historical_war_run_id,cycle,chamber,district,canonical_party,candidate_name,canonical_name,source_candidate_name,canonical_candidate_id,person_id,candidate_effect_id,identity_status,display_name_source,canonical_votes,winner,incumbent,candidate_raw_gap,candidate_structural_expected_gap,candidate_lag_component,candidate_cycle_war,scoring_scope,lag_context_available,backcast_extrapolation_years,modern_backcast_structural_expected_gap,modern_backcast_war,candidate_state_ticket_cmo,candidate_federal_ticket_cmo,candidate_presidential_ticket_cmo,selected_ticket_margin,selected_ticket_source,prior_presidential_margin,contest_tier,score_identification
AL-HIST-WAR-V1-76814789B2F7641E4255,2010,house,8,R,TERRI COLLINS,TERRI COLLINS,TERRI COLLINS,AL-2010-house-8-R-TERRI-COLLINS,ALPERSON-TERRI-COLLINS,ALNAME-TERRI-COLLINS,normalized_full_name,canonical_alabama_election_candidate,6574.0,1,0,-6.889778833973406,-0.743013057805286,0.9682891838638374,-6.146765776168119,post2016_southern_model_backcast,True,8,0.743013057805286,6.146765776168119,-6.331978187615864,-6.889778833973406,-5.000817847378151,-19.064507952649286,same_cycle_federal,-17.175546966054032,meaningful,race_differential_party_orientation
AL-HIST-WAR-V1-76814789B2F7641E4255,2010,house,9,D,KATHY WHITE GOODWIN,KATHY WHITE GOODWIN,KATHY WHITE GOODWIN,AL-2010-house-9-D-KATHY-WHITE-GOODWIN,ALPERSON-KATHY-WHITE-GOODWIN,ALNAME-KATHY-WHITE-GOODWIN,normalized_full_name,canonical_alabama_election_candidate,4294.0,0,0,8.9898699292485,3.991469236523997,-5.246838217675695,4.998400692724502,post2016_southern_model_backcast,True,8,3.991469236523997,4.998400692724502,2.5398004250615074,8.9898699292485,15.741810337611971,-54.28574864763821,same_cycle_federal,-61.03768905600168,meaningful,race_differential_party_orientation
AL-HIST-WAR-V1-76814789B2F7641E4255,2010,house,9,R,ED HENRY,ED HENRY,ED HENRY,AL-2010-house-9-R-ED-HENRY,ALPERSON-ED-HENRY,ALNAME-ED-HENRY,normalized_full_name,canonical_alabama_election_candidate,11405.0,1,0,-8.9898699292485,-3.991469236523997,5.246838217675695,-4.998400692724502,post2016_southern_model_backcast,True,8,3.991469236523997,4.998400692724502,-2.5398004250615074,-8.9898699292485,-15.741810337611971,-54.28574864763821,same_cycle_federal,-61.03768905600168,meaningful,race_differential_party_orientation
AL-HIST-WAR-V1-76814789B2F7641E4255,2010,house,12,D,"JAMES C. FIELDS, JR.","JAMES C. FIELDS, JR.","JAMES C. FIELDS, JR.",AL-2010-house-12-D-JAMES-C-FIELDS-JR,ALPERSON-JAMES-C-FIELDS-JR,ALNAME-JAMES-C-FIELDS,normalized_full_name,canonical_alabama_election_candidate,7667.0,0,1,51.57163958539568,11.4714567054137,-5.391897758415833,40.10018287998198,post2016_southern_model_backcast,True,8,11.4714567054137,40.10018287998198,34.298000436774004,51.57163958539568,57.08110671321575,-59.91045242537416,same_cycle_federal,-65.41991955319423,meaningful,race_differential_party_orientation
AL-HIST-WAR-V1-76814789B2F7641E4255,2010,house,12,R,MAC BUTTRAM,MAC BUTTRAM,MAC BUTTRAM,AL-2010-house-12-R-MAC-BUTTRAM,ALPERSON-MAC-BUTTRAM,ALNAME-MAC-BUTTRAM,normalized_full_name,canonical_alabama_election_candidate,9062.0,1,0,-51.57163958539568,-11.4714567054137,5.391897758415833,-40.10018287998198,post2016_southern_model_backcast,True,8,11.4714567054137,40.10018287998198,-34.298000436774004,-51.57163958539568,-57.08110671321575,-59.91045242537416,same_cycle_federal,-65.41991955319423,meaningful,race_differential_party_orientation
AL-HIST-WAR-V1-76814789B2F7641E4255,2010,house,13,D,TOMMY SHERER,TOMMY SHERER,TOMMY SHERER,AL-2010-house-13-D-TOMMY-SHERER,ALPERSON-TOMMY-SHERER,ALNAME-TOMMY-SHERER,normalized_full_name,canonical_alabama_election_candidate,5186.0,0,1,25.236410323375114,9.555906807852937,-3.940578187417019,15.680503515522178,post2016_southern_model_backcast,True,8,9.555906807852937,15.680503515522178,7.412031239818393,25.236410323375114,28.31578614738396,-46.51752750613164,same_cycle_federal,-49.596903330140485,meaningful,race_differential_party_orientation
AL-HIST-WAR-V1-76814789B2F7641E4255,2010,house,13,R,BILL ROBERTS,BILL ROBERTS,BILL ROBERTS,AL-2010-house-13-R-BILL-ROBERTS,ALPERSON-BILL-ROBERTS,ALNAME-BILL-ROBERTS,normalized_full_name,canonical_alabama_election_candidate,7990.0,1,0,-25.236410323375114,-9.555906807852937,3.940578187417019,-15.680503515522178,post2016_southern_model_backcast,True,8,9.555906807852937,15.680503515522178,-7.412031239818393,-25.236410323375114,-28.31578614738396,-46.51752750613164,same_cycle_federal,-49.596903330140485,meaningful,race_differential_party_orientation
AL-HIST-WAR-V1-76814789B2F7641E4255,2010,house,14,D,KEN GUIN,KEN GUIN,KEN GUIN,AL-2010-house-14-D-KEN-GUIN,ALPERSON-KEN-GUIN,ALNAME-KEN-GUIN,normalized_full_name,canonical_alabama_election_candidate,4121.0,0,1,-10.129048446756812,3.5040136548903353,-6.123990365447617,-13.633062101647148,post2016_southern_model_backcast,True,8,3.5040136548903353,-13.633062101647148,-8.716153597728635,-10.129048446756812,9.804165985767725,-28.583027698394886,same_cycle_federal,-48.51624213091942,meaningful,race_differential_party_orientation
AL-HIST-WAR-V1-76814789B2F7641E4255,2010,house,14,R,RICHARD BAUGHN,RICHARD BAUGHN,RICHARD BAUGHN,AL-2010-house-14-R-RICHARD-BAUGHN,ALPERSON-RICHARD-BAUGHN,ALNAME-RICHARD-BAUGHN,normalized_full_name,canonical_alabama_election_candidate,9327.0,1,0,10.129048446756812,-3.5040136548903353,6.123990365447617,13.633062101647148,post2016_southern_model_backcast,True,8,3.5040136548903353,-13.633062101647148,8.716153597728635,10.129048446756812,-9.804165985767725,-28.583027698394886,same_cycle_federal,-48.51624213091942,meaningful,race_differential_party_orientation
AL-HIST-WAR-V1-76814789B2F7641E4255,2010,house,16,D,"WILLIAM E. THIGPEN, SR.","WILLIAM E. THIGPEN, SR.","WILLIAM E. THIGPEN, SR.",AL-2010-house-16-D-WILLIAM-E-THIGPEN-SR,ALPERSON-WILLIAM-E-THIGPEN-SR,ALNAME-WILLIAM-E-THIGPEN,normalized_full_name,canonical_alabama_election_candidate,6379.0,0,1,23.720724398881792,4.041539041433838,-6.160095095509046,19.679185357447956,post2016_southern_model_backcast,True,8,4.041539041433838,19.679185357447956,30.09387125153303,23.720724398881792,42.82867361531564,-31.47198976403002,same_cycle_federal,-50.579938980463865,meaningful,race_differential_party_orientation
AL-HIST-WAR-V1-76814789B2F7641E4255,2010,house,16,R,DANIEL H. BOMAN,DANIEL H. BOMAN,DANIEL H. BOMAN,AL-2010-house-16-R-DANIEL-H-BOMAN,ALPERSON-DANIEL-H-BOMAN,ALNAME-DANIEL-H-BOMAN,normalized_full_name,canonical_alabama_election_candidate,7451.0,1,0,-23.720724398881792,-4.041539041433838,6.160095095509046,-19.679185357447956,post2016_southern_model_backcast,True,8,4.041539041433838,19.679185357447956,-30.09387125153303,-23.720724398881792,-42.82867361531564,-31.47198976403002,same_cycle_federal,-50.579938980463865,meaningful,race_differential_party_orientation
AL-HIST-WAR-V1-76814789B2F7641E4255,2010,house,21,D,RANDY HINSHAW,RANDY HINSHAW,RANDY HINSHAW,AL-2010-house-21-D-RANDY-HINSHAW,ALPERSON-RANDY-HINSHAW,ALNAME-RANDY-HINSHAW,normalized_full_name,canonical_alabama_election_candidate,6201.0,0,1,16.186397947982286,9.561897151043738,1.5767572757646793,6.624500796938548,post2016_southern_model_backcast,True,8,9.561897151043738,6.624500796938548,12.76509999637272,16.186397947982286,1.673032758040117,-19.710318601424525,same_cycle_federal,-5.196953411482357,meaningful,race_differential_party_orientation
AL-HIST-WAR-V1-76814789B2F7641E4255,2010,house,21,R,JIM PATTERSON,JIM PATTERSON,JIM PATTERSON,AL-2010-house-21-R-JIM-PATTERSON,ALPERSON-JIM-PATTERSON,ALNAME-JIM-PATTERSON,normalized_full_name,canonical_alabama_election_candidate,6654.0,1,0,-16.186397947982286,-9.561897151043738,-1.5767572757646793,-6.624500796938548,post2016_southern_model_backcast,True,8,9.561897151043738,6.624500796938548,-12.76509999637272,-16.186397947982286,-1.673032758040117,-19.710318601424525,same_cycle_federal,-5.196953411482357,meaningful,race_differential_party_orientation
AL-HIST-WAR-V1-76814789B2F7641E4255,2010,house,22,D,BUTCH TAYLOR,BUTCH TAYLOR,BUTCH TAYLOR,AL-2010-house-22-D-BUTCH-TAYLOR,ALPERSON-BUTCH-TAYLOR,ALNAME-BUTCH-TAYLOR,normalized_full_name,canonical_alabama_election_candidate,5177.0,0,0,15.00031522946628,3.123743530443093,-3.754751449526431,11.876571699023186,post2016_southern_model_backcast,True,8,3.123743530443093,11.876571699023186,10.15140465969543,15.00031522946628,17.850938812786453,-44.56494107980642,same_cycle_federal,-47.41556466312659,meaningful,race_differential_party_orientation
AL-HIST-WAR-V1-76814789B2F7641E4255,2010,house,22,R,WAYNE JOHNSON,WAYNE JOHNSON,WAYNE JOHNSON,AL-2010-house-22-R-WAYNE-JOHNSON,ALPERSON-WAYNE-JOHNSON,ALNAME-WAYNE-JOHNSON,normalized_full_name,canonical_alabama_election_candidate,9523.0,1,0,-15.00031522946628,-3.123743530443093,3.754751449526431,-11.876571699023186,post2016_southern_model_backcast,True,8,3.123743530443093,11.876571699023186,-10.15140465969543,-15.00031522946628,-17.850938812786453,-44.56494107980642,same_cycle_federal,-47.41556466312659,meaningful,race_differential_party_orientation
AL-HIST-WAR-V1-76814789B2F7641E4255,2010,house,24,D,NATHANIEL LEDBETTER,NATHANIEL LEDBETTER,NATHANIEL LEDBETTER,AL-2010-house-24-D-NATHANIEL-LEDBETTER,ALPERSON-NATHANIEL-LEDBETTER,ALNAME-NATHANIEL-LEDBETTER,normalized_full_name,canonical_alabama_election_candidate,6971.0,0,0,38.41300577916307,-3.7674796909063026,-4.604476172082201,42.18048547006937,post2016_southern_model_backcast,True,8,-3.7674796909063026,42.18048547006937,14.97474376403835,38.41300577916307,45.22517327416832,-45.0805650240419,same_cycle_federal,-51.89273251904715,meaningful,race_differential_party_orientation
AL-HIST-WAR-V1-76814789B2F7641E4255,2010,house,24,R,TODD GREESON,TODD GREESON,TODD GREESON,AL-2010-house-24-R-TODD-GREESON,ALPERSON-TODD-GREESON,ALNAME-TODD-GREESON,normalized_full_name,canonical_alabama_election_candidate,7967.0,1,1,-38.41300577916307,3.7674796909063026,4.604476172082201,-42.18048547006937,post2016_southern_model_backcast,True,8,-3.7674796909063026,42.18048547006937,-14.97474376403835,-38.41300577916307,-45.22517327416832,-45.0805650240419,same_cycle_federal,-51.89273251904715,meaningful,race_differential_party_orientation
AL-HIST-WAR-V1-76814789B2F7641E4255,2010,house,26,D,RANDALL WHITE,RANDALL WHITE,RANDALL WHITE,AL-2010-house-26-D-RANDALL-WHITE,ALPERSON-RANDALL-WHITE,ALNAME-RANDALL-WHITE,normalized_full_name,canonical_alabama_election_candidate,4873.0,0,0,42.02952033562229,7.586156989901761,-3.4951302544143292,34.44336334572053,post2016_southern_model_backcast,True,8,7.586156989901761,34.44336334572053,23.85371425845766,42.02952033562229,37.80722699149324,-61.32398870263124,same_cycle_federal,-57.10169535850218,meaningful,race_differential_party_orientation
AL-HIST-WAR-V1-76814789B2F7641E4255,2010,house,26,R,KERRY RICH,KERRY RICH,KERRY RICH,AL-2010-house-26-R-KERRY-RICH,ALPERSON-KERRY-RICH,ALNAME-KERRY-RICH,normalized_full_name,canonical_alabama_election_candidate,7203.0,1,0,-42.02952033562229,-7.586156989901761,3.4951302544143292,-34.44336334572053,post2016_southern_model_backcast,True,8,7.586156989901761,34.44336334572053,-23.85371425845766,-42.02952033562229,-37.80722699149324,-61.32398870263124,same_cycle_federal,-57.10169535850218,meaningful,race_differential_party_orientation
AL-HIST-WAR-V1-76814789B2F7641E4255,2010,house,27,D,JEFF McLAUGHLIN,JEFF McLAUGHLIN,JEFF McLAUGHLIN,AL-2010-house-27-D-JEFF-MCLAUGHLIN,ALPERSON-JEFF-MCLAUGHLIN,ALNAME-JEFF-MCLAUGHLIN,normalized_full_name,canonical_alabama_election_candidate,7225.0,0,1,56.43992828393883,14.484980819691422,-3.210627424351305,41.95494746424741,post2016_southern_model_backcast,True,8,14.484980819691422,41.95494746424741,37.14630132696889,56.43992828393883,50.25368283788252,-62.99105031717947,same_cycle_federal,-56.80480487112315,meaningful,race_differential_party_orientation
AL-HIST-WAR-V1-76814789B2F7641E4255,2010,house,27,R,WES LONG,WES LONG,WES LONG,AL-2010-house-27-R-WES-LONG,ALPERSON-WES-LONG,ALNAME-WES-LONG,normalized_full_name,canonical_alabama_election_candidate,8238.0,1,0,-56.43992828393883,-14.484980819691422,3.210627424351305,-41.95494746424741,post2016_southern_model_backcast,True,8,14.484980819691422,41.95494746424741,-37.14630132696889,-56.43992828393883,-50.25368283788252,-62.99105031717947,same_cycle_federal,-56.80480487112315,meaningful,race_differential_party_orientation
AL-HIST-WAR-V1-76814789B2F7641E4255,2010,house,29,D,JOHN G. 'Jack' PAGE III,JOHN G. 'Jack' PAGE III,JOHN G. 'Jack' PAGE III,AL-2010-house-29-D-JOHN-G-JACK-PAGE-III,ALPERSON-JOHN-G-JACK-PAGE-III,ALNAME-JOHN-G-JACK-PAGE,normalized_full_name,canonical_alabama_election_candidate,5406.0,0,1,26.218972308144004,8.102036043575007,-1.8289491105060076,18.116936264569,post2016_southern_model_backcast,True,8,8.102036043575007,18.116936264569,7.519731475347568,26.218972308144004,24.691901443467835,-30.12084769699833,same_cycle_federal,-28.59377683232216,meaningful,race_differential_party_orientation
AL-HIST-WAR-V1-76814789B2F7641E4255,2010,house,29,R,BECKY NORDGREN,BECKY NORDGREN,BECKY NORDGREN,AL-2010-house-29-R-BECKY-NORDGREN,ALPERSON-BECKY-NORDGREN,ALNAME-BECKY-NORDGREN,normalized_full_name,canonical_alabama_election_candidate,5845.0,1,0,-26.218972308144004,-8.102036043575007,1.8289491105060076,-18.116936264569,post2016_southern_model_backcast,True,8,8.102036043575007,18.116936264569,-7.519731475347568,-26.218972308144004,-24.691901443467835,-30.12084769699833,same_cycle_federal,-28.59377683232216,meaningful,race_differential_party_orientation
AL-HIST-WAR-V1-76814789B2F7641E4255,2010,house,30,D,WALLY BURNS,WALLY BURNS,WALLY BURNS,AL-2010-house-30-D-WALLY-BURNS,ALPERSON-WALLY-BURNS,ALNAME-WALLY-BURNS,normalized_full_name,canonical_alabama_election_candidate,4153.0,0,0,16.819549672529924,0.11674980398159218,-4.967034294820938,16.702799868548333,post2016_southern_model_backcast,True,8,0.11674980398159218,16.702799868548333,-1.5059329599614344,16.819549672529924,19.55926932327344,-61.92925096779823,same_cycle_federal,-64.66897061854175,meaningful,race_differential_party_orientation
AL-HIST-WAR-V1-76814789B2F7641E4255,2010,house,30,R,BLAINE GALLIHER,BLAINE GALLIHER,BLAINE GALLIHER,AL-2010-house-30-R-BLAINE-GALLIHER,ALPERSON-BLAINE-GALLIHER,ALNAME-BLAINE-GALLIHER,normalized_full_name,canonical_alabama_election_candidate,10979.0,1,1,-16.819549672529924,-0.11674980398159218,4.967034294820938,-16.702799868548333,post2016_southern_model_backcast,True,8,0.11674980398159218,16.702799868548333,1.5059329599614344,-16.819549672529924,-19.55926932327344,-61.92925096779823,same_cycle_federal,-64.66897061854175,meaningful,race_differential_party_orientation
AL-HIST-WAR-V1-76814789B2F7641E4255,2010,house,32,D,BARBARA BIGSBY BOYD,BARBARA BIGSBY BOYD,BARBARA BIGSBY BOYD,AL-2010-house-32-D-BARBARA-BIGSBY-BOYD,ALPERSON-BARBARA-BIGSBY-BOYD,ALNAME-BARBARA-BIGSBY-BOYD,normalized_full_name,canonical_alabama_election_candidate,7238.0,1,1,19.83735894545703,4.45802685180192,1.8640764550170168,15.37933209365511,post2016_southern_model_backcast,True,8,4.45802685180192,15.37933209365511,9.52248485811694,19.83735894545703,18.694287352936428,22.909904638016,same_cycle_federal,24.0529762305366,meaningful,race_differential_party_orientation
AL-HIST-WAR-V1-76814789B2F7641E4255,2010,house,32,R,RON STRUZIK,RON STRUZIK,RON STRUZIK,AL-2010-house-32-R-RON-STRUZIK,ALPERSON-RON-STRUZIK,ALNAME-RON-STRUZIK,normalized_full_name,canonical_alabama_election_candidate,2903.0,0,0,-19.83735894545703,-4.45802685180192,-1.8640764550170168,-15.37933209365511,post2016_southern_model_backcast,True,8,4.45802685180192,15.37933209365511,-9.52248485811694,-19.83735894545703,-18.694287352936428,22.909904638016,same_cycle_federal,24.0529762305366,meaningful,race_differential_party_orientation
AL-HIST-WAR-V1-76814789B2F7641E4255,2010,house,35,D,STEVE HURST,STEVE HURST,STEVE HURST,AL-2010-house-35-D-STEVE-HURST,ALPERSON-STEVE-HURST,ALNAME-STEVE-HURST,normalized_full_name,canonical_alabama_election_candidate,6719.0,1,1,53.03996361607195,11.741873213315817,-2.5317886662143785,41.29809040275613,post2016_southern_model_backcast,True,8,11.741873213315817,41.29809040275613,37.10551395503583,53.03996361607195,48.13204742010081,-49.75812517167874,same_cycle_federal,-44.8502089757076,meaningful,race_differential_party_orientation
AL-HIST-WAR-V1-76814789B2F7641E4255,2010,house,35,R,STEVEN M. DEAN,STEVEN M. DEAN,STEVEN M. DEAN,AL-2010-house-35-R-STEVEN-M-DEAN,ALPERSON-STEVEN-M-DEAN,ALNAME-STEVEN-M-DEAN,normalized_full_name,canonical_alabama_election_candidate,6292.0,0,0,-53.03996361607195,-11.741873213315817,2.5317886662143785,-41.29809040275613,post2016_southern_model_backcast,True,8,11.741873213315817,41.29809040275613,-37.10551395503583,-53.03996361607195,-48.13204742010081,-49.75812517167874,same_cycle_federal,-44.8502089757076,meaningful,race_differential_party_orientation
AL-HIST-WAR-V1-76814789B2F7641E4255,2010,house,36,D,GARRY BEARDEN,GARRY BEARDEN,GARRY BEARDEN,AL-2010-house-36-D-GARRY-BEARDEN,ALPERSON-GARRY-BEARDEN,ALNAME-GARRY-BEARDEN,normalized_full_name,canonical_alabama_election_candidate,3300.0,0,0,-2.520640629232624,-1.677599346186657,-3.692887755514718,-0.843041283045967,post2016_southern_model_backcast,True,8,-1.677599346186657,-0.843041283045967,-14.018927303253164,-2.520640629232624,-1.8623522744299168,-50.02124475222995,same_cycle_federal,-50.679533107032654,meaningful,race_differential_party_orientation
AL-HIST-WAR-V1-76814789B2F7641E4255,2010,house,36,R,RANDY WOOD,RANDY WOOD,RANDY WOOD,AL-2010-house-36-R-RANDY-WOOD,ALPERSON-RANDY-WOOD,ALNAME-RANDY-WOOD,normalized_full_name,canonical_alabama_election_candidate,10607.0,1,1,2.520640629232624,1.677599346186657,3.692887755514718,0.843041283045967,post2016_southern_model_backcast,True,8,-1.677599346186657,-0.843041283045967,14.018927303253164,2.520640629232624,1.8623522744299168,-50.02124475222995,same_cycle_federal,-50.679533107032654,meaningful,race_differential_party_orientation
AL-HIST-WAR-V1-76814789B2F7641E4255,2010,house,37,D,RICHARD LAIRD,RICHARD LAIRD,RICHARD LAIRD,AL-2010-house-37-D-RICHARD-LAIRD,ALPERSON-RICHARD-LAIRD,ALNAME-RICHARD-LAIRD,normalized_full_name,canonical_alabama_election_candidate,8106.0,1,1,44.72209064230298,8.620814115445281,-2.834360816941164,36.1012765268577,post2016_southern_model_backcast,True,8,8.620814115445281,36.1012765268577,27.53685037034156,44.72209064230298,45.54397125900129,-37.47858994772072,same_cycle_federal,-38.30047056441903,meaningful,race_differential_party_orientation
AL-HIST-WAR-V1-76814789B2F7641E4255,2010,house,37,R,BOB FINCHER,BOB FINCHER,BOB FINCHER,AL-2010-house-37-R-BOB-FINCHER,ALPERSON-BOB-FINCHER,ALNAME-BOB-FINCHER,normalized_full_name,canonical_alabama_election_candidate,7011.0,0,0,-44.72209064230298,-8.620814115445281,2.834360816941164,-36.1012765268577,post2016_southern_model_backcast,True,8,8.620814115445281,36.1012765268577,-27.53685037034156,-44.72209064230298,-45.54397125900129,-37.47858994772072,same_cycle_federal,-38.30047056441903,meaningful,race_differential_party_orientation
AL-HIST-WAR-V1-76814789B2F7641E4255,2010,house,38,D,HUEY P. LONG,HUEY P. LONG,HUEY P. LONG,AL-2010-house-38-D-HUEY-P-LONG,ALPERSON-HUEY-P-LONG,ALNAME-HUEY-P-LONG,normalized_full_name,canonical_alabama_election_candidate,5748.0,0,0,20.020930079210864,-5.814303755000931,-1.8835383441859603,25.835233834211795,post2016_southern_model_backcast,True,8,-5.814303755000931,25.835233834211795,10.697519126766112,20.020930079210864,21.57447160407921,-21.99910197552737,same_cycle_federal,-23.55264350039572,meaningful,race_differential_party_orientation
AL-HIST-WAR-V1-76814789B2F7641E4255,2010,house,38,R,DuWAYNE BRIDGES,DuWAYNE BRIDGES,DuWAYNE BRIDGES,AL-2010-house-38-R-DUWAYNE-BRIDGES,ALPERSON-DUWAYNE-BRIDGES,ALNAME-DUWAYNE-BRIDGES,normalized_full_name,canonical_alabama_election_candidate,5980.0,1,1,-20.020930079210864,5.814303755000931,1.8835383441859603,-25.835233834211795,post2016_southern_model_backcast,True,8,-5.814303755000931,25.835233834211795,-10.697519126766112,-20.020930079210864,-21.57447160407921,-21.99910197552737,same_cycle_federal,-23.55264350039572,meaningful,race_differential_party_orientation
AL-HIST-WAR-V1-76814789B2F7641E4255,2010,house,39,D,RICHARD LINDSEY,RICHARD LINDSEY,RICHARD LINDSEY,AL-2010-house-39-D-RICHARD-LINDSEY,ALPERSON-RICHARD-LINDSEY,ALNAME-RICHARD-LINDSEY,normalized_full_name,canonical_alabama_election_candidate,7808.0,1,1,64.01501891346932,9.513668230996585,-4.78553820621798,54.50135068247273,post2016_southern_model_backcast,True,8,9.513668230996585,54.50135068247273,44.79933546793157,64.01501891346932,70.05203514703918,-49.86297212984359,same_cycle_federal,-55.89998836341344,meaningful,race_differential_party_orientation
AL-HIST-WAR-V1-76814789B2F7641E4255,2010,house,39,R,TIM SPRAYBERRY,TIM SPRAYBERRY,TIM SPRAYBERRY,AL-2010-house-39-R-TIM-SPRAYBERRY,ALPERSON-TIM-SPRAYBERRY,ALNAME-TIM-SPRAYBERRY,normalized_full_name,canonical_alabama_election_candidate,5872.0,0,0,-64.01501891346932,-9.513668230996585,4.78553820621798,-54.50135068247273,post2016_southern_model_backcast,True,8,9.513668230996585,54.50135068247273,-44.79933546793157,-64.01501891346932,-70.05203514703918,-49.86297212984359,same_cycle_federal,-55.89998836341344,meaningful,race_differential_party_orientation
AL-HIST-WAR-V1-76814789B2F7641E4255,2010,house,40,D,RICKY WHALEY,RICKY WHALEY,RICKY WHALEY,AL-2010-house-40-D-RICKY-WHALEY,ALPERSON-RICKY-WHALEY,ALNAME-RICKY-WHALEY,normalized_full_name,canonical_alabama_election_candidate,5148.0,0,0,26.722850344968503,5.523697064966919,-3.074253173853352,21.199153280001582,post2016_southern_model_backcast,True,8,5.523697064966919,21.199153280001582,11.70009553423332,26.722850344968503,23.77339098255503,-51.7337753267602,same_cycle_federal,-48.784315964346725,meaningful,race_differential_party_orientation
AL-HIST-WAR-V1-76814789B2F7641E4255,2010,house,40,R,K.L. (Koven) BROWN,K.L. (Koven) BROWN,K.L. (Koven) BROWN,AL-2010-house-40-R-K-L-KOVEN-BROWN,ALPERSON-K-L-KOVEN-BROWN,ALNAME-K-L-KOVEN-BROWN,normalized_full_name,canonical_alabama_election_candidate,8582.0,1,0,-26.722850344968503,-5.523697064966919,3.074253173853352,-21.199153280001582,post2016_southern_model_backcast,True,8,5.523697064966919,21.199153280001582,-11.70009553423332,-26.722850344968503,-23.77339098255503,-51.7337753267602,same_cycle_federal,-48.784315964346725,meaningful,race_differential_party_orientation
AL-HIST-WAR-V1-76814789B2F7641E4255,2010,house,42,D,JAMES M. 'Jimmy' MARTIN,JAMES M. 'Jimmy' MARTIN,JAMES M. 'Jimmy' MARTIN,AL-2010-house-42-D-JAMES-M-JIMMY-MARTIN,ALPERSON-JAMES-M-JIMMY-MARTIN,ALNAME-JAMES-M-JIMMY-MARTIN,normalized_full_name,canonical_alabama_election_candidate,5452.0,0,1,29.75143286040462,12.632655510781378,-3.2685155797309537,17.118777349623244,post2016_southern_model_backcast,True,8,12.632655510781378,17.118777349623244,13.2688742185832,29.75143286040462,26.185250102725877,-56.24462417764879,same_cycle_federal,-52.67844141997004,meaningful,race_differential_party_orientation
AL-HIST-WAR-V1-76814789B2F7641E4255,2010,house,42,R,KURT WALLACE,KURT WALLACE,KURT WALLACE,AL-2010-house-42-R-KURT-WALLACE,ALPERSON-KURT-WALLACE,ALNAME-KURT-WALLACE,normalized_full_name,canonical_alabama_election_candidate,9382.0,1,0,-29.75143286040462,-12.632655510781378,3.2685155797309537,-17.118777349623244,post2016_southern_model_backcast,True,8,12.632655510781378,17.118777349623244,-13.2688742185832,-29.75143286040462,-26.185250102725877,-56.24462417764879,same_cycle_federal,-52.67844141997004,meaningful,race_differential_party_orientation
AL-HIST-WAR-V1-76814789B2F7641E4255,2010,house,43,D,VIRGINIA SWEET,VIRGINIA SWEET,VIRGINIA SWEET,AL-2010-house-43-D-VIRGINIA-SWEET,ALPERSON-VIRGINIA-SWEET,ALNAME-VIRGINIA-SWEET,normalized_full_name,canonical_alabama_election_candidate,4041.0,0,0,-54.54766934623852,-17.359565844358222,-10.815098667633775,-37.1881035018803,post2016_southern_model_backcast,True,8,-17.359565844358222,-37.1881035018803,0.4129237588260892,-54.54766934623852,-3.879802258912754,-5.852154260993583,same_cycle_federal,-56.52002134831935,meaningful,race_differential_party_orientation
AL-HIST-WAR-V1-76814789B2F7641E4255,2010,house,43,R,MARY SUE McCLURKIN,MARY SUE McCLURKIN,MARY SUE McCLURKIN,AL-2010-house-43-R-MARY-SUE-MCCLURKIN,ALPERSON-MARY-SUE-MCCLURKIN,ALNAME-MARY-SUE-MCCLURKIN,normalized_full_name,canonical_alabama_election_candidate,16368.0,1,1,54.54766934623852,17.359565844358222,10.815098667633775,37.1881035018803,post2016_southern_model_backcast,True,8,-17.359565844358222,-37.1881035018803,-0.4129237588260892,54.54766934623852,3.879802258912754,-5.852154260993583,same_cycle_federal,-56.52002134831935,meaningful,race_differential_party_orientation
AL-HIST-WAR-V1-76814789B2F7641E4255,2010,house,45,D,CHARLENE CANNON,CHARLENE CANNON,CHARLENE CANNON,AL-2010-house-45-D-CHARLENE-CANNON,ALPERSON-CHARLENE-CANNON,ALNAME-CHARLENE-CANNON,normalized_full_name,canonical_alabama_election_candidate,5103.0,0,0,-33.854602770081115,-11.695472543562133,-3.080258758871178,-22.159130226518982,post2016_southern_model_backcast,True,8,-11.695472543562133,-22.159130226518982,-9.215879044457049,-33.854602770081115,-15.11156145972016,10.776520165317772,same_cycle_federal,-7.966521145043185,meaningful,race_differential_party_orientation
AL-HIST-WAR-V1-76814789B2F7641E4255,2010,house,45,R,OWEN DRAKE,OWEN DRAKE,OWEN DRAKE,AL-2010-house-45-R-OWEN-DRAKE,ALPERSON-OWEN-DRAKE,ALNAME-OWEN-DRAKE,normalized_full_name,canonical_alabama_election_candidate,8165.0,1,1,33.854602770081115,11.695472543562133,3.080258758871178,22.159130226518982,post2016_southern_model_backcast,True,8,-11.695472543562133,-22.159130226518982,9.215879044457049,33.854602770081115,15.11156145972016,10.776520165317772,same_cycle_federal,-7.966521145043185,meaningful,race_differential_party_orientation
