state,year,chamber,district,dem_votes,rep_votes,dem_margin,dem_win,incumbency_balance,result_source,prior_pres_margin,presidential_source,national_swing,environment_baseline_margin,nonwhite_share,college_share,white_college_share,acs_vintage,demographics_source,swing_x_nonwhite,swing_x_white_college,baseline_error,primary_calibration_eligible
AR,2022,lower,6.0,2901.0,6650.0,-39.25243430007329,0,-1.0,Klarner SLER contest file,-35.47642692365655,2020 block results aggregated to 2022 BAF,-7.177168,-42.65359492365655,0.2052986671054797,0.209149113853577,0.2196824681905191,2022,ACS 2022 5-year direct SLD tabulation,-1.4734630239921016,-1.5766979808580115,3.4011606235832588,True
AR,2022,lower,9.0,1322.0,1431.0,-3.9593171086087904,0,0.0,Klarner SLER contest file,3.311520041077698,2020 block results aggregated to 2022 BAF,-7.177168,-3.865647958922302,0.7914429695991568,0.112902244662084,0.2544722719141323,2022,ACS 2022 5-year direct SLD tabulation,-5.680319155232041,-1.826390246869409,-0.09366914968648832,True
AR,2022,lower,10.0,5059.0,6519.0,-12.610122646398342,0,0.0,Klarner SLER contest file,-12.464132089382035,2020 block results aggregated to 2022 BAF,-7.177168,-19.641300089382035,0.2599352981331434,0.4707164139280473,0.4691436496012943,2022,ACS 2022 5-year direct SLD tabulation,-1.8655993038316567,-3.367122789321622,7.031177442983694,True
AR,2022,lower,11.0,2235.0,3497.0,-22.016748080949057,0,0.0,Klarner SLER contest file,-16.5937306360958,2020 block results aggregated to 2022 BAF,-7.177168,-23.7708986360958,0.5601694039871914,0.2206455203116304,0.2691498316498316,2022,ACS 2022 5-year direct SLD tabulation,-4.020429920875943,-1.9317335589225584,1.7541505551467438,True
AR,2022,lower,13.0,3317.0,4158.0,-11.250836120401338,0,0.0,Klarner SLER contest file,-10.687834088977905,2020 block results aggregated to 2022 BAF,-7.177168,-17.865002088977903,0.4568916333859113,0.5380068869815491,0.5293445791600773,2022,ACS 2022 5-year direct SLD tabulation,-3.2791880106050946,-3.7991949745211735,6.614165968576565,True
AR,2022,lower,14.0,3002.0,5185.0,-26.664223769390496,0,0.0,Klarner SLER contest file,-24.26452443780001,2020 block results aggregated to 2022 BAF,-7.177168,-31.441692437800008,0.3543270812767357,0.3659801836385329,0.3678336645772818,2022,ACS 2022 5-year direct SLD tabulation,-2.5430649892727866,-2.6400040067268002,4.777468668409512,True
AR,2022,lower,15.0,2956.0,4224.0,-17.66016713091922,0,-1.0,Klarner SLER contest file,-10.30723585904105,2020 block results aggregated to 2022 BAF,-7.177168,-17.484403859041052,0.4734516259614086,0.2485176050794983,0.3120668206859783,2022,ACS 2022 5-year direct SLD tabulation,-3.398041859398191,-2.2397559992891414,-0.17576327187816787,True
AR,2022,lower,18.0,3868.0,6399.0,-24.651797019577288,0,-1.0,Klarner SLER contest file,-20.04965555291611,2020 block results aggregated to 2022 BAF,-7.177168,-27.22682355291611,0.3161817587446878,0.4507602106727616,0.5101187263896384,2022,ACS 2022 5-year direct SLD tabulation,-2.2692896010460935,-3.661207799244468,2.5750265333388214,True
AR,2022,lower,19.0,3871.0,4517.0,-7.701478302336671,0,0.0,Klarner SLER contest file,-7.303850097918019,2020 block results aggregated to 2022 BAF,-7.177168,-14.48101809791802,0.3904836806920959,0.3818699146408426,0.4683886469439856,2022,ACS 2022 5-year direct SLD tabulation,-2.802566977585528,-3.361704008409671,6.779539795581348,True
AR,2022,lower,22.0,4534.0,4100.0,5.02663886958536,1,1.0,Klarner SLER contest file,3.695308244470588,2020 block results aggregated to 2022 BAF,-7.177168,-3.481859755529412,0.2189776166561345,0.3847660888150083,0.3990916416379752,2022,ACS 2022 5-year direct SLD tabulation,-1.5716391429806755,-2.8643477594315434,8.508498625114772,True
AR,2022,lower,25.0,3505.0,7738.0,-37.65009339144356,0,0.0,Klarner SLER contest file,-41.578801290449654,2020 block results aggregated to 2022 BAF,-7.177168,-48.755969290449656,0.1257012258466653,0.2438582754233141,0.2535026985771139,2022,ACS 2022 5-year direct SLD tabulation,-0.9021788157074591,-1.8194314561413072,11.105875899006094,True
AR,2022,lower,29.0,2054.0,6716.0,-53.15849486887115,0,-1.0,Klarner SLER contest file,-48.642854347029335,2020 block results aggregated to 2022 BAF,-7.177168,-55.82002234702934,0.2091162485653386,0.1607553064412386,0.1730965618971973,2022,ACS 2022 5-year direct SLD tabulation,-1.5008624474831942,-1.2423431049585838,2.6615274781581846,True
AR,2022,lower,34.0,2779.0,3276.0,-8.208092485549132,0,0.0,Klarner SLER contest file,-4.5236865580543695,2020 block results aggregated to 2022 BAF,-7.177168,-11.70085455805437,0.5464357845247161,0.1421483375959079,0.1852750809061488,2022,ACS 2022 5-year direct SLD tabulation,-3.9218614267456875,-1.3297503818770222,3.492762072505238,True
AR,2022,lower,37.0,2132.0,6123.0,-48.346456692913385,0,-1.0,Klarner SLER contest file,-39.02792376631999,2020 block results aggregated to 2022 BAF,-7.177168,-46.20509176631999,0.338981952499757,0.164250295159386,0.1648479857250703,2022,ACS 2022 5-year direct SLD tabulation,-2.4329304220587757,-1.1831416880104315,-2.141364926593397,True
AR,2022,lower,49.0,1972.0,1407.0,16.720923350103583,1,1.0,Klarner SLER contest file,14.886173403160115,2020 block results aggregated to 2022 BAF,-7.177168,7.7090054031601145,0.6087505545885805,0.0909142988084326,0.1056808162237057,2022,ACS 2022 5-year direct SLD tabulation,-4.369105000375413,-0.7584889724146614,9.011917946943468,True
AR,2022,lower,50.0,2553.0,4878.0,-31.287848203471942,0,0.0,Klarner SLER contest file,-21.366514842304987,2020 block results aggregated to 2022 BAF,-7.177168,-28.54368284230499,0.264577161325074,0.2773658962058439,0.3065030674846625,2022,ACS 2022 5-year direct SLD tabulation,-1.8989147357931586,-2.19982400785276,-2.744165361166953,True
AR,2022,lower,55.0,3845.0,5256.0,-15.503790792220634,0,0.0,Klarner SLER contest file,-8.18771079086619,2020 block results aggregated to 2022 BAF,-7.177168,-15.36487879086619,0.2855058674278464,0.4592543113917901,0.50568,2022,ACS 2022 5-year direct SLD tabulation,-2.0491235755153814,-3.6293503142400003,-0.13891200135444493,True
AR,2022,lower,56.0,4052.0,4042.0,0.12354830738818878,1,1.0,Klarner SLER contest file,-3.2542653563724384,2020 block results aggregated to 2022 BAF,-7.177168,-10.431433356372438,0.3071455293677516,0.3107521564749189,0.3432178069913355,2022,ACS 2022 5-year direct SLD tabulation,-2.2044350647212867,-2.463331861368389,10.554981663760627,True
AR,2022,lower,58.0,1830.0,7321.0,-60.004371106982845,0,-1.0,Klarner SLER contest file,-50.861383427260826,2020 block results aggregated to 2022 BAF,-7.177168,-58.03855142726083,0.202994220018319,0.2941744448020598,0.3235181154781718,2022,ACS 2022 5-year direct SLD tabulation,-1.4569236201004385,-2.321943865830239,-1.965819679722017,True
AR,2022,lower,59.0,1308.0,6861.0,-67.97649651120088,0,-1.0,Klarner SLER contest file,-61.250887543001305,2020 block results aggregated to 2022 BAF,-7.177168,-68.4280555430013,0.1145213166358721,0.1920108468919482,0.1994682422451994,2022,ACS 2022 5-year direct SLD tabulation,-0.821938729076849,-1.4316170852584933,0.45155903180042856,True
AR,2022,lower,61.0,2588.0,5984.0,-39.61735884274382,0,0.0,Klarner SLER contest file,-34.9116771845453,2020 block results aggregated to 2022 BAF,-7.177168,-42.0888451845453,0.3226786939896068,0.1533078286834002,0.1821305841924398,2022,ACS 2022 5-year direct SLD tabulation,-2.315919196783998,-1.3071818006872848,2.47148634180148,True
AR,2022,lower,62.0,3772.0,3969.0,-2.544890840976618,0,-1.0,Klarner SLER contest file,6.950437052842024,2020 block results aggregated to 2022 BAF,-7.177168,-0.22673094715797593,0.595175363558597,0.122372746289471,0.1648749451513821,2022,ACS 2022 5-year direct SLD tabulation,-4.271673573721128,-1.1833351803422547,-2.3181598938186423,True
AR,2022,lower,67.0,4675.0,5185.0,-5.172413793103448,0,-1.0,Klarner SLER contest file,-2.6606015568559678,2020 block results aggregated to 2022 BAF,-7.177168,-9.837769556855967,0.4433016723967135,0.3230278545609185,0.301653457228751,2022,ACS 2022 5-year direct SLD tabulation,-3.1816505774721753,-2.16501754031156,4.665355763752519,True
AR,2022,lower,69.0,2834.0,6334.0,-38.17626527050611,0,-1.0,Klarner SLER contest file,-34.85650112101546,2020 block results aggregated to 2022 BAF,-7.177168,-42.033669121015464,0.248123796240951,0.2314204627447207,0.2235572654631547,2022,ACS 2022 5-year direct SLD tabulation,-1.7808261704190738,-1.604508051849659,3.857403850509357,True
AR,2022,lower,70.0,5080.0,6378.0,-11.328329551405131,0,-1.0,Klarner SLER contest file,-4.167089658543713,2020 block results aggregated to 2022 BAF,-7.177168,-11.344257658543713,0.2609821834855963,0.4009174311926605,0.4254589226602467,2022,ACS 2022 5-year direct SLD tabulation,-1.8731129758829503,-3.0535901650315975,0.015928107138581282,True
AR,2022,lower,71.0,3817.0,5577.0,-18.73536299765808,0,0.0,Klarner SLER contest file,-3.541732336024384,2020 block results aggregated to 2022 BAF,-7.177168,-10.718900336024383,0.36887051408045,0.4102653111827424,0.4013181984621018,2022,ACS 2022 5-year direct SLD tabulation,-2.6474456498017553,-2.880328131819846,-8.016462661633696,True
AR,2022,lower,73.0,7881.0,5266.0,19.89046930858751,1,1.0,Klarner SLER contest file,17.126111934766495,2020 block results aggregated to 2022 BAF,-7.177168,9.948943934766495,0.2516169544740974,0.6788012588660811,0.7383937855526332,2022,ACS 2022 5-year direct SLD tabulation,-1.8058971539089486,-5.299576249067222,9.941525373821014,True
AR,2022,lower,75.0,6498.0,5349.0,9.69865788807293,1,1.0,Klarner SLER contest file,9.271052778636198,2020 block results aggregated to 2022 BAF,-7.177168,2.0938847786361983,0.3475605877488709,0.6437684911242604,0.6797228883559819,2022,ACS 2022 5-year direct SLD tabulation,-2.494500728452388,-4.878485363176126,7.6047731094367315,True
AR,2022,lower,81.0,3043.0,5320.0,-27.227071625014947,0,0.0,Klarner SLER contest file,-22.95492854282415,2020 block results aggregated to 2022 BAF,-7.177168,-30.13209654282415,0.3233827764531013,0.2856947296372347,0.3080297539576578,2022,ACS 2022 5-year direct SLD tabulation,-2.3209725149103524,-2.210781293152775,2.905024917809204,True
AR,2022,lower,84.0,3134.0,5495.0,-27.361223780275814,0,-1.0,Klarner SLER contest file,-24.48680251171355,2020 block results aggregated to 2022 BAF,-7.177168,-31.66397051171355,0.2749280514643643,0.2395115225526886,0.279058021339731,2022,ACS 2022 5-year direct SLD tabulation,-1.9732048132723885,-2.0028463009028346,4.302746731437736,True
AR,2022,lower,87.0,1523.0,6026.0,-59.65028480593456,0,-1.0,Klarner SLER contest file,-54.08801465918078,2020 block results aggregated to 2022 BAF,-7.177168,-61.26518265918078,0.3676297781157116,0.1394220628559375,0.1734269959966765,2022,ACS 2022 5-year direct SLD tabulation,-2.6385406793391857,-1.2447146860034746,1.6148978532462195,True
AR,2022,lower,91.0,3088.0,6153.0,-33.16740612487826,0,-1.0,Klarner SLER contest file,-26.04864715825311,2020 block results aggregated to 2022 BAF,-7.177168,-33.22581515825311,0.2492269037495168,0.2735080378771196,0.2967759414792739,2022,ACS 2022 5-year direct SLD tabulation,-1.788743358330112,-2.130010790354917,0.058409033374850594,True
AR,2022,lower,94.0,3023.0,5167.0,-26.178266178266178,0,-1.0,Klarner SLER contest file,-21.616416639213934,2020 block results aggregated to 2022 BAF,-7.177168,-28.793584639213933,0.4342921978242008,0.1976215098241985,0.2473810750472265,2022,ACS 2022 5-year direct SLD tabulation,-3.1169880648735235,-1.7754955356345525,2.615318460947755,True
AR,2022,lower,98.0,4083.0,4879.0,-8.881945994197723,0,1.0,Klarner SLER contest file,-9.610686216477712,2020 block results aggregated to 2022 BAF,-7.177168,-16.78785421647771,0.5008330663248959,0.1435150725716412,0.1834012911994563,2022,ACS 2022 5-year direct SLD tabulation,-3.59456305696892,-1.3163018783554195,7.905908222279988,True
AR,2022,upper,2.0,8466.0,17791.0,-35.51433903340062,0,0.0,Klarner SLER contest file,-32.6615304182159,2020 block results aggregated to 2022 BAF,-7.177168,-39.8386984182159,0.3698527842969916,0.1694280584765324,0.199763228330245,2022,ACS 2022 5-year direct SLD tabulation,-2.6544955681672704,-1.433734249948528,4.324359384815281,True
AR,2022,upper,6.0,9307.0,21453.0,-39.48634590377113,0,0.0,Klarner SLER contest file,-34.79744122377403,2020 block results aggregated to 2022 BAF,-7.177168,-41.97460922377403,0.1934754705407954,0.2516640445358828,0.2691321534133399,2022,ACS 2022 5-year direct SLD tabulation,-1.3886059559503394,-1.9316066792493138,2.4882633200029005,True
AR,2022,upper,9.0,10119.0,8793.0,7.011421319796955,1,0.0,Klarner SLER contest file,14.594536735428521,2020 block results aggregated to 2022 BAF,-7.177168,7.417368735428521,0.6377877801412606,0.1536962545812103,0.2168210544541598,2022,ACS 2022 5-year direct SLD tabulation,-4.577510046420891,-1.5561611337546533,-0.4059474156315668,True
AR,2022,upper,10.0,6736.0,17753.0,-44.98754542855976,0,-1.0,Klarner SLER contest file,-41.063844122916905,2020 block results aggregated to 2022 BAF,-7.177168,-48.241012122916906,0.2941464302783404,0.1437644154240977,0.1611208406304728,2022,ACS 2022 5-year direct SLD tabulation,-2.111138346707936,-1.156391341506129,3.2534666943571438,True
AR,2022,upper,13.0,13963.0,16522.0,-8.39429227488929,0,-1.0,Klarner SLER contest file,-4.9970885681535835,2020 block results aggregated to 2022 BAF,-7.177168,-12.174256568153584,0.3400146105378504,0.3747474913366946,0.3796558334854847,2022,ACS 2022 5-year direct SLD tabulation,-2.440341982284723,-2.724853699105349,3.7799642932642943,True
AR,2022,upper,14.0,23273.0,13375.0,27.008295132067236,1,1.0,Klarner SLER contest file,24.57773696160255,2020 block results aggregated to 2022 BAF,-7.177168,17.400568961602552,0.2955412176843599,0.6119455228155031,0.6809842249657064,2022,ACS 2022 5-year direct SLD tabulation,-2.121148970245222,-4.887538187928669,9.607726170464684,True
AR,2022,upper,17.0,11834.0,16835.0,-17.443928982524678,0,-1.0,Klarner SLER contest file,-11.342358866980996,2020 block results aggregated to 2022 BAF,-7.177168,-18.519526866980996,0.2716934706227901,0.407264521764449,0.425625815636493,2022,ACS 2022 5-year direct SLD tabulation,-1.9499896831628292,-3.054787983960137,1.075597884456318,True
AR,2022,upper,18.0,4383.0,21632.0,-66.30405535268115,0,-1.0,Klarner SLER contest file,-61.71117737504414,2020 block results aggregated to 2022 BAF,-7.177168,-68.88834537504414,0.1330085234079939,0.201048890729048,0.2094638802293807,2022,ACS 2022 5-year direct SLD tabulation,-0.9546245179311048,-1.5033574583381437,2.5842900223629925,True
AR,2022,upper,20.0,7820.0,12951.0,-24.702710509845456,0,-1.0,Klarner SLER contest file,-29.56690472043198,2020 block results aggregated to 2022 BAF,-7.177168,-36.74407272043198,0.3160846085644869,0.3064415603460918,0.3343885170238987,2022,ACS 2022 5-year direct SLD tabulation,-2.2685923378815613,-2.399962563951381,12.041362210586524,True
AR,2022,upper,23.0,6088.0,23951.0,-59.466027497586474,0,-1.0,Klarner SLER contest file,-58.479293058792756,2020 block results aggregated to 2022 BAF,-7.177168,-65.65646105879276,0.0818735545327562,0.1648858224447429,0.1677157828823781,2022,ACS 2022 5-year direct SLD tabulation,-0.5876202556387528,-1.2037243499983519,6.190433561206284,True
AR,2022,upper,27.0,6741.0,11765.0,-27.14795201556252,0,0.0,Klarner SLER contest file,-18.12553364091702,2020 block results aggregated to 2022 BAF,-7.177168,-25.30270164091702,0.4142742940443441,0.2450868495202768,0.2951426704421694,2022,ACS 2022 5-year direct SLD tabulation,-2.9733162064376573,-2.118288529732084,-1.8452503746454987,True
AR,2022,upper,28.0,6888.0,21768.0,-51.926298157453935,0,0.0,Klarner SLER contest file,-50.697145009778026,2020 block results aggregated to 2022 BAF,-7.177168,-57.87431300977803,0.1750749280571244,0.179898377757896,0.1887684181262162,2022,ACS 2022 5-year direct SLD tabulation,-1.2565421712538956,-1.354822649986099,5.948014852324093,True
AR,2022,upper,31.0,6805.0,10265.0,-20.269478617457526,0,0.0,Klarner SLER contest file,-14.690869461853879,2020 block results aggregated to 2022 BAF,-7.177168,-21.86803746185388,0.5792603844131565,0.2458678481988056,0.3712469362745098,2022,ACS 2022 5-year direct SLD tabulation,-4.157449094677806,-2.6645016311274508,1.5985588443963543,True
GA,2022,lower,8.0,4948.0,26573.0,-68.60505694616288,0,-1.0,Klarner SLER contest file,-63.62700893129379,2020 block results aggregated to 2022 BAF,-7.177168,-70.80417693129378,0.0808082501886475,0.2561114206128134,0.2584611002990459,2022,ACS 2022 5-year direct SLD tabulation,-0.5799743873899548,-1.8550187383111028,2.1991199851309062,True
GA,2022,lower,11.0,4323.0,22790.0,-68.11123815144028,0,-1.0,Klarner SLER contest file,-62.62815351173356,2020 block results aggregated to 2022 BAF,-7.177168,-69.80532151173355,0.1129103956309138,0.2983094810129462,0.2920424934856684,2022,ACS 2022 5-year direct SLD tabulation,-0.8103768783895343,-2.0960380388855477,1.694083360293277,True
GA,2022,lower,17.0,7733.0,14522.0,-30.50550438103797,0,-1.0,Klarner SLER contest file,-28.686744155637722,2020 block results aggregated to 2022 BAF,-7.177168,-35.86391215563772,0.3509517335146159,0.256428981273799,0.2498968453430361,2022,ACS 2022 5-year direct SLD tabulation,-2.5188395513256285,-1.7935516416969877,5.358407774599751,True
GA,2022,lower,18.0,3225.0,20567.0,-72.89004707464694,0,-1.0,Klarner SLER contest file,-68.13334273048073,2020 block results aggregated to 2022 BAF,-7.177168,-75.31051073048073,0.1367206718127067,0.1801287858384545,0.1737970916849138,2022,ACS 2022 5-year direct SLD tabulation,-0.9812672306726605,-1.2473709249340295,2.4204636558337853,True
GA,2022,lower,19.0,8249.0,14440.0,-27.28635021375997,0,-1.0,Klarner SLER contest file,-24.79334451740678,2020 block results aggregated to 2022 BAF,-7.177168,-31.97051251740678,0.3672407019381876,0.2707400775887795,0.2388116260563113,2022,ACS 2022 5-year direct SLD tabulation,-2.6357482142482977,-1.7139911605593237,4.684162303646811,True
GA,2022,lower,22.0,9190.0,14685.0,-23.015706806282722,0,0.0,Klarner SLER contest file,-16.766273161016674,2020 block results aggregated to 2022 BAF,-7.177168,-23.943441161016672,0.3560640424709775,0.3924847177274361,0.3763461391583289,2022,ACS 2022 5-year direct SLD tabulation,-2.5555314515733407,-2.701099466890705,0.9277343547339498,True
GA,2022,lower,24.0,7604.0,15593.0,-34.43979824977368,0,0.0,Klarner SLER contest file,-25.368308942339404,2020 block results aggregated to 2022 BAF,-7.177168,-32.545476942339405,0.4005695631034243,0.6226746975107936,0.5972971824401853,2022,ACS 2022 5-year direct SLD tabulation,-2.8749550500798775,-4.286902224299859,-1.894321307434275,True
GA,2022,lower,25.0,8858.0,14881.0,-25.371751126837694,0,-1.0,Klarner SLER contest file,-11.8111255559445,2020 block results aggregated to 2022 BAF,-7.177168,-18.9882935559445,0.4607590647238224,0.7263844481391483,0.6698501188082617,2022,ACS 2022 5-year direct SLD tabulation,-3.306945215045747,-4.807626837506854,-6.383457570893192,True
GA,2022,lower,26.0,6515.0,17124.0,-44.879225009518166,0,-1.0,Klarner SLER contest file,-35.3791482684815,2020 block results aggregated to 2022 BAF,-7.177168,-42.5563162684815,0.3352421240885954,0.5466276842423632,0.508822574243135,2022,ACS 2022 5-year direct SLD tabulation,-2.406089045260696,-3.6519050975354532,-2.322908741036663,True
GA,2022,lower,28.0,5118.0,20474.0,-60.00312597686777,0,0.0,Klarner SLER contest file,-52.78582565296017,2020 block results aggregated to 2022 BAF,-7.177168,-59.96299365296017,0.1960561307263878,0.3866071873598166,0.4047404470079307,2022,ACS 2022 5-year direct SLD tabulation,-1.4071277876532473,-2.904890184571016,-0.04013232390759924,True
GA,2022,lower,29.0,4819.0,8413.0,-27.16142684401451,0,-1.0,Klarner SLER contest file,-15.094528922321816,2020 block results aggregated to 2022 BAF,-7.177168,-22.271696922321816,0.6481996726677578,0.1934732558762114,0.3278494422633514,2022,ACS 2022 5-year direct SLD tabulation,-4.652237948281506,-2.353030525830373,-4.889729921692695,True
GA,2022,lower,30.0,6161.0,19227.0,-51.46525917756421,0,0.0,Klarner SLER contest file,-43.15986258158121,2020 block results aggregated to 2022 BAF,-7.177168,-50.33703058158121,0.3333389391544179,0.3172853241630424,0.3763444639718805,2022,ACS 2022 5-year direct SLD tabulation,-2.3924295672530356,-2.7010874437961334,-1.1282285959829963,True
GA,2022,lower,34.0,11645.0,19155.0,-24.383116883116884,0,0.0,Klarner SLER contest file,-15.906959722458431,2020 block results aggregated to 2022 BAF,-7.177168,-23.084127722458433,0.3282243359124734,0.5575492658423493,0.5734141854602439,2022,ACS 2022 5-year direct SLD tabulation,-2.3557212005322548,-4.115489942631328,-1.2989891606584507,True
GA,2022,lower,35.0,11156.0,8769.0,11.979924717691343,1,0.0,Klarner SLER contest file,14.565446190335013,2020 block results aggregated to 2022 BAF,-7.177168,7.388278190335013,0.461549947737793,0.4334198125694922,0.4551767963324406,2022,ACS 2022 5-year direct SLD tabulation,-3.31262151530536,-3.2668803369797104,4.59164652735633,True
GA,2022,lower,36.0,11576.0,19649.0,-25.854283426741393,0,-1.0,Klarner SLER contest file,-19.514841392939296,2020 block results aggregated to 2022 BAF,-7.177168,-26.692009392939298,0.3054128942305996,0.539519172406513,0.5559670333660095,2022,ACS 2022 5-year direct SLD tabulation,-2.191999651259244,-3.9902688009294556,0.8377259661979046,True
GA,2022,lower,37.0,11825.0,8774.0,14.811398611583087,1,1.0,Klarner SLER contest file,22.245572538408783,2020 block results aggregated to 2022 BAF,-7.177168,15.068404538408783,0.587231918482564,0.4473411645825439,0.5402261537629173,2022,ACS 2022 5-year direct SLD tabulation,-4.214662133911666,-3.8772938635502894,-0.25700592682569656,True
GA,2022,lower,39.0,15634.0,4308.0,56.794704643466055,1,0.0,Klarner SLER contest file,57.44700424956743,2020 block results aggregated to 2022 BAF,-7.177168,50.269836249567426,0.7714676587864329,0.3648705457602809,0.4012328891306319,2022,ACS 2022 5-year direct SLD tabulation,-5.536952993676905,-2.8797158524159188,6.524868393898629,True
GA,2022,lower,40.0,17265.0,9623.0,28.421600714073193,1,0.0,Klarner SLER contest file,33.2166768060767,2020 block results aggregated to 2022 BAF,-7.177168,26.039508806076697,0.5085961780070092,0.6532385995486739,0.6951151995230186,2022,ACS 2022 5-year direct SLD tabulation,-3.65028021371421,-4.988958566330225,2.3820919079964966,True
GA,2022,lower,41.0,11336.0,4630.0,42.00175372666917,1,1.0,Klarner SLER contest file,42.10013377255398,2020 block results aggregated to 2022 BAF,-7.177168,34.92296577255398,0.7745208758238239,0.2832764505119454,0.3093575418994413,2022,ACS 2022 5-year direct SLD tabulation,-5.558866445294722,-2.2203110502793293,7.078787954115192,True
GA,2022,lower,43.0,10614.0,8293.0,12.275876659438303,1,0.0,Klarner SLER contest file,21.565760443209616,2020 block results aggregated to 2022 BAF,-7.177168,14.388592443209616,0.5337313737497449,0.5105657978385251,0.6073184842348858,2022,ACS 2022 5-year direct SLD tabulation,-3.830679736272709,-4.358826790859126,-2.1127157837713124,True
GA,2022,lower,44.0,10666.0,15278.0,-17.776749922910884,0,-1.0,Klarner SLER contest file,-8.044050252114992,2020 block results aggregated to 2022 BAF,-7.177168,-15.221218252114992,0.3514698665484652,0.4421273585981884,0.4622973461804071,2022,ACS 2022 5-year direct SLD tabulation,-2.522558279155915,-3.31798571949094,-2.555531670795892,True
GA,2022,lower,45.0,12966.0,18572.0,-17.775382078762128,0,-1.0,Klarner SLER contest file,-4.161626568506044,2020 block results aggregated to 2022 BAF,-7.177168,-11.338794568506044,0.2483235504154111,0.7547748112872993,0.7681309774679851,2022,ACS 2022 5-year direct SLD tabulation,-1.7822598396878753,-5.513005071291944,-6.436587510256084,True
GA,2022,lower,46.0,12057.0,17920.0,-19.558328051506155,0,-1.0,Klarner SLER contest file,-10.105033061855332,2020 block results aggregated to 2022 BAF,-7.177168,-17.282201061855332,0.2410743362528495,0.6469147894221352,0.6686220874666315,2022,ACS 2022 5-year direct SLD tabulation,-1.7302310117751913,-4.798813050258709,-2.276126989650823,True
GA,2022,lower,48.0,12232.0,14536.0,-8.607292289300657,0,1.0,Klarner SLER contest file,2.928787898709883,2020 block results aggregated to 2022 BAF,-7.177168,-4.248380101290117,0.4302868068833652,0.637581244196843,0.693069306930693,2022,ACS 2022 5-year direct SLD tabulation,-3.0882407011854682,-4.9742748514851485,-4.358912188010541,True
GA,2022,lower,49.0,12346.0,17092.0,-16.122019158910252,0,-1.0,Klarner SLER contest file,-3.9813249687939916,2020 block results aggregated to 2022 BAF,-7.177168,-11.158492968793992,0.3019558403810124,0.724788760561972,0.7498944850872257,2022,ACS 2022 5-year direct SLD tabulation,-2.1671877949957103,-5.382118701744513,-4.96352619011626,True
GA,2022,lower,50.0,11989.0,10198.0,8.072294586920268,1,0.0,Klarner SLER contest file,18.813726201035813,2020 block results aggregated to 2022 BAF,-7.177168,11.636558201035813,0.553416286889583,0.6927358753131089,0.6681650345159736,2022,ACS 2022 5-year direct SLD tabulation,-3.9719616649427345,-4.795532704446941,-3.5642636141155446,True
GA,2022,lower,51.0,12763.0,10111.0,11.593949462271574,1,0.0,Klarner SLER contest file,21.630192264962567,2020 block results aggregated to 2022 BAF,-7.177168,14.453024264962567,0.4782116775808276,0.6326193598523483,0.7230292218824329,2022,ACS 2022 5-year direct SLD tabulation,-3.4322055495594332,-5.189302194359497,-2.8590748026909925,True
GA,2022,lower,52.0,14089.0,9181.0,21.091534164159864,1,1.0,Klarner SLER contest file,27.21873701632038,2020 block results aggregated to 2022 BAF,-7.177168,20.04156901632038,0.4410439105219552,0.7409988644207433,0.7611476110873537,2022,ACS 2022 5-year direct SLD tabulation,-3.16544624119304,-5.4628842775726,1.0499651478394831,True
GA,2022,lower,53.0,13664.0,15160.0,-5.190119344990286,0,0.0,Klarner SLER contest file,9.550284294538576,2020 block results aggregated to 2022 BAF,-7.177168,2.373116294538576,0.2915253075631404,0.715711379681704,0.8041953414505029,2022,ACS 2022 5-year direct SLD tabulation,-2.0923261086323293,-5.771845070407623,-7.5632356395288625,True
GA,2022,lower,54.0,13542.0,9876.0,15.654624647706893,1,1.0,Klarner SLER contest file,22.06929697792829,2020 block results aggregated to 2022 BAF,-7.177168,14.892128977928289,0.3530882182528515,0.7738001661912997,0.8427564759982796,2022,ACS 2022 5-year direct SLD tabulation,-2.534173461221382,-6.04860481132762,0.7624956697786036,True
GA,2022,lower,55.0,17644.0,4880.0,56.668442550168706,1,0.0,Klarner SLER contest file,63.438298740721216,2020 block results aggregated to 2022 BAF,-7.177168,56.261130740721214,0.6508977361436378,0.5357175565527978,0.8067889908256881,2022,ACS 2022 5-year direct SLD tabulation,-4.67160240312256,-5.790460127706423,0.4073118094474921,True
GA,2022,lower,64.0,10037.0,13556.0,-14.915441020641715,0,0.0,Klarner SLER contest file,-14.82058032468624,2020 block results aggregated to 2022 BAF,-7.177168,-21.997748324686242,0.4361362611440663,0.2865236321670251,0.2466678514306024,2022,ACS 2022 5-year direct SLD tabulation,-3.130223217122836,-1.7703766099164737,7.082307304044527,True
GA,2022,lower,65.0,18436.0,8014.0,39.40264650283554,1,1.0,Klarner SLER contest file,39.30241264867457,2020 block results aggregated to 2022 BAF,-7.177168,32.12524464867457,0.7128896269800715,0.3988877405384123,0.4038819875776397,2022,ACS 2022 5-year direct SLD tabulation,-5.116528618293306,-2.8987288770186335,7.277401854160971,True
GA,2022,lower,67.0,14956.0,7747.0,31.75351275161873,1,0.0,Klarner SLER contest file,32.425647142725275,2020 block results aggregated to 2022 BAF,-7.177168,25.248479142725273,0.6953100409191061,0.3578110749185668,0.4089709762532981,2022,ACS 2022 5-year direct SLD tabulation,-4.990356975763299,-2.935253403693931,6.505033608893456,True
