state,year,chamber,district,nonwhite_share,college_share,white_college_share,acs_vintage,demographics_source
MS,2018,lower,38.0,0.6171220084263562,0.35733086718360957,0.5906715695761564,2018,ACS 2018 5-year direct SLD tabulation
MS,2018,lower,90.0,0.3503673738958144,0.17874124124124124,0.20195410541412692,2018,ACS 2018 5-year direct SLD tabulation
MS,2018,lower,93.0,0.2262276833497453,0.13014796547472257,0.14593041317179248,2018,ACS 2018 5-year direct SLD tabulation
MS,2018,lower,39.0,0.2746345588531389,0.29093418131637366,0.32120922070670815,2018,ACS 2018 5-year direct SLD tabulation
MS,2018,lower,2.0,0.23949117478762272,0.1650485436893204,0.1829396113843425,2018,ACS 2018 5-year direct SLD tabulation
MS,2018,lower,114.0,0.2272366181199168,0.18650993562832355,0.18133790737564323,2018,ACS 2018 5-year direct SLD tabulation
MS,2018,lower,71.0,0.8309396636993076,0.24001358695652175,0.16974494283201408,2018,ACS 2018 5-year direct SLD tabulation
MS,2018,lower,76.0,0.6965759512422229,0.14519799726900318,0.21211563248020623,2018,ACS 2018 5-year direct SLD tabulation
MS,2018,lower,3.0,0.14329280857201732,0.11730697500932488,0.12721577561045064,2018,ACS 2018 5-year direct SLD tabulation
MS,2018,lower,106.0,0.17268759093743502,0.13507371007371008,0.14965838057857248,2018,ACS 2018 5-year direct SLD tabulation
MS,2018,lower,73.0,0.25004023043996004,0.6586423872628467,0.6997680396213404,2018,ACS 2018 5-year direct SLD tabulation
MS,2018,lower,88.0,0.12600361107909797,0.17775988034286372,0.1954804454804455,2018,ACS 2018 5-year direct SLD tabulation
MS,2018,lower,107.0,0.15721409855464463,0.1276568253763163,0.12710861201538917,2018,ACS 2018 5-year direct SLD tabulation
MS,2018,lower,85.0,0.7085644703017183,0.18353287405524715,0.21052631578947367,2018,ACS 2018 5-year direct SLD tabulation
MS,2018,lower,63.0,0.6413571540510892,0.2515900636025441,0.3149749658625398,2018,ACS 2018 5-year direct SLD tabulation
MS,2018,lower,68.0,0.7676518883415435,0.16729527584222975,0.1861124232404346,2018,ACS 2018 5-year direct SLD tabulation
MS,2018,lower,110.0,0.7593837290502793,0.12635152124717122,0.20592193808882908,2018,ACS 2018 5-year direct SLD tabulation
MS,2018,lower,24.0,0.2999530484941981,0.30287781097656863,0.3100963253656796,2018,ACS 2018 5-year direct SLD tabulation
MS,2018,lower,46.0,0.35790460041943684,0.22166010867528574,0.2653537427664738,2018,ACS 2018 5-year direct SLD tabulation
MS,2018,lower,17.0,0.3154289533038176,0.3250872573632968,0.3624075490946187,2018,ACS 2018 5-year direct SLD tabulation
MS,2018,lower,75.0,0.42468570541673134,0.14208180987202926,0.19236555095900715,2018,ACS 2018 5-year direct SLD tabulation
MS,2018,lower,31.0,0.7600176912870411,0.19184332444194863,0.3366106080206986,2018,ACS 2018 5-year direct SLD tabulation
MS,2018,lower,56.0,0.3882779504342976,0.465249145953587,0.5116674117121144,2018,ACS 2018 5-year direct SLD tabulation
MS,2018,lower,94.0,0.752280616775652,0.1432409259788511,0.16673693086003372,2018,ACS 2018 5-year direct SLD tabulation
MS,2018,lower,102.0,0.40291068580542266,0.4184387433118398,0.47315330461279814,2018,ACS 2018 5-year direct SLD tabulation
MS,2018,lower,87.0,0.28807369906216285,0.349158615394459,0.34348676933548883,2018,ACS 2018 5-year direct SLD tabulation
MS,2018,lower,43.0,0.2940411137132448,0.5054640215198386,0.561584069806466,2018,ACS 2018 5-year direct SLD tabulation
MS,2018,lower,40.0,0.5239858609661674,0.13850214450676346,0.09791817961752602,2018,ACS 2018 5-year direct SLD tabulation
MS,2018,lower,69.0,0.9138251986379115,0.1784250457835528,0.21485219899062724,2018,ACS 2018 5-year direct SLD tabulation
MS,2018,lower,103.0,0.8097546328071379,0.1704324923759357,0.27060270602706027,2018,ACS 2018 5-year direct SLD tabulation
MS,2018,lower,112.0,0.3973453134572187,0.2308662211574833,0.22723880597014925,2018,ACS 2018 5-year direct SLD tabulation
MS,2018,lower,19.0,0.1101883561643836,0.1817209711913448,0.18535579236851152,2018,ACS 2018 5-year direct SLD tabulation
MS,2018,lower,62.0,0.20182027741345732,0.16739744128776504,0.17840409956076134,2018,ACS 2018 5-year direct SLD tabulation
MS,2018,lower,47.0,0.75142589597344,0.1243046112003956,0.2179824561403509,2018,ACS 2018 5-year direct SLD tabulation
MS,2018,lower,121.0,0.27910005064023724,0.24779513335458506,0.26146983857264233,2018,ACS 2018 5-year direct SLD tabulation
MS,2018,lower,35.0,0.3233466851957819,0.1750492214068373,0.2218904623784337,2018,ACS 2018 5-year direct SLD tabulation
MS,2018,lower,1.0,0.04926735105729574,0.1312679850609196,0.12703355363497712,2018,ACS 2018 5-year direct SLD tabulation
MS,2018,lower,120.0,0.23477476800541008,0.2218059826670394,0.24674776738625975,2018,ACS 2018 5-year direct SLD tabulation
MS,2018,lower,113.0,0.21632400201339685,0.3285928143712575,0.3624390598850324,2018,ACS 2018 5-year direct SLD tabulation
MS,2018,lower,67.0,0.8964113640139558,0.17875389821511511,0.394993894993895,2018,ACS 2018 5-year direct SLD tabulation
MS,2018,lower,89.0,0.2883062966095179,0.2580452207201818,0.26659520710512213,2018,ACS 2018 5-year direct SLD tabulation
MS,2018,lower,101.0,0.18970013037809652,0.4157926199663062,0.4337099078041813,2018,ACS 2018 5-year direct SLD tabulation
MS,2018,lower,60.0,0.2959795230365838,0.24656847097450865,0.27794698982567556,2018,ACS 2018 5-year direct SLD tabulation
MS,2018,lower,111.0,0.21093096442656256,0.19270081102099768,0.2032746789863442,2018,ACS 2018 5-year direct SLD tabulation
MS,2018,lower,95.0,0.09676247229388468,0.2162962193601994,0.21251482464562038,2018,ACS 2018 5-year direct SLD tabulation
MS,2018,lower,80.0,0.7642618134334449,0.15366958248030274,0.22747546833184656,2018,ACS 2018 5-year direct SLD tabulation
MS,2018,lower,74.0,0.21243239292501093,0.4067558057705841,0.4453869969040248,2018,ACS 2018 5-year direct SLD tabulation
MS,2018,lower,30.0,0.7039033683271858,0.14726027397260275,0.28085258821422177,2018,ACS 2018 5-year direct SLD tabulation
MS,2018,lower,100.0,0.31387109093223575,0.14909675822816135,0.1617003367003367,2018,ACS 2018 5-year direct SLD tabulation
MS,2018,lower,52.0,0.38481503002130546,0.19393350851136754,0.2,2018,ACS 2018 5-year direct SLD tabulation
MS,2018,lower,96.0,0.6437633577372561,0.12730189284568497,0.15483002356109055,2018,ACS 2018 5-year direct SLD tabulation
MS,2018,lower,78.0,0.4424813200498132,0.13316188923038325,0.16105059554107706,2018,ACS 2018 5-year direct SLD tabulation
MS,2018,lower,53.0,0.3380843564816608,0.14656398104265403,0.15821656050955413,2018,ACS 2018 5-year direct SLD tabulation
MS,2018,lower,34.0,0.6098484848484849,0.18631869240599985,0.27679433537174125,2018,ACS 2018 5-year direct SLD tabulation
MS,2018,lower,105.0,0.22730538922155685,0.09823049001814882,0.09785502958579882,2018,ACS 2018 5-year direct SLD tabulation
MS,2018,lower,42.0,0.7144429665642342,0.13676399195505928,0.18952834270878408,2018,ACS 2018 5-year direct SLD tabulation
MS,2018,lower,14.0,0.24108953926398147,0.14785587569584632,0.1592311899367138,2018,ACS 2018 5-year direct SLD tabulation
MS,2018,lower,59.0,0.22196134476657137,0.4659647404505387,0.4808656314952928,2018,ACS 2018 5-year direct SLD tabulation
MS,2018,lower,37.0,0.31891450724341974,0.24080307766289974,0.26791171477079795,2018,ACS 2018 5-year direct SLD tabulation
MS,2018,lower,9.0,0.7275508367824366,0.13469834965418065,0.17788155381023138,2018,ACS 2018 5-year direct SLD tabulation
MS,2018,lower,33.0,0.46535530746057063,0.1472380705394191,0.19169329073482427,2018,ACS 2018 5-year direct SLD tabulation
MS,2018,lower,99.0,0.3231477258592811,0.13543976348854397,0.13613773517926872,2018,ACS 2018 5-year direct SLD tabulation
MS,2018,lower,58.0,0.19300635785649412,0.607631433654377,0.6131539611360239,2018,ACS 2018 5-year direct SLD tabulation
MS,2018,lower,104.0,0.1858486532706285,0.2588219598425722,0.275246742992499,2018,ACS 2018 5-year direct SLD tabulation
MS,2018,lower,28.0,0.1629042950350651,0.27599364069952304,0.30458187280921384,2018,ACS 2018 5-year direct SLD tabulation
MS,2018,lower,57.0,0.7975630019385211,0.19595870577867305,0.3503631354871024,2018,ACS 2018 5-year direct SLD tabulation
MS,2018,lower,119.0,0.6930154412352989,0.10423572744014734,0.10987585695756902,2018,ACS 2018 5-year direct SLD tabulation
MS,2018,lower,109.0,0.08839451869396042,0.16601367952719304,0.17021722427882938,2018,ACS 2018 5-year direct SLD tabulation
MS,2018,lower,11.0,0.6884594915462399,0.12546657062405867,0.16720430107526882,2018,ACS 2018 5-year direct SLD tabulation
MS,2018,lower,32.0,0.8681338423534696,0.11926745516978253,0.08109261630388391,2018,ACS 2018 5-year direct SLD tabulation
MS,2018,lower,61.0,0.3377270953475263,0.18526017412431667,0.17836175566116858,2018,ACS 2018 5-year direct SLD tabulation
MS,2018,lower,18.0,0.2234667937718462,0.25515756742211326,0.27973713033953995,2018,ACS 2018 5-year direct SLD tabulation
MS,2018,lower,108.0,0.21842095675301487,0.18718545375832024,0.20029298175522706,2018,ACS 2018 5-year direct SLD tabulation
MS,2018,lower,29.0,0.7302573980038523,0.22515397536394177,0.39051638530287985,2018,ACS 2018 5-year direct SLD tabulation
MS,2018,lower,116.0,0.20776047554793775,0.22187300234391646,0.2047192626969083,2018,ACS 2018 5-year direct SLD tabulation
MS,2018,lower,15.0,0.23048356510745893,0.16088249876053545,0.1701687116564417,2018,ACS 2018 5-year direct SLD tabulation
MS,2018,lower,44.0,0.35764094078714104,0.13054248204111965,0.15122079285901813,2018,ACS 2018 5-year direct SLD tabulation
MS,2018,lower,20.0,0.1852910485005218,0.17956185055265073,0.19744261774283217,2018,ACS 2018 5-year direct SLD tabulation
MS,2018,lower,50.0,0.7349788190542059,0.16732113144758737,0.17751091703056768,2018,ACS 2018 5-year direct SLD tabulation
MS,2018,lower,115.0,0.47443991069366387,0.2111881765735399,0.2270861833105335,2018,ACS 2018 5-year direct SLD tabulation
MS,2018,lower,72.0,0.8216110354223434,0.38151112316874664,0.4511154855643045,2018,ACS 2018 5-year direct SLD tabulation
MS,2018,lower,49.0,0.7455599001271964,0.1994630677695545,0.31402365435674634,2018,ACS 2018 5-year direct SLD tabulation
MS,2018,lower,79.0,0.35363426478783533,0.13022593844511654,0.16081695700677937,2018,ACS 2018 5-year direct SLD tabulation
MS,2018,lower,64.0,0.44150790433725173,0.5648939261842487,0.660229796273052,2018,ACS 2018 5-year direct SLD tabulation
MS,2018,lower,6.0,0.38851436605501277,0.271530170018891,0.28486721229330214,2018,ACS 2018 5-year direct SLD tabulation
MS,2018,lower,118.0,0.40342052313883303,0.29828494563389757,0.3425459945549047,2018,ACS 2018 5-year direct SLD tabulation
MS,2018,lower,21.0,0.11458896982310096,0.13286042944785276,0.13553242368828247,2018,ACS 2018 5-year direct SLD tabulation
MS,2018,lower,91.0,0.5908289241622575,0.1400329489291598,0.16728727072127983,2018,ACS 2018 5-year direct SLD tabulation
MS,2018,lower,70.0,0.7945273631840796,0.27533208150775434,0.6631316281971303,2018,ACS 2018 5-year direct SLD tabulation
MS,2018,lower,12.0,0.3022334293948127,0.5608034744842563,0.6794771751853297,2018,ACS 2018 5-year direct SLD tabulation
MS,2018,lower,65.0,0.8364112458654906,0.29287387085981936,0.6,2018,ACS 2018 5-year direct SLD tabulation
MS,2018,lower,25.0,0.3809183289424163,0.18268529428266847,0.18134715025906736,2018,ACS 2018 5-year direct SLD tabulation
MS,2018,lower,84.0,0.35477064607334263,0.1499697519661222,0.17201979307242465,2018,ACS 2018 5-year direct SLD tabulation
MS,2018,lower,41.0,0.7432785233362341,0.16733516290197734,0.2866094221397076,2018,ACS 2018 5-year direct SLD tabulation
MS,2018,lower,16.0,0.674518497990855,0.13477746562176549,0.19707732900345037,2018,ACS 2018 5-year direct SLD tabulation
MS,2018,lower,45.0,0.6404131155799991,0.12300947714525176,0.16749161743573368,2018,ACS 2018 5-year direct SLD tabulation
MS,2018,lower,13.0,0.3034383579552883,0.2267743796884016,0.2661531490711373,2018,ACS 2018 5-year direct SLD tabulation
MS,2018,lower,23.0,0.29562423639078694,0.1446646137367787,0.17226590421729807,2018,ACS 2018 5-year direct SLD tabulation
MS,2018,lower,82.0,0.8351125863461021,0.09876021414482954,0.15749082415749083,2018,ACS 2018 5-year direct SLD tabulation
MS,2018,lower,54.0,0.2532502226179876,0.25266949697671426,0.2721557144087503,2018,ACS 2018 5-year direct SLD tabulation
MS,2018,lower,98.0,0.6898529351521855,0.12015377598227667,0.17213263272331944,2018,ACS 2018 5-year direct SLD tabulation
MS,2018,lower,83.0,0.2776957769577696,0.33121553584272356,0.33182467841829444,2018,ACS 2018 5-year direct SLD tabulation
MS,2018,lower,66.0,0.7467037331215249,0.22423135464231356,0.21998021760633035,2018,ACS 2018 5-year direct SLD tabulation
MS,2018,lower,51.0,0.8255824061196105,0.13804761233976617,0.28476401647133354,2018,ACS 2018 5-year direct SLD tabulation
MS,2018,lower,10.0,0.25779548909247774,0.2523194362889019,0.27202092468651434,2018,ACS 2018 5-year direct SLD tabulation
MS,2018,lower,8.0,0.2944419542805916,0.19563421016388927,0.20390697674418604,2018,ACS 2018 5-year direct SLD tabulation
MS,2018,lower,22.0,0.43248002748904735,0.130990208157707,0.1638713812626856,2018,ACS 2018 5-year direct SLD tabulation
MS,2018,lower,5.0,0.6231659567144271,0.1433881433881434,0.18506078055022393,2018,ACS 2018 5-year direct SLD tabulation
MS,2018,lower,117.0,0.36303518119638745,0.2817208881316224,0.33699855918707816,2018,ACS 2018 5-year direct SLD tabulation
MS,2018,lower,27.0,0.7532014504062056,0.13968414220812,0.2148219907968031,2018,ACS 2018 5-year direct SLD tabulation
MS,2018,lower,97.0,0.3419520547945205,0.22151586223922973,0.2513575056927658,2018,ACS 2018 5-year direct SLD tabulation
MS,2018,lower,86.0,0.4002820640451302,0.1497642250864508,0.1749566223250434,2018,ACS 2018 5-year direct SLD tabulation
MS,2018,lower,26.0,0.7837005013107667,0.1765182783018868,0.2338597949570518,2018,ACS 2018 5-year direct SLD tabulation
MS,2018,lower,122.0,0.20519913600363793,0.23483344363556144,0.24673312676815304,2018,ACS 2018 5-year direct SLD tabulation
MS,2018,lower,7.0,0.34837962962962965,0.23204670407527064,0.22353318885945903,2018,ACS 2018 5-year direct SLD tabulation
MS,2018,lower,48.0,0.3735271351165391,0.13031815346225828,0.14841156946420103,2018,ACS 2018 5-year direct SLD tabulation
MS,2018,lower,36.0,0.6971212879166856,0.1605080831408776,0.2639367524832759,2018,ACS 2018 5-year direct SLD tabulation
MS,2018,upper,43.0,0.2677108183798361,0.12809478132372384,0.13937800532742933,2018,ACS 2018 5-year direct SLD tabulation
MS,2018,upper,44.0,0.26358755858542826,0.3540382244143033,0.3634060474451354,2018,ACS 2018 5-year direct SLD tabulation
MS,2018,upper,45.0,0.3160812982288852,0.27791542316571877,0.30348800996574277,2018,ACS 2018 5-year direct SLD tabulation
MS,2018,upper,46.0,0.1591553734635991,0.21999952820174093,0.22412750755702116,2018,ACS 2018 5-year direct SLD tabulation
MS,2018,upper,47.0,0.2597602681745843,0.16276983028252065,0.17242398371314113,2018,ACS 2018 5-year direct SLD tabulation
MS,2018,upper,48.0,0.457579432452098,0.1706873232509529,0.20987443409925685,2018,ACS 2018 5-year direct SLD tabulation
MS,2018,upper,49.0,0.3178536265178864,0.26852288815479,0.2938415889548262,2018,ACS 2018 5-year direct SLD tabulation
MS,2018,upper,50.0,0.33897825761482536,0.23470013804386727,0.24297449200172935,2018,ACS 2018 5-year direct SLD tabulation
MS,2018,upper,51.0,0.3121737951603064,0.15992278923875014,0.17150826586842643,2018,ACS 2018 5-year direct SLD tabulation
MS,2018,upper,52.0,0.3585031517860121,0.26841864251551845,0.31307686627778186,2018,ACS 2018 5-year direct SLD tabulation
MS,2018,upper,1.0,0.2517224484796522,0.2632587262277464,0.28062798717405774,2018,ACS 2018 5-year direct SLD tabulation
MS,2018,upper,2.0,0.44085636079249213,0.18211878738925208,0.1699120861063183,2018,ACS 2018 5-year direct SLD tabulation
MS,2018,upper,3.0,0.2601888211212299,0.14629451395572665,0.15840865606650392,2018,ACS 2018 5-year direct SLD tabulation
MS,2018,upper,4.0,0.1923102923778942,0.16067957488703202,0.17177491768931458,2018,ACS 2018 5-year direct SLD tabulation
MS,2018,upper,5.0,0.11921973801177432,0.11777662286237534,0.12223043847396818,2018,ACS 2018 5-year direct SLD tabulation
MS,2018,upper,6.0,0.21114955411529657,0.2817291616909482,0.29616077133066154,2018,ACS 2018 5-year direct SLD tabulation
MS,2018,upper,7.0,0.4460999284390539,0.14646842207270813,0.18807965726660703,2018,ACS 2018 5-year direct SLD tabulation
MS,2018,upper,8.0,0.39899434779417164,0.13248457219102686,0.16347287092409096,2018,ACS 2018 5-year direct SLD tabulation
MS,2018,upper,9.0,0.2963869593552797,0.3997227849450901,0.46977106023560794,2018,ACS 2018 5-year direct SLD tabulation
MS,2018,upper,10.0,0.46665821959960907,0.1548084013874853,0.1803666184273999,2018,ACS 2018 5-year direct SLD tabulation
MS,2018,upper,11.0,0.7634418158226836,0.15149719188327265,0.20753221010901884,2018,ACS 2018 5-year direct SLD tabulation
MS,2018,upper,12.0,0.7528776039051044,0.17692355655318617,0.23979810996563575,2018,ACS 2018 5-year direct SLD tabulation
MS,2018,upper,13.0,0.7701658260459379,0.1639380048024449,0.2831710126714839,2018,ACS 2018 5-year direct SLD tabulation
MS,2018,upper,14.0,0.34253561089703033,0.1847253782630383,0.20773099924749494,2018,ACS 2018 5-year direct SLD tabulation
MS,2018,upper,15.0,0.3698433467815214,0.3238925911407291,0.38234851147145943,2018,ACS 2018 5-year direct SLD tabulation
MS,2018,upper,16.0,0.6540648095508812,0.22899153423436805,0.3823287896206274,2018,ACS 2018 5-year direct SLD tabulation
MS,2018,upper,17.0,0.3565212681447245,0.24759724181997284,0.288349399024158,2018,ACS 2018 5-year direct SLD tabulation
MS,2018,upper,18.0,0.4247559974459546,0.13329594840880415,0.16684472934472935,2018,ACS 2018 5-year direct SLD tabulation
MS,2018,upper,19.0,0.348023120596484,0.2597688070547467,0.26422354215697264,2018,ACS 2018 5-year direct SLD tabulation
MS,2018,upper,20.0,0.21783756215733774,0.4003571186402369,0.4260644580685078,2018,ACS 2018 5-year direct SLD tabulation
MS,2018,upper,21.0,0.7404333526794351,0.13329556973346848,0.21124987898150838,2018,ACS 2018 5-year direct SLD tabulation
MS,2018,upper,22.0,0.5705548206365263,0.2944492934821071,0.4330407267530877,2018,ACS 2018 5-year direct SLD tabulation
MS,2018,upper,23.0,0.5097689962907195,0.21987662782727896,0.27347381468856524,2018,ACS 2018 5-year direct SLD tabulation
MS,2018,upper,24.0,0.7897739944985502,0.13937552139196757,0.2194288503783256,2018,ACS 2018 5-year direct SLD tabulation
MS,2018,upper,25.0,0.27831382344778044,0.6205230999589442,0.6642207792207793,2018,ACS 2018 5-year direct SLD tabulation
MS,2018,upper,26.0,0.7472557780351923,0.3674982023341999,0.5427872860635696,2018,ACS 2018 5-year direct SLD tabulation
MS,2018,upper,27.0,0.8056834211893978,0.24073914911903738,0.4512668045501551,2018,ACS 2018 5-year direct SLD tabulation
MS,2018,upper,28.0,0.9114950698962947,0.17236513978212364,0.295,2018,ACS 2018 5-year direct SLD tabulation
MS,2018,upper,29.0,0.6735655224254573,0.320030737704918,0.3624729144095341,2018,ACS 2018 5-year direct SLD tabulation
MS,2018,upper,30.0,0.31771289865821595,0.23199959761587405,0.24320033866017568,2018,ACS 2018 5-year direct SLD tabulation
MS,2018,upper,31.0,0.42543944200066597,0.15317059866357563,0.18958076448828606,2018,ACS 2018 5-year direct SLD tabulation
MS,2018,upper,32.0,0.7050607922363056,0.14181512133539065,0.2290935791792445,2018,ACS 2018 5-year direct SLD tabulation
MS,2018,upper,33.0,0.32062198508989914,0.20276400464183986,0.21767209198148424,2018,ACS 2018 5-year direct SLD tabulation
MS,2018,upper,34.0,0.622582026899683,0.18115305823822067,0.2519619728194985,2018,ACS 2018 5-year direct SLD tabulation
MS,2018,upper,35.0,0.29806654907266283,0.1464539639662598,0.17460710746141866,2018,ACS 2018 5-year direct SLD tabulation
MS,2018,upper,36.0,0.6804820321957037,0.1842689150210783,0.24618606042476818,2018,ACS 2018 5-year direct SLD tabulation
MS,2018,upper,37.0,0.45007708685118564,0.18380523948134428,0.21390203932993446,2018,ACS 2018 5-year direct SLD tabulation
MS,2018,upper,38.0,0.6783837812019036,0.12607067082274667,0.15643434564124972,2018,ACS 2018 5-year direct SLD tabulation
MS,2018,upper,39.0,0.31989169675090257,0.158160480349345,0.16923788954026536,2018,ACS 2018 5-year direct SLD tabulation
MS,2018,upper,40.0,0.22872466416269077,0.14360300333151013,0.15266936267594594,2018,ACS 2018 5-year direct SLD tabulation
MS,2018,upper,41.0,0.3600703863919642,0.1643067204008278,0.18821238794467204,2018,ACS 2018 5-year direct SLD tabulation
MS,2018,upper,42.0,0.24665100514678195,0.2085031241510459,0.2191436623544192,2018,ACS 2018 5-year direct SLD tabulation
TN,2018,lower,29.0,0.2235778757346767,0.30334724188004336,0.31419227954628615,2018,ACS 2018 5-year direct SLD tabulation
TN,2018,lower,15.0,0.3903231402482298,0.2442925872582968,0.31097031321853763,2018,ACS 2018 5-year direct SLD tabulation
TN,2018,lower,44.0,0.1759150408812924,0.20721255665736396,0.21245660227881724,2018,ACS 2018 5-year direct SLD tabulation
TN,2018,lower,41.0,0.04903291482863925,0.1053665910808768,0.1075261544011544,2018,ACS 2018 5-year direct SLD tabulation
TN,2018,lower,16.0,0.0792715169989735,0.2714314895934996,0.2733423545331529,2018,ACS 2018 5-year direct SLD tabulation
TN,2018,lower,24.0,0.1806465275991952,0.23443935397288168,0.2387316703641578,2018,ACS 2018 5-year direct SLD tabulation
TN,2018,lower,46.0,0.14189300637783153,0.20199302441454908,0.2065613608748481,2018,ACS 2018 5-year direct SLD tabulation
TN,2018,lower,17.0,0.07216039030339993,0.15868907120607204,0.160938402866058,2018,ACS 2018 5-year direct SLD tabulation
TN,2018,lower,75.0,0.10122868443234134,0.1540475231574708,0.15761602392801982,2018,ACS 2018 5-year direct SLD tabulation
TN,2018,lower,6.0,0.1077600185313875,0.34126705567498794,0.33931222759710716,2018,ACS 2018 5-year direct SLD tabulation
TN,2018,lower,20.0,0.10069477191989684,0.2548193311216713,0.2631360078277887,2018,ACS 2018 5-year direct SLD tabulation
TN,2018,lower,50.0,0.20718908124502633,0.43610941008369053,0.44802982421489235,2018,ACS 2018 5-year direct SLD tabulation
TN,2018,lower,72.0,0.11601448826698035,0.1394896829163559,0.14256420515641802,2018,ACS 2018 5-year direct SLD tabulation
TN,2018,lower,21.0,0.10757337526205446,0.2044477208502273,0.21365338031270645,2018,ACS 2018 5-year direct SLD tabulation
TN,2018,lower,65.0,0.1536627063370063,0.44121873456374333,0.47581040940204056,2018,ACS 2018 5-year direct SLD tabulation
TN,2018,lower,25.0,0.0657000128823555,0.17083848862662987,0.16784841565516964,2018,ACS 2018 5-year direct SLD tabulation
TN,2018,lower,32.0,0.08435701683512786,0.22572078907435508,0.22229945114205593,2018,ACS 2018 5-year direct SLD tabulation
TN,2018,lower,61.0,0.14467265911097604,0.7019915272743155,0.7054230154907081,2018,ACS 2018 5-year direct SLD tabulation
TN,2018,lower,18.0,0.1923053360289163,0.46186730129349285,0.4748042667227156,2018,ACS 2018 5-year direct SLD tabulation
TN,2018,lower,54.0,0.7183487484346003,0.2375745959837958,0.28921694480102694,2018,ACS 2018 5-year direct SLD tabulation
TN,2018,lower,64.0,0.158061908061908,0.23553005059854376,0.24508640334219522,2018,ACS 2018 5-year direct SLD tabulation
TN,2018,lower,56.0,0.13022432649109805,0.7306438127090301,0.7361725016955495,2018,ACS 2018 5-year direct SLD tabulation
TN,2018,lower,31.0,0.08936396228920462,0.14716698871782086,0.1481970588893614,2018,ACS 2018 5-year direct SLD tabulation
TN,2018,lower,92.0,0.11278756147866098,0.15120866015320397,0.15783605726593183,2018,ACS 2018 5-year direct SLD tabulation
TN,2018,lower,81.0,0.24092699280669205,0.16687089501029312,0.17276665201833136,2018,ACS 2018 5-year direct SLD tabulation
TN,2018,lower,38.0,0.04737948640937073,0.10651246399410912,0.10742073307847988,2018,ACS 2018 5-year direct SLD tabulation
TN,2018,lower,90.0,0.6715073499684655,0.31134756941913855,0.5918518021343714,2018,ACS 2018 5-year direct SLD tabulation
TN,2018,lower,93.0,0.7184633027522935,0.20320538656677495,0.3993731811058876,2018,ACS 2018 5-year direct SLD tabulation
TN,2018,lower,39.0,0.09743009536124136,0.18505693702068324,0.1875158396269451,2018,ACS 2018 5-year direct SLD tabulation
TN,2018,lower,2.0,0.07603192029757322,0.28090974534329166,0.28674790555978674,2018,ACS 2018 5-year direct SLD tabulation
TN,2018,lower,71.0,0.07939186421795896,0.12284847221256978,0.12518007053797625,2018,ACS 2018 5-year direct SLD tabulation
TN,2018,lower,76.0,0.15617565424266455,0.18648282097649185,0.197268326417704,2018,ACS 2018 5-year direct SLD tabulation
TN,2018,lower,3.0,0.0482492772245422,0.1694035747079801,0.16983835579635517,2018,ACS 2018 5-year direct SLD tabulation
TN,2018,lower,73.0,0.29384005142436076,0.29944321216785114,0.31938921101363044,2018,ACS 2018 5-year direct SLD tabulation
TN,2018,lower,88.0,0.7786625400021034,0.19436099482885988,0.3218709558143834,2018,ACS 2018 5-year direct SLD tabulation
TN,2018,lower,85.0,0.8716734864550043,0.2275970032427597,0.40207182320441986,2018,ACS 2018 5-year direct SLD tabulation
TN,2018,lower,63.0,0.15063661605423118,0.6194361151135169,0.6223514934556438,2018,ACS 2018 5-year direct SLD tabulation
TN,2018,lower,68.0,0.24485632979928984,0.33114602231057244,0.3286803576213793,2018,ACS 2018 5-year direct SLD tabulation
TN,2018,lower,84.0,0.9022929450104225,0.21016005567153792,0.3721770551038844,2018,ACS 2018 5-year direct SLD tabulation
TN,2018,lower,91.0,0.8331287756826116,0.19445083748881217,0.50533902829685,2018,ACS 2018 5-year direct SLD tabulation
TN,2018,lower,70.0,0.10646230956128422,0.13924578858360237,0.14099185143990134,2018,ACS 2018 5-year direct SLD tabulation
TN,2018,lower,43.0,0.11848680579381532,0.12462610033330485,0.12441580512675258,2018,ACS 2018 5-year direct SLD tabulation
TN,2018,lower,69.0,0.1818103756708408,0.12945127360283867,0.13781827259111332,2018,ACS 2018 5-year direct SLD tabulation
TN,2018,lower,40.0,0.1199559289354083,0.22745925896697314,0.23107229627684023,2018,ACS 2018 5-year direct SLD tabulation
TN,2018,lower,19.0,0.059423222477949955,0.20254992114790876,0.2001030976146961,2018,ACS 2018 5-year direct SLD tabulation
TN,2018,lower,12.0,0.10104005109022896,0.18115957334459817,0.18485823125527498,2018,ACS 2018 5-year direct SLD tabulation
TN,2018,lower,45.0,0.1326888679528666,0.30283451848641835,0.2974593900765724,2018,ACS 2018 5-year direct SLD tabulation
TN,2018,lower,13.0,0.23665996167065273,0.30014947683109117,0.31581016568379666,2018,ACS 2018 5-year direct SLD tabulation
TN,2018,lower,23.0,0.09785006323343426,0.13797465729276842,0.1349543523456567,2018,ACS 2018 5-year direct SLD tabulation
TN,2018,lower,82.0,0.40957746478873236,0.10977799950112248,0.13483011644600415,2018,ACS 2018 5-year direct SLD tabulation
TN,2018,lower,98.0,0.8089757488453599,0.1494019464599688,0.2197296238244514,2018,ACS 2018 5-year direct SLD tabulation
TN,2018,lower,1.0,0.06862044317369553,0.18643914566617698,0.18430115188219925,2018,ACS 2018 5-year direct SLD tabulation
TN,2018,lower,67.0,0.4551422319474836,0.24536685571383915,0.26208740120874013,2018,ACS 2018 5-year direct SLD tabulation
