chamber,district,baseline_2024_pres_dem_margin,poll_adjusted_dem_margin,uniform_poll_adjusted_dem_margin,poll_average_as_of,dem_incumbent_i,rep_incumbent_i,dem_fundraising,rep_fundraising,dem_finance_status,rep_finance_status,finance_complete,fundraising_gap_log50,finance_viability_gap_25k,cycle,incumbency_balance,current_national_poll_margin,current_national_pollsters,national_poll_swing_from_2024,polling_federal_margin,abs_polling_federal_margin,fundraising_gap_structural_expectation,fundraising_gap_residualized,fundraising_gap_partial_orthogonal25,fundraising_gap_partial_orthogonal50,fundraising_gap_partial_orthogonal75,fundraising_gap_within_cycle_expectation,fundraising_gap_within_cycle_residualized
house,28,-27.09908478169224,-24.903459959047392,-18.064312676075136,2026-08-17,False,True,2515.0,45971.7,single_active_pcc_record,single_active_pcc_record,True,-0.6029545132668264,-1.0,2026,-1,7.554772105617104,6,9.034772105617105,-18.064312676075136,18.064312676075136,-0.8365953155350032,0.23364080226817685,-0.39380568438307556,-0.18465685549932476,0.02449197338442599,-0.9977099991030252,0.3947554858361988
house,32,1.590608955563618,3.158354962154016,10.625381061180722,2026-08-17,False,False,0.0,0.0,committee_found_no_cycle_activity,committee_found_no_cycle_activity,True,0.0,0.0,2026,0,7.554772105617104,6,9.034772105617105,10.625381061180722,10.625381061180722,0.023765436403889284,-0.023765436403889284,-0.005941359100972321,-0.011882718201944642,-0.017824077302916963,-0.3526282282660842,0.3526282282660842
house,37,-46.01758696914213,-43.14496715711068,-36.98281486352502,2026-08-17,False,False,0.0,22732.1,committee_found_no_cycle_activity,single_active_pcc_record,True,-0.37475982223868787,0.0,2026,0,7.554772105617104,6,9.034772105617108,-36.98281486352502,36.98281486352502,-0.5827007478326383,0.2079409255939504,-0.2290846352805283,-0.08340944832236874,0.062265738635790824,-0.5810344893610474,0.20627466712235953
house,38,-43.50206579380506,-41.249322256764,-34.46729368818795,2026-08-17,False,True,2533.74,145885.0,single_active_pcc_record,single_active_pcc_record,True,-1.3160721224980223,-1.0,2026,-1,7.554772105617104,6,9.034772105617108,-34.46729368818795,34.46729368818795,-1.0198688266309328,-0.2962032958670895,-1.0611049158402892,-0.8061377091825559,-0.5511705025248227,-1.0283063818810292,-0.2877657406169931
house,40,-62.86900988644486,-60.03455656406872,-53.83423778082775,2026-08-17,False,True,,96675.0,,single_active_pcc_record,False,,,2026,-1,7.554772105617104,6,9.034772105617108,-53.83423778082775,53.83423778082775,,,,,,,
house,41,-46.89805023415222,-43.86971945352963,-37.86327812853512,2026-08-17,False,True,,119250.0,,single_active_pcc_record,False,,,2026,-1,7.554772105617104,6,9.034772105617101,-37.86327812853512,37.86327812853512,,,,,,,
house,43,-43.32351190388341,-38.35271371649463,-34.288739798266306,2026-08-17,False,True,805.16,155771.3,single_active_pcc_record,single_active_pcc_record,True,-1.3987674336635596,-1.0,2026,-1,7.554772105617104,6,9.034772105617101,-34.288739798266306,34.288739798266306,-1.0178738113162402,-0.3808936223473194,-1.1442989808344994,-0.8898305280054395,-0.6353620751763794,-1.0279733263737094,-0.3707941072898502
house,45,-43.79592504059715,-39.790495057162886,-34.761152934980046,2026-08-17,False,True,5300.0,91307.23,single_active_pcc_record,single_active_pcc_record,True,-0.938163547581407,-1.0,2026,-1,7.554772105617104,6,9.034772105617101,-34.761152934980046,34.761152934980046,-1.0231521698164077,0.0849886222350007,-0.682375505127305,-0.42658746267320313,-0.17079942021910122,-1.0288545157837061,0.09069096820229916
house,47,-15.982962913326787,-11.72279270162599,-6.948190807709683,2026-08-17,False,True,0.0,130775.24,committee_found_no_cycle_activity,single_active_pcc_record,True,-1.285231486249192,-1.0,2026,-1,7.554772105617104,6,9.034772105617105,-6.948190807709683,6.948190807709683,-0.7123928499538299,-0.5728386362953621,-1.1071332737607347,-0.9290350612722771,-0.7509368487838196,-0.9769751631948269,-0.3082563230543651
house,50,-60.38413011873943,-57.46951227503262,-51.34935801312233,2026-08-17,False,False,0.0,18400.0,committee_found_no_cycle_activity,single_active_pcc_record,True,-0.3133498192003587,0.0,2026,0,7.554772105617104,6,9.034772105617101,-51.34935801312233,51.34935801312233,-0.7432207657119203,0.4298709465115616,-0.12754462777237863,0.05826056365560145,0.24406575508358147,-0.6078323167240856,0.29448249752372685
house,63,-17.216830297855495,-12.7994009190402,-8.18205819223839,2026-08-17,False,True,13465.14,192278.59,single_active_pcc_record,single_active_pcc_record,True,-1.3395974836050932,-1.0,2026,-1,7.554772105617104,6,9.034772105617105,-8.18205819223839,8.18205819223839,-0.7261790762271115,-0.6134184073779817,-1.1580527145483153,-0.9765079454915375,-0.7949631764347596,-0.9792766886776922,-0.360320794927401
house,68,0.4121093147012252,1.87470732275784,9.44688142031833,2026-08-17,True,False,17000.0,5400.0,single_active_pcc_record,single_active_pcc_record,True,0.19011302563772792,0.0,2026,1,7.554772105617104,6,9.034772105617105,9.44688142031833,9.44688142031833,0.4676057873661992,-0.27749276172847126,0.07321157879617812,-0.04368986804537167,-0.16059131488692147,0.08165372888906297,0.10845929674866495
house,69,8.298088529290768,10.027280860094296,17.332860634907874,2026-08-17,True,False,24000.0,0.0,single_active_pcc_record,committee_found_no_cycle_activity,True,0.3920420877760237,0.0,2026,1,7.554772105617104,6,9.034772105617106,17.332860634907874,17.332860634907874,0.6110330008171598,-0.21899091304113616,0.23928383757173372,0.08652558736744376,-0.0662326628368462,0.19997438165813008,0.1920677061178936
house,70,38.98286893148093,41.10259210062137,48.01764103709803,2026-08-17,True,False,37500.0,0.0,single_active_pcc_record,committee_found_no_cycle_activity,True,0.5596157879354227,1.0,2026,1,7.554772105617104,6,9.034772105617101,48.01764103709803,48.01764103709803,1.1691162050308612,-0.6095004170954386,0.26733673667770735,-0.02494231458000795,-0.3172213658377232,0.6603665724650377,-0.10075078452961506
house,74,29.49057317270812,31.41726124826928,38.525345278325226,2026-08-17,False,False,0.0,0.0,committee_found_no_cycle_activity,committee_found_no_cycle_activity,True,0.0,0.0,2026,0,7.554772105617104,6,9.034772105617105,38.525345278325226,38.525345278325226,0.5311994549520638,-0.5311994549520638,-0.13279986373801594,-0.2655997274760319,-0.39839959121404783,0.06598078509510208,-0.06598078509510208
house,75,-27.99381082291624,-24.254849893243744,-18.959038717299137,2026-08-17,False,True,0.0,97050.0,committee_found_no_cycle_activity,single_active_pcc_record,True,-1.078749659571858,-1.0,2026,-1,7.554772105617104,6,9.034772105617105,-18.959038717299137,18.959038717299137,-0.8465922534649437,-0.23215740610691427,-0.8671015962056221,-0.6554535328393861,-0.44380546947315014,-0.9993789262583099,-0.07937073331354805
house,80,-34.45492837978925,-31.74434886958659,-25.420156274172147,2026-08-17,False,True,1013.05,125990.0,single_active_pcc_record,single_active_pcc_record,True,-1.2383456928971581,-1.0,2026,-1,7.554772105617104,6,9.034772105617105,-25.420156274172147,25.420156274172147,-0.9187835032979608,-0.31956218959919735,-1.0086498170726679,-0.7789539412481777,-0.5492580654236876,-1.0114308103516823,-0.22691488254547587
house,82,31.21066514155521,33.5587923161323,40.24543724717232,2026-08-17,False,False,25500.0,0.0,single_active_pcc_record,committee_found_no_cycle_activity,True,0.412109650826833,1.0,2026,0,7.554772105617104,6,9.034772105617108,40.24543724717232,40.24543724717232,0.5624838384455799,-0.15037418761874694,0.271488691215438,0.13086773160404302,-0.009753228007351955,0.09178891862407312,0.32032073220275986
house,85,-26.394860206894407,-24.28153771213197,-17.360088101277302,2026-08-17,False,True,0.0,59693.96,committee_found_no_cycle_activity,single_active_pcc_record,True,-0.7856713010847154,-1.0,2026,-1,7.554772105617104,6,9.034772105617105,-17.360088101277302,17.360088101277302,-0.8287268853802693,0.043055584295553895,-0.5784895797396481,-0.37130785839458075,-0.1641261370495134,-0.9963964131983483,0.21072511211363287
house,96,-45.47056927024792,-41.48003399067956,-36.43579716463081,2026-08-17,False,False,0.0,43844.7,committee_found_no_cycle_activity,single_active_pcc_record,True,-0.6296182829143414,-1.0,2026,0,7.554772105617104,6,9.034772105617108,-36.43579716463081,36.43579716463081,-0.5765888188952137,-0.05302946401912767,-0.485471078190538,-0.34132387346673454,-0.1971766687429311,-0.5800141405055954,-0.049604142408746
house,99,28.52990827014817,30.270041575425907,37.56468037576528,2026-08-17,True,False,26750.0,0.0,single_active_pcc_record,committee_found_no_cycle_activity,True,0.4285303810391605,1.0,2026,1,7.554772105617104,6,9.034772105617108,37.56468037576528,37.56468037576528,0.9790017019145223,-0.5504713208753618,0.18377995556052995,-0.06097046991810062,-0.3057208953967312,0.50353111865987,-0.07500073762070947
house,101,-29.43738889904108,-25.79463257058688,-20.402616793423974,2026-08-17,False,True,0.0,180150.0,committee_found_no_cycle_activity,single_active_pcc_record,True,-1.5267082648351042,-1.0,2026,-1,7.554772105617104,6,9.034772105617105,-20.402616793423974,20.402616793423974,-0.8627216157044741,-0.6639866491306301,-1.3110278609089856,-1.0953474569828672,-0.8796670530567486,-1.002071623845074,-0.5246366409900303
senate,2,-0.3990271270953039,3.3585116519646285,8.635744978521801,2026-08-17,False,False,0.0,199000.0,committee_found_no_cycle_activity,single_active_pcc_record,True,-1.6054298910365616,-1.0,2026,0,7.554772105617104,6,9.034772105617105,8.635744978521801,8.635744978521801,-0.7368349132930184,-0.8685949777435432,-1.4212211627133071,-1.2370124343900524,-1.0528037060667979,-1.0638620204506744,-0.5415678705858873
senate,3,-40.50316765200108,-37.27274283857304,-31.468395546383977,2026-08-17,False,False,10275.0,172036.25,single_active_pcc_record,single_active_pcc_record,True,-1.3039232327632517,-1.0,2026,0,7.554772105617104,6,9.034772105617105,-31.468395546383977,31.468395546383977,-1.2455007304211274,-0.058422502342124316,-0.9925480501579699,-0.681172867552688,-0.36979768494740617,-1.2521299144301028,-0.05179331833314893
senate,6,-54.22751601840953,-51.51363947519474,-45.19274391279242,2026-08-17,False,False,660.0,139350.0,single_active_pcc_record,single_active_pcc_record,True,-1.3184605097742748,-1.0,2026,0,7.554772105617104,6,9.034772105617108,-45.19274391279242,45.19274391279242,-1.3988453883682364,0.0803848785939616,-0.9687491626822157,-0.6190378155901566,-0.2693264684980976,-1.2777298596892734,-0.04073065008500132
senate,7,-12.188712202684604,-8.504259381625046,-3.1539400970675,2026-08-17,False,False,0.0,268708.37,committee_found_no_cycle_activity,single_active_pcc_record,True,-1.8522534785934863,-1.0,2026,0,7.554772105617104,6,9.034772105617105,-3.1539400970675,3.1539400970675,-0.9291381338215543,-0.923115344771932,-1.6199689451380976,-1.3876844116827092,-1.1553998782273207,-1.1993151293347415,-0.6529383492587448
senate,8,-54.8468810735676,-51.80794354819332,-45.81210896795049,2026-08-17,False,False,0.0,245135.44,committee_found_no_cycle_activity,single_active_pcc_record,True,-1.775411364193025,-1.0,2026,0,7.554772105617104,6,9.034772105617108,-45.81210896795049,45.81210896795049,-1.405765667567799,-0.36964569662522595,-1.4239699473010752,-1.0725285304091254,-0.7210871135171757,-1.2788851576374296,-0.4965262065555953
senate,11,-50.64531912650671,-48.11538720757936,-41.61054702088961,2026-08-17,False,False,2529.03,222850.0,single_active_pcc_record,single_active_pcc_record,True,-1.6475562244755455,-1.0,2026,0,7.554772105617104,6,9.034772105617101,-41.61054702088961,41.61054702088961,-1.358820846406556,-0.2887353780689894,-1.3078510128739065,-0.9681458012722675,-0.6284405896706284,-1.271048009164061,-0.3765082153114845
senate,13,-48.84742080159861,-46.348257981685606,-39.81264869598151,2026-08-17,False,False,100.0,248004.0,single_active_pcc_record,single_active_pcc_record,True,-1.783085901143292,-1.0,2026,0,7.554772105617104,6,9.034772105617101,-39.81264869598151,39.81264869598151,-1.3387325991327175,-0.44435330201057455,-1.4484027513601125,-1.1137196015769333,-0.7790364517937538,-1.2676944001277404,-0.5153915010155516
senate,14,-44.37674007484922,-41.03088423799503,-35.341967969232115,2026-08-17,False,False,3784.65,247895.0,single_active_pcc_record,single_active_pcc_record,True,-1.7117529649503649,-1.0,2026,0,7.554772105617104,6,9.034772105617101,-35.341967969232115,35.341967969232115,-1.2887808645562275,-0.42297210039413735,-1.389557748811308,-1.0673625326722511,-0.7451673165331942,-1.2593552659976175,-0.4523976989527474
senate,16,-25.580026627714428,-20.90080129098672,-16.545254522097324,2026-08-17,False,False,0.0,138750.0,committee_found_no_cycle_activity,single_active_pcc_record,True,-1.328400382700988,-1.0,2026,0,7.554772105617104,6,9.034772105617105,-16.545254522097324,16.545254522097324,-1.0787617425456284,-0.24963864015535964,-1.0587099470645809,-0.7890195114281738,-0.5193290757917668,-1.224293868366766,-0.10410651433422213
senate,22,-60.42750902355822,-57.92312584977384,-51.39273691794112,2026-08-17,False,False,0.0,0.0,committee_found_no_cycle_activity,committee_found_no_cycle_activity,True,0.0,0.0,2026,0,7.554772105617104,6,9.034772105617101,-51.39273691794112,51.39273691794112,-1.4681190457592133,1.4681190457592133,0.3670297614398033,0.7340595228796066,1.10108928431941,-1.2892946697116954,1.2892946697116954
senate,23,5.459499109294771,6.94180229173997,14.494271214911876,2026-08-17,False,False,62490.0,0.0,single_active_pcc_record,committee_found_no_cycle_activity,True,0.8108413233765884,1.0,2026,0,7.554772105617104,6,9.034772105617105,14.494271214911876,14.494271214911876,-0.630282249362556,1.4411235727391443,0.9684118857172275,1.1259824480578664,1.2835530103985053,-0.9759611232137217,1.7868024465903103
senate,25,-29.25036116590322,-26.27479978564177,-20.21558906028612,2026-08-17,False,True,,,,,False,,,2026,-1,7.554772105617104,6,9.034772105617101,-20.21558906028612,20.21558906028612,,,,,,,
senate,28,3.735182538592566,5.449745986205526,12.76995464420967,2026-08-17,False,False,,0.0,,committee_found_no_cycle_activity,False,,,2026,0,7.554772105617104,6,9.034772105617105,12.76995464420967,12.76995464420967,,,,,,,
senate,29,-59.30481458068155,-56.61468695548132,-50.27004247506444,2026-08-17,False,False,0.0,255700.0,committee_found_no_cycle_activity,single_active_pcc_record,True,-1.8105812234686427,-1.0,2026,0,7.554772105617104,6,9.034772105617108,-50.27004247506444,50.27004247506444,-1.4555749751246163,-0.3550062483440264,-1.4466874796874887,-1.0827937359063347,-0.7188999921251804,-1.2872005144546952,-0.5233807090139475
senate,32,-54.68778897806938,-50.76054222095612,-45.65301687245227,2026-08-17,False,False,0.0,333205.0,committee_found_no_cycle_activity,single_active_pcc_record,True,-2.0365470886001362,-1.0,2026,0,7.554772105617104,6,9.034772105617108,-45.65301687245227,45.65301687245227,-1.403988102446676,-0.6325589861534602,-1.6855500629884672,-1.3345530373767982,-0.9835560117651292,-1.2785884040993243,-0.7579586845008119
