state,year,chamber,district,heda_dem_votes,heda_rep_votes,heda_total_votes,dem_two_party_share,heda_dem_margin,precinct_fragment_rows,office,baseline_dem_votes,baseline_rep_votes,context_fragment_rows,split_context_rows,expected_context_groups,allocated_context_groups,incomplete_context_groups,baseline_dem_margin,baseline_allocation_quality,klarner_dem_votes,klarner_rep_votes,dinc,rinc,dswitch,rswitch,uncont,dontuse,bigthird,dem_candidate,rep_candidate,dem_votes,rep_votes,legislative_dem_margin,raw_overperformance_vs_baseline,incumbency_balance,contested_two_party,model_eligible_permissive,model_eligible,heda_dem_vote_delta,heda_rep_vote_delta,result_source,baseline_source
TN,2002,senate,25,28677.0,16887.0,45578.0,0.6293784566763234,0.2587569133526468,109,USS,26901.0,22213.0,109.0,0.0,109.0,109.0,0.0,9.545139878649673,whole_precincts,28677.0,16887.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"jackson, doug","brasfield, james f",28677.0,16887.0,25.875691335264683,16.330551456615012,1.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
TN,2002,senate,27,27706.0,23018.0,50724.0,0.546210866650895,0.09242173330179,101,USS,23344.0,27506.0,101.0,0.0,101.0,101.0,0.0,-8.184857423795476,whole_precincts,27706.0,23018.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"mcleary, don","carter, robert e",27706.0,23018.0,9.242173330179009,17.427030753974485,-1.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
TN,2002,senate,29,27480.0,,27742.0,,,63,USS,26335.55301335924,14936.147350977175,63.0,2.0,63.0,63.0,0.0,27.62039257348478,includes_turnout_share_allocation,27480.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"ford, john",,27480.0,0.0,100.0,72.37960742651522,1.0,False,False,False,0.0,,Klarner district contest totals,HEDA precinct context allocated to legislative districts
TN,2002,senate,31,11186.0,34911.0,51107.0,0.2426622122914723,-0.5146755754170553,49,USS,27085.13714950362,45023.743708456896,49.0,2.0,49.0,49.0,0.0,-24.877111314885887,includes_turnout_share_allocation,11186.0,34911.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"dagostino, anthony","person, curtis, jr",11186.0,34911.0,-51.46755754170553,-26.590446226819644,-1.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
TN,2002,senate,33,36298.0,,36440.0,,,52,USS,32638.309837137138,21222.10894056593,52.0,2.0,52.0,52.0,0.0,21.195900729418845,includes_turnout_share_allocation,36298.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"dixon, roscoe",,36298.0,0.0,100.0,78.80409927058116,1.0,False,False,False,0.0,,Klarner district contest totals,HEDA precinct context allocated to legislative districts
TN,2004,house,1,6389.0,12343.0,19272.0,0.3410740978005552,-0.3178518043988896,21,USP,6413.268023078924,13690.684758204949,21.0,12.0,21.0,20.0,1.0,-36.19893467866212,partial_unresolved,6389.0,12343.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"brittenham, linda k","godsey, steven m (steve)",6389.0,12343.0,-31.78518043988896,4.4137542387731585,-1.0,True,True,False,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
TN,2004,house,2,14200.0,10418.0,24618.0,0.5768137135429361,0.1536274270858721,15,USP,8021.558711825424,17375.980793674014,15.0,7.0,15.0,14.0,1.0,-36.83200130399654,partial_unresolved,14200.0,10418.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"vaughn, nathan","kerney, neal",14200.0,10418.0,15.362742708587213,52.194744012583755,1.0,True,True,False,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
TN,2004,house,3,8041.0,14263.0,22304.0,0.3605182926829268,-0.2789634146341463,33,USP,7014.173265095649,16122.334448121042,33.0,11.0,33.0,32.0,1.0,-39.367052694051885,partial_unresolved,8041.0,14263.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"akard, joe m","mumpower, jason e",8041.0,14263.0,-27.896341463414632,11.470711230637253,-1.0,True,True,False,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
TN,2004,house,4,,17385.0,17385.0,,,23,USP,6395.0,15768.0,23.0,0.0,23.0,23.0,0.0,-42.29120606416099,whole_precincts,0.0,17385.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,"cochran, jerome",0.0,17385.0,-100.0,-57.70879393583901,-1.0,False,False,False,,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
TN,2004,house,5,6566.0,13703.0,20269.0,0.3239429670926044,-0.352114065814791,35,USP,7067.837313642531,14736.818307053607,35.0,5.0,35.0,35.0,0.0,-35.17130069292163,includes_turnout_share_allocation,6566.0,13703.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"alexander, don","hawk, david b",6566.0,13703.0,-35.2114065814791,-0.04010588855746988,-1.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
TN,2004,house,6,,19340.0,19340.0,,,37,USP,7473.174297305806,16928.75787137699,37.0,16.0,37.0,36.0,1.0,-38.74932324501086,partial_unresolved,0.0,19340.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,"davis, david",0.0,19340.0,-100.0,-61.25067675498914,-1.0,False,False,False,,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
TN,2004,house,7,7828.0,11371.0,19199.0,0.4077295692483983,-0.1845408615032032,22,USP,7970.9606801380505,13722.66141077276,22.0,10.0,22.0,22.0,0.0,-26.513325928382226,includes_turnout_share_allocation,7828.0,11371.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"delucia, tony","hill, matthew",7828.0,11371.0,-18.45408615032033,8.059239778061897,0.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
TN,2004,house,8,,19612.0,19612.0,,,34,USP,8165.902585190702,17898.83502157475,34.0,11.0,34.0,33.0,1.0,-37.34137892820273,partial_unresolved,0.0,19612.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,"mccord, joe",0.0,19612.0,-100.0,-62.65862107179727,-1.0,False,False,False,,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
TN,2004,house,9,,14949.0,14949.0,,,32,USP,6960.865022556144,14286.580717850247,32.0,6.0,32.0,31.0,1.0,-34.478100496394006,partial_unresolved,0.0,14949.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,"harrison, mike",0.0,14949.0,-100.0,-65.521899503606,-1.0,False,False,False,,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
TN,2004,house,10,11745.0,10131.0,21876.0,0.5368897421832145,0.0737794843664289,19,USP,7433.0,14742.0,19.0,0.0,19.0,19.0,0.0,-32.96054114994363,whole_precincts,11745.0,10131.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"litz, john","fullington, nina",11745.0,10131.0,7.377948436642896,40.338489586586526,1.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
TN,2004,house,11,10651.0,10468.0,21417.0,0.5043325915052796,0.0086651830105592,40,USP,6876.162686357469,14972.181692946393,40.0,5.0,40.0,40.0,0.0,-37.0555263411995,includes_turnout_share_allocation,10651.0,10468.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"yokley, eddie","leibrock, charlotte t",10651.0,10468.0,0.8665183010559212,37.92204464225542,1.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
TN,2004,house,12,,20393.0,20393.0,,,22,USP,7178.097414809298,18712.16497842525,22.0,8.0,22.0,22.0,0.0,-44.5498287673977,includes_turnout_share_allocation,0.0,20393.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,"montgomery, richard",0.0,20393.0,-100.0,-55.4501712326023,-1.0,False,False,False,,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
TN,2004,house,13,11207.0,9136.0,20343.0,0.5509020301823723,0.1018040603647446,25,USP,9634.80072313319,13024.50163351692,25.0,8.0,25.0,25.0,0.0,-14.959423097105688,includes_turnout_share_allocation,11207.0,9136.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"tindell, harry j","parker, j randall",11207.0,9136.0,10.180406036474462,25.13982913358015,1.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
TN,2004,house,14,11488.0,22348.0,35152.0,0.3395200378295306,-0.3209599243409386,12,USP,13615.679331235218,26017.6921159332,12.0,5.0,12.0,12.0,0.0,-31.291844049224927,includes_turnout_share_allocation,11488.0,22348.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"oldham, chris","strader, park m (parkey)",11488.0,22348.0,-32.095992434093866,-0.8041483848689381,0.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
TN,2004,house,15,12555.0,,14425.0,,,22,USP,8634.32891400114,8449.52711992314,22.0,4.0,22.0,22.0,0.0,1.0817335015644634,includes_turnout_share_allocation,12555.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"armstrong, joseph e (joe)",,12555.0,0.0,100.0,98.91826649843554,1.0,False,False,False,0.0,,Klarner district contest totals,HEDA precinct context allocated to legislative districts
TN,2004,house,16,,24907.0,24907.0,,,16,USP,9863.616915066283,19239.632070160536,16.0,6.0,16.0,16.0,0.0,-32.216386424256754,includes_turnout_share_allocation,0.0,24907.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,"dunn, bill",0.0,24907.0,-100.0,-67.78361357574325,-1.0,False,False,False,,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
TN,2004,house,17,9862.0,15474.0,25336.0,0.3892485001578781,-0.2215029996842437,25,USP,9378.362538928364,18534.10836081988,25.0,15.0,25.0,25.0,0.0,-32.80163140975848,includes_turnout_share_allocation,9862.0,15474.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"barnett, hank","niceley, frank s",9862.0,15474.0,-22.150299968424378,10.6513314413341,0.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
TN,2004,house,18,9265.0,17474.0,26739.0,0.3464976251916676,-0.3070047496166648,18,USP,11240.572866755918,18971.022800476487,18.0,10.0,18.0,18.0,0.0,-25.587691623005004,includes_turnout_share_allocation,9265.0,17474.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"carroll, michael s","campfield, stacey",9265.0,17474.0,-30.70047496166648,-5.112783338661476,0.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
TN,2004,house,19,,20146.0,20146.0,,,23,USP,8002.8818095124,16028.209330103366,23.0,8.0,23.0,23.0,0.0,-33.395601864124444,includes_turnout_share_allocation,0.0,20146.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,"brooks, harry r",0.0,20146.0,-100.0,-66.60439813587556,-1.0,False,False,False,,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
TN,2004,house,20,,21086.0,21086.0,,,31,USP,8324.0,18773.0,31.0,3.0,31.0,30.0,1.0,-38.561464368749306,partial_unresolved,0.0,21086.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,"overbey, doug",0.0,21086.0,-100.0,-61.438535631250694,-1.0,False,False,False,,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
TN,2004,house,21,,20076.0,23375.0,,,28,USP,9188.177685650982,19778.065855462402,28.0,10.0,28.0,26.0,2.0,-36.55941149145075,partial_unresolved,0.0,20076.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,"johnson, russell",0.0,20076.0,-100.0,-63.44058850854925,-1.0,False,False,False,,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
TN,2004,house,22,,16500.0,16500.0,,,31,USP,7668.19849667534,15711.472159583695,31.0,2.0,31.0,31.0,0.0,-34.40285272262836,includes_turnout_share_allocation,0.0,16500.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,"newton, j chris",0.0,16500.0,-100.0,-65.59714727737165,-1.0,False,False,False,,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
TN,2004,house,23,,17015.0,17015.0,,,24,USP,7166.283358320839,15063.011994002998,24.0,3.0,24.0,22.0,2.0,-35.52397190519419,partial_unresolved,0.0,17015.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,"mckee, robert (bob) 1",0.0,17015.0,-100.0,-64.47602809480581,-1.0,False,False,False,,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
TN,2004,house,24,,17255.0,17255.0,,,12,USP,6081.80150332466,16663.527840416304,12.0,2.0,12.0,12.0,0.0,-46.52263406334678,includes_turnout_share_allocation,0.0,17255.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,"bunch, dewayne",0.0,17255.0,-100.0,-53.47736593665322,-1.0,False,False,False,,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
TN,2004,house,25,11388.0,16033.0,27421.0,0.4153021406950877,-0.1693957186098245,45,USP,10254.0,17993.0,45.0,0.0,45.0,45.0,0.0,-27.397599745105676,whole_precincts,11388.0,16033.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"graham, j h, iii","swafford, eric h",11388.0,16033.0,-16.939571860982458,10.458027884123219,0.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
TN,2004,house,26,7624.0,17193.0,25310.0,0.3072087681831003,-0.3855824636337994,29,USP,8858.101626262673,18188.174493427414,29.0,9.0,29.0,26.0,3.0,-34.49670049168917,partial_unresolved,7624.0,17193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"carpenter, james","mccormick, gerald",7624.0,17193.0,-38.55824636337994,-4.061545871690775,0.0,True,True,False,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
TN,2004,house,27,,19830.0,19956.0,,,38,USP,9275.26903470876,16627.218560161957,38.0,9.0,38.0,35.0,3.0,-28.38317940902731,partial_unresolved,0.0,19830.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,"clem, j christopher",0.0,19830.0,-100.0,-71.6168205909727,-1.0,False,False,False,,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
TN,2004,house,28,15211.0,,15211.0,,,31,USP,11883.742832317324,6318.7880400622225,31.0,9.0,31.0,28.0,3.0,30.57242331449273,partial_unresolved,15211.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"brown, tommie f",,15211.0,0.0,100.0,69.42757668550726,1.0,False,False,False,0.0,,Klarner district contest totals,HEDA precinct context allocated to legislative districts
TN,2004,house,29,12404.0,7749.0,20803.0,0.6154914901007295,0.2309829802014588,37,USP,12100.148596736735,10040.73487550957,37.0,9.0,37.0,34.0,3.0,9.301407162946543,partial_unresolved,12404.0,7749.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"favors, joanne","horne, johnny w",12404.0,7749.0,23.098298020145883,13.79689085719934,0.0,True,True,False,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
TN,2004,house,30,9943.0,16274.0,26217.0,0.3792577335316779,-0.2414845329366441,25,USP,10440.973814878547,17118.004849367233,25.0,9.0,25.0,22.0,3.0,-24.22815125275768,partial_unresolved,9943.0,16274.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"colburn, debbie","sharp, jack",9943.0,16274.0,-24.148453293664417,0.07969795909326294,-1.0,True,True,False,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
TN,2004,house,31,8095.0,15531.0,24267.0,0.3426309997460425,-0.314738000507915,36,USP,8408.764095095963,17555.07918147161,36.0,9.0,36.0,33.0,3.0,-35.227123307396546,partial_unresolved,8095.0,15531.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"bates, ann g","watson, bo",8095.0,15531.0,-31.4738000507915,3.7533232566050465,0.0,True,True,False,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
TN,2004,house,32,18911.0,,18911.0,,,35,USP,9304.538956028178,15769.922150534596,35.0,7.0,35.0,35.0,0.0,-25.78473438383975,includes_turnout_share_allocation,18911.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"ferguson, dennis j",,18911.0,0.0,100.0,125.78473438383975,1.0,False,False,False,0.0,,Klarner district contest totals,HEDA precinct context allocated to legislative districts
TN,2004,house,33,19900.0,,19900.0,,,25,USP,11138.918569121963,15671.671912551397,25.0,3.0,25.0,25.0,0.0,-16.906577818671476,includes_turnout_share_allocation,19900.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"hackworth, james m (jim), jr",,19900.0,0.0,100.0,116.90657781867148,1.0,False,False,False,0.0,,Klarner district contest totals,HEDA precinct context allocated to legislative districts
TN,2004,house,34,,24061.0,24061.0,,,25,USP,10183.47570434241,19602.30860077353,25.0,17.0,25.0,25.0,0.0,-31.621906611380922,includes_turnout_share_allocation,0.0,24061.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,"rowland, donna",0.0,24061.0,-100.0,-68.37809338861908,-1.0,False,False,False,,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
TN,2004,house,35,6845.0,12046.0,18891.0,0.3623418559102218,-0.2753162881795564,41,USP,7714.7569013674865,13518.306569066473,41.0,7.0,41.0,41.0,0.0,-27.33260641254219,includes_turnout_share_allocation,6845.0,12046.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"howerton, bill r","roach, dennis e (coach)",6845.0,12046.0,-27.53162881795564,-0.19902240541344796,-1.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
TN,2004,house,36,8492.0,10400.0,18892.0,0.4495024348930764,-0.1009951302138471,34,USP,8687.0,12004.0,34.0,0.0,34.0,34.0,0.0,-16.031124643564834,whole_precincts,8492.0,10400.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"warwick, trever","baird, william d",8492.0,10400.0,-10.099513021384713,5.931611622180121,-1.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
TN,2004,house,37,17457.0,,17457.0,,,67,USP,11532.0,12040.0,67.0,0.0,67.0,67.0,0.0,-2.1550992703207195,whole_precincts,17457.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"harmon, bill w",,17457.0,0.0,100.0,102.15509927032072,1.0,False,False,False,0.0,,Klarner district contest totals,HEDA precinct context allocated to legislative districts
TN,2004,house,38,16550.0,,16550.0,,,61,USP,10549.081430878037,12623.328087448603,61.0,3.0,61.0,61.0,0.0,-8.951363710925621,includes_turnout_share_allocation,16550.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"winningham, leslie",,16550.0,0.0,100.0,108.95136371092562,1.0,False,False,False,0.0,,Klarner district contest totals,HEDA precinct context allocated to legislative districts
TN,2004,house,39,12526.0,11293.0,23819.0,0.525882698685923,0.051765397371846,37,USP,10790.702513604561,14347.031873542368,37.0,2.0,37.0,36.0,1.0,-14.147374242907821,partial_unresolved,12526.0,11293.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"fraley, george w","green, bill",12526.0,11293.0,5.1765397371846005,19.32391398009242,1.0,True,True,False,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
TN,2004,house,40,14864.0,,14864.0,,,40,USP,10227.0,12094.0,40.0,0.0,40.0,40.0,0.0,-8.364320594955423,whole_precincts,14864.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"buck, frank",,14864.0,0.0,100.0,108.36432059495542,1.0,False,False,False,0.0,,Klarner district contest totals,HEDA precinct context allocated to legislative districts
TN,2004,house,41,17615.0,,17615.0,,,46,USP,9813.0,12635.0,46.0,0.0,46.0,46.0,0.0,-12.57127583749109,whole_precincts,17615.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"windle, john m",,17615.0,0.0,100.0,112.57127583749109,1.0,False,False,False,0.0,,Klarner district contest totals,HEDA precinct context allocated to legislative districts
TN,2004,house,42,14300.0,8774.0,23074.0,0.6197451677212447,0.2394903354424893,41,USP,9853.695067264573,14786.244714926328,41.0,2.0,41.0,40.0,1.0,-20.018513402483524,partial_unresolved,14300.0,8774.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"hargrove, jere l","dyer, raymond c",14300.0,8774.0,23.949033544248937,43.96754694673246,1.0,True,True,False,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
TN,2004,house,43,15031.0,,15031.0,,,34,USP,9169.524001974927,10752.007271452785,34.0,4.0,34.0,32.0,2.0,-7.943582487500094,partial_unresolved,15031.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"curtiss, charles",,15031.0,0.0,100.0,107.9435824875001,1.0,False,False,False,0.0,,Klarner district contest totals,HEDA precinct context allocated to legislative districts
TN,2004,house,44,15216.0,7781.0,22997.0,0.6616515197634474,0.3233030395268948,24,USP,9451.064882968003,15290.559806422734,24.0,9.0,24.0,24.0,0.0,-23.601905682284155,includes_turnout_share_allocation,15216.0,7781.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"mcdonald, michael r (mike)","goats, ricky d",15216.0,7781.0,32.33030395268948,55.93220963497364,1.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
TN,2004,house,45,11048.0,15732.0,27539.0,0.4125466766243465,-0.1749066467513069,21,USP,10053.497612100278,19635.42359476059,21.0,13.0,21.0,21.0,0.0,-32.27441615644157,includes_turnout_share_allocation,11048.0,15732.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ingrum, jay","maggart, debra y",11048.0,15732.0,-17.490664675130695,14.783751481310873,0.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
TN,2004,house,46,18154.0,,18154.0,,,43,USP,10375.312203474256,13897.219520769375,43.0,2.0,43.0,43.0,0.0,-14.509847416441549,includes_turnout_share_allocation,18154.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"bone, stratton",,18154.0,0.0,100.0,114.50984741644154,1.0,False,False,False,0.0,,Klarner district contest totals,HEDA precinct context allocated to legislative districts
TN,2004,house,47,10261.0,13536.0,23797.0,0.4311888053115939,-0.1376223893768122,36,USP,10740.780930760498,14663.748013620885,36.0,2.0,36.0,35.0,1.0,-15.441998910702155,partial_unresolved,10261.0,13536.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"north, edward h","matheny, judd",10261.0,13536.0,-13.76223893768122,1.6797599730209356,-1.0,True,True,False,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
TN,2004,house,48,18709.0,,18709.0,,,24,USP,9463.949756206392,13947.479543065863,24.0,13.0,24.0,24.0,0.0,-19.15102973656906,includes_turnout_share_allocation,18709.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"hood, john",,18709.0,0.0,100.0,119.15102973656906,1.0,False,False,False,0.0,,Klarner district contest totals,HEDA precinct context allocated to legislative districts
TN,2004,house,49,13568.0,11244.0,24812.0,0.5468321779783976,0.093664355956795,25,USP,11483.786185699497,17806.805513442607,25.0,20.0,25.0,25.0,0.0,-21.587202446061564,includes_turnout_share_allocation,13568.0,11244.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"coleman, kent","gardner, oscar d",13568.0,11244.0,9.36643559567951,30.953638041741073,1.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
TN,2004,house,50,15148.0,7564.0,22712.0,0.6669601972525537,0.3339203945051074,27,USP,13091.03896656713,12742.894778901993,27.0,8.0,27.0,27.0,0.0,1.3476235988496958,includes_turnout_share_allocation,15148.0,7564.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"moore, gary w","berryhill, ken",15148.0,7564.0,33.392039450510744,32.04441585166105,0.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
TN,2004,house,51,13243.0,8845.0,22088.0,0.5995563201738501,0.1991126403477001,19,USP,13090.674737546791,12156.564080995802,19.0,9.0,19.0,19.0,0.0,3.6998527374206973,includes_turnout_share_allocation,13243.0,8845.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"turner, michael l (mike)","gaines, greg",13243.0,8845.0,19.91126403477001,16.21141129734931,1.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
TN,2004,house,52,11160.0,7075.0,18235.0,0.6120098711269537,0.2240197422539073,34,USP,12223.655030206359,8218.131139673049,34.0,16.0,34.0,34.0,0.0,19.59478421917638,includes_turnout_share_allocation,11160.0,7075.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"briley, robert","bennett, karen",11160.0,7075.0,22.40197422539073,2.807190006214352,1.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
TN,2004,house,53,11839.0,7094.0,18933.0,0.6253103047588866,0.2506206095177732,22,USP,11447.901411247236,9779.250243522178,22.0,13.0,22.0,22.0,0.0,7.860928281209779,includes_turnout_share_allocation,11839.0,7094.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"sontany, janis b","faulkner, susan k",11839.0,7094.0,25.06206095177732,17.20113267056754,1.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
TN,2004,house,54,18683.0,,18683.0,,,28,USP,14706.85756282923,7515.660950269841,28.0,17.0,28.0,28.0,0.0,32.359953298365056,includes_turnout_share_allocation,18683.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"langster, edith t",,18683.0,0.0,100.0,67.64004670163494,1.0,False,False,False,0.0,,Klarner district contest totals,HEDA precinct context allocated to legislative districts
TN,2004,house,55,20223.0,,20223.0,,,21,USP,13344.231259493856,11085.862005691617,21.0,12.0,21.0,21.0,0.0,9.244210528743935,includes_turnout_share_allocation,20223.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"odom, gary",,20223.0,0.0,100.0,90.75578947125607,1.0,False,False,False,0.0,,Klarner district contest totals,HEDA precinct context allocated to legislative districts
TN,2004,house,56,9848.0,26081.0,35929.0,0.2740961340421387,-0.4518077319157226,30,USP,20034.166782556527,20904.088457059155,30.0,17.0,30.0,30.0,0.0,-2.1249603076899337,includes_turnout_share_allocation,9848.0,26081.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"veasey, ron","harwellhaltman, beth h",9848.0,26081.0,-45.180773191572264,-43.05581288388233,-1.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
TN,2004,house,57,,28019.0,28019.0,,,30,USP,11221.125301457463,24526.7970780473,30.0,10.0,30.0,30.0,0.0,-37.22082541003371,includes_turnout_share_allocation,0.0,28019.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,"lynn, susan m",0.0,28019.0,-100.0,-62.77917458996629,-1.0,False,False,False,,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
TN,2004,house,58,14134.0,,14134.0,,,29,USP,12124.252636957975,4741.070111644959,29.0,13.0,29.0,29.0,0.0,43.777297567131434,includes_turnout_share_allocation,14134.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"pruitt, mary",,14134.0,0.0,100.0,56.222702432868566,1.0,False,False,False,0.0,,Klarner district contest totals,HEDA precinct context allocated to legislative districts
TN,2004,house,59,14683.0,,14683.0,,,20,USP,9825.043197885847,8027.221240438484,20.0,8.0,20.0,20.0,0.0,10.070554151034704,includes_turnout_share_allocation,14683.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"jones, sherry s",,14683.0,0.0,100.0,89.9294458489653,1.0,False,False,False,0.0,,Klarner district contest totals,HEDA precinct context allocated to legislative districts
