scenario,cycle,chamber,district,polling_federal_margin,generic_downballot_lag,incumbency_adjustment,fundraising_adjustment,expected_cmo_adjustment,adjustment_weight,predicted_dem_margin,dem_win_probability,finance_complete,finance_model_applied,model_used,fundraising_treatment,dem_fundraising,rep_fundraising,fundraising_gap_log50,fundraising_gap_structural_expectation,fundraising_gap_residualized,fundraising_gap_within_cycle_expectation,fundraising_gap_within_cycle_residualized,dem_finance_status,rep_finance_status,incumbency_balance,current_national_poll_margin,current_national_pollsters,poll_average_as_of
demographic_transfer_within_cycle_orthogonal_sensitivity,2026,house,21,-15.561935208509794,1.8580715582535219,-8.70411237227359,-5.483464005512391,-12.32950481953246,1.0,-27.891440028042254,0.002335519504194576,True,True,polling_federal_plus_incumbency_within_cycle_orthogonal_fundraising,within_cycle_orthogonal,2397.56,355900.0,-2.0472467984875298,-0.7514949354427031,-1.2957518630448268,-1.3387275756054007,-0.7085192228821291,single_official_state_record_with_activity,single_official_state_record_with_activity,-1,7.554772105617104,6,2026-08-17
demographic_transfer_within_cycle_orthogonal_sensitivity,2026,house,25,-1.0596962261872145,1.8580715582535219,-8.70411237227359,0.1394557457883101,-6.706585068231758,1.0,-7.766281294418972,0.11735617209159954,True,True,polling_federal_plus_incumbency_within_cycle_orthogonal_fundraising,within_cycle_orthogonal,6257.2,137827.0,-1.2055872935150738,-0.5675991339283106,-0.6379881595867631,-1.2236063917590037,0.018019098243929887,single_official_state_record_with_activity,single_official_state_record_with_activity,-1,7.554772105617104,6,2026-08-17
demographic_transfer_within_cycle_orthogonal_sensitivity,2026,house,28,-24.903459959047392,1.8580715582535219,-8.70411237227359,5.515926320714531,-1.3301144933055369,1.0,-26.23357445235293,0.0030219355864263726,True,True,polling_federal_plus_incumbency_within_cycle_orthogonal_fundraising,within_cycle_orthogonal,17490.97,80201.7,-0.6570909753732053,-0.8365953155350032,0.17950434016179795,-1.3698046589679156,0.7127136835947103,single_official_state_record_with_activity,single_official_state_record_with_activity,-1,7.554772105617104,6,2026-08-17
demographic_transfer_within_cycle_orthogonal_sensitivity,2026,house,32,3.158354962154016,1.8580715582535219,0.0,2.410153711540367,4.268225269793889,1.0,7.426580231947905,0.8735086118754639,True,True,polling_federal_plus_incumbency_within_cycle_orthogonal_fundraising,within_cycle_orthogonal,27000.0,26450.0,0.007168489478612594,0.023765436403889284,-0.01659694692527669,-0.30424784023749596,0.31141632971610855,single_official_state_record_with_activity,single_official_state_record_with_activity,0,7.554772105617104,6,2026-08-17
demographic_transfer_within_cycle_orthogonal_sensitivity,2026,house,37,-43.14496715711068,1.8580715582535219,0.0,-2.4585201744010354,-0.6004486161475135,1.0,-43.74541577325819,0.0003117022633554147,True,True,polling_federal_plus_incumbency_within_cycle_orthogonal_fundraising,within_cycle_orthogonal,12499.04,116759.78,-0.9814031371261225,-0.5827007478326383,-0.3987023892934842,-0.6637373693458362,-0.3176657677802863,single_official_state_record_with_activity,single_official_state_record_with_activity,0,7.554772105617104,6,2026-08-17
demographic_transfer_within_cycle_orthogonal_sensitivity,2026,house,38,-41.249322256764,1.8580715582535219,-8.70411237227359,-0.38297206686706087,-7.229012880887129,1.0,-48.47833513765113,0.00019255022282930147,True,True,polling_federal_plus_incumbency_within_cycle_orthogonal_fundraising,within_cycle_orthogonal,3352.23,185835.0,-1.486216631650254,-1.0198688266309328,-0.46634780501932127,-1.4367327523124052,-0.049483879337848924,single_official_state_record_with_activity,single_official_state_record_with_activity,-1,7.554772105617104,6,2026-08-17
demographic_transfer_within_cycle_orthogonal_sensitivity,2026,house,40,-60.03455656406872,1.8580715582535219,-8.70411237227359,-2.616030769637187,-9.462071583657256,1.0,-69.49662814772597,3.4233969668887464e-05,True,True,polling_federal_plus_incumbency_within_cycle_orthogonal_fundraising,within_cycle_orthogonal,5483.71,304200.0,-1.8537722611933798,-1.236259240082949,-0.6175130211104307,-1.5157545253104066,-0.33801773588297324,single_official_state_record_with_activity,single_official_state_record_with_activity,-1,7.554772105617104,6,2026-08-17
demographic_transfer_within_cycle_orthogonal_sensitivity,2026,house,41,-43.86971945352963,1.8580715582535219,-8.70411237227359,0.6889219633396699,-6.157118850680398,1.0,-50.02683830421003,0.00016596258684035533,True,True,polling_federal_plus_incumbency_within_cycle_orthogonal_fundraising,within_cycle_orthogonal,3045.25,157000.0,-1.3615734703856945,-1.0578127827660988,-0.30376068761959574,-1.4505891826437058,0.0890157122580113,single_official_state_record_with_activity,single_official_state_record_with_activity,-1,7.554772105617104,6,2026-08-17
demographic_transfer_within_cycle_orthogonal_sensitivity,2026,house,43,-38.35271371649463,1.8580715582535219,-8.70411237227359,-0.7823502444467767,-7.628391058466844,1.0,-45.98110477496147,0.0002469285313165917,True,True,polling_federal_plus_incumbency_within_cycle_orthogonal_fundraising,within_cycle_orthogonal,5920.099999999999,210086.87,-1.537091804403116,-1.0178738113162402,-0.5192179930868759,-1.4360042096528196,-0.1010875947502965,single_official_state_record_with_activity,single_official_state_record_with_activity,-1,7.554772105617104,6,2026-08-17
demographic_transfer_within_cycle_orthogonal_sensitivity,2026,house,45,-39.790495057162886,1.8580715582535219,-8.70411237227359,1.5104177979293114,-5.335623016090756,1.0,-45.12611807325364,0.00026961501717206375,True,True,polling_federal_plus_incumbency_within_cycle_orthogonal_fundraising,within_cycle_orthogonal,19084.04,189390.04,-1.2427704537616027,-1.0231521698164077,-0.219618283945195,-1.4379317684598312,0.1951613146982285,single_official_state_record_with_activity,single_official_state_record_with_activity,-1,7.554772105617104,6,2026-08-17
demographic_transfer_within_cycle_orthogonal_sensitivity,2026,house,47,-11.72279270162599,1.8580715582535219,-8.70411237227359,2.4744092206842625,-4.371631593335805,1.0,-16.094424294961794,0.0190185615788433,True,True,polling_federal_plus_incumbency_within_cycle_orthogonal_fundraising,within_cycle_orthogonal,47125.26,215265.42,-1.004729423993485,-0.7123928499538299,-0.2923365740396551,-1.3244482178743553,0.3197187938808703,single_official_state_record_with_activity,single_official_state_record_with_activity,-1,7.554772105617104,6,2026-08-17
demographic_transfer_within_cycle_orthogonal_sensitivity,2026,house,50,-57.46951227503262,1.8580715582535219,0.0,0.0247911957492315,1.8828627540027534,1.0,-55.58664952102987,0.00010051168788401486,True,True,polling_federal_plus_incumbency_within_cycle_orthogonal_fundraising,within_cycle_orthogonal,7948.25,68950.01999999999,-0.7191530340039841,-0.7432207657119203,0.02406773170793619,-0.7223563081987097,0.003203274194725547,single_official_state_record_with_activity,single_official_state_record_with_activity,0,7.554772105617104,6,2026-08-17
demographic_transfer_within_cycle_orthogonal_sensitivity,2026,house,63,-12.7994009190402,1.8580715582535219,-8.70411237227359,-1.2359710493291844,-8.082011863349251,1.0,-20.881412782389454,0.00751804436245213,True,True,polling_federal_plus_incumbency_within_cycle_orthogonal_fundraising,within_cycle_orthogonal,14515.73,236028.59,-1.4891827008208376,-0.7261790762271115,-0.7630036245937261,-1.329482692487566,-0.15970000833327158,single_official_state_record_with_activity,single_official_state_record_with_activity,-1,7.554772105617104,6,2026-08-17
demographic_transfer_within_cycle_orthogonal_sensitivity,2026,house,68,1.87470732275784,1.8580715582535219,8.70411237227359,-4.211014269981891,6.351169660545222,1.0,8.225876983303062,0.8940241710217569,True,True,polling_federal_plus_incumbency_within_cycle_orthogonal_fundraising,within_cycle_orthogonal,67900.0,78775.0,-0.08822988790832365,0.4676057873661992,-0.5558356752745228,0.4558759100168204,-0.544105797925144,single_official_state_record_with_activity,single_official_state_record_with_activity,1,7.554772105617104,6,2026-08-17
demographic_transfer_within_cycle_orthogonal_sensitivity,2026,house,69,10.027280860094296,1.8580715582535219,8.70411237227359,3.343963563213066,13.906147493740178,1.0,23.933428353834472,0.9955979312461948,True,True,polling_federal_plus_incumbency_within_cycle_orthogonal_fundraising,within_cycle_orthogonal,135030.31,15219.41,1.0427625254807693,0.6110330008171598,0.4317295246636095,0.6106884819980154,0.4320740434827539,single_official_state_record_with_activity,single_official_state_record_with_activity,1,7.554772105617104,6,2026-08-17
demographic_transfer_within_cycle_orthogonal_sensitivity,2026,house,70,41.10259210062137,1.8580715582535219,8.70411237227359,-0.8853931118652554,9.676790818661857,1.0,50.77938291928323,0.9998453714063202,True,True,polling_federal_plus_incumbency_within_cycle_orthogonal_fundraising,within_cycle_orthogonal,112250.0,4080.16,1.0986709652739857,1.1691162050308612,-0.07044523975687556,1.2130727446844705,-0.1144017794104848,single_official_state_record_with_activity,single_official_state_record_with_activity,1,7.554772105617104,6,2026-08-17
demographic_transfer_within_cycle_orthogonal_sensitivity,2026,house,74,31.41726124826928,1.8580715582535219,0.0,5.30576109209264,7.163832650346162,1.0,38.58109389861544,0.9994433698320803,True,True,polling_federal_plus_incumbency_within_cycle_orthogonal_fundraising,within_cycle_orthogonal,88629.13,4750.0,0.9290248691360812,0.5311994549520638,0.3978254141840174,0.24346666687768237,0.6855582022583988,single_official_state_record_with_activity,single_official_state_record_with_activity,0,7.554772105617104,6,2026-08-17
demographic_transfer_within_cycle_orthogonal_sensitivity,2026,house,75,-24.254849893243744,1.8580715582535219,-8.70411237227359,1.5622927278384253,-5.283748086181642,1.0,-29.538597979425386,0.0018270371271551786,True,True,polling_federal_plus_incumbency_within_cycle_orthogonal_fundraising,within_cycle_orthogonal,4165.88,124800.0,-1.1715912733021367,-0.8465922534649437,-0.32499901983719304,-1.3734553556285145,0.20186408232637776,single_official_state_record_with_activity,single_official_state_record_with_activity,-1,7.554772105617104,6,2026-08-17
demographic_transfer_within_cycle_orthogonal_sensitivity,2026,house,80,-31.74434886958659,1.8580715582535219,-8.70411237227359,-1.6880847676687614,-8.53412558168883,1.0,-40.27847445127542,0.0004568843475231467,True,True,polling_federal_plus_incumbency_within_cycle_orthogonal_fundraising,within_cycle_orthogonal,2131.1,212880.0,-1.617935954638148,-0.9187835032979608,-0.6991524513401872,-1.3998182636046188,-0.21811769103352918,single_official_state_record_with_activity,single_official_state_record_with_activity,-1,7.554772105617104,6,2026-08-17
demographic_transfer_within_cycle_orthogonal_sensitivity,2026,house,82,33.5587923161323,2.3186339238809865,9.215757354528472,0.0,11.534391278409458,1.0,45.093183594541756,0.9997294627260916,False,False,polling_federal_plus_incumbency,within_cycle_orthogonal,181900.0,,,,,,,single_official_state_record_with_activity,unverified_live_summary_zero,1,7.554772105617104,6,2026-08-17
demographic_transfer_within_cycle_orthogonal_sensitivity,2026,house,85,-24.28153771213197,1.8580715582535219,-8.70411237227359,-1.9537058424489322,-8.799746656469,1.0,-33.081284368600976,0.0011129727232864664,True,True,polling_federal_plus_incumbency_within_cycle_orthogonal_fundraising,within_cycle_orthogonal,4039.4,222893.96,-1.6193698846764297,-0.8287268853802693,-0.7906429992961604,-1.3669312539421616,-0.2524386307342681,single_official_state_record_with_activity,single_official_state_record_with_activity,-1,7.554772105617104,6,2026-08-17
demographic_transfer_within_cycle_orthogonal_sensitivity,2026,house,96,-41.48003399067956,1.8580715582535219,0.0,-3.170255155657115,-1.312183597403593,1.0,-42.792217588083155,0.0003453363019433602,True,True,polling_federal_plus_incumbency_within_cycle_orthogonal_fundraising,within_cycle_orthogonal,2751.32,103964.7,-1.0711345596195394,-0.5765888188952137,-0.49454574072432567,-0.6615054060468697,-0.4096291535726697,single_official_state_record_with_activity,single_official_state_record_with_activity,0,7.554772105617104,6,2026-08-17
demographic_transfer_within_cycle_orthogonal_sensitivity,2026,house,99,30.270041575425907,2.3186339238809865,9.215757354528472,0.0,11.534391278409458,1.0,41.804432853835365,0.9996151718698322,False,False,polling_federal_plus_incumbency,within_cycle_orthogonal,148550.0,,,,,,,single_official_state_record_with_activity,unverified_live_summary_zero,1,7.554772105617104,6,2026-08-17
demographic_transfer_within_cycle_orthogonal_sensitivity,2026,house,101,-25.79463257058688,1.8580715582535219,-8.70411237227359,-4.518995021244222,-11.36503583526429,1.0,-37.15966840585117,0.000660435288002094,True,True,polling_federal_plus_incumbency_within_cycle_orthogonal_fundraising,within_cycle_orthogonal,15578.11,417073.9,-1.9632455380218856,-0.8627216157044741,-1.1005239223174115,-1.3793455001185675,-0.5839000379033181,single_official_state_record_with_activity,single_official_state_record_with_activity,-1,7.554772105617104,6,2026-08-17
demographic_transfer_within_cycle_orthogonal_sensitivity,2026,senate,2,3.3585116519646285,3.05972879437574,0.0,-7.404117675089419,-4.344388880713679,1.0,-0.9858772287490507,0.43529380293500824,True,True,polling_federal_plus_incumbency_within_cycle_orthogonal_fundraising,within_cycle_orthogonal,3831.8,315575.0,-1.915607085881125,-0.7368349132930184,-1.1787721725881064,-0.9589199085770416,-0.9566871773040834,single_official_state_record_with_activity,single_official_state_record_with_activity,0,7.554772105617104,6,2026-08-17
demographic_transfer_within_cycle_orthogonal_sensitivity,2026,senate,3,-37.27274283857304,3.05972879437574,-8.70411237227359,-0.2094901007035732,-5.853873678601423,1.0,-43.12661651717446,0.0003330685756866315,True,True,polling_federal_plus_incumbency_within_cycle_orthogonal_fundraising,within_cycle_orthogonal,10529.07,428330.21,-2.067177564384179,-1.7107751880355493,-0.3564023763486297,-2.0401093164294584,-0.027068247954720626,single_official_state_record_with_activity,single_official_state_record_with_activity,-1,7.554772105617104,6,2026-08-17
demographic_transfer_within_cycle_orthogonal_sensitivity,2026,senate,6,-51.51363947519474,3.05972879437574,-8.70411237227359,4.352424876632028,-1.2919587012658216,1.0,-52.80559817646056,0.00012840001004165683,True,True,polling_federal_plus_incumbency_within_cycle_orthogonal_fundraising,within_cycle_orthogonal,3199.3,196602.0,-1.533730462631141,-1.864119845982658,0.330389383351517,-2.0961079466711796,0.5623774840400386,single_official_state_record_with_activity,single_official_state_record_with_activity,-1,7.554772105617104,6,2026-08-17
demographic_transfer_within_cycle_orthogonal_sensitivity,2026,senate,7,-8.504259381625046,3.05972879437574,-8.70411237227359,0.923566727881699,-4.720816850016151,1.0,-13.225076231641197,0.03488565728658467,True,True,polling_federal_plus_incumbency_within_cycle_orthogonal_fundraising,within_cycle_orthogonal,19146.16,370509.84,-1.80524535473717,-1.394412591435976,-0.4108327633011941,-1.9245795529120309,0.1193341981748608,single_official_state_record_with_activity,single_official_state_record_with_activity,-1,7.554772105617104,6,2026-08-17
demographic_transfer_within_cycle_orthogonal_sensitivity,2026,senate,8,-51.80794354819332,3.05972879437574,-8.70411237227359,-1.303260892557172,-6.947644470455022,1.0,-58.755588018648346,7.705570996323933e-05,True,True,polling_federal_plus_incumbency_within_cycle_orthogonal_fundraising,within_cycle_orthogonal,4962.1,480422.31,-2.267029643790203,-1.8710401251822204,-0.3959895186079825,-2.0986351045210436,-0.16839453926915926,single_official_state_record_with_activity,single_official_state_record_with_activity,-1,7.554772105617104,6,2026-08-17
demographic_transfer_within_cycle_orthogonal_sensitivity,2026,senate,11,-48.11538720757936,3.05972879437574,-8.70411237227359,0.3396034462384119,-5.304780131659438,1.0,-53.4201673392388,0.00012151590313726997,True,True,polling_federal_plus_incumbency_within_cycle_orthogonal_fundraising,within_cycle_orthogonal,3888.93,363450.0,-2.037611511680605,-1.8240953040209777,-0.2135162076596273,-2.0814917249135263,0.04388021323292124,single_official_state_record_with_activity,single_official_state_record_with_activity,-1,7.554772105617104,6,2026-08-17
demographic_transfer_within_cycle_orthogonal_sensitivity,2026,senate,13,-46.348257981685606,3.05972879437574,-8.70411237227359,-3.5442488171258955,-9.188632395023745,1.0,-55.53689037670935,0.00010094304360235508,True,True,polling_federal_plus_incumbency_within_cycle_orthogonal_fundraising,within_cycle_orthogonal,2492.34,610354.0,-2.532108800674736,-1.8040070567471393,-0.7281017439275965,-2.0741558688990316,-0.4579529317757043,single_official_state_record_with_activity,single_official_state_record_with_activity,-1,7.554772105617104,6,2026-08-17
demographic_transfer_within_cycle_orthogonal_sensitivity,2026,senate,14,-41.03088423799503,3.05972879437574,-8.70411237227359,0.42040302897119464,-5.223980548926655,1.0,-46.25486478692169,0.0002401485395002538,True,True,polling_federal_plus_incumbency_within_cycle_orthogonal_fundraising,within_cycle_orthogonal,9933.03,393555.02,-2.001594080502062,-1.7540553221706494,-0.24753875833141237,-2.055914420178684,0.05432033967662209,single_official_state_record_with_activity,single_official_state_record_with_activity,-1,7.554772105617104,6,2026-08-17
demographic_transfer_within_cycle_orthogonal_sensitivity,2026,senate,16,-20.90080129098672,3.05972879437574,-8.70411237227359,-3.3204209072247775,-8.964804485122627,1.0,-29.865605776109348,0.0017421760241389643,True,True,polling_federal_plus_incumbency_within_cycle_orthogonal_fundraising,within_cycle_orthogonal,56.19,506350.0,-2.4082514181660897,-1.54403620016005,-0.8642152180060396,-1.979219324864578,-0.4290320933015117,single_official_state_record_with_activity,single_official_state_record_with_activity,-1,7.554772105617104,6,2026-08-17
demographic_transfer_within_cycle_orthogonal_sensitivity,2026,senate,22,-57.92312584977384,3.05972879437574,0.0,2.558146205586458,5.617874999962198,1.0,-52.30525084981164,0.00013434944723699296,True,True,polling_federal_plus_incumbency_within_cycle_orthogonal_fundraising,within_cycle_orthogonal,4781.96,100050.0,-1.0076076292099516,-1.4681190457592133,0.46051141654926164,-1.3381460917181265,0.33053846250817487,single_official_state_record_with_activity,single_official_state_record_with_activity,0,7.554772105617104,6,2026-08-17
demographic_transfer_within_cycle_orthogonal_sensitivity,2026,senate,23,6.94180229173997,2.4710876980975867,9.21575735452847,0.0,11.686845052626058,1.0,18.62864734436603,0.9885223711496688,False,False,polling_federal_plus_incumbency,within_cycle_orthogonal,171490.0,,,,,,,single_official_state_record_with_activity,unverified_live_summary_zero,1,7.554772105617104,6,2026-08-17
demographic_transfer_within_cycle_orthogonal_sensitivity,2026,senate,25,-26.27479978564177,3.05972879437574,-8.70411237227359,-3.720335259852943,-9.364718837750793,1.0,-35.63951862339256,0.0007977532472282344,True,True,polling_federal_plus_incumbency_within_cycle_orthogonal_fundraising,within_cycle_orthogonal,18000.0,757875.5,-2.4749002573143897,-1.5850455201863172,-0.8898547371280725,-1.9941951693404087,-0.4807050879739809,single_official_state_record_with_activity,single_official_state_record_with_activity,-1,7.554772105617104,6,2026-08-17
demographic_transfer_within_cycle_orthogonal_sensitivity,2026,senate,28,5.449745986205526,3.05972879437574,8.704112372273592,10.213705442200865,21.977546608850197,1.0,27.427292595055725,0.9974925171266223,True,True,polling_federal_plus_incumbency_within_cycle_orthogonal_fundraising,within_cycle_orthogonal,226600.0,31235.99,1.2252140436579357,-0.1963690107056465,1.4215830543635821,-0.09450039877851424,1.31971444243645,single_official_state_record_with_activity,single_official_state_record_with_activity,1,7.554772105617104,6,2026-08-17
demographic_transfer_within_cycle_orthogonal_sensitivity,2026,senate,29,-56.61468695548132,3.05972879437574,-8.70411237227359,-4.067244631053628,-9.711628208951478,1.0,-66.3263151644328,4.293716613342566e-05,True,True,polling_federal_plus_incumbency_within_cycle_orthogonal_fundraising,within_cycle_orthogonal,1430.18,672400.0,-2.642353842419295,-1.920849432739038,-0.7215044096802572,-2.1168245415305313,-0.5255293008887638,single_official_state_record_with_activity,single_official_state_record_with_activity,-1,7.554772105617104,6,2026-08-17
demographic_transfer_within_cycle_orthogonal_sensitivity,2026,senate,32,-50.76054222095612,3.05972879437574,-8.70411237227359,-5.449905840424856,-11.094289418322706,1.0,-61.85483163927883,6.016621838623532e-05,True,True,polling_federal_plus_incumbency_within_cycle_orthogonal_fundraising,within_cycle_orthogonal,3094.85,825022.04,-2.8021691378847744,-1.869262560061098,-0.9329065778236765,-2.0979859706465356,-0.7041831672382388,single_official_state_record_with_activity,single_official_state_record_with_activity,-1,7.554772105617104,6,2026-08-17
uniform_polling_federal,2026,house,2,-57.7715265283442,4.358705924630009,-6.346888244563383,-3.3623250619274985,-5.350507381860872,1.0,-63.12203391020507,5.455710298102428e-05,True,True,polling_federal_plus_incumbency_fundraising,raw,4433.57,57843.26,-0.6836978175524621,-1.280251288383375,0.5965534708309129,-1.5318196069332772,0.8481217893808152,single_official_state_record_with_activity,single_official_state_record_with_activity,-1,7.554772105617104,6,2026-08-17
uniform_polling_federal,2026,house,4,-24.20020779159042,4.358705924630009,-6.346888244563383,-3.8862678704964364,-5.87445019042981,1.0,-30.074657982020227,0.0016903408038507106,True,True,polling_federal_plus_incumbency_fundraising,raw,19323.3,102782.88,-0.7902367595474207,-0.905152795465415,0.11491603591799437,-1.3948405814468814,0.6046038218994607,single_official_state_record_with_activity,single_official_state_record_with_activity,-1,7.554772105617104,6,2026-08-17
uniform_polling_federal,2026,house,5,-36.10211566040613,4.358705924630009,-6.346888244563383,-5.678844023537092,-7.667026343470466,1.0,-43.769142003876595,0.0003109159158117288,True,True,polling_federal_plus_incumbency_fundraising,raw,4547.92,123091.47,-1.1547406016976214,-1.038134991948319,-0.11660560974930245,-1.4434032177282612,0.2886626160306398,single_official_state_record_with_activity,single_official_state_record_with_activity,-1,7.554772105617104,6,2026-08-17
uniform_polling_federal,2026,house,8,-19.800616217233625,4.358705924630009,0.0,-4.671561156831271,-0.31285523220126255,1.0,-20.113471449434886,0.008660773142092067,True,True,polling_federal_plus_incumbency_fundraising,raw,0.0,79275.0,-0.9499189128541391,-0.3907208953943446,-0.5591980174597945,-0.5936298813219608,-0.3562890315321783,single_official_state_record_with_activity,single_official_state_record_with_activity,0,7.554772105617104,6,2026-08-17
uniform_polling_federal,2026,house,10,9.08855033235305,4.358705924630009,6.3468882445633845,7.563340322083803,18.268934491277196,1.0,27.357484823630244,0.9974653968690067,True,True,polling_federal_plus_incumbency_fundraising,raw,316793.05,28796.0,1.5379355583932934,0.4610885967876812,1.0768469616056122,0.4488413800188089,1.0890941783744845,single_official_state_record_with_activity,single_official_state_record_with_activity,1,7.554772105617104,6,2026-08-17
uniform_polling_federal,2026,house,15,-7.143356864562538,4.358705924630009,-6.346888244563383,-5.77467333269095,-7.762855652624324,1.0,-14.906212517186862,0.02434803222423009,True,True,polling_federal_plus_incumbency_fundraising,raw,10047.43,144291.84,-1.174226608647971,-0.7145734760522054,-0.45965313259576546,-1.3252445421559647,0.15101793350799375,single_official_state_record_with_activity,single_official_state_record_with_activity,-1,7.554772105617104,6,2026-08-17
uniform_polling_federal,2026,house,16,-67.3003927157419,4.358705924630009,-6.346888244563383,-6.001590207835747,-7.989772527769121,1.0,-75.29016524351103,2.3182379497391014e-05,True,True,polling_federal_plus_incumbency_fundraising,raw,2310.29,127250.0,-1.2203680641720198,-1.3867190555311901,0.1663509913591703,-1.570699664478083,0.35033160030606325,single_official_state_record_with_activity,single_official_state_record_with_activity,-1,7.554772105617104,6,2026-08-17
uniform_polling_federal,2026,house,19,41.39846953785087,4.358705924630009,6.3468882445633845,6.230251553052735,16.93584572224613,1.0,58.334315260097,0.9999202348829753,True,True,polling_federal_plus_incumbency_fundraising,raw,132809.76,1500.0,1.2668642416099754,1.0487292121594312,0.2181350294505442,1.0831293430727515,0.1837348985372238,single_official_state_record_with_activity,single_official_state_record_with_activity,1,7.554772105617104,6,2026-08-17
uniform_polling_federal,2026,house,20,-15.79004305594924,4.358705924630009,-6.346888244563383,-11.665602302878996,-13.65378462281237,1.0,-29.44382767876161,0.001852527966632205,True,True,polling_federal_plus_incumbency_fundraising,raw,8030.92,572080.0,-2.3720927298864853,-0.8111844845310849,-1.5609082453554004,-1.3605250939111786,-1.0115676359753067,single_official_state_record_with_activity,single_official_state_record_with_activity,-1,7.554772105617104,6,2026-08-17
uniform_polling_federal,2026,house,21,-10.447827836392346,4.358705924630009,-6.346888244563383,-10.068057907728024,-12.056240227661398,1.0,-22.504068064053744,0.005626226151188486,True,True,polling_federal_plus_incumbency_fundraising,raw,2397.56,355900.0,-2.0472467984875298,-0.7514949354427031,-1.2957518630448268,-1.3387275756054007,-0.7085192228821291,single_official_state_record_with_activity,single_official_state_record_with_activity,-1,7.554772105617104,6,2026-08-17
uniform_polling_federal,2026,house,25,3.692638075152973,4.358705924630009,-6.346888244563383,-5.928900557030129,-7.917082876963503,1.0,-4.224444801810531,0.24776026798536765,True,True,polling_federal_plus_incumbency_fundraising,raw,6257.2,137827.0,-1.2055872935150738,-0.5675991339283106,-0.6379881595867631,-1.2236063917590037,0.018019098243929887,single_official_state_record_with_activity,single_official_state_record_with_activity,-1,7.554772105617104,6,2026-08-17
uniform_polling_federal,2026,house,28,-18.064312676075136,4.358705924630009,-6.346888244563383,-3.2314765350178747,-5.219658854951248,1.0,-23.283971531026385,0.0049156593655360495,True,True,polling_federal_plus_incumbency_fundraising,raw,17490.97,80201.7,-0.6570909753732053,-0.8365953155350032,0.17950434016179795,-1.3698046589679156,0.7127136835947103,single_official_state_record_with_activity,single_official_state_record_with_activity,-1,7.554772105617104,6,2026-08-17
uniform_polling_federal,2026,house,32,10.625381061180722,4.358705924630009,0.0,0.03525357432964604,4.393959498959655,1.0,15.019340560140376,0.9762243118192999,True,True,polling_federal_plus_incumbency_fundraising,raw,27000.0,26450.0,0.007168489478612594,0.023765436403889284,-0.01659694692527669,-0.30424784023749596,0.31141632971610855,single_official_state_record_with_activity,single_official_state_record_with_activity,0,7.554772105617104,6,2026-08-17
uniform_polling_federal,2026,house,37,-36.98281486352502,4.358705924630009,0.0,-4.826395929748932,-0.4676900051189232,1.0,-37.45050486864395,0.0006374517194381768,True,True,polling_federal_plus_incumbency_fundraising,raw,12499.04,116759.78,-0.9814031371261225,-0.5827007478326383,-0.3987023892934842,-0.6637373693458362,-0.3176657677802863,single_official_state_record_with_activity,single_official_state_record_with_activity,0,7.554772105617104,6,2026-08-17
uniform_polling_federal,2026,house,38,-34.46729368818795,4.358705924630009,-6.346888244563383,-7.3089942658295435,-9.297176585762918,1.0,-43.76447027395087,0.00031107056267738357,True,True,polling_federal_plus_incumbency_fundraising,raw,3352.23,185835.0,-1.486216631650254,-1.0198688266309328,-0.46634780501932127,-1.4367327523124052,-0.049483879337848924,single_official_state_record_with_activity,single_official_state_record_with_activity,-1,7.554772105617104,6,2026-08-17
uniform_polling_federal,2026,house,40,-53.83423778082775,4.358705924630009,-6.346888244563383,-9.116578659311335,-11.104760979244709,1.0,-64.93899876007245,4.7564036365318804e-05,True,True,polling_federal_plus_incumbency_fundraising,raw,5483.71,304200.0,-1.8537722611933798,-1.236259240082949,-0.6175130211104307,-1.5157545253104066,-0.33801773588297324,single_official_state_record_with_activity,single_official_state_record_with_activity,-1,7.554772105617104,6,2026-08-17
uniform_polling_federal,2026,house,41,-37.86327812853512,4.358705924630009,-6.346888244563383,-6.696017576189108,-8.684199896122482,1.0,-46.54747802465761,0.00023314450460149537,True,True,polling_federal_plus_incumbency_fundraising,raw,3045.25,157000.0,-1.3615734703856945,-1.0578127827660988,-0.30376068761959574,-1.4505891826437058,0.0890157122580113,single_official_state_record_with_activity,single_official_state_record_with_activity,-1,7.554772105617104,6,2026-08-17
uniform_polling_federal,2026,house,43,-34.288739798266306,4.358705924630009,-6.346888244563383,-7.55919086436368,-9.547373184297054,1.0,-43.836112982563364,0.0003087089840035381,True,True,polling_federal_plus_incumbency_fundraising,raw,5920.099999999999,210086.87,-1.537091804403116,-1.0178738113162402,-0.5192179930868759,-1.4360042096528196,-0.1010875947502965,single_official_state_record_with_activity,single_official_state_record_with_activity,-1,7.554772105617104,6,2026-08-17
uniform_polling_federal,2026,house,45,-34.761152934980046,4.358705924630009,-6.346888244563383,-6.111761856816241,-8.099944176749615,1.0,-42.86109711172966,0.0003427661846758925,True,True,polling_federal_plus_incumbency_fundraising,raw,19084.04,189390.04,-1.2427704537616027,-1.0231521698164077,-0.219618283945195,-1.4379317684598312,0.1951613146982285,single_official_state_record_with_activity,single_official_state_record_with_activity,-1,7.554772105617104,6,2026-08-17
