state,year,chamber,district,party,candidate,candidate_votes,normalized_name,incumbent,match_method,match_score,runner_up_score,prior_candidate,prior_year,prior_party,prior_district,party_switch
GA,2024,lower,102,D,GABE OKOYE,15166,GABE OKOYE,True,exact_normalized_name,1.0,0.0,"okoye, gabe",2022.0,D,102.0,False
GA,2024,lower,105,R,SANDY DONATUCCI,15142,SANDY DONATUCCI,False,no_prior_winner_match,0.5185185185185185,0.5,,,,,False
GA,2024,lower,105,D,FAROOQ MUGHAL,15062,FAROOQ MUGHAL,True,exact_normalized_name,1.0,0.0,"mughal, farooq",2022.0,D,105.0,False
TN,2024,lower,88,D,LARRY J MILLER,15043,LARRY J MILLER,True,exact_normalized_name,1.0,0.0,"miller, larry j",2022.0,D,88.0,False
TN,2024,lower,26,D,ALLISON GORMAN,14986,ALLISON GORMAN,False,no_prior_winner_match,0.5,0.48,,,,,False
GA,2024,lower,48,D,LAURA MURVARTIAN,14954,LAURA MURVARTIAN,False,no_prior_winner_match,0.5517241379310345,0.5,,,,,False
GA,2024,lower,49,D,GRACE DEMIT,14937,GRACE DEMIT,False,no_prior_winner_match,0.5833333333333334,0.47619047619047616,,,,,False
GA,2024,lower,99,R,MATT REEVES,14812,MATT REEVES,True,exact_normalized_name,1.0,0.0,"reeves, matt",2022.0,R,99.0,False
GA,2024,lower,37,D,MARY FRANCES WILLIAMS,14748,MARY FRANCES WILLIAMS,False,no_prior_winner_match,0.8333333333333334,0.6666666666666666,,,,,False
TN,2024,lower,14,D,AMANDA S COLLINS,14716,AMANDA S COLLINS,False,no_prior_winner_match,0.5161290322580645,0.5,,,,,False
TN,2024,lower,61,D,CLAIRE JONES,14711,CLAIRE JONES,False,no_prior_winner_match,0.5833333333333334,0.5454545454545454,,,,,False
TN,2024,upper,8,D,R E ELLISON,14678,R E ELLISON,False,no_prior_winner_match,0.4166666666666667,0.4,,,,,False
GA,2024,upper,10,R,FURQUAN STAFFORD,14658,FURQUAN STAFFORD,False,no_prior_winner_match,0.47058823529411764,0.3870967741935484,,,,,False
GA,2024,lower,19,D,RJ COYLE,14642,RJ COYLE,False,no_prior_winner_match,0.5882352941176471,0.47619047619047616,,,,,False
GA,2024,lower,44,D,DANIELLE BELL,14571,DANIELLE BELL,False,no_prior_winner_match,0.5161290322580645,0.5,,,,,False
GA,2024,lower,97,D,RUWA ROMMAN,14536,RUWA ROMMAN,True,exact_normalized_name,1.0,0.0,"romman, ruwa",2022.0,D,97.0,False
TX,2024,lower,69,D,COPPAGE,14514,COPPAGE,False,no_prior_winner_match,0.5454545454545454,0.5,,,,,False
TN,2024,lower,83,D,NOAH NORDSTROM,14488,NOAH NORDSTROM,False,no_prior_winner_match,0.41379310344827586,0.4,,,,,False
GA,2024,lower,81,D,MISHAEL WHITE,14468,MISHAEL WHITE,False,no_prior_winner_match,0.6451612903225806,0.6428571428571429,,,,,False
TN,2024,lower,60,R,CHAD BOBO,14335,CHAD BOBO,False,no_prior_winner_match,0.5263157894736842,0.47619047619047616,,,,,False
GA,2024,lower,99,D,MICHELLE KANG,14191,MICHELLE KANG,False,no_prior_winner_match,0.8333333333333334,0.6,,,,,False
GA,2024,lower,83,D,KAREN LUPTON,14170,KAREN LUPTON,True,exact_normalized_name,1.0,0.0,"lupton, karen",2022.0,D,83.0,False
TN,2024,lower,50,R,JENNIFER FRENSLEY WEBB,14117,JENNIFER FRENSLEY WEBB,False,no_prior_winner_match,0.4117647058823529,0.4,,,,,False
GA,2024,lower,153,D,DAVID SAMPSON,14014,DAVID SAMPSON,True,exact_normalized_name,1.0,0.0,"sampson, david",2022.0,D,153.0,False
TN,2024,lower,53,D,JASON L POWELL,14004,JASON L POWELL,True,district_name_match,0.9230769230769231,0.0,"powell, jason",2022.0,D,53.0,False
TX,2024,lower,8,D,SALTER,13961,SALTER,False,no_prior_winner_match,0.5454545454545454,0.5454545454545454,,,,,False
GA,2024,lower,128,D,MACK JACKSON,13926,MACK JACKSON,True,district_name_match,0.9230769230769231,0.0,"jackson, w mack",2022.0,D,128.0,False
GA,2024,lower,128,R,TRACY WHEELER,13878,TRACY WHEELER,False,no_prior_winner_match,0.5185185185185185,0.5161290322580645,,,,,False
GA,2024,upper,41,R,JEFF NEWLIN,13846,JEFF NEWLIN,False,no_prior_winner_match,0.6666666666666666,0.43478260869565216,,,,,False
TX,2024,lower,71,D,GOOLSBEE,13678,GOOLSBEE,False,no_prior_winner_match,0.5,0.5,,,,,False
GA,2024,lower,145,D,TANGIE HERRING,13652,TANGIE HERRING,False,no_prior_winner_match,0.5,0.48,,,,,False
AR,2024,lower,83,R,PAUL CHILDRESS,13545,PAUL CHILDRESS,False,no_prior_winner_match,0.46153846153846156,0.46153846153846156,,,,,False
TN,2024,lower,52,D,JUSTIN JONES,13479,JUSTIN JONES,True,exact_normalized_name,1.0,0.0,"jones, justin",2022.0,D,52.0,False
TN,2024,lower,63,D,LAURA ANDRESON,13433,LAURA ANDRESON,False,no_prior_winner_match,0.5714285714285714,0.4666666666666667,,,,,False
GA,2024,lower,145,R,NOAH REDDING HARBUCK,13379,NOAH REDDING HARBUCK,False,no_prior_winner_match,0.48484848484848486,0.4375,,,,,False
GA,2024,lower,143,D,ANISSA JONES,13318,ANISSA JONES,False,no_prior_winner_match,0.782608695652174,0.6666666666666666,,,,,False
GA,2024,lower,111,D,SCOTT T JACKSON,13193,SCOTT T JACKSON,False,no_prior_winner_match,0.6666666666666666,0.625,,,,,False
TN,2024,lower,30,D,HEATHER MCCLENDON,13136,HEATHER MCCLENDON,False,no_prior_winner_match,0.6,0.5333333333333333,,,,,False
GA,2024,lower,108,R,ELVIA DAVILA,13118,ELVIA DAVILA,False,no_prior_winner_match,0.6956521739130435,0.5,,,,,False
GA,2024,lower,149,D,FLOYD GRIFFIN,13002,FLOYD GRIFFIN,False,no_prior_winner_match,0.48,0.45454545454545453,,,,,False
GA,2024,lower,40,D,MONTENIA EDWARDS,12924,MONTENIA EDWARDS,False,no_prior_winner_match,0.5,0.5,,,,,False
TN,2024,lower,57,D,AILINA CARONA,12895,AILINA CARONA,False,no_prior_winner_match,0.5454545454545454,0.5185185185185185,,,,,False
AR,2024,lower,12,R,HOPE HENDREN DUKE,12844,HOPE HENDREN DUKE,True,district_name_match,0.9696969696969697,0.13333333333333333,"hendrenduke, hope",2022.0,R,12.0,False
GA,2024,lower,50,R,NARENDER REDDY,12801,NARENDER REDDY,False,no_prior_winner_match,0.5,0.5,,,,,False
GA,2024,lower,22,D,"JAMES ""JL"" SHADE",12642,JAMES JL SHADE,False,no_prior_winner_match,0.5714285714285714,0.5333333333333333,,,,,False
GA,2024,lower,121,D,ERIC MARTIN GISLER,12567,ERIC MARTIN GISLER,False,no_prior_winner_match,0.5161290322580645,0.5161290322580645,,,,,False
GA,2024,upper,34,R,ANDREW E HONEYCUTT,12537,ANDREW E HONEYCUTT,False,no_prior_winner_match,0.45714285714285713,0.4375,,,,,False
TN,2024,lower,65,D,LARHONDA WILLIAMS,12503,LARHONDA WILLIAMS,False,no_prior_winner_match,0.75,0.5161290322580645,,,,,False
GA,2024,lower,73,D,TOM THOMASON,12436,TOM THOMASON,False,no_prior_winner_match,0.6086956521739131,0.5714285714285714,,,,,False
TN,2024,lower,93,D,G A HARDAWAY SR,12398,G A HARDAWAY,False,no_prior_winner_match,0.8,0.5217391304347826,,,,,False
GA,2024,lower,82,D,ANTHONY DICKSON,12351,ANTHONY DICKSON,False,no_prior_winner_match,0.5517241379310345,0.5185185185185185,,,,,False
GA,2024,lower,147,D,ARIEL PHILLIPS,12318,ARIEL PHILLIPS,False,no_prior_winner_match,0.64,0.5925925925925926,,,,,False
TX,2024,lower,146,R,YORK,12282,YORK,False,no_prior_winner_match,0.5714285714285714,0.5,,,,,False
TN,2024,lower,15,D,SAM MCKENZIE,12281,SAM MCKENZIE,True,exact_normalized_name,1.0,0.0,"mckenzie, sam",2022.0,D,15.0,False
AR,2024,lower,42,R,STEPHEN MEEKS,12238,STEPHEN MEEKS,True,exact_normalized_name,1.0,0.0,"meeks, stephen",2022.0,R,42.0,False
GA,2024,lower,47,D,DEBRA SHIGLEY,12189,DEBRA SHIGLEY,False,no_prior_winner_match,0.6666666666666666,0.56,,,,,False
GA,2024,lower,120,D,ANDREW FERGUSON,12156,ANDREW FERGUSON,False,no_prior_winner_match,0.5185185185185185,0.5161290322580645,,,,,False
TN,2024,lower,80,D,JOHNNY W SHAW,12140,JOHNNY W SHAW,True,exact_normalized_name,1.0,0.0,"shaw, johnny w",2022.0,D,80.0,False
GA,2024,lower,54,R,"SAMANTHA BROWN ""SAM"" PARKS",12132,SAMANTHA BROWN SAM PARKS,False,no_prior_winner_match,0.5641025641025641,0.5116279069767442,,,,,False
AR,2024,lower,41,R,ALYSSA BROWN,12074,ALYSSA BROWN,False,no_prior_winner_match,0.72,0.6363636363636364,,,,,False
AR,2024,lower,57,R,CAMERON COOPER,11987,CAMERON COOPER,True,exact_normalized_name,1.0,0.0,"cooper, cameron",2022.0,R,57.0,False
GA,2024,lower,25,D,ELAINE PADGETT,11979,ELAINE PADGETT,False,no_prior_winner_match,0.4666666666666667,0.4444444444444444,,,,,False
GA,2024,lower,51,R,DEREK KEITH GETTMANN,11959,DEREK KEITH GETTMANN,False,no_prior_winner_match,0.5294117647058824,0.48484848484848486,,,,,False
TN,2024,lower,89,D,CARY HAMMOND,11920,CARY HAMMOND,False,no_prior_winner_match,0.5384615384615384,0.5217391304347826,,,,,False
GA,2024,lower,124,D,MELANIE M MILLER,11913,MELANIE M MILLER,False,no_prior_winner_match,0.6666666666666666,0.6060606060606061,,,,,False
GA,2024,lower,150,D,PATTY MARIE STINSON,11892,PATTY MARIE STINSON,False,no_prior_winner_match,0.6,0.5238095238095238,,,,,False
GA,2024,lower,103,D,CHRIS LUCHEY,11880,CHRIS LUCHEY,False,no_prior_winner_match,0.6086956521739131,0.5,,,,,False
GA,2024,lower,100,D,JENNIFER AMBLER,11833,JENNIFER AMBLER,False,no_prior_winner_match,0.5185185185185185,0.5,,,,,False
GA,2024,lower,37,R,SHEA TAYLOR,11725,SHEA TAYLOR,False,no_prior_winner_match,0.6153846153846154,0.6086956521739131,,,,,False
TX,2024,lower,68,D,SWANN,11704,SWANN,False,no_prior_winner_match,0.5,0.4,,,,,False
TN,2024,lower,34,D,AMELIA PANT,11624,AMELIA PANT,False,no_prior_winner_match,0.48,0.47619047619047616,,,,,False
TN,2024,lower,49,D,LUIS MATA,11492,LUIS MATA,False,no_prior_winner_match,0.43478260869565216,0.43478260869565216,,,,,False
GA,2024,lower,131,D,HEATHER ROSE WHITE,11466,HEATHER ROSE WHITE,False,no_prior_winner_match,0.5,0.5,,,,,False
AR,2024,lower,92,R,JULIE MAYBERRY,11425,JULIE MAYBERRY,True,exact_normalized_name,1.0,0.0,"mayberry, julie",2022.0,R,92.0,False
GA,2024,lower,110,R,CHARLES LOLLAR,11410,CHARLES LOLLAR,False,no_prior_winner_match,0.6206896551724138,0.5925925925925926,,,,,False
GA,2024,lower,177,D,DEXTER SHARPER,11400,DEXTER SHARPER,True,district_name_match,0.9333333333333333,0.0,"sharper, dexter l",2022.0,D,177.0,False
GA,2024,lower,52,R,ROBERT BRANDON MCNEILY,11321,ROBERT BRANDON MCNEILY,False,no_prior_winner_match,0.5945945945945946,0.5142857142857142,,,,,False
GA,2024,lower,166,D,GAY FORTSON,11237,GAY FORTSON,False,no_prior_winner_match,0.5454545454545454,0.5217391304347826,,,,,False
GA,2024,lower,126,R,WILLIAM C HARRIS,11234,WILLIAM C HARRIS,False,no_prior_winner_match,0.6666666666666666,0.625,,,,,False
GA,2024,lower,125,D,KAY TURNER,11194,KAY TURNER,False,no_prior_winner_match,0.56,0.56,,,,,False
AR,2024,lower,86,R,JOHN MADDOX,11181,JOHN MADDOX,True,exact_normalized_name,1.0,0.0,"maddox, john",2022.0,R,86.0,False
TN,2024,lower,75,R,JEFF BURKHART,11164,JEFF BURKHART,True,exact_normalized_name,1.0,0.0,"burkhart, jeff",2022.0,R,75.0,False
GA,2024,lower,149,R,KEN VANCE,11078,KEN VANCE,False,no_prior_winner_match,0.8181818181818182,0.5454545454545454,,,,,False
AR,2024,lower,78,R,KEITH BROOKS,11078,KEITH BROOKS,True,exact_normalized_name,1.0,0.0,"brooks, keith",2022.0,R,78.0,False
TN,2024,lower,67,D,RONNIE GLYNN,11055,RONNIE GLYNN,True,district_name_match,0.9230769230769231,0.25,"glynn, ronnie l",2022.0,D,67.0,False
TX,2024,lower,87,D,GASSAWAY,11048,GASSAWAY,False,no_prior_winner_match,0.5263157894736842,0.42857142857142855,,,,,False
TN,2024,lower,68,D,GARFIELD SCOTT,10950,GARFIELD SCOTT,False,no_prior_winner_match,0.42857142857142855,0.4166666666666667,,,,,False
TN,2024,lower,67,R,JAMIE DEAN PELTZ,10924,JAMIE DEAN PELTZ,False,no_prior_winner_match,0.5,0.4666666666666667,,,,,False
TN,2024,lower,48,D,MATT FERRY,10903,MATT FERRY,False,no_prior_winner_match,0.5714285714285714,0.47619047619047616,,,,,False
GA,2024,lower,137,R,STEPHEN ACORN,10881,STEPHEN ACORN,False,no_prior_winner_match,0.64,0.56,,,,,False
AR,2024,upper,20,D,ERIKA ASKELAND,10869,ERIKA ASKELAND,False,no_prior_winner_match,0.4375,0.4166666666666667,,,,,False
TN,2024,lower,13,D,JONATHAN YANCEY,10859,JONATHAN YANCEY,False,no_prior_winner_match,0.5,0.5,,,,,False
TN,2024,lower,29,D,RYAN SCOFIELD,10671,RYAN SCOFIELD,False,no_prior_winner_match,0.56,0.5217391304347826,,,,,False
GA,2024,lower,118,D,SHARONDA BELL,10671,SHARONDA BELL,False,no_prior_winner_match,0.5714285714285714,0.56,,,,,False
GA,2024,lower,139,D,CARL SPRAYBERRY,10665,CARL SPRAYBERRY,False,no_prior_winner_match,0.5185185185185185,0.4666666666666667,,,,,False
TN,2024,lower,64,D,EILEEN H LONGSTREET,10590,EILEEN H LONGSTREET,False,no_prior_winner_match,0.4375,0.4375,,,,,False
TX,2024,lower,82,D,SCHAFERSMAN,10555,SCHAFERSMAN,False,no_prior_winner_match,0.7777777777777778,0.5555555555555556,,,,,False
GA,2024,lower,35,R,GARY CECIL CHAFFEE,10501,GARY CECIL CHAFFEE,False,no_prior_winner_match,0.5,0.42424242424242425,,,,,False
GA,2024,lower,80,R,BRIAN ANDERSON,10473,BRIAN ANDERSON,False,no_prior_winner_match,0.6666666666666666,0.6451612903225806,,,,,False
GA,2024,lower,150,R,CARY MOORE,10443,CARY MOORE,False,no_prior_winner_match,0.6363636363636364,0.6086956521739131,,,,,False
GA,2024,lower,142,R,CALVIN DENNIS PALMER,10391,CALVIN DENNIS PALMER,False,no_prior_winner_match,0.5142857142857142,0.5,,,,,False
GA,2024,lower,136,D,JEFF LOWE,10383,JEFF LOWE,False,no_prior_winner_match,0.4444444444444444,0.43478260869565216,,,,,False
TN,2024,lower,45,D,ALISON BEALE,10354,ALISON BEALE,False,no_prior_winner_match,0.5833333333333334,0.5,,,,,False
GA,2024,lower,107,R,HAI CAO,10189,HAI CAO,False,no_prior_winner_match,0.5714285714285714,0.5555555555555556,,,,,False
GA,2024,lower,97,R,MICHAEL ALLEN CORBIN,10167,MICHAEL ALLEN CORBIN,False,no_prior_winner_match,0.6285714285714286,0.6190476190476191,,,,,False
GA,2024,lower,70,D,DIANE BOULAI,10166,DIANE BOULAI,False,no_prior_winner_match,0.5833333333333334,0.5,,,,,False
AR,2024,lower,85,R,RICHARD MCGREW,10153,RICHARD MCGREW,True,exact_normalized_name,1.0,0.0,"mcgrew, richard",2022.0,R,85.0,False
GA,2024,lower,71,D,KWASI HUDSON,10092,KWASI HUDSON,False,no_prior_winner_match,0.6428571428571429,0.5,,,,,False
GA,2024,lower,24,D,RANDYE DUGAN,10044,RANDYE DUGAN,False,no_prior_winner_match,0.5185185185185185,0.47619047619047616,,,,,False
AR,2024,lower,25,R,CHAD PURYEAR,10041,CHAD PURYEAR,True,exact_normalized_name,1.0,0.0,"puryear, chad",2022.0,R,25.0,False
AR,2024,lower,24,R,BRAD HALL,10036,BRAD HALL,False,no_prior_winner_match,0.631578947368421,0.5714285714285714,,,,,False
AR,2024,lower,68,R,BRIAN S EVANS,10002,BRIAN S EVANS,True,district_name_match,0.9166666666666666,0.0,"evans, brian",2022.0,R,68.0,False
GA,2024,lower,67,R,MATTHEW HAMMETT,9890,MATTHEW HAMMETT,False,no_prior_winner_match,0.6666666666666666,0.6111111111111112,,,,,False
TN,2024,lower,33,D,ANNE BACKUS,9685,ANNE BACKUS,False,no_prior_winner_match,0.5217391304347826,0.5217391304347826,,,,,False
GA,2024,lower,42,R,DIANE E JACKSON,9672,DIANE E JACKSON,False,no_prior_winner_match,0.7407407407407407,0.6875,,,,,False
GA,2024,lower,21,D,MITCHELL SIMMONS,9668,MITCHELL SIMMONS,False,no_prior_winner_match,0.7878787878787878,0.7096774193548387,,,,,False
GA,2024,lower,64,R,CASSAUNDRA BURKS,9569,CASSAUNDRA BURKS,False,no_prior_winner_match,0.4666666666666667,0.45161290322580644,,,,,False
TN,2024,lower,46,D,JONI COCHRAN,9508,JONI COCHRAN,False,no_prior_winner_match,0.6666666666666666,0.5833333333333334,,,,,False
AR,2024,lower,54,R,MARY BENTLEY,9453,MARY BENTLEY,True,exact_normalized_name,1.0,0.0,"bentley, mary",2022.0,R,54.0,False
TN,2024,lower,37,D,CHERI BROWN,9399,CHERI BROWN,False,no_prior_winner_match,0.5714285714285714,0.5714285714285714,,,,,False
AR,2024,lower,18,R,ROBIN LUNDSTRUM,9332,ROBIN LUNDSTRUM,True,exact_normalized_name,1.0,0.0,"lundstrum, robin",2022.0,R,18.0,False
TN,2024,lower,16,D,LAUREN CARVER,9331,LAUREN CARVER,False,no_prior_winner_match,0.6666666666666666,0.6363636363636364,,,,,False
GA,2024,lower,30,D,KIM FLORIA,9278,KIM FLORIA,False,no_prior_winner_match,0.5714285714285714,0.5217391304347826,,,,,False
TN,2024,lower,75,D,ALLIE PHILLIPS,9230,ALLIE PHILLIPS,False,no_prior_winner_match,0.4827586206896552,0.46153846153846156,,,,,False
GA,2024,lower,26,D,LAKIEA J BAILEY,9191,LAKIEA J BAILEY,False,no_prior_winner_match,0.5806451612903226,0.5333333333333333,,,,,False
AR,2024,lower,51,R,CINDY CRAWFORD,9032,CINDY CRAWFORD,True,exact_normalized_name,1.0,0.0,"crawford, cindy",2022.0,R,51.0,False
AR,2024,lower,96,R,SONIA EUBANKS BARKER,8990,SONIA EUBANKS BARKER,True,district_name_match,0.9743589743589743,0.3225806451612903,"eubanksbarker, sonia",2022.0,R,96.0,False
GA,2024,lower,173,D,THERESA THOMAS,8984,THERESA THOMAS,False,no_prior_winner_match,0.72,0.7142857142857143,,,,,False
AR,2024,lower,30,R,FRAN CAVENAUGH,8923,FRAN CAVENAUGH,True,district_name_match,0.9032258064516129,0.0,"cavenaugh, frances",2022.0,R,30.0,False
AR,2024,lower,14,R,NICK BURKES,8808,NICK BURKES,False,no_prior_winner_match,0.64,0.6086956521739131,,,,,False
AR,2024,lower,58,R,LES EAVES,8776,LES EAVES,True,exact_normalized_name,1.0,0.0,"eaves, les",2022.0,R,58.0,False
AR,2024,lower,45,R,AARON M PILKINGTON,8722,AARON M PILKINGTON,True,district_name_match,0.9411764705882353,0.0,"pilkington, aaron",2022.0,R,45.0,False
GA,2024,lower,144,D,ANITA HYLAND,8714,ANITA HYLAND,False,no_prior_winner_match,0.5925925925925926,0.56,,,,,False
GA,2024,lower,180,D,DEFONSIO DANIELS,8680,DEFONSIO DANIELS,False,no_prior_winner_match,0.6206896551724138,0.5185185185185185,,,,,False
GA,2024,lower,60,R,CATHY G HENSON,8613,CATHY G HENSON,False,no_prior_winner_match,0.5714285714285714,0.5333333333333333,,,,,False
TN,2024,lower,92,D,TERI MAI,8569,TERI MAI,False,no_prior_winner_match,0.6,0.5454545454545454,,,,,False
AR,2024,lower,10,R,MINDY MCALINDON,8561,MINDY MCALINDON,True,exact_normalized_name,1.0,0.0,"mcalindon, mindy",2022.0,R,10.0,False
AR,2024,lower,6,R,HARLAN BREAUX,8483,HARLAN BREAUX,True,exact_normalized_name,1.0,0.0,"breaux, harlan",2022.0,R,6.0,False
AR,2024,upper,25,D,MICHELLE JUSTICE,8408,MICHELLE JUSTICE,False,no_prior_winner_match,0.4827586206896552,0.4444444444444444,,,,,False
GA,2024,lower,167,D,REBEKAH MOORE,8375,REBEKAH MOORE,False,no_prior_winner_match,0.782608695652174,0.64,,,,,False
GA,2024,lower,123,D,HOPE S BEARD,8367,HOPE S BEARD,False,no_prior_winner_match,0.5185185185185185,0.48484848484848486,,,,,False
TN,2024,lower,6,D,BRAD BATT,8356,BRAD BATT,False,no_prior_winner_match,0.5714285714285714,0.5,,,,,False
TN,2024,lower,35,D,LEXI MELTON,8345,LEXI MELTON,False,no_prior_winner_match,0.5833333333333334,0.5,,,,,False
TN,2024,lower,20,D,KAREN GERTZ,8312,KAREN GERTZ,False,no_prior_winner_match,0.64,0.5384615384615384,,,,,False
GA,2024,lower,83,R,CATHERINE BERNARD,8281,CATHERINE BERNARD,False,no_prior_winner_match,0.6,0.5806451612903226,,,,,False
TN,2024,lower,78,D,DEBORAH CASTLE DOYLE,8270,DEBORAH CASTLE DOYLE,False,no_prior_winner_match,0.5454545454545454,0.4666666666666667,,,,,False
AR,2024,lower,69,R,DAVID RAY,8254,DAVID RAY,True,exact_normalized_name,1.0,0.0,"ray, david",2022.0,R,69.0,False
GA,2024,lower,143,R,BARBARA BOYER,8196,BARBARA BOYER,False,no_prior_winner_match,0.5185185185185185,0.5,,,,,False
GA,2024,lower,162,R,KEITH PADGETT,8186,KEITH PADGETT,False,no_prior_winner_match,0.5384615384615384,0.5185185185185185,,,,,False
GA,2024,lower,175,D,ANISSA KNIGHT WISEMAN,8070,ANISSA KNIGHT WISEMAN,False,no_prior_winner_match,0.5142857142857142,0.48484848484848486,,,,,False
TN,2024,lower,44,D,BRIAN ROBERTSON,8039,BRIAN ROBERTSON,False,no_prior_winner_match,0.5517241379310345,0.5384615384615384,,,,,False
AR,2024,lower,97,R,MATTHEW J SHEPHERD,7881,MATTHEW J SHEPHERD,True,exact_normalized_name,1.0,0.0,"shepherd, matthew j",2022.0,R,97.0,False
GA,2024,lower,102,R,KATHY STATHAM,7855,KATHY STATHAM,False,no_prior_winner_match,0.5,0.45454545454545453,,,,,False
TN,2024,lower,80,R,BRAD GRANTHAM,7843,BRAD GRANTHAM,False,no_prior_winner_match,0.5217391304347826,0.46153846153846156,,,,,False
TN,2024,lower,8,D,SUE DUBOIS,7827,SUE DUBOIS,False,no_prior_winner_match,0.47619047619047616,0.45454545454545453,,,,,False
AR,2024,lower,37,R,STEVE HOLLOWELL,7762,STEVE HOLLOWELL,True,exact_normalized_name,1.0,0.0,"hollowell, steve",2022.0,R,37.0,False
TN,2024,lower,7,D,SYLVAIN BRUNI,7665,SYLVAIN BRUNI,False,no_prior_winner_match,0.48,0.48,,,,,False
TN,2024,lower,39,D,ROSE MARY DRAKE,7632,ROSE MARY DRAKE,False,no_prior_winner_match,0.4827586206896552,0.46153846153846156,,,,,False
GA,2024,lower,13,D,KEVIN ARONHALT,7555,KEVIN ARONHALT,False,no_prior_winner_match,0.5384615384615384,0.5185185185185185,,,,,False
AR,2024,lower,70,R,CARLTON WING,7541,CARLTON WING,True,exact_normalized_name,1.0,0.0,"wing, carlton",2022.0,R,70.0,False
TN,2024,lower,53,R,YOG NEPAL,7494,YOG NEPAL,False,no_prior_winner_match,0.42105263157894735,0.4,,,,,False
TN,2024,lower,42,D,"AMBER ""BENNIE"" TAYLOR",7482,AMBER BENNIE TAYLOR,False,no_prior_winner_match,0.45161290322580644,0.42424242424242425,,,,,False
AR,2024,lower,82,R,TONY FURMAN,7431,TONY FURMAN,True,exact_normalized_name,1.0,0.0,"furman, tony",2022.0,R,82.0,False
AR,2024,lower,84,R,LES WARREN,7354,LES WARREN,True,district_name_match,0.9090909090909091,0.0,"warren, les a",2022.0,R,84.0,False
GA,2024,lower,28,D,MICHAEL D HENSON,7350,MICHAEL D HENSON,False,no_prior_winner_match,0.7058823529411765,0.6451612903225806,,,,,False
AR,2024,lower,70,D,ALEX HOLLADAY,7255,ALEX HOLLADAY,False,no_prior_winner_match,0.48,0.48,,,,,False
GA,2024,lower,101,R,KENDRA BIEGALSKI,7252,KENDRA BIEGALSKI,False,no_prior_winner_match,0.4827586206896552,0.4827586206896552,,,,,False
AR,2024,lower,71,R,BRANDON ACHOR,7226,BRANDON ACHOR,True,exact_normalized_name,1.0,0.0,"achor, brandon",2022.0,R,71.0,False
TN,2024,lower,94,D,TERRY S SAINE,7178,TERRY S SAINE,False,no_prior_winner_match,0.5925925925925926,0.56,,,,,False
AR,2024,lower,7,R,BRIT MCKENZIE,7159,BRIT MCKENZIE,True,exact_normalized_name,1.0,0.0,"mckenzie, brit",2022.0,R,7.0,False
AR,2024,lower,55,R,MATT BROWN,7063,MATT BROWN,True,exact_normalized_name,1.0,0.0,"brown, matt",2022.0,R,55.0,False
AR,2024,lower,81,R,RJ HAWK,6973,RJ HAWK,True,district_name_match,0.9333333333333333,0.3,"hawk, r j",2022.0,R,81.0,False
TN,2024,lower,21,D,KENNETH R MOORE,6967,KENNETH R MOORE,False,no_prior_winner_match,0.46153846153846156,0.42857142857142855,,,,,False
GA,2024,lower,177,R,CLAY GRINER,6954,CLAY GRINER,False,no_prior_winner_match,0.6363636363636364,0.5454545454545454,,,,,False
GA,2024,lower,72,D,RODNEY ROSS MOORE,6909,RODNEY ROSS MOORE,False,no_prior_winner_match,0.5517241379310345,0.5185185185185185,,,,,False
GA,2024,lower,153,R,BRENDA BATTLE,6875,BRENDA BATTLE,False,no_prior_winner_match,0.5185185185185185,0.5185185185185185,,,,,False
AR,2024,lower,53,R,MATT DUFFIELD,6763,MATT DUFFIELD,True,exact_normalized_name,1.0,0.0,"duffield, matt",2022.0,R,53.0,False
GA,2024,lower,57,R,JULIE ALLEN,6763,JULIE ALLEN,False,no_prior_winner_match,0.6666666666666666,0.5217391304347826,,,,,False
GA,2024,lower,158,D,MADELINE RYAN SMITH,6711,MADELINE RYAN SMITH,False,no_prior_winner_match,0.7058823529411765,0.6666666666666666,,,,,False
TN,2024,lower,25,D,WESLEY M ADKINS,6603,WESLEY M ADKINS,False,no_prior_winner_match,0.5185185185185185,0.5,,,,,False
AR,2024,lower,10,D,KATE SCHAFFER,6577,KATE SCHAFFER,False,no_prior_winner_match,0.5161290322580645,0.5,,,,,False
AR,2024,lower,67,R,KARILYN BROWN,6550,KARILYN BROWN,True,exact_normalized_name,1.0,0.0,"brown, karilyn",2022.0,R,67.0,False
GA,2024,lower,41,R,ANDREA SMITH,6542,ANDREA SMITH,False,no_prior_winner_match,0.72,0.6666666666666666,,,,,False
GA,2024,lower,11,D,KAYLA L HOLLIFIELD,6392,KAYLA L HOLLIFIELD,False,no_prior_winner_match,0.5806451612903226,0.5161290322580645,,,,,False
AR,2024,lower,94,R,JEFF WARDLAW,6385,JEFF WARDLAW,False,no_prior_winner_match,0.8275862068965517,0.47619047619047616,,,,,False
AR,2024,lower,50,R,ZACK GRAMLICH,6329,ZACK GRAMLICH,True,exact_normalized_name,1.0,0.0,"gramlich, zack",2022.0,R,50.0,False
AR,2024,lower,19,R,STEVE UNGER,6320,STEVE UNGER,True,exact_normalized_name,1.0,0.0,"unger, steve",2022.0,R,19.0,False
AR,2024,lower,13,R,R SCOTT RICHARDSON,6162,R SCOTT RICHARDSON,True,district_name_match,0.9714285714285714,0.25806451612903225,"scottrichardson, r",2022.0,R,13.0,False
