state,year,county,precinct_key,chamber,party,source_votes,allocated_votes,allocation_weight_sum,allocation_difference
TN,1998,MADISON,27POPEELEM,senate,R,710,710.0,1.0,0.0
TN,1998,MADISON,28SPRINGCRKFIRE,house,D,42,42.0,1.0,0.0
TN,1998,MADISON,28SPRINGCRKFIRE,house,R,134,134.0,1.0,0.0
TN,1998,MADISON,28SPRINGCRKFIRE,senate,D,42,42.0,1.0,0.0
TN,1998,MADISON,28SPRINGCRKFIRE,senate,R,134,134.0,1.0,0.0
TN,1998,MADISON,29NOVAELEM,house,D,133,133.0,1.0,0.0
TN,1998,MADISON,29NOVAELEM,house,R,553,553.0,1.0,0.0
TN,1998,MADISON,29NOVAELEM,senate,D,133,133.0,1.0,0.0
TN,1998,MADISON,29NOVAELEM,senate,R,553,553.0,1.0,0.0
TN,1998,MADISON,30FAIRVIEW3WAY,house,D,104,104.0,1.0,0.0
TN,1998,MADISON,30FAIRVIEW3WAY,house,R,801,801.0,1.0,0.0
TN,1998,MADISON,30FAIRVIEW3WAY,senate,D,104,104.0,1.0,0.0
TN,1998,MADISON,30FAIRVIEW3WAY,senate,R,801,801.0,1.0,0.0
TN,1998,MADISON,31VFW,house,D,51,51.0,1.0,0.0
TN,1998,MADISON,31VFW,house,R,158,158.0,1.0,0.0
TN,1998,MADISON,31VFW,senate,D,51,51.0,1.0,0.0
TN,1998,MADISON,31VFW,senate,R,158,158.0,1.0,0.0
TN,1998,MADISON,32CALVARYBAPTIST,house,D,77,77.0,1.0,0.0
TN,1998,MADISON,32CALVARYBAPTIST,house,R,544,544.0,1.0,0.0
TN,1998,MADISON,32CALVARYBAPTIST,senate,D,77,77.0,1.0,0.0
TN,1998,MADISON,32CALVARYBAPTIST,senate,R,544,544.0,1.0,0.0
TN,1998,MADISON,33FIRESTA5THD72,house,D,120,120.0,1.0,0.0
TN,1998,MADISON,33FIRESTA5THD72,house,R,566,566.0,1.0,0.0
TN,1998,MADISON,33FIRESTA5THD72,senate,D,120,120.0,1.0,0.0
TN,1998,MADISON,33FIRESTA5THD72,senate,R,566,566.0,1.0,0.0
TN,1998,MADISON,33FIRESTA5THD73,house,D,0,0.0,1.0,0.0
TN,1998,MADISON,33FIRESTA5THD73,house,R,0,0.0,1.0,0.0
TN,1998,MADISON,34WJACKSONBAPT,house,D,72,72.0,1.0,0.0
TN,1998,MADISON,34WJACKSONBAPT,house,R,396,396.0,1.0,0.0
TN,1998,MADISON,34WJACKSONBAPT,senate,D,72,72.0,1.0,0.0
TN,1998,MADISON,34WJACKSONBAPT,senate,R,396,396.0,1.0,0.0
TN,1998,MARION,01SOUTHPITTSBURG,house,D,371,371.0,1.0,0.0
TN,1998,MARION,01SOUTHPITTSBURG,house,R,250,250.0,1.0,0.0
TN,1998,MARION,01SOUTHPITTSBURG,senate,D,371,371.0,1.0,0.0
TN,1998,MARION,01SOUTHPITTSBURG,senate,R,250,250.0,1.0,0.0
TN,1998,MARION,02RICHARDCITY,house,D,93,93.0,1.0,0.0
TN,1998,MARION,02RICHARDCITY,house,R,115,115.0,1.0,0.0
TN,1998,MARION,02RICHARDCITY,senate,D,93,93.0,1.0,0.0
TN,1998,MARION,02RICHARDCITY,senate,R,115,115.0,1.0,0.0
TN,1998,MARION,03NEWHOPE,house,D,98,98.0,1.0,0.0
TN,1998,MARION,03NEWHOPE,house,R,103,103.0,1.0,0.0
TN,1998,MARION,03NEWHOPE,senate,D,98,98.0,1.0,0.0
TN,1998,MARION,03NEWHOPE,senate,R,103,103.0,1.0,0.0
TN,1998,MARION,04ORME,house,D,27,27.0,1.0,0.0
TN,1998,MARION,04ORME,house,R,24,24.0,1.0,0.0
TN,1998,MARION,04ORME,senate,D,27,27.0,1.0,0.0
TN,1998,MARION,04ORME,senate,R,24,24.0,1.0,0.0
TN,1998,MARION,05LODGE,house,D,22,22.0,1.0,0.0
TN,1998,MARION,05LODGE,house,R,44,44.0,1.0,0.0
TN,1998,MARION,05LODGE,senate,D,22,22.0,1.0,0.0
TN,1998,MARION,05LODGE,senate,R,44,44.0,1.0,0.0
TN,1998,MARION,06BATTLECREEK,house,D,41,41.0,1.0,0.0
TN,1998,MARION,06BATTLECREEK,house,R,57,57.0,1.0,0.0
TN,1998,MARION,06BATTLECREEK,senate,D,41,41.0,1.0,0.0
TN,1998,MARION,06BATTLECREEK,senate,R,57,57.0,1.0,0.0
TN,1998,MARION,07JUMPOFF,house,D,17,17.0,1.0,0.0
TN,1998,MARION,07JUMPOFF,house,R,25,25.0,1.0,0.0
TN,1998,MARION,07JUMPOFF,senate,D,17,17.0,1.0,0.0
TN,1998,MARION,07JUMPOFF,senate,R,25,25.0,1.0,0.0
TN,1998,MARION,08MONTEAGLE,house,D,55,55.0,1.0,0.0
TN,1998,MARION,08MONTEAGLE,house,R,92,92.0,1.0,0.0
TN,1998,MARION,08MONTEAGLE,senate,D,55,55.0,1.0,0.0
TN,1998,MARION,08MONTEAGLE,senate,R,92,92.0,1.0,0.0
TN,1998,MARION,09KIMBALL,house,D,177,177.0,1.0,0.0
TN,1998,MARION,09KIMBALL,house,R,219,219.0,1.0,0.0
TN,1998,MARION,09KIMBALL,senate,D,177,177.0,1.0,0.0
TN,1998,MARION,09KIMBALL,senate,R,219,219.0,1.0,0.0
TN,1998,MARION,10SHELLMOUND,house,D,38,38.0,1.0,0.0
TN,1998,MARION,10SHELLMOUND,house,R,67,67.0,1.0,0.0
TN,1998,MARION,10SHELLMOUND,senate,D,38,38.0,1.0,0.0
TN,1998,MARION,10SHELLMOUND,senate,R,67,67.0,1.0,0.0
TN,1998,MARION,11HALETOWNLADDS,house,D,29,29.0,1.0,0.0
TN,1998,MARION,11HALETOWNLADDS,house,R,48,48.0,1.0,0.0
TN,1998,MARION,11HALETOWNLADDS,senate,D,29,29.0,1.0,0.0
TN,1998,MARION,11HALETOWNLADDS,senate,R,48,48.0,1.0,0.0
TN,1998,MARION,12WHITESIDE,house,D,22,22.0,1.0,0.0
TN,1998,MARION,12WHITESIDE,house,R,35,35.0,1.0,0.0
TN,1998,MARION,12WHITESIDE,senate,D,22,22.0,1.0,0.0
TN,1998,MARION,12WHITESIDE,senate,R,35,35.0,1.0,0.0
TN,1998,MARION,13RICHIESSTORE,house,D,7,7.0,1.0,0.0
TN,1998,MARION,13RICHIESSTORE,house,R,32,32.0,1.0,0.0
TN,1998,MARION,13RICHIESSTORE,senate,D,7,7.0,1.0,0.0
TN,1998,MARION,13RICHIESSTORE,senate,R,32,32.0,1.0,0.0
TN,1998,MARION,14JASPER,house,D,294,294.0,1.0,0.0
TN,1998,MARION,14JASPER,house,R,470,470.0,1.0,0.0
TN,1998,MARION,14JASPER,senate,D,294,294.0,1.0,0.0
TN,1998,MARION,14JASPER,senate,R,470,470.0,1.0,0.0
TN,1998,MARION,15CEDARGROVE,house,D,104,104.0,1.0,0.0
TN,1998,MARION,15CEDARGROVE,house,R,161,161.0,1.0,0.0
TN,1998,MARION,15CEDARGROVE,senate,D,104,104.0,1.0,0.0
TN,1998,MARION,15CEDARGROVE,senate,R,161,161.0,1.0,0.0
TN,1998,MARION,16FOSTERFALLS,house,D,50,50.0,1.0,0.0
TN,1998,MARION,16FOSTERFALLS,house,R,88,88.0,1.0,0.0
TN,1998,MARION,16FOSTERFALLS,senate,D,50,50.0,1.0,0.0
TN,1998,MARION,16FOSTERFALLS,senate,R,88,88.0,1.0,0.0
TN,1998,MARION,17GRIFFITHCREEK,house,D,51,51.0,1.0,0.0
TN,1998,MARION,17GRIFFITHCREEK,house,R,40,40.0,1.0,0.0
TN,1998,MARION,17GRIFFITHCREEK,senate,D,51,51.0,1.0,0.0
TN,1998,MARION,17GRIFFITHCREEK,senate,R,40,40.0,1.0,0.0
TN,1998,MARION,18TATESCHAPEL,house,D,23,23.0,1.0,0.0
TN,1998,MARION,18TATESCHAPEL,house,R,38,38.0,1.0,0.0
TN,1998,MARION,18TATESCHAPEL,senate,D,23,23.0,1.0,0.0
TN,1998,MARION,18TATESCHAPEL,senate,R,38,38.0,1.0,0.0
TN,1998,MARION,19MTOLIVE,house,D,17,17.0,1.0,0.0
TN,1998,MARION,19MTOLIVE,house,R,34,34.0,1.0,0.0
TN,1998,MARION,19MTOLIVE,senate,D,17,17.0,1.0,0.0
TN,1998,MARION,19MTOLIVE,senate,R,34,34.0,1.0,0.0
TN,1998,MARION,20SEQUATCHIE,house,D,48,48.0,1.0,0.0
TN,1998,MARION,20SEQUATCHIE,house,R,71,71.0,1.0,0.0
TN,1998,MARION,20SEQUATCHIE,senate,D,48,48.0,1.0,0.0
TN,1998,MARION,20SEQUATCHIE,senate,R,71,71.0,1.0,0.0
TN,1998,MARION,21VICTORIA,house,D,62,62.0,1.0,0.0
TN,1998,MARION,21VICTORIA,house,R,89,89.0,1.0,0.0
TN,1998,MARION,21VICTORIA,senate,D,62,62.0,1.0,0.0
TN,1998,MARION,21VICTORIA,senate,R,89,89.0,1.0,0.0
TN,1998,MARION,22MINERALSPRINGS,house,D,34,34.0,1.0,0.0
TN,1998,MARION,22MINERALSPRINGS,house,R,50,50.0,1.0,0.0
TN,1998,MARION,22MINERALSPRINGS,senate,D,34,34.0,1.0,0.0
TN,1998,MARION,22MINERALSPRINGS,senate,R,50,50.0,1.0,0.0
TN,1998,MARION,23WALDENSRIDGE,house,D,39,39.0,1.0,0.0
TN,1998,MARION,23WALDENSRIDGE,house,R,49,49.0,1.0,0.0
TN,1998,MARION,23WALDENSRIDGE,senate,D,39,39.0,1.0,0.0
TN,1998,MARION,23WALDENSRIDGE,senate,R,49,49.0,1.0,0.0
TN,1998,MARION,24ELDERMOUNTAIN,house,D,13,13.0,1.0,0.0
TN,1998,MARION,24ELDERMOUNTAIN,house,R,85,85.0,1.0,0.0
TN,1998,MARION,24ELDERMOUNTAIN,senate,D,13,13.0,1.0,0.0
TN,1998,MARION,24ELDERMOUNTAIN,senate,R,85,85.0,1.0,0.0
TN,1998,MARION,25LUSKSTORE,house,D,20,20.0,1.0,0.0
TN,1998,MARION,25LUSKSTORE,house,R,47,47.0,1.0,0.0
TN,1998,MARION,25LUSKSTORE,senate,D,20,20.0,1.0,0.0
TN,1998,MARION,25LUSKSTORE,senate,R,47,47.0,1.0,0.0
TN,1998,MARION,26MORGANVILLE,house,D,27,27.0,1.0,0.0
TN,1998,MARION,26MORGANVILLE,house,R,39,39.0,1.0,0.0
TN,1998,MARION,26MORGANVILLE,senate,D,27,27.0,1.0,0.0
TN,1998,MARION,26MORGANVILLE,senate,R,39,39.0,1.0,0.0
TN,1998,MARION,27WHITWELL,house,D,198,198.0,1.0,0.0
TN,1998,MARION,27WHITWELL,house,R,230,230.0,1.0,0.0
TN,1998,MARION,27WHITWELL,senate,D,198,198.0,1.0,0.0
TN,1998,MARION,27WHITWELL,senate,R,230,230.0,1.0,0.0
TN,1998,MARION,29KETNERMILL,house,D,15,15.0,1.0,0.0
TN,1998,MARION,29KETNERMILL,house,R,9,9.0,1.0,0.0
TN,1998,MARION,29KETNERMILL,senate,D,15,15.0,1.0,0.0
TN,1998,MARION,29KETNERMILL,senate,R,9,9.0,1.0,0.0
TN,1998,MARSHALL,11CHAPELHILL,house,D,117,117.0,1.0,0.0
TN,1998,MARSHALL,11CHAPELHILL,house,R,230,230.0,1.0,0.0
TN,1998,MARSHALL,11CHAPELHILL,senate,D,117,117.0,1.0,0.0
TN,1998,MARSHALL,11CHAPELHILL,senate,R,230,230.0,1.0,0.0
TN,1998,MARSHALL,21BERLIN,house,D,32,32.0,1.0,0.0
TN,1998,MARSHALL,21BERLIN,house,R,88,88.0,1.0,0.0
TN,1998,MARSHALL,21BERLIN,senate,D,32,32.0,1.0,0.0
TN,1998,MARSHALL,21BERLIN,senate,R,88,88.0,1.0,0.0
TN,1998,MARSHALL,22CANEYSPRINGS,house,D,58,58.0,1.0,0.0
TN,1998,MARSHALL,22CANEYSPRINGS,house,R,130,130.0,1.0,0.0
TN,1998,MARSHALL,22CANEYSPRINGS,senate,D,58,58.0,1.0,0.0
TN,1998,MARSHALL,22CANEYSPRINGS,senate,R,130,130.0,1.0,0.0
TN,1998,MARSHALL,23RICHCREEK,house,D,107,107.0,1.0,0.0
TN,1998,MARSHALL,23RICHCREEK,house,R,159,159.0,1.0,0.0
TN,1998,MARSHALL,23RICHCREEK,senate,D,107,107.0,1.0,0.0
TN,1998,MARSHALL,23RICHCREEK,senate,R,159,159.0,1.0,0.0
TN,1998,MARSHALL,31BELFAST,house,D,93,93.0,1.0,0.0
TN,1998,MARSHALL,31BELFAST,house,R,166,166.0,1.0,0.0
TN,1998,MARSHALL,31BELFAST,senate,D,93,93.0,1.0,0.0
TN,1998,MARSHALL,31BELFAST,senate,R,166,166.0,1.0,0.0
TN,1998,MARSHALL,41CORNERSVILLE,house,D,67,67.0,1.0,0.0
TN,1998,MARSHALL,41CORNERSVILLE,house,R,135,135.0,1.0,0.0
TN,1998,MARSHALL,41CORNERSVILLE,senate,D,67,67.0,1.0,0.0
TN,1998,MARSHALL,41CORNERSVILLE,senate,R,135,135.0,1.0,0.0
TN,1998,MARSHALL,42OSTELLA,house,D,53,53.0,1.0,0.0
TN,1998,MARSHALL,42OSTELLA,house,R,78,78.0,1.0,0.0
TN,1998,MARSHALL,42OSTELLA,senate,D,53,53.0,1.0,0.0
TN,1998,MARSHALL,42OSTELLA,senate,R,78,78.0,1.0,0.0
TN,1998,MARSHALL,51RECREATIONCENTE,senate,D,93,93.0,1.0,0.0
TN,1998,MARSHALL,51RECREATIONCENTE,senate,R,294,294.0,1.0,0.0
TN,1998,MARSHALL,61MOORESVILLE,house,D,18,18.0,1.0,0.0
TN,1998,MARSHALL,61MOORESVILLE,house,R,44,44.0,1.0,0.0
TN,1998,MARSHALL,61MOORESVILLE,senate,D,18,18.0,1.0,0.0
TN,1998,MARSHALL,61MOORESVILLE,senate,R,44,44.0,1.0,0.0
TN,1998,MARSHALL,62WESTHILLSELEM,house,D,92,92.0,1.0,0.0
TN,1998,MARSHALL,62WESTHILLSELEM,house,R,156,156.0,1.0,0.0
TN,1998,MARSHALL,62WESTHILLSELEM,senate,D,92,92.0,1.0,0.0
TN,1998,MARSHALL,62WESTHILLSELEM,senate,R,156,156.0,1.0,0.0
TN,1998,MARSHALL,71HARDISONSCHOOL,house,D,91,91.0,1.0,0.0
TN,1998,MARSHALL,71HARDISONSCHOOL,house,R,77,77.0,1.0,0.0
TN,1998,MARSHALL,71HARDISONSCHOOL,senate,D,91,91.0,1.0,0.0
TN,1998,MARSHALL,71HARDISONSCHOOL,senate,R,77,77.0,1.0,0.0
TN,1998,MARSHALL,81ARMORY,house,D,84,84.0,1.0,0.0
TN,1998,MARSHALL,81ARMORY,house,R,148,148.0,1.0,0.0
TN,1998,MARSHALL,81ARMORY,senate,D,84,84.0,1.0,0.0
TN,1998,MARSHALL,81ARMORY,senate,R,148,148.0,1.0,0.0
TN,1998,MARSHALL,91COURTHOUSE,house,D,78,78.0,1.0,0.0
TN,1998,MARSHALL,91COURTHOUSE,house,R,183,183.0,1.0,0.0
TN,1998,MARSHALL,91COURTHOUSE,senate,D,78,78.0,1.0,0.0
TN,1998,MARSHALL,91COURTHOUSE,senate,R,183,183.0,1.0,0.0
TN,1998,MARSHALL,ABSENTEETHD57,house,D,357,357.0,1.0,0.0
TN,1998,MARSHALL,ABSENTEETHD57,house,R,596,596.0,1.0,0.0
TN,1998,MARSHALL,ABSENTEETHD57,senate,D,357,357.0,1.0,0.0
TN,1998,MARSHALL,ABSENTEETHD57,senate,R,596,596.0,1.0,0.0
TN,1998,MAURY,001COURTHOUSE,house,D,59,59.0,1.0,0.0
TN,1998,MAURY,001COURTHOUSE,house,R,86,86.0,1.0,0.0
TN,1998,MAURY,001COURTHOUSE,senate,D,59,59.0,1.0,0.0
TN,1998,MAURY,001COURTHOUSE,senate,R,86,86.0,1.0,0.0
TN,1998,MAURY,002WESTENDBAPTIST,house,D,76,76.0,1.0,0.0
TN,1998,MAURY,002WESTENDBAPTIST,house,R,127,127.0,1.0,0.0
TN,1998,MAURY,002WESTENDBAPTIST,senate,D,76,76.0,1.0,0.0
TN,1998,MAURY,002WESTENDBAPTIST,senate,R,127,127.0,1.0,0.0
TN,1998,MAURY,003BROWN,house,D,41,41.0,1.0,0.0
TN,1998,MAURY,003BROWN,house,R,170,170.0,1.0,0.0
TN,1998,MAURY,003BROWN,senate,D,41,41.0,1.0,0.0
TN,1998,MAURY,003BROWN,senate,R,170,170.0,1.0,0.0
TN,1998,MAURY,004HIGHLAND,house,D,72,72.0,1.0,0.0
TN,1998,MAURY,004HIGHLAND,house,R,162,162.0,1.0,0.0
TN,1998,MAURY,004HIGHLAND,senate,D,72,72.0,1.0,0.0
TN,1998,MAURY,004HIGHLAND,senate,R,162,162.0,1.0,0.0
TN,1998,MAURY,005COLLEGEHILL,house,D,206,206.0,1.0,0.0
TN,1998,MAURY,005COLLEGEHILL,house,R,64,64.0,1.0,0.0
TN,1998,MAURY,005COLLEGEHILL,senate,D,206,206.0,1.0,0.0
TN,1998,MAURY,005COLLEGEHILL,senate,R,64,64.0,1.0,0.0
TN,1998,MAURY,006BAKER,house,D,91,91.0,1.0,0.0
TN,1998,MAURY,006BAKER,house,R,208,208.0,1.0,0.0
TN,1998,MAURY,006BAKER,senate,D,91,91.0,1.0,0.0
TN,1998,MAURY,006BAKER,senate,R,208,208.0,1.0,0.0
TN,1998,MAURY,007TRADEWINDS,house,D,88,88.0,1.0,0.0
TN,1998,MAURY,007TRADEWINDS,house,R,212,212.0,1.0,0.0
TN,1998,MAURY,007TRADEWINDS,senate,D,88,88.0,1.0,0.0
TN,1998,MAURY,007TRADEWINDS,senate,R,212,212.0,1.0,0.0
TN,1998,MAURY,008CPCHURCH,house,D,182,182.0,1.0,0.0
TN,1998,MAURY,008CPCHURCH,house,R,387,387.0,1.0,0.0
TN,1998,MAURY,008CPCHURCH,senate,D,182,182.0,1.0,0.0
TN,1998,MAURY,008CPCHURCH,senate,R,387,387.0,1.0,0.0
TN,1998,MAURY,009RIVERSIDE,house,D,35,35.0,1.0,0.0
TN,1998,MAURY,009RIVERSIDE,house,R,123,123.0,1.0,0.0
TN,1998,MAURY,009RIVERSIDE,senate,D,35,35.0,1.0,0.0
TN,1998,MAURY,009RIVERSIDE,senate,R,123,123.0,1.0,0.0
TN,1998,MAURY,010SANTAFE,house,D,54,54.0,1.0,0.0
TN,1998,MAURY,010SANTAFE,house,R,106,106.0,1.0,0.0
TN,1998,MAURY,010SANTAFE,senate,D,54,54.0,1.0,0.0
TN,1998,MAURY,010SANTAFE,senate,R,106,106.0,1.0,0.0
TN,1998,MAURY,012THETA,house,D,69,69.0,1.0,0.0
TN,1998,MAURY,012THETA,house,R,104,104.0,1.0,0.0
TN,1998,MAURY,012THETA,senate,D,69,69.0,1.0,0.0
TN,1998,MAURY,012THETA,senate,R,104,104.0,1.0,0.0
TN,1998,MAURY,013HAMPSHIRETH64,house,D,30,30.0,1.0,0.0
TN,1998,MAURY,013HAMPSHIRETH64,house,R,164,164.0,1.0,0.0
TN,1998,MAURY,013HAMPSHIRETH64,senate,D,30,30.0,1.0,0.0
TN,1998,MAURY,013HAMPSHIRETH64,senate,R,164,164.0,1.0,0.0
TN,1998,MAURY,014STCATHERINE64,house,D,120,120.0,1.0,0.0
TN,1998,MAURY,014STCATHERINE64,house,R,237,237.0,1.0,0.0
TN,1998,MAURY,014STCATHERINE64,senate,D,120,120.0,1.0,0.0
TN,1998,MAURY,014STCATHERINE64,senate,R,237,237.0,1.0,0.0
TN,1998,MAURY,015WILLIAMSPORT64,house,D,32,32.0,1.0,0.0
TN,1998,MAURY,015WILLIAMSPORT64,house,R,120,120.0,1.0,0.0
TN,1998,MAURY,015WILLIAMSPORT64,senate,D,32,32.0,1.0,0.0
TN,1998,MAURY,015WILLIAMSPORT64,senate,R,120,120.0,1.0,0.0
TN,1998,MAURY,016BEARCREEK,house,D,100,100.0,1.0,0.0
TN,1998,MAURY,016BEARCREEK,house,R,281,281.0,1.0,0.0
TN,1998,MAURY,016BEARCREEK,senate,D,100,100.0,1.0,0.0
TN,1998,MAURY,016BEARCREEK,senate,R,281,281.0,1.0,0.0
TN,1998,MAURY,017CULLEOKA,house,D,64,64.0,1.0,0.0
TN,1998,MAURY,017CULLEOKA,house,R,189,189.0,1.0,0.0
TN,1998,MAURY,017CULLEOKA,senate,D,64,64.0,1.0,0.0
TN,1998,MAURY,017CULLEOKA,senate,R,189,189.0,1.0,0.0
TN,1998,MAURY,018RALLYHILL,house,D,65,65.0,1.0,0.0
TN,1998,MAURY,018RALLYHILL,house,R,103,103.0,1.0,0.0
TN,1998,MAURY,018RALLYHILL,senate,D,65,65.0,1.0,0.0
TN,1998,MAURY,018RALLYHILL,senate,R,103,103.0,1.0,0.0
TN,1998,MAURY,019ROCKSPRINGS,house,D,43,43.0,1.0,0.0
TN,1998,MAURY,019ROCKSPRINGS,house,R,110,110.0,1.0,0.0
TN,1998,MAURY,019ROCKSPRINGS,senate,D,43,43.0,1.0,0.0
TN,1998,MAURY,019ROCKSPRINGS,senate,R,110,110.0,1.0,0.0
TN,1998,MAURY,020BIGBYVILLE,house,D,80,80.0,1.0,0.0
TN,1998,MAURY,020BIGBYVILLE,house,R,308,308.0,1.0,0.0
TN,1998,MAURY,020BIGBYVILLE,senate,D,80,80.0,1.0,0.0
TN,1998,MAURY,020BIGBYVILLE,senate,R,308,308.0,1.0,0.0
TN,1998,MAURY,021PLEASANTHEIGHTS,house,D,33,33.0,1.0,0.0
TN,1998,MAURY,021PLEASANTHEIGHTS,house,R,214,214.0,1.0,0.0
TN,1998,MAURY,021PLEASANTHEIGHTS,senate,D,33,33.0,1.0,0.0
TN,1998,MAURY,021PLEASANTHEIGHTS,senate,R,214,214.0,1.0,0.0
TN,1998,MAURY,022PORTERSCHAPEL,house,D,41,41.0,1.0,0.0
TN,1998,MAURY,022PORTERSCHAPEL,house,R,80,80.0,1.0,0.0
TN,1998,MAURY,022PORTERSCHAPEL,senate,D,41,41.0,1.0,0.0
TN,1998,MAURY,022PORTERSCHAPEL,senate,R,80,80.0,1.0,0.0
TN,1998,MAURY,023LIBRARYTH64,house,D,129,129.0,1.0,0.0
TN,1998,MAURY,023LIBRARYTH64,house,R,128,128.0,1.0,0.0
TN,1998,MAURY,023LIBRARYTH64,senate,D,129,129.0,1.0,0.0
TN,1998,MAURY,023LIBRARYTH64,senate,R,128,128.0,1.0,0.0
TN,1998,MAURY,024MTPLEASANT64,house,D,130,130.0,1.0,0.0
TN,1998,MAURY,024MTPLEASANT64,house,R,295,295.0,1.0,0.0
TN,1998,MAURY,024MTPLEASANT64,senate,D,130,130.0,1.0,0.0
TN,1998,MAURY,024MTPLEASANT64,senate,R,295,295.0,1.0,0.0
TN,1998,MAURY,027WILLIAMSPORT70,house,D,0,0.0,1.0,0.0
TN,1998,MAURY,027WILLIAMSPORT70,house,R,0,0.0,1.0,0.0
TN,1998,MAURY,029MTPLEASANT70,house,D,0,0.0,1.0,0.0
TN,1998,MAURY,029MTPLEASANT70,house,R,0,0.0,1.0,0.0
TN,1998,MAURY,ABSENTEETHD64,house,D,660,660.0,1.0,0.0
TN,1998,MAURY,ABSENTEETHD64,house,R,1959,1959.0,1.0,0.0
TN,1998,MAURY,ABSENTEETHD64,senate,D,660,660.0,1.0,0.0
TN,1998,MAURY,ABSENTEETHD64,senate,R,1959,1959.0,1.0,0.0
TN,1998,MAURY,ABSENTEETHD70,house,D,0,0.0,1.0,0.0
TN,1998,MAURY,ABSENTEETHD70,house,R,0,0.0,1.0,0.0
TN,1998,MCMINN,01CITYPARKSCHOOL,house,D,230,230.0,1.0,0.0
TN,1998,MCMINN,01CITYPARKSCHOOL,house,R,1069,1069.0,1.0,0.0
TN,1998,MCMINN,01CITYPARKSCHOOL,senate,D,230,230.0,1.0,0.0
TN,1998,MCMINN,01CITYPARKSCHOOL,senate,R,1069,1069.0,1.0,0.0
TN,1998,MCMINN,02ETOWAHLIBRARY,house,D,77,77.0,1.0,0.0
TN,1998,MCMINN,02ETOWAHLIBRARY,house,R,345,345.0,1.0,0.0
TN,1998,MCMINN,02ETOWAHLIBRARY,senate,D,77,77.0,1.0,0.0
TN,1998,MCMINN,02ETOWAHLIBRARY,senate,R,345,345.0,1.0,0.0
TN,1998,MCMINN,03ETOWAHCOMMCTR,house,D,121,121.0,1.0,0.0
TN,1998,MCMINN,03ETOWAHCOMMCTR,house,R,328,328.0,1.0,0.0
TN,1998,MCMINN,03ETOWAHCOMMCTR,senate,D,121,121.0,1.0,0.0
TN,1998,MCMINN,03ETOWAHCOMMCTR,senate,R,328,328.0,1.0,0.0
TN,1998,MCMINN,04ETOWAHDEPOT,house,D,21,21.0,1.0,0.0
TN,1998,MCMINN,04ETOWAHDEPOT,house,R,98,98.0,1.0,0.0
TN,1998,MCMINN,04ETOWAHDEPOT,senate,D,21,21.0,1.0,0.0
TN,1998,MCMINN,04ETOWAHDEPOT,senate,R,98,98.0,1.0,0.0
TN,1998,MCMINN,07RICEVILLESCHOOL,house,D,106,106.0,1.0,0.0
TN,1998,MCMINN,07RICEVILLESCHOOL,house,R,413,413.0,1.0,0.0
TN,1998,MCMINN,07RICEVILLESCHOOL,senate,D,106,106.0,1.0,0.0
TN,1998,MCMINN,07RICEVILLESCHOOL,senate,R,413,413.0,1.0,0.0
TN,1998,MCMINN,08CALHOUNSCHOOL,senate,D,75,75.0,1.0,0.0
TN,1998,MCMINN,08CALHOUNSCHOOL,senate,R,236,236.0,1.0,0.0
TN,1998,MCMINN,09NIOTASCHOOL,house,D,110,110.0,1.0,0.0
TN,1998,MCMINN,09NIOTASCHOOL,house,R,388,388.0,1.0,0.0
TN,1998,MCMINN,09NIOTASCHOOL,senate,D,110,110.0,1.0,0.0
TN,1998,MCMINN,09NIOTASCHOOL,senate,R,388,388.0,1.0,0.0
TN,1998,MCMINN,10ENGLEWOODCITYH,house,D,68,68.0,1.0,0.0
TN,1998,MCMINN,10ENGLEWOODCITYH,house,R,188,188.0,1.0,0.0
TN,1998,MCMINN,10ENGLEWOODCITYH,senate,D,68,68.0,1.0,0.0
TN,1998,MCMINN,10ENGLEWOODCITYH,senate,R,188,188.0,1.0,0.0
TN,1998,MCMINN,12MCMINNCOHS,house,D,105,105.0,1.0,0.0
TN,1998,MCMINN,12MCMINNCOHS,house,R,269,269.0,1.0,0.0
TN,1998,MCMINN,12MCMINNCOHS,senate,D,105,105.0,1.0,0.0
TN,1998,MCMINN,12MCMINNCOHS,senate,R,269,269.0,1.0,0.0
TN,1998,MCMINN,13MCMINNCRTHOUSE,house,D,150,150.0,1.0,0.0
TN,1998,MCMINN,13MCMINNCRTHOUSE,house,R,582,582.0,1.0,0.0
TN,1998,MCMINN,13MCMINNCRTHOUSE,senate,D,150,150.0,1.0,0.0
TN,1998,MCMINN,13MCMINNCRTHOUSE,senate,R,582,582.0,1.0,0.0
TN,1998,MCMINN,14NORTHCITYSCH,house,D,190,190.0,1.0,0.0
TN,1998,MCMINN,14NORTHCITYSCH,house,R,648,648.0,1.0,0.0
TN,1998,MCMINN,14NORTHCITYSCH,senate,D,190,190.0,1.0,0.0
TN,1998,MCMINN,14NORTHCITYSCH,senate,R,648,648.0,1.0,0.0
TN,1998,MCMINN,15CLAXTONFIRE,house,D,59,59.0,1.0,0.0
TN,1998,MCMINN,15CLAXTONFIRE,house,R,229,229.0,1.0,0.0
TN,1998,MCMINN,15CLAXTONFIRE,senate,D,59,59.0,1.0,0.0
TN,1998,MCMINN,15CLAXTONFIRE,senate,R,229,229.0,1.0,0.0
TN,1998,MCMINN,16UNIONGROVEFIRE,house,D,52,52.0,1.0,0.0
