state,year,chamber,district,dem_votes,rep_votes,dem_margin,dem_win,incumbency_balance,result_source,prior_pres_margin,presidential_source,national_swing,environment_baseline_margin,nonwhite_share,college_share,white_college_share,acs_vintage,demographics_source,swing_x_nonwhite,swing_x_white_college,baseline_error,primary_calibration_eligible,incumbency_model_ready,open_seat,gap,dem_candidate_id,rep_candidate_id,prior_quality_differential,prior_quality_available,demographic_type
TN,2018,lower,29.0,8717.0,18819.0,-36.68651946542708,0,-1.0,Klarner SLER contest file,-35.89406651167492,Daily Kos 2016 presidential results by 2010-plan district,6.280563,-29.61350351167492,0.2235778757346767,0.3033472418800433,0.3141922795462861,2018,ACS 2018 5-year direct SLD tabulation,1.404194933957808,1.9733044058040607,-7.073015953752154,True,True,0.0,-7.0730159537521615,TAMMY MAGOUIRK,MIKE CARTER,0.0,0,other
TN,2018,lower,30.0,10252.0,14431.0,-16.930681035530526,0,0.0,Klarner SLER contest file,-26.07895124466048,Daily Kos 2016 presidential results by 2010-plan district,6.280563,-19.79838824466048,0.3188875207452218,0.3211933359163115,0.3414281658881519,2018,ACS 2018 5-year direct SLD tabulation,2.0027931639541725,2.1443611058349887,2.8677072091299536,True,True,1.0,2.8677072091299536,JODA THONGNOPNUA,ESTHER HELTON,0.0,0,other
TN,2018,lower,31.0,4216.0,15700.0,-57.66218116087568,0,-1.0,Klarner SLER contest file,-59.2723104355948,Daily Kos 2016 presidential results by 2010-plan district,6.280563,-52.9917474355948,0.0893639622892046,0.1471669887178208,0.1481970588893614,2018,ACS 2018 5-year direct SLD tabulation,0.5612559950869737,0.9307609647693444,-4.67043372528088,True,True,0.0,-4.67043372528088,DEAN M SPARKS,RON TRAVIS,0.0,0,other
TN,2018,lower,32.0,5540.0,16969.0,-50.775245457372606,0,-1.0,Klarner SLER contest file,-52.67937624626276,Daily Kos 2016 presidential results by 2010-plan district,6.280563,-46.39881324626276,0.0843570168351278,0.225720789074355,0.2222994511420559,2018,ACS 2018 5-year direct SLD tabulation,0.5298095587250807,1.396165707763104,-4.376432211109844,True,True,0.0,-4.376432211109844,MARY E BLENCOE,KENT D CALFEE,0.0,0,other
TN,2018,lower,33.0,8572.0,13571.0,-22.575983380752383,0,-1.0,Klarner SLER contest file,-31.621280104182997,Daily Kos 2016 presidential results by 2010-plan district,6.280563,-25.340717104182996,0.1161251147774058,0.2362452794758914,0.2369080747912881,2018,ACS 2018 5-year direct SLD tabulation,0.729331099241728,1.4879160889353966,2.7647337234306093,True,True,0.0,2.764733723430613,RICHARD DAWSON,JOHN D RAGAN,0.0,0,other
TN,2018,lower,34.0,11649.0,17815.0,-20.92723323377681,0,-1.0,Klarner SLER contest file,-32.22419004061061,Daily Kos 2016 presidential results by 2010-plan district,6.280563,-25.943627040610608,0.2607185222843585,0.3883987732384233,0.3863303821640255,2018,ACS 2018 5-year direct SLD tabulation,1.6374591044738174,2.4263723039952385,5.016393806833793,True,True,0.0,5.016393806833797,JENNIFER VANNOY,TIM RUDD,0.0,0,high_white_college
TN,2018,lower,36.0,3674.0,12740.0,-55.23333739490678,0,-1.0,Klarner SLER contest file,-59.69140179719747,Daily Kos 2016 presidential results by 2010-plan district,6.280563,-53.41083879719747,0.0333371557754369,0.1258565555047967,0.1220642914293782,2018,ACS 2018 5-year direct SLD tabulation,0.2093761070884453,0.7666324723725698,-1.8224985977093129,True,True,0.0,-1.8224985977093127,CASSANDRA MITCHELL,DENNIS H POWERS,0.0,0,other
TN,2018,lower,37.0,9218.0,13455.0,-18.687425572266573,0,0.0,Klarner SLER contest file,-22.755442187257145,Daily Kos 2016 presidential results by 2010-plan district,6.280563,-16.474879187257145,0.2971720043037604,0.3151483924154987,0.3424779006290354,2018,ACS 2018 5-year direct SLD tabulation,1.8664074948660383,2.1509540310083963,-2.2125463850094285,True,True,1.0,-2.2125463850094285,DEANNA D OSBORNE,CHARLIE BAUM,0.0,0,other
TN,2018,lower,38.0,3667.0,15258.0,-61.24702774108322,0,-1.0,Klarner SLER contest file,-65.84344513668383,Daily Kos 2016 presidential results by 2010-plan district,6.280563,-59.56288213668383,0.0473794864093707,0.1065124639941091,0.1074207330784798,2018,ACS 2018 5-year direct SLD tabulation,0.2975698493016965,0.6746626816055763,-1.6841456043993972,True,True,0.0,-1.68414560439939,CAROL VENEAABNEY,KELLY T KEISLING,0.0,0,other
TN,2018,lower,39.0,6018.0,13682.0,-38.90355329949239,0,0.0,Klarner SLER contest file,-48.1790518179493,Daily Kos 2016 presidential results by 2010-plan district,6.280563,-41.8984888179493,0.0974300953612413,0.1850569370206832,0.1875158396269451,2018,ACS 2018 5-year direct SLD tabulation,0.6119158520122837,1.177705044274925,2.994935518456913,True,True,1.0,2.994935518456913,SHARON LAYNE ADAMS,IRIS RUDDER,0.0,0,other
TN,2018,lower,41.0,10814.0,8796.0,10.290668026517084,1,1.0,Klarner SLER contest file,-56.94623593682762,Daily Kos 2016 presidential results by 2010-plan district,6.280563,-50.66567293682762,0.0490329148286392,0.1053665910808768,0.1075261544011544,2018,ACS 2018 5-year direct SLD tabulation,0.3079543106549027,0.6753247868641775,60.9563409633447,True,True,0.0,60.9563409633447,JOHN M WINDLE,ED BUTLER,0.0,0,other
TN,2018,lower,42.0,6883.0,15401.0,-38.2247352360438,0,-1.0,Klarner SLER contest file,-44.44444444444444,Daily Kos 2016 presidential results by 2010-plan district,6.280563,-38.16388144444444,0.1071564549108087,0.2651453108745213,0.2662967430639325,2018,ACS 2018 5-year direct SLD tabulation,0.6730028659239934,1.672493471507841,-0.0608537915993565,True,True,0.0,-0.060853791599356555,TERRY SCOTT,RYAN D WILLIAMS,0.0,0,other
TN,2018,lower,43.0,5159.0,13009.0,-43.20783795684721,0,-1.0,Klarner SLER contest file,-52.2840226457496,Daily Kos 2016 presidential results by 2010-plan district,6.280563,-46.0034596457496,0.1184868057938153,0.1246261003333048,0.1244158051267525,2018,ACS 2018 5-year direct SLD tabulation,0.744163848456822,0.781401302294292,2.7956216889023864,True,True,0.0,2.7956216889023935,LES TROTMAN,PAUL SHERRELL,0.0,0,other
TN,2018,lower,44.0,6868.0,16398.0,-40.961059056133415,0,-1.0,Klarner SLER contest file,-43.04300598884806,Daily Kos 2016 presidential results by 2010-plan district,6.280563,-36.76244298884806,0.1759150408812924,0.2072125566573639,0.2124566022788172,2018,ACS 2018 5-year direct SLD tabulation,1.1048454969025323,1.334347075378055,-4.198616067285357,True,True,0.0,-4.198616067285357,RACHEL MACKEY,WILLIAM G LAMBERTH,0.0,0,other
TN,2018,lower,45.0,8369.0,19388.0,-39.69809417444248,0,0.0,Klarner SLER contest file,-44.89316653335215,Daily Kos 2016 presidential results by 2010-plan district,6.280563,-38.61260353335215,0.1326888679528666,0.3028345184864183,0.2974593900765724,2018,ACS 2018 5-year direct SLD tabulation,0.8333607945766598,1.868212439317488,-1.085490641090331,True,True,1.0,-1.085490641090331,HANA ALI,JOHNNY C GARRETT,0.0,0,other
TN,2018,lower,46.0,6540.0,17602.0,-45.82056167674592,0,0.0,Klarner SLER contest file,-45.24987938384701,Daily Kos 2016 presidential results by 2010-plan district,6.280563,-38.96931638384701,0.1418930063778315,0.201993024414549,0.2065613608748481,2018,ACS 2018 5-year direct SLD tabulation,0.8911679658153725,1.2973216403402186,-6.851245292898909,True,True,1.0,-6.851245292898909,MARK CAGLE,CLARK BOYD,0.0,0,other
TN,2018,lower,47.0,6953.0,13605.0,-32.35723319389046,0,0.0,Klarner SLER contest file,-48.38502330065885,Daily Kos 2016 presidential results by 2010-plan district,6.280563,-42.10446030065884,0.1146789666809119,0.1949274102408067,0.1977645659928656,2018,ACS 2018 5-year direct SLD tabulation,0.7202484750143681,1.2420728158858498,9.747227106768385,True,True,1.0,9.747227106768385,MIKE WINTON,RUSH BRICKEN,0.0,0,other
TN,2018,lower,48.0,8912.0,13865.0,-21.74562058216622,0,-1.0,Klarner SLER contest file,-27.01219756522466,Daily Kos 2016 presidential results by 2010-plan district,6.280563,-20.73163456522466,0.2717266527111891,0.3412446271724911,0.3542255406490763,2018,ACS 2018 5-year direct SLD tabulation,1.706596361131744,2.2247358242555846,-1.013986016941562,True,True,0.0,-1.013986016941562,MATT FERRY,BRYAN TERRY,0.0,0,high_white_college
TN,2018,lower,49.0,9912.0,10953.0,-4.98921639108555,0,-1.0,Klarner SLER contest file,-20.388637892042265,Daily Kos 2016 presidential results by 2010-plan district,6.280563,-14.108074892042264,0.306067618971617,0.2292357409661308,0.2360611767391428,2018,ACS 2018 5-year direct SLD tabulation,1.922276963211236,1.4825970923643208,9.118858500956716,True,True,0.0,9.118858500956716,CHRIS MAYOR,MIKE SPARKS,0.0,0,other
TN,2018,lower,50.0,15926.0,12182.0,13.320051230966271,1,1.0,Klarner SLER contest file,-6.421015720942558,Daily Kos 2016 presidential results by 2010-plan district,6.280563,-0.1404527209425579,0.2071890812450263,0.4361094100836905,0.4480298242148923,2018,ACS 2018 5-year direct SLD tabulation,1.301264077671506,2.8138795368605565,13.46050395190883,True,True,0.0,13.46050395190883,BO MITCHELL,JUDD COWAN,0.0,0,high_white_college
TN,2018,lower,53.0,13156.0,6948.0,30.87942697970553,1,1.0,Klarner SLER contest file,15.213646482015053,Daily Kos 2016 presidential results by 2010-plan district,6.280563,21.49420948201505,0.4216551984987126,0.4084178690693718,0.4489647175749544,2018,ACS 2018 5-year direct SLD tabulation,2.6482320384486697,2.819751193506708,9.38521749769048,True,True,0.0,9.38521749769048,JASON POWELL,AMBERLEE BROOKS,0.0,0,high_white_college
TN,2018,lower,56.0,18312.0,17300.0,2.841738739750646,1,0.0,Klarner SLER contest file,0.4004851309087565,Daily Kos 2016 presidential results by 2010-plan district,6.280563,6.681048130908756,0.130224326491098,0.7306438127090301,0.7361725016955495,2018,ACS 2018 5-year direct SLD tabulation,0.8178820866599099,4.623577775766505,-3.8393093911581104,True,True,1.0,-3.8393093911581104,BOB FREEMAN,BRENT MOODY,0.0,0,high_white_college
TN,2018,lower,57.0,10632.0,22895.0,-36.576490589674,0,-1.0,Klarner SLER contest file,-45.38951273087596,Daily Kos 2016 presidential results by 2010-plan district,6.280563,-39.10894973087596,0.1294072305932666,0.356338257363444,0.3493381198115324,2018,ACS 2018 5-year direct SLD tabulation,0.8127502643965382,2.194040069777877,2.532459141201961,True,True,0.0,2.5324591412019615,JORDAN COLE,SUSAN M LYNN,0.0,0,other
TN,2018,lower,59.0,11122.0,3027.0,57.21252385327585,1,0.0,Klarner SLER contest file,44.06422879796541,Daily Kos 2016 presidential results by 2010-plan district,6.280563,50.34479179796541,0.6339999177620308,0.2694513930820322,0.3052123351676877,2018,ACS 2018 5-year direct SLD tabulation,3.981876425499253,1.9169052993977784,6.867732055310434,True,True,1.0,6.867732055310441,JASON POTTS,DAVID R BIRDSONG,0.0,0,majority_nonwhite
TN,2018,lower,61.0,11555.0,21885.0,-30.89114832535885,0,0.0,Klarner SLER contest file,-32.41994059357079,Daily Kos 2016 presidential results by 2010-plan district,6.280563,-26.139377593570792,0.144672659110976,0.7019915272743155,0.7054230154907081,2018,ACS 2018 5-year direct SLD tabulation,0.9086257499240088,4.430453690439368,-4.75177073178806,True,True,1.0,-4.751770731788056,REBECCA PURINGTON,BRANDON OGLES,0.0,0,high_white_college
TN,2018,lower,62.0,4074.0,13366.0,-53.27981651376147,0,-1.0,Klarner SLER contest file,-52.32530722844355,Daily Kos 2016 presidential results by 2010-plan district,6.280563,-46.04474422844355,0.2198523632665012,0.1677804894738042,0.1864148222111277,2018,ACS 2018 5-year direct SLD tabulation,1.380796618194147,1.170790035030787,-7.235072285317919,True,True,0.0,-7.235072285317919,MARTY DAVIS,PAT MARSH,0.0,0,other
TN,2018,lower,63.0,12911.0,27041.0,-35.367440929114935,0,-1.0,Klarner SLER contest file,-38.631189891780586,Daily Kos 2016 presidential results by 2010-plan district,6.280563,-32.350626891780585,0.1506366160542311,0.6194361151135169,0.6223514934556438,2018,ACS 2018 5-year direct SLD tabulation,0.9460827572354098,3.9087177627922585,-3.016814037334349,True,True,0.0,-3.016814037334349,BILL PEACH,GLEN CASADA,0.0,0,high_white_college
TN,2018,lower,64.0,9146.0,16422.0,-28.45744680851064,0,0.0,Klarner SLER contest file,-45.227864663928656,Daily Kos 2016 presidential results by 2010-plan district,6.280563,-38.947301663928656,0.158061908061908,0.2355300505985437,0.2450864033421952,2018,ACS 2018 5-year direct SLD tabulation,0.9927177714830212,1.5392805966340677,10.489854855418017,True,True,1.0,10.489854855418017,A J HOLMES,SCOTT E CEPICKY,0.0,0,other
TN,2018,lower,65.0,9143.0,19720.0,-36.64553234244534,0,-1.0,Klarner SLER contest file,-34.96097676728166,Daily Kos 2016 presidential results by 2010-plan district,6.280563,-28.680413767281657,0.1536627063370063,0.4412187345637433,0.4758104094020405,2018,ACS 2018 5-year direct SLD tabulation,0.9650883079000672,2.9883572523053075,-7.965118575163686,True,True,0.0,-7.965118575163686,TOBY SHAFFER,SAM WHITSON,0.0,0,high_white_college
TN,2018,lower,66.0,5721.0,16727.0,-49.02886671418389,0,-1.0,Klarner SLER contest file,-47.199024462345726,Daily Kos 2016 presidential results by 2010-plan district,6.280563,-40.918461462345725,0.1630854868481772,0.1857688125039981,0.1967627222562845,2018,ACS 2018 5-year direct SLD tabulation,1.0242686745356484,1.2357806731820968,-8.110405251838166,True,True,0.0,-8.110405251838166,LARRY PROFFITT,SABI DOC KUMAR,0.0,0,other
TN,2018,lower,67.0,8531.0,7290.0,7.844004803741862,1,0.0,Klarner SLER contest file,2.333875281900666,Daily Kos 2016 presidential results by 2010-plan district,6.280563,8.614438281900666,0.4551422319474836,0.2453668557138391,0.2620874012087401,2018,ACS 2018 5-year direct SLD tabulation,2.8585494617067835,1.6460564347977682,-0.7704334781588038,True,True,1.0,-0.7704334781588038,JASON HODGES,TOMMY J VALLEJOS,0.0,0,other
TN,2018,lower,68.0,8805.0,17801.0,-33.81192212282944,0,-1.0,Klarner SLER contest file,-32.46912284384731,Daily Kos 2016 presidential results by 2010-plan district,6.280563,-26.188559843847308,0.2448563297992898,0.3311460223105724,0.3286803576213793,2018,ACS 2018 5-year direct SLD tabulation,1.537835605253217,2.0642976929036028,-7.623362278982128,True,True,0.0,-7.623362278982135,DENNIS POTVIN,CURTIS G JOHNSON,0.0,0,other
TN,2018,lower,69.0,6673.0,12870.0,-31.709563526582407,0,-1.0,Klarner SLER contest file,-37.26249870175183,Daily Kos 2016 presidential results by 2010-plan district,6.280563,-30.98193570175183,0.1818103756708408,0.1294512736028386,0.1378182725911133,2018,ACS 2018 5-year direct SLD tabulation,1.1418715184543828,0.8655763435596603,-0.7276278248305772,True,True,0.0,-0.7276278248305772,EDDIE JOHNSON,MICHAEL G CURCIO,0.0,0,other
TN,2018,lower,70.0,4363.0,15503.0,-56.075707238497934,0,0.0,Klarner SLER contest file,-53.22713680405129,Daily Kos 2016 presidential results by 2010-plan district,6.280563,-46.94657380405129,0.1064623095612842,0.1392457885836023,0.1409918514399013,2018,ACS 2018 5-year direct SLD tabulation,0.6686432423251478,0.8855082054549409,-9.129133434446643,True,True,1.0,-9.129133434446643,JESSICA B YOKLEY,CLAY DOGGETT,0.0,0,other
TN,2018,lower,71.0,4079.0,14257.0,-55.50828970331588,0,-1.0,Klarner SLER contest file,-66.12755931798966,Daily Kos 2016 presidential results by 2010-plan district,6.280563,-59.846996317989664,0.0793918642179589,0.1228484722125697,0.1251800705379762,2018,ACS 2018 5-year direct SLD tabulation,0.4986256049083366,0.7862013193582034,4.338706614673782,True,True,0.0,4.338706614673782,FRANKIE G FLOIED,DAVID COACH BYRD,0.0,0,other
TN,2018,lower,72.0,3673.0,16218.0,-63.06872454879091,0,0.0,Klarner SLER contest file,-59.89712958354073,Daily Kos 2016 presidential results by 2010-plan district,6.280563,-53.61656658354073,0.1160144882669803,0.1394896829163559,0.142564205156418,2018,ACS 2018 5-year direct SLD tabulation,0.7286363024735306,0.8953834720298081,-9.45215796525018,True,True,1.0,-9.45215796525018,JAMES T HAYNES,KIRK HASTON,0.0,0,other
TN,2018,lower,73.0,7450.0,16479.0,-37.73245852313093,0,0.0,Klarner SLER contest file,-36.58595271969801,Daily Kos 2016 presidential results by 2010-plan district,6.280563,-30.30538971969801,0.2938400514243607,0.2994432121678511,0.3193892110136304,2018,ACS 2018 5-year direct SLD tabulation,1.845480954893937,2.0059440612913995,-7.427068803432924,True,True,1.0,-7.42706880343292,JAMES A BAXTER,CHRIS TODD,0.0,0,other
TN,2018,lower,74.0,6488.0,10304.0,-22.72510719390186,0,-1.0,Klarner SLER contest file,-30.46961049364173,Daily Kos 2016 presidential results by 2010-plan district,6.280563,-24.18904749364173,0.2868385656640815,0.1658157961606874,0.1572531242342563,2018,ACS 2018 5-year direct SLD tabulation,1.8015076824829008,0.9876381537000736,1.4639402997398712,True,True,0.0,1.4639402997398712,BILLY BORCHERT,JAY D REEDY,0.0,0,other
TN,2018,lower,75.0,4950.0,14030.0,-47.83983140147524,0,0.0,Klarner SLER contest file,-50.28140293637847,Daily Kos 2016 presidential results by 2010-plan district,6.280563,-44.00083993637847,0.1012286844323413,0.1540475231574708,0.1576160239280198,2018,ACS 2018 5-year direct SLD tabulation,0.6357731299844388,0.9899173680894358,-3.838991465096768,True,True,1.0,-3.8389914650967683,RICHARD CARL,BRUCE I GRIFFEY,0.0,0,other
TN,2018,lower,76.0,4691.0,12126.0,-44.21121484212404,0,-1.0,Klarner SLER contest file,-49.18510855758124,Daily Kos 2016 presidential results by 2010-plan district,6.280563,-42.90454555758124,0.1561756542426645,0.1864828209764918,0.197268326417704,2018,ACS 2018 5-year direct SLD tabulation,0.9808710355372716,1.2389561519709542,-1.3066692845428065,True,True,0.0,-1.3066692845428065,DEANE ARGANBRIGHT,ANDREW H HOLT,0.0,0,other
TN,2018,lower,78.0,7230.0,16137.0,-38.11785851842342,0,-1.0,Klarner SLER contest file,-46.71461619950794,Daily Kos 2016 presidential results by 2010-plan district,6.280563,-40.434053199507936,0.0772251308900523,0.1877295869046852,0.1890939059566869,2018,ACS 2018 5-year direct SLD tabulation,0.4850172997382195,1.1876161892770474,2.316194681084518,True,True,0.0,2.316194681084518,JOHN E PATRICK,MARY LITTLETON,0.0,0,other
TN,2018,lower,79.0,4755.0,14875.0,-51.55374426897605,0,-1.0,Klarner SLER contest file,-46.14184924469998,Daily Kos 2016 presidential results by 2010-plan district,6.280563,-39.86128624469998,0.2227930350169643,0.1757362431068872,0.1824717662125975,2018,ACS 2018 5-year direct SLD tabulation,1.3992656923852502,1.14602542341949,-11.692458024276071,True,True,0.0,-11.692458024276064,GREGORY FRYE,CURTIS HALFORD,0.0,0,other
TN,2018,lower,82.0,7229.0,9680.0,-14.495239221716243,0,0.0,Klarner SLER contest file,-18.75985027580772,Daily Kos 2016 presidential results by 2010-plan district,6.280563,-12.47928727580772,0.4095774647887323,0.1097779995011224,0.1348301164460041,2018,ACS 2018 5-year direct SLD tabulation,2.572377070985915,0.8468090406364648,-2.015951945908524,True,True,1.0,-2.0159519459085242,ANDREA BONDJOHNSON,CHRIS HURT,0.0,0,other
TN,2018,lower,83.0,11526.0,15163.0,-13.627337105174416,0,-1.0,Klarner SLER contest file,-10.548715960206028,Daily Kos 2016 presidential results by 2010-plan district,6.280563,-4.268152960206028,0.3754251945805708,0.5470172095757404,0.598801484455801,2018,ACS 2018 5-year direct SLD tabulation,2.3578815863505334,3.7608104476181774,-9.359184144968388,True,True,0.0,-9.359184144968388,DANIELLE SCHONBAUM,MARK WHITE,0.0,0,high_white_college
TN,2018,lower,89.0,9389.0,16665.0,-27.92661395563061,0,0.0,Klarner SLER contest file,-33.49190197793095,Daily Kos 2016 presidential results by 2010-plan district,6.280563,-27.21133897793095,0.1469431899562999,0.4122764518779095,0.4183742183742184,2018,ACS 2018 5-year direct SLD tabulation,0.9228859619415088,2.6276256360750363,-0.7152749776996643,True,True,1.0,-0.7152749776996608,COLEEN MARTINEZ,JUSTIN LAFFERTY,0.0,0,high_white_college
TN,2018,lower,92.0,4717.0,14249.0,-50.25835706000211,0,-1.0,Klarner SLER contest file,-49.76373019157844,Daily Kos 2016 presidential results by 2010-plan district,6.280563,-43.48316719157844,0.1127875614786609,0.1512086601532039,0.1578360572659318,2018,ACS 2018 5-year direct SLD tabulation,0.7083693854831029,0.9912993013302924,-6.7751898684236735,True,True,0.0,-6.7751898684236735,C S SCOTT COFFEY,THOMAS R TILLIS,0.0,0,other
TN,2018,lower,94.0,6383.0,18139.0,-47.940624745126826,0,-1.0,Klarner SLER contest file,-44.81267100241239,Daily Kos 2016 presidential results by 2010-plan district,6.280563,-38.53210800241239,0.2329664531824776,0.1782091319168044,0.1957815035154137,2018,ACS 2018 5-year direct SLD tabulation,1.463160486099101,1.2296180670632773,-9.40851674271444,True,True,0.0,-9.408516742714433,TERRY S SAINE,RON M GANT,0.0,0,other
TN,2018,lower,95.0,8926.0,22349.0,-42.91926458832933,0,0.0,Klarner SLER contest file,-39.31154120285156,Daily Kos 2016 presidential results by 2010-plan district,6.280563,-33.03097820285156,0.2140477353017204,0.6022052766101266,0.5871115506740929,2018,ACS 2018 5-year direct SLD tabulation,1.3443402865697789,3.687391082036333,-9.888286385477777,True,True,1.0,-9.88828638547777,SANJEEV MEMULA,KEVIN VAUGHAN,0.0,0,high_white_college
TN,2018,lower,96.0,14829.0,11007.0,14.793311658151415,1,1.0,Klarner SLER contest file,4.621145445306929,Daily Kos 2016 presidential results by 2010-plan district,6.280563,10.90170844530693,0.5216779202318143,0.4437215752656374,0.4749525616698292,2018,ACS 2018 5-year direct SLD tabulation,3.276431043724884,2.982969485578747,3.891603212844487,True,True,0.0,3.891603212844485,DWAYNE THOMPSON,SCOTT MCCORMICK,0.0,0,majority_nonwhite
TN,2018,lower,97.0,10163.0,12386.0,-9.858530311765488,0,-1.0,Klarner SLER contest file,-12.56669493533042,Daily Kos 2016 presidential results by 2010-plan district,6.280563,-6.28613193533042,0.4369044515886118,0.3225390582322736,0.3572420497153173,2018,ACS 2018 5-year direct SLD tabulation,2.7440059331827262,2.2436811994861823,-3.5723983764350686,True,True,0.0,-3.5723983764350677,ALLAN CREASY,JIM COLEY,0.0,0,high_white_college
TN,2018,lower,99.0,7893.0,18644.0,-40.5132456570072,0,0.0,Klarner SLER contest file,-37.81316488028693,Daily Kos 2016 presidential results by 2010-plan district,6.280563,-31.532601880286933,0.2883443887911195,0.3654083733699382,0.3579215454856042,2018,ACS 2018 5-year direct SLD tabulation,1.81096509949912,2.2479488154797025,-8.980643776720264,True,True,1.0,-8.980643776720264,DAVID CAMBRON,TOM LEATHERWOOD,0.0,0,high_white_college
TN,2018,upper,5.0,18948.0,48336.0,-43.67754592473693,0,-1.0,Klarner SLER contest file,-40.96177267905552,Daily Kos 2016 presidential results by 2010-plan district,6.280563,-34.68120967905551,0.1292972092926172,0.2584265479080713,0.2624825915335108,2018,ACS 2018 5-year direct SLD tabulation,0.8120592686864678,1.648538452529481,-8.99633624568142,True,True,0.0,-8.99633624568142,STUART STARR,JAMES R RANDY MCNALLY,0.0,0,other
TN,2018,upper,7.0,30826.0,38558.0,-11.143779545716592,0,-1.0,Klarner SLER contest file,-18.651092192965084,Daily Kos 2016 presidential results by 2010-plan district,6.280563,-12.370529192965083,0.1873464683939709,0.3969870307273193,0.4090496576127311,2018,ACS 2018 5-year direct SLD tabulation,1.1766412975758431,2.569062144765187,1.2267496472484911,True,True,0.0,1.2267496472484911,JAMIE BALLINGER,RICHARD BRIGGS,0.0,0,high_white_college
TN,2018,upper,9.0,12887.0,45006.0,-55.47993712538649,0,-1.0,Klarner SLER contest file,-57.47638695208384,Daily Kos 2016 presidential results by 2010-plan district,6.280563,-51.19582395208384,0.1199958352855432,0.1702230077845887,0.1699168744804655,2018,ACS 2018 5-year direct SLD tabulation,0.7536414032484771,1.0671736349376555,-4.284113173302657,True,True,0.0,-4.28411317330265,CARL LANSDEN,MIKE BELL,0.0,0,other
TN,2018,upper,11.0,27332.0,51082.0,-30.287958782870405,0,-1.0,Klarner SLER contest file,-32.27333673481496,Daily Kos 2016 presidential results by 2010-plan district,6.280563,-25.99277373481496,0.1864757806687712,0.3169959313787173,0.3291326293418343,2018,ACS 2018 5-year direct SLD tabulation,1.1711728884643997,2.0671382139370387,-4.295185048055444,True,True,0.0,-4.295185048055444,RANDALL Q RANDY PRICE,BO WATSON,0.0,0,other
TN,2018,upper,13.0,25974.0,36594.0,-16.973532796317606,0,0.0,Klarner SLER contest file,-24.51167572330738,Daily Kos 2016 presidential results by 2010-plan district,6.280563,-18.23111272330738,0.2964146064299072,0.303406083470203,0.3184514336969416,2018,ACS 2018 5-year direct SLD tabulation,1.8616506098032373,2.0000542917739645,1.2575799269897736,True,True,1.0,1.2575799269897736,KELLY NORTHCUTT,DAWN WHITE,0.0,0,other
TN,2018,upper,15.0,17512.0,48919.0,-47.27762640935708,0,-1.0,Klarner SLER contest file,-52.41459955713682,Daily Kos 2016 presidential results by 2010-plan district,6.280563,-46.13403655713682,0.0793377010125074,0.185671889112999,0.1836628587108794,2018,ACS 2018 5-year direct SLD tabulation,0.4982854294842164,1.1535061548937768,-1.1435898522202592,True,True,0.0,-1.1435898522202663,ANGELA HEDGECOUGH,PAUL BAILEY,0.0,0,other
TN,2018,upper,17.0,22452.0,53364.0,-40.77239632795188,0,0.0,Klarner SLER contest file,-48.471292667984414,Daily Kos 2016 presidential results by 2010-plan district,6.280563,-42.190729667984414,0.1193520572137353,0.2369985041936,0.2345756876479361,2018,ACS 2018 5-year direct SLD tabulation,0.749598114510469,1.4732673845411846,1.4183333400325324,True,True,1.0,1.4183333400325324,MARY A CARFI,MARK A PODY,0.0,0,other
TN,2018,upper,23.0,33710.0,68118.0,-33.790313076953296,0,-1.0,Klarner SLER contest file,-35.50064895403879,Daily Kos 2016 presidential results by 2010-plan district,6.280563,-29.220085954038787,0.1497155244959935,0.5900981014891665,0.60284242143049,2018,ACS 2018 5-year direct SLD tabulation,0.9402977836751304,3.786189806866743,-4.57022712291451,True,True,0.0,-4.57022712291451,KRISTEN GRIMM,JACK JOHNSON,0.0,0,high_white_college
TN,2018,upper,25.0,18795.0,47188.0,-43.03078065562342,0,-1.0,Klarner SLER contest file,-46.485192549183765,Daily Kos 2016 presidential results by 2010-plan district,6.280563,-40.20462954918376,0.1132103183734217,0.1654835910494046,0.1694297030322954,2018,ACS 2018 5-year direct SLD tabulation,0.7110245367943325,1.0641139239656223,-2.826151106439653,True,True,0.0,-2.82615110643966,WADE MUNDAY,KERRY ROBERTS,0.0,0,other
TN,2018,upper,27.0,19177.0,35837.0,-30.283200639837133,0,-1.0,Klarner SLER contest file,-27.8666345980398,Daily Kos 2016 presidential results by 2010-plan district,6.280563,-21.5860715980398,0.3637160910774594,0.1984102622098001,0.2241452789089875,2018,ACS 2018 5-year direct SLD tabulation,2.2843418241257214,1.4077585453404673,-8.697129041797332,True,True,0.0,-8.697129041797332,SAVANNAH WILLIAMSON,ED JACKSON,0.0,0,other
TN,2018,upper,29.0,43851.0,8679.0,66.956025128498,1,0.0,Klarner SLER contest file,69.00602274595371,Daily Kos 2016 presidential results by 2010-plan district,6.280563,75.28658574595372,0.7854013144791874,0.2326939244587392,0.4512385131482718,2018,ACS 2018 5-year direct SLD tabulation,4.932762435869348,2.8340319098540494,-8.330560617455717,True,True,1.0,-8.330560617455717,RAUMESH A AKBARI,TOM STEPHENS,0.0,0,majority_nonwhite
