"path","disposition","action","authority_route","code_reference_detected","manifest_reference_detected","reference_scan_scope","sha256_before","sha256_after","reason"
"project_docs/coordination/WEB-IDEOLOGY-WAR-PUBLISH-012.md","task_or_coordination_record","preserved","project_docs/coordination/AGENT_WORKFLOW.md","false","false","basename_in_scripts_and_processed_public_manifest_json","1888fcadfcacf6bc7dfed209c60de74b56d0ff00c792ee9cac5a18945ce76600","1888fcadfcacf6bc7dfed209c60de74b56d0ff00c792ee9cac5a18945ce76600","Retain task/owner evidence; consult ledger and accountable owner; age or review status alone does not authorize closure."
"project_docs/coordination/WEB-LIVE-BRAND-001.md","task_or_coordination_record","preserved","project_docs/coordination/AGENT_WORKFLOW.md","false","false","basename_in_scripts_and_processed_public_manifest_json","e74b09e2b0a38a1a4df7dc1e193468542a4ba9c43629e348207a589fbfe5cd30","e74b09e2b0a38a1a4df7dc1e193468542a4ba9c43629e348207a589fbfe5cd30","Retain task/owner evidence; consult ledger and accountable owner; age or review status alone does not authorize closure."
"project_docs/coordination/WEB-MERGED-DEMOCRATIC-TRANSITION-001.md","task_or_coordination_record","preserved","project_docs/coordination/AGENT_WORKFLOW.md","false","false","basename_in_scripts_and_processed_public_manifest_json","bc2074d16133aa1bdd41b897c1e4e16932da13f86d54684cf88ce349f03cf796","bc2074d16133aa1bdd41b897c1e4e16932da13f86d54684cf88ce349f03cf796","Retain task/owner evidence; consult ledger and accountable owner; age or review status alone does not authorize closure."
"project_docs/coordination/WEB-PUBLIC-HEADLINE-COPY-001.md","task_or_coordination_record","preserved","project_docs/coordination/AGENT_WORKFLOW.md","false","false","basename_in_scripts_and_processed_public_manifest_json","cf59ba941be5c6d1e41598c7d6a2466f094acf08620cdda613052aaace33b7a5","cf59ba941be5c6d1e41598c7d6a2466f094acf08620cdda613052aaace33b7a5","Retain task/owner evidence; consult ledger and accountable owner; age or review status alone does not authorize closure."
"project_docs/coordination/WEB-ROBUST-FORECAST-V1-001.md","task_or_coordination_record","preserved","project_docs/coordination/AGENT_WORKFLOW.md","false","false","basename_in_scripts_and_processed_public_manifest_json","69a33d26f6085b5a11d463e9a60e3421f4b4594ffcde126359964f5b8ae37e70","69a33d26f6085b5a11d463e9a60e3421f4b4594ffcde126359964f5b8ae37e70","Retain task/owner evidence; consult ledger and accountable owner; age or review status alone does not authorize closure."
"project_docs/coordination/WEB-UNIFIED-SITE-HEADER-001.md","task_or_coordination_record","preserved","project_docs/coordination/AGENT_WORKFLOW.md","false","false","basename_in_scripts_and_processed_public_manifest_json","2b2cc9a0b170f1e2e28c313f122e1eb5d03862e9b6422852b8e4160d17f063c4","2b2cc9a0b170f1e2e28c313f122e1eb5d03862e9b6422852b8e4160d17f063c4","Retain task/owner evidence; consult ledger and accountable owner; age or review status alone does not authorize closure."
"project_docs/coordination/WEB-UX-LIBRARY-REBUILD-001.md","task_or_coordination_record","preserved","project_docs/coordination/AGENT_WORKFLOW.md","false","false","basename_in_scripts_and_processed_public_manifest_json","51e01ccd0bfe5797fc6372df8aa538381cae6d1da1801e2541ad90f18f6e53ca","51e01ccd0bfe5797fc6372df8aa538381cae6d1da1801e2541ad90f18f6e53ca","Retain task/owner evidence; consult ledger and accountable owner; age or review status alone does not authorize closure."
"project_docs/coordination/WEB-WAR-LINK-REPAIR-020.md","task_or_coordination_record","preserved","project_docs/coordination/AGENT_WORKFLOW.md","false","false","basename_in_scripts_and_processed_public_manifest_json","d343f0de4ae82859874c481844d653d56ca985cad2de50d48bf507d511da3b10","d343f0de4ae82859874c481844d653d56ca985cad2de50d48bf507d511da3b10","Retain task/owner evidence; consult ledger and accountable owner; age or review status alone does not authorize closure."
"project_docs/coordination/WEB-WAR-PAGE-REBUILD-018.md","task_or_coordination_record","preserved","project_docs/coordination/AGENT_WORKFLOW.md","false","false","basename_in_scripts_and_processed_public_manifest_json","2469d1c74498b1e5002ce292c6ab7050552bead515fb7330f69a0db69a20e2a3","2469d1c74498b1e5002ce292c6ab7050552bead515fb7330f69a0db69a20e2a3","Retain task/owner evidence; consult ledger and accountable owner; age or review status alone does not authorize closure."
"project_docs/coordination/WEB-WAR-PUBLISH-022.md","task_or_coordination_record","preserved","project_docs/coordination/AGENT_WORKFLOW.md","false","false","basename_in_scripts_and_processed_public_manifest_json","763b91c27acdbbf46c20db07dd6e6b09b72db71958e54fb89f097b1add6b3dfd","763b91c27acdbbf46c20db07dd6e6b09b72db71958e54fb89f097b1add6b3dfd","Retain task/owner evidence; consult ledger and accountable owner; age or review status alone does not authorize closure."
"project_docs/CROSS_STATE_ARCHITECTURE.md","maintained_guidance_retained","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","basename_in_scripts_and_processed_public_manifest_json","ec3dbce48de21ce2b8cfcb2ae9e382c8e5a2d4c4e9b7be7ee7d775c39f5075d1","ec3dbce48de21ce2b8cfcb2ae9e382c8e5a2d4c4e9b7be7ee7d775c39f5075d1","Consistent routing/contract guidance retained; mutable counts remain in scoped manifests and audits."
"project_docs/CROSS_STATE_ROADMAP.md","maintained_guidance_updated","updated","project_docs/PROJECT_COMPLETION_CHECKLIST.html","false","false","basename_in_scripts_and_processed_public_manifest_json","79aa8826590e15f7212f8b600d78b1be5bea1452571db653fc541c025f55867d","0a8c2444fb0ac442acef35c52f121b13a87247d4f363e81346d7e38642fab20c","Reconciled entry point, lifecycle or coordination guidance with current architecture."
"project_docs/DATA_CONTRACTS.md","maintained_guidance_retained","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","basename_in_scripts_and_processed_public_manifest_json","4faaa1561fca4fb0b1552df093dc1e68e77316115524744154b5eaf9c328a852","4faaa1561fca4fb0b1552df093dc1e68e77316115524744154b5eaf9c328a852","Consistent routing/contract guidance retained; mutable counts remain in scoped manifests and audits."
"project_docs/design/EDITORIAL_BRAND_DIRECTIONS.md","scoped_snapshot_notice","updated","project_docs/CANONICAL_PIPELINES.md","false","false","basename_in_scripts_and_processed_public_manifest_json","a4d3f3772e4358218d0530d9a7b24c4f81b5d2df2a60885b95f9abddb798a2c4","24f1c5d3eab1fbc6a815bf91c33467b81de9b0d1ed174ef3cba7aa8a97e3fa3b","Added current-status routing notice without rewriting historical measurements or source-selection evidence."
"project_docs/development/plans/2026-08-12-precinct-data-rebuild.md","historical_plan","updated","project_docs/PROJECT_COMPLETION_CHECKLIST.html","false","false","basename_in_scripts_and_processed_public_manifest_json","89ca5fd039c6880ef01e87f1f211848259a747de4371c16252bde5074332ad97","b298dd9107f86ac9a17633e8a0b3265d88b3f629715b438afb801d2e52252248","Dated proposal marked non-operative; original plan body retained; current work is in the checklist."
"project_docs/development/plans/2026-08-13-followthemoney-finance-rebuild.md","historical_plan","updated","project_docs/PROJECT_COMPLETION_CHECKLIST.html","false","false","basename_in_scripts_and_processed_public_manifest_json","42eee67b285a729e4281c74afc16df8f5d1ae577d1e383294219de1cc8575c2f","7db30a6209fdd645daf0442534f399e25d7f34c462deb46311670f739c0b909a","Dated proposal marked non-operative; original plan body retained; current work is in the checklist."
"project_docs/development/specs/2026-08-12-followthemoney-finance-rebuild-design.md","historical_plan","updated","project_docs/PROJECT_COMPLETION_CHECKLIST.html","false","false","basename_in_scripts_and_processed_public_manifest_json","c583a3283527eb9e455cd7cf48b693e9b8e634cb6fa82f9ba877aa51cc4d3ace","84010b6dc83005c58796b1466d7c6f67ab57e32f274eb078fa655d7d02c9edca","Dated proposal marked non-operative; original plan body retained; current work is in the checklist."
"project_docs/development/specs/2026-08-12-precinct-data-rebuild-design.md","historical_plan","updated","project_docs/PROJECT_COMPLETION_CHECKLIST.html","false","false","basename_in_scripts_and_processed_public_manifest_json","ad4844a5ee7b15459c1507a3845091d1d3372dae9c45f15757a75d5306ac0d6a","4274af6f79638add13b29dae594094c66621f86c61af64a2a20219c55b585c39","Dated proposal marked non-operative; original plan body retained; current work is in the checklist."
"project_docs/methodology/CANDIDATE_POSITION_ONTOLOGY_V3.md","component_or_research_methodology","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","basename_in_scripts_and_processed_public_manifest_json","b41bc9e58c1159b75f7c396e280620925b4b2e23ca82fa948bcfb988fc9e92ee","b41bc9e58c1159b75f7c396e280620925b4b2e23ca82fa948bcfb988fc9e92ee","Use only for the named evidence/component; not automatically the current headline methodology."
"project_docs/methodology/CATALIST_ECOLOGICAL_INFERENCE.md","component_or_research_methodology","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","basename_in_scripts_and_processed_public_manifest_json","32d926be2435af6902d6f73c86b94a2ab409fd06e204d2528a85c6472661b924","32d926be2435af6902d6f73c86b94a2ab409fd06e204d2528a85c6472661b924","Use only for the named evidence/component; not automatically the current headline methodology."
"project_docs/methodology/FINANCE_SPECIFICATION.md","scoped_snapshot_notice","updated","project_docs/CANONICAL_PIPELINES.md","false","false","basename_in_scripts_and_processed_public_manifest_json","a8bb3df4e37deae49ab6ac66ccb50e7de7280e37f5e315b7509c69f757a058f7","324e03e9590c9be3c06015a46ff6eb989f61eb4bbd3b0450963b981aa5ef3b05","Added current-status routing notice without rewriting historical measurements or source-selection evidence."
"project_docs/methodology/FORECAST_METHODOLOGY.md","scoped_snapshot_notice","updated","project_docs/CANONICAL_PIPELINES.md","true","false","basename_in_scripts_and_processed_public_manifest_json","4a4343fde16755dda3bf291912e216ba27f925b7a91c9b1b82c1bc3a7c956f09","5c0678c53638dcba0fb2fc97d3be7b59080f345793afc67266dad46d9f7973a8","Added current-status routing notice without rewriting historical measurements or source-selection evidence."
"project_docs/methodology/FULL_CANDIDATE_IDEOLOGY.md","scoped_snapshot_notice","updated","project_docs/CANONICAL_PIPELINES.md","false","false","basename_in_scripts_and_processed_public_manifest_json","634e0e7f0a34f0600af9ded147ecc3742cb485a06490a7a8906376c2f4ae21f7","cf2f266072f37bd2c3680f69a271e8c0bac551a8869805f42f28090cda4497b8","Added current-status routing notice without rewriting historical measurements or source-selection evidence."
"project_docs/methodology/GENERIC_BALLOT_FORECAST.md","scoped_snapshot_notice","updated","project_docs/CANONICAL_PIPELINES.md","false","false","basename_in_scripts_and_processed_public_manifest_json","437b616b0dc43e0896663ca7cf4965eff4733b79ca6ebb401538541926275a9b","06332cc94056ce7f5d59221f83ffe1349942a61adc3439c1e6f80ec801d9db03","Added current-status routing notice without rewriting historical measurements or source-selection evidence."
"project_docs/methodology/HISTORICAL_SOUTHERN_CMO_PANEL.md","component_or_research_methodology","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","basename_in_scripts_and_processed_public_manifest_json","20f6c90c6b9fdf69618522726766a4259650faa775dbefd98ea69eb177e7768c","20f6c90c6b9fdf69618522726766a4259650faa775dbefd98ea69eb177e7768c","Use only for the named evidence/component; not automatically the current headline methodology."
"project_docs/methodology/HISTORICAL_SOUTHERN_COMBINED_PANEL.md","component_or_research_methodology","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","basename_in_scripts_and_processed_public_manifest_json","9b76174ecb543cdcc4581e11c0ef20fbe8fe95ec426b64481654fc68e6b750ba","9b76174ecb543cdcc4581e11c0ef20fbe8fe95ec426b64481654fc68e6b750ba","Use only for the named evidence/component; not automatically the current headline methodology."
"project_docs/methodology/HISTORICAL_SOUTHERN_EXTENDED_PANEL.md","component_or_research_methodology","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","basename_in_scripts_and_processed_public_manifest_json","11322c786cef1008a038ce99710b5d0e6a5802c173388bf7c2f2ce3c8e365a8f","11322c786cef1008a038ce99710b5d0e6a5802c173388bf7c2f2ce3c8e365a8f","Use only for the named evidence/component; not automatically the current headline methodology."
"project_docs/methodology/HISTORICAL_SOUTHERN_EXTENDED_TENNESSEE.md","component_or_research_methodology","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","basename_in_scripts_and_processed_public_manifest_json","78bcbe37460b2301a8c2e593bd9cce895ad601cfbb0fc4a41e1ea0400fe2c910","78bcbe37460b2301a8c2e593bd9cce895ad601cfbb0fc4a41e1ea0400fe2c910","Use only for the named evidence/component; not automatically the current headline methodology."
"project_docs/methodology/SOUTHERN_LEGISLATIVE_PROBABILITY_CALIBRATION.md","component_or_research_methodology","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","basename_in_scripts_and_processed_public_manifest_json","3d126fa9d98ceaf4e796f918e84644128d94bfa0d72a4c0d0f87ba17befbf754","3d126fa9d98ceaf4e796f918e84644128d94bfa0d72a4c0d0f87ba17befbf754","Use only for the named evidence/component; not automatically the current headline methodology."
"project_docs/methodology/VOTESMART_PCT_CODING.md","component_or_research_methodology","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","basename_in_scripts_and_processed_public_manifest_json","2932a99396aa44fb7f11a1e55e611fc7aea35cc302ee248b185f7d02cbeb4a8c","2932a99396aa44fb7f11a1e55e611fc7aea35cc302ee248b185f7d02cbeb4a8c","Use only for the named evidence/component; not automatically the current headline methodology."
"project_docs/model/2026_FORECAST_READINESS.md","scoped_snapshot_notice","updated","project_docs/CANONICAL_PIPELINES.md","false","false","basename_in_scripts_and_processed_public_manifest_json","7ce0abe6d6547dc4e9711583db9194672d4f463e7d647fe9bd7aaaf9c0ed074d","44bcaf276a647e316b913838a9c10f0706e28b426f6caefd52e0cf8ba2f4c388","Added current-status routing notice without rewriting historical measurements or source-selection evidence."
"project_docs/model/2026_PROBABILITY_MODEL.md","scoped_snapshot_notice","updated","project_docs/CANONICAL_PIPELINES.md","false","false","basename_in_scripts_and_processed_public_manifest_json","79dffa71396e9dfd6dd561e5abcf423b91c1bccf6d73a21c76ee77a47b8e29c8","0a540a535b61b57351db85e59a800a014eb2cbf776f38214e4daaec4f893f7cf","Added current-status routing notice without rewriting historical measurements or source-selection evidence."
"project_docs/model/ABSOLUTE_IDEOLOGY_REBUILD.md","current_route_reference","preserved","project_docs/CANONICAL_PIPELINES.md","true","false","basename_in_scripts_and_processed_public_manifest_json","46749669df51b5cab6cb96bcb6d6d636d73ef11d4014e1478e52f0fbeed4506d","46749669df51b5cab6cb96bcb6d6d636d73ef11d4014e1478e52f0fbeed4506d","Used or linked by current routing; preserve versioned report/contract; validate its actual consumed run."
"project_docs/model/ALABAMA_HISTORICAL_WAR_V1_FIELD_CONTRACT.md","current_route_reference","preserved","project_docs/CANONICAL_PIPELINES.md","true","true","basename_in_scripts_and_processed_public_manifest_json","9d699affdf33bf25852bcf344c266714f5830114d7bf3e9918f6967d22721d1f","9d699affdf33bf25852bcf344c266714f5830114d7bf3e9918f6967d22721d1f","Used or linked by current routing; preserve versioned report/contract; validate its actual consumed run."
"project_docs/model/ALABAMA_HISTORICAL_WAR_V1.md","current_route_reference","preserved","project_docs/CANONICAL_PIPELINES.md","true","false","basename_in_scripts_and_processed_public_manifest_json","dbecaf310ecab782349813ec891cdb6495efe3c47cfde2b78c71189b7b903fea","dbecaf310ecab782349813ec891cdb6495efe3c47cfde2b78c71189b7b903fea","Used or linked by current routing; preserve versioned report/contract; validate its actual consumed run."
"project_docs/model/ALABAMA_WAR_FORECAST_FIELD_CONTRACT.md","current_route_reference","preserved","project_docs/CANONICAL_PIPELINES.md","true","true","basename_in_scripts_and_processed_public_manifest_json","7a63f4c8b27e9830724b8b2856c4d8af2e1fb9d12e08a3ec73ce809352f3dad8","7a63f4c8b27e9830724b8b2856c4d8af2e1fb9d12e08a3ec73ce809352f3dad8","Used or linked by current routing; preserve versioned report/contract; validate its actual consumed run."
"project_docs/model/ALABAMA_WAR_GENERIC_FORECAST_V1.md","current_route_reference","preserved","project_docs/CANONICAL_PIPELINES.md","true","false","basename_in_scripts_and_processed_public_manifest_json","a2e943c03fe3d9a8b43dd5638039de7a9a5345ed99408ed548f9ad2d5cfa32b9","a2e943c03fe3d9a8b43dd5638039de7a9a5345ed99408ed548f9ad2d5cfa32b9","Used or linked by current routing; preserve versioned report/contract; validate its actual consumed run."
"project_docs/model/ALABAMA_WAR_V1.md","current_route_reference","preserved","project_docs/CANONICAL_PIPELINES.md","true","false","basename_in_scripts_and_processed_public_manifest_json","c6af8cdc676e5e43986f5edbcf375e41ce2814521a962907fa9d1916e29e7092","c6af8cdc676e5e43986f5edbcf375e41ce2814521a962907fa9d1916e29e7092","Used or linked by current routing; preserve versioned report/contract; validate its actual consumed run."
"project_docs/model/CIVIL_RIGHTS_DIMENSIONS.md","research_or_compatibility_reference","preserved","project_docs/CANONICAL_PIPELINES.md","true","false","basename_in_scripts_and_processed_public_manifest_json","5d7b059c8ae6be7bf6e51567120c9cf37ab7037e814aa6afa762ae59b338435c","5d7b059c8ae6be7bf6e51567120c9cf37ab7037e814aa6afa762ae59b338435c","Not an independently authoritative current product route; preserve research or compatibility evidence and trace consumers before removal."
"project_docs/model/CMO_HYPOTHESIS_REGISTRY.md","research_or_compatibility_reference","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","basename_in_scripts_and_processed_public_manifest_json","ebfba4eddf22f89c81c24d5193459dd979d4b74e9f06b896ea274333977d6848","ebfba4eddf22f89c81c24d5193459dd979d4b74e9f06b896ea274333977d6848","Not an independently authoritative current product route; preserve research or compatibility evidence and trace consumers before removal."
"project_docs/model/CMO_METHODOLOGY_V2.md","research_or_compatibility_reference","preserved","project_docs/CANONICAL_PIPELINES.md","true","false","basename_in_scripts_and_processed_public_manifest_json","730851c1c46ab2d7c2cafa70190ad75eb0af03d084826d524e343f34034d5e24","730851c1c46ab2d7c2cafa70190ad75eb0af03d084826d524e343f34034d5e24","Not an independently authoritative current product route; preserve research or compatibility evidence and trace consumers before removal."
"project_docs/model/CMO_METHODOLOGY_V3.md","research_or_compatibility_reference","preserved","project_docs/CANONICAL_PIPELINES.md","true","false","basename_in_scripts_and_processed_public_manifest_json","916a2709a59ac17f7e3abb917a544e1ccc8dd281603dda5d0b07eee70724b7e2","916a2709a59ac17f7e3abb917a544e1ccc8dd281603dda5d0b07eee70724b7e2","Not an independently authoritative current product route; preserve research or compatibility evidence and trace consumers before removal."
"project_docs/model/CMO_METHODOLOGY_V4.md","research_or_compatibility_reference","preserved","project_docs/CANONICAL_PIPELINES.md","true","false","basename_in_scripts_and_processed_public_manifest_json","4b63dffd996f571d328fd24fdc393d43ce92f66fafeac71244485db6b4954ff9","4b63dffd996f571d328fd24fdc393d43ce92f66fafeac71244485db6b4954ff9","Not an independently authoritative current product route; preserve research or compatibility evidence and trace consumers before removal."
"project_docs/model/CMO_METHODOLOGY_V5.md","research_or_compatibility_reference","preserved","project_docs/CANONICAL_PIPELINES.md","true","false","basename_in_scripts_and_processed_public_manifest_json","7c1f219b60b4045f67c7ebf072b3bddbaccf6da04bf303c32dc9b699c6efd77f","7c1f219b60b4045f67c7ebf072b3bddbaccf6da04bf303c32dc9b699c6efd77f","Not an independently authoritative current product route; preserve research or compatibility evidence and trace consumers before removal."
"project_docs/model/CMO_METHODOLOGY_V6_SOUTHERN_PRIOR.md","research_or_compatibility_reference","preserved","project_docs/CANONICAL_PIPELINES.md","true","false","basename_in_scripts_and_processed_public_manifest_json","2f0b7e24bd189563a95094120f011b37c805388ecd95572442e26a28c7583844","2f0b7e24bd189563a95094120f011b37c805388ecd95572442e26a28c7583844","Not an independently authoritative current product route; preserve research or compatibility evidence and trace consumers before removal."
"project_docs/model/CMO_MODEL_CARD.md","research_or_compatibility_reference","preserved","project_docs/CANONICAL_PIPELINES.md","true","false","basename_in_scripts_and_processed_public_manifest_json","1b71f98ce4c11b1609a13444b707617c67fdeb91201b3a474f9fcfcb51bb8899","1b71f98ce4c11b1609a13444b707617c67fdeb91201b3a474f9fcfcb51bb8899","Not an independently authoritative current product route; preserve research or compatibility evidence and trace consumers before removal."
"project_docs/model/COMBINED_HISTORICAL_SOUTHERN_CMO_TOURNAMENT.md","research_or_compatibility_reference","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","basename_in_scripts_and_processed_public_manifest_json","0a99306d8f80c8880951c431f9b0e91d5186da6bcb843c5cc772977d3ebdfd17","0a99306d8f80c8880951c431f9b0e91d5186da6bcb843c5cc772977d3ebdfd17","Not an independently authoritative current product route; preserve research or compatibility evidence and trace consumers before removal."
"project_docs/model/EXTENDED_HISTORICAL_SOUTHERN_CMO_TOURNAMENT.md","research_or_compatibility_reference","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","basename_in_scripts_and_processed_public_manifest_json","bcd4bbf48174804ec1275393f8b019006ab9701707f1aa3c002100c5d2e15be1","bcd4bbf48174804ec1275393f8b019006ab9701707f1aa3c002100c5d2e15be1","Not an independently authoritative current product route; preserve research or compatibility evidence and trace consumers before removal."
"project_docs/model/EXTENDED_V2_HISTORICAL_SOUTHERN_CMO_TOURNAMENT.md","research_or_compatibility_reference","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","basename_in_scripts_and_processed_public_manifest_json","4294fb347dc4bbed37a930b5deda8c96facb3eabf4f32a399a18960fdebc7d85","4294fb347dc4bbed37a930b5deda8c96facb3eabf4f32a399a18960fdebc7d85","Not an independently authoritative current product route; preserve research or compatibility evidence and trace consumers before removal."
"project_docs/model/FORECAST_VARIABLE_SCREEN.md","research_or_compatibility_reference","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","basename_in_scripts_and_processed_public_manifest_json","bd9be4e9902e2c25602e55320957d72f8b79230bb42fe593bd328aeff8ced3e3","bd9be4e9902e2c25602e55320957d72f8b79230bb42fe593bd328aeff8ced3e3","Not an independently authoritative current product route; preserve research or compatibility evidence and trace consumers before removal."
"project_docs/model/FUNDAMENTALS_PLUS_CMO.md","research_or_compatibility_reference","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","basename_in_scripts_and_processed_public_manifest_json","ff18ba52829e7bee6c6b445e458c510eb1b2b169542f82ba8a79fed72e210dcc","ff18ba52829e7bee6c6b445e458c510eb1b2b169542f82ba8a79fed72e210dcc","Not an independently authoritative current product route; preserve research or compatibility evidence and trace consumers before removal."
"project_docs/model/HEADLINE_IDEOLOGY_TOURNAMENT.md","research_or_compatibility_reference","preserved","project_docs/CANONICAL_PIPELINES.md","true","false","basename_in_scripts_and_processed_public_manifest_json","509a07a581b777e84c6917d52e67c3050e937e50ece93f4303752b4d48eb7c0d","509a07a581b777e84c6917d52e67c3050e937e50ece93f4303752b4d48eb7c0d","Not an independently authoritative current product route; preserve research or compatibility evidence and trace consumers before removal."
"project_docs/model/HISTORICAL_SHOR_MCCARTY_CMO.md","research_or_compatibility_reference","preserved","project_docs/CANONICAL_PIPELINES.md","true","false","basename_in_scripts_and_processed_public_manifest_json","6f39a6646f109d3b2855c70afff99b98854ff6273e17f071dde1d6b2f6da862a","6f39a6646f109d3b2855c70afff99b98854ff6273e17f071dde1d6b2f6da862a","Not an independently authoritative current product route; preserve research or compatibility evidence and trace consumers before removal."
"project_docs/model/HISTORICAL_SOUTHERN_CMO_TOURNAMENT.md","research_or_compatibility_reference","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","basename_in_scripts_and_processed_public_manifest_json","6ad0c892e6da2f4c85ab135db8632ee8367edddcdce913750cfa9c35f910af47","6ad0c892e6da2f4c85ab135db8632ee8367edddcdce913750cfa9c35f910af47","Not an independently authoritative current product route; preserve research or compatibility evidence and trace consumers before removal."
"project_docs/model/IDEOLOGICAL_BUNDLE_PERFORMANCE.md","research_or_compatibility_reference","preserved","project_docs/CANONICAL_PIPELINES.md","true","false","basename_in_scripts_and_processed_public_manifest_json","7b1d7647df654647148960f888fe9ad6054d460ffe0fd57d0125dad65b693b0f","7b1d7647df654647148960f888fe9ad6054d460ffe0fd57d0125dad65b693b0f","Not an independently authoritative current product route; preserve research or compatibility evidence and trace consumers before removal."
"project_docs/model/IMPROVED_FORECAST_CHALLENGERS.md","research_or_compatibility_reference","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","basename_in_scripts_and_processed_public_manifest_json","8489d66f812f6a3713c10b7e76a08cd8e5fafa07c5d53d03341806395d74423f","8489d66f812f6a3713c10b7e76a08cd8e5fafa07c5d53d03341806395d74423f","Not an independently authoritative current product route; preserve research or compatibility evidence and trace consumers before removal."
"project_docs/model/ISSUE_STANCE_DURABLE_OVERPERFORMANCE.md","research_or_compatibility_reference","preserved","project_docs/CANONICAL_PIPELINES.md","true","false","basename_in_scripts_and_processed_public_manifest_json","9d2005f5483e93605d572b65d1c386ba57437d0f6a0eee33b1ff2d48fc2c7f1d","9d2005f5483e93605d572b65d1c386ba57437d0f6a0eee33b1ff2d48fc2c7f1d","Not an independently authoritative current product route; preserve research or compatibility evidence and trace consumers before removal."
"project_docs/model/ISSUE_STANCE_TOURNAMENT.md","research_or_compatibility_reference","preserved","project_docs/CANONICAL_PIPELINES.md","true","false","basename_in_scripts_and_processed_public_manifest_json","1af69d1ebf5b7f85a2ea718fab67968e9ced23132c672b2ef2f33ed9b855cc31","1af69d1ebf5b7f85a2ea718fab67968e9ced23132c672b2ef2f33ed9b855cc31","Not an independently authoritative current product route; preserve research or compatibility evidence and trace consumers before removal."
"project_docs/model/MODEL_READINESS.md","scoped_snapshot_notice","updated","project_docs/CANONICAL_PIPELINES.md","false","false","basename_in_scripts_and_processed_public_manifest_json","abd03de67bd80c18db564d82a68072d83851ef8898e729725740ed74d0ac8237","1440fbe208867c4c0ca6c14d6d15cadaaa5a81e7a3135f0e56cf2f014cf7bf26","Added current-status routing notice without rewriting historical measurements or source-selection evidence."
"project_docs/model/NEXT_FORECAST_TOURNAMENTS.md","research_or_compatibility_reference","preserved","project_docs/CANONICAL_PIPELINES.md","true","false","basename_in_scripts_and_processed_public_manifest_json","e4e805f0c83c1c08bc4b090c152e23928cc451e640ada7a9911d7df6b3841f57","e4e805f0c83c1c08bc4b090c152e23928cc451e640ada7a9911d7df6b3841f57","Not an independently authoritative current product route; preserve research or compatibility evidence and trace consumers before removal."
"project_docs/model/POST2016_HEADLINE_FORECAST_V1.md","research_or_compatibility_reference","preserved","project_docs/CANONICAL_PIPELINES.md","true","false","basename_in_scripts_and_processed_public_manifest_json","2b85e157c4d4c47f9dc6fed2f82b1c2d1e869fa92144bf56c67190e17de92ff0","2b85e157c4d4c47f9dc6fed2f82b1c2d1e869fa92144bf56c67190e17de92ff0","Not an independently authoritative current product route; preserve research or compatibility evidence and trace consumers before removal."
"project_docs/model/POST2016_POLLING_CMO_EXPERIMENT.md","research_or_compatibility_reference","preserved","project_docs/CANONICAL_PIPELINES.md","true","false","basename_in_scripts_and_processed_public_manifest_json","c84bcf6bfa3f146fb28137e3eb474bf6e761d5207984eb14320962e56699e31b","c84bcf6bfa3f146fb28137e3eb474bf6e761d5207984eb14320962e56699e31b","Not an independently authoritative current product route; preserve research or compatibility evidence and trace consumers before removal."
"project_docs/model/POST2016_SOUTHERN_WAR_V2.md","research_or_compatibility_reference","preserved","project_docs/CANONICAL_PIPELINES.md","true","true","basename_in_scripts_and_processed_public_manifest_json","35e0c01c515b461fa75dc811b73674cbee120caacd784d02928468964be4e088","35e0c01c515b461fa75dc811b73674cbee120caacd784d02928468964be4e088","Not an independently authoritative current product route; preserve research or compatibility evidence and trace consumers before removal."
"project_docs/model/POST2016_SOUTHERN_WAR_V3_FIELD_CONTRACT.md","current_route_reference","preserved","project_docs/CANONICAL_PIPELINES.md","true","true","basename_in_scripts_and_processed_public_manifest_json","272c60027414654d37ef6d5851cc6224cb432ea12bdf6df05cf53a48b0c7ae32","272c60027414654d37ef6d5851cc6224cb432ea12bdf6df05cf53a48b0c7ae32","Used or linked by current routing; preserve versioned report/contract; validate its actual consumed run."
