left_node_id,right_node_id,name_score,code_exact,vote_score,shared_offices,composite_score,candidate_rank,score_margin
19235,21375,85.5,0,52.33968804159446,1,81.0786250722126,2,0.0
19236,21376,100.0,0,51.61290322580645,1,93.54838709677419,1,15.59392789373814
19236,21373,78.23529411764704,0,76.12903225806451,1,77.95445920303605,2,0.0
19237,21389,100.0,0,51.685393258426956,1,93.55805243445693,1,18.45930087390761
19237,21374,85.5,0,7.490636704119846,1,75.09875156054932,2,0.0
19237,21392,76.0,0,49.2619926199262,1,72.4349323493235,3,-2.663819211225814
19237,21384,70.0,0,28.464419475655433,1,64.46192259675406,4,-10.636828963795253
19237,21364,70.69767441860465,0,20.649651972157766,1,64.0246047590784,5,-11.074146801470917
19238,21383,100.0,0,51.92307692307692,1,93.58974358974359,1,19.826302729528535
19238,21367,77.41935483870968,0,50.0,1,73.76344086021506,2,0.0
19238,21371,70.58823529411764,0,83.2,1,72.26980392156862,3,-1.493636938646432
19238,21397,70.58823529411764,0,19.551282051282048,1,63.7833081950729,4,-9.980132665142158
19238,21390,66.66666666666667,0,21.474358974358974,1,60.64102564102565,5,-13.122415219189406
19239,21374,100.0,0,48.78048780487805,1,93.17073170731707,1,11.87774925117671
19239,21384,85.5,0,53.94736842105263,1,81.29298245614036,2,0.0
19239,21389,85.5,0,29.71014492753623,1,78.06135265700485,3,-3.2316297991355185
19239,21399,85.5,0,7.869481765834929,1,75.14926423544466,4,-6.143718220695703
19239,21364,85.5,0,3.1709203402938924,1,74.52278937870587,5,-6.770193077434499
19240,21390,100.0,0,54.03225806451613,1,93.87096774193549,1,15.08960573476702
19240,21397,83.33333333333334,0,49.193548387096776,1,78.78136200716847,2,0.0
19240,21367,74.34782608695652,0,79.48717948717949,1,75.03307320698626,3,-3.748288800182209
19240,21383,66.66666666666667,0,76.54320987654322,1,67.98353909465021,4,-10.797822912518257
19240,21371,66.66666666666667,0,33.06666666666666,1,62.186666666666675,5,-16.594695340501794
19241,21367,100.0,0,52.88135593220339,1,93.71751412429379,1,14.489308996088653
19241,21394,85.5,0,38.46153846153846,1,79.22820512820513,2,0.0
19241,21371,77.41935483870968,0,78.66666666666666,1,77.58566308243726,3,-1.6425420457678683
19241,21383,77.41935483870968,0,54.91525423728814,1,74.41880809185346,4,-4.809397036351669
19241,21397,77.41935483870968,0,20.67796610169491,1,69.85383634044103,5,-9.374368787764098
19242,21362,100.0,0,52.77777777777778,1,93.70370370370371,1,93.70370370370371
19243,21382,100.0,0,53.35365853658536,1,93.78048780487805,1,93.78048780487805
19244,21392,100.0,0,51.22873345935728,1,93.49716446124764,1,14.613279894273134
19244,21364,78.43137254901961,0,81.82521268368136,1,78.8838845669745,2,0.0
19244,21384,76.92307692307692,0,7.183364839319473,1,67.6244486452426,3,-11.259435921731907
19244,21389,76.0,0,13.043478260869568,1,67.60579710144928,4,-11.278087465525218
19244,21374,63.33333333333332,0,1.8903591682419618,1,55.140936777987804,5,-23.742947788986697
19245,21368,100.0,0,50.56390977443609,1,93.40852130325815,1,30.20524840096391
19245,21392,57.82608695652174,0,98.1549815498155,1,63.203272902294245,2,0.0
19245,21365,56.59574468085106,0,65.92317224287486,1,57.839401689120905,3,-5.36387121317334
19245,21374,63.33333333333332,0,3.759398496240607,1,55.39014202172096,4,-7.813130880573283
19245,21384,57.0,0,14.28571428571429,1,51.304761904761904,5,-11.898510997532341
19248,21400,100.0,1,50.64256460951844,1,93.41900861460246,1,47.17959316297019
19248,21544,68.29268292682926,0,30.94195735065669,1,46.23941545163227,2,0.0
19248,21516,66.66666666666667,0,29.98164101115661,1,45.10866324593199,3,-1.1307522057002757
19248,21576,67.55555555555556,0,23.160570540884052,1,44.74733533137714,4,-1.4920801202551317
19248,21538,69.66666666666666,0,5.0275384832650705,1,43.631449575546455,5,-2.6079658760858138
19249,21401,100.0,1,50.622846541213896,1,93.41637953882852,1,34.80039977029773
19249,21410,85.5,0,44.18234826398092,1,58.61597976853079,2,0.0
19249,21576,56.13636363636363,0,43.46673734428836,1,40.41298922166269,3,-18.2029905468681
19249,21419,55.60975609756098,0,42.088523721176784,1,39.90448608965284,4,-18.71149367887795
19249,21479,57.44186046511628,0,24.46329181023058,1,38.68425286151912,5,-19.931726907011672
19250,21402,100.0,1,50.78023407022106,1,93.43736454269614,1,93.43736454269614
19251,21403,100.0,1,50.530973451327434,1,93.40412979351032,1,40.0395711921721
19251,21528,68.29268292682926,0,84.38053097345133,1,53.364558601338224,2,0.0
19251,21461,74.4186046511628,0,54.82775351770985,1,53.201840003911705,3,-0.16271859742651884
19251,21524,71.42857142857143,0,27.345132743362832,1,47.69363674673409,4,-5.670921854604131
19251,21476,70.83333333333333,0,7.654867256637166,1,44.70120452310718,5,-8.663354078231045
19252,21404,100.0,1,50.50798258345428,1,93.40106434446058,1,42.95253578755115
19252,21528,61.860465116279066,0,92.25931301403,1,50.44852855690943,2,0.0
19252,21568,63.333333333333336,0,41.55781325592647,1,44.59659732301242,3,-5.851931233897012
19252,21461,59.11111111111111,0,50.14556040756914,1,43.13792657286107,4,-7.310601984048361
19252,21524,58.96551724137931,0,29.898403483309146,1,40.3485227632918,5,-10.100005793617633
19253,21405,100.0,1,50.58810223931237,1,93.41174696524165,1,34.6923601543597
19253,21527,86.36363636363636,0,40.96358289979642,1,58.71938681088195,2,0.0
19253,21469,78.04878048780488,0,7.147704139334987,1,49.08310851939101,3,-9.636278291490939
19253,21423,63.41463414634146,0,33.79325944356481,1,43.61145898271921,4,-15.107927828162737
19253,21538,68.29268292682926,0,4.026238407600092,1,42.65065292589139,5,-16.068733884990557
19254,21406,100.0,1,50.74875207986689,1,93.43316694398226,1,52.98750903376528
19254,21472,62.18181818181819,0,15.751525235718244,1,40.44565791021698,2,0.0
19255,21407,100.0,1,50.57864281956866,1,93.41048570927583,1,48.78891073027125
19255,21503,63.1578947368421,0,42.55654918463966,1,44.621574979004585,2,0.0
19255,21469,66.66666666666667,0,16.62283008942662,1,43.327488456367995,3,-1.29408652263659
19255,21529,63.1578947368421,0,32.430299842188326,1,43.271408400011076,4,-1.350166578993509
19255,21572,66.66666666666667,0,15.886375591793788,1,43.22929452335028,5,-1.3922804556543014
19256,21408,100.0,1,50.673316708229436,1,93.4231088944306,1,93.4231088944306
19257,21409,100.0,1,50.63635565698236,1,93.41818075426431,1,45.697348274281474
19257,21444,73.33333333333334,0,18.739576933204603,1,47.72083247998284,2,0.0
19257,21441,66.66666666666667,0,35.697358026858595,1,45.870758848025595,3,-1.850073631957244
19257,21459,68.75,0,17.352760466953388,1,44.70953472892712,4,-3.0112977510557215
19257,21426,66.66666666666667,0,26.770824190292288,1,44.68055433648342,5,-3.040278143499421
19258,21410,100.0,1,50.90076335877862,1,93.45343511450382,1,32.95235368956743
19258,21401,85.5,0,58.3206106870229,1,60.50108142493639,2,0.0
19258,21419,85.5,0,48.48854961832061,1,59.190139949109415,3,-1.3109414758269722
19258,21458,85.5,0,45.61832061068702,1,58.8074427480916,4,-1.6936386768447846
19258,21434,85.5,0,22.44274809160305,1,55.71736641221374,5,-4.783715012722645
19259,21411,100.0,1,50.742574257425744,1,93.43234323432344,1,28.167368841092525
19259,21439,100.0,0,26.9873079492318,1,65.26497439323091,2,0.0
19259,21533,68.57142857142857,0,44.430693069306926,1,48.209806694955205,3,-17.05516769827571
19259,21435,57.14285714285714,0,48.47030593881224,1,41.70080269660354,4,-23.564171696627376
19259,21438,57.14285714285714,0,38.958534233365484,1,40.43256646921064,5,-24.832407924020274
19260,21412,100.0,1,50.780171956267914,1,93.43735626083573,1,39.190932491242975
19260,21541,85.5,0,11.41067827194565,1,54.24642376959275,2,0.0
19260,21560,75.0,0,18.097866468527755,1,48.66304886247037,3,-5.5833749071223835
19260,21436,71.25,0,27.905742490181506,1,47.65826566535753,4,-6.5881581042352195
19260,21519,72.72727272727273,0,11.601740791848004,1,46.39538362073125,5,-7.8510401488615
19261,21413,100.0,1,50.72170900692841,1,93.42956120092379,1,41.728765717218366
19261,21536,82.16216216216216,0,7.755966127790604,1,51.70079548370542,2,0.0
19261,21423,65.0,0,28.752886836027713,1,43.917051578137034,3,-7.783743905568386
19261,21417,60.454545454545446,0,25.067359507313313,1,40.62261763127813,4,-11.078177852427288
19261,21573,63.1578947368421,0,1.664742109314854,1,39.16933403562794,5,-12.53146144807748
19262,21414,100.0,1,50.58569667077681,1,93.41142622277025,1,35.33295314426634
19262,21417,85.5,0,40.151048088779284,1,58.078473078503905,2,0.0
19262,21540,88.0,0,17.09309494451294,1,56.545745992601724,3,-1.5327270859021809
19262,21470,85.5,0,4.1615289765721375,1,53.27987053020962,4,-4.798602548294284
19262,21514,85.5,0,3.545006165228115,1,53.197667488697086,5,-4.880805589806819
19263,21415,100.0,1,50.619128949615714,1,93.41588385994876,1,33.13141251748166
19263,21414,82.6086956521739,0,70.06831767719898,1,60.28447134246711,2,0.0
19263,21486,77.72727272727272,0,41.374893253629374,1,53.44847061563543,3,-6.836000726831678
19263,21540,76.0,0,23.676345004269848,1,50.02351266723598,4,-10.26095867523113
19263,21500,69.76744186046511,0,3.479931682322801,1,43.487246704929866,5,-16.79722463753724
19264,21416,100.0,1,50.387187609996474,1,93.38495834799953,1,35.44113868356212
19264,21480,85.5,0,39.141147483280534,1,57.943819664437406,2,0.0
19264,21476,85.5,0,3.0447025695177765,1,53.13096034260237,3,-4.812859321835035
19264,21461,59.99999999999999,0,72.54487856388596,1,46.672650475184795,4,-11.27116918925261
19264,21481,64.70588235294117,0,33.210137275607174,1,44.32997908772802,5,-13.613840576709386
19265,21417,100.0,1,50.270165959089155,1,93.3693554612119,1,32.199739482825166
19265,21414,85.5,0,63.33461983790043,1,61.16961597838673,2,0.0
19265,21486,85.5,0,37.39868776534156,1,57.71149170204554,3,-3.458124276341188
19265,21540,85.5,0,21.40100347356233,1,55.57846712980831,4,-5.59114884857842
19265,21503,72.72727272727273,0,31.223465843303742,1,49.01161362759202,5,-12.15800235079471
19266,21418,100.0,1,51.60060975609756,1,93.54674796747967,1,93.54674796747967
19267,21419,100.0,1,51.077516886458675,1,93.47700225152782,1,33.602865337193094
19267,21410,85.5,0,53.61852685751045,1,59.87413691433473,2,0.0
19267,21481,59.45945945945945,0,60.69475715664201,1,44.75930095421893,3,-15.114835960115798
19267,21559,59.57446808510638,0,44.51592151817304,1,42.67304485490534,4,-17.201092059429385
19267,21472,60.00000000000001,0,18.269540045030553,1,39.435938672670744,5,-20.438198241663983
19268,21420,100.0,1,50.75598086124402,1,93.4341307814992,1,47.35539986329459
19268,21552,67.85714285714286,0,31.751196172248807,1,46.07873091820461,2,0.0
19268,21499,66.66666666666667,0,10.449760765550241,1,42.50441254651781,3,-3.5743183716868003
19268,21472,61.07142857142858,0,10.870813397129186,1,39.11015607199818,4,-6.96857484620643
19268,21517,57.57575757575758,0,20.918660287081337,1,38.294205209994686,5,-7.784525708209927
19269,21421,100.0,1,50.64935064935065,1,93.41991341991343,1,24.678208468407547
19269,21506,100.0,0,53.06278713629402,1,68.74170495150588,2,0.0
19269,21497,100.0,0,44.5945945945946,1,67.61261261261262,3,-1.1290923388932583
19269,21509,100.0,0,40.45534150612959,1,67.06071220081728,4,-1.6809927506886027
19269,21448,100.0,0,27.697841726618712,1,65.35971223021583,5,-3.3819927212900467
19270,21422,100.0,1,50.42444821731748,1,93.38992642897567,1,36.958887137197834
19270,21487,85.5,0,27.795294688333737,1,56.431039291777836,2,0.0
19270,21557,58.82352941176471,0,29.29905408682998,1,40.18105034883224,3,-16.2499889429456
19271,21423,100.0,1,50.54982236508205,1,93.40664298201095,1,43.122743458867525
19271,21527,68.29268292682926,0,61.27558788699036,1,50.283899523143425,2,0.0
19271,21570,71.89189189189189,0,34.30891558111995,1,48.907855410816,3,-1.3760441123274276
19271,21529,66.75675675675676,0,20.85941465065133,1,43.947921953420185,4,-6.335977569723241
19271,21536,66.75675675675676,0,13.635594654034854,1,42.98474595387132,5,-7.299153569272107
19272,21424,100.0,1,50.52005943536404,1,93.40267459138188,1,28.047659732540865
19272,21460,85.5,0,94.72511144130758,1,65.35501485884102,2,0.0
19272,21513,85.5,0,92.23625557206539,1,65.02316740960872,3,-0.33184744923229914
19272,21452,85.5,0,43.722139673105495,1,58.554618623080735,4,-6.800396235760282
19272,21426,63.33333333333332,0,88.26229508196721,1,50.82386156648451,5,-14.531153292356507
19273,21425,100.0,1,51.02990033222592,1,93.47065337763013,1,48.94795466279167
19273,21461,56.41025641025641,0,73.0228044638525,1,44.522698714838455,2,0.0
19273,21453,55.882352941176464,0,40.375586854460096,1,39.84419589432017,3,-4.678502820518283
19273,21476,59.09090909090908,0,5.747508305647841,1,37.20572838014698,4,-7.316970334691476
19273,21562,55.0,0,22.392026578073086,1,36.902270210409746,5,-7.620428504428709
19274,21426,100.0,1,50.757197537027785,1,93.43429300493705,1,39.52238309202863
19274,21409,66.66666666666667,0,96.00599101347977,1,53.91190991290841,2,0.0
19274,21424,63.33333333333332,0,22.63271759028125,1,42.073251234259715,3,-11.838658678648699
19274,21444,58.06451612903225,0,35.53003827591945,1,40.54379004969248,4,-13.36811986321593
19275,21427,100.0,1,50.30120481927711,1,93.37349397590361,1,51.383711089569005
19275,21561,57.77777777777777,0,47.70114942528736,1,41.98978288633461,2,0.0
19275,21525,58.53658536585367,0,25.170583775587563,1,39.453638812354775,3,-2.536144073979834
19275,21435,59.09090909090908,0,19.91601679664067,1,39.09486284561269,4,-2.894920040721921
19275,21415,57.14285714285714,0,14.002530577815264,1,37.105099315137274,5,-4.8846835711973355
19276,21428,100.0,1,50.92094077642392,1,93.45612543685652,1,53.665587584544795
19276,21430,60.60606060606061,0,18.126003589307636,1,39.79053785231173,2,0.0
19276,21483,55.88235294117647,0,9.965051478228016,1,35.78945784415589,3,-4.001080008155839
19277,21429,100.0,1,50.69090136054422,1,93.42545351473923,1,54.98106060606061
19277,21438,57.57575757575758,0,22.045068027210878,1,38.44439290867862,2,0.0
19277,21483,55.882352941176464,0,11.213860544217692,1,35.95596571962118,3,-2.4884271890574396
19278,21430,100.0,1,50.901856763925736,1,93.45358090185677,1,46.755661249012235
19278,21428,60.60606060606061,0,69.93136709330365,1,46.69791965284453,2,0.0
19278,21475,58.05555555555556,0,44.98673740053051,1,41.79915757933,3,-4.898762073514533
19278,21469,62.857142857142854,0,16.763925729442974,1,40.99709485916382,4,-5.7008247936807095
19278,21472,62.18181818181819,0,15.066312997347476,1,40.35429627843421,5,-6.3436233744103205
19279,21431,100.0,1,51.087173349291845,1,93.47828977990558,1,34.428401156991825
19279,21507,85.5,0,47.43666467185318,1,59.049888622913755,2,0.0
19279,21465,85.5,0,45.401954917215235,1,58.77859398896203,3,-0.2712946339517259
19279,21462,85.5,0,39.23798124875324,1,57.9567308331671,4,-1.0931577897466553
19279,21558,85.5,0,5.904647915419902,1,53.51228638872266,5,-5.537602234191098
19280,21432,100.0,1,51.53110047846889,1,93.53748006379585,1,42.49204596573018
19280,21516,71.7948717948718,0,50.78947368421053,1,51.04543409806568,2,0.0
19280,21544,68.42105263157895,0,52.41626794258374,1,49.18181818181818,3,-1.8636159162474968
19280,21532,71.7948717948718,0,34.569377990430624,1,48.88275467222836,4,-2.162679425837318
19280,21463,71.25,0,26.746411483253585,1,47.50368819776715,5,-3.5417459002985296
19281,21433,100.0,1,51.52439024390244,1,93.53658536585367,1,44.84951378925554
19281,21445,73.33333333333334,0,25.986370157819227,1,48.68707157659813,2,0.0
19281,21473,63.33333333333332,0,41.284074605451934,1,44.56009883628248,3,-4.126972740315651
19281,21474,66.08695652173913,0,22.435437589670016,1,43.745014867028466,4,-4.942056709569663
19282,21434,100.0,1,50.935550935550935,1,93.45807345807346,1,29.191381796405793
19282,21410,85.5,0,86.5626874625075,1,64.26669166166766,2,0.0
19282,21442,60.0,0,93.82314694408322,1,49.50975292587776,3,-14.756938735789902
19282,21481,60.0,0,76.47058823529412,1,47.19607843137255,4,-17.070613230295116
19282,21436,61.904761904761905,0,54.88779003423354,1,45.49297517916765,5,-18.773716482500014
19283,21435,100.0,1,51.18206938900829,1,93.49094258520111,1,29.48357639954969
19283,21440,85.5,0,84.61774639238563,1,64.00736618565142,2,0.0
19283,21447,80.85106382978724,0,69.81885170402211,1,59.16733625557174,3,-4.84002993007968
19283,21514,85.5,0,7.061713233036537,1,53.666561764404875,4,-10.340804421246546
19283,21414,62.5,0,99.23826934795856,1,51.77343591306115,5,-12.233930272590271
19284,21436,100.0,1,51.26755070202809,1,93.50234009360375,1,37.12594253770151
19284,21412,71.25,0,93.29173166926678,1,56.37639755590224,2,0.0
19284,21560,68.61111111111111,0,33.248829953198126,1,46.743362512278274,3,-9.633035043623963
19284,21456,66.66666666666667,0,30.69422776911076,1,45.20367481365922,4,-11.172722742243018
19284,21499,66.75675675675676,0,10.647425897035879,1,42.586323452938124,5,-13.790074102964113
19285,21437,100.0,1,50.841750841750844,1,93.44556677890012,1,37.10664983164983
19285,21445,85.5,0,27.104377104377107,1,56.33891694725028,2,0.0
19285,21472,85.5,0,10.624766180321732,1,54.14163549070957,3,-2.197281456540715
19285,21545,70.37037037037037,0,31.369248035914698,1,47.57762813318369,4,-8.761288814066596
19285,21553,72.34042553191489,0,19.09839132061354,1,47.15638125409599,5,-9.182535693154293
19286,21438,100.0,1,50.883218842001966,1,93.45109584560026,1,46.55022511268927
19286,21429,57.57575757575758,0,85.46865170895366,1,46.900870732910995,2,0.0
19286,21439,57.14285714285714,0,73.45436702649657,1,45.032010841628114,3,-1.8688598912828809
19286,21442,63.333333333333336,0,37.733071638861624,1,44.08663177407044,4,-2.814238958840555
19286,21411,57.14285714285714,0,10.058881256133468,1,36.579279405579705,5,-10.32159132733129
19287,21439,100.0,1,50.81466395112017,1,93.4419551934827,1,30.84747680470695
19287,21411,100.0,0,6.958587915818059,1,62.59447838877575,2,0.0
19287,21533,68.57142857142857,0,6.093007467752887,1,43.09811528141467,3,-19.496363107361077
19287,21438,57.14285714285714,0,35.20027155465038,1,39.931464778715295,4,-22.663013610060453
19287,21435,57.14285714285714,0,28.292600135777324,1,39.01044192286555,5,-23.584036465910195
19288,21440,100.0,1,50.87686911574673,1,93.4502492154329,1,35.12805519660329
19288,21447,85.5,0,41.97895514122207,1,58.32219401882961,2,0.0
19288,21435,85.5,0,30.773490862100793,1,56.828132114946776,3,-1.4940619038828373
19288,21533,73.33333333333334,0,6.627284474801554,1,46.10586015219577,4,-12.216333866633846
19288,21513,63.333333333333336,0,45.83717925050767,1,45.16717945562325,5,-13.155014563206365
19289,21441,100.0,1,51.06089139987445,1,93.47478551998327,1,35.823892993384526
19289,21444,87.6923076923077,0,26.804770872567484,1,57.650892526598746,2,0.0
19289,21409,66.66666666666667,0,72.42937853107345,1,50.76836158192091,3,-6.882530944677839
19289,21443,65.76923076923076,0,25.92592592592593,1,44.0144824311491,4,-13.636410095449648
19290,21442,100.0,1,51.04546963159642,1,93.47272928421286,1,36.72958568425711
19290,21489,85.5,0,30.136076999668106,1,56.74314359995575,2,0.0
19290,21438,63.333333333333336,0,68.83504812479256,1,48.233561972194565,3,-8.509581627761186
19290,21434,60.0,0,24.394291403916355,1,40.252572187188846,4,-16.490571412766904
19290,21540,57.14285714285714,0,36.80716893461666,1,40.145717762710795,5,-16.597425837244955
19291,21443,100.0,1,51.304347826086946,1,93.5072463768116,1,39.75391436745549
19291,21441,65.76923076923076,0,98.9672977624785,1,53.75333200935611,2,0.0
19292,21444,100.0,1,50.97898758357211,1,93.46386501114296,1,26.438836235397844
19292,21441,87.6923076923077,0,97.11079274116523,1,67.02502877574511,2,0.0
19292,21409,73.33333333333334,0,72.59490379615184,1,54.90154272837581,3,-12.123486047369305
19292,21426,58.06451612903225,0,72.82712511938874,1,45.516734962155056,4,-21.508293813590058
19292,21446,57.14285714285714,0,72.08691499522445,1,44.849683904125165,5,-22.17534487161995
19293,21445,100.0,1,51.20141342756184,1,93.49352179034159,1,27.96286808009424
19293,21437,85.5,0,96.04240282685512,1,65.53065371024735,2,0.0
19293,21433,73.33333333333334,0,98.50330664810303,1,58.355996441969296,3,-7.174657268278054
19294,21446,100.0,1,50.89345920431558,1,93.45246122724208,1,42.302155915186944
19294,21554,79.16666666666666,0,17.48145650708024,1,51.15030531205514,2,0.0
19294,21537,64.70588235294117,0,10.502360080917061,1,41.30227546176934,3,-9.848029850285798
19294,21444,57.14285714285714,0,35.9912339851652,1,40.03692643611727,4,-11.113378875937869
19295,21447,100.0,1,51.424694708276796,1,93.52329262777025,1,32.48832730287955
19295,21440,85.5,0,62.32473993668024,1,61.0349653248907,2,0.0
19295,21533,85.5,0,8.118498417005881,1,53.80746645560079,3,-7.22749886928991
19295,21470,85.5,0,6.105834464043425,1,53.539111261872456,4,-7.495854063018243
19295,21514,85.5,0,5.201266395296244,1,53.418502186039504,5,-7.616463138851195
19296,21448,100.0,1,51.07164727495408,1,93.47621963666055,1,27.147377015717495
19296,21509,100.0,0,34.96631965707287,1,66.32884262094305,2,0.0
19296,21497,100.0,0,31.720759338640537,1,65.89610124515208,3,-0.43274137579096816
19296,21506,100.0,0,26.658501735047967,1,65.22113356467307,4,-1.1077090562699823
19296,21421,100.0,0,7.164727495407231,1,62.6219636660543,5,-3.706878954888751
19297,21449,100.0,1,51.21079793568877,1,93.49477305809184,1,37.27896982929734
19297,21525,85.5,0,26.181024215958715,1,56.2158032287945,2,0.0
19297,21529,85.5,0,24.473997618102416,1,55.98819968241366,3,-0.22760354638084124
19297,21543,85.5,0,13.656212782850341,1,54.54582837104671,4,-1.669974857747789
19297,21526,85.5,0,10.778086542278686,1,54.16207820563716,5,-2.053725023157341
19298,21450,100.0,1,51.095845600261704,1,93.4794460800349,1,54.436198342601685
19298,21514,62.5,0,3.761858030749099,1,39.04324773743322,2,0.0
19298,21526,57.826086956521735,0,8.881256133464177,1,36.84358777431696,3,-2.199659963116261
19298,21483,55.416666666666664,0,17.255479228001313,1,36.474341674844624,4,-2.5689060625885958
19299,21451,100.0,1,51.20794761797245,1,93.49439301572967,1,33.61051591781441
19299,21507,85.5,0,53.691578234364414,1,59.88387709791526,2,0.0
19299,21465,85.5,0,51.38857529916459,1,59.57681003988861,3,-0.3070670580266466
19299,21462,85.5,0,44.41183111311808,1,58.64657748174908,4,-1.2372996161661831
19299,21558,85.5,0,6.683224204109283,1,53.61609656054791,5,-6.267780537367351
19300,21452,100.0,1,51.01863892501084,1,93.46915185666812,1,31.74757849111569
19300,21513,80.0,0,92.91180024164318,1,61.72157336555243,2,0.0
19300,21424,85.5,0,58.951018638925014,1,60.585135818523334,3,-1.1364375470290966
19300,21554,85.5,0,44.95015171218032,1,58.71835356162404,4,-3.0032198039283884
19300,21460,60.0,0,90.47058823529412,1,49.062745098039215,5,-12.658828267513215
19301,21453,100.0,1,50.72808927599346,1,93.4304119034658,1,57.57605110634346
19301,21425,55.882352941176464,0,10.451823625476319,1,35.85436079712233,2,0.0
19301,21499,55.88235294117647,0,3.7152966793685405,1,34.956157204307964,3,-0.8982035928143688
19302,21454,100.0,1,50.557754587981286,1,93.40770061173085,1,42.192070782973154
19302,21455,70.58823529411764,0,57.64663548038863,1,51.21562982875769,2,0.0
19302,21502,71.25,0,19.107592659229944,1,46.48517902123066,3,-4.730450807527035
19302,21457,70.58823529411764,0,17.848146815401222,1,45.90916467342604,4,-5.306465155331651
19302,21456,60.60606060606061,0,56.63907880532566,1,44.925614547780796,5,-6.290015280976895
19303,21455,100.0,1,50.76045627376426,1,93.43472750316857,1,43.96953204602501
19303,21454,70.58823529411764,0,44.51837769328264,1,49.465195457143565,2,0.0
19303,21502,72.72727272727273,0,16.825095057034222,1,47.091830856089416,3,-2.373364601054149
19303,21436,56.486486486486484,0,83.30164765525983,1,45.94021968736798,4,-3.524975769775587
19303,21457,63.33333333333332,0,15.716096324461349,1,41.15103506548373,5,-8.314160391659833
19304,21456,100.0,1,50.83979328165375,1,93.44530577088717,1,36.090676141257546
19304,21541,85.5,0,34.72222222222222,1,57.35462962962963,2,0.0
19304,21560,76.47058823529412,0,55.071059431524546,1,54.49967066930131,3,-2.854958960328318
19304,21412,71.25,0,64.71571906354515,1,52.56626254180602,4,-4.788367087823609
19304,21530,72.22222222222221,0,5.006459948320419,1,45.20456503014642,5,-12.150064599483208
19305,21457,100.0,1,51.23966942148761,1,93.49862258953169,1,40.782971204422495
19305,21454,70.58823529411764,0,68.89679715302492,1,52.7156513851092,2,0.0
19305,21502,71.25,0,54.85537190082644,1,51.25154958677686,3,-1.4641017983323366
19305,21455,63.33333333333332,0,60.42446941323345,1,47.11215147732001,4,-5.603499907789185
19305,21456,57.14285714285714,0,61.49936467598476,1,43.43801052822654,5,-9.277640856882655
19306,21458,100.0,1,50.52417991207305,1,93.40322398827641,1,33.16159677601172
19306,21410,85.5,0,56.37470409198513,1,60.24162721226469,2,0.0
19306,21569,63.333333333333336,0,50.69327020629015,1,45.81465824972758,3,-14.42696896253711
19306,21487,60.46511627906976,0,38.75549543456206,1,42.454221096701296,4,-17.787406115563392
19306,21467,59.11111111111111,0,41.15657761244505,1,41.93939553351119,5,-18.3022316787535
19307,21459,100.0,1,50.48518896833504,1,93.398025195778,1,41.95151872440803
19307,21409,68.75,0,67.88004853527474,1,51.44650647136997,2,0.0
19308,21460,100.0,1,50.76647421859446,1,93.43552989581259,1,37.100469506934765
19308,21424,85.5,0,27.07545291658372,1,56.33506038887783,2,0.0
19308,21554,85.5,0,20.645032848895084,1,55.47767104651935,3,-0.8573893423584806
19308,21544,63.0,0,43.61935098546685,1,44.665913464728916,4,-11.669146924148912
19308,21492,60.00000000000001,0,16.782799124029466,1,39.2377065498706,5,-17.097353839007226
19309,21461,100.0,1,50.77605321507761,1,93.43680709534368,1,40.943746407161036
19309,21556,82.16216216216216,0,13.69795516136979,1,52.493060688182645,2,0.0
19309,21476,82.16216216216216,0,2.1310667652131077,1,50.95080890202842,3,-1.5422517861542246
19309,21403,74.4186046511628,0,14.067504311406754,1,47.76714010973796,4,-4.725920578444686
19309,21524,73.17073170731707,0,7.612712490761275,1,46.1369795516137,5,-6.356081136568946
19310,21462,100.0,1,50.33265097236438,1,93.37768679631526,1,31.915054588877524
19310,21431,85.5,0,65.53224155578302,1,61.462632207437736,2,0.0
19310,21451,85.5,0,58.034800409416576,1,60.46297338792221,3,-0.999658819515524
19310,21507,83.01886792452831,0,60.84953940634597,1,59.30824047430526,4,-2.154391733132478
19310,21492,85.5,0,21.5711361310133,1,55.60115148413511,5,-5.861480723302627
19311,21463,100.0,1,50.70294784580499,1,93.427059712774,1,30.621938775510202
19311,21410,85.5,0,75.60090702947846,1,62.805120937263794,2,0.0
19311,21494,85.1063829787234,0,57.09750566893423,1,60.095270259403996,3,-2.709850677859798
19311,21479,88.37209302325581,0,41.859410430839006,1,60.07737875511962,4,-2.7277421821441763
19311,21488,90.9090909090909,0,19.319727891156457,1,58.63656977942692,5,-4.168551157836873
19312,21464,100.0,1,50.49907578558226,1,93.39987677141097,1,49.87927799249427
19312,21493,60.454545454545446,0,46.80221811460259,1,43.5205987789167,2,0.0
19312,21496,60.454545454545446,0,19.334565619223664,1,39.85824511286618,3,-3.662353666050521
19312,21485,60.454545454545446,0,11.201478743068394,1,38.77383352937881,4,-4.746765249537887
19313,21465,100.0,1,50.5104305370617,1,93.4013907382749,1,33.09834664891257
19313,21431,85.5,0,56.83533067021749,1,60.30304408936233,2,0.0
19313,21451,85.5,0,50.33288948069241,1,59.43605193075899,3,-0.8669921586033382
19313,21558,86.27450980392157,0,6.569019085663563,1,54.07848359050678,4,-6.224560498855553
19313,21462,73.07692307692307,0,43.65290723479804,1,50.884490195408965,5,-9.418553893953366
19314,21466,100.0,1,50.64232589587559,1,93.41897678611674,1,27.538539828144764
