state,year,county,precinct,county_raw,county_match_confidence,dem_votes,rep_votes,ocr_min_numeric_confidence,source_page,source_line,duplicate_ocr_rows
TN,1998,DAVIDSON,16-2 WOODBINE PRESB,DAVIDSON,1.0,215,258,0.9977834622065226,9,16-2 Woodbine Presb 215 258 6 4 5 1 0 。,1
TN,1998,DAVIDSON,16-3 WOODBINE BAPTIS,DAVIDSON,1.0,215,264,0.9987919330596924,9,16-3 Woodbine Baptis 215 264 4 4 6 1 0 0,1
TN,1998,DAVIDSON,16-4 GLENWOOD BAPT.,DAVIDSON,1.0,113,153,0.9994928240776062,9,16-4 Glenwood Bapt. 113 153 。 5 2 。 1 0,1
TN,1998,DAVIDSON,16-5 GLENWOOD BAPT,DAVIDSON,1.0,24,32,0.9981969892978668,9,16-5 Glenwood Bapt 24 32 3 0 。 0 0 0,1
TN,1998,DAVIDSON,17-1 MURREL1 SCHOOL,DAVIDSON,1.0,460,111,0.9985480507214864,9,17-1 Murrel1 School 460 111 3 2 4 0 2 0,1
TN,1998,DAVIDSON,17-2 SEVIER PARK COM,DAVIDSON,1.0,623,226,0.9986980358759562,9,17-2 Sevier Park Com 623 226 2 4 9 1 7 0,1
TN,1998,DAVIDSON,17-3 VINE HI11,DAVIDSON,1.0,146,57,0.9979662299156188,9,17-3 Vine Hi11 146 57 2 2 4 1 。,1
TN,1998,DAVIDSON,17-4 BERRY HILL,DAVIDSON,1.0,42,67,0.9974939823150636,9,17-4 Berry Hill 42 67 2 2 4 0 1 o,1
TN,1998,DAVIDSON,17-5 BOY SCOUT HDQ.,DAVIDSON,1.0,51,67,0.9995014369487762,9,17-5 Boy Scout Hdq. 51 67 1 1 1 1 。,1
TN,1998,DAVIDSON,17-6 SEVIER PARK COM,DAVIDSON,1.0,101,53,0.8857126832008362,9,17-6 Sevier Park Com 101 53 1 5 0 0,1
TN,1998,DAVIDSON,18-1 EAKIN SCHOOL,DAVIDSON,1.0,21,22,0.9987896978855132,9,18-1 Eakin School 21 22 0 0 1 0 1 0,1
TN,1998,DAVIDSON,18-2 BELMONT UNIV.,DAVIDSON,1.0,349,221,0.9976906180381776,9,18-2 Belmont Univ. 349 221 8 2 2 0 10 0,1
TN,1998,DAVIDSON,18-3 HILLSBORO FIRE,DAVIDSON,1.0,96,125,0.9986972808837892,10,18-3 Hillsboro Fire 96 125 1 0 2 2 1 0,1
TN,1998,DAVIDSON,18-4 BELMONT BAPT.,DAVIDSON,1.0,15,3,0.9991538524627686,10,18-4 Belmont Bapt. 15 3 0 0 0,1
TN,1998,DAVIDSON,18-5 ST.BERNARD'S,DAVIDSON,1.0,180,190,0.9364877343177797,10,18-5 St.Bernard's 180 190 5 3 5 。 6 0,1
TN,1998,DAVIDSON,18-6 EAKIN SCHOOL,DAVIDSON,1.0,100,104,0.9980178276697794,10,18-6 Eakin School 100 104 2 0 1 1 0 0,1
TN,1998,DAVIDSON,19-1 WATKINS CC,DAVIDSON,1.0,218,47,0.9986024498939514,10,19-1 Watkins CC 218 47 3 1 1 2 0 0,1
TN,1998,DAVIDSON,19-2 EDGEHILL ESTATE,DAVIDSON,1.0,235,53,0.9989754756291708,10,19-2 Edgehill Estate 235 53 。 1 。 1 0,1
TN,1998,DAVIDSON,19-3 JOHNSON MIDDLE,DAVIDSON,1.0,132,57,0.9989436070124308,10,19-3 Johnson Middle 132 57 。 4 0 0 0,1
TN,1998,DAVIDSON,19-4 NAPIER,DAVIDSON,1.0,127,61,0.9984899163246156,10,19-4 Napier 127 61 0 0 4 。 1 0,1
TN,1998,DAVIDSON,19-5 TREVECCA,DAVIDSON,1.0,60,172,0.9978523254394532,10,19-5 Trevecca 60 172 3 1 2 0 3 0,1
TN,1998,DAVIDSON,20-1 WHARTON,DAVIDSON,1.0,241,62,0.998827616373698,10,20-1 Wharton 241 62 1 2 1 0 0,1
TN,1998,DAVIDSON,20-2 JOHN EARLY,DAVIDSON,1.0,301,60,0.9979726672172546,10,20-2 John Early 301 60 1 0 1 2 1 0,1
TN,1998,DAVIDSON,20-3 ST.VINCENT,DAVIDSON,1.0,130,22,0.9231480360031128,10,20-3 St.Vincent 13 0 22 2 1 1 0 0 0,1
TN,1998,DAVIDSON,20-4 JONES SCHOOL,DAVIDSON,1.0,274,84,0.9982268214225768,10,20-4 Jones School 274 84 1 3 1 1 0,1
TN,1998,DAVIDSON,20-5 15TH AVE. BAPT,DAVIDSON,1.0,264,68,0.997183620929718,10,20-5 15th Ave. Bapt 264 68 0 0 1 3 1 0,1
TN,1998,DAVIDSON,21-1 HADLEY PARK,DAVIDSON,1.0,544,108,0.9985546271006266,10,21-1 Hadley Park 544 108 3 1 4 2 1 0,1
TN,1998,DAVIDSON,21-2 45TH AVE.,DAVIDSON,1.0,76,57,0.9993284344673156,10,21-2 45th Ave. 76 57 0 0 1 0 0 0,1
TN,1998,DAVIDSON,21-4 CENTENNIAL PARK,DAVIDSON,1.0,122,131,0.9981139302253724,10,21-4 Centennial Park 122 131 1 0 1 2 3 0,1
TN,1998,DAVIDSON,21-5 PEARL-COHN,DAVIDSON,1.0,241,62,0.9988764325777688,10,21-5 Pearl-Cohn 241 62 2 3 2 0 1 0,1
TN,1998,DAVIDSON,21-6 CENTENNIAL ART,DAVIDSON,1.0,1,0,0.7257943153381348,10,21-6 Centennial Art 1 0 0 0 0 0 。 0,1
TN,1998,DAVIDSON,22-1 WEST PARK,DAVIDSON,1.0,322,434,0.9980363249778748,10,22-1 West Park 322 434 10 3 7 3 3 0,1
TN,1998,DAVIDSON,22-2CHARLOTTEPARK,DAVIDSON,1.0,283,545,0.9987845420837402,10,22-2CharlottePark 283 545 1 7 7 1 6 0,1
TN,1998,DAVIDSON,22-3 CENTENNIAL FIRE,DAVIDSON,1.0,1,6,0.9970837235450744,10,22-3 Centennial Fire 1 6 0 0 0 0 0 0,1
TN,1998,DAVIDSON,23-1 GOWER,DAVIDSON,1.0,198,492,0.881131500005722,10,23-1 Gower 198 4 92 5 2 5 0 0 0,1
TN,1998,DAVIDSON,23-2 BELLEVUE CC,DAVIDSON,1.0,236,521,0.9984385768572488,10,23-2 Bellevue CC 236 521 3 3 0 2 0,1
TN,1998,DAVIDSON,23-3 WESTMEADE,DAVIDSON,1.0,306,624,0.998380959033966,10,23-3 Westmeade 306 624 4 3 8 0 6 0,1
TN,1998,DAVIDSON,23-4 BROOK HOLLOW,DAVIDSON,1.0,202,439,0.998927374680837,10,23-4 Brook Hollow 202 439 4 4 5 1 0 0,1
TN,1998,DAVIDSON,24-1 SYLVAN PARK,DAVIDSON,1.0,273,344,0.8895180225372314,10,24-1 Sylvan Park 273 34.4 7 4 4 2 7 0,1
TN,1998,DAVIDSON,24-2 MCCABE PARK COM,DAVIDSON,1.0,224,286,0.9988583326339722,10,24-2 McCabe Park Com 224 286 5 3 5 1 3 0,1
TN,1998,DAVIDSON,24-3 VO TECH,DAVIDSON,1.0,253,404,0.9992220004399618,10,24-3 Vo Tech 253 404 6 4 4 0 2 0,1
TN,1998,DAVIDSON,24-4 HI1LWOOD HIGH,DAVIDSON,1.0,132,497,0.8338388999303182,10,24-4 Hi1lwood High 132 497 1 1 5 1 2 0,1
TN,1998,DAVIDSON,24-6 RICHLAND PARK,DAVIDSON,1.0,110,58,0.9748755693435668,10,24-6 Richland Park 110 58 2 2 0 1 0,1
TN,1998,DAVIDSON,25-1 TEACHER'S CTR.,DAVIDSON,1.0,217,468,0.9976961215337118,10,25-1 Teacher's Ctr. 217 468 1 5 2 0 1 0,1
TN,1998,DAVIDSON,25-2 HILLSBORO HIGH,DAVIDSON,1.0,356,905,0.9993248184521992,10,25-2 Hillsboro High 356 905 3 2 8 4 4 0,1
TN,1998,DAVIDSON,25-3 CHRIST KING,DAVIDSON,1.0,241,335,0.9987272024154664,10,25-3 Christ King 241 335 4 2 5 3 0,1
TN,1998,DAVIDSON,25-4 STOKES,DAVIDSON,1.0,126,304,0.9982094367345176,10,25-4 Stokes 126 304 1 2 3 。 4,1
TN,1998,DAVIDSON,25-5 GREEN HILLS,DAVIDSON,1.0,75,197,0.9984084765116372,10,25-5 Green Hills 75 197 1 1 1 0 0,1
TN,1998,DAVIDSON,26-2 TUSCULUM SCHOOL,DAVIDSON,1.0,282,338,0.9711660742759703,10,26-2 Tusculum School 282 338 1 2 9 0 0 0,1
TN,1998,DAVIDSON,26-3 NORMAN BINKLEY,DAVIDSON,1.0,362,753,0.9985990126927694,10,26-3 Norman Binkley 362 753 7 4 13 1 3 0,1
TN,1998,DAVIDSON,26-4 HAYWOOD BAPT,DAVIDSON,1.0,88,123,0.997641533613205,10,26-4 Haywood Bapt 88 123 4 2 3 3,1
TN,1998,DAVIDSON,27-1 GLENCLIFF H.S.,DAVIDSON,1.0,207,329,0.9961947004000344,10,27-1 Glencliff H.S. 207 329 5 0 7 1 1 0,1
TN,1998,DAVIDSON,27-2 PARAGON MILLS,DAVIDSON,1.0,174,186,0.9848840435345968,10,27-2 Paragon Mills 174 186 1 0 6 2 0 。,1
TN,1998,DAVIDSON,27-3 UNA CHURCH,DAVIDSON,1.0,195,337,0.9993652900060018,10,27-3 Una Church 195 337 0 7 2 1 。 。,1
TN,1998,DAVIDSON,27-5 PRIEST LAKE,DAVIDSON,1.0,85,145,0.9988362789154052,10,27-5 Priest Lake 85 145 1 0 1 。 0 。,1
TN,1998,DAVIDSON,28-1 APOLLO JR. HIGH,DAVIDSON,1.0,109,212,0.9735429883003236,10,28-1 Apollo Jr. High 109 212 0 1 m 1 1 0,1
TN,1998,DAVIDSON,28-2 O1D ANTIOCH HS,DAVIDSON,1.0,338,391,0.9981868664423624,10,28-2 O1d Antioch HS 338 391 2 0 3 2 2 0,1
TN,1998,DAVIDSON,28-3 LAKEVIEW ELEM.,DAVIDSON,1.0,131,205,0.9988000194231668,10,28-3 Lakeview Elem. 131 205 1 0 4 1 1 0,1
TN,1998,DAVIDSON,28-4 ANTIOCH CH OF C,DAVIDSON,1.0,209,296,0.9985621571540833,10,28-4 Antioch Ch of C 209 296 1 4 5 。 1 0,1
TN,1998,DAVIDSON,29-1 MURFREESBORO FH,DAVIDSON,1.0,420,781,0.9981089035669962,10,29-1 Murfreesboro FH 420 781 9 4 13 o 3 0,1
TN,1998,DAVIDSON,29-2 NEW ANTIOCH HS,DAVIDSON,1.0,167,281,0.9984340270360312,10,29-2 New Antioch HS 167 281 3 4 3 。 0 0,1
TN,1998,DAVIDSON,29-3 SMITH SPRINGS,DAVIDSON,1.0,556,951,0.998832086722056,10,29-3 Smith Springs 556 951 5 1 11 3 5 0,1
TN,1998,DAVIDSON,30-1 TUSCULUM,DAVIDSON,1.0,114,206,0.998775581518809,10,30-1 Tusculum 114 206 1 4 2 。 1 0,1
TN,1998,DAVIDSON,30-2 HAYWOOD SCHOOL,DAVIDSON,1.0,214,259,0.9993101755777994,10,30-2 Haywood School 214 259 5 5 2 。 2 0,1
TN,1998,DAVIDSON,30-3 GRACE COLE,DAVIDSON,1.0,303,435,0.9954426089922588,10,30-3 Grace Cole 303 435 9 3 8 2 3 0,1
TN,1998,DAVIDSON,30-4 ANTIOCH UMC,DAVIDSON,1.0,38,60,0.9757825434207916,10,30-4 Antioch UMC 38 60 2 。 1 。 2 0,1
TN,1998,DAVIDSON,30-5 ST.MATTHIAS,DAVIDSON,1.0,62,107,0.9984278877576191,10,30-5 St.Matthias 62 107 2 0 2 0 1 0,1
TN,1998,DAVIDSON,31-1 COMMUNITYBIBLE,DAVIDSON,1.0,245,688,0.9218788146972656,10,31-1 CommunityBible 245 688 6 5 5 2 3 0,1
TN,1998,DAVIDSON,31-2 CANE RIDGE,DAVIDSON,1.0,97,245,0.998230904340744,10,31-2 Cane Ridge 97 245 2 2 m 。 0 0,1
TN,1998,DAVIDSON,31-3 BEL1 ROAD BAPT.,DAVIDSON,1.0,216,348,0.9263737400372823,10,31-3 Bel1 Road Bapt. 216 348 4 6 8 。 1 0,1
TN,1998,DAVIDSON,31-5 LORD'S CHAPEL,DAVIDSON,1.0,29,73,0.9988488852977752,10,31-5 Lord's Chapel 29 73 0 0 0 2,1
TN,1998,DAVIDSON,32-1 WOODSON CHAPEL,DAVIDSON,1.0,266,994,0.9990531404813132,10,32-1 Woodson Chapel 266 994 0 6 1 1 4 0,1
TN,1998,DAVIDSON,32-2 CRIEVE HALL,DAVIDSON,1.0,117,365,0.998822589715322,10,32-2 Crieve Hall 117 365 2 2 2 1 0 0,1
TN,1998,DAVIDSON,32-3 MCMURRAY JR.HI,DAVIDSON,1.0,230,520,0.9981835087140402,10,32-3 McMurray Jr.Hi 230 520 B 4 7 1 1 0,1
TN,1998,DAVIDSON,32-4 CHRIST CHURCH,DAVIDSON,1.0,147,382,0.9794668356577556,11,32-4 Christ Church 147 382 3 0 1 0 3 0,1
TN,1998,DAVIDSON,32-5 E1LINGTON,DAVIDSON,1.0,23,86,0.999167412519455,11,32-5 E1lington 23 86 0 1 0 0 0 0,1
TN,1998,DAVIDSON,33-1 JOHN TROTWOOD,DAVIDSON,1.0,326,882,0.997402290503184,11,33-1 John Trotwood 326 882 10 7 9 5 3 0’,1
TN,1998,DAVIDSON,33-2 JUDSON BAPT.,DAVIDSON,1.0,63,176,0.9996677835782368,11,33-2 Judson Bapt. 63 176 0 2 2 0 2 0,1
TN,1998,DAVIDSON,33-3 PERCY PRIEST,DAVIDSON,1.0,242,907,0.997832198937734,11,33-3 Percy Priest 242 907 2 2 3 1 4 0,1
TN,1998,DAVIDSON,33-4 HOLY TRINITY,DAVIDSON,1.0,236,887,0.8595849672953287,11,33-4 Holy Trinity 236 887 3 3 9 2 3 0,1
TN,1998,DAVIDSON,33-6 WOODEON CHAPEL,DAVIDSON,1.0,5,6,0.998918890953064,11,33-6 Woodeon Chapel 5 6 0 0 0 0 0 0,1
TN,1998,DAVIDSON,34-1 BELLE MEADE,DAVIDSON,1.0,130,656,0.9991715947786968,11,34-1 Belle Meade 130 656 0 3 3 1 1 0,1
TN,1998,DAVIDSON,34-2 JULIA GREEN,DAVIDSON,1.0,355,934,0.9992337028185526,11,34-2 Julia Green 355 934 4 6 19 2 6 0,1
TN,1998,DAVIDSON,34-3 ST.HENRY'S,DAVIDSON,1.0,259,653,0.999442219734192,11,34-3 St.Henry's 259 653 3 2 10 1 2 0,1
TN,1998,DAVIDSON,34-4 HILLSBORO PRES.,DAVIDSON,1.0,100,373,0.9983969529469808,11,34-4 Hillsboro Pres. 100 373 1 2 2 0 0 0,1
TN,1998,DAVIDSON,34-6 WEST END FIRE,DAVIDSON,1.0,68,95,0.9986450374126434,11,34-6 West End Fire 68 95 1 1 0 2 0 0,1
TN,1998,DAVIDSON,35-1 SOUTH HARPETH,DAVIDSON,1.0,80,161,0.9970553517341614,11,35-1 South Harpeth 80 161 2 1 。 2,1
TN,1998,DAVIDSON,35-2 BELLEVUE UMC,DAVIDSON,1.0,224,575,0.9991476933161416,11,35-2 Bellevue UMC 224 575 4 2 8 1 5 0,1
TN,1998,DAVIDSON,35-3 BELLEVUE MIDDLE,DAVIDSON,1.0,366,884,0.81889941294988,11,35-3 Bellevue Middle 366 884 4 6 8 5 3 0,1
TN,1998,DAVIDSON,35-4 JEWISH COMM.,DAVIDSON,1.0,130,342,0.9983477393786112,11,35-4 Jewish Comm. 130 342 3 0 5 1 1 0,1
TN,1998,DAVIDSON,35-5 HARPETH VALLEY,DAVIDSON,1.0,276,825,0.9977598388989768,11,35-5 Harpeth Valley 276 825 4 5 12 2 3 0,1
TN,1998,DAVIDSON,"ABS17 THD53,56,59,60",DAVIDSON,1.0,249,509,0.9992749492327372,11,"ABS17 THD53,56,59,60 249 509 2 3 14 2 2 0",1
TN,1998,DAVIDSON,ABS19 THD 50-54,DAVIDSON,1.0,464,205,0.9990889628728232,11,ABS19 THD 50-54 464 205 4 1 4 1 3 0,1
TN,1998,DAVIDSON,"ABS19 THD 55,58,60",DAVIDSON,1.0,243,120,0.9989419182141622,11,"ABS19 THD 55,58,60 243 120 1 1 4 0 3 0",1
TN,1998,DAVIDSON,"ABS20 THD 50-54, 60",DAVIDSON,1.0,889,1431,0.9568849901358286,11,"ABS20 THD 50-54, 60 889 1, 431 8 12 16 2 8 0",1
TN,1998,DAVIDSON,"ABS21 THD 50, 53-55",DAVIDSON,1.0,708,1504,0.9929656585057576,11,"ABS21 THD 50, 53-55 708 1,504 7 11 16 1 8 0",1
TN,1998,DAVIDSON,"ABS21 THD 56, 58-60",DAVIDSON,1.0,474,1331,0.9944146156311036,11,"ABS21 THD 56, 58-60 474 1,331 6 7 10 5 12 0",2
TN,1998,DAVIDSON,"ABS21 THD 56, CITY",DAVIDSON,1.0,643,1935,0.9547528922557832,11,"ABS21 THD 56, CITY 643 1, 935 6 12 10 5 6 0",1
TN,1998,DAVIDSON,ABSENTEE,DAVIDSON,1.0,0,0,0.7065645456314087,11,ABSENTEE 0 0 0 0 0 0 0,8
TN,1998,DECATUR,01-DUNBAR,DECATUR,1.0,112,104,0.9978281458218892,11,01-DUNBAR 112 104 0 0 1 0 0,1
TN,1998,DECATUR,02-LIBERTY,DECATUR,1.0,23,57,0.9990929961204528,11,02-LIBERTY 23 57 1 0 0 0 0 1,1
TN,1998,DECATUR,02-SCOTTS HILL,DECATUR,1.0,46,101,0.9988034963607788,11,02-SCOTTS HILL 46 101 0 0 1 2 。 1,1
TN,1998,DECATUR,03-DECATURVILLE,DECATUR,1.0,72,101,0.9979638159275056,11,03-DECATURVILLE 72 101 1 1 0 0 0,1
TN,1998,DECATUR,04-DECATURVILLE,DECATUR,1.0,83,86,0.7719987630844116,11,04-DECATURVILLE 83 E6 0 1 1 0 2 0,1
TN,1998,DECATUR,05-PARSONS,DECATUR,1.0,63,147,0.9987561106681824,11,05-PARSONS 63 147 1 1 3 0 1 1,1
TN,1998,DECATUR,06-PARSONS,DECATUR,1.0,69,145,0.9987376729647318,11,06-PARSONS 69 145 1 0 1 0 0 0,1
TN,1998,DECATUR,07-JEANETTE,DECATUR,1.0,75,91,0.997349053621292,11,07-JEANETTE 75 91 0 1 2 0 0 0,1
TN,1998,DECATUR,07-PERRYVILLE,DECATUR,1.0,43,69,0.9979362189769744,11,07-PERRYVILLE 43 69 1 2 0 1 0,1
TN,1998,DECATUR,08-PARSONS,DECATUR,1.0,43,162,0.9973631501197816,11,08-PARSONS 43 162 0 2 0 0 0,1
TN,1998,DECATUR,09-BEACON,DECATUR,1.0,23,107,0.9034112393856047,11,09-BEACON 23 107 1 1 0 0 0,1
TN,1998,DECATUR,09-HYDRO,DECATUR,1.0,42,101,0.9987426400184632,11,09-HYDRO 42 101 1 1 0 0 1,1
TN,1998,DECATUR,ABSENTEE,DECATUR,1.0,286,330,0.999031662940979,11,ABSENTEE 286 330 0 2 1 3 。 0,2
TN,1998,DEKALB,1-1 ALEXANDRIA,DEKALB,1.0,87,133,0.8661677539348602,11,1-1 ALEXANDRIA 87 133 1 0 0 0 0 0,1
TN,1998,DEKALB,1-2 TEMPERANCE HALL,DEKALB,1.0,28,68,0.9797174036502838,11,1-2 TEMPERANCE HALL 28 68 0 0 0 0 0,1
TN,1998,DEKALB,1-3 STATE PARK,DEKALB,1.0,11,35,0.9985029995441436,11,1-3 STATE PARK 11 35 0 0 1 0 0 0,1
TN,1998,DEKALB,2-1 LIBERTY,DEKALB,1.0,26,104,0.9987766146659852,11,2-1 LIBERTY 26 104 0 2 0 1 0,1
TN,1998,DEKALB,2-2 DOWELLTOWN,DEKALB,1.0,39,66,0.998899668455124,11,2-2 DOWELLTOWN 39 66 1 0 0 0 0,1
TN,1998,DEKALB,2-3 SNOW HILL,DEKALB,1.0,39,62,0.9991756975650788,12,2-3 SNOW HILL 39 62 1 1 0 0 0 1,1
TN,1998,DEKALB,3-1 MIDDLE SCHOOL,DEKALB,1.0,51,160,0.9991463621457418,12,3-1 MIDDLE SCHOOL 51 160 0 0 2 0 1 0,1
TN,1998,DEKALB,4-1 CHERRY HILL,DEKALB,1.0,15,41,0.9990926086902618,12,4-1 CHERRY HILL 15 41 0 0 1 0 0 0，,1
TN,1998,DEKALB,4-2 ROCK CASTLE,DEKALB,1.0,12,51,0.9988968372344972,12,4-2 ROCK CASTLE 12 51 0 。 0 0 0 0,1
TN,1998,DEKALB,4-3 COURTHOUSE,DEKALB,1.0,80,160,0.9969589710235596,12,4-3 COURTHOUSE 80 160 2 1 0 1,1
TN,1998,DEKALB,5-1 JOHNSON CHAPEL,DEKALB,1.0,13,55,0.9991225004196168,12,5-1 JOHNSON CHAPEL 13 55 0 1 0 0 0 0,1
TN,1998,DEKALB,5-2 ELEM. SCHOOL,DEKALB,1.0,65,155,0.9992140730222068,12,5-2 ELEM. SCHOOL 65 155 1 4 2 0 0 3,1
TN,1998,DEKALB,6-1 BELK,DEKALB,1.0,20,52,0.9983423054218292,12,6-1 BELK 20 52 0 0 0 0 0 0,1
TN,1998,DEKALB,6-2 KELTONBURG,DEKALB,1.0,42,78,0.9928922653198242,12,6-2 KELTONBURG 42 78 3 0 0 0 0 0,1
TN,1998,DEKALB,6-3 BLUE SPRINGS,DEKALB,1.0,37,58,0.9939503967761992,12,6-3 BLUE SPRINGS 37 58 0 2 3 0 1 0,1
TN,1998,DEKALB,7-1 CH OF CHRIST,DEKALB,1.0,55,133,0.9993314743041992,12,7-1 CH OF CHRIST 55 133 0 3 1 0 1 0,1
TN,1998,DEKALB,ABSENTEE,DEKALB,1.0,230,352,0.998445192972819,12,ABSENTEE 230 352 2 13 4 1 3 5,1
TN,1998,DICKSON,01-1 CHARLOTTE COURT,DICKSON,1.0,126,212,0.9985055128733316,12,01-1 CHARLOTTE COURT 126 212 2 1 6 0 1,1
TN,1998,DICKSON,01-2 SYLVIA BAPTIST,DICKSON,1.0,53,82,0.99197456240654,12,01-2 SYLVIA BAPTIST 53 82 0 0 0 0 0,1
TN,1998,DICKSON,02-1 ENO C.C.,DICKSON,1.0,25,80,0.9964880645275116,12,02-1 ENO C.C. 25 80 0 2 0 0,1
TN,1998,DICKSON,02-2 HILLCREST C.C.,DICKSON,1.0,54,79,0.9987981915473938,12,02-2 HILLCREST C.C. 54 79 1 1 2 0 0 0,1
TN,1998,DICKSON,02-3 TN. CITY C.C.,DICKSON,1.0,89,167,0.9896230101585388,12,02-3 TN. CITY C.C. 89 167 1 3 2 0 1 0,1
TN,1998,DICKSON,02-4 YELLOW CRK FIRE,DICKSON,1.0,42,63,0.9970344603061676,12,02-4 YELLOW CRK FIRE 42 63 0 0 。 0 1 0,1
TN,1998,DICKSON,03-1 CUMBER.FURNACE,DICKSON,1.0,38,94,0.9987844228744508,12,03-1 CUMBER.FURNACE 38 94 0 1 3 。 0,1
TN,1998,DICKSON,03-2 SLAYDEN C.C.,DICKSON,1.0,49,50,0.8432777126630148,12,03-2 SLAYDEN C.C. 4.9 50 0 1 0 。,1
TN,1998,DICKSON,03-3 VANLEER,DICKSON,1.0,56,137,0.9992207487424216,12,03-3 VANLEER 56 137 1 0 0 1 0 0,1
TN,1998,DICKSON,04-1 HIGH POINT,DICKSON,1.0,49,72,0.9990742206573486,12,04-1 HIGH POINT 49 72 1 0 3 0 0 0,1
TN,1998,DICKSON,04-2 JACKSON CHAPEL,DICKSON,1.0,81,110,0.995861679315567,12,04-2 JACKSON CHAPEL 81 110 3 1 2 2 2,1
TN,1998,DICKSON,04-3 STAYTON,DICKSON,1.0,50,50,0.9989491105079652,12,04-3 STAYTON 50 50 0 1 0 1 0 0,1
TN,1998,DICKSON,05-1 CLAYLICK FIRE,DICKSON,1.0,30,47,0.9984433948993684,12,05-1 CLAYLICK FIRE 30 47 0 0 0 3 1 0,1
TN,1998,DICKSON,05-2 WM.JAMES JR HI,DICKSON,1.0,145,216,0.9996704657872518,12,05-2 WM.JAMES JR HI 145 216 2 2 0 1 0,1
TN,1998,DICKSON,06-1 BURNS,DICKSON,1.0,116,162,0.9989577730496724,12,06-1 BURNS 116 162 1 4 3 1 1 0,1
TN,1998,DICKSON,06-2 PORTER C.C.,DICKSON,1.0,111,215,0.9978209932645162,12,06-2 PORTER C.C. 111 215 2 4 3 0 1 0,1
TN,1998,DICKSON,07-1 MT.SINAI C.C.,DICKSON,1.0,38,81,0.9952166974544524,12,07-1 MT.SINAI C.C. 38 81 0 1 0 0 0 0,1
TN,1998,DICKSON,07-2 POMONA,DICKSON,1.0,62,188,0.9971433083216348,12,07-2 POMONA 62 188 1 2 2 0 3 0,1
TN,1998,DICKSON,08-1 MUNICIPAL BLDG.,DICKSON,1.0,133,188,0.9988262255986532,12,08-1 MUNICIPAL BLDG. 133 188 2 2 0 1 0 0,1
TN,1998,DICKSON,09-1 DICKSON SR HIGH,DICKSON,1.0,129,260,0.9028420050938925,12,09-1 DICKSON SR HIGH 129 260 5 3 3 1 2,1
TN,1998,DICKSON,10-1 DICKSON JR HIGH,DICKSON,1.0,113,279,0.9692026178042094,12,10-1 DICKSON JR HIGH 113 279 2 2 1 0 3 0,1
TN,1998,DICKSON,11-1 CROSBY CENTER,DICKSON,1.0,130,273,0.9993195136388144,12,11-1 CROSBY CENTER 130 273 2 0 1 1 3 0,1
TN,1998,DICKSON,12-1 BUDDYS,DICKSON,1.0,45,125,0.9991820752620696,12,12-1 BUDDYS 45 125 0 1 0 0 0 0,1
TN,1998,DICKSON,12-2 EASTSIDE STUART,DICKSON,1.0,41,130,0.84835284948349,12,12-2 EASTSIDE STUART 4 1 130 E 4 2 0 0 0,1
TN,1998,DICKSON,12-3 WHITE BLUFF C.C,DICKSON,1.0,94,176,0.9828537901242574,12,12-3 WHITE BLUFF C.C 94 176 2 2 3 1 1 0,1
TN,1998,DICKSON,ABSENTEE,DICKSON,1.0,392,600,0.9954419334729512,12,ABSENTEE 392 600 5 7 8 2 2 0,2
TN,1998,DYER,01.A BONICORD,DYER,1.0,38,87,0.9788592755794524,12,01.A BONICORD 38 87 0 0 1 1 0 0,1
TN,1998,DYER,02.A FOWLKES,DYER,1.0,51,159,0.9988343715667723,12,02.A FOWLKES 51 159 1 4 3 2 0 0,1
TN,1998,DYER,03.A TIGRETT,DYER,1.0,48,23,0.997738927602768,12,03.A TIGRETT 48 23 2 0 3 0 0 0,1
TN,1998,DYER,04.B NEWBERN,DYER,1.0,187,325,0.9986482262611388,12,04.B NEWBERN 187 325 3 3 12 1 2 0,1
TN,1998,DYER,05.C TATUMVILLE,DYER,1.0,43,98,0.9742218554019928,12,05.C TATUMVILLE 43 98 1 1 0 1 0 0,1
TN,1998,DYER,06.C TRIMBLE,DYER,1.0,86,132,0.9965334137280782,12,06.C TRIMBLE 86 132 2 2 2 0 0 0,1
TN,1998,DYER,07.C ROELLEN,DYER,1.0,53,140,0.9657265692949296,12,07.C ROELLEN 53 14 0 2 1 2 0 2,1
TN,1998,DYER,08. D MILLSFIELD,DYER,1.0,111,304,0.9984448353449504,12,08. D MILLSFIELD 111 304 2 6 3 2 0 0,1
TN,1998,DYER,09.D BOGOTA,DYER,1.0,32,21,0.998920351266861,12,09.D BOGOTA 32 21 0 0 0 0 1 0,1
TN,1998,DYER,10.E FINLEY,DYER,1.0,66,142,0.9975183606147766,12,10.E FINLEY 66 142 2 0 1 0 1 0,1
TN,1998,DYER,11. E LENOX,DYER,1.0,50,96,0.9990655481815338,12,11. E LENOX 50 96 3 2 0 0,1
TN,1998,DYER,12.F FUTURE CITY,DYER,1.0,98,29,0.9985705316066742,12,12.F FUTURE CITY 98 29 0 1 3 1 1 0,1
TN,1998,DYER,13.F BRUCE,DYER,1.0,80,18,0.8449590504169464,12,13.F BRUCE 80 18 2 0 2 0 0 0,1
TN,1998,DYER,14.F S.DYERSBURG,DYER,1.0,12,17,0.9980331063270568,12,14.F S.DYERSBURG 12 17 1 0 2 0 1 0,1
