canonical_candidate_id,year,chamber,district,party,candidate,dime_recipient_cycle_id,dime_name,match_method,match_score,match_margin,review_status,total_receipts
AL-2010-senate-6-R-JIM-BONNER,2010,senate,6,R,JIM BONNER,DIME-48B6923714399DBD67BA,"bonner, jim",district_party_surname,81.81818181818181,81.81818181818181,accepted,48321.0
AL-2010-senate-7-D-JEFF-ENFINGER,2010,senate,7,D,JEFF ENFINGER,DIME-06F821F2F3460B601970,"enfinger, jeff",exact_tokens,100.0,100.0,accepted,549367.0
AL-2010-senate-7-R-PAUL-L-SANFORD,2010,senate,7,R,PAUL L. SANFORD,DIME-96832B75CE7D68647AE8,"sanford, paul l",exact_tokens,100.0,100.0,accepted,415353.0
AL-2010-senate-8-D-LOWELL-BARRON,2010,senate,8,D,LOWELL BARRON,DIME-C6A82819F23B29EBBA03,"barron, lowell r",district_party_surname,92.85714285714286,92.85714285714286,accepted,1463978.0
AL-2010-senate-8-R-SHADRACK-MCGILL,2010,senate,8,R,SHADRACK McGILL,DIME-1473FA7D0F2B9ED2F8E3,"mcgill, shadrack",exact_tokens,100.0,100.0,accepted,221861.0
AL-2010-senate-9-D-TIM-MITCHELL,2010,senate,9,D,TIM MITCHELL,DIME-D372F345028F5750B6A7,"mitchell, tim",exact_tokens,100.0,64.28571428571429,accepted,104527.0
AL-2010-senate-9-R-CLAY-SCOFIELD,2010,senate,9,R,CLAY SCOFIELD,DIME-C00087184C5BDC601E4A,"scofield, clay",exact_tokens,100.0,68.0,accepted,305203.0
AL-2010-senate-10-D-LARRY-MEANS,2010,senate,10,D,LARRY MEANS,DIME-9359F2EB0D98D5A1E005,"means, larry",exact_tokens,100.0,100.0,accepted,588936.0
AL-2010-senate-10-R-PHIL-WILLIAMS,2010,senate,10,R,PHIL WILLIAMS,DIME-69642A0D15C8F11047CD,"williams, phil",exact_tokens,100.0,100.0,accepted,230067.0
AL-2010-senate-11-D-JERRY-L-FIELDING,2010,senate,11,D,JERRY L. FIELDING,DIME-78502A86AF6BE1401345,"fielding, jerry l",exact_tokens,100.0,100.0,accepted,621876.0
AL-2010-senate-11-R-RAY-ROBBINS,2010,senate,11,R,RAY ROBBINS,DIME-F7C89AF2EFD12E3E2C48,"robbins, ray",exact_tokens,100.0,73.33333333333333,accepted,405910.0
AL-2010-senate-12-D-WALLACE-WYATT-JR,2010,senate,12,D,"WALLACE WYATT, JR.",DIME-83AE0EF36ECBAAC72B33,"wyatt jr, wallace",exact_tokens,100.0,100.0,accepted,116645.0
AL-2010-senate-12-R-DEL-MARSH,2010,senate,12,R,DEL MARSH,DIME-B84E7DD77A31D0DB70AA,"marsh, del",exact_tokens,100.0,100.0,accepted,702124.0
AL-2010-senate-13-D-GREG-VARNER,2010,senate,13,D,GREG VARNER,DIME-51B0726ED7787B8E9D5E,"varner, greg",exact_tokens,100.0,68.0,accepted,1138885.0
AL-2010-senate-13-R-GERALD-DIAL,2010,senate,13,R,GERALD DIAL,DIME-31390A5DCBC8FC53E133,"dial, gerald",exact_tokens,100.0,100.0,accepted,404209.0
AL-2010-senate-14-R-CAM-WARD,2010,senate,14,R,CAM WARD,DIME-561D3398C8CBF107AD9F,"ward, robert cameron",district_party_surname,59.25925925925925,59.25925925925925,accepted,209718.0
AL-2010-senate-15-R-SLADE-BLACKWELL,2010,senate,15,R,SLADE BLACKWELL,DIME-A9D4A416DB8DC1758719,"blackwell, slade",exact_tokens,100.0,14.285714285714278,accepted,944265.0
AL-2010-senate-16-R-J-T-JABO-WAGGONER,2010,senate,16,R,"J. T. ""JABO"" WAGGONER",DIME-9053147E969343E5B1D3,"waggoner, j t jabo",district_party_surname,90.9090909090909,90.9090909090909,accepted,268044.0
AL-2010-senate-17-D-T-E-TOMMY-HUDSON,2010,senate,17,D,T. E. 'Tommy' HUDSON,DIME-9D96930AB4FB09081776,"hudson, t e tommy",district_party_surname,90.32258064516128,90.32258064516128,accepted,27300.0
AL-2010-senate-17-R-SCOTT-BEASON,2010,senate,17,R,SCOTT BEASON,DIME-7FD4570FB136F152DAB6,"beason, scott",exact_tokens,100.0,91.66666666666666,accepted,268494.0
AL-2010-senate-18-D-RODGER-M-SMITHERMAN,2010,senate,18,D,RODGER M. SMITHERMAN,DIME-2D56C4E29C11DFF62991,"smitherman, rodger m",exact_tokens,100.0,57.14285714285714,accepted,454755.0
AL-2010-senate-19-D-PRISCILLA-DUNN,2010,senate,19,D,PRISCILLA DUNN,DIME-817CA0A0B56C2C432AD3,"dunn, priscilla",exact_tokens,100.0,70.37037037037038,accepted,210291.0
AL-2010-senate-20-D-LINDA-COLEMAN,2010,senate,20,D,LINDA COLEMAN,DIME-ACBA642DCA1392788CA3,"coleman, linda",exact_tokens,100.0,23.529411764705884,accepted,111400.0
AL-2010-senate-21-D-PHIL-POOLE,2010,senate,21,D,PHIL POOLE,DIME-D2B13C95A7873265B97B,"poole, phil",exact_tokens,100.0,100.0,accepted,275984.0
AL-2010-senate-21-R-GERALD-ALLEN,2010,senate,21,R,GERALD ALLEN,DIME-34657FFCC1ED3C37DA6F,"allen, gerald",exact_tokens,100.0,100.0,accepted,434019.0
AL-2010-senate-22-D-MARC-KEAHEY,2010,senate,22,D,MARC KEAHEY,DIME-6C22BE4AB2CBB1559060,"keahey, marc",exact_tokens,100.0,100.0,accepted,636439.0
AL-2010-senate-22-R-DANNY-B-JOYNER,2010,senate,22,R,DANNY B. JOYNER,DIME-E6BB676939DBBC4AED9B,"joyner, danny b",exact_tokens,100.0,76.92307692307693,accepted,52811.0
AL-2010-senate-23-D-HANK-SANDERS,2010,senate,23,D,HANK SANDERS,DIME-98B6EB61996CD57B9264,"sanders, hank",exact_tokens,100.0,69.23076923076923,accepted,374695.0
AL-2010-senate-24-D-BOBBY-SINGLETON,2010,senate,24,D,BOBBY SINGLETON,DIME-DBB0FDC91068930A58E7,"singleton, bobby",exact_tokens,100.0,100.0,accepted,283500.0
AL-2010-senate-25-D-DOUG-SMITTY-SMITH,2010,senate,25,D,DOUG 'Smitty' SMITH,,,no_candidate,0.0,0.0,review,
AL-2010-senate-25-R-DICK-L-BREWBAKER,2010,senate,25,R,DICK L. BREWBAKER,DIME-EA964268182D103DC2A4,"brewbaker, dick l",exact_tokens,100.0,100.0,accepted,185013.0
AL-2010-senate-26-D-QUINTON-T-ROSS-JR,2010,senate,26,D,"QUINTON T. ROSS, JR.",DIME-03F73C32F2547A967806,"ross jr, quinton t",exact_tokens,100.0,100.0,accepted,344203.0
AL-2010-senate-27-D-T-D-TED-LITTLE,2010,senate,27,D,T. D. (Ted) LITTLE,DIME-889A86D10FE61EC623F6,"little, t d ted",district_party_surname,88.88888888888889,88.88888888888889,accepted,429507.0
AL-2010-senate-27-R-TOM-WHATLEY,2010,senate,27,R,TOM WHATLEY,DIME-2212BDDC75DAFDFFB3BA,"whatley, thomas m",district_party_surname,93.33333333333333,93.33333333333333,accepted,746919.0
AL-2010-senate-28-D-BILLY-BEASLEY,2010,senate,28,D,BILLY BEASLEY,DIME-86EB2D75B8ED523AE6DC,"beasley, william m billy",district_party_surname,72.22222222222221,30.84291187739462,accepted,858539.0
AL-2010-senate-28-R-KIM-WEST,2010,senate,28,R,KIM WEST,DIME-3D4B6DD0E6FD3128DC2B,"west, kim",exact_tokens,100.0,100.0,accepted,12681.0
AL-2010-senate-29-R-GEORGE-FLOWERS,2010,senate,29,R,GEORGE FLOWERS,DIME-F8C3E59524B2D11B342E,"flowers, george",exact_tokens,100.0,100.0,accepted,1075896.0
AL-2010-senate-30-D-WALKING-WENDELL-MITCHELL,2010,senate,30,D,'Walking' WENDELL MITCHELL,DIME-BC61A964EC7ECA4BDA7B,"mitchell, wendell walking",exact_tokens,100.0,100.0,accepted,375420.0
AL-2010-senate-30-R-BRYAN-TAYLOR,2010,senate,30,R,BRYAN TAYLOR,DIME-970687A050D0D2542FAC,"taylor, bryan",exact_tokens,100.0,61.904761904761905,accepted,492395.0
AL-2010-senate-31-R-JIMMY-W-HOLLEY,2010,senate,31,R,JIMMY W. HOLLEY,DIME-9AC2838D725E87141E69,"holley, jimmy w",exact_tokens,100.0,100.0,accepted,115250.0
AL-2010-senate-32-R-TRIP-PITTMAN,2010,senate,32,R,TRIP PITTMAN,DIME-23C02471D66709E81C02,"pittman, trip",exact_tokens,100.0,100.0,accepted,87705.0
AL-2010-senate-33-D-VIVIAN-DAVIS-FIGURES,2010,senate,33,D,VIVIAN DAVIS FIGURES,DIME-5BAAC7885CC56FB1799D,"figures, vivian",district_party_surname,82.35294117647058,64.1711229946524,accepted,242533.0
AL-2010-senate-33-R-BRAD-MOSER,2010,senate,33,R,BRAD MOSER,DIME-ADFBA7C28B4FF62CFBDB,"bracy, walter g",candidate_review,50.0,15.217391304347828,review,15005.0
AL-2010-senate-34-R-RUSTY-GLOVER,2010,senate,34,R,RUSTY GLOVER,DIME-5C6BAEFDDD929C406505,"glover, rusty",exact_tokens,100.0,100.0,accepted,96255.0
AL-2010-senate-35-D-SCOTT-A-BUZBEE,2010,senate,35,D,SCOTT A BUZBEE,DIME-003398BF3B0C7DD17745,"buzbee, scott a",exact_tokens,100.0,100.0,accepted,79722.0
AL-2010-senate-35-R-BEN-BROOKS,2010,senate,35,R,BEN BROOKS,DIME-2F9DAE5F3C0FC256E92F,"brooks, ben",exact_tokens,100.0,100.0,accepted,280704.0
AL-2014-house-1-D-GREG-BURDINE,2014,house,1,D,Greg Burdine,DIME-24D57E527450AA5173C5,"burdine, greg",exact_tokens,100.0,100.0,accepted,
AL-2014-house-1-R-PHILLIP-PETTUS,2014,house,1,R,Phillip Pettus,DIME-D183D26AD6540542DDFE,"pettus, phillip",exact_tokens,100.0,70.58823529411765,accepted,
AL-2014-house-2-D-ANDREW-ANDY-BETTERTON,2014,house,2,D,"Andrew ""Andy"" Betterton",DIME-99534AB735358D9CA556,"betterton, andrew",district_party_surname,86.48648648648648,86.48648648648648,accepted,
AL-2014-house-2-R-LYNN-GREER,2014,house,2,R,Lynn Greer,DIME-F8FF0821B5C0511FEBFC,"greer, bayless",district_party_surname,43.47826086956522,43.47826086956522,accepted,
AL-2014-house-3-D-MARCEL-BLACK,2014,house,3,D,Marcel Black,DIME-069F79C90F7254F7D667,"black, marcel",exact_tokens,100.0,100.0,accepted,
AL-2014-house-3-R-FRED-JOLY,2014,house,3,R,Fred Joly,DIME-147786FE1B84289CBABA,"joly, fred",exact_tokens,100.0,100.0,accepted,
AL-2014-house-4-R-MICKY-HAMMON,2014,house,4,R,Micky Hammon,DIME-38D622FE4F702F23EE7B,"hammon, micky",exact_tokens,100.0,100.0,accepted,
AL-2014-house-5-D-HENRY-A-WHITE,2014,house,5,D,Henry A. White,DIME-1F5260EE381B920D0B51,"white, henry a",exact_tokens,100.0,100.0,accepted,
AL-2014-house-5-R-DAN-WILLIAMS,2014,house,5,R,Dan Williams,DIME-F799FA3EEDDA292FB7C5,"williams, dan",exact_tokens,100.0,76.0,accepted,
AL-2014-house-6-R-PHIL-WILLIAMS,2014,house,6,R,Phil Williams,DIME-C76A04FEF1313B480DC5,"williams, phil",exact_tokens,100.0,84.0,accepted,
AL-2014-house-7-D-JOHN-JODY-LETSON,2014,house,7,D,John (Jody) Letson,DIME-F31848CDB35FEED76D60,"letson, john",district_party_surname,81.4814814814815,81.4814814814815,accepted,
AL-2014-house-7-R-KEN-JOHNSON,2014,house,7,R,Ken Johnson,DIME-5D7C983279DA7E0558CD,"johnson, ken",exact_tokens,100.0,100.0,accepted,
AL-2014-house-8-D-REX-CHEATHAM,2014,house,8,D,Rex Cheatham,DIME-9406B92429754AF542C1,"cheatham, rex",exact_tokens,100.0,100.0,accepted,
AL-2014-house-8-R-TERRI-COLLINS,2014,house,8,R,Terri Collins,DIME-2544AAFBE7096CBDF122,"collins, terri",exact_tokens,100.0,100.0,accepted,
AL-2014-house-9-R-ED-HENRY,2014,house,9,R,Ed Henry,DIME-C428556168761961FFFB,"henry, ed",candidate_review,80.0,40.0,review,
AL-2014-house-10-D-MEANS,2014,house,10,D,Means,,,no_candidate,0.0,0.0,review,
AL-2014-house-10-R-MIKE-BALL,2014,house,10,R,Mike Ball,DIME-FADAA3034516D298BEFB,"ball, mike",district_party_surname,76.19047619047619,76.19047619047619,accepted,
AL-2014-house-11-R-RANDALL-SHEDD,2014,house,11,R,Randall Shedd,DIME-2F54FC4C8FD6E3D0135D,"shedd, randall a",district_party_surname,92.85714285714286,57.56302521008404,accepted,
AL-2014-house-12-R-COREY-HARBISON,2014,house,12,R,Corey Harbison,DIME-92A0A788F429AE96CEF9,"harbison, corey",exact_tokens,100.0,60.0,accepted,
AL-2014-house-13-R-ROWE,2014,house,13,R,Rowe,DIME-2698DEE5A35C54CB33F2,"rowe, connie",district_party_surname,53.333333333333336,21.754385964912284,accepted,
AL-2014-house-14-R-TIM-WADSWORTH,2014,house,14,R,Tim Wadsworth,DIME-FAA0B68360E79564478B,"wadsworth, tim",exact_tokens,100.0,77.77777777777777,accepted,
AL-2014-house-15-R-ALLEN-FARLEY,2014,house,15,R,Allen Farley,DIME-2FB87ACF71020CDE5883,"farley, allen",exact_tokens,100.0,100.0,accepted,
AL-2014-house-16-D-DANIEL-H-BOMAN,2014,house,16,D,Daniel H. Boman,DIME-434B15841D1D5A3DAF53,"boman, daniel",district_party_surname,92.3076923076923,92.3076923076923,accepted,
AL-2014-house-16-R-KYLE-SOUTH,2014,house,16,R,Kyle South,DIME-771BAD013F1BE8D7A968,"south, kyle",exact_tokens,100.0,68.0,accepted,
AL-2014-house-17-D-DON-BARNWELL,2014,house,17,D,Don Barnwell,DIME-E8687FE97F70F8ED944B,"barnwell, don",exact_tokens,100.0,100.0,accepted,
AL-2014-house-17-R-MIKE-MILLICAN,2014,house,17,R,Mike Millican,DIME-5273E655EFC50EC6CDED,"millican, michael",exact_tokens,100.0,78.57142857142857,accepted,
AL-2014-house-18-D-JOHNNY-MACK-MORROW,2014,house,18,D,Johnny MacK Morrow,DIME-E18CC61E0DF3880E0743,"morrow, johnny mack",exact_tokens,100.0,100.0,accepted,
AL-2014-house-18-R-GERRY-WALLACE,2014,house,18,R,Gerry Wallace,DIME-F4A7730469CDBAB0CC6A,"wallace, gerry",exact_tokens,100.0,100.0,accepted,
AL-2014-house-19-D-LAURA-HALL,2014,house,19,D,Laura Hall,DIME-EE3C261F19FFC4580234,"hall, laura",exact_tokens,100.0,100.0,accepted,
AL-2014-house-20-R-HOWARD-SANDERFORD,2014,house,20,R,Howard Sanderford,DIME-BE6051D78D9C5EF6B7A8,"sanderford, howard",exact_tokens,100.0,27.272727272727266,accepted,
AL-2014-house-21-D-C-TERRY-JONES,2014,house,21,D,C. Terry Jones,DIME-20FACD8DAFE9E8E875FB,"jones, c terry",exact_tokens,100.0,30.0,accepted,
AL-2014-house-21-R-JIM-PATTERSON,2014,house,21,R,Jim Patterson,DIME-A2C6777C975D55CEFF14,"patterson, james",exact_tokens,100.0,100.0,accepted,
AL-2014-house-22-D-DENNIS-W-STEPHENS,2014,house,22,D,Dennis W. Stephens,DIME-5657B3EF96390632B68B,"stephens, dennis",district_party_surname,93.75,93.75,accepted,
AL-2014-house-22-R-RITCHIE-WHORTON,2014,house,22,R,Ritchie Whorton,DIME-B757772F3796BF7927F7,"whorton, ritchie",exact_tokens,100.0,71.42857142857143,accepted,
AL-2014-house-23-D-JOHN-ROBINSON,2014,house,23,D,John Robinson,DIME-95CC7D77847AEBE199AC,"robinson, john",exact_tokens,100.0,72.72727272727273,accepted,
AL-2014-house-23-R-JAMES-T-TOMMY-HANES-JR,2014,house,23,R,"James T. ""Tommy"" Hanes Jr.",DIME-2A9A2E74984FAA9C9DB2,"hanes, james",district_party_surname,73.33333333333334,73.33333333333334,accepted,
AL-2014-house-24-D-BEDDINGFIELD,2014,house,24,D,Beddingfield,DIME-13CAEC5C9CB022ECEF53,"beddingfield, david",district_party_surname,80.0,80.0,accepted,
AL-2014-house-24-R-LEDBETTER,2014,house,24,R,Ledbetter,DIME-4CB4756DB2F77460457C,"ledbetter, nathaniel",district_party_surname,64.28571428571428,35.71428571428571,accepted,
AL-2014-house-25-R-MAC-MCCUTCHEON,2014,house,25,R,Mac McCutcheon,DIME-6A5D587AC99C870625AB,"mccutcheon, mac",exact_tokens,100.0,100.0,accepted,
AL-2014-house-26-R-KERRY-RICH,2014,house,26,R,Kerry Rich,DIME-BC2E29CE46FE0C9819D5,"rich, kerry",exact_tokens,100.0,68.0,accepted,
AL-2014-house-27-D-JEFF-MCLAUGHLIN,2014,house,27,D,Jeff McLaughlin,DIME-111C95C3849F85749A9E,"mclaughlin, jeff",exact_tokens,100.0,100.0,accepted,
AL-2014-house-27-R-WILL-AINSWORTH,2014,house,27,R,Will Ainsworth,DIME-1AED5D327323121B53B5,"ainsworth, william p will",district_party_surname,73.6842105263158,49.684210526315795,accepted,
AL-2014-house-28-D-CRAIG-FORD,2014,house,28,D,Craig Ford,DIME-4B734A187FA1FAEC7C55,"ford, craig",exact_tokens,100.0,55.55555555555556,accepted,
AL-2014-house-28-R-DOUG-SHERROD,2014,house,28,R,Doug Sherrod,DIME-01F645FC0A5FB14B8319,"sherrod, doug",exact_tokens,100.0,33.33333333333333,accepted,
AL-2014-house-29-D-MICHAEL-J-GLADDEN,2014,house,29,D,Michael J. Gladden,DIME-F392093C974C4BB09F26,"gladden, michael",district_party_surname,93.75,93.75,accepted,
AL-2014-house-29-R-BECKY-NORDGREN,2014,house,29,R,Becky Nordgren,DIME-FDC1473C129D5D1F4692,"nordgren, becky",exact_tokens,100.0,100.0,accepted,
AL-2014-house-30-R-MACK-N-BUTLER,2014,house,30,R,MacK N. Butler,DIME-E1B1EE66553309A7E410,"butler, mack n",exact_tokens,100.0,68.0,accepted,
AL-2014-house-31-D-HOLMES,2014,house,31,D,Holmes,,,no_candidate,0.0,0.0,review,
AL-2014-house-31-R-MIKE-HOLMES,2014,house,31,R,Mike Holmes,DIME-F5FB69FE779F1EFD13BB,"holmes, mike",district_party_surname,80.0,15.714285714285722,accepted,
AL-2014-house-32-D-BARBARA-BIGSBY-BOYD,2014,house,32,D,Barbara Bigsby Boyd,DIME-D5D7925B1535DFB9C1A8,"boyd, barbara bigsby",exact_tokens,100.0,100.0,accepted,
AL-2014-house-33-D-ANTHONY-ZACHERO,2014,house,33,D,Anthony Zachero,DIME-91C253A348B05E833E8C,"zachero, james",district_party_surname,64.28571428571428,64.28571428571428,accepted,
AL-2014-house-33-R-RON-JOHNSON,2014,house,33,R,Ron Johnson,DIME-C1F022B36CEFD3EF20B8,"johnson, ronald g",district_party_surname,93.33333333333333,93.33333333333333,accepted,
AL-2014-house-34-R-DAVID-STANDRIDGE,2014,house,34,R,David Standridge,DIME-62E27A0A19A9EC4419B7,"standridge, david",exact_tokens,100.0,100.0,accepted,
AL-2014-house-35-R-STEVE-HURST,2014,house,35,R,Steve Hurst,DIME-C03B1EBBA668BD95B651,"hurst, stephen steve",district_party_surname,73.33333333333334,16.190476190476204,accepted,
AL-2014-house-36-R-RANDY-WOOD,2014,house,36,R,Randy Wood,DIME-487CBE9EA1E057E2E263,"wood, randy",exact_tokens,100.0,100.0,accepted,
AL-2014-house-37-D-JOSH-BURNS,2014,house,37,D,Josh Burns,DIME-8A4F2EC301C40EBB8F3B,"burns, william",district_party_surname,52.17391304347826,52.17391304347826,accepted,
AL-2014-house-37-R-BOB-FINCHER,2014,house,37,R,Bob Fincher,DIME-DBB98F56DAE9A069839B,"fincher, robert bob",district_party_surname,87.5,65.27777777777777,accepted,
AL-2014-house-38-R-ISAAC-WHORTON,2014,house,38,R,Isaac Whorton,DIME-21B9E07F5B21838D4756,"whorton, issac",candidate_review,92.3076923076923,42.30769230769231,review,
AL-2014-house-39-D-RICHARD-LINDSEY,2014,house,39,D,Richard Lindsey,DIME-5A9C7AEA75B48A96A589,"lindsey, richard j",district_party_surname,93.75,93.75,accepted,
AL-2014-house-39-R-HEATH-JONES,2014,house,39,R,Heath Jones,DIME-B7E3A2A8430624FB6A93,"jones, heath",exact_tokens,100.0,100.0,accepted,
AL-2014-house-40-D-COPELAND,2014,house,40,D,Copeland,DIME-80800198D4452F562F56,"copland, theodore",candidate_review,58.33333333333333,58.33333333333333,review,
AL-2014-house-40-R-BROWN,2014,house,40,R,Brown,DIME-81323A7EA1C345BFD3A1,"brown, koven",district_party_surname,62.5,62.5,accepted,
AL-2014-house-41-R-MIKE-HILL,2014,house,41,R,Mike Hill,DIME-50A4C3412C13B77DA76F,"hill, mike",district_party_surname,76.19047619047619,76.19047619047619,accepted,
AL-2014-house-42-R-JAMES-M-JIMMY-MARTIN,2014,house,42,R,"James M. ""Jimmy"" Martin",DIME-16ED8E6B0C51415A488E,"martin, james",district_party_surname,75.0,45.58823529411765,accepted,
AL-2014-house-43-R-ARNOLD-MOONEY,2014,house,43,R,Arnold Mooney,DIME-6E9DB1EA456AFD27ACD2,"mooney, arnold",exact_tokens,100.0,7.142857142857139,accepted,
AL-2014-house-44-R-DANNY-GARRETT,2014,house,44,R,Danny Garrett,DIME-DFD3629F3D6EFEE3E73D,"freeman, joe",candidate_review,33.333333333333336,7.2463768115941996,review,
AL-2014-house-45-R-DICKIE-DRAKE,2014,house,45,R,Dickie Drake,DIME-46C9F70F1BD7854A3C96,"drake, dickie",exact_tokens,100.0,100.0,accepted,
AL-2014-house-46-R-DAVID-FAULKNER,2014,house,46,R,David Faulkner,DIME-0456BF971DF4D65CED9A,"faulkner, david",exact_tokens,100.0,71.42857142857143,accepted,
AL-2014-house-47-D-SALVATORE-BAMBINELLI,2014,house,47,D,Salvatore Bambinelli,,,no_candidate,0.0,0.0,review,
AL-2014-house-47-R-JACK-WILLIAMS,2014,house,47,R,Jack Williams,DIME-F53545256A0489A12CCA,"williams, jack",exact_tokens,100.0,69.23076923076923,accepted,
AL-2014-house-48-R-JIM-CARNS,2014,house,48,R,Jim Carns,DIME-A7C2830606D0A4090ABE,"carns, jim",district_party_surname,80.0,80.0,accepted,
AL-2014-house-49-R-APRIL-WEAVER,2014,house,49,R,April Weaver,DIME-26A242DD7AD3FE10A099,"weaver, april c",district_party_surname,92.3076923076923,92.3076923076923,accepted,
AL-2014-house-50-R-JIM-HILL,2014,house,50,R,Jim Hill,DIME-BBEFE2BD13424FD97137,"hill, jim",district_party_surname,77.77777777777779,77.77777777777779,accepted,
AL-2014-house-51-R-ALLEN-TREADAWAY,2014,house,51,R,Allen Treadaway,DIME-C27C8284D9BFC654A53E,"treadaway, allen",exact_tokens,100.0,100.0,accepted,
AL-2014-house-52-D-JOHN-W-ROGERS-JR,2014,house,52,D,John W. Rogers  Jr.,DIME-A479A0821F4676D6710B,"rogers, john",district_party_surname,91.66666666666666,63.09523809523809,accepted,
AL-2014-house-52-R-PHILLIP-BAHAKEL,2014,house,52,R,Phillip Bahakel,DIME-3278FF76721A4BFCC935,"bahakel, s",district_party_surname,66.66666666666667,66.66666666666667,accepted,
AL-2014-house-53-D-ANTHONY-DANIELS,2014,house,53,D,Anthony Daniels,DIME-A048A5871B992C3CBC8E,"daniels, anthony",exact_tokens,100.0,33.33333333333333,accepted,
AL-2014-house-53-R-CHRISTOPHER-HORN,2014,house,53,R,Christopher Horn,DIME-13CAF4E6AFF4193B8780,"horn, christopher",exact_tokens,100.0,71.42857142857143,accepted,
AL-2014-house-54-D-PATRICIA-A-TODD,2014,house,54,D,Patricia A. Todd,DIME-191825EAA15BFE138D8C,"todd, patricia",district_party_surname,92.85714285714286,60.59907834101382,accepted,
AL-2014-house-55-D-RODERICK-ROD-SCOTT,2014,house,55,D,"Roderick ""Rod"" Scott",DIME-E22276658623C5CE5496,"scott, roderick rod",exact_tokens,100.0,57.14285714285714,accepted,
AL-2014-house-56-D-LOUISE-ALEXANDER,2014,house,56,D,Louise Alexander,DIME-F222A1ABA9599513E661,"alexander, louise lulu",district_party_surname,86.48648648648648,48.986486486486484,accepted,
AL-2014-house-56-R-DARIUS-FOSTER,2014,house,56,R,Darius Foster,DIME-61857AEE3D5B6F79ADE1,"foster, darius",exact_tokens,100.0,100.0,accepted,
AL-2014-house-57-D-MERIKA-COLEMAN,2014,house,57,D,Merika Coleman,DIME-1D0E874F6A7D6B217831,"coleman, merika",exact_tokens,100.0,100.0,accepted,
AL-2014-house-58-D-OLIVER-ROBINSON,2014,house,58,D,Oliver Robinson,DIME-81673AB32CD154EAA498,"robinson, oliver",exact_tokens,100.0,100.0,accepted,
AL-2014-house-59-D-MARY-MOORE,2014,house,59,D,Mary Moore,DIME-22BAFC25FDB0A78A2775,"moore, mary",exact_tokens,100.0,69.23076923076923,accepted,
AL-2014-house-60-D-JUANDALYNN-LELE-GIVAN,2014,house,60,D,"Juandalynn ""Lele"" Givan",DIME-60B4BEF41CC0D8EB8556,"givan, juandalynn lee lee",district_party_surname,93.33333333333333,58.33333333333333,accepted,
AL-2014-house-61-R-ALAN-HARPER,2014,house,61,R,Alan Harper,DIME-B385147E8BB8100EED9B,"harper, alan",exact_tokens,100.0,50.0,accepted,
AL-2014-house-62-R-RICH-WINGO,2014,house,62,R,Rich Wingo,DIME-3BF7E22E88507253F101,"wingo, rich",exact_tokens,100.0,86.66666666666667,accepted,
AL-2014-house-63-R-BILL-POOLE,2014,house,63,R,Bill Poole,DIME-2A3963BB82E18FBF83EF,"poole, william bill",district_party_surname,83.87096774193549,83.87096774193549,accepted,
AL-2014-house-64-R-HARRY-SHIVER,2014,house,64,R,Harry Shiver,DIME-6375C1EEB6FAAC8D83BA,"shiver, harry",exact_tokens,100.0,63.63636363636363,accepted,
AL-2014-house-65-D-ELAINE-BEECH,2014,house,65,D,Elaine Beech,DIME-5162D18887AE22EDC913,"beech, elaine",exact_tokens,100.0,100.0,accepted,
AL-2014-house-66-D-BAKER,2014,house,66,D,Baker,,,no_candidate,0.0,0.0,review,
AL-2014-house-66-R-ALAN-BAKER,2014,house,66,R,Alan Baker,DIME-0073FAB8C53190759694,"baker, alan",exact_tokens,100.0,100.0,accepted,
AL-2014-house-67-D-DARRIO-MELTON,2014,house,67,D,Darrio Melton,DIME-7D54227C8B921DA5BB5C,"melton, darrio",exact_tokens,100.0,100.0,accepted,
AL-2014-house-68-D-THOMAS-E-ACTION-JACKSON,2014,house,68,D,"Thomas E ""Action"" Jackson",DIME-DDDB5723227ABE194311,"jackson, thomas e action",exact_tokens,100.0,4.545454545454547,accepted,
AL-2014-house-69-D-KELVIN-J-LAWRENCE,2014,house,69,D,Kelvin J. Lawrence,DIME-6B1D35D64B69C5EC6D60,"lawrence, kelvin",district_party_surname,93.75,67.08333333333333,accepted,
AL-2014-house-69-R-LORETTA-G-GRANT,2014,house,69,R,Loretta G. Grant,DIME-8F770844F8E9A89782E4,"grant, loretta",district_party_surname,92.85714285714286,92.85714285714286,accepted,
AL-2014-house-70-D-CHRISTOPHER-JOHN-ENGLAND,2014,house,70,D,Christopher John England,DIME-FCD4523B25F7A83E08BC,"england, christopher john",exact_tokens,100.0,100.0,accepted,
AL-2014-house-71-D-ARTIS-A-J-MCCAMPBELL,2014,house,71,D,Artis (A.J.) McCampbell,DIME-ED5111ABDC5E4D61B5B0,"mccampbell, artis a j",exact_tokens,100.0,65.71428571428572,accepted,
AL-2014-house-72-D-RALPH-A-HOWARD,2014,house,72,D,Ralph A. Howard,DIME-A597F544C7BC2D26C19A,"howard, ralph a",exact_tokens,100.0,69.23076923076923,accepted,
AL-2014-house-73-R-MATT-FRIDY,2014,house,73,R,Matt Fridy,DIME-9D067F9B531FF3A58E34,"fridy, matthew matt",district_party_surname,71.42857142857143,29.761904761904766,accepted,
AL-2014-house-74-D-ZACK-BUCKNER,2014,house,74,D,Zack Buckner,DIME-4614C101B0F0174AF79B,"buckner, zack",exact_tokens,100.0,100.0,accepted,
