cycle,chamber,district,dem_votes,rep_votes,two_party_votes,legislative_dem_margin,war_eligible,winner_party,map_vintage,statewide_index_margin,statewide_index_offices,core_index_margin,core_index_offices,core_index_complete,baseline_quality,raw_overperformance,core_raw_overperformance,incumbent_count,incumbent_candidate,incumbent_party,incumbency_source,match_score,dem_incumbent,rep_incumbent,open_seat,incumbency_status
2018,house,75,0.0,13229.0,13229.0,-100.0,False,R,2017_remedial,6.404749408128059,5,7.308571123037323,2,True,complete_core_expanded,-106.40474940812804,-107.30857112303732,1,Reed Ingram,R,wikipedia_incumbent_annotation,1.0,False,True,False,incumbent_running
2018,house,76,11681.0,0.0,11681.0,100.0,False,D,2017_remedial,28.776913963693826,5,29.14164894643246,2,True,complete_core_expanded,71.22308603630617,70.85835105356753,1,Thad McClammy,D,prior_winner_match+wikipedia_incumbent_annotation,1.0,True,False,False,incumbent_running
2018,house,77,10638.0,0.0,10638.0,100.0,False,D,2017_remedial,28.776913963693826,5,29.14164894643245,2,True,complete_core_expanded,71.22308603630617,70.85835105356755,0,,,,,False,False,True,open
2018,house,78,9506.0,0.0,9506.0,100.0,False,D,2017_remedial,28.77691396369382,5,29.14164894643245,2,True,complete_core_expanded,71.22308603630619,70.85835105356755,0,,,,,False,False,True,open
2018,house,79,7015.0,9717.0,16732.0,-16.14869710733923,True,R,2017_remedial,-11.666020192722248,5,-11.80147032419056,2,True,complete_core_expanded,-4.4826769146169845,-4.34722678314867,1,Joe Lovvorn,R,wikipedia_incumbent_annotation,1.0,False,True,False,incumbent_running
2018,house,80,3407.0,8506.0,11913.0,-42.801981029127845,True,R,2017_remedial,-28.76851243779538,5,-29.16927879092505,2,True,complete_core_expanded,-14.033468591332465,-13.632702238202793,1,Chris E. Blackshear,R,wikipedia_incumbent_annotation,0.9411764705882353,False,True,False,incumbent_running
2018,house,81,4696.0,12823.0,17519.0,-46.38963411153605,True,R,2017_remedial,-45.68652252968281,5,-42.95241071303063,2,True,complete_core_expanded,-0.7031115818532356,-3.4372233985054166,0,,,,,False,False,True,open
2018,house,82,11411.0,0.0,11411.0,100.0,False,D,2017_remedial,25.66027584917389,5,25.61032291344429,2,True,complete_core_expanded,74.33972415082611,74.38967708655571,1,Pebblin Walker Warren,D,prior_winner_match,0.8648648648648649,True,False,False,incumbent_running
2018,house,83,8940.0,5142.0,14082.0,26.970600766936517,True,D,2017_remedial,10.702601432112749,5,9.975291081863247,2,True,complete_core_expanded,16.267999334823763,16.995309685073266,0,,,,,False,False,True,open
2018,house,84,9962.0,0.0,9962.0,100.0,False,D,2017_remedial,13.999197846737689,5,14.02423411509922,2,True,complete_core_expanded,86.00080215326231,85.97576588490078,1,Berry Forte,D,prior_winner_match+wikipedia_incumbent_annotation,1.0,True,False,False,incumbent_running
2018,house,85,7315.0,6266.0,13581.0,7.724026213091819,True,D,2017_remedial,-18.067067705053454,5,-16.67868563754777,2,True,complete_core_expanded,25.791093918145272,24.402711850639587,1,Dexter Grimsley,D,prior_winner_match+wikipedia_incumbent_annotation,1.0,True,False,False,incumbent_running
2018,house,86,3238.0,11226.0,14464.0,-55.22676991150443,True,R,2017_remedial,-51.87610126902592,5,-50.35296564895055,2,True,complete_core_expanded,-3.350668642478503,-4.873804262553875,1,Paul W. Lee,R,prior_winner_match+wikipedia_incumbent_annotation,0.8888888888888888,False,True,False,incumbent_running
2018,house,87,0.0,13835.0,13835.0,-100.0,False,R,2017_remedial,-69.08090217956521,5,-67.56903261178289,2,True,complete_core_expanded,-30.919097820434786,-32.43096738821711,0,,,,,False,False,True,open
2018,house,88,4793.0,11500.0,16293.0,-41.16491744921132,True,R,2017_remedial,-39.475918415882944,5,-37.24786741580682,2,True,complete_core_expanded,-1.688999033328372,-3.917050033404493,0,,,,,False,False,True,open
2018,house,89,5348.0,7804.0,13152.0,-18.67396593673966,True,R,2017_remedial,-23.3029469265776,5,-22.1505066510342,2,True,complete_core_expanded,4.628980989837942,3.47654071429454,0,,,,,False,False,True,open
2018,house,90,6051.0,11063.0,17114.0,-29.285964707257214,True,R,2017_remedial,-20.54060972483397,5,-18.63292413627433,2,True,complete_core_expanded,-8.745354982423244,-10.653040570982888,1,Chris Sells,R,wikipedia_incumbent_annotation,1.0,False,True,False,incumbent_running
2018,house,91,0.0,11445.0,11445.0,-100.0,False,R,2017_remedial,-50.2933221968607,5,-49.810366213373314,2,True,complete_core_expanded,-49.7066778031393,-50.189633786626686,0,,,,,False,False,True,open
2018,house,92,0.0,11912.0,11912.0,-100.0,False,R,2017_remedial,-61.5612376244101,5,-59.09856141792923,2,True,complete_core_expanded,-38.438762375589896,-40.90143858207077,1,"Mike Jones, Jr.",R,prior_winner_match,1.0,False,True,False,incumbent_running
2018,house,93,0.0,11974.0,11974.0,-100.0,False,R,2017_remedial,-46.69295690197852,5,-45.86671270337118,2,True,complete_core_expanded,-53.30704309802148,-54.13328729662882,1,Steve Clouse,R,prior_winner_match+wikipedia_incumbent_annotation,1.0,False,True,False,incumbent_running
2018,house,94,6257.0,15302.0,21559.0,-41.95463611484763,True,R,2017_remedial,-48.22211424871357,5,-45.64646737969447,2,True,complete_core_expanded,6.267478133865936,3.69183126484684,1,Joe Faust,R,prior_winner_match+wikipedia_incumbent_annotation,1.0,False,True,False,incumbent_running
2018,house,95,0.0,17008.0,17008.0,-100.0,False,R,2017_remedial,-56.06096291934629,5,-53.82388432516365,2,True,complete_core_expanded,-43.93903708065371,-46.176115674836346,1,Steve McMillan,R,prior_winner_match+wikipedia_incumbent_annotation,1.0,False,True,False,incumbent_running
2018,house,96,5019.0,13699.0,18718.0,-46.37247569184742,True,R,2017_remedial,-41.7660281893368,5,-39.222449522237945,2,True,complete_core_expanded,-4.606447502510619,-7.150026169609475,0,,,,,False,False,True,open
2018,house,97,8740.0,4605.0,13345.0,30.985387785687525,True,D,2017_remedial,33.84689755578718,5,35.79984773863246,2,True,complete_core_expanded,-2.861509770099655,-4.814459952944933,1,Adline C. Clarke,D,wikipedia_incumbent_annotation,0.9285714285714286,True,False,False,incumbent_running
2018,house,98,9674.0,0.0,9674.0,100.0,False,D,2017_remedial,21.683713524345745,5,22.42036538358772,2,True,complete_core_expanded,78.31628647565425,77.57963461641228,1,"Napoleon Bracy, Jr.",D,prior_winner_match+wikipedia_incumbent_annotation,1.0,True,False,False,incumbent_running
2018,house,99,11794.0,4270.0,16064.0,46.83764940239044,True,D,2017_remedial,43.35052318858818,5,43.869499898571405,2,True,complete_core_expanded,3.487126213802256,2.968149503819035,0,,,,,False,False,True,open
2018,house,100,0.0,12086.0,12086.0,-100.0,False,R,2017_remedial,-28.04361527941632,5,-25.369201462362213,2,True,complete_core_expanded,-71.95638472058369,-74.63079853763779,1,Victor Gaston,R,prior_winner_match+wikipedia_incumbent_annotation,1.0,False,True,False,incumbent_running
2018,house,101,0.0,10274.0,10274.0,-100.0,False,R,2017_remedial,-16.547529304359564,5,-13.478295826388392,2,True,complete_core_expanded,-83.45247069564044,-86.52170417361161,1,Chris Pringle,R,wikipedia_incumbent_annotation,1.0,False,True,False,incumbent_running
2018,house,102,0.0,11048.0,11048.0,-100.0,False,R,2017_remedial,-41.11415155881953,5,-39.47526697909892,2,True,complete_core_expanded,-58.88584844118047,-60.52473302090108,0,,,,,False,False,True,open
2018,house,103,8818.0,0.0,8818.0,100.0,False,D,2017_remedial,30.923939639767163,5,32.15066345489574,2,True,complete_core_expanded,69.07606036023284,67.84933654510425,1,Barbara Drummond,D,wikipedia_incumbent_annotation,1.0,True,False,False,incumbent_running
2018,house,104,4695.0,10152.0,14847.0,-36.7548999797939,True,R,2017_remedial,-29.80700447418713,5,-27.22236262597824,2,True,complete_core_expanded,-6.947895505606766,-9.53253735381566,1,Margie Wilcox,R,wikipedia_incumbent_annotation,1.0,False,True,False,incumbent_running
2018,house,105,0.0,10176.0,10176.0,-100.0,False,R,2017_remedial,-41.12852790102944,5,-39.01890743741906,2,True,complete_core_expanded,-58.87147209897056,-60.98109256258094,0,,,,,False,False,True,open
2018,senate,1,15830.0,33141.0,48971.0,-35.34949255681934,True,R,2017_remedial,-36.29486893651998,5,-34.19187070871739,2,True,complete_core_expanded,0.9453763797006404,-1.1576218481019538,1,Tim Melson,R,prior_winner_match+wikipedia_incumbent_annotation,1.0,False,True,False,incumbent_running
2018,senate,2,26911.0,31997.0,58908.0,-8.633801860528282,True,R,2017_remedial,-6.654510828011342,5,-5.946247860114619,2,True,complete_core_expanded,-1.9792910325169395,-2.6875540004136624,0,,,,,False,False,True,open
2018,senate,3,0.0,37295.0,37295.0,-100.0,False,R,2017_remedial,-36.71770601307495,5,-34.55718086686454,2,True,complete_core_expanded,-63.282293986925055,-65.44281913313546,1,Arthur Orr,R,prior_winner_match+wikipedia_incumbent_annotation,1.0,False,True,False,incumbent_running
2018,senate,4,0.0,39817.0,39817.0,-100.0,False,R,2017_remedial,-67.02347439601135,5,-63.34721203191405,2,True,complete_core_expanded,-32.97652560398865,-36.652787968085946,0,,,,,False,False,True,open
2018,senate,5,0.0,42404.0,42404.0,-100.0,False,R,2017_remedial,-52.69070074773579,5,-47.51370970404912,2,True,complete_core_expanded,-47.30929925226421,-52.48629029595088,1,Greg J. Reed,R,prior_winner_match+wikipedia_incumbent_annotation,0.9,False,True,False,incumbent_running
2018,senate,6,21796.0,22683.0,44479.0,-1.9941995098810676,True,R,2017_remedial,-28.083138375389154,5,-24.75610982802868,2,True,complete_core_expanded,26.088938865508087,22.76191031814761,1,Larry Stutts,R,prior_winner_match+wikipedia_incumbent_annotation,1.0,False,True,False,incumbent_running
2018,senate,7,24363.0,30080.0,54443.0,-10.50089083996106,True,R,2017_remedial,-7.616837754007255,5,-6.010131517478506,2,True,complete_core_expanded,-2.8840530859538056,-4.490759322482555,0,,,,,False,False,True,open
2018,senate,8,0.0,37913.0,37913.0,-100.0,False,R,2017_remedial,-50.3381645665473,5,-48.320479519086895,2,True,complete_core_expanded,-49.6618354334527,-51.67952048091311,1,Steve Livingston,R,prior_winner_match+wikipedia_incumbent_annotation,1.0,False,True,False,incumbent_running
2018,senate,9,0.0,35192.0,35192.0,-100.0,False,R,2017_remedial,-61.76167867781256,5,-60.620488928872845,2,True,complete_core_expanded,-38.238321322187446,-39.37951107112716,1,Clay Scofield,R,prior_winner_match+wikipedia_incumbent_annotation,1.0,False,True,False,incumbent_running
2018,senate,10,0.0,25902.0,25902.0,-100.0,False,R,2017_remedial,-46.91220202133211,5,-43.89091290287677,2,True,complete_core_expanded,-53.08779797866789,-56.10908709712324,0,,,,,False,False,True,open
2018,senate,11,11411.0,36192.0,47603.0,-52.057643425834506,True,R,2017_remedial,-42.87535722063934,5,-40.7181236599111,2,True,complete_core_expanded,-9.182286205195169,-11.339519765923406,1,Jim McClendon,R,prior_winner_match+wikipedia_incumbent_annotation,1.0,False,True,False,incumbent_running
2018,senate,12,15010.0,27416.0,42426.0,-29.241502852024706,True,R,2017_remedial,-32.64984273212743,5,-30.63138052225092,2,True,complete_core_expanded,3.40833988010273,1.389877670226216,1,Del Marsh,R,prior_winner_match+wikipedia_incumbent_annotation,1.0,False,True,False,incumbent_running
2018,senate,13,12839.0,31614.0,44453.0,-42.23561964321868,True,R,2017_remedial,-38.02761649509166,5,-37.262190802315736,2,True,complete_core_expanded,-4.208003148127027,-4.973428840902948,0,,,,,False,False,True,open
2018,senate,14,13171.0,34953.0,48124.0,-45.26223921536032,True,R,2017_remedial,-42.13425497010709,5,-39.68900853224362,2,True,complete_core_expanded,-3.1279842452532307,-5.573230683116698,1,Cam Ward,R,prior_winner_match+wikipedia_incumbent_annotation,1.0,False,True,False,incumbent_running
2018,senate,15,0.0,44792.0,44792.0,-100.0,False,R,2017_remedial,-32.45570130983755,5,-28.76728783502485,2,True,complete_core_expanded,-67.54429869016245,-71.23271216497514,0,,,,,False,False,True,open
2018,senate,16,21851.0,37068.0,58919.0,-25.826982806904397,True,R,2017_remedial,-18.9370318112953,5,-14.925622584255478,2,True,complete_core_expanded,-6.889950995609095,-10.901360222648917,1,"J.T. ""Jabo"" Waggoner",R,prior_winner_match+wikipedia_incumbent_annotation,1.0,False,True,False,incumbent_running
2018,senate,17,0.0,45964.0,45964.0,-100.0,False,R,2017_remedial,-48.507334824622,5,-45.81017995491205,2,True,complete_core_expanded,-51.492665175378,-54.18982004508795,1,Shay Shelnutt,R,prior_winner_match+wikipedia_incumbent_annotation,1.0,False,True,False,incumbent_running
2018,senate,18,39819.0,0.0,39819.0,100.0,False,D,2017_remedial,43.54212740613917,5,45.42103697755163,2,True,complete_core_expanded,56.45787259386083,54.57896302244837,1,Rodger M. Smitherman,D,prior_winner_match+wikipedia_incumbent_annotation,0.9444444444444444,True,False,False,incumbent_running
2018,senate,19,38668.0,0.0,38668.0,100.0,False,D,2017_remedial,36.07353304316865,5,37.39709754138734,2,True,complete_core_expanded,63.92646695683135,62.60290245861266,1,Priscilla Dunn,D,prior_winner_match+wikipedia_incumbent_annotation,1.0,True,False,False,incumbent_running
2018,senate,20,36478.0,0.0,36478.0,100.0,False,D,2017_remedial,42.17692355602141,5,43.6350714513369,2,True,complete_core_expanded,57.823076443978586,56.3649285486631,1,Linda Coleman-Madison,D,wikipedia_incumbent_annotation,1.0,True,False,False,incumbent_running
2018,senate,21,16005.0,33368.0,49373.0,-35.16699410609037,True,R,2017_remedial,-24.365530659431503,5,-19.643622687897704,2,True,complete_core_expanded,-10.801463446658865,-15.523371418192667,1,Gerald Allen,R,prior_winner_match+wikipedia_incumbent_annotation,1.0,False,True,False,incumbent_running
2018,senate,22,0.0,34507.0,34507.0,-100.0,False,R,2017_remedial,-33.87056559011761,5,-31.56590040998984,2,True,complete_core_expanded,-66.12943440988239,-68.43409959001016,1,Greg Albritton,R,prior_winner_match+wikipedia_incumbent_annotation,1.0,False,True,False,incumbent_running
2018,senate,23,29920.0,0.0,29920.0,100.0,False,D,2017_remedial,21.845575027227863,5,22.372514292395127,2,True,complete_core_expanded,78.15442497277213,77.62748570760488,0,,,,,False,False,True,open
2018,senate,24,37394.0,0.0,37394.0,100.0,False,D,2017_remedial,22.77512805838151,5,24.88587863369274,2,True,complete_core_expanded,77.22487194161849,75.11412136630726,1,Bobby Singleton,D,prior_winner_match+wikipedia_incumbent_annotation,1.0,True,False,False,incumbent_running
2018,senate,25,20866.0,33029.0,53895.0,-22.567956211151312,True,R,2017_remedial,6.232377313461372,5,7.284574977040551,2,True,complete_core_expanded,-28.80033352461268,-29.85253118819186,0,,,,,False,False,True,open
2018,senate,26,31973.0,7863.0,39836.0,60.52314489406567,True,D,2017_remedial,28.776913963693826,5,29.141648946432458,2,True,complete_core_expanded,31.746230930371844,31.38149594763321,0,,,,,False,False,True,open
2018,senate,27,20586.0,29741.0,50327.0,-18.191030659486955,True,R,2017_remedial,-18.39145371991073,5,-17.846498548209325,2,True,complete_core_expanded,0.2004230604237769,-0.3445321112776298,1,Tom Whatley,R,prior_winner_match+wikipedia_incumbent_annotation,1.0,False,True,False,incumbent_running
2018,senate,28,28442.0,0.0,28442.0,100.0,False,D,2017_remedial,11.694759458447251,5,11.907638180583335,2,True,complete_core_expanded,88.30524054155275,88.09236181941667,1,Billy Beasley,D,prior_winner_match+wikipedia_incumbent_annotation,1.0,True,False,False,incumbent_running
2018,senate,29,0.0,34273.0,34273.0,-100.0,False,R,2017_remedial,-53.93588729055072,5,-52.7012334489784,2,True,complete_core_expanded,-46.06411270944928,-47.2987665510216,0,,,,,False,False,True,open
2018,senate,30,0.0,35256.0,35256.0,-100.0,False,R,2017_remedial,-41.53575069988855,5,-39.32612569204007,2,True,complete_core_expanded,-58.464249300111454,-60.673874307959935,1,"Clyde Chambliss, Jr.",R,prior_winner_match+wikipedia_incumbent_annotation,1.0,False,True,False,incumbent_running
2018,senate,31,0.0,33137.0,33137.0,-100.0,False,R,2017_remedial,-46.3099592555194,5,-44.95644797792865,2,True,complete_core_expanded,-53.6900407444806,-55.04355202207135,1,Jimmy W. Holley,R,prior_winner_match+wikipedia_incumbent_annotation,0.9230769230769231,False,True,False,incumbent_running
2018,senate,32,15193.0,45726.0,60919.0,-50.12065201332918,True,R,2017_remedial,-48.81579420550528,5,-46.35823084882895,2,True,complete_core_expanded,-1.3048578078239004,-3.762421164500225,0,,,,,False,False,True,open
2018,senate,33,34995.0,0.0,34995.0,100.0,False,D,2017_remedial,48.61518813314678,5,49.48366017324113,2,True,complete_core_expanded,51.38481186685322,50.51633982675887,1,Vivian Davis Figures,D,prior_winner_match+wikipedia_incumbent_annotation,1.0,True,False,False,incumbent_running
2018,senate,34,0.0,35093.0,35093.0,-100.0,False,R,2017_remedial,-33.14735790344338,5,-30.88990117885772,2,True,complete_core_expanded,-66.85264209655662,-69.11009882114229,0,,,,,False,False,True,open
2018,senate,35,13896.0,29046.0,42942.0,-35.28014531228168,True,R,2017_remedial,-25.90871791453271,5,-23.52712734880121,2,True,complete_core_expanded,-9.371427397748974,-11.753017963480474,0,,,,,False,False,True,open
2022,house,1,0.0,10360.0,10360.0,-100.0,False,R,2021_enacted,-57.25753466638405,3,-58.06061211596212,2,True,complete_core_expanded,-42.74246533361595,-41.939387884037885,1,Phillip Pettus,R,prior_winner_match+wikipedia_incumbent_annotation,1.0,False,True,False,incumbent_running
2022,house,2,0.0,11233.0,11233.0,-100.0,False,R,2021_enacted,-68.46654320900934,3,-68.8538024788613,2,True,complete_core_expanded,-31.533456790990652,-31.146197521138703,0,,,,,False,False,True,open
2022,house,3,4241.0,8023.0,12264.0,-30.8382257012394,True,R,2021_enacted,-40.30135052486317,3,-41.11296465272976,2,True,complete_core_expanded,9.463124823623776,10.27473895149036,0,,,,,False,False,True,open
2022,house,4,0.0,11236.0,11236.0,-100.0,False,R,2021_enacted,-45.86266806775132,3,-46.6833054875305,2,True,complete_core_expanded,-54.137331932248685,-53.3166945124695,1,Parker Duncan Moore,R,wikipedia_incumbent_annotation,1.0,False,True,False,incumbent_running
2022,house,5,0.0,12332.0,12332.0,-100.0,False,R,2021_enacted,-55.48779966146498,3,-56.00098891770425,2,True,complete_core_expanded,-44.51220033853502,-43.99901108229575,1,Danny F Crawford,R,prior_winner_match,0.9333333333333333,False,True,False,incumbent_running
2022,house,6,0.0,11052.0,11052.0,-100.0,False,R,2021_enacted,-30.301763708405616,3,-31.166463339811223,2,True,complete_core_expanded,-69.69823629159438,-68.83353666018877,1,Andy Whitt,R,prior_winner_match,1.0,False,True,False,incumbent_running
2022,house,7,3133.0,11225.0,14358.0,-56.358824348795096,True,R,2021_enacted,-59.73945734942093,3,-60.553682033938216,2,True,complete_core_expanded,3.380633000625828,4.19485768514312,0,,,,,False,False,True,open
2022,house,8,0.0,7234.0,7234.0,-100.0,False,R,2021_enacted,-45.23229414629185,3,-45.82026831804895,2,True,complete_core_expanded,-54.76770585370815,-54.179731681951054,1,Terri Collins,R,prior_winner_match,1.0,False,True,False,incumbent_running
2022,house,9,0.0,11041.0,11041.0,-100.0,False,R,2021_enacted,-73.3546737566092,3,-73.70037008136782,2,True,complete_core_expanded,-26.6453262433908,-26.299629918632174,1,Scott Stadthagen,R,prior_winner_match+wikipedia_incumbent_annotation,1.0,False,True,False,incumbent_running
2022,house,10,6608.0,7581.0,14189.0,-6.857424765663542,True,R,2021_enacted,-15.505663833696316,3,-16.83158580412306,2,True,complete_core_expanded,8.648239068032773,9.974161038459515,0,,,,,False,False,True,open
2022,house,11,0.0,12552.0,12552.0,-100.0,False,R,2021_enacted,-86.06478834872637,3,-86.27121035548981,2,True,complete_core_expanded,-13.935211651273631,-13.728789644510186,1,Randall Shedd,R,prior_winner_match+wikipedia_incumbent_annotation,1.0,False,True,False,incumbent_running
2022,house,12,2030.0,11958.0,13988.0,-70.97512153274235,True,R,2021_enacted,-84.84436290788959,3,-84.95799041336662,2,True,complete_core_expanded,13.86924137514724,13.982868880624268,1,Corey Harbison,R,prior_winner_match+wikipedia_incumbent_annotation,1.0,False,True,False,incumbent_running
2022,house,13,0.0,11422.0,11422.0,-100.0,False,R,2021_enacted,-76.344502027065,3,-76.59587940282861,2,True,complete_core_expanded,-23.655497972934995,-23.404120597171385,0,,,,,False,False,True,open
2022,house,14,0.0,13396.0,13396.0,-100.0,False,R,2021_enacted,-78.74871451516402,3,-79.02142667026065,2,True,complete_core_expanded,-21.25128548483597,-20.978573329739348,1,Timothy (Tim) Wadsworth,R,wikipedia_incumbent_annotation,1.0,False,True,False,incumbent_running
2022,house,15,6166.0,10818.0,16984.0,-27.39048516250589,True,R,2021_enacted,-27.043128532500333,3,-27.755096608251524,2,True,complete_core_expanded,-0.3473566300055566,0.3646114457456342,0,,,,,False,False,True,open
2022,house,16,0.0,13174.0,13174.0,-100.0,False,R,2021_enacted,-65.85763891491514,3,-66.03357358262909,2,True,complete_core_expanded,-34.14236108508486,-33.96642641737091,1,Kyle South,R,prior_winner_match+wikipedia_incumbent_annotation,1.0,False,True,False,incumbent_running
2022,house,17,0.0,12850.0,12850.0,-100.0,False,R,2021_enacted,-84.34046150739483,3,-84.47223624502078,2,True,complete_core_expanded,-15.659538492605163,-15.52776375497922,1,Tracy Estes,R,prior_winner_match+wikipedia_incumbent_annotation,1.0,False,True,False,incumbent_running
2022,house,18,0.0,10783.0,10783.0,-100.0,False,R,2021_enacted,-74.52117990356875,3,-75.05978965897845,2,True,complete_core_expanded,-25.47882009643125,-24.940210341021555,1,Jamie Kiel,R,prior_winner_match+wikipedia_incumbent_annotation,1.0,False,True,False,incumbent_running
2022,house,19,8721.0,0.0,8721.0,100.0,False,D,2021_enacted,16.092952171931437,3,15.04356016030768,2,True,complete_core_expanded,83.90704782806856,84.95643983969232,1,Laura Hall,D,prior_winner_match+wikipedia_incumbent_annotation,1.0,True,False,False,incumbent_running
2022,house,20,0.0,14816.0,14816.0,-100.0,False,R,2021_enacted,-38.3198388552625,3,-39.767220637758456,2,True,complete_core_expanded,-61.6801611447375,-60.23277936224154,0,,,,,False,False,True,open
2022,house,21,0.0,12386.0,12386.0,-100.0,False,R,2021_enacted,-31.23751710433664,3,-32.432463239102304,2,True,complete_core_expanded,-68.76248289566337,-67.5675367608977,1,Rex Reynolds,R,prior_winner_match+wikipedia_incumbent_annotation,1.0,False,True,False,incumbent_running
2022,house,22,0.0,12984.0,12984.0,-100.0,False,R,2021_enacted,-48.8616999082378,3,-49.77284012052429,2,True,complete_core_expanded,-51.1383000917622,-50.22715987947571,1,Ritchie Whorton,R,prior_winner_match+wikipedia_incumbent_annotation,1.0,False,True,False,incumbent_running
2022,house,23,0.0,10980.0,10980.0,-100.0,False,R,2021_enacted,-76.89828388951987,3,-77.1648416302184,2,True,complete_core_expanded,-23.10171611048013,-22.835158369781595,0,,,,,False,False,True,open
2022,house,24,0.0,11285.0,11285.0,-100.0,False,R,2021_enacted,-80.54904677707349,3,-81.00000179082849,2,True,complete_core_expanded,-19.450953222926515,-18.99999820917151,1,Nathaniel Ledbetter,R,prior_winner_match+wikipedia_incumbent_annotation,1.0,False,True,False,incumbent_running
2022,house,25,7837.0,10813.0,18650.0,-15.95710455764075,True,R,2021_enacted,-17.220358001529007,3,-18.489658911427185,2,True,complete_core_expanded,1.2632534438882566,2.532554353786434,0,,,,,False,False,True,open
2022,house,26,1078.0,8258.0,9336.0,-76.90659811482433,True,R,2021_enacted,-81.03195162433776,3,-81.39567778811872,2,True,complete_core_expanded,4.125353509513431,4.489079673294384,0,,,,,False,False,True,open
2022,house,27,1583.0,13150.0,14733.0,-78.51082603678816,True,R,2021_enacted,-79.96531511340605,3,-80.2759483625536,2,True,complete_core_expanded,1.4544890766178895,1.7651223257654465,1,Wes Kitchens,R,prior_winner_match+wikipedia_incumbent_annotation,1.0,False,True,False,incumbent_running
2022,house,28,0.0,6566.0,6566.0,-100.0,False,R,2021_enacted,-35.905119696175554,3,-36.42253765480089,2,True,complete_core_expanded,-64.09488030382445,-63.57746234519911,0,,,,,False,False,True,open
2022,house,29,0.0,12612.0,12612.0,-100.0,False,R,2021_enacted,-63.73702812358176,3,-63.95547600753282,2,True,complete_core_expanded,-36.26297187641824,-36.04452399246718,0,,,,,False,False,True,open
2022,house,30,0.0,12325.0,12325.0,-100.0,False,R,2021_enacted,-78.14700215065444,3,-78.22362738825893,2,True,complete_core_expanded,-21.85299784934556,-21.776372611741067,1,Craig Lipscomb,R,prior_winner_match+wikipedia_incumbent_annotation,1.0,False,True,False,incumbent_running
2022,house,31,0.0,11418.0,11418.0,-100.0,False,R,2021_enacted,-65.16101676076879,3,-65.3387619505078,2,True,complete_core_expanded,-34.83898323923121,-34.6612380494922,0,,,,,False,False,True,open
2022,house,32,5519.0,4389.0,9908.0,11.404925312878484,True,D,2021_enacted,-44.67451640987972,3,-44.962290804645775,2,True,complete_core_expanded,56.079441722758204,56.36721611752426,0,,,,,False,False,True,open
2022,house,33,3571.0,9534.0,13105.0,-45.50171690194582,True,R,2021_enacted,-34.67608953057689,3,-34.84447662869648,2,True,complete_core_expanded,-10.825627371368933,-10.657240273249336,1,Ben Robbins,R,wikipedia_incumbent_annotation,1.0,False,True,False,incumbent_running
2022,house,34,0.0,12222.0,12222.0,-100.0,False,R,2021_enacted,-86.84519579476319,3,-87.07142861905112,2,True,complete_core_expanded,-13.154804205236816,-12.92857138094888,1,David Standridge,R,prior_winner_match+wikipedia_incumbent_annotation,1.0,False,True,False,incumbent_running
2022,house,35,0.0,10880.0,10880.0,-100.0,False,R,2021_enacted,-54.56445963962815,3,-54.90772482566305,2,True,complete_core_expanded,-45.43554036037185,-45.09227517433695,1,Steve Hurst,R,prior_winner_match+wikipedia_incumbent_annotation,1.0,False,True,False,incumbent_running
2022,house,36,0.0,12449.0,12449.0,-100.0,False,R,2021_enacted,-61.31847022246205,3,-61.58102523902423,2,True,complete_core_expanded,-38.681529777537946,-38.41897476097577,1,Randy Wood,R,prior_winner_match+wikipedia_incumbent_annotation,1.0,False,True,False,incumbent_running
2022,house,37,0.0,11937.0,11937.0,-100.0,False,R,2021_enacted,-53.43798870337256,3,-53.97000741418566,2,True,complete_core_expanded,-46.56201129662744,-46.02999258581434,1,Bob Fincher,R,prior_winner_match+wikipedia_incumbent_annotation,1.0,False,True,False,incumbent_running
2022,house,38,0.0,9162.0,9162.0,-100.0,False,R,2021_enacted,-43.70256563231775,3,-44.20028289672308,2,True,complete_core_expanded,-56.29743436768225,-55.79971710327692,1,Debbie Hamby Wood,R,prior_winner_match+wikipedia_incumbent_annotation,1.0,False,True,False,incumbent_running
2022,house,39,0.0,11224.0,11224.0,-100.0,False,R,2021_enacted,-80.83598659233145,3,-81.21900380863016,2,True,complete_core_expanded,-19.16401340766855,-18.78099619136984,1,Ginny Shaver,R,prior_winner_match+wikipedia_incumbent_annotation,1.0,False,True,False,incumbent_running
2022,house,40,2221.0,10772.0,12993.0,-65.81236050180867,True,R,2021_enacted,-63.311147639126034,3,-63.63660123214661,2,True,complete_core_expanded,-2.5012128626826358,-2.175759269662059,0,,,,,False,False,True,open
2022,house,41,3203.0,10897.0,14100.0,-54.56737588652482,True,R,2021_enacted,-55.13456594924489,3,-55.255253490850905,2,True,complete_core_expanded,0.5671900627200657,0.6878776043260828,1,Corley Ellis,R,prior_winner_match+wikipedia_incumbent_annotation,1.0,False,True,False,incumbent_running
2022,house,42,0.0,12336.0,12336.0,-100.0,False,R,2021_enacted,-74.00382048050243,3,-74.17295203188937,2,True,complete_core_expanded,-25.996179519497574,-25.827047968110637,0,,,,,False,False,True,open
2022,house,43,3760.0,12751.0,16511.0,-54.45460602022894,True,R,2021_enacted,-56.69102527344487,3,-57.12055690424994,2,True,complete_core_expanded,2.236419253215935,2.665950884021001,1,Arnold Mooney,R,prior_winner_match+wikipedia_incumbent_annotation,1.0,False,True,False,incumbent_running
