cycle,county_key,precinct_key,county_fips,geometry_id,match_method,match_score,score_margin,vtd
2014,HALE,ABSENTEE,065,,county_level_ballot,0.0,0.0,
2014,HALE,AKRON CITY HALL,065,2,exact,100.0,100.0,2
2014,HALE,BUCKSNORT,065,3,exact,100.0,100.0,3
2014,HALE,CEDARVILLE,065,7,exact,100.0,100.0,7
2014,HALE,GALLION VFD,065,8,fuzzy,90.0,33.0,8
2014,HALE,GREENSBORO ARMORY,065,,unmatched,55.0,5.0,
2014,HALE,HAVANA,065,,unmatched,95.0,2.6923076923076934,
2014,HALE,MOUNDVILLE CITY HALL,065,12,exact,100.0,100.0,12
2014,HALE,MT_ HERMAN,065,10,exact,100.0,100.0,10
2014,HALE,NEWBERN-OLD BANK BLDG_,065,5,fuzzy,90.0,4.5,5
2014,HALE,PHIPPS WORK CENTER,065,13,exact,100.0,100.0,13
2014,HALE,PROVISIONAL,065,,county_level_ballot,0.0,0.0,
2014,HALE,SAWYERVILLE HEAD START SC,065,,unmatched,90.0,3.5999999999999943,
2014,HALE,STEWART,065,16,exact,100.0,100.0,16
2014,HALE,SUNSHINE HIGH SCHOOL,065,,unmatched,44.99999999999999,2.1428571428571317,
2014,HALE,VALLEY,065,11,exact,100.0,100.0,11
2014,HENRY,ABBEVILLE VOTING CENTER,067,,unmatched,66.66666666666667,9.393939393939398,
2014,HENRY,ABSENTEE,067,,county_level_ballot,0.0,0.0,
2014,HENRY,CAPPS POST OFFICE,067,P-6,exact,100.0,100.0,P-6
2014,HENRY,DOUGLAS CROSSROADS,067,P-3,exact,100.0,100.0,P-3
2014,HENRY,EDWIN VOTING CENTER,067,,unmatched,59.45945945945945,11.959459459459453,
2014,HENRY,HALEBURG CITY HALL,067,P-4,fuzzy,95.0,56.29032258064516,P-4
2014,HENRY,HEADLAND VOTING CENTER,067,,unmatched,66.08695652173913,16.086956521739125,
2014,HENRY,JUDSON COMMUNITY,067,P-12,fuzzy,90.0,50.88235294117647,P-12
2014,HENRY,LAWRENCEVILLE HS,067,P-13,fuzzy,95.0,34.39393939393939,P-13
2014,HENRY,NEWVILLE VT_ HOUSE,067,P-7,exact,100.0,100.0,P-7
2014,HENRY,PROVISIONAL,067,,county_level_ballot,0.0,0.0,
2014,HENRY,SHORTERVILLE HOUSE,067,P-11A,exact,100.0,100.0,P-11A
2014,HENRY,TUMBLETON VT_ HOUSE,067,,unmatched,66.66666666666667,3.2520325203252085,
2014,HENRY,UNION VT_ HOUSE,067,,unmatched,87.5,16.532258064516128,
2014,HENRY,WILLS CROSS ROADS VT,067,11B,fuzzy,95.0,26.578947368421055,11B
2014,HOUSTON,ABSENTEE,069,,county_level_ballot,0.0,0.0,
2014,HOUSTON,ANDREW BELLE COMMUNITY CENTER,069,,unmatched,85.5,9.5,
2014,HOUSTON,ASHFORD DEPOT,069,1000,fuzzy,90.0,45.0,1000
2014,HOUSTON,BAY SPRINGS VFD,069,0020,fuzzy,90.0,29.999999999999993,0020
2014,HOUSTON,COTTONWOOD CITY HALL,069,,unmatched,85.71428571428571,31.714285714285708,
2014,HOUSTON,COWARTS TOWN HALL,069,0801,fuzzy,90.0,28.928571428571423,0801
2014,HOUSTON,DOTHAN 1ST ASSEMBLY CLC,069,,unmatched,60.00000000000001,8.700000000000003,
2014,HOUSTON,DOUG TEW COMMUNITY CENTER,069,0303,exact,100.0,100.0,0303
2014,HOUSTON,ENTERPRISE CHURCH,069,07-1A,exact,100.0,100.0,07-1A
2014,HOUSTON,FARM CENTER,069,0302,exact,100.0,100.0,0302
2014,HOUSTON,GORDON CITY HALL,069,1202,fuzzy,90.0,33.0,1202
2014,HOUSTON,HODGESVILLE VFD,069,0701,fuzzy,90.0,29.999999999999993,0701
2014,HOUSTON,KINSEY VFD,069,0090,fuzzy,90.0,29.999999999999993,0090
2014,HOUSTON,LIBRARY,069,0304,exact,100.0,100.0,0304
2014,HOUSTON,LOVETOWN FIRE STATION,069,07-1B,fuzzy,90.0,36.5625,07-1B
2014,HOUSTON,MADRID SR_ CENTER,069,0050,fuzzy,90.0,4.5,0050
2014,HOUSTON,PANSEY VFD,069,1201,fuzzy,90.0,29.999999999999993,1201
2014,HOUSTON,PROVISIONAL,069,,county_level_ballot,0.0,0.0,
2014,HOUSTON,REHOBETH MUNICIPAL COMPLEX,069,0402,fuzzy,90.0,43.36363636363637,0402
2014,HOUSTON,ROSSIE PURCELL PUBLIC LIBRARY,069,0304,fuzzy,90.0,43.36363636363637,0304
2014,HOUSTON,ST_ JOHNS PARK,069,,unmatched,46.666666666666664,3.9166666666666643,
2014,HOUSTON,TAYLOR CITY HALL,069,0401,fuzzy,90.0,45.0,0401
2014,HOUSTON,VAUGHN BLUMBERG CENTER,069,03-4B,exact,100.0,100.0,03-4B
2014,HOUSTON,WALTON PARK,069,,unmatched,56.00000000000001,6.000000000000007,
2014,HOUSTON,WATER AND ELECTRIC COMPLEX,069,03-3A,fuzzy,95.0,41.0,03-3A
2014,HOUSTON,WEBB CITY HALL,069,0802,fuzzy,90.0,45.0,0802
2014,HOUSTON,WESTGATE PARK,069,,unmatched,85.5,18.83333333333333,
2014,HOUSTON,WICKSBURG VFD,069,0010,fuzzy,90.0,29.999999999999993,0010
2014,HOUSTON,WIREGRASS PARK,069,03-2A,exact,100.0,100.0,03-2A
2014,JACKSON,ABSENTEE,071,,county_level_ballot,0.0,0.0,
2014,JACKSON,ASPEL JACKSON WATERWORKS,071,,unmatched,53.2,5.0518518518518505,
2014,JACKSON,BISHOP HALL'S STORE,071,19,exact,100.0,100.0,19
2014,JACKSON,BRIDGEPORT COMMUNITY CENTER,071,1,exact,100.0,100.0,1
2014,JACKSON,BRYANT COMMUNITY BUILDING,071,,unmatched,85.5,20.97169811320755,
2014,JACKSON,CHRISTIAN HOME,071,20,fuzzy,92.85714285714286,47.857142857142854,20
2014,JACKSON,CROW FIRE HALL,071,35,exact,100.0,100.0,35
2014,JACKSON,DEAN'S CHAPEL COMMUNITY,071,39,fuzzy,95.0,35.392156862745104,39
2014,JACKSON,DUTTON CITY HALL,071,28,exact,100.0,100.0,28
2014,JACKSON,ESTILL FORK PRINCES STORE,071,18,fuzzy,90.0,32.85714285714286,18
2014,JACKSON,FACKLER FIRE HALL,071,6,fuzzy,97.14285714285714,11.642857142857139,6
2014,JACKSON,FLAT ROCK RURITAN BUILDING,071,5,exact,100.0,100.0,5
2014,JACKSON,GARTH BAPTIST CHURCH,071,,unmatched,78.23529411764704,33.62659846547313,
2014,JACKSON,HAMBRICK COMMUNITY,071,33,fuzzy,95.0,9.5,33
2014,JACKSON,HIGDON NORTH SAND MT_ SCHOOL,071,,unmatched,85.5,0.0,
2014,JACKSON,HOLLY SPRINGS BAPTIST CHURCH,071,31,fuzzy,98.18181818181819,48.18181818181819,31
2014,JACKSON,HOLLYTREE GROCERY,071,,unmatched,65.76923076923076,15.475113122171933,
2014,JACKSON,HOLLYWOOD CITY HALL,071,10,exact,100.0,100.0,10
2014,JACKSON,HYTOP TOWN HALL,071,,unmatched,85.5,9.5,
2014,JACKSON,LANGSTON CITY HALL,071,12,exact,100.0,100.0,12
2014,JACKSON,LARKINSVILLE STOCK BARN,071,,unmatched,66.08695652173913,12.75362318840579,
2014,JACKSON,LETCHER CHURCH OF GOD,071,,unmatched,55.416666666666664,13.194444444444443,
2014,JACKSON,LIMROCK FIRE HALL,071,,unmatched,85.5,6.879310344827587,
2014,JACKSON,LONG ISLAND COMMUNITY CENTER,071,2,exact,100.0,100.0,2
2014,JACKSON,MACEDONIA SCHOOL,071,30,exact,100.0,100.0,30
2014,JACKSON,MINKCREEK NEWHOPE METHODIST,071,,unmatched,57.692307692307686,14.942307692307686,
2014,JACKSON,PAINT ROCK SR CITIZEN CENTER,071,23,fuzzy,93.33333333333333,36.72955974842767,23
2014,JACKSON,PISGAH CITY HALL,071,,unmatched,85.5,4.25,
2014,JACKSON,PLEASANT GROVES COMM_ CENTER,071,,unmatched,74.14634146341463,3.178599527930757,
2014,JACKSON,PRINCETON FIRE HALL,071,34,exact,100.0,100.0,34
2014,JACKSON,PROVISIONAL,071,,county_level_ballot,0.0,0.0,
2014,JACKSON,ROSALIE COMMUNITY CENTER,071,,unmatched,85.5,7.068627450980387,
2014,JACKSON,SCOTTSBORO REC_COM_ BUILDING,071,,unmatched,56.666666666666664,0.9289617486338813,
2014,JACKSON,SECTION NEW CITY HALL,071,24,fuzzy,95.0,9.5,24
2014,JACKSON,SKYLINE CITY HALL,071,22,exact,100.0,100.0,22
2014,JACKSON,STEVENSON CITY PARK,071,3,exact,100.0,100.0,3
2014,JACKSON,TRENTON FIRE HALL,071,17,exact,100.0,100.0,17
2014,JACKSON,TUPELO/PIKEVILLE STORE,071,13,exact,100.0,100.0,13
2014,JACKSON,WOODVILLE BOB JONES COMMUNITY,071,,unmatched,85.5,32.16666666666667,
2014,JEFFERSON,1010 - OUR LADY OF LOURD,073,5810,fuzzy,90.0,4.5,5810
2014,JEFFERSON,1020 - TOM BRADFORD PARK,073,,unmatched,85.5,0.0,
2014,JEFFERSON,1030 - L_M_ SMITH MIDDLE,073,5809,fuzzy,95.0,9.5,5809
2014,JEFFERSON,1040 - BETHEL BAPTIST CHU,073,6008,fuzzy,92.3076923076923,6.807692307692307,6008
2014,JEFFERSON,1050 - MIDFIELD COMMUNIT,073,,unmatched,80.95238095238095,22.71708683473389,
2014,JEFFERSON,1060 - SUN VALLEY ELEMEN,073,5808,fuzzy,90.0,4.5,5808
2014,JEFFERSON,1070 - CRESTWOOD COMMUNI,073,5414,fuzzy,90.0,26.470588235294123,5414
2014,JEFFERSON,1080 - FAIRFIELD FIRE ST,073,5511,fuzzy,90.47619047619048,4.976190476190482,5511
2014,JEFFERSON,1090 - FORESTDALE SQUARE,073,6005,exact,100.0,100.0,6005
2014,JEFFERSON,1100 - SOUTH HAMPTON ELE,073,6007,fuzzy,90.0,29.999999999999993,6007
2014,JEFFERSON,1110 - DON HAWKINS PARK,073,5805,fuzzy,90.0,4.5,5805
2014,JEFFERSON,1120 - ROBINSON ELEMENTA,073,5804,fuzzy,90.0,15.882352941176478,5804
2014,JEFFERSON,1130 - MARTHA GASKINS MI,073,5806,fuzzy,90.0,42.0,5806
2014,JEFFERSON,1140 - BIRMNGHAM FIRE ST,073,,unmatched,88.37209302325581,2.8720930232558146,
2014,JEFFERSON,1150 - ADAMSVILLE CHURCH,073,5505,fuzzy,95.0,9.5,5505
2014,JEFFERSON,1160 - FAITH CHAPEL CHRI,073,,unmatched,85.5,0.0,
2014,JEFFERSON,1170 - HUDSON MIDDLE SCH,073,5907,exact,100.0,100.0,5907
2014,JEFFERSON,1180 - BARRETT ELEMENTAR,073,,unmatched,80.95238095238095,10.540616246498601,
2014,JEFFERSON,1190 - INGLENOOK ELEMENT,073,5909,fuzzy,90.0,15.882352941176478,5909
2014,JEFFERSON,1200 - NORWOOD COMMUNITY,073,5906,fuzzy,95.0,9.5,5906
2014,JEFFERSON,1210 - GLEN OAKS ELEMENT,073,5707,fuzzy,90.0,4.5,5707
2014,JEFFERSON,1220 - WILLOW WOOD RECRE,073,5411,fuzzy,90.0,26.470588235294123,5411
2014,JEFFERSON,1230 - NEW RISING STAR M,073,,unmatched,85.5,0.0,
2014,JEFFERSON,1240 - MT_ PILGRIM BAPTI,073,,unmatched,85.5,0.0,
2014,JEFFERSON,1250 - HILLVIEW FIRE STA,073,,unmatched,89.47368421052632,3.973684210526315,
2014,JEFFERSON,1260 - CALVARY RESURRECT,073,5912,fuzzy,90.0,37.05882352941176,5912
2014,JEFFERSON,1270 - HOOPER CITY RECRE,073,5903,fuzzy,90.0,4.5,5903
2014,JEFFERSON,1280 - OLIVER ELEMENTARY,073,,unmatched,85.5,0.0,
2014,JEFFERSON,1290 - NORTH BIRMINGHAM,073,5905,fuzzy,90.0,4.5,5905
2014,JEFFERSON,1300 - NORTH BHAM PULBIC,073,,unmatched,85.5,0.0,
2014,JEFFERSON,1310 - BIRMNGHAM FIRE ST,073,,unmatched,88.37209302325581,2.8720930232558146,
2014,JEFFERSON,1320 - SANDUSKY COMMUNIT,073,6006,fuzzy,90.0,26.470588235294123,6006
2014,JEFFERSON,1330 - MORTON SIMPSON CO,073,,unmatched,85.5,4.730769230769226,
2014,JEFFERSON,1340 - MOUNT HEBRON BAPT,073,6009,fuzzy,95.0,9.5,6009
2014,JEFFERSON,1350 - C_ J_ DONALD ELEM,073,5510,fuzzy,95.0,9.5,5510
2014,JEFFERSON,1360 - NORTH AVONDALE PU,073,,unmatched,85.5,0.0,
2014,JEFFERSON,1370 - LIVELY HOPE BAPTI,073,6010,fuzzy,90.0,31.764705882352942,6010
2014,JEFFERSON,1380 - ST_ MARY'S CATHOL,073,,unmatched,85.5,0.0,
2014,JEFFERSON,1390 - LEWIS ELEMENTARY,073,5403,fuzzy,95.0,9.5,5403
2014,JEFFERSON,1400 - FAIRFIELD CITY HA,073,5705,fuzzy,94.44444444444444,8.944444444444443,5705
2014,JEFFERSON,2010 - LEGION FIELD LOBB,073,5301,fuzzy,97.14285714285714,48.42490842490842,5301
2014,JEFFERSON,2020 - HOMEWOOD SENIOR C,073,,unmatched,85.5,0.0,
2014,JEFFERSON,2030 - HIGHLAND PARK GOL,073,,unmatched,85.5,0.0,
2014,JEFFERSON,2040 - ENSLEY PARK RECRE,073,5509,fuzzy,90.0,4.5,5509
2014,JEFFERSON,2050 - HARRISON PARK REC,073,5204,fuzzy,95.0,9.5,5204
2014,JEFFERSON,2060 - CHARLES A BROWN E,073,5512,fuzzy,90.0,4.5,5512
2014,JEFFERSON,2070 - CENTRAL PARK RECR,073,5201,fuzzy,90.0,4.5,5201
2014,JEFFERSON,2080 - RAMSAY ALTERNATIV,073,,unmatched,84.70588235294117,31.764705882352935,
2014,JEFFERSON,2090 - SIXTH AVENUE BAPTI,073,,unmatched,56.57142857142857,1.5714285714285623,
2014,JEFFERSON,2090 - SIXTH AVENUE BAPTIS,073,,unmatched,58.378378378378386,6.204465334900128,
2014,JEFFERSON,2100 - MEMORIAL RECREATI,073,5304,fuzzy,90.0,24.617647058823536,5304
2014,JEFFERSON,2110 - SOUTHSIDE HOMES C,073,5608,fuzzy,90.0,4.5,5608
2014,JEFFERSON,2120 - DUNBAR-ABRAMS COM,073,5609,fuzzy,90.0,42.35294117647059,5609
2014,JEFFERSON,2130 - MINOR ELEMENTARY,073,6014,fuzzy,95.0,9.5,6014
2014,JEFFERSON,2140 - NEW BEGINNING CHU,073,,unmatched,85.5,0.0,
2014,JEFFERSON,2150 - BRIGHTON SENIOR C,073,5711,fuzzy,90.0,4.5,5711
2014,JEFFERSON,2160 - JEFFERSON COUNTY,073,,unmatched,90.0,0.0,
2014,JEFFERSON,2170 - HEMPHILL SCHOOL RE,073,5205,fuzzy,90.0,4.5,5205
2014,JEFFERSON,2180 - AVONDALE PUBLIC L,073,,unmatched,89.0625,3.5625,
2014,JEFFERSON,2190 - WIGGNS LIBRARY &,073,,unmatched,85.5,0.0,
2014,JEFFERSON,2200 - CENTRAL PARK ELEM,073,5513,fuzzy,95.0,9.5,5513
2014,JEFFERSON,2210 - JONESBORO ELEMENT,073,5604,fuzzy,90.0,21.17647058823529,5604
2014,JEFFERSON,2220 - GLEN IRIS ELEMENT,073,5306,fuzzy,90.0,4.5,5306
2014,JEFFERSON,2230 - AVONDALE ELEMENTA,073,5410,fuzzy,90.0,4.5,5410
2014,JEFFERSON,2240 - FIRE DEPARTMENT A,073,5605,fuzzy,90.0,4.5,5605
2014,JEFFERSON,2250 - MORE THAN CONQUER,073,,unmatched,52.94117647058824,0.6831119544592141,
2014,JEFFERSON,2260 - WILKERSON MIDDLE,073,5401,fuzzy,95.0,9.5,5401
2014,JEFFERSON,2270 - MOUNT ZION MISSIO,073,5716,fuzzy,90.0,4.5,5716
2014,JEFFERSON,2280 - WEST END ACADEMY,073,,unmatched,85.5,0.0,
2014,JEFFERSON,2290 - EAST ENSLEY PUBLI,073,6012,fuzzy,90.0,4.5,6012
2014,JEFFERSON,2300 - BUSH HILL ACADEMY,073,,unmatched,85.5,31.910256410256416,
2014,JEFFERSON,2310 - MT_ ZION COMMUNIT,073,,unmatched,85.5,0.0,
2014,JEFFERSON,2320 - MINISTRY CENTER A,073,,unmatched,85.5,0.0,
2014,JEFFERSON,2330 - HENRY CRUMPTON RE,073,5207,fuzzy,90.0,37.741935483870975,5207
2014,JEFFERSON,2340 - THOMPSON MANOR CO,073,,unmatched,85.5,4.730769230769226,
2014,JEFFERSON,2350 - SHADY GROVE BAPTI,073,5208,fuzzy,90.0,4.5,5208
2014,JEFFERSON,2360 - BESSEMER CITY HAL,073,5607,fuzzy,97.14285714285714,11.642857142857139,5607
2014,JEFFERSON,2370 - NEW BETHEL BAPTIS,073,,unmatched,85.5,0.0,
2014,JEFFERSON,2380 - FIVE POINTS WEST,073,5514,fuzzy,90.0,4.5,5514
2014,JEFFERSON,2390 - ROOSEVELT FIRST B,073,5712,fuzzy,90.0,4.5,5712
2014,JEFFERSON,2400 - WENONAH HIGH SCHO,073,,unmatched,85.5,23.595238095238095,
2014,JEFFERSON,2410 - BRYANT CHAPEL AME,073,5713,fuzzy,95.0,9.5,5713
2014,JEFFERSON,2420 - BELL WALLACE BUILD,073,,unmatched,50.0,2.5,
2014,JEFFERSON,2430 - SOUTHSIDE BRANCH,073,5309,fuzzy,90.0,4.5,5309
2014,JEFFERSON,2440 - SOUTHTOWN HOUSING,073,5407,fuzzy,90.0,36.0,5407
2014,JEFFERSON,3010 - HUNTER STREET BAP,073,4601,fuzzy,90.0,4.5,4601
2014,JEFFERSON,3020 - PLEASANT HILL UNI,073,1511,fuzzy,90.0,4.5,1511
2014,JEFFERSON,3030 - PLEASANT GROVE FI,073,1506,fuzzy,90.0,4.5,1506
2014,JEFFERSON,3040 - PRINCE OF PEACE C,073,4602,fuzzy,90.0,4.5,4602
2014,JEFFERSON,3050 - PLEASANT RIDGE BA,073,,unmatched,85.5,0.0,
2014,JEFFERSON,3060 - BESSEMER CIVIC CE,073,,unmatched,85.5,16.92857142857143,
2014,JEFFERSON,3070 - MT_ OLIVE COMMUNI,073,,unmatched,85.5,0.0,
2014,JEFFERSON,3080 - MORGAN RD UNITED,073,,unmatched,85.5,0.0,
2014,JEFFERSON,3090 - BROOKLANE COMMUNI,073,5703,fuzzy,90.0,15.900000000000006,5703
2014,JEFFERSON,3100 - BAGLEY JUNIIOR HI,073,,unmatched,76.19047619047619,23.12151067323481,
2014,JEFFERSON,3110 - OAKMONT PRESBYTER,073,4702,fuzzy,90.0,32.142857142857146,4702
2014,JEFFERSON,3120 - ADAMSVILLE BAPTIS,073,,unmatched,85.5,4.547619047619051,
2014,JEFFERSON,3130 - SHADES CREST BAPT,073,4603,fuzzy,95.0,9.5,4603
2014,JEFFERSON,3140 - VALLEY CREEK BAPT,073,1509,fuzzy,95.0,9.5,1509
2014,JEFFERSON,3150 - UNION HILL BAPTIS,073,,unmatched,85.5,21.970588235294123,
2014,JEFFERSON,3160 - ROSS BRIDGE WELCO,073,5210,fuzzy,90.0,42.35294117647059,5210
2014,JEFFERSON,3170 - ALLIANCE COMMUNIT,073,,unmatched,80.95238095238095,12.128851540616239,
2014,JEFFERSON,3180 - CORNER SCHOOL,073,3401,exact,100.0,100.0,3401
2014,JEFFERSON,3190 - NEW BETHLEHEM BAP,073,5704,fuzzy,90.0,4.5,5704
2014,JEFFERSON,3200 - MAURICE L_ WEST C,073,6001,fuzzy,90.0,4.5,6001
2014,JEFFERSON,3210 - MINOR FIRE STATIO,073,5507,fuzzy,97.14285714285714,11.642857142857139,5507
2014,JEFFERSON,3220 - OAK GROVE FIRST B,073,1510,fuzzy,90.0,4.5,1510
2014,JEFFERSON,3230 - GRANT STREET BAPT,073,,unmatched,85.5,0.0,
2014,JEFFERSON,3240 - SYLVAN SPRINGS FI,073,,unmatched,85.80645161290323,0.3064516129032313,
2014,JEFFERSON,3250 - BESSEMER FIRE STA,073,,unmatched,89.47368421052632,3.973684210526315,
2014,JEFFERSON,3260 - WEST JEFFERSON REC,073,,unmatched,85.5,0.0,
2014,JEFFERSON,3270 - MUSCODA COMMUNITY,073,5603,fuzzy,95.0,9.5,5603
2014,JEFFERSON,3280 - BROOKSIDE COMMUNI,073,,unmatched,74.11764705882352,0.017647058823527573,
2014,JEFFERSON,3290 - MULGA TOWN HALL,073,5504,exact,100.0,100.0,5504
2014,JEFFERSON,3300 - JOHNS COMMUNITY C,073,,unmatched,89.0625,3.5625,
2014,JEFFERSON,3310 - PARKWOOD CHURCH O,073,,unmatched,85.5,0.0,
2014,JEFFERSON,3320 - MAYTOWN BAPTIST C,073,,unmatched,89.0625,3.5625,
2014,JEFFERSON,3330 - BOOKER HEIGHTS DE,073,5503,fuzzy,90.0,4.5,5503
2014,JEFFERSON,4010 - GARDENDALE CIVIC,073,5101,fuzzy,95.0,9.5,5101
2014,JEFFERSON,4020 - TRUSSVILLE FIRST,073,4402,fuzzy,90.0,4.5,4402
2014,JEFFERSON,4030 - CENTER POINT FIRS,073,,unmatched,85.5,0.0,
2014,JEFFERSON,4040 - TRUSSVILLE CITY H,073,4401,fuzzy,91.89189189189189,6.391891891891888,4401
2014,JEFFERSON,4050 - CLAY COMMUNITY CE,073,,unmatched,89.47368421052632,3.973684210526315,
2014,JEFFERSON,4060 - HILLDALE BAPTIST,073,4406,fuzzy,95.0,9.5,4406
2014,JEFFERSON,4070 - TARRANT CITY HALL,073,5910,exact,100.0,100.0,5910
2014,JEFFERSON,4080 - NORTH PARK BAPTIS,073,,unmatched,85.5,0.0,
2014,JEFFERSON,4090 - FULTONDALE FIRST,073,6003,fuzzy,90.0,4.5,6003
2014,JEFFERSON,4100 - MOUNTAIN VIEW BAP,073,4403,fuzzy,90.0,4.5,4403
2014,JEFFERSON,4110 - PINSON UNITED MET,073,5108,fuzzy,90.0,4.5,5108
2014,JEFFERSON,4120 - CLEARVIEW BAPTIST,073,4404,fuzzy,95.0,9.5,4404
2014,JEFFERSON,4130 - WARRIOR CITY HALL,073,5104,exact,100.0,100.0,5104
2014,JEFFERSON,4140 - LEEDS CIVIC CENTE,073,4508,fuzzy,97.14285714285714,11.642857142857139,4508
2014,JEFFERSON,4150 - PALMERDALE UNITED,073,5107,fuzzy,90.0,4.5,5107
2014,JEFFERSON,4160 - CENTER POINT FIRS,073,,unmatched,85.5,0.0,
2014,JEFFERSON,4170 - KIMBERLY TOWN HAL,073,5103,fuzzy,97.14285714285714,11.642857142857139,5103
2014,JEFFERSON,4180 - BRADFORD SANCTUAR,073,,unmatched,52.94117647058824,1.5126050420168156,
2014,JEFFERSON,4190 - ZAMORA TEMPLE,073,,unmatched,57.27272727272727,4.65734265734266,
2014,JEFFERSON,4200 - FULTONDALE SENIOR,073,5902,fuzzy,90.0,4.5,5902
2014,JEFFERSON,4210 - MORRIS SENIOR CIT,073,,unmatched,85.5,0.0,
2014,JEFFERSON,4220 - IRONDALE SENIOR C,073,4503,fuzzy,90.0,4.5,4503
2014,JEFFERSON,4230 - GUIDING LIGHT CHUR,073,,unmatched,85.5,0.0,
2014,JEFFERSON,4240 - IRONDALE CITY HAL,073,5415,fuzzy,97.14285714285714,11.642857142857139,5415
2014,JEFFERSON,4250 - TRAFFORD CITY HAL,073,,unmatched,85.5,0.0,
2014,JEFFERSON,5010 - HOOVER PARK & REC,073,4701,fuzzy,95.0,9.5,4701
2014,JEFFERSON,5020 - VESTAVIA HILLS UN,073,4708,fuzzy,90.0,4.5,4708
2014,JEFFERSON,5030 - HOOVER EDUCATIONA,073,,unmatched,85.5,24.428571428571423,
2014,JEFFERSON,5035 - FULLNESS CHRISTIA,073,,unmatched,59.192307692307686,6.251131221719447,
2014,JEFFERSON,5040 - LAKESIDE BAPTIST,073,,unmatched,85.5,0.0,
2014,JEFFERSON,5050 - HOMEWOOD PUBLIC L,073,,unmatched,89.0625,3.5625,
2014,JEFFERSON,5060 - SAINT PETER THE A,073,4703,fuzzy,90.0,4.5,4703
2014,JEFFERSON,5070 - NEW MERKLE CAHABA,073,4805,fuzzy,90.0,4.5,4805
2014,JEFFERSON,5080 - BROOKWOOD BAPTIST,073,4806,fuzzy,95.0,9.5,4806
2014,JEFFERSON,5090 - LEEDS FIRST UNITE,073,4509,fuzzy,90.0,4.5,4509
2014,JEFFERSON,5100 - BLUFF PARK UNITED,073,4604,fuzzy,90.0,4.5,4604
2014,JEFFERSON,5110 - MOUNTAIN BROOK CI,073,,unmatched,85.80645161290323,0.3064516129032313,
2014,JEFFERSON,5120 - HORIZON CHURCH,073,,unmatched,85.5,0.0,
2014,JEFFERSON,5130 - MOUNTAIN BROOK FI,073,4804,fuzzy,90.0,4.193548387096769,4804
2014,JEFFERSON,5140 - LIBERTY PARK BAPT,073,4807,fuzzy,95.0,9.5,4807
2014,JEFFERSON,5150 - MCELWAIN BAPTIST,073,4501,fuzzy,95.0,9.5,4501
2014,JEFFERSON,5160 - SAINT THOMAS EPIS,073,4803,fuzzy,90.0,4.5,4803
2014,JEFFERSON,5170 - EDGEWOOD ELEMENTA,073,4605,fuzzy,90.0,21.17647058823529,4605
2014,JEFFERSON,5180 - SAINT LUKE'S EPIS,073,4608,fuzzy,90.0,4.5,4608
2014,JEFFERSON,5190 - CHEROKEE BEND ELE,073,4502,fuzzy,90.0,34.676470588235304,4502
2014,JEFFERSON,5200 - MOUNTAINTOP COMMU,073,4706,fuzzy,90.0,19.090909090909093,4706
2014,JEFFERSON,5210 - HOMEWOOD EXCEPTIO,073,5213,fuzzy,90.0,4.5,5213
2014,JEFFERSON,5220 - TOWN VILLAGE VEST,073,4707,fuzzy,90.0,4.5,4707
2014,JEFFERSON,5230 - HOOVER PUBLIC LIB,073,,unmatched,89.47368421052632,3.973684210526315,
2014,JEFFERSON,5240 - SHADES CAHABA ELE,073,5214,fuzzy,90.0,4.5,5214
2014,JEFFERSON,5250 - CHURCH OF THE HIG,073,,unmatched,85.5,0.0,
2014,JEFFERSON,5260 - MOUNTAIN BROOK EL,073,4607,fuzzy,90.0,4.193548387096769,4607
2014,JEFFERSON,5270 - ELECTION SYSTEMS,073,5211,fuzzy,90.0,37.61904761904761,5211
2014,JEFFERSON,5280 - BIRMINGHAM BOTANI,073,5216,fuzzy,90.0,4.5,5216
2014,JEFFERSON,5290 - AFTON LEE COMMUNI,073,5215,fuzzy,90.0,26.470588235294123,5215
2014,JEFFERSON,BESSEMER ABSENTEE,073,,county_level_ballot,0.0,0.0,
2014,JEFFERSON,BIRMINGHAM ABSENTEE,073,,county_level_ballot,0.0,0.0,
2014,JEFFERSON,PROVISIONAL,073,,county_level_ballot,0.0,0.0,
2014,LAMAR,ABSENTEE,075,,county_level_ballot,0.0,0.0,
2014,LAMAR,BEAVERTON CITY HALL NORTH,075,4N,fuzzy,95.0,7.6000000000000085,4N
2014,LAMAR,BEAVERTON CITY HALL SOUTH,075,,unmatched,95.0,0.0,
2014,LAMAR,BEDFORD MILITARY,075,10,exact,100.0,100.0,10
2014,LAMAR,BLOOMING GROVE,075,22,exact,100.0,100.0,22
2014,LAMAR,CREWS METHODIST CHURCH,075,5,fuzzy,95.0,38.0,5
2014,LAMAR,CROSSVILLE LAWR.,075,,unmatched,88.23529411764706,34.23529411764706,
2014,LAMAR,DETROIT CITY HALL,075,,unmatched,85.5,0.0,
2014,LAMAR,FAIRVIEW SIZEMORE,075,3,exact,100.0,100.0,3
2014,LAMAR,GUIN MT OLIVE,075,21,fuzzy,95.0,42.22222222222222,21
2014,LAMAR,HENSON SPRINGS FIRE STAT,075,6,fuzzy,94.11764705882352,26.617647058823522,6
2014,LAMAR,HIGHTOGY RIDGE,075,18,exact,100.0,100.0,18
