state,year,chamber,district,actual_dem_margin,environment_baseline_margin,incumbency_balance,source_era,gap
TN,2024,house,94.0,-56.79937407842076,-53.04964491395116,,recent_2018_2024,-3.749729164469599
TN,2024,house,97.0,-3.3986102337334176,-0.2927486510564545,,recent_2018_2024,-3.105861582676963
TN,2024,house,98.0,47.87551787262742,39.41280489383247,,recent_2018_2024,8.462712978794947
TN,2024,senate,2.0,-57.54961693913253,-57.1741869396698,,recent_2018_2024,-0.3754299994627246
TN,2024,senate,6.0,-28.29132222991408,-22.31512922752868,,recent_2018_2024,-5.976193002385401
TN,2024,senate,8.0,-67.11917562724014,-69.2079496199397,,recent_2018_2024,2.088773992699558
TN,2024,senate,10.0,-22.440684056278563,-22.312869851828975,,recent_2018_2024,-0.1278142044495887
TN,2024,senate,14.0,-35.97522875907747,-30.287211904142133,,recent_2018_2024,-5.688016854935334
TN,2024,senate,16.0,-61.30882924931933,-60.017756417805806,,recent_2018_2024,-1.2910728315135245
TN,2024,senate,18.0,-46.470059505523885,-45.65792369720398,,recent_2018_2024,-0.8121358083199084
TN,2024,senate,20.0,14.821930222020844,8.841755779557598,,recent_2018_2024,5.980174442463246
TN,2024,senate,22.0,-21.927465853299623,-19.034171838172547,,recent_2018_2024,-2.8932940151270756
TN,2024,senate,28.0,-49.51092863180775,-47.37999545010921,,recent_2018_2024,-2.1309331816985377
TX,2002,house,1.0,24.10203958847241,-6.509127357774201,1.0,historical_1994_2016,30.611166946246612
TX,2002,house,2.0,-17.01388888888889,-31.014350244292167,0.0,historical_1994_2016,14.000461355403278
TX,2002,house,4.0,-19.41344893098927,-27.893625088013867,-1.0,historical_1994_2016,8.480176157024598
TX,2002,house,5.0,-4.737073082582544,-21.55024222534771,1.0,historical_1994_2016,16.813169142765165
TX,2002,house,8.0,-10.416336366807242,-18.797425799635,0.0,historical_1994_2016,8.381089432827759
TX,2002,house,9.0,-9.767814251401122,-16.43638916366189,-1.0,historical_1994_2016,6.668574912260768
TX,2002,house,12.0,22.300490958436253,-10.794446822824291,1.0,historical_1994_2016,33.09493778126054
TX,2002,house,17.0,14.894295123765003,-16.707313875121287,1.0,historical_1994_2016,31.60160899888629
TX,2002,house,18.0,6.104336532217332,-16.13399231191653,1.0,historical_1994_2016,22.23832884413386
TX,2002,house,19.0,-10.844293299094284,-12.909764450968058,0.0,historical_1994_2016,2.0654711518737745
TX,2002,house,21.0,39.456849728424864,-13.585772685226628,1.0,historical_1994_2016,53.04262241365149
TX,2002,house,24.0,-16.733956351110987,-19.371240956504053,0.0,historical_1994_2016,2.6372846053930665
TX,2002,house,25.0,-38.05335255948089,-27.6601871850252,-1.0,historical_1994_2016,-10.393165374455691
TX,2002,house,27.0,25.33349879009741,21.28766195796017,1.0,historical_1994_2016,4.045836832137237
TX,2002,house,29.0,-14.807662835249042,-27.607741297223768,1.0,historical_1994_2016,12.800078461974726
TX,2002,house,32.0,-6.714019956029088,-7.359880308435954,-1.0,historical_1994_2016,0.6458603524068653
TX,2002,house,33.0,32.95873573309921,23.81382738364212,1.0,historical_1994_2016,9.14490834945709
TX,2002,house,34.0,7.5830710038474995,14.72977249551672,1.0,historical_1994_2016,-7.14670149166922
TX,2002,house,35.0,4.661875806154413,8.311712669188209,0.0,historical_1994_2016,-3.649836863033796
TX,2002,house,38.0,35.992422647863606,34.15364861973037,1.0,historical_1994_2016,1.838774028133237
TX,2002,house,43.0,23.170781977822664,30.19049612727653,1.0,historical_1994_2016,-7.019714149453865
TX,2002,house,45.0,0.9070970187647234,-9.68898881216209,-1.0,historical_1994_2016,10.596085830926814
TX,2002,house,47.0,-31.800109829763866,-5.958254269449715,-1.0,historical_1994_2016,-25.84185556031415
TX,2002,house,48.0,-7.15752482164405,-8.045015270049785,1.0,historical_1994_2016,0.8874904484057344
TX,2002,house,49.0,50.13569450916966,44.47854356306892,1.0,historical_1994_2016,5.657150946100742
TX,2002,house,50.0,-15.028625954198471,-3.9684974941188496,0.0,historical_1994_2016,-11.060128460079621
TX,2002,house,52.0,-34.28109661199569,-18.999942459289947,-1.0,historical_1994_2016,-15.281154152705746
TX,2002,house,56.0,2.8784893687792645,-29.621800585763403,0.0,historical_1994_2016,32.500289954542666
TX,2002,house,57.0,20.39117769454848,9.922031325467469,1.0,historical_1994_2016,10.469146369081013
TX,2002,house,58.0,-36.33155874705955,-34.44710120175139,-1.0,historical_1994_2016,-1.884457545308166
TX,2002,house,59.0,-13.49437296217088,-27.66564439055702,-1.0,historical_1994_2016,14.17127142838614
TX,2002,house,61.0,-37.978001783639165,-39.32246881227309,-1.0,historical_1994_2016,1.3444670286339218
TX,2002,house,62.0,-29.201437181270283,-19.418781429072624,-1.0,historical_1994_2016,-9.782655752197659
TX,2002,house,66.0,-58.969439495683154,-41.76580421445719,-1.0,historical_1994_2016,-17.203635281225964
TX,2002,house,67.0,-39.63217245917968,-31.92359202086417,-1.0,historical_1994_2016,-7.708580438315508
TX,2002,house,68.0,-30.462248345189376,-28.37671768517484,0.0,historical_1994_2016,-2.0855306600145376
TX,2002,house,70.0,-59.67622413498261,-45.07153317562239,0.0,historical_1994_2016,-14.60469095936022
TX,2002,house,72.0,-38.48291012470117,-34.52958292919496,0.0,historical_1994_2016,-3.953327195506212
TX,2002,house,73.0,-58.29131087653242,-56.357879460850064,0.0,historical_1994_2016,-1.9334314156823567
TX,2002,house,74.0,42.10701672552808,5.851267253068178,1.0,historical_1994_2016,36.2557494724599
TX,2002,house,80.0,11.607944125794996,17.48808257495174,0.0,historical_1994_2016,-5.880138449156744
TX,2002,house,84.0,-35.82128777923784,-27.16719994047176,-1.0,historical_1994_2016,-8.654087838766081
TX,2002,house,85.0,29.259485924112607,-23.79190181021988,1.0,historical_1994_2016,53.051387734332486
TX,2002,house,87.0,-31.64342399260344,-35.97912878488418,-1.0,historical_1994_2016,4.33570479228074
TX,2002,house,89.0,-55.45771318981119,-47.61676007472645,0.0,historical_1994_2016,-7.840953115084737
TX,2002,house,90.0,44.45265361408693,39.784027820145205,1.0,historical_1994_2016,4.668625793941722
TX,2002,house,93.0,-13.216849753481531,-5.012339375372309,-1.0,historical_1994_2016,-8.204510378109223
TX,2002,house,96.0,-20.02740852405098,-16.025245065126896,0.0,historical_1994_2016,-4.002163458924084
TX,2002,house,97.0,-34.84841577387736,-24.91314580298106,-1.0,historical_1994_2016,-9.935269970896304
TX,2002,house,99.0,-40.117826490026616,-27.93444343996968,-1.0,historical_1994_2016,-12.183383050056936
TX,2002,house,103.0,40.34595605423095,34.20913552283881,1.0,historical_1994_2016,6.1368205313921464
TX,2002,house,104.0,47.98464491362764,45.34035948891937,0.0,historical_1994_2016,2.644285424708272
TX,2002,house,107.0,-16.81575246132208,-16.11958114046986,0.0,historical_1994_2016,-0.6961713208522191
TX,2002,house,108.0,-32.900914257474675,-17.185498525425242,0.0,historical_1994_2016,-15.715415732049433
TX,2002,house,109.0,49.00005570720294,45.58594070789193,1.0,historical_1994_2016,3.4141149993110105
TX,2002,house,112.0,-41.89185283662322,-29.28450704225352,-1.0,historical_1994_2016,-12.607345794369703
TX,2002,house,115.0,-42.60572865224028,-35.16718731921787,-1.0,historical_1994_2016,-7.438541333022414
TX,2002,house,117.0,-17.967844362683334,4.931141714793426,0.0,historical_1994_2016,-22.89898607747676
TX,2002,house,123.0,28.26289414164708,15.570964247020584,1.0,historical_1994_2016,12.691929894626497
TX,2002,house,125.0,20.552988172632567,9.299076302103549,0.0,historical_1994_2016,11.253911870529018
TX,2002,house,133.0,-30.282626409915512,-22.082736540567865,-1.0,historical_1994_2016,-8.199889869347647
TX,2002,house,134.0,-6.227661648434961,-14.776335399701924,1.0,historical_1994_2016,8.548673751266964
TX,2002,house,135.0,-40.48884165781084,-33.219899530059955,-1.0,historical_1994_2016,-7.268942127750883
TX,2002,house,137.0,9.502262443438914,4.554179026347932,1.0,historical_1994_2016,4.948083417090982
TX,2002,house,138.0,-18.84409907722195,-24.52814738996929,1.0,historical_1994_2016,5.68404831274734
TX,2002,house,140.0,47.263595427779705,32.186732186732186,1.0,historical_1994_2016,15.07686324104752
TX,2002,house,149.0,-11.04164906648644,-12.487360970677452,-1.0,historical_1994_2016,1.4457119041910111
TX,2002,senate,1.0,-36.33959554864186,-26.92934131736527,-1.0,historical_1994_2016,-9.410254231276589
TX,2002,senate,2.0,-9.522246385731677,-21.26099509836836,1.0,historical_1994_2016,11.738748712636685
TX,2002,senate,4.0,-27.069816067169786,-27.70396893373948,0.0,historical_1994_2016,0.6341528665696927
TX,2002,senate,10.0,-19.040275815161625,-10.296727660370726,0.0,historical_1994_2016,-8.743548154790899
TX,2002,senate,14.0,9.99439523421565,14.159436711822174,1.0,historical_1994_2016,-4.165041477606524
TX,2002,senate,15.0,20.73728264756768,10.959457121436396,1.0,historical_1994_2016,9.777825526131286
TX,2002,senate,16.0,-30.636192656799413,-18.91969226967373,-1.0,historical_1994_2016,-11.71650038712568
TX,2002,senate,17.0,-22.857639250842627,-17.675288758744102,0.0,historical_1994_2016,-5.182350492098525
TX,2002,senate,18.0,8.310240524550245,-24.77347572887789,1.0,historical_1994_2016,33.083716253428136
TX,2002,senate,22.0,-34.75173711180223,-25.985118489339087,0.0,historical_1994_2016,-8.766618622463142
TX,2002,senate,25.0,-37.69633771344885,-29.16141677166457,-1.0,historical_1994_2016,-8.534920941784279
TX,2002,senate,30.0,-38.821315259065216,-29.956481327596503,0.0,historical_1994_2016,-8.864833931468713
TX,2004,house,1.0,5.619185292264354,-24.613073149539307,0.0,historical_1994_2016,30.232258441803662
TX,2004,house,3.0,0.4500041284782429,-37.28617106314948,1.0,historical_1994_2016,37.73617519162772
TX,2004,house,5.0,-23.943987582152648,-36.36848829874982,-1.0,historical_1994_2016,12.42450071659717
TX,2004,house,9.0,-13.787481110315756,-32.12580464325066,0.0,historical_1994_2016,18.338323532934904
TX,2004,house,10.0,-45.5837844381799,-48.01992738326437,-1.0,historical_1994_2016,2.4361429450844696
TX,2004,house,11.0,5.4148368883312425,-42.36203174122193,1.0,historical_1994_2016,47.77686862955317
TX,2004,house,12.0,2.0846958796599084,-32.85924863551253,1.0,historical_1994_2016,34.94394451517244
TX,2004,house,17.0,9.687067294378288,-28.026106897159995,1.0,historical_1994_2016,37.713174191538286
TX,2004,house,18.0,-9.14176785048278,-37.52389295954126,1.0,historical_1994_2016,28.382125109058478
TX,2004,house,19.0,-10.861493808778906,-36.55907942744878,-1.0,historical_1994_2016,25.697585618669873
TX,2004,house,20.0,-37.56643513961925,-38.20360255350293,-1.0,historical_1994_2016,0.6371674138836809
TX,2004,house,25.0,-32.035134602326245,-38.19080489155908,-1.0,historical_1994_2016,6.155670289232837
TX,2004,house,28.0,-28.262770473298463,-31.16062318200509,-1.0,historical_1994_2016,2.897852708706626
TX,2004,house,34.0,10.097627022019523,-10.386755834073798,0.0,historical_1994_2016,20.48438285609332
TX,2004,house,35.0,1.8667135727006885,-18.455227528746622,0.0,historical_1994_2016,20.32194110144731
TX,2004,house,43.0,18.610774191639795,-5.726473994971325,0.0,historical_1994_2016,24.33724818661112
TX,2004,house,45.0,9.121019108280256,-16.325818827483435,1.0,historical_1994_2016,25.44683793576369
TX,2004,house,48.0,-0.2140891018452441,-6.076358805521863,-1.0,historical_1994_2016,5.86226970367662
TX,2004,house,50.0,0.9143059148683176,-2.6448343320137404,-1.0,historical_1994_2016,3.559140246882058
TX,2004,house,54.0,-21.711121871118504,-26.076223734120056,-1.0,historical_1994_2016,4.365101863001552
TX,2004,house,56.0,-6.435796331218927,-45.39527302363488,1.0,historical_1994_2016,38.959476692415954
TX,2004,house,57.0,16.669530425390903,-11.217477844651912,1.0,historical_1994_2016,27.887008270042813
TX,2004,house,58.0,-39.57111333245318,-48.2950909589542,0.0,historical_1994_2016,8.723977626501018
TX,2004,house,59.0,-27.80399777901166,-48.95114359182568,-1.0,historical_1994_2016,21.147145812814017
TX,2004,house,60.0,-39.76395162465394,-55.4684080603652,-1.0,historical_1994_2016,15.704456435711258
TX,2004,house,69.0,6.192660550458716,-45.24058680672103,1.0,historical_1994_2016,51.43324735717975
TX,2004,house,70.0,-52.05726832183549,-49.61442786069652,-1.0,historical_1994_2016,-2.442840461138964
TX,2004,house,72.0,-14.43073731600203,-53.500170532060025,-1.0,historical_1994_2016,39.069433216057995
TX,2004,house,79.0,33.18782817738976,6.716948471453742,1.0,historical_1994_2016,26.47087970593602
TX,2004,house,81.0,-50.1811985504116,-54.69828598262503,-1.0,historical_1994_2016,4.51708743221343
TX,2004,house,83.0,-57.33500900105295,-63.69314726235679,-1.0,historical_1994_2016,6.358138261303836
TX,2004,house,84.0,-36.21550591327201,-40.44519821920712,-1.0,historical_1994_2016,4.22969230593511
TX,2004,house,85.0,17.523927563175654,-52.660156763147526,1.0,historical_1994_2016,70.18408432632319
TX,2004,house,89.0,-52.91062356313683,-53.13069170680374,-1.0,historical_1994_2016,0.2200681436669072
TX,2004,house,90.0,30.447393864814977,20.96596214243273,1.0,historical_1994_2016,9.481431722382247
TX,2004,house,93.0,-12.11571463594018,-13.317487586190667,-1.0,historical_1994_2016,1.2017729502504881
TX,2004,house,94.0,-26.223563906382832,-33.85711187843,-1.0,historical_1994_2016,7.633547972047165
TX,2004,house,96.0,-20.664156829806064,-25.33088076795953,-1.0,historical_1994_2016,4.666723938153467
TX,2004,house,97.0,-26.48789443128148,-28.37423080993635,-1.0,historical_1994_2016,1.886336378654871
TX,2004,house,99.0,-39.3484141067829,-38.13792874456287,-1.0,historical_1994_2016,-1.2104853622200267
TX,2004,house,102.0,-6.386037979076801,-12.468230339118437,-1.0,historical_1994_2016,6.082192360041636
TX,2004,house,105.0,-18.405832853657863,-17.30236241256434,-1.0,historical_1994_2016,-1.103470441093524
TX,2004,house,106.0,-5.140304341756248,-18.78487628276669,-1.0,historical_1994_2016,13.64457194101044
TX,2004,house,108.0,-25.00098631001697,-16.177471820863907,-1.0,historical_1994_2016,-8.823514489153062
TX,2004,house,112.0,-31.52613506295307,-29.105052654753607,-1.0,historical_1994_2016,-2.4210824081994637
TX,2004,house,113.0,-30.234951123306463,-29.21495055867659,-1.0,historical_1994_2016,-1.0200005646298713
TX,2004,house,116.0,28.42699399950681,10.769149693025216,1.0,historical_1994_2016,17.657844306481593
TX,2004,house,117.0,1.2796793092815295,-10.209489525523724,-1.0,historical_1994_2016,11.489168834805254
TX,2004,house,118.0,13.570818201239051,-9.33759801898473,1.0,historical_1994_2016,22.90841622022378
TX,2004,house,119.0,24.743052912067,5.925303356621316,1.0,historical_1994_2016,18.817749555445683
TX,2004,house,123.0,23.20099606666855,11.232530682847807,1.0,historical_1994_2016,11.968465383820744
TX,2004,house,126.0,-38.55936413313462,-35.90097355278755,-1.0,historical_1994_2016,-2.658390580347074
TX,2004,house,127.0,-40.88952189816463,-45.90855728654377,-1.0,historical_1994_2016,5.019035388379137
TX,2004,house,128.0,-30.65467969162,-36.4816713037536,-1.0,historical_1994_2016,5.8269916121336
TX,2004,house,134.0,-9.441414617102405,-8.716752896596955,-1.0,historical_1994_2016,-0.7246617205054502
TX,2004,house,137.0,13.236870310825294,10.550798181625964,1.0,historical_1994_2016,2.6860721291993297
TX,2004,house,138.0,-27.5028831896315,-20.61940556190072,-1.0,historical_1994_2016,-6.88347762773078
TX,2004,house,140.0,34.895425567609884,13.940186304951787,1.0,historical_1994_2016,20.955239262658097
TX,2004,house,142.0,60.29769809650288,52.16191854906995,1.0,historical_1994_2016,8.135779547432925
TX,2004,house,149.0,0.0797930217375535,-6.887338928951412,-1.0,historical_1994_2016,6.967131950688966
TX,2004,senate,10.0,-18.50432969125448,-19.161763322260096,-1.0,historical_1994_2016,0.6574336310056168
TX,2004,senate,26.0,17.560310526169342,4.247702697715615,1.0,historical_1994_2016,13.312607828453727
TX,2004,senate,30.0,-38.09406419363525,-46.366369610225945,-1.0,historical_1994_2016,8.272305416590697
TX,2004,senate,31.0,-57.06255331903807,-61.17341765932834,0.0,historical_1994_2016,4.11086434029027
TX,2006,house,2.0,-22.32895893711941,-44.658936526492056,-1.0,historical_1994_2016,22.329977589372646
TX,2006,house,3.0,16.634980988593156,-32.57783389277246,1.0,historical_1994_2016,49.21281488136562
TX,2006,house,4.0,-24.27974044700793,-42.29251240414976,-1.0,historical_1994_2016,18.01277195714183
TX,2006,house,7.0,-41.032157500593,-48.9490689850438,-1.0,historical_1994_2016,7.9169114844508
TX,2006,house,8.0,-15.727080280084676,-38.42751518352258,-1.0,historical_1994_2016,22.700434903437902
TX,2006,house,10.0,-33.623249893932964,-47.96778422925642,-1.0,historical_1994_2016,14.344534335323452
TX,2006,house,11.0,5.026699680797112,-43.06595578985203,1.0,historical_1994_2016,48.09265547064915
TX,2006,house,12.0,13.825643276458004,-29.63771278917504,1.0,historical_1994_2016,43.46335606563304
TX,2006,house,15.0,-52.58047780220866,-57.18897204753593,-1.0,historical_1994_2016,4.608494245327265
TX,2006,house,16.0,-50.08775228782751,-56.421612046058456,0.0,historical_1994_2016,6.333859758230943
TX,2006,house,17.0,1.067798790685707,-27.768331014582365,1.0,historical_1994_2016,28.836129805268072
TX,2006,house,19.0,-14.711651628089449,-31.794233865066587,-1.0,historical_1994_2016,17.08258223697714
TX,2006,house,20.0,-26.751281425433245,-37.36239138839713,-1.0,historical_1994_2016,10.611109962963884
TX,2006,house,27.0,21.595438280045386,6.49736834279937,1.0,historical_1994_2016,15.098069937246017
TX,2006,house,28.0,-25.95751084802729,-38.265511684125705,0.0,historical_1994_2016,12.308000836098415
TX,2006,house,29.0,-20.81755814284494,-33.480593247081096,-1.0,historical_1994_2016,12.663035104236155
TX,2006,house,32.0,2.2266089935262867,-33.469735720375105,-1.0,historical_1994_2016,35.69634471390139
TX,2006,house,33.0,4.161607241417375,-15.291696833441298,0.0,historical_1994_2016,19.45330407485867
TX,2006,house,35.0,11.317743390465616,-16.239721160028424,1.0,historical_1994_2016,27.55746455049404
TX,2006,house,38.0,38.32448593568857,-0.0903124811848997,0.0,historical_1994_2016,38.414798416873474
TX,2006,house,45.0,25.309150865622424,-20.90271579752645,1.0,historical_1994_2016,46.211866663148875
TX,2006,house,47.0,4.916183734588309,-8.00007679459366,0.0,historical_1994_2016,12.916260529181969
TX,2006,house,50.0,29.441192397947344,-5.149162239476911,1.0,historical_1994_2016,34.590354637424255
TX,2006,house,52.0,-6.595425889802957,-23.38373518594197,-1.0,historical_1994_2016,16.788309296139012
TX,2006,house,54.0,-24.93490580487057,-34.11140583554376,0.0,historical_1994_2016,9.176500030673193
TX,2006,house,55.0,-32.708928231486766,-42.612158386589165,-1.0,historical_1994_2016,9.9032301551024
TX,2006,house,58.0,-31.179749886997136,-48.045273430732806,-1.0,historical_1994_2016,16.86552354373567
TX,2006,house,59.0,-11.07060839135348,-45.800755676929406,-1.0,historical_1994_2016,34.730147285575924
TX,2006,house,60.0,-38.94114947803144,-50.25497338189969,-1.0,historical_1994_2016,11.313823903868247
TX,2006,house,62.0,-22.30431066064233,-34.51037382888593,-1.0,historical_1994_2016,12.206063168243602
TX,2006,house,64.0,-19.83579025937675,-30.086641018422945,-1.0,historical_1994_2016,10.250850759046195
TX,2006,house,69.0,18.97619934319667,-44.60979289535043,1.0,historical_1994_2016,63.5859922385471
TX,2006,house,70.0,-42.04644789377939,-48.79759519038076,-1.0,historical_1994_2016,6.751147296601374
TX,2006,house,71.0,-17.81699346405229,-58.06483462234655,0.0,historical_1994_2016,40.247841158294264
TX,2006,house,75.0,31.41090358404846,4.220136627721382,1.0,historical_1994_2016,27.190766956327078
TX,2006,house,83.0,-46.58851976450799,-60.18570102135562,-1.0,historical_1994_2016,13.597181256847627
TX,2006,house,84.0,-32.255762206641755,-38.68482655884231,-1.0,historical_1994_2016,6.429064352200555
TX,2006,house,85.0,0.7633050758028773,-45.19857112838832,0.0,historical_1994_2016,45.9618762041912
TX,2006,house,89.0,-45.60347473030711,-53.26226589439048,-1.0,historical_1994_2016,7.658791164083368
TX,2006,house,91.0,-22.000617898458685,-38.0980980980981,0.0,historical_1994_2016,16.097480199639413
TX,2006,house,93.0,2.7578106647874088,-18.782054243866376,-1.0,historical_1994_2016,21.539864908653787
TX,2006,house,94.0,-32.33374814095365,-37.92620679597491,0.0,historical_1994_2016,5.592458655021261
TX,2006,house,96.0,-8.435408160431075,-25.0476062759823,-1.0,historical_1994_2016,16.612198115551223
TX,2006,house,97.0,-15.611898582551408,-32.67656646142702,-1.0,historical_1994_2016,17.064667878875614
TX,2006,house,99.0,-30.18101219061692,-40.84812130300758,-1.0,historical_1994_2016,10.667109112390662
TX,2006,house,102.0,-6.267403850034303,-25.48831635710006,-1.0,historical_1994_2016,19.22091250706576
TX,2006,house,105.0,-14.537742215366816,-26.666355271147648,-1.0,historical_1994_2016,12.128613055780832
TX,2006,house,106.0,-1.1361988106174152,-20.256618949585867,0.0,historical_1994_2016,19.120420138968452
TX,2006,house,107.0,3.531959616548298,-18.207282913165265,-1.0,historical_1994_2016,21.739242529713565
TX,2006,house,108.0,-16.15641103364656,-22.15387588161412,-1.0,historical_1994_2016,5.99746484796756
TX,2006,house,111.0,47.48994948974333,27.373917823278823,1.0,historical_1994_2016,20.116031666464508
TX,2006,house,113.0,-21.765528260435392,-30.05036807438977,-1.0,historical_1994_2016,8.284839813954378
TX,2006,house,114.0,-13.571404439339169,-31.41229247847016,-1.0,historical_1994_2016,17.84088803913099
TX,2006,house,117.0,19.2455594213514,-11.722994750897874,1.0,historical_1994_2016,30.96855417224927
TX,2006,house,118.0,4.272692745917205,-6.320632509938804,0.0,historical_1994_2016,10.593325255856008
TX,2006,house,122.0,-38.64323089394944,-45.10356985456148,-1.0,historical_1994_2016,6.4603389606120345
TX,2006,house,124.0,28.9219610982904,-2.098964763985184,1.0,historical_1994_2016,31.020925862275583
TX,2006,house,125.0,20.640480360270203,-4.111848888522292,1.0,historical_1994_2016,24.752329248792496
TX,2006,house,126.0,-33.049291118783515,-42.56759255834597,0.0,historical_1994_2016,9.518301439562457
TX,2006,house,127.0,-18.43890757739894,-46.40055376095985,-1.0,historical_1994_2016,27.961646183560912
TX,2006,house,129.0,-15.344133125569636,-36.677748753265256,-1.0,historical_1994_2016,21.33361562769562
TX,2006,house,133.0,-14.396125813236806,-25.5704401589872,0.0,historical_1994_2016,11.174314345750394
TX,2006,house,134.0,11.529276490359102,-8.867612187374167,-1.0,historical_1994_2016,20.39688867773327
TX,2006,house,136.0,-40.20618556701031,-45.247326988602985,-1.0,historical_1994_2016,5.041141421592677
TX,2006,house,137.0,15.66774157678194,-2.6634382566585955,1.0,historical_1994_2016,18.331179833440537
TX,2006,house,138.0,-20.28860028860029,-24.940432774130805,-1.0,historical_1994_2016,4.651832485530516
TX,2006,house,143.0,46.19116933527414,16.874376869391824,0.0,historical_1994_2016,29.316792465882315
TX,2006,house,144.0,-16.23654790513008,-28.282723598300343,-1.0,historical_1994_2016,12.046175693170262
TX,2006,house,149.0,8.553735001935234,-16.462181474989887,1.0,historical_1994_2016,25.01591647692512
TX,2006,house,150.0,-40.54575437941442,-46.59689205143751,-1.0,historical_1994_2016,6.0511376720230885
TX,2006,senate,5.0,-27.955327497736192,-34.12983530988905,-1.0,historical_1994_2016,6.174507812152861
TX,2006,senate,7.0,-38.37084610291058,-47.18210847393004,0.0,historical_1994_2016,8.81126237101946
TX,2006,senate,12.0,-32.82916800591899,-42.29505139740333,-1.0,historical_1994_2016,9.46588339148434
TX,2006,senate,15.0,26.016836508639788,1.6162143156891875,1.0,historical_1994_2016,24.4006221929506
TX,2006,senate,19.0,18.34728685286993,-9.242745377650586,0.0,historical_1994_2016,27.590032230520517
TX,2006,senate,25.0,-22.07563117856749,-30.53152817157724,-1.0,historical_1994_2016,8.455896993009748
TX,2006,senate,29.0,17.572839900522485,1.2317086009053584,1.0,historical_1994_2016,16.34113129961713
TX,2008,house,1.0,8.714256854786873,-35.89766430900248,1.0,historical_1994_2016,44.611921163789354
TX,2008,house,3.0,3.678307862165146,-41.76046956152376,1.0,historical_1994_2016,45.43877742368891
TX,2008,house,4.0,-28.06081665280021,-40.08104796908868,-1.0,historical_1994_2016,12.02023131628847
TX,2008,house,9.0,-27.86987801063497,-36.52263182454503,-1.0,historical_1994_2016,8.65275381391006
TX,2008,house,11.0,0.2308224974994229,-44.67632742124993,1.0,historical_1994_2016,44.907149918749354
TX,2008,house,12.0,14.11113535818438,-37.30782635634899,1.0,historical_1994_2016,51.41896171453337
TX,2008,house,17.0,-11.509659120388786,-23.794995937722803,0.0,historical_1994_2016,12.285336817334017
TX,2008,house,18.0,-37.08145082970908,-43.95056243310378,-1.0,historical_1994_2016,6.8691116033947
TX,2008,house,19.0,-30.569095905799283,-56.26532734299896,-1.0,historical_1994_2016,25.696231437199675
TX,2008,house,20.0,-35.886866183759054,-24.33242927388591,-1.0,historical_1994_2016,-11.554436909873143
TX,2008,house,27.0,31.118904792211133,26.99837519644141,1.0,historical_1994_2016,4.1205295957697246
TX,2008,house,28.0,-22.59597409332674,-22.654456937521733,-1.0,historical_1994_2016,0.0584828441949945
TX,2008,house,29.0,-20.94449096781912,-23.771037918947886,0.0,historical_1994_2016,2.8265469511287655
TX,2008,house,32.0,-3.436234629815372,-25.32562537915284,1.0,historical_1994_2016,21.889390749337466
TX,2008,house,33.0,24.864123533296084,4.599651143341855,1.0,historical_1994_2016,20.26447238995423
TX,2008,house,34.0,6.280096308186196,-2.049853226528683,1.0,historical_1994_2016,8.32994953471488
TX,2008,house,41.0,32.182838451343656,15.144289391681344,1.0,historical_1994_2016,17.038549059662312
TX,2008,house,45.0,22.60414486079129,-5.18554333373625,1.0,historical_1994_2016,27.789688194527542
TX,2008,house,47.0,2.399891530326313,10.022247186061367,1.0,historical_1994_2016,-7.6223556557350545
TX,2008,house,48.0,12.320560642025546,7.642533043992898,1.0,historical_1994_2016,4.6780275980326484
TX,2008,house,50.0,31.495436596901804,19.580978710140805,1.0,historical_1994_2016,11.914457886761
TX,2008,house,52.0,1.2343172093697876,-0.999007788183165,0.0,historical_1994_2016,2.2333249975529528
TX,2008,house,55.0,-10.828025477707008,-30.775558783890222,0.0,historical_1994_2016,19.947533306183214
TX,2008,house,58.0,-45.82154795577269,-48.55452890942181,-1.0,historical_1994_2016,2.7329809536491254
TX,2008,house,59.0,-26.50795060851026,-43.574219588647,-1.0,historical_1994_2016,17.066268980136737
TX,2008,house,60.0,-53.52482257013543,-57.15923283546339,-1.0,historical_1994_2016,3.634410265327965
TX,2008,house,61.0,-49.96548391550463,-55.90989399293287,-1.0,historical_1994_2016,5.944410077428245
TX,2008,house,62.0,-36.80053864211235,-38.63443596268024,-1.0,historical_1994_2016,1.8338973205678926
TX,2008,house,63.0,-52.62060502079089,-40.5798856966667,-1.0,historical_1994_2016,-12.04071932412419
TX,2008,house,64.0,-18.21965686772149,-12.5966581949927,-1.0,historical_1994_2016,-5.622998672728789
TX,2008,house,73.0,-45.56793988728867,-51.33200795228628,0.0,historical_1994_2016,5.764068064997616
TX,2008,house,74.0,28.388959577175296,-3.714978832707035,1.0,historical_1994_2016,32.10393840988233
TX,2008,house,75.0,42.72175487168565,39.303405572755416,1.0,historical_1994_2016,3.418349298930231
TX,2008,house,78.0,6.636248828777448,7.7021400213033795,0.0,historical_1994_2016,-1.0658911925259318
TX,2008,house,82.0,-27.52342909817176,-56.61522007707769,-1.0,historical_1994_2016,29.091790978905927
TX,2008,house,85.0,6.758491887475196,-44.86294346845308,1.0,historical_1994_2016,51.62143535592828
TX,2008,house,86.0,-62.321391592462206,-62.46368198626519,-1.0,historical_1994_2016,0.14229039380298758
TX,2008,house,90.0,40.5727528554875,33.743802974572205,1.0,historical_1994_2016,6.828949880915296
