stage,specification,parameter,races,mae,zero_baseline_mae,rmse,pearson,pearson_p,selected,candidate_effect_id,southern_candidate_quality_index,southern_candidate_quality_se,southern_quality_appearances,southern_candidate_quality_low,southern_candidate_quality_high,southern_quality_status,selected_quality_penalty
,fitted_effect,,,,,,,,,ALNAME-GEORGE-M-MARC-KEAHEY,17.20062874289701,8.79617308081052,1.0,-0.03987049549160915,34.44112798128563,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-GEORGE-TOOTIE-BANDY,-0.14214036356118315,8.842347534978455,1.0,-17.47314153211895,17.188860804996587,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-GERALD-ALLEN,-3.6926983124282273,6.647760097046793,5.0,-16.722308102639943,9.336911477783486,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-GERALD-DIAL,-6.418931649611265,8.03675006957158,2.0,-22.170961785971564,9.333098486749032,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-GERALD-JERRY-HAWKINS,-2.7593108350727213,8.842347534978455,1.0,-20.09031200363049,14.571690333485048,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-GERRY-WALLACE,-4.292056768310563,8.794009466688301,1.0,-21.528315323019633,12.944201786398509,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-GIL-F-ISBELL,1.1549243148699517,8.842347534978455,1.0,-16.176076853687817,18.48592548342772,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-GLENN-L-ALLEN,-1.5949768147205963,8.842347534978455,1.0,-18.925977983278365,15.736024353837173,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-GREG-ALBRITTON,1.6953096837037551,8.071922010346503,2.0,-14.125657456575391,17.516276823982903,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-GREG-BURDINE,1.6754295652965143,8.03675006957158,2.0,-14.076600571063782,17.42745970165681,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-GREG-REED,5.802934540249919,8.842347534978455,1.0,-11.528066628307851,23.133935708807687,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-GREG-VARNER,3.594082522170975,8.794159996202213,1.0,-13.642471070385362,20.830636114727312,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-GREG-WREN,1.5949768147205963,8.842347534978455,1.0,-15.736024353837173,18.925977983278365,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-GREGORY-B-WHITE,-8.095148681190304,8.763042367679402,1.0,-25.270711721841934,9.080414359461324,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-GUY-HUNT,2.2552304732504105,8.761555972559275,1.0,-14.91741923296577,19.42788017946659,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-H-MAC-GIPSON,0.8310407276645257,8.842347534978455,1.0,-16.499960440893243,18.162041896222295,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-HANK-SANDERS,4.105976143206102,8.071922010346503,2.0,-11.714990997073045,19.926943283485247,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-HAROLD-SACHS,-9.044690121877867,8.761555972559275,1.0,-26.217339828094048,8.127959584338313,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-HARRI-ANNE-SMITH,-2.2813322818607817,8.792717502959308,1.0,-19.515058587661024,14.952394023939462,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-HARRY-SHIVER,-0.07339724149669746,8.071922010346503,2.0,-15.894364381775844,15.747569898782448,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-HAYLEE-MOSS,0.5751657041809162,8.760488661558536,1.0,-16.595392072473818,17.745723480835647,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-HEATH-JONES,-5.326725029007289,8.79617308081052,1.0,-22.567224267395908,11.91377420938133,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-HENRY-A-WHITE,2.756286006613479,8.35523306555643,2.0,-13.619970801877123,19.13254281510408,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-HINTON-HITCHEM,7.839309033143485,8.842347534978455,1.0,-9.491692135414283,25.170310201701255,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-HINTON-MITCHEM,0.014383927793707585,8.842347534978455,1.0,-17.31661724076406,17.345385096351478,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-HOBSON-COX,-2.707326310042482,8.79617308081052,1.0,-19.9478255484311,14.533172928346136,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-HORACE-CLEMMONS,-1.3295831413783312,8.842347534978455,1.0,-18.6605843099361,16.001418027179437,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-HOWARD-SANDERFORD,3.0433482622782,8.071922010346503,2.0,-12.777618878000947,18.864315402557345,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-HUEY-P-LONG,3.620886524834148,8.763042367679402,1.0,-13.55467651581748,20.796449565485776,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-I-M-BENJAMIN-ABERNATHY,-0.8310407276645257,8.842347534978455,1.0,-18.162041896222295,16.499960440893243,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-J-B-KING,2.527586944439978,8.763042367679402,1.0,-14.64797609621165,19.703149985091606,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-J-E-JIMMY-WARREN,-0.9501579140469225,8.79617308081052,1.0,-18.19065715243554,16.290341324341696,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-J-E-TURNER,7.983926503299871,8.79617308081052,1.0,-9.256572735088747,25.224425741688492,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-J-LUTHER-HENDRIX,-1.9865030137895885,8.79617308081052,1.0,-19.227002252178206,15.25399622459903,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-J-RON-WILSON,1.5418573909461184,8.763042367679402,1.0,-15.63370564970551,18.717420431597745,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-J-T-JABO-WAGGONER,1.1492717009277418,7.473147640975253,3.0,-13.498097675383756,15.796641077239238,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-JACK-B-VENABLE,5.6929446309736225,8.842347534978455,1.0,-11.638056537584147,23.02394579953139,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-JACK-BIDDLE,4.212425894882524,8.842347534978455,1.0,-13.118575273675244,21.543427063440294,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-JACK-JACOBS,-1.5345199053399619,8.842347534978455,1.0,-18.86552107389773,15.796481263217807,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-JACK-PAGE,3.742871507268881,8.736969586393371,1.0,-13.381588882062129,20.86733189659989,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-JACK-WILLIAMS-HOUSE-47,2.27947164575128,8.842347534978455,1.0,-15.05152952280649,19.61047281430905,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-JAMES-ALLEN-LLOYD,2.1802394396994718,8.738111897908535,1.0,-14.946459880201255,19.3069387596002,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-JAMES-BROOKS,-8.202299043407491,8.763042367679402,1.0,-25.377862084059117,8.973263997244137,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-JAMES-C-FIELDS,2.6035306447257955,8.842347534978455,1.0,-14.727470523831974,19.934531813283563,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-JAMES-M-JIMMY-MARTIN,5.268782303821715,7.6962756601734625,3.0,-9.815917990118272,20.3534825977617,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-JAMES-T-TOMMY-HANES,-0.10462618187189676,8.842347534978455,1.0,-17.435627350429666,17.226374986685872,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-JAMIE-ISON,-0.026874408249157256,8.842347534978455,1.0,-17.357875576806926,17.304126760308613,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-JAMIE-KIEL,2.8727937273458255,8.842347534978455,1.0,-14.458207441211943,20.203794895903595,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-JARED-MILLICAN,-1.7347379987042886,8.73696958639337,1.0,-18.859198388035296,15.389722390626718,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-JARED-VAUGHN,-4.9797742005537735,8.842347534978455,1.0,-22.310775369111543,12.351226968003996,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-JASON-FISHER,-3.4994890942610968,8.842347534978455,1.0,-20.830490262818866,13.831512074296672,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-JAY-LOVE,2.2843911202179363,8.842347534978455,1.0,-15.046610048339833,19.615392288775706,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-JEANETTE-VANDERMEER,-3.0341062343000598,8.842347534978455,1.0,-20.36510740285783,14.29689493425771,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-JEFF-DOLBARE,-2.7264041598108166,8.79617308081052,1.0,-19.966903398199435,14.514095078577803,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-JEFF-ENFINGER,0.6427030489193484,8.03675006957158,2.0,-15.109327087440949,16.394733185279645,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-JEFF-MCLAUGHLIN,6.96278152264377,8.071922010346503,2.0,-8.858185617635376,22.783748662922918,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-JEFF-MILLER,-3.5256578845307813,8.79617308081052,1.0,-20.7661571229194,13.714841353857837,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-JEFF-STONE,-5.2598809218569516,8.79617308081052,1.0,-22.50038016024557,11.980618316531668,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-JEFFERY-JONES,-1.422282025385757,8.79617308081052,1.0,-18.662781263774377,15.818217213002862,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-JEFFREY-MCLAUGHLIN,2.7593108350727213,8.842347534978455,1.0,-14.571690333485048,20.09031200363049,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-JEFFREY-PATTERSON,-4.7870920935447785,8.79617308081052,1.0,-22.027591331933397,12.45340714484384,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-JENN-GRAY,-0.17950429275301616,8.842347534978455,1.0,-17.510505461310785,17.151496875804753,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-JENNIFER-MARSDEN,-1.4081315558945946,8.761555972559275,1.0,-18.580781262110776,15.764518150321585,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-JEREMY-H-ODEN,-1.91664807695566,8.071922010346503,2.0,-17.737615217234804,13.904319063323486,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-JEREMY-J-J-JEFFCOAT,-3.9984396066758268,8.842347534978455,1.0,-21.329440775233596,13.332561561881942,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-JEREMY-MR-EYG-GRAY,1.7810700953426737,8.842347534978455,1.0,-15.549931073215095,19.112071263900443,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-JEREMY-P-SHERER,2.9463252087621754,8.842347534978455,1.0,-14.384675959795594,20.277326377319945,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-JERRY-A-MCGILVRAY,1.6300174705015231,8.79617308081052,1.0,-15.610481767887096,18.870516708890143,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-JERRY-DUGAN,3.237304829103863,8.761555972559275,1.0,-13.935344877112318,20.409954535320043,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-JERRY-FREEMAN,-4.211566931132408,8.842347534978455,1.0,-21.54256809969018,13.119434237425361,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-JERRY-HARTIN,-0.9253765827311504,8.842347534978455,1.0,-18.25637775128892,16.40562458582662,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-JERRY-L-FIELDING,3.2599606335783022,8.842347534978455,1.0,-14.071040534979467,20.59096180213607,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-JERRY-MCDONALD,-1.336733548057287,8.842347534978455,1.0,-18.667734716615055,15.994267620500482,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-JERRY-TINGLE,-1.7693808747871738,8.73963143742057,1.0,-18.89905849213149,15.360296742557143,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-JIM-BARTON,2.9943886582408403,8.842347534978455,1.0,-14.336612510316929,20.32538982679861,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-JIM-BONNER,-1.6677243035303104,8.761491139618945,1.0,-18.84024693718344,15.50479833012282,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-JIM-BOYD,4.882106181902639,8.79617308081052,1.0,-12.35839305648598,22.122605420291258,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-JIM-BURDEN,-6.924533773081934,8.738111897908535,1.0,-24.05123309298266,10.202165546818794,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-JIM-C-INGRAM,-4.950219360318218,8.842347534978455,1.0,-22.281220528875988,12.38078180823955,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-JIM-CARNS,-0.7675593257027936,8.842347534978455,1.0,-18.098560494260564,16.563441842854974,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-JIM-HETHCOX,-10.485692012589986,8.842347534978455,1.0,-27.816693181147755,6.845309155967783,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-JIM-MCCLENDON,6.708368479340418,7.473147640975253,3.0,-7.939000896971079,21.355737855651917,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-JIM-PATTERSON,0.6663133684012783,8.011457323699469,2.0,-15.036142986049681,16.36876972285224,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-JIM-PREIUTT,7.530928447413747,8.842347534978455,1.0,-9.800072721144023,24.861929615971516,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-JIM-PREUITT,10.485692012589986,8.842347534978455,1.0,-6.845309155967783,27.816693181147755,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-JIM-TOOMEY,-1.4957950586662154,8.842347534978455,1.0,-18.826796227223983,15.835206109891553,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-JIM-WILLIAMS,-0.9704032320133485,8.738111897908535,1.0,-18.097102551914077,16.156296087887377,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-JIMMY-W-HOLLEY,10.80391407153347,7.473147640975253,3.0,-3.8434553047780273,25.451283447844965,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-JO-ANN-CUMMINGS,-4.545302660595215,8.842347534978455,1.0,-21.876303829152985,12.785698507962554,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-JOAN-REYNOLDS,-7.456651717277101,8.79617308081052,1.0,-24.69715095566572,9.783847521111518,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-JOANNE-WHETSTONE,-1.85992360462665,8.79617308081052,1.0,-19.10042284301527,15.38057563376197,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-JODY-SINGLETON,0.7576071391304274,8.763042367679402,1.0,-16.4179559015212,17.933170179782056,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-JOE-D-ACKER,-0.10641191235311354,8.842347534978455,1.0,-17.437413080910883,17.224589256204656,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-JOE-FAUST,0.8611146161127998,8.071922010346503,2.0,-14.959852524166346,16.682081756391945,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-JOE-LOVVORN,1.817954876599118,8.842347534978455,1.0,-15.513046291958652,19.148956045156886,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-JOE-NATHAN-SAXTON,-7.931927068131252,8.73963143742057,1.0,-25.06160468547557,9.197750549213065,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-JOEL-LEE-WILLIAMS,2.968334456058967,8.071922010346503,2.0,-12.852632684220179,18.789301596338113,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-JOHN-G-JACK-PAGE,0.9323879130408997,7.992393745643927,2.0,-14.732703828421196,16.597479654502994,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-JOHN-H-MERRILL,3.9350897732468084,8.721379489679302,1.0,-13.158814026524624,21.02899357301824,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-JOHN-JODY-LETSON,7.473457257913091,7.172090916281499,4.0,-6.583840937998647,21.530755453824828,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-JOHN-KNIGHT,-0.33782340907630287,8.763042367679402,1.0,-17.513386449727932,16.837739631575324,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-JOHN-MCMILLAN,-2.149753161590286,8.79617308081052,1.0,-19.390252399978905,15.090746076798332,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-JOHN-RANDALL-DUTTON,2.832815296149601,8.842347534978455,1.0,-14.498185872408168,20.16381646470737,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-JOHN-ROBINSON,0.10462618187189676,8.842347534978455,1.0,-17.226374986685872,17.435627350429666,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-JOHN-SAVAGE,-2.3888262291932967,8.79617308081052,1.0,-19.629325467581914,14.851673009195322,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-JOHN-TONY-STILES,-6.829788223775741,8.79617308081052,1.0,-24.07028746216436,10.410711014612879,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-JOHN-TURNER,-5.646784403639793,8.842347534978455,1.0,-22.97778557219756,11.684216764917977,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-JOHN-W-ROGERS,-5.406165482309699,8.842347534978455,1.0,-22.73716665086747,11.92483568624807,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-JOHN-WILLIAMS,2.9073655548881163,8.761555972559275,1.0,-14.265284151328064,20.080015261104297,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-JOHNNY-MACK-MORROW,9.397584314116138,8.034114205260089,2.0,-6.349279528193636,25.14444815642591,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-JONATHAN-BARBEE,2.0711251937233572,8.842347534978455,1.0,-15.259875974834411,19.402126362281127,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-JOSEPH-LISTER-JOE-HUBBARD,2.554779902408561,8.763042367679402,1.0,-14.620783138243066,19.73034294306019,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-JOSH-BURNS,3.042863355100235,8.760488661558536,1.0,-14.127694421554498,20.213421131754966,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-JOYCE-L-PERRIN,-2.3996360418309797,8.79617308081052,1.0,-19.6401352802196,14.840863196557638,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-K-L-KOVEN-BROWN,-0.8929191105508416,8.842347534978455,1.0,-18.22392027910861,16.438082058006927,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-KATHY-WHITE-GOODWIN,-2.811759281866511,8.842347534978455,1.0,-20.14276045042428,14.519241886691258,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-KEITH-J-WARD,-4.105129925876606,8.760488661558536,1.0,-21.27568770253134,13.065427850778125,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-KELVIN-J-LAWRENCE,2.769445072918616,8.842347534978455,1.0,-14.561556095639153,20.100446241476384,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-KEN-GUIN,-3.9970657049886693,8.071922010346503,2.0,-19.818032845267815,11.823901435290477,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-KEN-JOHNSON,-1.894242520765069,8.177441809320925,2.0,-17.92202846703408,14.133543425503944,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-KENNETH-A-BRACKINS,-2.583980381751902,8.842347534978455,1.0,-19.914981550309673,14.747020786805868,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-KERRY-RICH,-3.3601861313825254,8.842347534978455,1.0,-20.691187299940296,13.970815037175244,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-KIM-S-BENEFIELD,4.950219360318218,8.842347534978455,1.0,-12.38078180823955,22.281220528875988,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-KIM-WEST,-4.461538730391809,8.79617308081052,1.0,-21.702037968780427,12.77896050799681,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-KOVEN-K-L-BROWN,1.9927658027128239,8.842347534978455,1.0,-15.338235365844945,19.323766971270594,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-KRISTY-M-KIRKLAND,-3.349785159501131,8.842347534978455,1.0,-20.6807863280589,13.981216009056638,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-KURT-WALLACE,3.233983709769655,8.775104372518427,1.0,-13.965220860366463,20.43318827990577,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-KYLE-PIERCE,-1.1549243148699517,8.842347534978455,1.0,-18.48592548342772,16.176076853687817,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-KYLE-SOUTH,6.1448178296644285,8.79617308081052,1.0,-11.09568140872419,23.385317068053048,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-LARRY-A-GREWELLE,1.0843585903935289,8.763042367679402,1.0,-16.0912044502581,18.259921631045156,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-LARRY-B-CAGLE,1.3177920441672812,8.842347534978455,1.0,-16.01320912439049,18.64879321272505,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-LARRY-DIXON,0.9188945803544566,8.071922010346503,2.0,-14.90207255992469,16.739861720633602,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-LARRY-GREENWOOD,2.489381896842258,8.763042367679402,1.0,-14.686181143809371,19.664944937493885,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-LARRY-MEANS,8.649416291499888,7.6962756601734625,3.0,-6.435284002440099,23.734116585439875,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-LARRY-P-SIMS,-0.09990271573995746,8.763042367679402,1.0,-17.275465756391586,17.07566032491167,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-LARRY-STUTTS,-5.314519283025858,7.977066518854561,2.0,-20.949569659980796,10.320531093929082,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-LEA-FITE,4.941277881926026,8.071922010346503,2.0,-10.879689258353121,20.76224502220517,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-LESLEY-VANCE,3.093673332035162,7.473147640975253,3.0,-11.553696044276336,17.741042708346658,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-LINDA-COLEMAN,6.799536889392034,8.842347534978455,1.0,-10.531464279165736,24.130538057949803,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-LINDA-MEIGS,0.4823096222525819,8.79617308081052,1.0,-16.758189616136036,17.7228088606412,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-LINDSEY-DECKARD,1.0229658294455786,8.763042367679402,1.0,-16.15259721120605,18.198528870097206,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-LOCY-SUNNY-BAKER,3.9826979796377984,8.842347534978455,1.0,-13.34830318891997,21.313699148195568,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-LONNIE-C-ROBINSON,-8.713126134801087,8.763042367679402,1.0,-25.888689175452715,8.462436905850542,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-LORA-KAY-MORROW,-1.2710655301240619,8.736919714002596,1.0,-18.39542816956915,15.853297109321026,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-LORETTA-G-GRANT,-2.769445072918616,8.842347534978455,1.0,-20.100446241476384,14.561556095639153,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-LOUISE-ALEXANDER,-4.151083449773592,8.842347534978455,1.0,-21.48208461833136,13.179917718784179,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-LOWELL-BARRON,-1.564631555614362,8.071922010346503,2.0,-17.385598695893506,14.256335584664784,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-LOWELL-R-BARRON,-13.46385545418197,8.842347534978455,1.0,-30.79485662273974,3.8671457143757983,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-LYNN-GREER,2.5132111530471217,6.966606669156906,4.0,-11.141337918500415,16.16776022459466,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-MAC-BUTTRAM,-2.6035306447257955,8.842347534978455,1.0,-19.934531813283563,14.727470523831974,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-MACK-MCKINZIE,-3.2266752720850165,8.842347534978455,1.0,-20.557676440642787,14.104325896472753,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-MARC-KEAHEY,7.83803564243944,8.842347534978455,1.0,-9.49296552611833,25.16903681099721,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-MARCEL-BLACK,1.7543244504013487,8.071922010346503,2.0,-14.066642689877797,17.575291590680493,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-MARGIE-WILCOX,1.3048954451432337,8.842347534978455,1.0,-16.026105723414535,18.635896613701004,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-MARILYN-QUARLES,-2.9507054496466036,8.763042367679402,1.0,-20.12626849029823,14.224857591005025,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-MARK-A-STORY,1.9302323032225215,8.842347534978455,1.0,-15.400768865335248,19.26123347178029,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-MARK-CARLTON,4.289600456280196,8.763042367679402,1.0,-12.885962584371432,21.465163496931822,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-MARK-M-TUGGLE,1.9543974093122234,8.03675006957158,2.0,-13.797632727048073,17.70642754567252,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-MARY-MOORE,4.495352363906082,8.842347534978455,1.0,-12.835648804651687,21.826353532463852,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-MARY-PETTUS,-5.206245627703042,8.736919714002594,1.0,-22.330608267148126,11.918117011742044,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-MARY-SUE-MCCLURKIN,9.766401003549724,8.842347534978455,1.0,-7.564600165008045,27.097402172107493,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-MARY-WYNNE-KLING,-1.817954876599118,8.842347534978455,1.0,-19.148956045156886,15.513046291958652,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-MATT-FRIDY,1.5345199053399619,8.842347534978455,1.0,-15.796481263217807,18.86552107389773,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-MATT-SIMPSON,4.2084912616711865,8.842347534978455,1.0,-13.122509906886583,21.539492430228954,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-MAURICE-HORSEY,-4.2084912616711865,8.842347534978455,1.0,-21.539492430228954,13.122509906886583,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-MEL-GLENN,-6.799536889392034,8.842347534978455,1.0,-24.130538057949803,10.531464279165736,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-MERRITT-CAROTHERS,-0.2431567054856988,8.842347534978455,1.0,-17.57415787404347,17.08784446307207,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-MERVIN-DUDLEY,-2.000872373093664,8.763042367679402,1.0,-19.176435413745292,15.174690667557964,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-MICHAEL-J-GLADDEN,-0.14882624806649758,8.736969586393371,1.0,-17.273286637397508,16.97563414126451,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-MICHAEL-J-HOLDEN,-1.7810700953426737,8.842347534978455,1.0,-19.112071263900443,15.549931073215095,uncertain,3.0
