cycle,chamber,district,statewide_index_margin_activity,raw_overperformance_activity,statewide_index_margin_geographic,raw_overperformance_geographic,statewide_index_margin_change,raw_overperformance_change
2014,house,38,-34.63759842033122,-65.36240157966878,-11.789397487615146,-88.21060251238485,22.848200932716075,-22.848200932716068
2014,house,39,-44.09278937228465,57.6409882930955,-49.16878267639533,62.716981597206185,-5.075993304110682,5.075993304110682
2014,house,40,-38.21125374730551,-3.907560022123313,-34.535261757840665,-7.583552011588154,3.6759919894648476,-3.6759919894648405
2014,house,41,-57.46341260855065,-42.53658739144935,-57.928258491379175,-42.071741508620825,-0.4648458828285271,0.4648458828285271
2014,house,42,-51.66192415981982,-48.33807584018018,-57.42462301444808,-42.57537698555192,-5.762698854628262,5.762698854628262
2014,house,43,-64.41724755829819,-35.582752441701814,-57.05746296479878,-42.94253703520122,7.3597845934994055,-7.3597845934994055
2014,house,44,-59.22320823021395,-40.77679176978605,1.2646591660130195,-101.26465916601302,60.48786739622697,-60.48786739622697
2014,house,45,-47.70640016757165,-52.29359983242835,-2.0622323957996964,-97.9377676042003,45.644167771771954,-45.644167771771954
2014,house,46,-50.89270751204038,-49.10729248795962,1.264659166013023,-101.26465916601302,52.15736667805341,-52.1573666780534
2014,house,47,-41.24418483856137,-4.365696787789638,1.2646591660130186,-46.87454079236402,42.508844004574385,-42.508844004574385
2014,house,48,-61.04590384935432,-38.95409615064568,-19.42415441808645,-80.57584558191355,41.62174943126787,-41.62174943126787
2014,house,49,-45.15668180491275,-54.84331819508725,-55.75523866049571,-44.24476133950429,-10.598556855582963,10.598556855582963
2014,house,50,-68.13734510888469,-31.862654891115312,-61.72207852672693,-38.27792147327307,6.415266582157756,-6.415266582157756
2014,house,51,-66.66012562154883,-33.33987437845117,1.2646591660130175,-101.26465916601302,67.92478478756185,-67.92478478756185
2014,house,52,54.67614839337369,-1.0806900249968976,1.2646591660130178,52.33079920236377,-53.41148922736067,53.41148922736067
2014,house,53,31.611104200798938,23.952749421307114,1.264659166013016,54.29919445609303,-30.346445034785923,30.34644503478592
2014,house,54,40.00801269138287,59.991987308617134,1.2646591660130253,98.73534083398698,-38.74335352536985,38.74335352536985
2014,house,55,73.91008603676546,26.089913963234537,1.2646591660130164,98.73534083398698,-72.64542687075244,72.64542687075244
2014,house,56,41.94894784320729,-5.179188393035474,1.2646591660130224,35.50510028415879,-40.68428867719427,40.68428867719427
2014,house,57,47.81776582286594,52.182234177134056,1.26465916601302,98.73534083398698,-46.55310665685292,46.553106656852925
2014,house,58,51.56515558964622,48.43484441035378,1.2646591660130209,98.73534083398698,-50.3004964236332,50.3004964236332
2014,house,59,69.43657089933934,30.563429100660656,1.2646591660130195,98.73534083398698,-68.17191173332633,68.17191173332633
