UNIQUE_ID,district,population,block_count,precinct_population,precinct_blocks,allocation_weight,cycle,chamber,county_key,precinct_key,allocation_method
Shelby-:-1ST CHRISTIAN CH,16,6339,155,6339,155,1.0,2026,senate,Shelby,1ST CHRISTIAN CH,2020_block_population_to_2025_tiger_sld
Shelby-:-ASBURY UN METHODIST,15,4538,84,4538,84,1.0,2026,senate,Shelby,ASBURY UN METHODIST,2020_block_population_to_2025_tiger_sld
Shelby-:-BEULAH BAPTIST CHURCH,15,621,69,621,69,1.0,2026,senate,Shelby,BEULAH BAPTIST CHURCH,2020_block_population_to_2025_tiger_sld
Shelby-:-CALERA BAPTIST CHURCH,11,9599,390,9599,393,1.0,2026,senate,Shelby,CALERA BAPTIST CHURCH,2020_block_population_to_2025_tiger_sld
Shelby-:-CALERA BAPTIST CHURCH,14,0,3,9599,393,0.0,2026,senate,Shelby,CALERA BAPTIST CHURCH,2020_block_population_to_2025_tiger_sld
Shelby-:-CHELSEA CHURCH OF GOD,11,0,1,5919,161,0.0,2026,senate,Shelby,CHELSEA CHURCH OF GOD,2020_block_population_to_2025_tiger_sld
Shelby-:-CHELSEA CHURCH OF GOD,15,5919,160,5919,161,1.0,2026,senate,Shelby,CHELSEA CHURCH OF GOD,2020_block_population_to_2025_tiger_sld
Shelby-:-CHELSEA COMM_ CTR_,11,413,13,3314,165,0.12462281231140615,2026,senate,Shelby,CHELSEA COMM_ CTR_,2020_block_population_to_2025_tiger_sld
Shelby-:-CHELSEA COMM_ CTR_,15,2901,152,3314,165,0.8753771876885938,2026,senate,Shelby,CHELSEA COMM_ CTR_,2020_block_population_to_2025_tiger_sld
Shelby-:-CHRIST CH UNITED METHODIST,16,2244,47,2244,47,1.0,2026,senate,Shelby,CHRIST CH UNITED METHODIST,2020_block_population_to_2025_tiger_sld
Shelby-:-CHURCH AT BROOKHILLS,15,5382,71,8989,118,0.5987317832906887,2026,senate,Shelby,CHURCH AT BROOKHILLS,2020_block_population_to_2025_tiger_sld
Shelby-:-CHURCH AT BROOKHILLS,16,3607,47,8989,118,0.4012682167093114,2026,senate,Shelby,CHURCH AT BROOKHILLS,2020_block_population_to_2025_tiger_sld
Shelby-:-CHURCH AT CAHABA BEND,14,5681,228,5681,228,1.0,2026,senate,Shelby,CHURCH AT CAHABA BEND,2020_block_population_to_2025_tiger_sld
Shelby-:-CHURCH OF JESUS CHRIST,14,6984,144,6984,144,1.0,2026,senate,Shelby,CHURCH OF JESUS CHRIST,2020_block_population_to_2025_tiger_sld
Shelby-:-DOUBLE OAK CH- CHELSEA,11,0,1,3574,120,0.0,2026,senate,Shelby,DOUBLE OAK CH- CHELSEA,2020_block_population_to_2025_tiger_sld
Shelby-:-DOUBLE OAK CH- CHELSEA,15,3574,119,3574,120,1.0,2026,senate,Shelby,DOUBLE OAK CH- CHELSEA,2020_block_population_to_2025_tiger_sld
Shelby-:-DUNNAVANT COMM_ CTR_,15,817,74,817,74,1.0,2026,senate,Shelby,DUNNAVANT COMM_ CTR_,2020_block_population_to_2025_tiger_sld
Shelby-:-EVANGEL PRESBY_ CH,14,7861,63,7861,63,1.0,2026,senate,Shelby,EVANGEL PRESBY_ CH,2020_block_population_to_2025_tiger_sld
Shelby-:-FOUNDERS CLUBHOUSE,15,5801,100,5801,100,1.0,2026,senate,Shelby,FOUNDERS CLUBHOUSE,2020_block_population_to_2025_tiger_sld
Shelby-:-GREYSTONE FARMS CLUB,15,1330,8,1330,8,1.0,2026,senate,Shelby,GREYSTONE FARMS CLUB,2020_block_population_to_2025_tiger_sld
Shelby-:-HARPERSVILLE COMM_ CTR_,15,1843,220,1843,220,1.0,2026,senate,Shelby,HARPERSVILLE COMM_ CTR_,2020_block_population_to_2025_tiger_sld
Shelby-:-HEARDMONT PARK SR_ COMM CTR,16,4260,75,4260,75,1.0,2026,senate,Shelby,HEARDMONT PARK SR_ COMM CTR,2020_block_population_to_2025_tiger_sld
Shelby-:-HELENA COMM_ CTR_,14,15559,192,15559,192,1.0,2026,senate,Shelby,HELENA COMM_ CTR_,2020_block_population_to_2025_tiger_sld
Shelby-:-HOPE MOUNTAIN CH,11,0,7,9603,191,0.0,2026,senate,Shelby,HOPE MOUNTAIN CH,2020_block_population_to_2025_tiger_sld
Shelby-:-HOPE MOUNTAIN CH,14,9603,184,9603,191,1.0,2026,senate,Shelby,HOPE MOUNTAIN CH,2020_block_population_to_2025_tiger_sld
Shelby-:-KINGWOOD CHURCH,14,19316,341,19316,341,1.0,2026,senate,Shelby,KINGWOOD CHURCH,2020_block_population_to_2025_tiger_sld
Shelby-:-MCCHESNEY STUDENT CTR_,14,9387,447,9387,447,1.0,2026,senate,Shelby,MCCHESNEY STUDENT CTR_,2020_block_population_to_2025_tiger_sld
Shelby-:-MEADOWBROOK BAPTIST,15,1145,13,4958,57,0.2309398951189996,2026,senate,Shelby,MEADOWBROOK BAPTIST,2020_block_population_to_2025_tiger_sld
Shelby-:-MEADOWBROOK BAPTIST,16,3813,44,4958,57,0.7690601048810004,2026,senate,Shelby,MEADOWBROOK BAPTIST,2020_block_population_to_2025_tiger_sld
Shelby-:-NEW HOPE CUMBERLAND,15,0,2,3059,130,0.0,2026,senate,Shelby,NEW HOPE CUMBERLAND,2020_block_population_to_2025_tiger_sld
Shelby-:-NEW HOPE CUMBERLAND,16,3059,128,3059,130,1.0,2026,senate,Shelby,NEW HOPE CUMBERLAND,2020_block_population_to_2025_tiger_sld
Shelby-:-NEW LIFE ASSEMBLY GOD,15,2769,255,2769,255,1.0,2026,senate,Shelby,NEW LIFE ASSEMBLY GOD,2020_block_population_to_2025_tiger_sld
Shelby-:-NORTH SHELBY BAPTIST,15,3813,91,3813,91,1.0,2026,senate,Shelby,NORTH SHELBY BAPTIST,2020_block_population_to_2025_tiger_sld
Shelby-:-OLD MILL SQUARE,11,7001,280,7425,315,0.9428956228956229,2026,senate,Shelby,OLD MILL SQUARE,2020_block_population_to_2025_tiger_sld
Shelby-:-OLD MILL SQUARE,14,424,34,7425,315,0.0571043771043771,2026,senate,Shelby,OLD MILL SQUARE,2020_block_population_to_2025_tiger_sld
Shelby-:-OLD MILL SQUARE,15,0,1,7425,315,0.0,2026,senate,Shelby,OLD MILL SQUARE,2020_block_population_to_2025_tiger_sld
Shelby-:-PEA RIDGE COMM_ CTR_,14,902,54,902,54,1.0,2026,senate,Shelby,PEA RIDGE COMM_ CTR_,2020_block_population_to_2025_tiger_sld
Shelby-:-PELHAM CIVIC COMPLEX,14,9600,129,19384,353,0.49525381758151055,2026,senate,Shelby,PELHAM CIVIC COMPLEX,2020_block_population_to_2025_tiger_sld
Shelby-:-PELHAM CIVIC COMPLEX,15,7641,211,19384,353,0.3941910854312835,2026,senate,Shelby,PELHAM CIVIC COMPLEX,2020_block_population_to_2025_tiger_sld
Shelby-:-PELHAM CIVIC COMPLEX,16,2143,13,19384,353,0.11055509698720595,2026,senate,Shelby,PELHAM CIVIC COMPLEX,2020_block_population_to_2025_tiger_sld
Shelby-:-RIVERCHASE BAPTIST,16,3473,102,3473,102,1.0,2026,senate,Shelby,RIVERCHASE BAPTIST,2020_block_population_to_2025_tiger_sld
Shelby-:-RIVERCHASE CHURCH CHRIST,14,1817,33,5885,125,0.3087510620220901,2026,senate,Shelby,RIVERCHASE CHURCH CHRIST,2020_block_population_to_2025_tiger_sld
Shelby-:-RIVERCHASE CHURCH CHRIST,16,4068,92,5885,125,0.69124893797791,2026,senate,Shelby,RIVERCHASE CHURCH CHRIST,2020_block_population_to_2025_tiger_sld
Shelby-:-SHELBY CO_ SERVICES BLDG_,15,8483,143,8483,143,1.0,2026,senate,Shelby,SHELBY CO_ SERVICES BLDG_,2020_block_population_to_2025_tiger_sld
Shelby-:-SHOAL CREEK TOWN HALL,15,2949,67,2949,67,1.0,2026,senate,Shelby,SHOAL CREEK TOWN HALL,2020_block_population_to_2025_tiger_sld
Shelby-:-SOUTH SHELBY BAPT_ CH,11,3788,142,3788,142,1.0,2026,senate,Shelby,SOUTH SHELBY BAPT_ CH,2020_block_population_to_2025_tiger_sld
Shelby-:-VALLEYDALE BAPTIST,16,7575,209,7575,209,1.0,2026,senate,Shelby,VALLEYDALE BAPTIST,2020_block_population_to_2025_tiger_sld
Shelby-:-VANDIVER SR_ CTR_,15,1428,110,1428,110,1.0,2026,senate,Shelby,VANDIVER SR_ CTR_,2020_block_population_to_2025_tiger_sld
Shelby-:-VINCENT REVIVAL CTR_,15,2384,208,2384,208,1.0,2026,senate,Shelby,VINCENT REVIVAL CTR_,2020_block_population_to_2025_tiger_sld
Shelby-:-WESTWOOD BAPTIST CH,14,4039,149,7431,206,0.5435338447046159,2026,senate,Shelby,WESTWOOD BAPTIST CH,2020_block_population_to_2025_tiger_sld
Shelby-:-WESTWOOD BAPTIST CH,15,3392,57,7431,206,0.4564661552953842,2026,senate,Shelby,WESTWOOD BAPTIST CH,2020_block_population_to_2025_tiger_sld
Shelby-:-WILSONVILLE UMC,11,3739,225,3739,228,1.0,2026,senate,Shelby,WILSONVILLE UMC,2020_block_population_to_2025_tiger_sld
Shelby-:-WILSONVILLE UMC,15,0,3,3739,228,0.0,2026,senate,Shelby,WILSONVILLE UMC,2020_block_population_to_2025_tiger_sld
St. Clair-:-ARGO CITY HALL,11,4672,118,6173,133,0.7568443220476267,2026,senate,St. Clair,ARGO CITY HALL,2020_block_population_to_2025_tiger_sld
St. Clair-:-ARGO CITY HALL,17,1501,15,6173,133,0.24315567795237325,2026,senate,St. Clair,ARGO CITY HALL,2020_block_population_to_2025_tiger_sld
St. Clair-:-ASHVILLE CITY HALL,17,2408,106,2408,106,1.0,2026,senate,St. Clair,ASHVILLE CITY HALL,2020_block_population_to_2025_tiger_sld
St. Clair-:-BRANCHVILLE CUMBERLAND,11,4331,149,4331,149,1.0,2026,senate,St. Clair,BRANCHVILLE CUMBERLAND,2020_block_population_to_2025_tiger_sld
St. Clair-:-CEDAR GROVE BAPTIST CH,11,2082,40,2082,40,1.0,2026,senate,St. Clair,CEDAR GROVE BAPTIST CH,2020_block_population_to_2025_tiger_sld
St. Clair-:-CELEBRATIONS,11,2830,70,2830,70,1.0,2026,senate,St. Clair,CELEBRATIONS,2020_block_population_to_2025_tiger_sld
St. Clair-:-CHANDLER MT_ COMM_ CTR_,17,306,12,306,12,1.0,2026,senate,St. Clair,CHANDLER MT_ COMM_ CTR_,2020_block_population_to_2025_tiger_sld
St. Clair-:-COOK SPRGS BAPTIST CH,11,2258,58,2258,58,1.0,2026,senate,St. Clair,COOK SPRGS BAPTIST CH,2020_block_population_to_2025_tiger_sld
St. Clair-:-CROPWELL BAPTIST CH,11,6750,198,6750,198,1.0,2026,senate,St. Clair,CROPWELL BAPTIST CH,2020_block_population_to_2025_tiger_sld
St. Clair-:-FAIRVIEW CH,17,456,14,456,14,1.0,2026,senate,St. Clair,FAIRVIEW CH,2020_block_population_to_2025_tiger_sld
St. Clair-:-FRIENDSHIP BAPTIST CH,11,23,1,2598,53,0.008852963818321785,2026,senate,St. Clair,FRIENDSHIP BAPTIST CH,2020_block_population_to_2025_tiger_sld
St. Clair-:-FRIENDSHIP BAPTIST CH,17,2575,52,2598,53,0.9911470361816782,2026,senate,St. Clair,FRIENDSHIP BAPTIST CH,2020_block_population_to_2025_tiger_sld
St. Clair-:-GALLANT VFD,17,385,16,385,16,1.0,2026,senate,St. Clair,GALLANT VFD,2020_block_population_to_2025_tiger_sld
St. Clair-:-GUM SPRGS CH,17,1040,20,1040,20,1.0,2026,senate,St. Clair,GUM SPRGS CH,2020_block_population_to_2025_tiger_sld
St. Clair-:-MOODY CIVIC CTR_,11,10641,137,10641,137,1.0,2026,senate,St. Clair,MOODY CIVIC CTR_,2020_block_population_to_2025_tiger_sld
St. Clair-:-NEW HOPE BAPTIST CH,11,2014,53,2014,53,1.0,2026,senate,St. Clair,NEW HOPE BAPTIST CH,2020_block_population_to_2025_tiger_sld
St. Clair-:-NEW LONDON VFD,11,1908,64,1908,64,1.0,2026,senate,St. Clair,NEW LONDON VFD,2020_block_population_to_2025_tiger_sld
St. Clair-:-NORTH VALLEY CH,11,5386,129,5386,129,1.0,2026,senate,St. Clair,NORTH VALLEY CH,2020_block_population_to_2025_tiger_sld
St. Clair-:-ODENVILLE CIVIC CTR_,11,4584,161,4621,165,0.9919930750919714,2026,senate,St. Clair,ODENVILLE CIVIC CTR_,2020_block_population_to_2025_tiger_sld
St. Clair-:-ODENVILLE CIVIC CTR_,17,37,4,4621,165,0.008006924908028566,2026,senate,St. Clair,ODENVILLE CIVIC CTR_,2020_block_population_to_2025_tiger_sld
St. Clair-:-PELL CITY BOYS&GIRLS CLUB,11,7581,260,7581,260,1.0,2026,senate,St. Clair,PELL CITY BOYS&GIRLS CLUB,2020_block_population_to_2025_tiger_sld
St. Clair-:-PINEDALE VFD,17,1529,64,1529,64,1.0,2026,senate,St. Clair,PINEDALE VFD,2020_block_population_to_2025_tiger_sld
St. Clair-:-POPLAR SPRGS CH,17,899,28,899,28,1.0,2026,senate,St. Clair,POPLAR SPRGS CH,2020_block_population_to_2025_tiger_sld
St. Clair-:-PRESCOTT BAPTIST CH,11,2028,58,2028,58,1.0,2026,senate,St. Clair,PRESCOTT BAPTIST CH,2020_block_population_to_2025_tiger_sld
St. Clair-:-RAGLAND TOWN HALL,11,98,9,2198,141,0.044585987261146494,2026,senate,St. Clair,RAGLAND TOWN HALL,2020_block_population_to_2025_tiger_sld
St. Clair-:-RAGLAND TOWN HALL,17,2100,132,2198,141,0.9554140127388535,2026,senate,St. Clair,RAGLAND TOWN HALL,2020_block_population_to_2025_tiger_sld
St. Clair-:-RIVERSIDE COMM CTR,11,2502,76,2502,76,1.0,2026,senate,St. Clair,RIVERSIDE COMM CTR,2020_block_population_to_2025_tiger_sld
St. Clair-:-SHOAL CREEK COMM_ CTR_,17,797,10,797,10,1.0,2026,senate,St. Clair,SHOAL CREEK COMM_ CTR_,2020_block_population_to_2025_tiger_sld
St. Clair-:-SLATE UNION CH,11,11,5,1299,49,0.008468052347959968,2026,senate,St. Clair,SLATE UNION CH,2020_block_population_to_2025_tiger_sld
St. Clair-:-SLATE UNION CH,17,1288,44,1299,49,0.99153194765204,2026,senate,St. Clair,SLATE UNION CH,2020_block_population_to_2025_tiger_sld
St. Clair-:-SPRINGVILLE 1ST UNITED,11,9678,321,9701,323,0.9976291104009896,2026,senate,St. Clair,SPRINGVILLE 1ST UNITED,2020_block_population_to_2025_tiger_sld
St. Clair-:-SPRINGVILLE 1ST UNITED,17,23,2,9701,323,0.0023708895990104113,2026,senate,St. Clair,SPRINGVILLE 1ST UNITED,2020_block_population_to_2025_tiger_sld
St. Clair-:-STEELE COMM_ CTR_,17,1259,75,1259,75,1.0,2026,senate,St. Clair,STEELE COMM_ CTR_,2020_block_population_to_2025_tiger_sld
St. Clair-:-WATTSVILLE VFD,11,2374,79,2417,84,0.9822093504344228,2026,senate,St. Clair,WATTSVILLE VFD,2020_block_population_to_2025_tiger_sld
St. Clair-:-WATTSVILLE VFD,17,43,5,2417,84,0.01779064956557716,2026,senate,St. Clair,WATTSVILLE VFD,2020_block_population_to_2025_tiger_sld
St. Clair-:-WHITES CHAPEL TOWN HALL,11,1958,47,1958,49,1.0,2026,senate,St. Clair,WHITES CHAPEL TOWN HALL,2020_block_population_to_2025_tiger_sld
St. Clair-:-WHITES CHAPEL TOWN HALL,17,0,2,1958,49,0.0,2026,senate,St. Clair,WHITES CHAPEL TOWN HALL,2020_block_population_to_2025_tiger_sld
St. Clair-:-WOLF CREEK VFD,11,748,31,748,31,1.0,2026,senate,St. Clair,WOLF CREEK VFD,2020_block_population_to_2025_tiger_sld
Sumter-:-BELLAMY COMMUNITY CTR,24,438,53,438,53,1.0,2026,senate,Sumter,BELLAMY COMMUNITY CTR,2020_block_population_to_2025_tiger_sld
Sumter-:-BOYD TRAILER,24,276,26,276,26,1.0,2026,senate,Sumter,BOYD TRAILER,2020_block_population_to_2025_tiger_sld
Sumter-:-COATOPA BEL FIRE DEPT,24,435,77,435,77,1.0,2026,senate,Sumter,COATOPA BEL FIRE DEPT,2020_block_population_to_2025_tiger_sld
Sumter-:-CUBA COMMUNITY CTR,24,1281,112,1281,112,1.0,2026,senate,Sumter,CUBA COMMUNITY CTR,2020_block_population_to_2025_tiger_sld
Sumter-:-EMELLE SUMTER TOWN HALL,24,400,38,400,38,1.0,2026,senate,Sumter,EMELLE SUMTER TOWN HALL,2020_block_population_to_2025_tiger_sld
Sumter-:-EPES COMMUNITY CTR,24,427,52,427,52,1.0,2026,senate,Sumter,EPES COMMUNITY CTR,2020_block_population_to_2025_tiger_sld
Sumter-:-GAINESVILLE COMMUNITY CTR,24,601,65,601,65,1.0,2026,senate,Sumter,GAINESVILLE COMMUNITY CTR,2020_block_population_to_2025_tiger_sld
Sumter-:-GEIGER TOWN HALL,24,382,42,382,42,1.0,2026,senate,Sumter,GEIGER TOWN HALL,2020_block_population_to_2025_tiger_sld
Sumter-:-LIVINGSTON CIVIC CTR,24,4370,130,4370,130,1.0,2026,senate,Sumter,LIVINGSTON CIVIC CTR,2020_block_population_to_2025_tiger_sld
Sumter-:-PANOLA TRAILER,24,331,30,331,30,1.0,2026,senate,Sumter,PANOLA TRAILER,2020_block_population_to_2025_tiger_sld
Sumter-:-WARD COMMUNITY CTR,24,365,100,365,100,1.0,2026,senate,Sumter,WARD COMMUNITY CTR,2020_block_population_to_2025_tiger_sld
Sumter-:-WHITFIELD TRAILER,24,170,28,170,28,1.0,2026,senate,Sumter,WHITFIELD TRAILER,2020_block_population_to_2025_tiger_sld
Sumter-:-YORK SUMTER RESCUE,24,2869,163,2869,163,1.0,2026,senate,Sumter,YORK SUMTER RESCUE,2020_block_population_to_2025_tiger_sld
Talladega-:-ANTIOCH BAPT CH,12,6315,313,6315,313,1.0,2026,senate,Talladega,ANTIOCH BAPT CH,2020_block_population_to_2025_tiger_sld
Talladega-:-BEMISTON REC CTR,11,677,49,677,49,1.0,2026,senate,Talladega,BEMISTON REC CTR,2020_block_population_to_2025_tiger_sld
Talladega-:-BERNEYS STATION VFD,12,776,44,776,44,1.0,2026,senate,Talladega,BERNEYS STATION VFD,2020_block_population_to_2025_tiger_sld
Talladega-:-BETHEL BAPT CH,11,1798,124,1798,124,1.0,2026,senate,Talladega,BETHEL BAPT CH,2020_block_population_to_2025_tiger_sld
Talladega-:-BON AIR BAPTIST CH,11,1048,46,1048,46,1.0,2026,senate,Talladega,BON AIR BAPTIST CH,2020_block_population_to_2025_tiger_sld
Talladega-:-CENTRAL AL COMM COLL,11,3988,136,3988,136,1.0,2026,senate,Talladega,CENTRAL AL COMM COLL,2020_block_population_to_2025_tiger_sld
Talladega-:-COUNTY LINE VFD,12,961,44,961,44,1.0,2026,senate,Talladega,COUNTY LINE VFD,2020_block_population_to_2025_tiger_sld
Talladega-:-EASTABOGA BAPTIST CH,11,2074,98,2074,98,1.0,2026,senate,Talladega,EASTABOGA BAPTIST CH,2020_block_population_to_2025_tiger_sld
Talladega-:-FAYETTEVILLE UMC,12,1656,80,1656,80,1.0,2026,senate,Talladega,FAYETTEVILLE UMC,2020_block_population_to_2025_tiger_sld
Talladega-:-IRONATON VFD,11,8,3,1677,89,0.004770423375074538,2026,senate,Talladega,IRONATON VFD,2020_block_population_to_2025_tiger_sld
Talladega-:-IRONATON VFD,12,1669,86,1677,89,0.9952295766249255,2026,senate,Talladega,IRONATON VFD,2020_block_population_to_2025_tiger_sld
Talladega-:-J CRAIG SMITH COMM CTR,11,111,8,14201,668,0.007816350961199916,2026,senate,Talladega,J CRAIG SMITH COMM CTR,2020_block_population_to_2025_tiger_sld
Talladega-:-J CRAIG SMITH COMM CTR,12,14090,660,14201,668,0.9921836490388001,2026,senate,Talladega,J CRAIG SMITH COMM CTR,2020_block_population_to_2025_tiger_sld
Talladega-:-KINGSTON BAPT CH,11,607,30,607,30,1.0,2026,senate,Talladega,KINGSTON BAPT CH,2020_block_population_to_2025_tiger_sld
Talladega-:-LIMBAUGH COMM CTR,11,6498,302,6498,302,1.0,2026,senate,Talladega,LIMBAUGH COMM CTR,2020_block_population_to_2025_tiger_sld
Talladega-:-LINCOLN OLD HS GYM,11,7230,385,7230,385,1.0,2026,senate,Talladega,LINCOLN OLD HS GYM,2020_block_population_to_2025_tiger_sld
Talladega-:-MABRA CTR,11,7575,203,7575,203,1.0,2026,senate,Talladega,MABRA CTR,2020_block_population_to_2025_tiger_sld
Talladega-:-MUNFORD OLD HS GYM,12,3403,138,3403,138,1.0,2026,senate,Talladega,MUNFORD OLD HS GYM,2020_block_population_to_2025_tiger_sld
Talladega-:-OAK GROVE CITY HALL,11,2965,172,2965,173,1.0,2026,senate,Talladega,OAK GROVE CITY HALL,2020_block_population_to_2025_tiger_sld
Talladega-:-OAK GROVE CITY HALL,12,0,1,2965,173,0.0,2026,senate,Talladega,OAK GROVE CITY HALL,2020_block_population_to_2025_tiger_sld
Talladega-:-RENFROE VFD,11,2052,78,2052,78,1.0,2026,senate,Talladega,RENFROE VFD,2020_block_population_to_2025_tiger_sld
Talladega-:-RUSSELL CHAPEL BAPT,11,1212,39,1212,39,1.0,2026,senate,Talladega,RUSSELL CHAPEL BAPT,2020_block_population_to_2025_tiger_sld
Talladega-:-SPRING ST COMM CTR,11,5137,154,5137,154,1.0,2026,senate,Talladega,SPRING ST COMM CTR,2020_block_population_to_2025_tiger_sld
Talladega-:-ST ANDREWS METHODIST,11,1708,143,1708,144,1.0,2026,senate,Talladega,ST ANDREWS METHODIST,2020_block_population_to_2025_tiger_sld
Talladega-:-ST ANDREWS METHODIST,12,0,1,1708,144,0.0,2026,senate,Talladega,ST ANDREWS METHODIST,2020_block_population_to_2025_tiger_sld
Talladega-:-STEMLEY VFD+,11,3076,173,3076,173,1.0,2026,senate,Talladega,STEMLEY VFD+,2020_block_population_to_2025_tiger_sld
Talladega-:-SYCAMORE NUTRITION CTR,12,1082,122,1082,122,1.0,2026,senate,Talladega,SYCAMORE NUTRITION CTR,2020_block_population_to_2025_tiger_sld
Talladega-:-TALLADEGA CENTRAL HS GYM,11,726,16,726,16,1.0,2026,senate,Talladega,TALLADEGA CENTRAL HS GYM,2020_block_population_to_2025_tiger_sld
Talladega-:-WALDO CITY HALL,11,52,6,879,89,0.05915813424345848,2026,senate,Talladega,WALDO CITY HALL,2020_block_population_to_2025_tiger_sld
Talladega-:-WALDO CITY HALL,12,827,83,879,89,0.9408418657565415,2026,senate,Talladega,WALDO CITY HALL,2020_block_population_to_2025_tiger_sld
Talladega-:-WINTERBORO OLD HIGH SCH GYM,12,2828,167,2828,167,1.0,2026,senate,Talladega,WINTERBORO OLD HIGH SCH GYM,2020_block_population_to_2025_tiger_sld
Tallapoosa-:-A/C HOU AUTH Y&A SERVICE,30,2170,83,2170,83,1.0,2026,senate,Tallapoosa,A/C HOU AUTH Y&A SERVICE,2020_block_population_to_2025_tiger_sld
Tallapoosa-:-ALEX CITY FIRE LAKE HILL,30,2018,68,2018,68,1.0,2026,senate,Tallapoosa,ALEX CITY FIRE LAKE HILL,2020_block_population_to_2025_tiger_sld
Tallapoosa-:-ALEX CITY NATIONAL GUARD,30,4707,184,4707,184,1.0,2026,senate,Tallapoosa,ALEX CITY NATIONAL GUARD,2020_block_population_to_2025_tiger_sld
Tallapoosa-:-CHURCH OF GOD'S GRACE,27,476,26,476,26,1.0,2026,senate,Tallapoosa,CHURCH OF GOD'S GRACE,2020_block_population_to_2025_tiger_sld
Tallapoosa-:-COOPER COMM CTR,30,3273,83,3273,83,1.0,2026,senate,Tallapoosa,COOPER COMM CTR,2020_block_population_to_2025_tiger_sld
Tallapoosa-:-COUNTY CAREER TECH,27,1399,130,1399,130,1.0,2026,senate,Tallapoosa,COUNTY CAREER TECH,2020_block_population_to_2025_tiger_sld
Tallapoosa-:-DADEVILLE REC CTR,27,3444,197,3444,197,1.0,2026,senate,Tallapoosa,DADEVILLE REC CTR,2020_block_population_to_2025_tiger_sld
Tallapoosa-:-DAVISTON COMM CTR,27,412,89,412,89,1.0,2026,senate,Tallapoosa,DAVISTON COMM CTR,2020_block_population_to_2025_tiger_sld
Tallapoosa-:-DUNCAN MEMORIAL COMM CTR,30,2193,44,2193,44,1.0,2026,senate,Tallapoosa,DUNCAN MEMORIAL COMM CTR,2020_block_population_to_2025_tiger_sld
Tallapoosa-:-EAGLE CREEK V_ H_,27,518,40,518,40,1.0,2026,senate,Tallapoosa,EAGLE CREEK V_ H_,2020_block_population_to_2025_tiger_sld
Tallapoosa-:-FELLOWSHIP BAPT CH,27,347,46,347,46,1.0,2026,senate,Tallapoosa,FELLOWSHIP BAPT CH,2020_block_population_to_2025_tiger_sld
Tallapoosa-:-HACKNEYVILLE COMM CTR,27,1549,92,1549,92,1.0,2026,senate,Tallapoosa,HACKNEYVILLE COMM CTR,2020_block_population_to_2025_tiger_sld
Tallapoosa-:-HILLABEE BAPTIST CH,27,935,36,1041,39,0.8981748318924111,2026,senate,Tallapoosa,HILLABEE BAPTIST CH,2020_block_population_to_2025_tiger_sld
Tallapoosa-:-HILLABEE BAPTIST CH,30,106,3,1041,39,0.10182516810758886,2026,senate,Tallapoosa,HILLABEE BAPTIST CH,2020_block_population_to_2025_tiger_sld
Tallapoosa-:-JACKSONS GAP V_F_D_,27,2345,146,2345,146,1.0,2026,senate,Tallapoosa,JACKSONS GAP V_F_D_,2020_block_population_to_2025_tiger_sld
Tallapoosa-:-MANOY V_ H_,27,1661,67,1661,67,1.0,2026,senate,Tallapoosa,MANOY V_ H_,2020_block_population_to_2025_tiger_sld
Tallapoosa-:-MARY'S CROSS ROADS V_ H_,27,500,55,500,55,1.0,2026,senate,Tallapoosa,MARY'S CROSS ROADS V_ H_,2020_block_population_to_2025_tiger_sld
Tallapoosa-:-NEW PACES PT_ V_F_D_,27,2480,98,2480,98,1.0,2026,senate,Tallapoosa,NEW PACES PT_ V_F_D_,2020_block_population_to_2025_tiger_sld
Tallapoosa-:-NEW SITE TOWN HALL,27,1065,105,1065,105,1.0,2026,senate,Tallapoosa,NEW SITE TOWN HALL,2020_block_population_to_2025_tiger_sld
Tallapoosa-:-OURTOWN V_F_D_,30,1381,93,1381,93,1.0,2026,senate,Tallapoosa,OURTOWN V_F_D_,2020_block_population_to_2025_tiger_sld
Tallapoosa-:-PEARSON CHAPEL,30,510,20,510,20,1.0,2026,senate,Tallapoosa,PEARSON CHAPEL,2020_block_population_to_2025_tiger_sld
Tallapoosa-:-PENTECOST U_M_C_,27,210,30,210,30,1.0,2026,senate,Tallapoosa,PENTECOST U_M_C_,2020_block_population_to_2025_tiger_sld
Tallapoosa-:-REELTOWN FIRE DEPT_,27,2324,63,2324,63,1.0,2026,senate,Tallapoosa,REELTOWN FIRE DEPT_,2020_block_population_to_2025_tiger_sld
Tallapoosa-:-ROCKY CREEK BAPTIST CH,27,865,60,865,60,1.0,2026,senate,Tallapoosa,ROCKY CREEK BAPTIST CH,2020_block_population_to_2025_tiger_sld
Tallapoosa-:-TALLASSEE CITY HALL,27,1661,113,1661,113,1.0,2026,senate,Tallapoosa,TALLASSEE CITY HALL,2020_block_population_to_2025_tiger_sld
Tallapoosa-:-UNION COMM BUILDING,27,1340,93,1340,93,1.0,2026,senate,Tallapoosa,UNION COMM BUILDING,2020_block_population_to_2025_tiger_sld
Tallapoosa-:-WALL STREET COMM CTR,27,1422,64,1422,64,1.0,2026,senate,Tallapoosa,WALL STREET COMM CTR,2020_block_population_to_2025_tiger_sld
Tuscaloosa-:-ABERNANT BAPT CH,21,2501,70,2501,70,1.0,2026,senate,Tuscaloosa,ABERNANT BAPT CH,2020_block_population_to_2025_tiger_sld
