cycle,chamber,district,dem_votes,rep_votes,two_party_votes,legislative_dem_margin,war_eligible,winner_party,map_vintage
2022,house,60.0,9872.0,0.0,9872.0,100.0,False,D,2021_enacted
2022,house,61.0,0.0,10546.0,10546.0,-100.0,False,R,2021_enacted
2022,house,62.0,3094.0,8803.0,11897.0,-47.9868874506178,True,R,2021_enacted
2022,house,63.0,2827.0,5541.0,8368.0,-32.43307839388145,True,R,2021_enacted
2022,house,64.0,0.0,11041.0,11041.0,-100.0,False,R,2021_enacted
2022,house,65.0,4759.0,12693.0,17452.0,-45.46183818473527,True,R,2021_enacted
2022,house,66.0,0.0,12042.0,12042.0,-100.0,False,R,2021_enacted
2022,house,67.0,10335.0,0.0,10335.0,100.0,False,D,2021_enacted
2022,house,68.0,9517.0,8948.0,18465.0,3.081505551042513,True,D,2021_enacted
2022,house,69.0,8769.0,7103.0,15872.0,10.496471774193548,True,D,2021_enacted
2022,house,70.0,6245.0,0.0,6245.0,100.0,False,D,2021_enacted
2022,house,71.0,9126.0,0.0,9126.0,100.0,False,D,2021_enacted
2022,house,72.0,8128.0,0.0,8128.0,100.0,False,D,2021_enacted
2022,house,73.0,0.0,10343.0,10343.0,-100.0,False,R,2021_enacted
2022,house,74.0,7538.0,4986.0,12524.0,20.37687639731715,True,D,2021_enacted
2022,house,75.0,0.0,11688.0,11688.0,-100.0,False,R,2021_enacted
2022,house,76.0,8312.0,0.0,8312.0,100.0,False,D,2021_enacted
2022,house,77.0,7062.0,0.0,7062.0,100.0,False,D,2021_enacted
2022,house,78.0,6991.0,0.0,6991.0,100.0,False,D,2021_enacted
2022,house,79.0,0.0,7690.0,7690.0,-100.0,False,R,2021_enacted
2022,house,80.0,0.0,8113.0,8113.0,-100.0,False,R,2021_enacted
2022,house,81.0,0.0,12116.0,12116.0,-100.0,False,R,2021_enacted
2022,house,82.0,6257.0,2526.0,8783.0,42.479790504383466,True,D,2021_enacted
2022,house,83.0,6540.0,0.0,6540.0,100.0,False,D,2021_enacted
2022,house,84.0,7463.0,0.0,7463.0,100.0,False,D,2021_enacted
2022,house,85.0,5668.0,6665.0,12333.0,-8.08400227033163,True,R,2021_enacted
2022,house,86.0,0.0,10697.0,10697.0,-100.0,False,R,2021_enacted
2022,house,87.0,0.0,12957.0,12957.0,-100.0,False,R,2021_enacted
2022,house,88.0,0.0,10020.0,10020.0,-100.0,False,R,2021_enacted
2022,house,89.0,0.0,7855.0,7855.0,-100.0,False,R,2021_enacted
2022,house,90.0,0.0,11567.0,11567.0,-100.0,False,R,2021_enacted
2022,house,91.0,0.0,9794.0,9794.0,-100.0,False,R,2021_enacted
2022,house,92.0,1789.0,11778.0,13567.0,-73.62718360728238,True,R,2021_enacted
2022,house,93.0,0.0,10333.0,10333.0,-100.0,False,R,2021_enacted
2022,house,94.0,0.0,14207.0,14207.0,-100.0,False,R,2021_enacted
2022,house,95.0,2465.0,14242.0,16707.0,-70.49141078589813,True,R,2021_enacted
2022,house,96.0,0.0,11990.0,11990.0,-100.0,False,R,2021_enacted
2022,house,97.0,7337.0,0.0,7337.0,100.0,False,D,2021_enacted
2022,house,98.0,7655.0,0.0,7655.0,100.0,False,D,2021_enacted
2022,house,99.0,8252.0,0.0,8252.0,100.0,False,D,2021_enacted
2022,house,100.0,0.0,9781.0,9781.0,-100.0,False,R,2021_enacted
2022,house,101.0,0.0,8968.0,8968.0,-100.0,False,R,2021_enacted
2022,house,102.0,0.0,10472.0,10472.0,-100.0,False,R,2021_enacted
2022,house,103.0,6015.0,0.0,6015.0,100.0,False,D,2021_enacted
2022,house,104.0,0.0,8871.0,8871.0,-100.0,False,R,2021_enacted
2022,house,105.0,0.0,10554.0,10554.0,-100.0,False,R,2021_enacted
2022,senate,1.0,0.0,35480.0,35480.0,-100.0,False,R,2021_enacted
2022,senate,2.0,20749.0,25951.0,46700.0,-11.139186295503212,True,R,2021_enacted
2022,senate,3.0,0.0,30578.0,30578.0,-100.0,False,R,2021_enacted
2022,senate,4.0,0.0,38265.0,38265.0,-100.0,False,R,2021_enacted
2022,senate,5.0,0.0,36159.0,36159.0,-100.0,False,R,2021_enacted
2022,senate,6.0,0.0,30883.0,30883.0,-100.0,False,R,2021_enacted
2022,senate,7.0,17295.0,29095.0,46390.0,-25.436516490622978,True,R,2021_enacted
2022,senate,8.0,0.0,33758.0,33758.0,-100.0,False,R,2021_enacted
2022,senate,9.0,0.0,32709.0,32709.0,-100.0,False,R,2021_enacted
2022,senate,10.0,0.0,32153.0,32153.0,-100.0,False,R,2021_enacted
2022,senate,11.0,0.0,33505.0,33505.0,-100.0,False,R,2021_enacted
2022,senate,12.0,10271.0,28786.0,39057.0,-47.40507463450854,True,R,2021_enacted
2022,senate,13.0,0.0,31759.0,31759.0,-100.0,False,R,2021_enacted
2022,senate,14.0,0.0,31917.0,31917.0,-100.0,False,R,2021_enacted
2022,senate,15.0,0.0,35704.0,35704.0,-100.0,False,R,2021_enacted
2022,senate,16.0,0.0,33719.0,33719.0,-100.0,False,R,2021_enacted
2022,senate,17.0,0.0,38137.0,38137.0,-100.0,False,R,2021_enacted
2022,senate,18.0,28642.0,0.0,28642.0,100.0,False,D,2021_enacted
2022,senate,19.0,26369.0,0.0,26369.0,100.0,False,D,2021_enacted
2022,senate,20.0,27567.0,0.0,27567.0,100.0,False,D,2021_enacted
2022,senate,21.0,11198.0,21962.0,33160.0,-32.46079613992762,True,R,2021_enacted
2022,senate,22.0,0.0,32880.0,32880.0,-100.0,False,R,2021_enacted
2022,senate,23.0,25953.0,21682.0,47635.0,8.966096357720163,True,D,2021_enacted
2022,senate,24.0,25440.0,0.0,25440.0,100.0,False,D,2021_enacted
2022,senate,25.0,0.0,32640.0,32640.0,-100.0,False,R,2021_enacted
2022,senate,26.0,25901.0,0.0,25901.0,100.0,False,D,2021_enacted
2022,senate,27.0,10996.0,26014.0,37010.0,-40.57822210213456,True,R,2021_enacted
2022,senate,28.0,21252.0,0.0,21252.0,100.0,False,D,2021_enacted
2022,senate,29.0,6476.0,31576.0,38052.0,-65.9623672868706,True,R,2021_enacted
2022,senate,30.0,0.0,29225.0,29225.0,-100.0,False,R,2021_enacted
2022,senate,31.0,0.0,30618.0,30618.0,-100.0,False,R,2021_enacted
2022,senate,32.0,0.0,41073.0,41073.0,-100.0,False,R,2021_enacted
2022,senate,33.0,23203.0,11401.0,34604.0,34.10588371286556,True,D,2021_enacted
2022,senate,34.0,0.0,27043.0,27043.0,-100.0,False,R,2021_enacted
2022,senate,35.0,0.0,27133.0,27133.0,-100.0,False,R,2021_enacted
