cycle,chamber,district,dem_candidate_spending,I_x,rep_candidate_spending,log_spending_ratio_d_to_r,spending_constant,dem_finance_matched,I_y,rep_finance_matched,finance_complete
2022,house,105,0.0,0.0,14693.26,,500.0,False,False,True,False
2022,senate,1,0.0,0.0,0.0,,500.0,False,False,False,False
2022,senate,2,0.0,0.0,860810.07,,500.0,False,False,True,False
2022,senate,3,0.0,0.0,6684.42,,500.0,False,False,True,False
2022,senate,4,0.0,0.0,122166.20999999999,,500.0,False,False,True,False
2022,senate,5,0.0,0.0,101850.89,,500.0,False,False,True,False
2022,senate,6,0.0,0.0,53559.29,,500.0,False,False,True,False
2022,senate,7,14453.74,0.0,175694.68,-2.4666280843095465,500.0,True,False,True,True
2022,senate,8,0.0,0.0,26187.34,,500.0,False,False,True,False
2022,senate,9,0.0,0.0,14738.05,,500.0,False,False,True,False
2022,senate,10,0.0,0.0,42704.57,,500.0,False,False,True,False
2022,senate,11,0.0,0.0,96043.42,,500.0,False,False,True,False
2022,senate,12,3228.96,0.0,185008.38,-3.906970681826516,500.0,True,False,True,True
2022,senate,13,0.0,0.0,276956.06,,500.0,False,False,True,False
2022,senate,14,0.0,0.0,26647.16,,500.0,False,False,True,False
2022,senate,15,0.0,0.0,0.0,,500.0,False,False,True,False
2022,senate,16,0.0,0.0,0.0,,500.0,False,False,True,False
2022,senate,17,0.0,0.0,117154.17,,500.0,False,False,True,False
2022,senate,18,60620.37,0.0,0.0,,500.0,True,False,False,False
2022,senate,19,176264.72,0.0,0.0,,500.0,True,False,False,False
2022,senate,20,82369.3,0.0,0.0,,500.0,True,False,False,False
2022,senate,21,56777.44,0.0,142595.24,-0.9156035936408231,500.0,True,False,True,True
2022,senate,22,0.0,0.0,0.0,,500.0,False,False,False,False
2022,senate,23,218789.6,0.0,0.0,6.0835404112386415,500.0,True,False,True,True
2022,senate,24,147562.12,0.0,0.0,,500.0,True,False,False,False
2022,senate,25,0.0,0.0,0.0,,500.0,False,False,True,False
2022,senate,26,0.0,0.0,0.0,,500.0,False,False,False,False
2022,senate,27,10254.82,0.0,0.0,3.06850120673791,500.0,True,False,True,True
2022,senate,28,0.0,0.0,0.0,,500.0,True,False,False,False
2022,senate,29,0.0,0.0,0.0,0.0,500.0,True,False,True,True
2022,senate,30,0.0,0.0,48005.62,,500.0,False,False,True,False
2022,senate,31,0.0,0.0,0.0,,500.0,False,False,True,False
2022,senate,32,0.0,0.0,92783.59,,500.0,False,False,True,False
2022,senate,33,238275.82,0.0,96439.01000000001,0.9014431022477735,500.0,True,False,True,True
2022,senate,34,0.0,0.0,0.0,,500.0,False,False,False,False
2022,senate,35,0.0,0.0,60165.020000000004,,500.0,False,False,True,False
2026,house,1,0.0,0.0,38212.94,,500.0,False,False,True,False
2026,house,2,2130.07,0.0,0.0,,500.0,True,False,False,False
2026,house,3,0.0,0.0,11099.76,,500.0,False,False,True,False
2026,house,4,0.0,0.0,7658.18,-2.7921682854433296,500.0,True,False,True,True
2026,house,5,1966.32,0.0,2513.31,-0.20031198121843696,500.0,True,False,True,True
2026,house,6,0.0,0.0,6502.4,,500.0,False,False,True,False
2026,house,7,0.0,0.0,19343.260000000002,,500.0,False,False,True,False
2026,house,8,0.0,0.0,38077.65,,500.0,False,False,True,False
2026,house,9,0.0,0.0,6022.040000000001,,500.0,False,False,True,False
2026,house,10,82963.44,0.0,0.0,,500.0,True,False,False,False
2026,house,11,0.0,0.0,0.0,,500.0,False,False,True,False
2026,house,12,0.0,0.0,52897.409999999996,,500.0,False,False,True,False
2026,house,13,0.0,0.0,42891.31,,500.0,False,False,True,False
2026,house,14,0.0,0.0,45516.33,,500.0,False,False,True,False
2026,house,15,3556.6600000000003,0.0,12890.96,-1.1942198774834905,500.0,True,False,True,True
2026,house,16,1358.78,0.0,12324.41,-1.9314300275590537,500.0,True,False,True,True
2026,house,17,0.0,0.0,0.0,,500.0,False,False,True,False
2026,house,18,0.0,0.0,6430.5,,500.0,False,False,True,False
2026,house,19,20841.49,0.0,7.08,3.7397395622784275,500.0,True,False,True,True
2026,house,20,0.0,0.0,386389.23,,500.0,False,False,True,False
2026,house,21,2993.67,0.0,10519.460000000001,-1.1487100410823505,500.0,True,False,True,True
2026,house,22,0.0,0.0,63650.0,,500.0,False,False,True,False
2026,house,23,0.0,0.0,13497.87,,500.0,False,False,True,False
2026,house,24,0.0,0.0,22339.8,,500.0,False,False,True,False
2026,house,25,3969.71,0.0,8486.9,-0.6984444318672367,500.0,True,False,True,True
2026,house,26,0.0,0.0,0.0,,500.0,False,False,True,False
2026,house,27,0.0,0.0,10612.63,,500.0,False,False,True,False
2026,house,28,12418.47,0.0,3003.91,1.304778582476723,500.0,True,False,True,True
2026,house,29,0.0,0.0,26469.909999999996,,500.0,False,False,True,False
2026,house,30,0.0,0.0,0.0,,500.0,False,False,True,False
2026,house,31,0.0,0.0,23273.989999999998,,500.0,False,False,True,False
2026,house,32,15629.18,0.0,20938.68,-0.2845667132479935,500.0,True,False,True,True
2026,house,33,0.0,0.0,0.0,,500.0,False,False,False,False
2026,house,34,0.0,0.0,4869.34,,500.0,False,False,True,False
2026,house,35,0.0,0.0,4527.82,,500.0,False,False,True,False
2026,house,36,0.0,0.0,23495.37,,500.0,False,False,True,False
2026,house,37,10264.99,0.0,0.0,3.069446382439472,500.0,True,False,True,True
2026,house,38,2379.46,0.0,80062.89,-3.331435345082143,500.0,True,False,True,True
2026,house,39,0.0,0.0,26799.66,,500.0,False,False,True,False
2026,house,40,1870.26,0.0,0.0,,500.0,True,False,False,False
2026,house,41,2570.4700000000003,0.0,12912.67,-1.4743691382763169,500.0,True,False,True,True
2026,house,42,0.0,0.0,0.0,,500.0,False,False,False,False
2026,house,43,0.0,0.0,16909.37,,500.0,False,False,True,False
2026,house,44,0.0,0.0,0.0,,500.0,False,False,True,False
2026,house,45,6870.18,0.0,53178.51,-1.9855706059583482,500.0,True,False,True,True
2026,house,46,0.0,0.0,25810.97,,500.0,False,False,True,False
2026,house,47,7886.1900000000005,0.0,0.0,,500.0,True,False,False,False
2026,house,48,0.0,0.0,679037.32,,500.0,False,False,True,False
2026,house,49,0.0,0.0,5527.860000000001,,500.0,False,False,True,False
2026,house,50,0.0,0.0,50655.48,,500.0,False,False,True,False
2026,house,51,0.0,0.0,0.0,,500.0,False,False,True,False
2026,house,52,42204.58,0.0,0.0,,500.0,True,False,False,False
2026,house,53,57630.2,0.0,0.0,,500.0,True,False,False,False
2026,house,54,74939.6,0.0,0.0,,500.0,True,False,False,False
2026,house,55,50675.590000000004,0.0,0.0,,500.0,True,False,False,False
2026,house,56,34163.12,0.0,0.0,,500.0,True,False,False,False
2026,house,57,107066.83,0.0,0.0,,500.0,True,False,False,False
2026,house,58,20567.98,0.0,0.0,,500.0,True,False,False,False
2026,house,59,14038.460000000001,0.0,0.0,,500.0,True,False,False,False
2026,house,60,206975.75,0.0,0.0,,500.0,True,False,False,False
2026,house,61,0.0,0.0,4022.5,,500.0,False,False,True,False
2026,house,62,0.0,0.0,11683.18,,500.0,False,False,True,False
2026,house,63,0.0,0.0,20295.52,,500.0,False,False,True,False
2026,house,64,0.0,0.0,58471.61,,500.0,False,False,True,False
2026,house,65,0.0,0.0,13699.95,,500.0,False,False,True,False
2026,house,66,0.0,0.0,9739.69,,500.0,False,False,True,False
2026,house,67,6680.38,0.0,0.0,,500.0,True,False,False,False
2026,house,68,44160.17,0.0,0.0,,500.0,True,False,False,False
2026,house,69,98234.15,0.0,0.0,5.285578065129544,500.0,True,False,True,True
2026,house,70,5880.95,0.0,3178.91,0.5507004764390209,500.0,True,False,True,True
2026,house,71,15512.92,0.0,0.0,,500.0,True,False,False,False
2026,house,72,145351.88999999998,0.0,0.0,,500.0,True,False,False,False
2026,house,73,0.0,0.0,12017.29,,500.0,False,False,True,False
2026,house,74,49832.69,0.0,0.0,4.611801947168122,500.0,True,False,True,True
2026,house,75,4586.78,0.0,0.0,2.319792197971762,500.0,True,False,True,True
2026,house,76,52541.41,0.0,0.0,,500.0,True,False,False,False
2026,house,77,0.0,0.0,0.0,,500.0,False,False,False,False
2026,house,78,37636.07,0.0,0.0,,500.0,True,False,False,False
2026,house,79,0.0,0.0,0.0,,500.0,False,False,True,False
2026,house,80,917.04,0.0,9583.18,-1.9622985001193445,500.0,True,False,True,True
2026,house,81,0.0,0.0,12059.89,,500.0,False,False,True,False
2026,house,82,112798.68,0.0,0.0,,500.0,True,False,False,False
2026,house,83,25137.1,0.0,0.0,,500.0,True,False,False,False
2026,house,84,19324.32,0.0,0.0,,500.0,True,False,False,False
2026,house,85,2050.46,0.0,0.0,1.6294209156184343,500.0,True,False,True,True
2026,house,86,0.0,0.0,33109.18,,500.0,False,False,True,False
2026,house,87,0.0,0.0,11755.210000000001,,500.0,False,False,True,False
2026,house,88,0.0,0.0,2714.73,,500.0,False,False,True,False
2026,house,89,0.0,0.0,0.0,,500.0,False,False,True,False
2026,house,90,0.0,0.0,17778.18,,500.0,False,False,True,False
2026,house,91,0.0,0.0,127743.77,,500.0,False,False,True,False
2026,house,92,0.0,0.0,0.0,,500.0,False,False,False,False
2026,house,93,0.0,0.0,130252.93,,500.0,False,False,True,False
2026,house,94,0.0,0.0,25171.75,,500.0,False,False,True,False
2026,house,95,0.0,0.0,628247.45,,500.0,False,False,True,False
2026,house,96,0.0,0.0,64953.42,,500.0,False,False,True,False
2026,house,97,70147.7,0.0,0.0,,500.0,True,False,False,False
2026,house,98,58380.4,0.0,0.0,,500.0,True,False,False,False
2026,house,99,77999.63,0.0,0.0,,500.0,True,False,False,False
2026,house,100,0.0,0.0,0.0,,500.0,False,False,False,False
2026,house,101,3641.0,0.0,107100.07999999999,-3.257484086658401,500.0,True,False,True,True
2026,house,102,0.0,0.0,4354.07,,500.0,False,False,True,False
2026,house,103,56658.130000000005,0.0,0.0,,500.0,True,False,False,False
2026,house,104,0.0,0.0,0.0,,500.0,False,False,True,False
2026,house,105,0.0,0.0,5905.78,,500.0,False,False,True,False
2026,senate,1,0.0,0.0,0.0,,500.0,False,False,True,False
2026,senate,2,4138.48,0.0,26199.100000000002,-1.7502431306097277,500.0,True,False,True,True
2026,senate,3,5394.110000000001,0.0,10374.130000000001,-0.61243302658606,500.0,True,False,True,True
2026,senate,4,0.0,0.0,1275485.16,,500.0,False,False,True,False
2026,senate,5,0.0,0.0,0.0,,500.0,False,False,False,False
2026,senate,6,1474.18,0.0,13281.73,-1.943190679708057,500.0,True,False,True,True
2026,senate,7,7174.19,0.0,8895.32,-0.20234894251143873,500.0,True,False,True,True
2026,senate,8,0.0,0.0,30845.56,-4.138219810814595,500.0,True,False,True,True
2026,senate,9,0.0,0.0,0.0,,500.0,False,False,False,False
2026,senate,10,0.0,31660.649999999998,581296.73,,500.0,False,True,True,False
2026,senate,11,2900.73,0.0,39916.99,-2.4752601266590237,500.0,True,False,True,True
2026,senate,12,0.0,0.0,17559.42,,500.0,False,False,True,False
2026,senate,13,2488.98,0.0,330979.88,-4.708634921889641,500.0,True,False,True,True
2026,senate,14,0.0,0.0,20163.32,-3.72150732834009,500.0,True,False,True,True
2026,senate,15,0.0,0.0,738171.46,,500.0,False,False,True,False
2026,senate,16,1427.17,0.0,0.0,1.349199786132153,500.0,True,False,True,True
2026,senate,17,0.0,0.0,39573.05,,500.0,False,False,True,False
2026,senate,18,47721.91,0.0,0.0,,500.0,True,False,False,False
2026,senate,19,19585.76,0.0,0.0,,500.0,True,False,False,False
2026,senate,20,69563.84,0.0,0.0,,500.0,True,False,False,False
2026,senate,21,0.0,0.0,24803.170000000002,,500.0,False,False,True,False
2026,senate,22,2270.5,0.0,76134.44,-3.320018774732819,500.0,True,False,True,True
2026,senate,23,59160.42,0.0,0.0,,500.0,True,False,False,False
2026,senate,24,87792.88,0.0,0.0,,500.0,True,False,False,False
2026,senate,26,0.0,0.0,0.0,,500.0,True,False,False,False
2026,senate,27,0.0,0.0,0.0,,500.0,False,False,True,False
2026,senate,28,0.0,0.0,2482.41,-1.785878879067751,500.0,True,False,True,True
2026,senate,29,0.0,0.0,0.0,,500.0,False,False,True,False
2026,senate,30,0.0,0.0,20440.96,,500.0,False,False,True,False
2026,senate,31,0.0,0.0,0.0,,500.0,False,False,True,False
2026,senate,32,1291.8600000000001,0.0,606711.73,-5.8256233575758225,500.0,True,False,True,True
2026,senate,33,8673.14,0.0,0.0,,500.0,True,False,False,False
2026,senate,34,0.0,0.0,79288.8,,500.0,False,False,True,False
2026,senate,35,0.0,0.0,3061.1800000000003,,500.0,False,False,True,False
