cycle,chamber,district,dem_votes,rep_votes,two_party_votes,legislative_dem_margin,war_eligible,winner_party,map_vintage,statewide_index_margin,statewide_index_offices,core_index_margin,core_index_offices,core_index_complete,baseline_quality,raw_overperformance,core_raw_overperformance,incumbent_count,incumbent_candidate,incumbent_party,incumbency_source,match_score,dem_incumbent,rep_incumbent,open_seat,incumbency_status,pres_2012_dem_votes,pres_2012_rep_votes,pres_2012_two_party_votes,pres_2012_dem_margin,pres_2012_fallback_share,pres_2012_source_complete,pres_2016_dem_votes,pres_2016_rep_votes,pres_2016_two_party_votes,pres_2016_dem_margin,pres_2016_fallback_share,pres_2016_source_complete,pres_swing_2012_2016,pres_2020_dem_votes,pres_2020_rep_votes,pres_2020_two_party_votes,pres_2020_dem_margin,pres_2020_fallback_share,pres_2020_source_complete,pres_swing_2016_2020,acs_vintage,NAME,B03002_001E,B15003_001E,nonwhite_share,college_share,white_college_share,C15002H_001E,white_college_method,dem_candidate_spending,rep_candidate_spending,log_spending_ratio_d_to_r,spending_constant,dem_finance_matched,rep_finance_matched,finance_complete
2018,house,100,0.0,12086.0,12086.0,-100.0,False,R,2017_remedial,-33.528202691308,5,-30.9683671507267,2,True,complete_core_expanded,-66.471797308692,-69.03163284927331,1,Victor Gaston,R,prior_winner_match+wikipedia_incumbent_annotation,1.0,False,True,False,incumbent_running,7200.134744831072,13483.92951127586,20684.064256106933,-30.379884188328745,0.5260490748792132,True,5257.866475494636,13166.558171488554,18424.42464698319,-42.92504025241779,0.1662272807161082,True,-12.545156064089042,,,,,,,,2018,"State House District 100 (2018), Alabama",51107,33421,0.2761852583794784,0.3614793094162353,0.3759831572257091,25174,acs_c15002h_white_nh_bachelors_plus_direct,0.0,11645.37,,500.0,False,True,False
2018,house,101,0.0,10274.0,10274.0,-100.0,False,R,2017_remedial,-21.142001617889026,5,-17.912760689667575,2,True,complete_core_expanded,-78.85799838211098,-82.08723931033242,1,Chris Pringle,R,wikipedia_incumbent_annotation,1.0,False,True,False,incumbent_running,6091.730277069533,11070.98804040228,17162.718317471816,-29.01205782922985,0.5260490748792132,True,5006.513132736894,10512.67647343658,15519.189606173471,-35.47970918861225,0.1662272807161081,True,-6.467651359382398,,,,,,,,2018,"State House District 101 (2018), Alabama",45418,30443,0.3076973887005152,0.4107348158854252,0.446060606060606,22275,acs_c15002h_white_nh_bachelors_plus_direct,0.0,4432.139999999999,,500.0,False,True,False
2018,house,102,0.0,11048.0,11048.0,-100.0,False,R,2017_remedial,-50.16199725615501,5,-48.60813272322386,2,True,complete_core_expanded,-49.83800274384499,-51.39186727677614,0,,,,,False,False,True,open,6472.476800344526,13332.61306595468,19805.089866299204,-34.63824861145174,0.5260490748792132,True,4469.097062406388,13225.468252993804,17694.565315400192,-49.48621813821243,0.1662272807161081,True,-14.847969526760686,,,,,,,,2018,"State House District 102 (2018), Alabama",44924,30416,0.2063262398717834,0.1168135192004208,0.1062404133365625,24774,acs_c15002h_white_nh_bachelors_plus_direct,0.0,85039.99,,500.0,False,True,False
2018,house,103,8818.0,0.0,8818.0,100.0,False,D,2017_remedial,41.54250969308385,5,42.21365012827738,2,True,complete_core_expanded,58.45749030691615,57.78634987172262,1,Barbara Drummond,D,wikipedia_incumbent_annotation,1.0,True,False,False,incumbent_running,6480.669495941527,5158.212187542722,11638.88168348425,11.36240872931454,0.5260490748792132,True,9750.526525772972,5969.492579889672,15720.019105662646,24.0523495580314,0.1662272807161081,True,12.689940828716862,,,,,,,,2018,"State House District 103 (2018), Alabama",40504,26661,0.7005727829350188,0.2094820149281722,0.3274878967186659,9295,acs_c15002h_white_nh_bachelors_plus_direct,14093.72,0.0,,500.0,True,False,False
2018,house,104,4695.0,10152.0,14847.0,-36.7548999797939,True,R,2017_remedial,-30.59357090865888,5,-27.74526439907912,2,True,complete_core_expanded,-6.161329071135022,-9.00963558071478,1,Margie Wilcox,R,wikipedia_incumbent_annotation,1.0,False,True,False,incumbent_running,6170.927582241744,11921.33527875296,18092.262860994702,-31.78379476736754,0.526049074879213,True,5423.339082504615,12128.10046766242,17551.439550167037,-38.20063514444885,0.1662272807161081,True,-6.416840377081314,,,,,,,,2018,"State House District 104 (2018), Alabama",49078,33244,0.3128693100778352,0.2389303332932258,0.2331468702788779,24491,acs_c15002h_white_nh_bachelors_plus_direct,4923.8,5598.72,-0.1172822362931035,500.0,True,True,True
2018,house,105,0.0,10176.0,10176.0,-100.0,False,R,2017_remedial,-51.27958944274948,5,-48.92591927653968,2,True,complete_core_expanded,-48.72041055725053,-51.07408072346032,0,,,,,False,False,True,open,7301.036669380217,13182.096679343402,20483.13334872362,-28.711720564615938,0.5260490748792132,True,4812.565878696672,13958.984412340922,18771.550291037594,-48.72489694157639,0.1662272807161082,True,-20.01317637696045,,,,,,,,2018,"State House District 105 (2018), Alabama",43210,29227,0.2060402684563758,0.1446265439490881,0.1538236155874597,23891,acs_c15002h_white_nh_bachelors_plus_direct,0.0,70441.98,,500.0,False,True,False
2018,senate,1,15830.0,33141.0,48971.0,-35.34949255681934,True,R,2017_remedial,-36.74951404749736,5,-34.56070251250415,2,True,complete_core_expanded,1.4000214906780215,-0.7887900443151921,1,Tim Melson,R,prior_winner_match+wikipedia_incumbent_annotation,1.0,False,True,False,incumbent_running,14563.304476293066,31748.87874697456,46312.18322326762,-37.108106495068704,0.4058840925981941,True,14359.38882479448,41159.714752480206,55519.10357727468,-48.27225981843077,0.2199397396063148,True,-11.164153323362063,,,,,,,,2018,"State Senate District 1 (2018), Alabama",141016,100053,0.1877446530890112,0.2403126343038189,0.2417438521882245,83241,acs_c15002h_white_nh_bachelors_plus_direct,123341.01,243734.67,-0.679130959898339,500.0,True,True,True
2018,senate,2,26911.0,31997.0,58908.0,-8.633801860528282,True,R,2017_remedial,-8.933890781903914,5,-8.254750547088427,2,True,complete_core_expanded,0.3000889213756323,-0.3790513134398541,0,,,,,False,False,True,open,27387.67282657638,45115.875430164335,72503.54825674072,-24.451496554087264,0.2924634080094587,True,25953.535806399603,38715.07966083403,64668.615467233634,-19.73375146851638,0.0918573381328775,True,4.717745085570883,,,,,,,,2018,"State Senate District 2 (2018), Alabama",151021,100763,0.3649823534475338,0.4535295693855879,0.4791759764053981,67134,acs_c15002h_white_nh_bachelors_plus_direct,42147.09,346509.47000000003,-2.096393028808073,500.0,True,True,True
2018,senate,3,0.0,37295.0,37295.0,-100.0,False,R,2017_remedial,-35.85953382460593,5,-33.729350508455084,2,True,complete_core_expanded,-64.14046617539407,-66.27064949154492,1,Arthur Orr,R,prior_winner_match+wikipedia_incumbent_annotation,1.0,False,True,False,incumbent_running,17564.863891843477,42027.21025435602,59592.07414619949,-41.04966425987815,0.4431729962481439,True,16522.92912565851,44128.01783820014,60650.946963858645,-45.51468706497073,0.155526083070893,True,-4.46502280509258,,,,,,,,2018,"State Senate District 3 (2018), Alabama",145149,99422,0.2698537365052463,0.2592484560761199,0.2756079106658318,76656,acs_c15002h_white_nh_bachelors_plus_direct,0.0,8722.66,,500.0,False,True,False
2018,senate,4,0.0,39817.0,39817.0,-100.0,False,R,2017_remedial,-67.96801303090783,5,-64.23725659686072,2,True,complete_core_expanded,-32.03198696909217,-35.76274340313928,0,,,,,False,False,True,open,10799.104790216954,44034.6963187377,54833.801108954656,-60.611503956258105,0.31252623589313,True,6773.711729736307,50798.4832349162,57572.19496465251,-76.46880847987418,0.1171250561452272,True,-15.85730452361608,,,,,,,,2018,"State Senate District 4 (2018), Alabama",135909,94677,0.096674981053499,0.1301055166513514,0.1278026391279403,87150,acs_c15002h_white_nh_bachelors_plus_direct,0.0,414906.51,,500.0,False,True,False
2018,senate,5,0.0,42404.0,42404.0,-100.0,False,R,2017_remedial,-61.041455006408206,5,-55.80628087936516,2,True,complete_core_expanded,-38.958544993591794,-44.19371912063484,1,Greg J. Reed,R,prior_winner_match+wikipedia_incumbent_annotation,0.9,False,True,False,incumbent_running,16794.844979333528,44527.88193156221,61322.72691089574,-45.22472882284873,0.3982060077508755,True,12645.017083115848,49057.73425087059,61702.75133398644,-59.01311753613536,0.2436009052861164,True,-13.78838871328663,,,,,,,,2018,"State Senate District 5 (2018), Alabama",131617,92192,0.1077368425051474,0.1486246095105866,0.1535930901652091,83591,acs_c15002h_white_nh_bachelors_plus_direct,0.0,92942.51,,500.0,False,True,False
2018,senate,6,21796.0,22683.0,44479.0,-1.994199509881068,True,R,2017_remedial,-27.153407764657,5,-23.90075189053043,2,True,complete_core_expanded,25.15920825477593,21.90655238064936,1,Larry Stutts,R,prior_winner_match+wikipedia_incumbent_annotation,1.0,False,True,False,incumbent_running,19480.930077173245,34361.30606858596,53842.236145759205,-27.63699477698001,0.3502964216844817,True,16220.71418673242,40580.36811775082,56801.08230448324,-42.88589749124503,0.1536910095919008,True,-15.248902714265014,,,,,,,,2018,"State Senate District 6 (2018), Alabama",134386,91307,0.2312443260458678,0.1650147305244942,0.1765591221300933,73086,acs_c15002h_white_nh_bachelors_plus_direct,446940.19,440132.03,0.0153327471019937,500.0,True,True,True
2018,senate,7,24363.0,30080.0,54443.0,-10.50089083996106,True,R,2017_remedial,-6.740592649072459,5,-5.054392222813475,2,True,complete_core_expanded,-3.7602981908886015,-5.4464986171475855,0,,,,,False,False,True,open,26107.2544826938,33891.79461349852,59999.04909619231,-12.974439175401445,0.2425220191368105,True,25081.29491493877,33533.59788342025,58614.89279835903,-14.420060440199425,0.0775360701579341,True,-1.44562126479798,,,,,,,,2018,"State Senate District 7 (2018), Alabama",141987,97588,0.3661180248896025,0.3767983768496126,0.4359222002644834,67301,acs_c15002h_white_nh_bachelors_plus_direct,9196.79,457988.38,-3.8561400449583303,500.0,True,True,True
2018,senate,8,0.0,37913.0,37913.0,-100.0,False,R,2017_remedial,-52.46880063041221,5,-50.41705224720079,2,True,complete_core_expanded,-47.5311993695878,-49.582947752799214,1,Steve Livingston,R,prior_winner_match+wikipedia_incumbent_annotation,1.0,False,True,False,incumbent_running,14598.263617488084,39846.65786137637,54444.92147886445,-46.37419534839393,0.1862564976854496,True,11212.328199274178,45705.53998482285,56917.868184097024,-60.60172822000764,0.0763324676554641,True,-14.227532871613704,,,,,,,,2018,"State Senate District 8 (2018), Alabama",140640,98207,0.1417164391353811,0.2057490810227376,0.2032377224776219,86357,acs_c15002h_white_nh_bachelors_plus_direct,0.0,107154.84,,500.0,False,True,False
2018,senate,9,0.0,35192.0,35192.0,-100.0,False,R,2017_remedial,-61.14006738143858,5,-59.92967432560162,2,True,complete_core_expanded,-38.85993261856142,-40.070325674398376,1,Clay Scofield,R,prior_winner_match+wikipedia_incumbent_annotation,1.0,False,True,False,incumbent_running,4232.380530895859,14549.261231739829,18781.641762635685,-54.9306649079445,0.2277852540544023,True,8490.653186028061,44539.63383119591,53030.28701722397,-67.97809831475988,0.1618437690662813,True,-13.04743340681538,,,,,,,,2018,"State Senate District 9 (2018), Alabama",137968,93398,0.1794039197495071,0.2097047045975288,0.2213108706345302,81320,acs_c15002h_white_nh_bachelors_plus_direct,0.0,46430.14,,500.0,False,True,False
2018,senate,10,0.0,25902.0,25902.0,-100.0,False,R,2017_remedial,-46.40025234658032,5,-43.36287310839448,2,True,complete_core_expanded,-53.59974765341968,-56.63712689160552,0,,,,,False,False,True,open,15204.043446598498,37557.20069770301,52761.24414430151,-42.36662272399953,0.2649066134786367,True,12231.14141476635,42563.98776089326,54795.12917565961,-55.35682970814306,0.1029207372430717,True,-12.990206984143532,,,,,,,,2018,"State Senate District 10 (2018), Alabama",135844,94989,0.2058169665204204,0.162587246944383,0.1717371965942305,78690,acs_c15002h_white_nh_bachelors_plus_direct,0.0,272009.33,,500.0,False,True,False
2018,senate,11,11411.0,36192.0,47603.0,-52.057643425834506,True,R,2017_remedial,-48.7873294335649,5,-46.524864945474846,2,True,complete_core_expanded,-3.2703139922696067,-5.53277848035966,1,Jim McClendon,R,prior_winner_match+wikipedia_incumbent_annotation,1.0,False,True,False,incumbent_running,13136.315911855345,42760.50399887408,55896.81991072943,-52.9979847410467,0.261356679900368,True,12552.234250709313,46427.42367690292,58979.65792761223,-57.43537791923072,0.2013892331731094,True,-4.437393178184024,,,,,,,,2018,"State Senate District 11 (2018), Alabama",139078,96682,0.2138224593393635,0.1823296994269874,0.1934933034292049,78473,acs_c15002h_white_nh_bachelors_plus_direct,19164.67,95077.46,-1.5811133935398791,500.0,True,True,True
2018,senate,12,15010.0,27416.0,42426.0,-29.241502852024706,True,R,2017_remedial,-34.166655038165274,5,-32.10664196764766,2,True,complete_core_expanded,4.925152186140572,2.86513911562296,1,Del Marsh,R,prior_winner_match+wikipedia_incumbent_annotation,1.0,False,True,False,incumbent_running,17650.91385000025,35148.77199233954,52799.68584233979,-33.14008002734715,0.1684380934350924,True,15185.74383618026,38038.6130750689,53224.35691124917,-42.936863055002185,0.0811819868877215,True,-9.796783027655032,,,,,,,,2018,"State Senate District 12 (2018), Alabama",131854,90874,0.2803176240387095,0.1788740453815172,0.1864677599755966,68843,acs_c15002h_white_nh_bachelors_plus_direct,39189.86,884387.01,-3.104364225088849,500.0,True,True,True
2018,senate,13,12839.0,31614.0,44453.0,-42.23561964321868,True,R,2017_remedial,-41.20748756999112,5,-40.44834172622955,2,True,complete_core_expanded,-1.0281320732275605,-1.787277916989133,0,,,,,False,False,True,open,21162.115820418865,42072.15729316889,63234.27311358776,-33.0675762417468,0.4383296457286554,True,15995.67748321046,41508.77683929923,57504.454322509686,-44.36717060734173,0.2060578739181817,True,-11.299594365594936,,,,,,,,2018,"State Senate District 13 (2018), Alabama",142727,97115,0.2698368213442446,0.1709107758842609,0.1820947651336344,73297,acs_c15002h_white_nh_bachelors_plus_direct,0.0,464065.25,,500.0,False,True,False
2018,senate,14,13171.0,34953.0,48124.0,-45.26223921536032,True,R,2017_remedial,-39.4831734927302,5,-37.038847630092334,2,True,complete_core_expanded,-5.779065722630115,-8.223391585267983,1,Cam Ward,R,prior_winner_match+wikipedia_incumbent_annotation,1.0,False,True,False,incumbent_running,10255.30768367458,34397.01211495876,44652.31979863334,-54.06595791697944,0.5374337274679245,True,12029.90927685204,39448.66701993348,51478.57629678552,-53.26246317498401,0.388396601070532,True,0.8034947419954221,,,,,,,,2018,"State Senate District 14 (2018), Alabama",141313,93881,0.2507907977326926,0.276179418625707,0.2911371693482411,73340,acs_c15002h_white_nh_bachelors_plus_direct,0.0,146422.72,,500.0,False,True,False
2018,senate,15,0.0,44792.0,44792.0,-100.0,False,R,2017_remedial,-33.85399577386359,5,-29.436995685890963,2,True,complete_core_expanded,-66.14600422613641,-70.56300431410904,0,,,,,False,False,True,open,30254.605532332047,45701.14407242009,75955.74960475214,-20.33623342599681,0.6470122800574912,True,28762.285293636247,43576.69775849818,72338.98305213443,-20.479155000264853,0.5434987681615806,True,-0.1429215742680476,,,,,,,,2018,"State Senate District 15 (2018), Alabama",143495,98887,0.2049339698247325,0.4622245593455156,0.5118427137625458,80007,acs_c15002h_white_nh_bachelors_plus_direct,0.0,0.0,,500.0,False,False,False
2018,senate,16,21851.0,37068.0,58919.0,-25.8269828069044,True,R,2017_remedial,-23.247061532885752,5,-18.89475678569272,2,True,complete_core_expanded,-2.579921274018641,-6.932226021211672,1,"J.T. ""Jabo"" Waggoner",R,prior_winner_match+wikipedia_incumbent_annotation,1.0,False,True,False,incumbent_running,32130.08760322313,41718.55951760783,73848.64712083097,-12.98395067237462,0.8368028257417544,True,32080.0791194482,39465.62789761749,71545.70701706568,-10.322839882493058,0.7591707753036767,True,2.661110789881562,,,,,,,,2018,"State Senate District 16 (2018), Alabama",140776,95946,0.2568264476899471,0.59489712963542,0.6382061985745158,74501,acs_c15002h_white_nh_bachelors_plus_direct,46712.5,144557.19,-1.1224693904144285,500.0,True,True,True
2018,senate,17,0.0,45964.0,45964.0,-100.0,False,R,2017_remedial,-61.45390275228747,5,-58.74410544230396,2,True,complete_core_expanded,-38.54609724771253,-41.25589455769604,1,Shay Shelnutt,R,prior_winner_match+wikipedia_incumbent_annotation,1.0,False,True,False,incumbent_running,24313.70255030469,41599.35385773888,65913.05640804357,-26.224927577967332,0.6384621315951732,True,23128.575132638176,42616.761546993024,65745.3366796312,-29.6419296007538,0.6174884802266245,True,-3.417002022786466,,,,,,,,2018,"State Senate District 17 (2018), Alabama",138090,95510,0.1450213628792815,0.1952465710396817,0.1943130221305907,83911,acs_c15002h_white_nh_bachelors_plus_direct,0.0,172487.8,,500.0,False,True,False
2018,senate,18,39819.0,0.0,39819.0,100.0,False,D,2017_remedial,53.81035814792127,5,55.49674493203098,2,True,complete_core_expanded,46.18964185207873,44.50325506796902,1,Rodger M. Smitherman,D,prior_winner_match+wikipedia_incumbent_annotation,0.9444444444444444,True,False,False,incumbent_running,31536.23134066019,27951.48317849072,59487.71451915091,6.026031074055515,1.0,True,30864.79417456976,26545.25454580573,57410.04872037549,7.524013173726805,1.0,True,1.4979820996712905,,,,,,,,2018,"State Senate District 18 (2018), Alabama",134900,94979,0.5980059303187546,0.3463186599142968,0.5428015564202334,41120,acs_c15002h_white_nh_bachelors_plus_direct,57779.12,0.0,,500.0,True,False,False
2018,senate,19,38668.0,0.0,38668.0,100.0,False,D,2017_remedial,49.66164128805664,5,50.2965415341472,2,True,complete_core_expanded,50.33835871194336,49.7034584658528,1,Priscilla Dunn,D,prior_winner_match+wikipedia_incumbent_annotation,1.0,True,False,False,incumbent_running,30564.052985146696,27089.81309949201,57653.86608463871,6.026031074055521,1.0,True,29913.31444575358,25726.93476522512,55640.2492109787,7.524013173726805,1.0,True,1.497982099671284,,,,,,,,2018,"State Senate District 19 (2018), Alabama",129692,88572,0.7273154859204886,0.1605699318068915,0.1461796468983819,27131,acs_c15002h_white_nh_bachelors_plus_direct,16832.11,0.0,,500.0,True,False,False
2018,senate,20,36478.0,0.0,36478.0,100.0,False,D,2017_remedial,55.94942578110327,5,56.59509303037215,2,True,complete_core_expanded,44.050574218896735,43.40490696962785,1,Linda Coleman-Madison,D,wikipedia_incumbent_annotation,1.0,True,False,False,incumbent_running,28065.40029745234,24875.184223436925,52940.584520889264,6.026031074055521,1.0,True,27467.860514167616,23623.72303710428,51091.5835512719,7.524013173726803,1.0,True,1.4979820996712814,,,,,,,,2018,"State Senate District 20 (2018), Alabama",139669,90417,0.7390616385883768,0.1951292345466007,0.2000492212495165,28443,acs_c15002h_white_nh_bachelors_plus_direct,10065.69,0.0,,500.0,True,False,False
2018,senate,21,16005.0,33368.0,49373.0,-35.16699410609037,True,R,2017_remedial,-30.317226237712344,5,-25.335372015273283,2,True,complete_core_expanded,-4.849767868378027,-9.831622090817088,1,Gerald Allen,R,prior_winner_match+wikipedia_incumbent_annotation,1.0,False,True,False,incumbent_running,21640.301461282612,39835.74792814195,61476.04938942457,-29.597618336856584,0.3261622538465075,True,19059.455926290724,42193.03548070732,61252.49140699805,-37.76757324155733,0.1286172863539697,True,-8.169954904700745,,,,,,,,2018,"State Senate District 21 (2018), Alabama",140525,87528,0.2296459704678882,0.3068503793071931,0.3198185263883306,69652,acs_c15002h_white_nh_bachelors_plus_direct,17451.04,164547.61,-2.2185859257593243,500.0,True,True,True
2018,senate,22,0.0,34507.0,34507.0,-100.0,False,R,2017_remedial,-37.32860974478549,5,-35.00474612482422,2,True,complete_core_expanded,-62.67139025521451,-64.99525387517578,1,Greg Albritton,R,prior_winner_match+wikipedia_incumbent_annotation,1.0,False,True,False,incumbent_running,19510.81149400026,38852.0703459482,58362.88183994846,-33.13965699121657,0.3711112193086059,True,17029.562964778903,40903.99769346798,57933.56065824688,-41.21002482399731,0.154024195129599,True,-8.07036783278074,,,,,,,,2018,"State Senate District 22 (2018), Alabama",138080,94088,0.3306851100811123,0.1489562962333135,0.1725702799013188,65666,acs_c15002h_white_nh_bachelors_plus_direct,0.0,49475.49,,500.0,False,True,False
2018,senate,23,29920.0,0.0,29920.0,100.0,False,D,2017_remedial,23.71029620847677,5,24.183194477894745,2,True,complete_core_expanded,76.28970379152324,75.81680552210526,0,,,,,False,False,True,open,34718.39361408729,18691.534121413664,53409.92773550096,30.00726676142039,0.3447081707943122,False,38504.88486419718,23706.940268222508,62211.82513241969,23.786385569747893,0.1601426552107683,True,-6.220881191672497,,,,,,,,2018,"State Senate District 23 (2018), Alabama",125265,84660,0.6379834750329302,0.1421332388377037,0.1975624082232011,34050,acs_c15002h_white_nh_bachelors_plus_direct,56928.2,0.0,,500.0,True,False,False
2018,senate,24,37394.0,0.0,37394.0,100.0,False,D,2017_remedial,34.618162306522,5,36.32685759678066,2,True,complete_core_expanded,65.38183769347799,63.67314240321934,1,Bobby Singleton,D,prior_winner_match+wikipedia_incumbent_annotation,1.0,True,False,False,incumbent_running,30378.64582765069,18040.69357070084,48419.33939835153,25.48145515874159,0.2732543235775044,False,35326.95136336604,21070.94544944397,56397.89681281001,25.27754884413352,0.1033522199005236,True,-0.2039063146080728,,,,,,,,2018,"State Senate District 24 (2018), Alabama",140224,91759,0.6653996462802374,0.1873058773526302,0.2837543237508357,34403,acs_c15002h_white_nh_bachelors_plus_direct,107386.34,0.0,,500.0,True,False,False
2018,senate,25,20866.0,33029.0,53895.0,-22.567956211151312,True,R,2017_remedial,-17.203402651191546,5,-15.34100743464326,2,True,complete_core_expanded,-5.364553559959767,-7.226948776508053,0,,,,,False,False,True,open,5448.184826642798,16231.266844370635,21679.451671013438,-49.73872116952747,0.2110509665478587,False,32921.75095645428,32325.04890270341,65246.79985915769,0.914530758656233,0.6931512350505092,True,50.65325192818371,,,,,,,,2018,"State Senate District 25 (2018), Alabama",144497,98359,0.4110119933285812,0.3675413536127858,0.3786634460547504,62100,acs_c15002h_white_nh_bachelors_plus_direct,11244.07,298927.9,-3.238525221671834,500.0,True,True,True
2018,senate,26,31973.0,7863.0,39836.0,60.52314489406567,True,D,2017_remedial,57.10612419816274,5,56.392536323944014,2,True,complete_core_expanded,3.4170206959029272,4.130608570121652,0,,,,,False,False,True,open,,,,,,False,30727.25682017431,17734.043615594866,48461.300435769175,26.81152401554041,1.0,True,,,,,,,,,2018,"State Senate District 26 (2018), Alabama",125761,81733,0.7847424877346714,0.2354618085718131,0.4292641186537364,21036,acs_c15002h_white_nh_bachelors_plus_direct,162248.96,0.0,,500.0,True,False,False
2018,senate,27,20586.0,29741.0,50327.0,-18.191030659486955,True,R,2017_remedial,-18.025528569749035,5,-17.463462174271108,2,True,complete_core_expanded,-0.1655020897379202,-0.7275684852158477,1,Tom Whatley,R,prior_winner_match+wikipedia_incumbent_annotation,1.0,False,True,False,incumbent_running,19540.4385268554,28091.146247638822,47631.58477449422,-17.951759869560668,0.3161305374848829,True,20991.49171316004,34655.365730729834,55646.85744388988,-24.55461933559756,0.1702198128678521,True,-6.60285946603689,,,,,,,,2018,"State Senate District 27 (2018), Alabama",149856,90739,0.3547405509288918,0.3226286381820386,0.3834819632560011,59656,acs_c15002h_white_nh_bachelors_plus_direct,36910.45,855540.21,-3.130367272180555,500.0,True,True,True
2018,senate,28,28442.0,0.0,28442.0,100.0,False,D,2017_remedial,15.451619048811336,5,15.601263845765429,2,True,complete_core_expanded,84.54838095118866,84.39873615423457,1,Billy Beasley,D,prior_winner_match+wikipedia_incumbent_annotation,1.0,True,False,False,incumbent_running,30224.071261551657,22924.4951915102,53148.56645306185,13.734285903060202,0.2596443859459901,False,28540.10609581169,21506.19963245938,50046.305728271065,14.054796574882593,0.1291423795465227,True,0.3205106718223902,,,,,,,,2018,"State Senate District 28 (2018), Alabama",136492,92373,0.5943498520059785,0.1646368527600056,0.2080804156752294,41186,acs_c15002h_white_nh_bachelors_plus_direct,15030.88,0.0,,500.0,True,False,False
2018,senate,29,0.0,34273.0,34273.0,-100.0,False,R,2017_remedial,-53.30886095802216,5,-52.06908148195157,2,True,complete_core_expanded,-46.69113904197784,-47.93091851804843,0,,,,,False,False,True,open,14467.28750185704,42339.815907302574,56807.103409159616,-49.06521672948272,0.4693218975905043,True,12889.439979713354,47637.37641021129,60526.81638992464,-57.409159283457896,0.1406357605180688,True,-8.343942553975175,,,,,,,,2018,"State Senate District 29 (2018), Alabama",140141,97560,0.2609443346344039,0.186070110701107,0.2003706400158845,75545,acs_c15002h_white_nh_bachelors_plus_direct,0.0,86561.84,,500.0,False,True,False
2018,senate,30,0.0,35256.0,35256.0,-100.0,False,R,2017_remedial,-40.24926450356685,5,-38.04480348674781,2,True,complete_core_expanded,-59.75073549643315,-61.95519651325219,1,"Clyde Chambliss, Jr.",R,prior_winner_match+wikipedia_incumbent_annotation,1.0,False,True,False,incumbent_running,16825.10215473321,40696.79562844326,57521.897783176464,-41.50018409283403,0.5555403868215151,True,15613.346348908432,43740.45205821399,59353.79840712242,-47.38888910929468,0.2260433880125462,True,-5.888705016460648,,,,,,,,2018,"State Senate District 30 (2018), Alabama",138385,94885,0.2866640170538714,0.2222690625494019,0.243865183937417,70051,acs_c15002h_white_nh_bachelors_plus_direct,0.0,29840.8,,500.0,False,True,False
2018,senate,31,0.0,33137.0,33137.0,-100.0,False,R,2017_remedial,-47.154646368572365,5,-45.8071059824245,2,True,complete_core_expanded,-52.84535363142764,-54.1928940175755,1,Jimmy W. Holley,R,prior_winner_match+wikipedia_incumbent_annotation,0.9230769230769232,False,True,False,incumbent_running,15250.05931974824,38633.13363978759,53883.19295953584,-43.39585877473728,0.1989871702756235,True,12684.533825343648,41610.08040497833,54294.61423032198,-53.27516732493993,0.0934979599916445,True,-9.879308550202651,,,,,,,,2018,"State Senate District 31 (2018), Alabama",138606,91253,0.2811061570206196,0.2079493276933361,0.2273974591651542,68875,acs_c15002h_white_nh_bachelors_plus_direct,0.0,9564.3,,500.0,False,True,False
2018,senate,32,15193.0,45726.0,60919.0,-50.12065201332918,True,R,2017_remedial,-47.91775056774574,5,-45.42306881726353,2,True,complete_core_expanded,-2.202901445583436,-4.697583196065651,0,,,,,False,False,True,open,14694.30731740978,51514.55407151603,66208.86138892581,-55.612263950312936,0.398699183125052,True,15108.031143191234,58280.87687543452,73388.90801862575,-58.82748074312023,0.1945457133160355,True,-3.215216792807297,,,,,,,,2018,"State Senate District 32 (2018), Alabama",155058,111863,0.1503372931419211,0.3530032271617961,0.369864552902,97898,acs_c15002h_white_nh_bachelors_plus_direct,42404.81,530081.96,-2.514990501018536,500.0,True,True,True
2018,senate,33,34995.0,0.0,34995.0,100.0,False,D,2017_remedial,56.99812925569781,5,57.67735870914919,2,True,complete_core_expanded,43.00187074430219,42.32264129085081,1,Vivian Davis Figures,D,prior_winner_match+wikipedia_incumbent_annotation,1.0,True,False,False,incumbent_running,36702.78441596036,20936.405663506182,57639.19007946655,27.353574418233904,0.5260490748792132,True,37391.32944154528,14652.870602368745,52044.200043914025,43.69066835495638,0.1662272807161082,True,16.337093936722475,,,,,,,,2018,"State Senate District 33 (2018), Alabama",132948,87714,0.7462090441375575,0.189570650067264,0.3250673643925489,25607,acs_c15002h_white_nh_bachelors_plus_direct,178616.78,0.0,,500.0,True,False,False
2018,senate,34,0.0,35093.0,35093.0,-100.0,False,R,2017_remedial,-39.380277263468784,5,-37.14412716999382,2,True,complete_core_expanded,-60.619722736531216,-62.85587283000618,0,,,,,False,False,True,open,19840.917336944924,36576.25588065222,56417.17321759714,-29.66355382457794,0.5260490748792132,True,16107.080111956726,41045.080514402085,57152.16062635881,-43.63439654623285,0.1662272807161082,True,-13.970842721654911,,,,,,,,2018,"State Senate District 34 (2018), Alabama",140703,94537,0.2449912226462832,0.2499761997947893,0.2540032536940183,74377,acs_c15002h_white_nh_bachelors_plus_direct,0.0,31253.0,,500.0,False,True,False
