cycle,chamber,district,party,candidate,committee_match_status,surname_results,compatible_results,name_score,name_margin,fcpa_record_id,committee_id,fcpa_candidate_name,committee_status,registered_date,search_url,retrieved_at_utc,pcc_records_with_activity,aggregation_status
2014,senate,23,D,Hank Sanders,unresolved,22,3,85.5,5.5,,,,,,https://fcpa.alabamavotes.gov/page.request.do?page=com.acf.common.page.committeesearchresults&pageNumber=1&pageSize=100&sortDirection=ASC&sortBy=candidateLastName&criteria=%5B%7B%22field_key%22%3A%22candidateLastName%22%2C%22comparison_type%22%3A%22like%22%2C%22comparison_value_1%22%3A%22SANDERS%22%7D%2C%7B%22field_key%22%3A%22committeeType%22%2C%22comparison_type%22%3A%22equalTo%22%2C%22comparison_value_1%22%3A%221%22%7D%5D,2026-08-24T23:43:10.830736+00:00,,
2014,senate,27,D,Haylee Moss,unresolved,8,0,0.0,0.0,,,,,,https://fcpa.alabamavotes.gov/page.request.do?page=com.acf.common.page.committeesearchresults&pageNumber=1&pageSize=100&sortDirection=ASC&sortBy=candidateLastName&criteria=%5B%7B%22field_key%22%3A%22candidateLastName%22%2C%22comparison_type%22%3A%22like%22%2C%22comparison_value_1%22%3A%22MOSS%22%7D%2C%7B%22field_key%22%3A%22committeeType%22%2C%22comparison_type%22%3A%22equalTo%22%2C%22comparison_value_1%22%3A%221%22%7D%5D,2026-08-24T23:43:10.830736+00:00,,
2014,senate,28,D,Billy Beasley,unresolved,11,3,95.0,0.0,,,,,,https://fcpa.alabamavotes.gov/page.request.do?page=com.acf.common.page.committeesearchresults&pageNumber=1&pageSize=100&sortDirection=ASC&sortBy=candidateLastName&criteria=%5B%7B%22field_key%22%3A%22candidateLastName%22%2C%22comparison_type%22%3A%22like%22%2C%22comparison_value_1%22%3A%22BEASLEY%22%7D%2C%7B%22field_key%22%3A%22committeeType%22%2C%22comparison_type%22%3A%22equalTo%22%2C%22comparison_value_1%22%3A%221%22%7D%5D,2026-08-24T23:43:10.830736+00:00,,
2014,senate,30,D,"Chambliss, Jr.",unresolved,3,0,0.0,0.0,,,,,,https://fcpa.alabamavotes.gov/page.request.do?page=com.acf.common.page.committeesearchresults&pageNumber=1&pageSize=100&sortDirection=ASC&sortBy=candidateLastName&criteria=%5B%7B%22field_key%22%3A%22candidateLastName%22%2C%22comparison_type%22%3A%22like%22%2C%22comparison_value_1%22%3A%22CHAMBLISS%22%7D%2C%7B%22field_key%22%3A%22committeeType%22%2C%22comparison_type%22%3A%22equalTo%22%2C%22comparison_value_1%22%3A%221%22%7D%5D,2026-08-24T23:43:10.830736+00:00,,
2014,senate,31,D,Larry Greenwood,unresolved,0,0,0.0,0.0,,,,,,https://fcpa.alabamavotes.gov/page.request.do?page=com.acf.common.page.committeesearchresults&pageNumber=1&pageSize=100&sortDirection=ASC&sortBy=candidateLastName&criteria=%5B%7B%22field_key%22%3A%22candidateLastName%22%2C%22comparison_type%22%3A%22like%22%2C%22comparison_value_1%22%3A%22GREENWOOD%22%7D%2C%7B%22field_key%22%3A%22committeeType%22%2C%22comparison_type%22%3A%22equalTo%22%2C%22comparison_value_1%22%3A%221%22%7D%5D,2026-08-24T23:43:10.830736+00:00,,
2014,senate,34,R,Rusty Glover,unique_office_district_party_review,10,2,85.5,85.5,6595.0,31470,"BENJAMIN ""RUSTY"" N. GLOVER",Active,04/03/2025,https://fcpa.alabamavotes.gov/page.request.do?page=com.acf.common.page.committeesearchresults&pageNumber=1&pageSize=100&sortDirection=ASC&sortBy=candidateLastName&criteria=%5B%7B%22field_key%22%3A%22candidateLastName%22%2C%22comparison_type%22%3A%22like%22%2C%22comparison_value_1%22%3A%22GLOVER%22%7D%2C%7B%22field_key%22%3A%22committeeType%22%2C%22comparison_type%22%3A%22equalTo%22%2C%22comparison_value_1%22%3A%221%22%7D%5D,2026-08-24T23:43:10.830736+00:00,1.0,single_active_pcc_record
2014,senate,34,R,Rusty Glover,unique_office_district_party_review,10,2,85.5,85.5,411.0,25284,"BENJAMIN ""RUSTY"" N GLOVER",Dissolved,08/18/2013,https://fcpa.alabamavotes.gov/page.request.do?page=com.acf.common.page.committeesearchresults&pageNumber=1&pageSize=100&sortDirection=ASC&sortBy=candidateLastName&criteria=%5B%7B%22field_key%22%3A%22candidateLastName%22%2C%22comparison_type%22%3A%22like%22%2C%22comparison_value_1%22%3A%22GLOVER%22%7D%2C%7B%22field_key%22%3A%22committeeType%22%2C%22comparison_type%22%3A%22equalTo%22%2C%22comparison_value_1%22%3A%221%22%7D%5D,2026-08-24T23:43:10.830736+00:00,1.0,single_active_pcc_record
2018,house,4,D,Jo Ann Cummings,unique_office_district_party_review,6,1,74.28571428571429,74.28571428571429,3354.0,28229,JOSEPHINE A CUMMINGS,Dissolved,08/21/2018,https://fcpa.alabamavotes.gov/page.request.do?page=com.acf.common.page.committeesearchresults&pageNumber=1&pageSize=100&sortDirection=ASC&sortBy=candidateLastName&criteria=%5B%7B%22field_key%22%3A%22candidateLastName%22%2C%22comparison_type%22%3A%22like%22%2C%22comparison_value_1%22%3A%22CUMMINGS%22%7D%2C%7B%22field_key%22%3A%22committeeType%22%2C%22comparison_type%22%3A%22equalTo%22%2C%22comparison_value_1%22%3A%221%22%7D%5D,2026-08-24T23:43:10.830736+00:00,1.0,single_active_pcc_record
2018,house,23,R,Tommy Hanes,unique_office_district_party_review,1,1,85.5,85.5,743.0,25617,JAMES THOMAS HANES,Dissolved,02/07/2014,https://fcpa.alabamavotes.gov/page.request.do?page=com.acf.common.page.committeesearchresults&pageNumber=1&pageSize=100&sortDirection=ASC&sortBy=candidateLastName&criteria=%5B%7B%22field_key%22%3A%22candidateLastName%22%2C%22comparison_type%22%3A%22like%22%2C%22comparison_value_1%22%3A%22HANES%22%7D%2C%7B%22field_key%22%3A%22committeeType%22%2C%22comparison_type%22%3A%22equalTo%22%2C%22comparison_value_1%22%3A%221%22%7D%5D,2026-08-24T23:43:10.830736+00:00,1.0,single_active_pcc_record
2018,house,27,D,Bill Jones,unresolved,100,0,0.0,0.0,,,,,,https://fcpa.alabamavotes.gov/page.request.do?page=com.acf.common.page.committeesearchresults&pageNumber=1&pageSize=100&sortDirection=ASC&sortBy=candidateLastName&criteria=%5B%7B%22field_key%22%3A%22candidateLastName%22%2C%22comparison_type%22%3A%22like%22%2C%22comparison_value_1%22%3A%22JONES%22%7D%2C%7B%22field_key%22%3A%22committeeType%22%2C%22comparison_type%22%3A%22equalTo%22%2C%22comparison_value_1%22%3A%221%22%7D%5D,2026-08-24T23:43:10.830736+00:00,,
2018,house,35,R,Steve Hurst,unique_office_district_party_review,6,1,85.5,85.5,341.0,25214,STEPHEN (STEVE) WILCOX HURST,Active,01/07/2020,https://fcpa.alabamavotes.gov/page.request.do?page=com.acf.common.page.committeesearchresults&pageNumber=1&pageSize=100&sortDirection=ASC&sortBy=candidateLastName&criteria=%5B%7B%22field_key%22%3A%22candidateLastName%22%2C%22comparison_type%22%3A%22like%22%2C%22comparison_value_1%22%3A%22HURST%22%7D%2C%7B%22field_key%22%3A%22committeeType%22%2C%22comparison_type%22%3A%22equalTo%22%2C%22comparison_value_1%22%3A%221%22%7D%5D,2026-08-24T23:43:10.830736+00:00,1.0,single_active_pcc_record
2018,house,36,D,Nicki Arnold-Swindle,unique_office_district_party_review,2,1,85.5,85.5,2658.0,27533,CONSTANCE NICOLE ARNOLD SWINDLE,Dissolved,02/06/2018,https://fcpa.alabamavotes.gov/page.request.do?page=com.acf.common.page.committeesearchresults&pageNumber=1&pageSize=100&sortDirection=ASC&sortBy=candidateLastName&criteria=%5B%7B%22field_key%22%3A%22candidateLastName%22%2C%22comparison_type%22%3A%22like%22%2C%22comparison_value_1%22%3A%22SWINDLE%22%7D%2C%7B%22field_key%22%3A%22committeeType%22%2C%22comparison_type%22%3A%22equalTo%22%2C%22comparison_value_1%22%3A%221%22%7D%5D,2026-08-24T23:43:10.830736+00:00,1.0,single_active_pcc_record
2018,house,44,R,Danny Garrett,unique_office_district_party_review,4,1,71.25,71.25,157.0,25030,JOHN DANIEL GARRETT,Active,02/08/2018,https://fcpa.alabamavotes.gov/page.request.do?page=com.acf.common.page.committeesearchresults&pageNumber=1&pageSize=100&sortDirection=ASC&sortBy=candidateLastName&criteria=%5B%7B%22field_key%22%3A%22candidateLastName%22%2C%22comparison_type%22%3A%22like%22%2C%22comparison_value_1%22%3A%22GARRETT%22%7D%2C%7B%22field_key%22%3A%22committeeType%22%2C%22comparison_type%22%3A%22equalTo%22%2C%22comparison_value_1%22%3A%221%22%7D%5D,2026-08-24T23:43:10.830736+00:00,1.0,single_active_pcc_record
2018,house,45,D,Jenn Gray,unique_office_district_party_review,13,1,81.81818181818181,81.81818181818181,2604.0,27479,JENNIFER GRAY,Dissolved,01/31/2018,https://fcpa.alabamavotes.gov/page.request.do?page=com.acf.common.page.committeesearchresults&pageNumber=1&pageSize=100&sortDirection=ASC&sortBy=candidateLastName&criteria=%5B%7B%22field_key%22%3A%22candidateLastName%22%2C%22comparison_type%22%3A%22like%22%2C%22comparison_value_1%22%3A%22GRAY%22%7D%2C%7B%22field_key%22%3A%22committeeType%22%2C%22comparison_type%22%3A%22equalTo%22%2C%22comparison_value_1%22%3A%221%22%7D%5D,2026-08-24T23:43:10.830736+00:00,1.0,single_active_pcc_record
2018,house,48,D,Alli Summerford,unresolved,2,0,0.0,0.0,,,,,,https://fcpa.alabamavotes.gov/page.request.do?page=com.acf.common.page.committeesearchresults&pageNumber=1&pageSize=100&sortDirection=ASC&sortBy=candidateLastName&criteria=%5B%7B%22field_key%22%3A%22candidateLastName%22%2C%22comparison_type%22%3A%22like%22%2C%22comparison_value_1%22%3A%22SUMMERFORD%22%7D%2C%7B%22field_key%22%3A%22committeeType%22%2C%22comparison_type%22%3A%22equalTo%22%2C%22comparison_value_1%22%3A%221%22%7D%5D,2026-08-24T23:43:10.830736+00:00,,
2018,house,66,D,Susan E. Smith,unresolved,100,0,0.0,0.0,,,,,,https://fcpa.alabamavotes.gov/page.request.do?page=com.acf.common.page.committeesearchresults&pageNumber=1&pageSize=100&sortDirection=ASC&sortBy=candidateLastName&criteria=%5B%7B%22field_key%22%3A%22candidateLastName%22%2C%22comparison_type%22%3A%22like%22%2C%22comparison_value_1%22%3A%22SMITH%22%7D%2C%7B%22field_key%22%3A%22committeeType%22%2C%22comparison_type%22%3A%22equalTo%22%2C%22comparison_value_1%22%3A%221%22%7D%5D,2026-08-24T23:43:10.830736+00:00,,
2018,house,73,D,Jack Jacobs,unique_office_district_party_review,11,1,67.05882352941177,67.05882352941177,2967.0,27842,JOHN R JACOBS,Dissolved,02/02/2018,https://fcpa.alabamavotes.gov/page.request.do?page=com.acf.common.page.committeesearchresults&pageNumber=1&pageSize=100&sortDirection=ASC&sortBy=candidateLastName&criteria=%5B%7B%22field_key%22%3A%22candidateLastName%22%2C%22comparison_type%22%3A%22like%22%2C%22comparison_value_1%22%3A%22JACOBS%22%7D%2C%7B%22field_key%22%3A%22committeeType%22%2C%22comparison_type%22%3A%22equalTo%22%2C%22comparison_value_1%22%3A%221%22%7D%5D,2026-08-24T23:43:10.830736+00:00,1.0,single_active_pcc_record
2018,house,73,R,Matt Fridy,unique_office_district_party_review,2,1,85.5,85.5,124.0,24997,MATTHEW DAVID FRIDY,Dissolved,06/15/2013,https://fcpa.alabamavotes.gov/page.request.do?page=com.acf.common.page.committeesearchresults&pageNumber=1&pageSize=100&sortDirection=ASC&sortBy=candidateLastName&criteria=%5B%7B%22field_key%22%3A%22candidateLastName%22%2C%22comparison_type%22%3A%22like%22%2C%22comparison_value_1%22%3A%22FRIDY%22%7D%2C%7B%22field_key%22%3A%22committeeType%22%2C%22comparison_type%22%3A%22equalTo%22%2C%22comparison_value_1%22%3A%221%22%7D%5D,2026-08-24T23:43:10.830736+00:00,1.0,single_active_pcc_record
2018,house,78,D,Kirk Hatcher,unique_office_district_party_review,8,1,70.0,70.0,1869.0,26744,LYCURGUS HATCHER,Active,12/08/2017,https://fcpa.alabamavotes.gov/page.request.do?page=com.acf.common.page.committeesearchresults&pageNumber=1&pageSize=100&sortDirection=ASC&sortBy=candidateLastName&criteria=%5B%7B%22field_key%22%3A%22candidateLastName%22%2C%22comparison_type%22%3A%22like%22%2C%22comparison_value_1%22%3A%22HATCHER%22%7D%2C%7B%22field_key%22%3A%22committeeType%22%2C%22comparison_type%22%3A%22equalTo%22%2C%22comparison_value_1%22%3A%221%22%7D%5D,2026-08-24T23:43:10.830736+00:00,0.0,committee_found_no_cycle_activity
2018,house,79,R,Joe Lovvorn,unique_office_district_party_review,2,1,85.5,85.5,1360.0,26234,JOSEPH FLOY LOVVORN,Active,12/06/2021,https://fcpa.alabamavotes.gov/page.request.do?page=com.acf.common.page.committeesearchresults&pageNumber=1&pageSize=100&sortDirection=ASC&sortBy=candidateLastName&criteria=%5B%7B%22field_key%22%3A%22candidateLastName%22%2C%22comparison_type%22%3A%22like%22%2C%22comparison_value_1%22%3A%22LOVVORN%22%7D%2C%7B%22field_key%22%3A%22committeeType%22%2C%22comparison_type%22%3A%22equalTo%22%2C%22comparison_value_1%22%3A%221%22%7D%5D,2026-08-24T23:43:10.830736+00:00,1.0,single_active_pcc_record
2018,house,85,R,J. Ron Wilson,unresolved,36,2,86.36363636363636,19.69696969696969,,,,,,https://fcpa.alabamavotes.gov/page.request.do?page=com.acf.common.page.committeesearchresults&pageNumber=1&pageSize=100&sortDirection=ASC&sortBy=candidateLastName&criteria=%5B%7B%22field_key%22%3A%22candidateLastName%22%2C%22comparison_type%22%3A%22like%22%2C%22comparison_value_1%22%3A%22WILSON%22%7D%2C%7B%22field_key%22%3A%22committeeType%22%2C%22comparison_type%22%3A%22equalTo%22%2C%22comparison_value_1%22%3A%221%22%7D%5D,2026-08-24T23:43:10.830736+00:00,,
2018,house,92,R,"Mike Jones, Jr.",unresolved,100,2,95.0,0.0,,,,,,https://fcpa.alabamavotes.gov/page.request.do?page=com.acf.common.page.committeesearchresults&pageNumber=1&pageSize=100&sortDirection=ASC&sortBy=candidateLastName&criteria=%5B%7B%22field_key%22%3A%22candidateLastName%22%2C%22comparison_type%22%3A%22like%22%2C%22comparison_value_1%22%3A%22JONES%22%7D%2C%7B%22field_key%22%3A%22committeeType%22%2C%22comparison_type%22%3A%22equalTo%22%2C%22comparison_value_1%22%3A%221%22%7D%5D,2026-08-24T23:43:10.830736+00:00,,
2018,house,95,R,Steve McMillan,unique_office_district_party_review,10,1,78.78787878787878,78.78787878787878,272.0,25145,STEPHEN A. MCMILLAN,Dissolved,07/03/2013,https://fcpa.alabamavotes.gov/page.request.do?page=com.acf.common.page.committeesearchresults&pageNumber=1&pageSize=100&sortDirection=ASC&sortBy=candidateLastName&criteria=%5B%7B%22field_key%22%3A%22candidateLastName%22%2C%22comparison_type%22%3A%22like%22%2C%22comparison_value_1%22%3A%22MILLAN%22%7D%2C%7B%22field_key%22%3A%22committeeType%22%2C%22comparison_type%22%3A%22equalTo%22%2C%22comparison_value_1%22%3A%221%22%7D%5D,2026-08-24T23:43:10.830736+00:00,1.0,single_active_pcc_record
2018,house,97,R,Stephen McNair,unique_office_district_party_review,1,1,75.67567567567568,75.67567567567568,2568.0,27443,MICHAEL STEPHEN MCNAIR,Dissolved,01/26/2018,https://fcpa.alabamavotes.gov/page.request.do?page=com.acf.common.page.committeesearchresults&pageNumber=1&pageSize=100&sortDirection=ASC&sortBy=candidateLastName&criteria=%5B%7B%22field_key%22%3A%22candidateLastName%22%2C%22comparison_type%22%3A%22like%22%2C%22comparison_value_1%22%3A%22NAIR%22%7D%2C%7B%22field_key%22%3A%22committeeType%22%2C%22comparison_type%22%3A%22equalTo%22%2C%22comparison_value_1%22%3A%221%22%7D%5D,2026-08-24T23:43:10.830736+00:00,1.0,single_active_pcc_record
