cycle,chamber,district,dem_votes,rep_votes,two_party_votes,legislative_dem_margin,war_eligible,winner_party,map_vintage,statewide_index_margin,statewide_index_offices,core_index_margin,core_index_offices,core_index_complete,baseline_quality,raw_overperformance,core_raw_overperformance,incumbent_count,incumbent_candidate,incumbent_party,incumbency_source,match_score,dem_incumbent,rep_incumbent,open_seat,incumbency_status,pres_2012_dem_votes,pres_2012_rep_votes,pres_2012_two_party_votes,pres_2012_dem_margin,pres_2012_fallback_share,pres_2012_source_complete,pres_2016_dem_votes,pres_2016_rep_votes,pres_2016_two_party_votes,pres_2016_dem_margin,pres_2016_fallback_share,pres_2016_source_complete,pres_swing_2012_2016,pres_2020_dem_votes,pres_2020_rep_votes,pres_2020_two_party_votes,pres_2020_dem_margin,pres_2020_fallback_share,pres_2020_source_complete,pres_swing_2016_2020,acs_vintage,NAME,B03002_001E,B15003_001E,nonwhite_share,college_share,white_college_share,C15002H_001E,white_college_method,dem_candidate_spending,rep_candidate_spending,log_spending_ratio_d_to_r,spending_constant,dem_finance_matched,rep_finance_matched,finance_complete,incumbency_advantage_d,dem_incumbent_i,rep_incumbent_i,prior_pres_dem_margin,prior_pres_swing,pres_trend_available,expected_raw_overperformance_oof,war_residual_oof,expected_raw_overperformance_loco,war_residual_loco,expected_raw_overperformance_final,war_residual_final,selected_ridge_alpha,war_model_se,war_final_ci_low,war_final_ci_high
2018,house,18,3886.0,9845.0,13731.0,-43.39815017114558,True,R,2017_remedial,-43.64414470538095,5,-39.66923424204097,2,True,complete_core_expanded,0.245994534235372,-3.728915929104609,0,,,,,False,False,True,open,5851.325114906565,13189.457584795644,19040.78269970221,-38.53902744241624,0.5187349970173785,True,3823.314513719976,14313.516401074909,18136.83091479488,-57.83922194917574,0.1466594304707828,True,-19.300194506759496,,,,,,,,2018,"State House District 18 (2018), Alabama",43837,29580,0.2013367703081872,0.1284651791751183,0.140127133890377,25013,acs_c15002h_white_nh_bachelors_plus_direct,43357.59,132413.55,-1.1087511229605171,500.0,True,True,1,0,0,0,-57.83922194917574,-19.300194506759496,1,3.8884522849317915,-3.6424577506964195,8.629099965524617,-8.383105431289245,3.5838407191665946,-3.3378461849312226,30,1.5241130212763423,-6.314269321261953,-0.5658217716714257
2018,house,20,8527.0,14589.0,23116.0,-26.224260252638864,True,R,2017_remedial,-30.945972328962306,5,-28.6265128935281,2,True,complete_core_expanded,4.721712076323438,2.402252640889237,1,Howard Sanderford,R,prior_winner_match+wikipedia_incumbent_annotation,1.0,False,True,False,incumbent_running,7661.268893833528,18437.50818193839,26098.777075771915,-41.29020780099573,0.2425220191368105,True,7411.669167042131,17013.07408649347,24424.7432535356,-39.31015699852439,0.0775360701579341,True,1.98005080247134,,,,,,,,2018,"State House District 20 (2018), Alabama",45201,32690,0.1430056857149177,0.5972468644845519,0.6060648309515511,28690,acs_c15002h_white_nh_bachelors_plus_direct,50601.39,77420.54,-0.4218778910898102,500.0,True,True,1,-1,0,1,-39.31015699852439,1.98005080247134,1,-2.9948823723266575,7.7165944486500955,0.7808252306061556,3.9408868457172828,-2.3917857218833016,7.11349779820674,30,2.5982117091889956,2.7868363748092264,13.286554003206707
2018,house,21,8391.0,13311.0,21702.0,-22.67072159247996,True,R,2017_remedial,-17.684387992217914,5,-15.640731044917551,2,True,complete_core_expanded,-4.986333600262043,-7.029990547562406,1,Rex Reynolds,R,wikipedia_incumbent_annotation,1.0,False,True,False,incumbent_running,7034.019382727191,13144.032671230734,20178.052053957923,-30.28049125933871,0.2425220191368105,True,7971.706019035999,14368.771047045531,22340.47706608153,-28.634415501009546,0.0775360701579341,True,1.6460757583291643,,,,,,,,2018,"State House District 21 (2018), Alabama",47888,35026,0.1782283661877715,0.4351910009707074,0.4367753189451722,29237,acs_c15002h_white_nh_bachelors_plus_direct,0.0,100363.47,,500.0,False,True,0,-1,0,1,-28.634415501009546,1.6460757583291643,1,0.07920429227244208,-5.0655378925344845,3.362278029424372,-8.348611629686415,0.2069101096641135,-5.193243709926156,30,1.8554189944173483,-8.560797433673605,-1.5339407523738353
2018,house,27,2456.0,13245.0,15701.0,-68.71536844786957,True,R,2017_remedial,-65.55563772509817,5,-64.35773471078,2,True,complete_core_expanded,-3.1597307227714,-4.357633737089572,0,,,,,False,False,True,open,542.8034865869818,2176.188037024167,2718.9915236111488,-60.0731755231018,0.2420817475826784,True,2435.115964800227,13939.529393510193,16374.64535831042,-70.25748147193474,0.1881290463024061,True,-10.184305948832945,,,,,,,,2018,"State House District 27 (2018), Alabama",45188,32506,0.0786491989023634,0.2194979388420599,0.2249476028294472,30536,acs_c15002h_white_nh_bachelors_plus_direct,0.0,90442.6,-5.20337571882742,500.0,True,True,1,0,0,0,-70.25748147193474,-10.184305948832945,1,1.3731763525925187,-4.532907075363919,5.204355203535787,-8.364085926307187,-0.1040183280973106,-3.0557123946740896,30,2.749767881565897,-9.190582599826392,1.8020275409342894
2018,house,28,5731.0,7091.0,12822.0,-10.606769614724692,True,R,2017_remedial,-11.023136100322468,5,-8.197301405432693,2,True,complete_core_expanded,0.4163664855977753,-2.4094682092919992,0,,,,,False,False,True,open,7815.132796488478,10994.294362028004,18809.42715851648,-16.901958463419092,0.2805891058385449,True,5966.532162733028,9252.363627762068,15218.895790495097,-21.59047220154562,0.1126066129220703,True,-4.688513738126527,,,,,,,,2018,"State House District 28 (2018), Alabama",45554,30912,0.3571804890898713,0.1275556418219461,0.1416690564955549,20922,acs_c15002h_white_nh_bachelors_plus_direct,29784.84,69722.18,-0.84101695826915,500.0,True,True,1,0,0,0,-21.59047220154562,-4.688513738126527,1,2.763495735130452,-2.3471292495326765,6.980290901792525,-6.56392441619475,2.46839610430678,-2.0520296187090046,30,1.2330957872321349,-4.661823641314519,0.3001426871133094
2018,house,29,3032.0,11528.0,14560.0,-58.35164835164835,True,R,2017_remedial,-60.980013814330086,5,-57.89431712125058,2,True,complete_core_expanded,2.628365462681735,-0.4573312303977701,1,Becky Nordgren,R,prior_winner_match+wikipedia_incumbent_annotation,1.0,False,True,False,incumbent_running,3309.992843963662,11461.71204032764,14771.7048842913,-55.184687618778334,0.2719003793950617,True,2812.078745711991,14826.428219667783,17638.506965379773,-68.11432224698567,0.109989997757814,True,-12.929634628207332,,,,,,,,2018,"State House District 29 (2018), Alabama",45085,31509,0.1598092491959631,0.1580818178933003,0.1662162649082982,27753,acs_c15002h_white_nh_bachelors_plus_direct,0.0,81873.58,,500.0,False,True,0,-1,0,1,-68.11432224698567,-12.929634628207332,1,3.020194265988546,-0.3918288033068107,8.131165349755351,-5.502799887073616,3.3905319353417003,-0.7621664726599651,30,1.8046489692401007,-4.289675304915069,2.6935255186731615
2018,house,30,2931.0,13779.0,16710.0,-64.91921005385997,True,R,2017_remedial,-62.45910741923908,5,-59.24512954779181,2,True,complete_core_expanded,-2.4601026346208883,-5.674080506068158,0,,,,,False,False,True,open,3995.799804677109,17517.8259355911,21513.62574026821,-62.85331117201731,0.2962294083442204,True,3583.01195900326,19906.707556494104,23489.719515497363,-69.49293535293715,0.1853669167696591,True,-6.639624180919846,,,,,,,,2018,"State House District 30 (2018), Alabama",46271,32880,0.1157096237384106,0.1904501216545012,0.1908958903184412,29613,acs_c15002h_white_nh_bachelors_plus_direct,7850.0,0.0,,500.0,True,False,0,0,0,0,-69.49293535293715,-6.639624180919846,1,5.173332458419015,-7.633435093039903,9.182542443150377,-11.642645077771265,5.463394236630879,-7.923496871251768,30,2.2712191181051797,-12.361884857251418,-3.836877544475084
2018,house,32,7761.0,4513.0,12274.0,26.46244093205149,True,D,2017_remedial,19.12246472436781,5,19.986525089002463,2,True,complete_core_expanded,7.33997620768368,6.475915843049027,1,Barbara Bigsby Boyd,D,prior_winner_match,1.0,True,False,False,incumbent_running,9809.154524824782,6426.446536227643,16235.601061052424,20.835126312089027,0.1092445041807096,True,8709.50760739634,6492.878465367927,15202.386072764266,14.580797589396836,0.0597653197797059,True,-6.254328722692192,,,,,,,,2018,"State House District 32 (2018), Alabama",42363,29733,0.5983051247550929,0.1248780815928429,0.1565456209948123,13108,acs_c15002h_white_nh_bachelors_plus_direct,56005.28,31235.12,0.5769101310482347,500.0,True,True,1,1,1,0,14.580797589396836,-6.254328722692192,1,10.399876616907498,-3.0599004092238182,12.439135425573646,-5.099159217889966,8.990908487449863,-1.6509322797661827,30,2.85336031281692,-7.748171374360675,3.1795010939702126
2018,house,33,4928.0,10155.0,15083.0,-34.65490950076245,True,R,2017_remedial,-30.59882077031644,5,-28.662109180056085,2,True,complete_core_expanded,-4.056088730446017,-5.992800320706365,1,Ron Johnson,R,prior_winner_match+wikipedia_incumbent_annotation,1.0,False,True,False,incumbent_running,6700.277127973517,11302.694247062342,18002.971375035857,-25.564763855986847,0.1307880957934211,True,5820.423800705789,12492.145768476128,18312.56956918192,-36.43247302114352,0.1289047499914329,True,-10.867709165156668,,,,,,,,2018,"State House District 33 (2018), Alabama",44633,30780,0.2969551677010283,0.1136127355425601,0.1359989301952393,22434,acs_c15002h_white_nh_bachelors_plus_direct,0.0,93964.28,,500.0,False,True,0,-1,0,1,-36.43247302114352,-10.867709165156668,1,2.055816950036365,-6.111905680482383,7.017978926009951,-11.074067656455968,2.2880728220003337,-6.3441615524463515,30,1.8846334926427162,-10.133121882382213,-3.0251501784287744
2018,house,36,4256.0,11399.0,15655.0,-45.62759501756627,True,R,2017_remedial,-41.23643671182138,5,-39.09977122206856,2,True,complete_core_expanded,-4.391158305744888,-6.527823795497717,1,Randy Wood,R,prior_winner_match+wikipedia_incumbent_annotation,1.0,False,True,False,incumbent_running,5672.472396273755,15082.30616865928,20754.77856493304,-45.33815546596214,0.224743454551559,True,5154.6681395710775,17122.15689167087,22276.825031241948,-53.72169838078851,0.1792440031989855,True,-8.383542914826371,,,,,,,,2018,"State House District 36 (2018), Alabama",47370,34253,0.2301034409964112,0.1888009809359764,0.1910405567032728,27591,acs_c15002h_white_nh_bachelors_plus_direct,7284.12,46111.24,-1.7897559527605682,500.0,True,True,1,-1,0,1,-53.72169838078851,-8.383542914826371,1,0.08675666559499673,-4.477914971339885,5.905197276259843,-10.29635558200473,0.46794211493007376,-4.859100420674961,30,1.1993273522656105,-7.362356865882984,-2.8563580148856706
2018,house,37,4505.0,11153.0,15658.0,-42.45752969727935,True,R,2017_remedial,-38.41293838835431,5,-37.694015597666784,2,True,complete_core_expanded,-4.044591308925035,-4.763514099612564,1,Bob Fincher,R,wikipedia_incumbent_annotation,1.0,False,True,False,incumbent_running,8887.97516655598,14724.924659811,23612.89982636698,-24.71932518316654,0.4218405649781387,True,5955.587079657915,13982.024258596994,19937.61133825491,-40.25776730604888,0.2204834442411772,True,-15.538442122882344,,,,,,,,2018,"State House District 37 (2018), Alabama",44255,31528,0.3107671449553723,0.1462192336970312,0.1714134322426811,22647,acs_c15002h_white_nh_bachelors_plus_direct,12150.86,19558.32,-0.4609188332204956,500.0,True,True,1,-1,0,1,-40.25776730604888,-15.538442122882344,1,2.4146839385240715,-6.459275247449106,6.316420780903858,-10.361012089828893,0.9084563674716191,-4.953047676396654,30,1.65816622839247,-8.39894736188306,-1.4579412107451923
2018,house,38,4944.0,11151.0,16095.0,-38.56477166821995,True,R,2017_remedial,-37.40354126775644,5,-37.35063987298511,2,True,complete_core_expanded,-1.1612304004635092,-1.2141317952348345,0,,,,,False,False,True,open,5452.041417325788,10748.361574518787,16200.402991844574,-32.69252104320623,0.4461131934014045,True,6138.2054733541,14377.933475143342,20516.13894849744,-40.16217682320143,0.1796974091831681,True,-7.4696557799952,,,,,,,,2018,"State House District 38 (2018), Alabama",52568,35220,0.273607517881601,0.2126348665530948,0.2426334653838898,26505,acs_c15002h_white_nh_bachelors_plus_direct,30524.43,183219.58,-1.7786356147259756,500.0,True,True,1,0,0,0,-40.16217682320143,-7.4696557799952,1,1.405674382008617,-2.5669047824721263,5.179745505910505,-6.340975906374014,0.7646243771146466,-1.9258547775781558,30,1.1406664950058052,-4.353889806854197,0.2584556528793851
2018,house,40,3819.0,11188.0,15007.0,-49.10375158259479,True,R,2017_remedial,-48.63865854703206,5,-46.34093836506497,2,True,complete_core_expanded,-0.4650930355627309,-2.7628132175298177,0,,,,,False,False,True,open,5316.538184181669,13628.83988806237,18945.37807224404,-43.8750901258532,0.1897885169972909,True,4140.502539781058,14694.396892800976,18834.899432582035,-56.03371757198232,0.0888802134166178,True,-12.158627446129117,,,,,,,,2018,"State House District 40 (2018), Alabama",46265,30658,0.1665838106560034,0.2367082001435188,0.2355724101678369,26633,acs_c15002h_white_nh_bachelors_plus_direct,6206.89,25410.47,-1.3515117779160952,500.0,True,True,1,0,0,0,-56.03371757198232,-12.158627446129117,1,2.146327990239529,-2.61142102580226,7.207152216593826,-7.672245252156557,2.693727679575181,-3.158820715137912,30,1.4871746942542876,-6.134004584007903,-0.312794044506803
2018,house,41,4610.0,14088.0,18698.0,-50.689913359717615,True,R,2017_remedial,-47.30588190238221,5,-45.13674446340357,2,True,complete_core_expanded,-3.384031457335404,-5.553168896314041,1,Corley Ellis,R,wikipedia_incumbent_annotation,1.0,False,True,False,incumbent_running,5351.33976733659,18971.39273600956,24322.73250334615,-55.997215636850086,0.4675227828528189,True,5638.891617527272,20709.226773906343,26348.11839143361,-57.19700713535122,0.2210330677748426,True,-1.1997914985011349,,,,,,,,2018,"State House District 41 (2018), Alabama",49480,33870,0.2069927243330638,0.2809565987599646,0.2930572648953884,27626,acs_c15002h_white_nh_bachelors_plus_direct,5237.63,34623.4,-1.811821341932935,500.0,True,True,1,-1,0,1,-57.19700713535122,-1.1997914985011349,1,-0.39657829252550236,-2.9874531648099016,4.236757452641429,-7.620788909976833,-0.6153858189624795,-2.7686456383729245,30,1.1903209887212727,-5.178408518255629,-0.5258065928402272
2018,house,43,5847.0,15035.0,20882.0,-43.99961689493344,True,R,2017_remedial,-40.17092910008432,5,-36.317885628451855,2,True,complete_core_expanded,-3.828687794849124,-7.681731266481584,1,Arnold G. Mooney II,R,wikipedia_incumbent_annotation,0.9285714285714286,False,True,False,incumbent_running,7061.998177870107,25506.09132984558,32568.08950771569,-56.63240746008726,0.4675227828528189,True,6771.065141535459,21170.634398310343,27941.6995398458,-51.53433575592142,0.2210330677748426,True,5.098071704165839,,,,,,,,2018,"State House District 43 (2018), Alabama",47943,33839,0.1831549965584131,0.5712934779396555,0.5795562431871726,28439,acs_c15002h_white_nh_bachelors_plus_direct,10733.65,53660.88,-1.5730451384217812,500.0,True,True,1,-1,0,1,-51.53433575592142,5.098071704165839,1,-1.7844100369757214,-2.0442777578734024,-0.664973789455714,-3.16371400539341,-4.137474502135465,0.30878670728634106,30,2.003116365294628,-3.183037291809439,4.567520557995319
2018,house,45,7148.0,13669.0,20817.0,-31.32535908151992,True,R,2017_remedial,-31.452641017850425,5,-28.62593801212996,2,True,complete_core_expanded,0.1272819363305117,-2.699421069389956,1,Dickie Drake,R,prior_winner_match+wikipedia_incumbent_annotation,1.0,False,True,False,incumbent_running,7396.995074532494,11478.092895081714,18875.087969614207,-21.62160953696808,0.7738403357455128,True,7865.771012212778,13129.462182966356,20995.23319517913,-25.07088690952103,0.6098263822568668,True,-3.449277372552949,,,,,,,,2018,"State House District 45 (2018), Alabama",48836,33827,0.2539520026210172,0.4383480651550536,0.4548799453779918,26363,acs_c15002h_white_nh_bachelors_plus_direct,0.0,201406.53,,500.0,False,True,0,-1,0,1,-25.07088690952103,-3.449277372552949,1,-1.4985667410979828,1.6258486774284946,1.7202921917111906,-1.5930102553806789,-1.4981591405302344,1.6254410768607461,30,1.8391978458302956,-1.629789017701909,5.299778062308142
2018,house,46,8445.0,13341.0,21786.0,-22.473147893142382,True,R,2017_remedial,-20.04569053683818,5,-13.645988565456722,2,True,complete_core_expanded,-2.427457356304206,-8.827159327685663,1,David Faulkner,R,wikipedia_incumbent_annotation,1.0,False,True,False,incumbent_running,13682.751773049644,12127.422642500656,25810.1744155503,6.026031074055514,1.0,True,13391.432624113477,11517.296558970316,24908.7291830838,7.524013173726809,1.0,True,1.4979820996712947,,,,,,,,2018,"State House District 46 (2018), Alabama",47607,30122,0.1501459869346945,0.7137972246198792,0.7415033680342927,26128,acs_c15002h_white_nh_bachelors_plus_direct,96641.07,127883.26,-0.2788557570378907,500.0,True,True,1,-1,0,1,7.524013173726809,1.4979820996712947,1,-4.8097820951269235,2.3823247388227173,-0.9239786234597274,-1.5034787328444787,-3.394087315631159,0.9666299593269527,30,2.887354361874585,-3.95207785493205,7.142719763522035
2018,house,47,7721.0,9170.0,16891.0,-8.578532946539577,True,R,2017_remedial,-6.272611687437862,5,-2.282252341704769,2,True,complete_core_expanded,-2.305921259101715,-6.296280604834808,0,,,,,False,False,True,open,10649.066958698371,9438.579161451817,20087.646120150188,6.02603107405552,1.0,True,10422.337922403003,8963.727784730914,19386.06570713392,7.524013173726806,1.0,True,1.4979820996712867,,,,,,,,2018,"State House District 47 (2018), Alabama",45892,31363,0.4019001133095092,0.5138539042821159,0.5909793316592621,20708,acs_c15002h_white_nh_bachelors_plus_direct,36326.97,60976.77,-0.5124289226957738,500.0,True,True,1,0,0,0,7.524013173726806,1.4979820996712867,1,-4.549052992744464,2.243131733642749,-1.78101366227411,-0.5249075968276049,-4.185612662248795,1.8796914031470804,30,1.7556958125099433,-1.5072724525635055,5.414276893476327
2018,house,48,7832.0,14789.0,22621.0,-30.754608549577824,True,R,2017_remedial,-34.224195451253244,5,-28.15609958134693,2,True,complete_core_expanded,3.46958690167542,-2.598508968230896,1,Jim Carns,R,wikipedia_incumbent_annotation,1.0,False,True,False,incumbent_running,13042.797969073392,14041.901848865797,27084.69981793919,-3.68881282239894,0.915635811865966,True,12928.842858212964,13302.675230597728,26231.51808881069,-1.4251267163383283,0.8742640814573135,True,2.263686106060611,,,,,,,,2018,"State House District 48 (2018), Alabama",46253,32560,0.1389531489849307,0.6901719901719902,0.7280532991306826,28068,acs_c15002h_white_nh_bachelors_plus_direct,0.0,108978.7,,500.0,False,True,0,-1,0,1,-1.4251267163383283,2.263686106060611,1,-3.6525636748423373,7.1221505765177575,-1.1641552592130795,4.6337421608885,-3.048454294934014,6.518041196609435,30,2.749571114928247,1.1691689032535084,11.749177123366842
2018,house,51,3174.0,15390.0,18564.0,-65.80478345184227,True,R,2017_remedial,-58.72752480991981,5,-55.74716603753075,2,True,complete_core_expanded,-7.077258641922462,-10.057617414311522,1,Allen Treadaway,R,prior_winner_match+wikipedia_incumbent_annotation,1.0,False,True,False,incumbent_running,11618.735085523573,10298.02435142694,21916.75943695051,6.026031074055523,1.0,True,11371.360867751357,9779.93460962005,21151.29547737141,7.524013173726806,1.0,True,1.4979820996712832,,,,,,,,2018,"State House District 51 (2018), Alabama",45052,31279,0.1560641037023883,0.2065603120304357,0.2043058157904405,27219,acs_c15002h_white_nh_bachelors_plus_direct,3735.57,15246.82,-1.313120528396944,500.0,True,True,1,-1,0,1,7.524013173726806,1.4979820996712832,1,5.426685545195829,-12.503944187118291,8.720797378757696,-15.798056020680159,3.89665343916143,-10.973912081083892,30,2.4280430262215247,-15.489514872674942,-5.923931935216437
2018,house,61,6491.0,12407.0,18898.0,-31.30489998941687,True,R,2017_remedial,-29.72323801637385,5,-25.670024776360336,2,True,complete_core_expanded,-1.581661973043019,-5.634875213056535,0,,,,,False,False,True,open,10221.07863669657,15610.20939436181,25831.28803105838,-20.86280309052181,0.2605583314201155,True,7693.796221130271,15302.66538891044,22996.46161004071,-33.08713008464739,0.1010729234740618,True,-12.224326994125576,,,,,,,,2018,"State House District 61 (2018), Alabama",46692,32634,0.3081470059110768,0.2274008702580131,0.2728858261017526,23508,acs_c15002h_white_nh_bachelors_plus_direct,20174.35,88727.02,-1.462290107035117,500.0,True,True,1,0,0,0,-33.08713008464739,-12.224326994125576,1,0.4979603352945583,-2.0796223083375773,4.376359279307139,-5.958021252350158,0.03690698222701805,-1.618568955270037,30,1.11879637678301,-3.85038108363484,0.6362622296008918
2018,house,62,5265.0,11282.0,16547.0,-36.36308696440442,True,R,2017_remedial,-32.15024757970123,5,-27.95708044032143,2,True,complete_core_expanded,-4.212839384703194,-8.406006524082994,1,Rich Wingo,R,wikipedia_incumbent_annotation,1.0,False,True,False,incumbent_running,9685.436896994066,14966.13579096504,24651.572687959106,-21.42134686826815,0.3964856804977119,True,6720.5799331211365,15025.986627114708,21746.56656023584,-38.19180683529243,0.147549852173366,True,-16.770459967024284,,,,,,,,2018,"State House District 62 (2018), Alabama",47806,31295,0.2693176588712713,0.2097779197954944,0.2067628418945964,23984,acs_c15002h_white_nh_bachelors_plus_direct,13529.89,23790.54,-0.5488969203963926,500.0,True,True,1,-1,0,1,-38.19180683529243,-16.770459967024284,1,1.1978546378086783,-5.410694022511873,6.293755417523149,-10.506594802226344,0.9899935249771548,-5.20283290968035,30,1.6585303115475947,-8.681574108737593,-1.646694169423516
2018,house,64,4022.0,13030.0,17052.0,-52.82664790053953,True,R,2017_remedial,-52.311799407966895,5,-50.01223673502298,2,True,complete_core_expanded,-0.5148484925726322,-2.814411165516546,1,Harry Shiver,R,prior_winner_match+wikipedia_incumbent_annotation,1.0,False,True,False,incumbent_running,4054.538846572539,13486.284038062826,17540.822884635367,-53.77025498474128,0.4293602110553921,True,3706.195534925436,15163.714464566703,18869.90999949214,-60.7184609250899,0.1944823780679332,True,-6.948205940348622,,,,,,,,2018,"State House District 64 (2018), Alabama",50846,33905,0.2260551469142115,0.1910927591800619,0.1943775978998031,27426,acs_c15002h_white_nh_bachelors_plus_direct,11029.63,91706.22,-2.079107346759546,500.0,True,True,1,-1,0,1,-60.7184609250899,-6.948205940348622,1,0.16482016365408514,-0.6796686562267173,5.511726420302813,-6.0265749128754456,0.046191503449386495,-0.5610399960220187,30,1.2054225075825629,-3.0777415432445765,1.4820733111612046
2018,house,65,9010.0,10095.0,19105.0,-5.679141585972259,True,R,2017_remedial,-21.894614267036182,5,-19.56047786391185,2,True,complete_core_expanded,16.215472681063922,13.88133627793959,1,Elaine Beech,D,prior_winner_match+wikipedia_incumbent_annotation,1.0,True,False,False,incumbent_running,11144.411583605926,15290.524533384643,26434.93611699057,-15.6842177769209,0.3315285529045675,True,8909.618942315676,14426.957972633343,23336.57691494902,-23.642452148941143,0.1103045651632878,True,-7.958234372020247,,,,,,,,2018,"State House District 65 (2018), Alabama",43114,29885,0.4090782576425291,0.1234063911661368,0.1466983424221154,18521,acs_c15002h_white_nh_bachelors_plus_direct,137014.78,53342.72,0.9376641981191706,500.0,True,True,1,1,1,0,-23.642452148941143,-7.958234372020247,1,11.409307558536113,4.806165122527808,15.447335752091444,0.7681369289724778,11.898279573966377,4.317193107097545,30,2.869641788685285,-0.8895407868496306,9.920853600712352
2018,house,66,4008.0,10431.0,14439.0,-44.48369000623312,True,R,2017_remedial,-42.1771780454837,5,-40.11877786544038,2,True,complete_core_expanded,-2.306511960749418,-4.36491214079274,1,Alan Baker,R,prior_winner_match+wikipedia_incumbent_annotation,1.0,False,True,False,incumbent_running,5648.107752410677,11506.03971667885,17154.147469089527,-34.1487793247885,0.2151111373323518,True,4842.362840505271,12728.3157176515,17570.678558156775,-44.88132231800098,0.132998190421176,True,-10.732542993212483,,,,,,,,2018,"State House District 66 (2018), Alabama",46136,31820,0.3384558696029131,0.1318981772470144,0.151949593644416,21902,acs_c15002h_white_nh_bachelors_plus_direct,18582.38,52637.63,-1.0241199439785935,500.0,True,True,1,-1,0,1,-44.88132231800098,-10.732542993212483,1,0.49799473174597786,-2.804506692495396,5.648525731961008,-7.955037692710426,0.15730304606574919,-2.4638150068151674,30,1.4538838415886488,-5.571520195825236,0.11722761272825481
2018,house,73,5772.0,12913.0,18685.0,-38.21782178217822,True,R,2017_remedial,-32.62332467824059,5,-30.12117145178469,2,True,complete_core_expanded,-5.594497103937627,-8.09665033039353,1,Matt Fridy,R,prior_winner_match+wikipedia_incumbent_annotation,1.0,False,True,False,incumbent_running,3637.413295892108,12387.644783872727,16025.058079764836,-54.60343072971271,0.4675227828528189,True,4090.8589514116097,12004.15099257438,16095.00994398599,-49.16612085797204,0.2210330677748425,True,5.437309871740673,,,,,,,,2018,"State House District 73 (2018), Alabama",49692,32717,0.2486516944377365,0.3666289696488064,0.3869667063476825,26041,acs_c15002h_white_nh_bachelors_plus_direct,26420.18,119803.49,-1.497141442133518,500.0,True,True,1,-1,0,1,-49.16612085797204,5.437309871740673,1,-2.0953469481181113,-3.4991501558195157,2.139730497930933,-7.73422760186856,-2.0808344151372498,-3.5136626888003772,30,1.3459584240698903,-6.099895522051917,-0.8396499518514763
2018,house,74,6160.0,9449.0,15609.0,-21.07117688513037,True,R,2017_remedial,-7.899397695745907,5,-5.981388733939141,2,True,complete_core_expanded,-13.171779189384466,-15.089788151191232,1,Dimitri Polizos,R,wikipedia_incumbent_annotation,1.0,False,True,False,incumbent_running,,,,,,False,12027.208293576088,6941.427856719189,18968.63615029528,26.811524015540417,1.0,True,,,,,,,,,2018,"State House District 74 (2018), Alabama",45751,30979,0.4400559550610915,0.355918525452726,0.3703532315286132,19449,acs_c15002h_white_nh_bachelors_plus_direct,7269.96,93327.53,-2.491193293390966,500.0,True,True,1,-1,0,1,26.811524015540417,,1,-3.2209615038032444,-9.950817685581221,-0.18199775531475648,-12.989781434069709,-4.69150398719685,-8.480275202187617,30,2.919838675796167,-14.67023769686837,-3.161235993362471
2018,house,79,7015.0,9717.0,16732.0,-16.14869710733923,True,R,2017_remedial,-5.9699880664371765,5,-6.149237468121317,2,True,complete_core_expanded,-10.178709040902056,-9.999459639217914,1,Joe Lovvorn,R,wikipedia_incumbent_annotation,1.0,False,True,False,incumbent_running,4678.938132952568,6348.52644283745,11027.464575790018,-15.140273617839048,0.4516836658167091,True,7488.81761412401,10064.392291871318,17553.20990599533,-14.672955496690186,0.2311135781689257,True,0.4673181211488622,,,,,,,,2018,"State House District 79 (2018), Alabama",53469,26514,0.3003983616675083,0.5580825224409746,0.6405873328950252,18252,acs_c15002h_white_nh_bachelors_plus_direct,20372.36,107802.66,-1.64650391943541,500.0,True,True,1,-1,0,1,-14.672955496690186,0.4673181211488622,1,-6.54731441241924,-3.6313946284828162,-3.246740811702929,-6.931968229199128,-6.51580876809887,-3.6629002728031868,30,1.9468275959944625,-7.5671021017470945,0.5029840492650841
2018,house,80,3407.0,8506.0,11913.0,-42.801981029127845,True,R,2017_remedial,-32.36187148037085,5,-32.7864264996213,2,True,complete_core_expanded,-10.440109548756991,-10.015554529506543,1,Chris E. Blackshear,R,wikipedia_incumbent_annotation,0.9411764705882352,False,True,False,incumbent_running,6864.789937381208,12617.02485739145,19481.814794772657,-29.52617597798783,0.3385376139539138,True,5250.910036760889,11039.999404615688,16290.909441376578,-35.53570406051942,0.1887813931925873,True,-6.009528082531592,,,,,,,,2018,"State House District 80 (2018), Alabama",49706,33359,0.3061401038104051,0.1919721814203063,0.1892933439450425,23873,acs_c15002h_white_nh_bachelors_plus_direct,448.0,28836.01,-3.432216548374184,500.0,True,True,1,-1,0,1,-35.53570406051942,-6.009528082531592,1,-2.085889523650337,-8.354220025106654,3.534299878610638,-13.974409427367629,-2.132838707430212,-8.30727084132678,30,2.098225332668101,-12.875270623293094,-4.437746481735722
