county_key,precinct_key,district,district_activity,precinct_activity,allocation_weight,chamber,cycle
JACKSON,BISHOP HALL'S STORE,22.0,37.0,37.0,1.0,house,2018
JACKSON,BRIDGEPORT COMMUNITY CTR,23.0,927.0,927.0,1.0,house,2018
JACKSON,BRYANT COMMUNITY BLDG_,23.0,652.0,652.0,1.0,house,2018
JACKSON,CHRISTIAN HOME,23.0,183.0,183.0,1.0,house,2018
JACKSON,CROW FIRE HALL,22.0,121.0,121.0,1.0,house,2018
JACKSON,DEAN'S CHAPEL COMMUNITY,23.0,253.0,253.0,1.0,house,2018
JACKSON,DUTTON CITY HALL,23.0,748.0,748.0,1.0,house,2018
JACKSON,ESTILL FORK PRINCES STORE,22.0,69.0,69.0,1.0,house,2018
JACKSON,FACKLER FIRE HALL,23.0,285.0,285.0,1.0,house,2018
JACKSON,FLAT ROCK RURITAN BLDG_,23.0,334.0,334.0,1.0,house,2018
JACKSON,GARTH BAPTIST CHURCH,22.0,72.0,72.0,1.0,house,2018
JACKSON,HAMBRICK COMMUNITY,22.0,14.0,14.0,1.0,house,2018
JACKSON,HIGDON NORTH SAND MT_ SCH,23.0,538.0,538.0,1.0,house,2018
JACKSON,HOLLY SPRINGS BAPTIST CH,22.0,72.0,72.0,1.0,house,2018
JACKSON,HOLLYTREE GROCERY,22.0,82.0,82.0,1.0,house,2018
JACKSON,HOLLYWOOD CITY HALL,23.0,531.0,531.0,1.0,house,2018
JACKSON,HYTOP TOWN HALL,22.0,114.0,114.0,1.0,house,2018
JACKSON,LANGSTON CITY HALL,23.0,128.0,128.0,1.0,house,2018
JACKSON,LARKINSVILLE STOCK BARN,22.0,297.0,297.0,1.0,house,2018
JACKSON,LETCHER CHURCH OF GOD,22.0,149.0,149.0,1.0,house,2018
JACKSON,LIMROCK FIRE HALL,22.0,112.0,112.0,1.0,house,2018
JACKSON,LONG ISLAND COMMUNITY CTR,23.0,64.0,64.0,1.0,house,2018
JACKSON,MACEDONIA SCHOOL,23.0,478.0,478.0,1.0,house,2018
JACKSON,NEWHOPE METHODIST,23.0,191.0,191.0,1.0,house,2018
JACKSON,PAINT ROCK SR CITIZEN CTR,22.0,167.0,167.0,1.0,house,2018
JACKSON,PISGAH CITY HALL,23.0,679.0,679.0,1.0,house,2018
JACKSON,PLEASANT GROVES COMM_ CTR,22.0,116.0,116.0,1.0,house,2018
JACKSON,PRINCETON FIRE HALL,22.0,52.0,52.0,1.0,house,2018
JACKSON,PROVISIONAL,22.0,0.0,12.0,0.0,house,2018
JACKSON,PROVISIONAL,23.0,12.0,12.0,1.0,house,2018
JACKSON,ROSALIE COMMUNITY CTR_,23.0,461.0,461.0,1.0,house,2018
JACKSON,SCOTTSBORO REC_COM_ BLDG_,22.0,27.0,4506.0,0.005992010652463382,house,2018
JACKSON,SCOTTSBORO REC_COM_ BLDG_,23.0,4479.0,4506.0,0.9940079893475366,house,2018
JACKSON,SECTION NEW CITY HALL,23.0,596.0,596.0,1.0,house,2018
JACKSON,SKYLINE CITY HALL,22.0,538.0,538.0,1.0,house,2018
JACKSON,STEVENSON CITY PARK,23.0,1059.0,1059.0,1.0,house,2018
JACKSON,TRENTON FIRE HALL,22.0,51.0,51.0,1.0,house,2018
JACKSON,TUPELO/PIKEVILLE STORE,23.0,201.0,201.0,1.0,house,2018
JACKSON,WOODVILLE BOB JONES COMM_,22.0,409.0,409.0,1.0,house,2018
JEFFERSON,BESSEMER ABSENTEE,15.0,380.0,1616.0,0.23514851485148514,house,2018
JEFFERSON,BESSEMER ABSENTEE,16.0,25.0,1616.0,0.01547029702970297,house,2018
JEFFERSON,BESSEMER ABSENTEE,46.0,159.0,1616.0,0.0983910891089109,house,2018
JEFFERSON,BESSEMER ABSENTEE,47.0,60.0,1616.0,0.03712871287128713,house,2018
JEFFERSON,BESSEMER ABSENTEE,55.0,54.0,1616.0,0.03341584158415842,house,2018
JEFFERSON,BESSEMER ABSENTEE,56.0,584.0,1616.0,0.3613861386138614,house,2018
JEFFERSON,BESSEMER ABSENTEE,57.0,352.0,1616.0,0.21782178217821782,house,2018
JEFFERSON,BESSEMER ABSENTEE,60.0,2.0,1616.0,0.0012376237623762376,house,2018
JEFFERSON,BIRMINGHAM ABSENTEE 1,14.0,19.0,2020.0,0.009405940594059406,house,2018
JEFFERSON,BIRMINGHAM ABSENTEE 1,16.0,15.0,2020.0,0.007425742574257425,house,2018
JEFFERSON,BIRMINGHAM ABSENTEE 1,44.0,6.0,2020.0,0.0029702970297029703,house,2018
JEFFERSON,BIRMINGHAM ABSENTEE 1,45.0,2.0,2020.0,0.0009900990099009901,house,2018
JEFFERSON,BIRMINGHAM ABSENTEE 1,47.0,6.0,2020.0,0.0029702970297029703,house,2018
JEFFERSON,BIRMINGHAM ABSENTEE 1,51.0,62.0,2020.0,0.030693069306930693,house,2018
JEFFERSON,BIRMINGHAM ABSENTEE 1,52.0,417.0,2020.0,0.20643564356435642,house,2018
JEFFERSON,BIRMINGHAM ABSENTEE 1,54.0,474.0,2020.0,0.23465346534653464,house,2018
JEFFERSON,BIRMINGHAM ABSENTEE 1,55.0,240.0,2020.0,0.1188118811881188,house,2018
JEFFERSON,BIRMINGHAM ABSENTEE 1,56.0,14.0,2020.0,0.006930693069306931,house,2018
JEFFERSON,BIRMINGHAM ABSENTEE 1,57.0,35.0,2020.0,0.017326732673267328,house,2018
JEFFERSON,BIRMINGHAM ABSENTEE 1,58.0,234.0,2020.0,0.11584158415841585,house,2018
JEFFERSON,BIRMINGHAM ABSENTEE 1,59.0,134.0,2020.0,0.06633663366336634,house,2018
JEFFERSON,BIRMINGHAM ABSENTEE 1,60.0,362.0,2020.0,0.1792079207920792,house,2018
JEFFERSON,BIRMINGHAM ABSENTEE 2,16.0,20.0,2769.0,0.007222824124232575,house,2018
JEFFERSON,BIRMINGHAM ABSENTEE 2,44.0,346.0,2769.0,0.12495485734922354,house,2018
JEFFERSON,BIRMINGHAM ABSENTEE 2,45.0,258.0,2769.0,0.09317443120260022,house,2018
JEFFERSON,BIRMINGHAM ABSENTEE 2,46.0,554.0,2769.0,0.20007222824124232,house,2018
JEFFERSON,BIRMINGHAM ABSENTEE 2,47.0,421.0,2769.0,0.1520404478150957,house,2018
JEFFERSON,BIRMINGHAM ABSENTEE 2,48.0,676.0,2769.0,0.24413145539906103,house,2018
JEFFERSON,BIRMINGHAM ABSENTEE 2,51.0,239.0,2769.0,0.08631274828457927,house,2018
JEFFERSON,BIRMINGHAM ABSENTEE 2,52.0,45.0,2769.0,0.016251354279523293,house,2018
JEFFERSON,BIRMINGHAM ABSENTEE 2,54.0,51.0,2769.0,0.018418201516793065,house,2018
JEFFERSON,BIRMINGHAM ABSENTEE 2,57.0,9.0,2769.0,0.0032502708559046588,house,2018
JEFFERSON,BIRMINGHAM ABSENTEE 2,58.0,45.0,2769.0,0.016251354279523293,house,2018
JEFFERSON,BIRMINGHAM ABSENTEE 2,59.0,59.0,2769.0,0.021307331166486095,house,2018
JEFFERSON,BIRMINGHAM ABSENTEE 2,60.0,46.0,2769.0,0.016612495485734922,house,2018
JEFFERSON,PREC 1010 - OUR LADY OF L,45.0,1.0,3370.0,0.0002967359050445104,house,2018
JEFFERSON,PREC 1010 - OUR LADY OF L,58.0,3369.0,3370.0,0.9997032640949555,house,2018
JEFFERSON,PREC 1020 - TOM BRADFORD,44.0,473.0,2676.0,0.17675635276532137,house,2018
JEFFERSON,PREC 1020 - TOM BRADFORD,58.0,2203.0,2676.0,0.8232436472346786,house,2018
JEFFERSON,PREC 1030 - L_M_ SMITH MI,58.0,2074.0,2308.0,0.8986135181975736,house,2018
JEFFERSON,PREC 1030 - L_M_ SMITH MI,59.0,234.0,2308.0,0.10138648180242635,house,2018
JEFFERSON,PREC 1040 - BETHEL BAPTIS,60.0,2020.0,2020.0,1.0,house,2018
JEFFERSON,PREC 1050 - MIDFIELD COMM,55.0,143.0,1755.0,0.08148148148148149,house,2018
JEFFERSON,PREC 1050 - MIDFIELD COMM,57.0,1612.0,1755.0,0.9185185185185185,house,2018
JEFFERSON,PREC 1060 - SUN VALLEY EL,59.0,2160.0,2160.0,1.0,house,2018
JEFFERSON,PREC 1070 - CRESTWOOD ED,54.0,2222.0,2222.0,1.0,house,2018
JEFFERSON,PREC 1080 - GEORGE FRENCH,55.0,1014.0,1014.0,1.0,house,2018
JEFFERSON,PREC 1090 - FORESTDALE SQ,60.0,1891.0,1891.0,1.0,house,2018
JEFFERSON,PREC 1100 - SOUTH HAMPTON,60.0,1341.0,1341.0,1.0,house,2018
JEFFERSON,PREC 1110 - DON HAWKINS P,54.0,174.0,1694.0,0.10271546635182999,house,2018
JEFFERSON,PREC 1110 - DON HAWKINS P,58.0,1520.0,1694.0,0.89728453364817,house,2018
JEFFERSON,PREC 1120 - ROBINSON ELEM,54.0,1137.0,1149.0,0.9895561357702349,house,2018
JEFFERSON,PREC 1120 - ROBINSON ELEM,59.0,12.0,1149.0,0.010443864229765013,house,2018
JEFFERSON,PREC 1130 - MARTHA GASKIN,58.0,1307.0,1307.0,1.0,house,2018
JEFFERSON,PREC 1140 - BIRMINGHAM FI,54.0,1499.0,1499.0,1.0,house,2018
JEFFERSON,PREC 1150 - ADAMSVILLE CH,57.0,6.0,1190.0,0.005042016806722689,house,2018
JEFFERSON,PREC 1150 - ADAMSVILLE CH,60.0,1184.0,1190.0,0.9949579831932773,house,2018
JEFFERSON,PREC 1160 - FAITH CHAPEL,55.0,562.0,928.0,0.6056034482758621,house,2018
JEFFERSON,PREC 1160 - FAITH CHAPEL,60.0,366.0,928.0,0.39439655172413796,house,2018
JEFFERSON,PREC 1170 - HUDSON MIDDLE,59.0,853.0,853.0,1.0,house,2018
JEFFERSON,PREC 1180 - BARRETT ELEME,59.0,994.0,994.0,1.0,house,2018
JEFFERSON,PREC 1190 - INGLENOOK ELE,59.0,947.0,947.0,1.0,house,2018
JEFFERSON,PREC 1200 - NORWOOD COMMU,54.0,145.0,869.0,0.1668584579976985,house,2018
JEFFERSON,PREC 1200 - NORWOOD COMMU,59.0,724.0,869.0,0.8331415420023015,house,2018
JEFFERSON,PREC 1210 - GLEN OAKS ELE,57.0,1154.0,1154.0,1.0,house,2018
JEFFERSON,PREC 1220 - WILLOW WOOD R,54.0,771.0,771.0,1.0,house,2018
JEFFERSON,PREC 1230 - NEW RISING ST,54.0,781.0,858.0,0.9102564102564102,house,2018
JEFFERSON,PREC 1230 - NEW RISING ST,59.0,77.0,858.0,0.08974358974358974,house,2018
JEFFERSON,PREC 1240 - MT_ PILGRIM B,57.0,972.0,972.0,1.0,house,2018
JEFFERSON,PREC 1250 - HILLVIEW FIRE,60.0,1034.0,1034.0,1.0,house,2018
JEFFERSON,PREC 1260 - SHEPHERD CENT,58.0,130.0,679.0,0.19145802650957292,house,2018
JEFFERSON,PREC 1260 - SHEPHERD CENT,59.0,549.0,679.0,0.8085419734904271,house,2018
JEFFERSON,PREC 1270 - HOOPER CITY R,59.0,891.0,892.0,0.9988789237668162,house,2018
JEFFERSON,PREC 1270 - HOOPER CITY R,60.0,1.0,892.0,0.0011210762331838565,house,2018
JEFFERSON,PREC 1280 - OLIVER ELEMEN,54.0,681.0,681.0,1.0,house,2018
JEFFERSON,PREC 1290 - NORTH BIRMING,59.0,423.0,423.0,1.0,house,2018
JEFFERSON,PREC 1300 - NORTH BIRMING,54.0,275.0,1077.0,0.255338904363974,house,2018
JEFFERSON,PREC 1300 - NORTH BIRMING,59.0,802.0,1077.0,0.744661095636026,house,2018
JEFFERSON,PREC 1310 - BROWNSVILLE C,58.0,731.0,740.0,0.9878378378378379,house,2018
JEFFERSON,PREC 1310 - BROWNSVILLE C,59.0,9.0,740.0,0.012162162162162163,house,2018
JEFFERSON,PREC 1320 - SANDUSKY COMM,60.0,763.0,763.0,1.0,house,2018
JEFFERSON,PREC 1330 - MORTON SIMPSO,54.0,407.0,523.0,0.7782026768642447,house,2018
JEFFERSON,PREC 1330 - MORTON SIMPSO,59.0,116.0,523.0,0.22179732313575526,house,2018
JEFFERSON,PREC 1340 - MOUNT HEBRON,60.0,474.0,474.0,1.0,house,2018
JEFFERSON,PREC 1350 - C_ J_ DONALD,55.0,521.0,521.0,1.0,house,2018
JEFFERSON,PREC 1360 - NORTH AVONDAL,54.0,454.0,454.0,1.0,house,2018
JEFFERSON,PREC 1370 - MCALPINE RECR,60.0,429.0,429.0,1.0,house,2018
JEFFERSON,PREC 1380 - ST_ MARY'S CA,55.0,435.0,435.0,1.0,house,2018
JEFFERSON,PREC 2010 - LEGION FIELD,55.0,1056.0,2264.0,0.4664310954063604,house,2018
JEFFERSON,PREC 2010 - LEGION FIELD,60.0,1208.0,2264.0,0.5335689045936396,house,2018
JEFFERSON,PREC 2020 - HOMEWOOD SENI,52.0,2033.0,2033.0,1.0,house,2018
JEFFERSON,PREC 2030 - HIGHLAND PARK,52.0,2140.0,2436.0,0.8784893267651889,house,2018
JEFFERSON,PREC 2030 - HIGHLAND PARK,55.0,296.0,2436.0,0.12151067323481117,house,2018
JEFFERSON,PREC 2040 - ENSLEY PARK R,55.0,1632.0,1632.0,1.0,house,2018
JEFFERSON,PREC 2050 - HARRISON PARK,52.0,1529.0,1529.0,1.0,house,2018
JEFFERSON,PREC 2060 - CHARLES A BRO,55.0,1691.0,1691.0,1.0,house,2018
JEFFERSON,PREC 2070 - CENTRAL PARK,52.0,1444.0,1444.0,1.0,house,2018
JEFFERSON,PREC 2080 - RAMSAY ALTERN,55.0,1388.0,1388.0,1.0,house,2018
JEFFERSON,PREC 2090 - SIXTH AVENUE,52.0,850.0,1449.0,0.5866114561766735,house,2018
JEFFERSON,PREC 2090 - SIXTH AVENUE,55.0,599.0,1449.0,0.41338854382332646,house,2018
JEFFERSON,PREC 2100 - MEMORIAL RECR,55.0,933.0,933.0,1.0,house,2018
JEFFERSON,PREC 2110 - SOUTHSIDE HOM,56.0,1052.0,1052.0,1.0,house,2018
JEFFERSON,PREC 2120 - DUNBAR-ABRAMS,56.0,998.0,998.0,1.0,house,2018
JEFFERSON,PREC 2130 - MINOR ELEMENT,60.0,1119.0,1119.0,1.0,house,2018
JEFFERSON,PREC 2140 - NEW BEGINNING,56.0,964.0,964.0,1.0,house,2018
JEFFERSON,PREC 2150 - BRIGHTON SENI,57.0,935.0,935.0,1.0,house,2018
JEFFERSON,PREC 2160 - JEFFERSON COU,54.0,1067.0,1067.0,1.0,house,2018
JEFFERSON,PREC 2160 - JEFFERSON COU,59.0,0.0,1067.0,0.0,house,2018
JEFFERSON,PREC 2170 - HEMPHILL SCHO,52.0,456.0,864.0,0.5277777777777778,house,2018
JEFFERSON,PREC 2170 - HEMPHILL SCHO,55.0,408.0,864.0,0.4722222222222222,house,2018
JEFFERSON,PREC 2180 - AVONDALE PUBL,54.0,1412.0,1412.0,1.0,house,2018
JEFFERSON,PREC 2190 - WIGGINS LIBRA,52.0,954.0,954.0,1.0,house,2018
JEFFERSON,PREC 2200 - CENTRAL PARK,55.0,806.0,806.0,1.0,house,2018
JEFFERSON,PREC 2210 - JONESBORO ELE,56.0,830.0,830.0,1.0,house,2018
JEFFERSON,PREC 2220 - GLEN IRIS ELE,55.0,1262.0,1262.0,1.0,house,2018
JEFFERSON,PREC 2230 - AVONDALE ELEM,54.0,1270.0,1270.0,1.0,house,2018
JEFFERSON,PREC 2240 - FIRE DEPARTME,56.0,770.0,770.0,1.0,house,2018
JEFFERSON,PREC 2250 - MORE THAN CON,52.0,869.0,869.0,1.0,house,2018
JEFFERSON,PREC 2260 - WILKERSON MID,54.0,665.0,798.0,0.8333333333333334,house,2018
JEFFERSON,PREC 2260 - WILKERSON MID,60.0,133.0,798.0,0.16666666666666666,house,2018
JEFFERSON,PREC 2270 - MOUNT ZION MI,57.0,734.0,734.0,1.0,house,2018
JEFFERSON,PREC 2280 - WEST END ACAD,52.0,800.0,800.0,1.0,house,2018
JEFFERSON,PREC 2290 - EAST ENSLEY P,60.0,761.0,761.0,1.0,house,2018
JEFFERSON,PREC 2300 - BUSH HILLS AC,60.0,640.0,640.0,1.0,house,2018
JEFFERSON,PREC 2310 - MT_ ZION COMM,54.0,537.0,537.0,1.0,house,2018
JEFFERSON,PREC 2320 - VIRGINIA COLL,52.0,883.0,883.0,1.0,house,2018
JEFFERSON,PREC 2330 - HENRY CRUMPTO,52.0,752.0,752.0,1.0,house,2018
JEFFERSON,PREC 2340 - THOMPSON MANO,56.0,672.0,672.0,1.0,house,2018
JEFFERSON,PREC 2350/5270 - OXMOOR V,52.0,547.0,1633.0,0.33496631965707285,house,2018
JEFFERSON,PREC 2350/5270 - OXMOOR V,56.0,1086.0,1633.0,0.6650336803429271,house,2018
JEFFERSON,PREC 2360 - BESSEMER CITY,56.0,467.0,467.0,1.0,house,2018
JEFFERSON,PREC 2370 - NEW BETHEL BA,56.0,421.0,421.0,1.0,house,2018
JEFFERSON,PREC 2380 - FIVE POINTS W,55.0,547.0,547.0,1.0,house,2018
JEFFERSON,PREC 2390 - ROOSEVELT CIT,56.0,531.0,544.0,0.9761029411764706,house,2018
JEFFERSON,PREC 2390 - ROOSEVELT CIT,57.0,13.0,544.0,0.02389705882352941,house,2018
JEFFERSON,PREC 2400 - WENONAH HIGH,57.0,556.0,556.0,1.0,house,2018
JEFFERSON,PREC 2410 - BRYANT CHAPEL,57.0,686.0,686.0,1.0,house,2018
JEFFERSON,PREC 2420 - BELL WALLACE,54.0,356.0,562.0,0.6334519572953736,house,2018
JEFFERSON,PREC 2420 - BELL WALLACE,55.0,114.0,562.0,0.20284697508896798,house,2018
JEFFERSON,PREC 2420 - BELL WALLACE,60.0,92.0,562.0,0.16370106761565836,house,2018
JEFFERSON,PREC 2430 - SOUTHSIDE BRA,52.0,1.0,406.0,0.0024630541871921183,house,2018
JEFFERSON,PREC 2430 - SOUTHSIDE BRA,55.0,405.0,406.0,0.9975369458128078,house,2018
JEFFERSON,PREC 2440 - SOUTHTOWN HOU,54.0,176.0,176.0,1.0,house,2018
JEFFERSON,PREC 3010 - HOOVER MET BA,15.0,1565.0,2015.0,0.7766749379652605,house,2018
JEFFERSON,PREC 3010 - HOOVER MET BA,46.0,450.0,2015.0,0.22332506203473945,house,2018
JEFFERSON,PREC 3015 - HOOVER MET SP,15.0,3289.0,3289.0,1.0,house,2018
JEFFERSON,PREC 3020 - PLEASANT HILL,15.0,2740.0,2740.0,1.0,house,2018
JEFFERSON,PREC 3025 - BAPTIST CHURC,15.0,2937.0,2937.0,1.0,house,2018
JEFFERSON,PREC 3030 - PLEASANT GROV,15.0,708.0,3597.0,0.19683069224353628,house,2018
JEFFERSON,PREC 3030 - PLEASANT GROV,57.0,2889.0,3597.0,0.8031693077564637,house,2018
JEFFERSON,PREC 3040 - PRINCE OF PEA,46.0,4282.0,4282.0,1.0,house,2018
JEFFERSON,PREC 3050 - PLEASANT RIDG,15.0,0.0,2747.0,0.0,house,2018
JEFFERSON,PREC 3050 - PLEASANT RIDG,56.0,432.0,2747.0,0.15726246814706954,house,2018
JEFFERSON,PREC 3050 - PLEASANT RIDG,57.0,2315.0,2747.0,0.8427375318529304,house,2018
JEFFERSON,PREC 3060 - BESSEMER CIVI,56.0,3126.0,3126.0,1.0,house,2018
JEFFERSON,PREC 3070 - MT_ OLIVE COM,16.0,585.0,2719.0,0.2151526296432512,house,2018
JEFFERSON,PREC 3070 - MT_ OLIVE COM,51.0,2134.0,2719.0,0.7848473703567488,house,2018
JEFFERSON,PREC 3080 - MORGAN UNITED,15.0,2762.0,2762.0,1.0,house,2018
JEFFERSON,PREC 3090 - BROOKLANE COM,56.0,848.0,1835.0,0.46212534059945504,house,2018
JEFFERSON,PREC 3090 - BROOKLANE COM,57.0,987.0,1835.0,0.5378746594005449,house,2018
JEFFERSON,PREC 3100 - BAGLEY JUNIOR,14.0,1954.0,1954.0,1.0,house,2018
JEFFERSON,PREC 3110 - OAKMONT PRESB,47.0,1867.0,1867.0,1.0,house,2018
JEFFERSON,PREC 3120 - ADAMSVILLE BA,57.0,1277.0,1545.0,0.8265372168284789,house,2018
JEFFERSON,PREC 3120 - ADAMSVILLE BA,60.0,268.0,1545.0,0.17346278317152103,house,2018
JEFFERSON,PREC 3130 - SHADES CREST,46.0,1804.0,1804.0,1.0,house,2018
JEFFERSON,PREC 3140 - VALLEY CREEK,15.0,1509.0,1609.0,0.9378495960223742,house,2018
JEFFERSON,PREC 3140 - VALLEY CREEK,56.0,100.0,1609.0,0.062150403977625855,house,2018
JEFFERSON,PREC 3150 - UNION HILL BA,15.0,1548.0,1548.0,1.0,house,2018
JEFFERSON,PREC 3160 - ROSS BRIDGE W,56.0,2798.0,2798.0,1.0,house,2018
JEFFERSON,PREC 3170 - ALLIANCE COMM,15.0,0.0,1046.0,0.0,house,2018
JEFFERSON,PREC 3170 - ALLIANCE COMM,16.0,1046.0,1046.0,1.0,house,2018
JEFFERSON,PREC 3180 - CORNER SCHOOL,51.0,1099.0,1099.0,1.0,house,2018
JEFFERSON,PREC 3190 - DOLOMITE W FI,56.0,7.0,978.0,0.007157464212678937,house,2018
JEFFERSON,PREC 3190 - DOLOMITE W FI,57.0,971.0,978.0,0.9928425357873211,house,2018
JEFFERSON,PREC 3200 - MAURICE L_ WE,16.0,767.0,767.0,1.0,house,2018
JEFFERSON,PREC 3200 - MAURICE L_ WE,57.0,0.0,767.0,0.0,house,2018
JEFFERSON,PREC 3210 - MINOR FIRE ST,57.0,741.0,747.0,0.9919678714859438,house,2018
JEFFERSON,PREC 3210 - MINOR FIRE ST,60.0,6.0,747.0,0.008032128514056224,house,2018
JEFFERSON,PREC 3220 - OAK GROVE FIR,15.0,16.0,889.0,0.01799775028121485,house,2018
JEFFERSON,PREC 3220 - OAK GROVE FIR,16.0,873.0,889.0,0.9820022497187851,house,2018
JEFFERSON,PREC 3230 - GRANT STREET,56.0,754.0,754.0,1.0,house,2018
JEFFERSON,PREC 3240 - SYLVAN SPRING,15.0,502.0,781.0,0.6427656850192062,house,2018
JEFFERSON,PREC 3240 - SYLVAN SPRING,16.0,279.0,781.0,0.35723431498079383,house,2018
JEFFERSON,PREC 3250 - BESSEMER FIRE,56.0,587.0,587.0,1.0,house,2018
JEFFERSON,PREC 3260 - WEST JEFFERSO,16.0,623.0,623.0,1.0,house,2018
JEFFERSON,PREC 3270 - MUSCODA COMMU,56.0,473.0,473.0,1.0,house,2018
JEFFERSON,PREC 3280 - BROOKSIDE COM,51.0,6.0,520.0,0.011538461538461539,house,2018
JEFFERSON,PREC 3280 - BROOKSIDE COM,60.0,514.0,520.0,0.9884615384615385,house,2018
JEFFERSON,PREC 3290 - MULGA TOWN HA,57.0,413.0,413.0,1.0,house,2018
JEFFERSON,PREC 3300 - JOHNS COMMUNI,15.0,445.0,445.0,1.0,house,2018
JEFFERSON,PREC 3300 - JOHNS COMMUNI,16.0,0.0,445.0,0.0,house,2018
JEFFERSON,PREC 3310 - PARKWOOD CHUR,56.0,194.0,194.0,1.0,house,2018
JEFFERSON,PREC 3320 - MAYTOWN BAPTI,57.0,135.0,135.0,1.0,house,2018
JEFFERSON,PREC 3330 - FIRST BAPT CH,57.0,42.0,42.0,1.0,house,2018
JEFFERSON,PREC 4010 - GARDENDALE CI,51.0,4388.0,4394.0,0.9986345015930814,house,2018
JEFFERSON,PREC 4010 - GARDENDALE CI,60.0,6.0,4394.0,0.0013654984069185253,house,2018
JEFFERSON,PREC 4015 - GARDENDALE MT,51.0,2696.0,2696.0,1.0,house,2018
JEFFERSON,PREC 4020 - TRUSSVILLE FI,44.0,4240.0,4240.0,1.0,house,2018
JEFFERSON,PREC 4030 - CENTER POINT,44.0,214.0,2482.0,0.0862207896857373,house,2018
JEFFERSON,PREC 4030 - CENTER POINT,58.0,2039.0,2482.0,0.8215149073327961,house,2018
JEFFERSON,PREC 4030 - CENTER POINT,59.0,229.0,2482.0,0.09226430298146655,house,2018
JEFFERSON,PREC 4040 - TRUSSVILLE CI,44.0,3185.0,3185.0,1.0,house,2018
JEFFERSON,PREC 4050 - CLAY COMMUNIT,44.0,3036.0,3262.0,0.9307173513182097,house,2018
JEFFERSON,PREC 4050 - CLAY COMMUNIT,51.0,226.0,3262.0,0.06928264868179031,house,2018
JEFFERSON,PREC 4060 - EAST PINSON V,51.0,263.0,2369.0,0.11101730688054032,house,2018
JEFFERSON,PREC 4060 - EAST PINSON V,58.0,114.0,2369.0,0.048121570282819756,house,2018
JEFFERSON,PREC 4060 - EAST PINSON V,59.0,1992.0,2369.0,0.8408611228366399,house,2018
JEFFERSON,PREC 4070 - TARRANT CITY,59.0,1547.0,1547.0,1.0,house,2018
JEFFERSON,PREC 4080 - NORTH PARK BA,44.0,3050.0,3050.0,1.0,house,2018
JEFFERSON,PREC 4090 - FULTONDALE FI,60.0,1967.0,1967.0,1.0,house,2018
JEFFERSON,PREC 4100 - MOUNTAIN VIEW,44.0,1839.0,1839.0,1.0,house,2018
JEFFERSON,PREC 4110 - ROCK SCHOOL C,44.0,1338.0,1698.0,0.7879858657243817,house,2018
JEFFERSON,PREC 4110 - ROCK SCHOOL C,59.0,360.0,1698.0,0.21201413427561838,house,2018
JEFFERSON,PREC 4120 - LIFE CHURCH,44.0,1714.0,1714.0,1.0,house,2018
JEFFERSON,PREC 4130 - WARRIOR CITY,51.0,1289.0,1289.0,1.0,house,2018
JEFFERSON,PREC 4140 - LEEDS CIVIC C,44.0,119.0,1180.0,0.10084745762711865,house,2018
JEFFERSON,PREC 4140 - LEEDS CIVIC C,45.0,1061.0,1180.0,0.8991525423728813,house,2018
JEFFERSON,PREC 4150 - PALMERDALE UN,44.0,0.0,1465.0,0.0,house,2018
JEFFERSON,PREC 4150 - PALMERDALE UN,51.0,1465.0,1465.0,1.0,house,2018
JEFFERSON,PREC 4160 - CENTER POINT,58.0,1382.0,1624.0,0.8509852216748769,house,2018
JEFFERSON,PREC 4160 - CENTER POINT,59.0,242.0,1624.0,0.14901477832512317,house,2018
JEFFERSON,PREC 4170 - KIMBERLY UNIT,51.0,1603.0,1603.0,1.0,house,2018
JEFFERSON,PREC 4180 - BRADFORD SANC,44.0,0.0,1166.0,0.0,house,2018
JEFFERSON,PREC 4180 - BRADFORD SANC,51.0,1166.0,1166.0,1.0,house,2018
JEFFERSON,PREC 4190 - THE CHURCH AT,45.0,1439.0,1439.0,1.0,house,2018
JEFFERSON,PREC 4200 - FULTONDALE SE,51.0,512.0,1387.0,0.3691420331651045,house,2018
JEFFERSON,PREC 4200 - FULTONDALE SE,59.0,136.0,1387.0,0.09805335255948089,house,2018
JEFFERSON,PREC 4200 - FULTONDALE SE,60.0,739.0,1387.0,0.5328046142754146,house,2018
JEFFERSON,PREC 4210 - MORRIS SENIOR,51.0,1271.0,1271.0,1.0,house,2018
JEFFERSON,PREC 4220 - IRONDALE SENI,45.0,1017.0,1017.0,1.0,house,2018
JEFFERSON,PREC 4230 - GUIDING LIGHT,45.0,701.0,701.0,1.0,house,2018
JEFFERSON,PREC 4240 - IRONDALE CITY,45.0,549.0,580.0,0.946551724137931,house,2018
JEFFERSON,PREC 4240 - IRONDALE CITY,54.0,31.0,580.0,0.05344827586206897,house,2018
JEFFERSON,PREC 4250 - TRAFFORD CITY,51.0,381.0,381.0,1.0,house,2018
JEFFERSON,PREC 5010 - HOOVER PARK &,47.0,3199.0,3199.0,1.0,house,2018
JEFFERSON,PREC 5020 - VESTAVIA HILL,48.0,3226.0,3226.0,1.0,house,2018
JEFFERSON,PREC 5030 - SHADES MTN CO,47.0,2652.0,2652.0,1.0,house,2018
JEFFERSON,PREC 5035 - FULLNESS CHRI,47.0,717.0,717.0,1.0,house,2018
JEFFERSON,PREC 5040 - METROPOLITAN,48.0,3101.0,3101.0,1.0,house,2018
