chamber,district,specification,predicted_dem_margin,public_margin,margin_change_vs_public,winner_changed_vs_public,cycle,dem_spending,rep_spending,dem_matched,rep_matched,log_gap_10k,log_gap_50k,log_gap_100k,finance_adjustment,combined_specification,total_change_vs_public
house,19,stable_bayesian_blend_25,39.4474712796526,36.191402249555054,1.050736064234826,False,2026,20841.49,7.08,1,1,1.1255680189258501,0.348280250604135,0.18923870331475076,2.2053329658627243,stable_bayesian_blend_25__finance_log10__a100__b0.5__cap4,3.2560690300975494
house,20,stable_bayesian_blend_25,-25.55134206039501,-22.96397059610957,-1.130233222004577,False,2026,0.0,386389.23,0,1,-3.6798115395669573,-2.1665115690328327,-1.5818390021489854,-1.4571382422808645,stable_bayesian_blend_25__finance_log10__a100__b0.5__cap4,-2.587371464285443
house,21,stable_bayesian_blend_25,-15.844965677172532,-16.342279964211833,-0.6317441362038849,False,2026,2993.67,10519.46,1,1,-0.45691138836775264,-0.13279249375310215,-0.07052408401935421,1.129058423243186,stable_bayesian_blend_25__finance_log10__a100__b0.5__cap4,0.4973142870393019
house,25,stable_bayesian_blend_25,-2.294423344802752,-2.465418547051442,-1.078267770923656,False,2026,3969.71,8486.9,1,1,-0.28017095886459525,-0.08037983427690244,-0.0425298216441331,1.2492629731723461,stable_bayesian_blend_25__finance_log10__a100__b0.5__cap4,0.17099520224869025
house,28,stable_bayesian_blend_25,-23.19500554180554,-24.862708072052687,-0.1425268290889327,False,2026,12418.47,3003.91,1,1,0.544635091204571,0.16349554075177486,0.08746129912914563,1.81022935933608,stable_bayesian_blend_25__finance_log10__a100__b0.5__cap4,1.6677025302471478
house,32,stable_bayesian_blend_25,4.665211049479062,3.422618194788681,-0.0691698877070905,False,2026,15629.18,20938.68,1,1,-0.18827563490883237,-0.07779542777717835,-0.04489529375194759,1.3117627423974711,stable_bayesian_blend_25__finance_log10__a100__b0.5__cap4,1.2425928546903808
house,37,stable_bayesian_blend_25,-40.14032433871812,-42.52828814659968,0.467776469664237,False,2026,10264.99,0.0,1,1,0.7063096736244711,0.18672833267835465,0.09771628281545618,1.9201873382173171,stable_bayesian_blend_25__finance_log10__a100__b0.5__cap4,2.3879638078815546
house,38,stable_bayesian_blend_25,-40.56294185584808,-40.851162777982296,0.1980840552575529,False,2026,2379.46,80062.89,1,1,-1.9844695565113053,-0.9095035729596685,-0.564620072209157,0.09013686687666334,stable_bayesian_blend_25__finance_log10__a100__b0.5__cap4,0.28822092213421513
house,40,stable_bayesian_blend_25,-55.89842366717778,-59.91772109645968,0.0192974292818988,False,2026,1870.26,0.0,1,0,0.1714510193472047,0.03672259545392839,0.018529856883130746,4.0,stable_bayesian_blend_25__finance_log10__a100__b0.5__cap4,4.019297429281899
house,41,stable_bayesian_blend_25,-43.18230945858407,-44.01924227829869,-0.19457731705333,False,2026,2570.4700000000003,12912.67,1,1,-0.6003396201534085,-0.17959301901280428,-0.09606461352009811,1.0315101367679513,stable_bayesian_blend_25__finance_log10__a100__b0.5__cap4,0.8369328197146189
house,43,stable_bayesian_blend_25,-40.51198688237397,-39.82294291486019,-1.0613732319932794,False,2026,0.0,16909.37,0,1,-0.9898894600994809,-0.29131601168931237,-0.1562288332555317,0.37232926447950576,stable_bayesian_blend_25__finance_log10__a100__b0.5__cap4,-0.6890439675137756
house,45,stable_bayesian_blend_25,-41.91177301225296,-41.76377173462995,-0.6897732431534749,False,2026,6870.18,53178.51,1,1,-1.3204166453543218,-0.5956894685020214,-0.35998914649100555,0.5417719655304647,stable_bayesian_blend_25__finance_log10__a100__b0.5__cap4,-0.14800127762300974
house,47,stable_bayesian_blend_25,-9.096479097769476,-12.542237344054575,-0.5542417537148996,False,2026,7886.19,0.0,1,0,0.5814438137070228,0.1464558360211697,0.07590668920613086,4.0,stable_bayesian_blend_25__finance_log10__a100__b0.5__cap4,3.4457582462850986
house,50,stable_bayesian_blend_25,-56.540892114867724,-56.83020958474616,0.4697451335944507,False,2026,0.0,50655.48,0,1,-1.8026248928072848,-0.6996805912758671,-0.4098254546319161,-0.1804276637160176,stable_bayesian_blend_25__finance_log10__a100__b0.5__cap4,0.28931746987843354
house,63,stable_bayesian_blend_25,-15.46656844322786,-14.482754089763738,-1.2755322964420976,False,2026,0.0,20295.52,0,1,-1.108414753804203,-0.34068506447304947,-0.18478119606635568,0.29171794297797504,stable_bayesian_blend_25__finance_log10__a100__b0.5__cap4,-0.9838143534641226
house,68,stable_bayesian_blend_25,10.033322753158707,4.266248801475497,1.7670739516832104,False,2026,44160.17,0.0,1,0,1.689360674452906,0.6329742629597985,0.36575478711652415,4.0,stable_bayesian_blend_25__finance_log10__a100__b0.5__cap4,5.76707395168321
house,69,stable_bayesian_blend_25,18.192575061263376,13.2672920863345,1.8656225446318475,False,2026,98234.15,0.0,1,1,2.3817118428447257,1.0867701127373528,0.6842787217720916,3.0596604302970296,stable_bayesian_blend_25__finance_log10__a100__b0.5__cap4,4.9252829749288765
house,70,stable_bayesian_blend_25,44.44420599203349,42.14172683432893,0.7358226622430308,False,2026,5880.95,3178.91,1,1,0.18650245311498242,0.04956164578247932,0.025850878042357077,1.5666564954615319,stable_bayesian_blend_25__finance_log10__a100__b0.5__cap4,2.3024791577045605
house,74,stable_bayesian_blend_25,35.6860641079482,32.583507459078504,0.4460332843125556,False,2026,49832.69,0.0,1,1,1.7889670741192376,0.6914726793650294,0.4043490855866343,2.6565233645571364,stable_bayesian_blend_25__finance_log10__a100__b0.5__cap4,3.102556648869694
house,75,stable_bayesian_blend_25,-24.169192550813793,-25.159556418806183,-0.7062144908623651,False,2026,4586.78,0.0,1,1,0.37753054607403763,0.08776872346370948,0.04484697142204857,1.6965783588547558,stable_bayesian_blend_25__finance_log10__a100__b0.5__cap4,0.9903638679923894
house,80,stable_bayesian_blend_25,-30.484371772025305,-31.56460879094611,0.0378494258973631,False,2026,917.04,9583.18,1,1,-0.5843461632365924,-0.15717567787718253,-0.08238510240312755,1.0423875930234423,stable_bayesian_blend_25__finance_log10__a100__b0.5__cap4,1.0802370189208048
house,82,stable_bayesian_blend_25,40.20522203446521,35.01674433891714,1.188477695548066,False,2026,112798.68,0.0,1,0,2.5079611734755556,1.1804913399993149,0.7551763684526404,4.0,stable_bayesian_blend_25__finance_log10__a100__b0.5__cap4,5.188477695548066
house,85,stable_bayesian_blend_25,-22.956287535146906,-24.32486910931324,-0.1980853185301789,False,2026,2050.46,0.0,1,1,0.18651774048785819,0.04019062724987989,0.020297210851919774,1.5666668926965124,stable_bayesian_blend_25__finance_log10__a100__b0.5__cap4,1.3685815741663347
house,96,stable_bayesian_blend_25,-42.05345664602934,-41.64407217615401,-0.0850049178217915,False,2026,0.0,64953.42,0,1,-2.0142817609338053,-0.8325039974045763,-0.5004929450271848,-0.3243795520535384,stable_bayesian_blend_25__finance_log10__a100__b0.5__cap4,-0.4093844698753273
house,99,stable_bayesian_blend_25,36.92126727744086,31.823403903944776,1.097863373496086,False,2026,77999.63,0.0,1,0,2.1747475169298673,0.9400043678622934,0.5766112856501481,4.0,stable_bayesian_blend_25__finance_log10__a100__b0.5__cap4,5.097863373496086
house,101,stable_bayesian_blend_25,-27.14164482874289,-26.52085457872553,-0.5983813857711517,False,2026,3641.0,107100.08,1,1,-2.1499489902692273,-1.074569353447655,-0.6922691502566687,-0.022408864246208582,stable_bayesian_blend_25__finance_log10__a100__b0.5__cap4,-0.620790250017361
senate,2,stable_bayesian_blend_25,1.222143574503643,1.365739626761889,-0.9440054587461214,False,2026,4138.48,26199.1,1,1,-0.940134098417875,-0.34180444316737035,-0.19213926665271508,0.8004094064878754,stable_bayesian_blend_25__finance_log10__a100__b0.5__cap4,-0.143596052258246
senate,3,stable_bayesian_blend_25,-36.87389054763079,-37.71958219015087,-0.4034964963017486,False,2026,5394.110000000001,10374.13,1,1,-0.2802809901010239,-0.08608743151944315,-0.046169024480509746,1.249188138821823,stable_bayesian_blend_25__finance_log10__a100__b0.5__cap4,0.8456916425200731
senate,6,stable_bayesian_blend_25,-50.30908544648728,-51.33435722894423,0.0666908345839942,False,2026,1474.18,13281.73,1,1,-0.7075696391187066,-0.20651633917349987,-0.11007351983722011,0.9585809478729527,stable_bayesian_blend_25__finance_log10__a100__b0.5__cap4,1.0252717824569473
senate,7,stable_bayesian_blend_25,-8.81500107597932,-9.453156895869265,-0.736700921366884,False,2026,7174.19,8895.32,1,1,-0.09550659693110075,-0.02965905801696142,-0.015931599086041776,1.3748567412568278,stable_bayesian_blend_25__finance_log10__a100__b0.5__cap4,0.6381558198899455
senate,8,stable_bayesian_blend_25,-51.444590631794895,-51.84573512309653,-0.0815955898406457,False,2026,0.0,30845.56,1,1,-1.4072130320742668,-0.48051766257494355,-0.2688475104291739,0.48274008114228095,stable_bayesian_blend_25__finance_log10__a100__b0.5__cap4,0.4011444913016362
senate,11,stable_bayesian_blend_25,-47.576035950128734,-48.05910770915243,-0.0364869156817633,False,2026,2900.73,39916.99,1,1,-1.3530775268550999,-0.5304697729948512,-0.3072845811050975,0.5195586747054556,stable_bayesian_blend_25__finance_log10__a100__b0.5__cap4,0.48307175902369437
senate,13,stable_bayesian_blend_25,-48.977200993647436,-48.03819977698762,-0.1296755752197071,False,2026,2488.98,330979.88,1,1,-3.306976817139798,-1.9821433225307525,-1.4363061262760417,-0.8093256414401129,stable_bayesian_blend_25__finance_log10__a100__b0.5__cap4,-0.9390012166598183
senate,14,stable_bayesian_blend_25,-41.324478210188445,-41.55322693125855,-0.4601841073816999,False,2026,0.0,20163.32,1,1,-1.1040415236629946,-0.33880266192669656,-0.1836816314729341,0.6889328284518066,stable_bayesian_blend_25__finance_log10__a100__b0.5__cap4,0.22874872107010447
senate,16,stable_bayesian_blend_25,-21.567912998159567,-22.20548101233912,-0.8929784441488415,False,2026,1427.17,0.0,1,1,0.13340876010546263,0.028143626595408328,0.01417081799509372,1.5305464583283905,stable_bayesian_blend_25__finance_log10__a100__b0.5__cap4,0.6375680141795534
senate,22,stable_bayesian_blend_25,-56.01138857463455,-56.92023492844067,0.7943896282221345,False,2026,2270.5,76134.44,1,1,-1.9487113237661915,-0.8809161638599278,-0.5436263032539382,0.11445672558398745,stable_bayesian_blend_25__finance_log10__a100__b0.5__cap4,0.9088463538061191
senate,23,stable_bayesian_blend_25,15.281034205925334,9.392740797125253,1.888293408800081,False,2026,59160.42,0.0,1,0,1.9338436406770982,0.7807955379677998,0.46474243842113816,4.0,stable_bayesian_blend_25__finance_log10__a100__b0.5__cap4,5.888293408800081
senate,28,stable_bayesian_blend_25,10.840101239271911,7.768603045891093,1.782492050818008,False,2026,0.0,2482.41,1,1,-0.22173536027845697,-0.04845506040939058,-0.024520988107634898,1.2890061425628125,stable_bayesian_blend_25__finance_log10__a100__b0.5__cap4,3.071498193380818
senate,29,stable_bayesian_blend_25,-55.594296106312235,-56.59198046403853,-0.0478876807205068,False,2026,0.0,0.0,0,1,0.0,0.0,0.0,1.0455720384468037,stable_bayesian_blend_25__finance_log10__a100__b0.5__cap4,0.9976843577262926
senate,32,stable_bayesian_blend_25,-53.18272299326084,-51.41751877474897,-0.4843228825253831,False,2026,1291.86,606711.73,1,1,-4.000319590253643,-2.549713089952201,-1.9426167931868132,-1.280881335986485,stable_bayesian_blend_25__finance_log10__a100__b0.5__cap4,-1.7652042185118688
house,2,stable_bayesian_blend_25,-62.444197955620986,-63.44556506213457,0.0013671065135838,False,2026,2130.07,0.0,1,0,0.19310240076142027,0.04171893614782096,0.02107701100264089,1.0,stable_bayesian_blend_25__finance_log10__a20__b0.1__cap1,1.0013671065135838
house,4,stable_bayesian_blend_25,-30.738263554550244,-30.168234192443013,-0.7613519330348275,False,2026,0.0,7658.18,1,1,-0.5686140391133083,-0.14250912194124715,-0.07379102193030607,0.1913225709275978,stable_bayesian_blend_25__finance_log10__a20__b0.1__cap1,-0.5700293621072312
house,5,stable_bayesian_blend_25,-42.25343492038759,-42.22783247880138,-0.3236129482906804,False,2026,1966.32,2513.31,1,1,-0.04469684076366534,-0.010470844844913348,-0.005350081127631662,0.29801050670447077,stable_bayesian_blend_25__finance_log10__a20__b0.1__cap1,-0.025602441586208613
house,8,stable_bayesian_blend_25,-27.306137822689482,-27.045765902606977,-0.279053406643122,False,2026,0.0,38077.65,0,1,-1.570232319166513,-0.5661958063397082,-0.3226460220828485,0.018681486560616366,stable_bayesian_blend_25__finance_log10__a20__b0.1__cap1,-0.2603719200825054
house,10,stable_bayesian_blend_25,7.126184834500528,5.179921085962886,0.9462637485376416,False,2026,82963.44,0.0,1,0,2.2296212045883923,0.9780511977871461,0.6041161654735981,1.0,stable_bayesian_blend_25__finance_log10__a20__b0.1__cap1,1.9462637485376417
house,15,stable_bayesian_blend_25,-13.973409230787027,-13.49899760982322,-0.6748468438362849,False,2026,3556.6600000000003,12890.96,1,1,-0.5238641333087624,-0.16066227427849852,-0.08630349456205647,0.20043522287247695,stable_bayesian_blend_25__finance_log10__a20__b0.1__cap1,-0.4744116209638065
house,16,stable_bayesian_blend_25,-72.31377807698492,-72.98027779212242,0.4969815051262003,False,2026,1358.78,12324.41,1,1,-0.6756896854821661,-0.1935172576531,-0.10272470269303795,0.16951821001130638,stable_bayesian_blend_25__finance_log10__a20__b0.1__cap1,0.6664997151375047
house,19,stable_bayesian_blend_25,37.77845583272028,36.191402249555054,1.050736064234826,False,2026,20841.49,7.08,1,1,1.1255680189258501,0.348280250604135,0.18923870331475076,0.5363175189304062,stable_bayesian_blend_25__finance_log10__a20__b0.1__cap1,1.587053583165229
house,20,stable_bayesian_blend_25,-24.50510672597936,-22.96397059610957,-1.130233222004577,False,2026,0.0,386389.23,0,1,-3.6798115395669573,-2.1665115690328327,-1.5818390021489854,-0.41090290786521244,stable_bayesian_blend_25__finance_log10__a20__b0.1__cap1,-1.5411361298697912
house,21,stable_bayesian_blend_25,-16.75995494803138,-16.342279964211833,-0.6317441362038849,False,2026,2993.67,10519.46,1,1,-0.45691138836775264,-0.13279249375310215,-0.07052408401935421,0.21406915238434,stable_bayesian_blend_25__finance_log10__a20__b0.1__cap1,-0.4176749838195448
house,25,stable_bayesian_blend_25,-3.293626608969584,-2.465418547051442,-1.078267770923656,False,2026,3969.71,8486.9,1,1,-0.28017095886459525,-0.08037983427690244,-0.0425298216441331,0.2500597090055142,stable_bayesian_blend_25__finance_log10__a20__b0.1__cap1,-0.8282080619181418
house,28,stable_bayesian_blend_25,-24.58721572225165,-24.862708072052687,-0.1425268290889327,False,2026,12418.47,3003.91,1,1,0.544635091204571,0.16349554075177486,0.08746129912914563,0.4180191788899703,stable_bayesian_blend_25__finance_log10__a20__b0.1__cap1,0.27549234980103776
house,32,stable_bayesian_blend_25,3.622221130394615,3.422618194788681,-0.0691698877070905,False,2026,15629.18,20938.68,1,1,-0.18827563490883237,-0.07779542777717835,-0.04489529375194759,0.2687728233130244,stable_bayesian_blend_25__finance_log10__a20__b0.1__cap1,0.19960293560593367
house,37,stable_bayesian_blend_25,-41.609569876836815,-42.52828814659968,0.467776469664237,False,2026,10264.99,0.0,1,1,0.7063096736244711,0.18672833267835465,0.09771628281545618,0.45094180009862905,stable_bayesian_blend_25__finance_log10__a20__b0.1__cap1,0.9187182697628629
house,38,stable_bayesian_blend_25,-40.750074044367416,-40.851162777982296,0.1980840552575529,False,2026,2379.46,80062.89,1,1,-1.9844695565113053,-0.9095035729596685,-0.564620072209157,-0.09699532164267125,stable_bayesian_blend_25__finance_log10__a20__b0.1__cap1,0.1010887336148798
house,40,stable_bayesian_blend_25,-58.89842366717778,-59.91772109645968,0.0192974292818988,False,2026,1870.26,0.0,1,0,0.1714510193472047,0.03672259545392839,0.018529856883130746,1.0,stable_bayesian_blend_25__finance_log10__a20__b0.1__cap1,1.0192974292818988
house,41,stable_bayesian_blend_25,-44.02895746657664,-44.01924227829869,-0.19457731705333,False,2026,2570.4700000000003,12912.67,1,1,-0.6003396201534085,-0.17959301901280428,-0.09606461352009811,0.18486212877537944,stable_bayesian_blend_25__finance_log10__a20__b0.1__cap1,-0.00971518827795137
house,43,stable_bayesian_blend_25,-40.74745647894713,-39.82294291486019,-1.0613732319932794,False,2026,0.0,16909.37,0,1,-0.9898894600994809,-0.29131601168931237,-0.1562288332555317,0.13685966790634532,stable_bayesian_blend_25__finance_log10__a20__b0.1__cap1,-0.9245135640869364
house,45,stable_bayesian_blend_25,-42.41531581250119,-41.76377173462995,-0.6897732431534749,False,2026,6870.18,53178.51,1,1,-1.3204166453543218,-0.5956894685020214,-0.35998914649100555,0.038229165282229194,stable_bayesian_blend_25__finance_log10__a20__b0.1__cap1,-0.6515440778712431
house,47,stable_bayesian_blend_25,-12.096479097769476,-12.542237344054575,-0.5542417537148996,False,2026,7886.19,0.0,1,0,0.5814438137070228,0.1464558360211697,0.07590668920613086,1.0,stable_bayesian_blend_25__finance_log10__a20__b0.1__cap1,0.44575824628509864
house,50,stable_bayesian_blend_25,-56.38910625164811,-56.83020958474616,0.4697451335944507,False,2026,0.0,50655.48,0,1,-1.8026248928072848,-0.6996805912758671,-0.4098254546319161,-0.028641800496401706,stable_bayesian_blend_25__finance_log10__a20__b0.1__cap1,0.4411033330980487
house,63,stable_bayesian_blend_25,-15.64556262939868,-14.482754089763738,-1.2755322964420976,False,2026,0.0,20295.52,0,1,-1.108414753804203,-0.34068506447304947,-0.18478119606635568,0.11272375680715392,stable_bayesian_blend_25__finance_log10__a20__b0.1__cap1,-1.162808539634943
house,68,stable_bayesian_blend_25,7.033322753158707,4.266248801475497,1.7670739516832104,False,2026,44160.17,0.0,1,0,1.689360674452906,0.6329742629597985,0.36575478711652415,1.0,stable_bayesian_blend_25__finance_log10__a20__b0.1__cap1,2.7670739516832104
house,69,stable_bayesian_blend_25,15.925027134361715,13.2672920863345,1.8656225446318475,False,2026,98234.15,0.0,1,1,2.3817118428447257,1.0867701127373528,0.6842787217720916,0.7921125033953668,stable_bayesian_blend_25__finance_log10__a20__b0.1__cap1,2.657735048027215
house,70,stable_bayesian_blend_25,43.22264029667906,42.14172683432893,0.7358226622430308,False,2026,5880.95,3178.91,1,1,0.18650245311498242,0.04956164578247932,0.025850878042357077,0.3450908001070978,stable_bayesian_blend_25__finance_log10__a20__b0.1__cap1,1.0809134623501322
house,74,stable_bayesian_blend_25,33.70094960121597,32.583507459078504,0.4460332843125556,False,2026,49832.69,0.0,1,1,1.7889670741192376,0.6914726793650294,0.4043490855866343,0.6714088578249096,stable_bayesian_blend_25__finance_log10__a20__b0.1__cap1,1.1174421421374632
house,75,stable_bayesian_blend_25,-25.481780083035517,-25.159556418806183,-0.7062144908623651,False,2026,4586.78,0.0,1,1,0.37753054607403763,0.08776872346370948,0.04484697142204857,0.3839908266330319,stable_bayesian_blend_25__finance_log10__a20__b0.1__cap1,-0.3222236642293339
house,80,stable_bayesian_blend_25,-31.338640406931315,-31.56460879094611,0.0378494258973631,False,2026,917.04,9583.18,1,1,-0.5843461632365924,-0.15717567787718253,-0.08238510240312755,0.1881189581174327,stable_bayesian_blend_25__finance_log10__a20__b0.1__cap1,0.22596838401479502
house,82,stable_bayesian_blend_25,37.20522203446521,35.01674433891714,1.188477695548066,False,2026,112798.68,0.0,1,0,2.5079611734755556,1.1804913399993149,0.7551763684526404,1.0,stable_bayesian_blend_25__finance_log10__a20__b0.1__cap1,2.188477695548066
house,85,stable_bayesian_blend_25,-24.17786051469048,-24.32486910931324,-0.1980853185301789,False,2026,2050.46,0.0,1,1,0.18651774048785819,0.04019062724987989,0.020297210851919774,0.3450939131529392,stable_bayesian_blend_25__finance_log10__a20__b0.1__cap1,0.14700859462276128
house,96,stable_bayesian_blend_25,-41.80081966387727,-41.64407217615401,-0.0850049178217915,False,2026,0.0,64953.42,0,1,-2.0142817609338053,-0.8325039974045763,-0.5004929450271848,-0.07174256990146795,stable_bayesian_blend_25__finance_log10__a20__b0.1__cap1,-0.15674748772325842
house,99,stable_bayesian_blend_25,33.92126727744086,31.823403903944776,1.097863373496086,False,2026,77999.63,0.0,1,0,2.1747475169298673,0.9400043678622934,0.5766112856501481,1.0,stable_bayesian_blend_25__finance_log10__a20__b0.1__cap1,2.097863373496086
house,101,stable_bayesian_blend_25,-27.249928708664843,-26.52085457872553,-0.5983813857711517,False,2026,3641.0,107100.08,1,1,-2.1499489902692273,-1.074569353447655,-0.6922691502566687,-0.1306927441681605,stable_bayesian_blend_25__finance_log10__a20__b0.1__cap1,-0.7290741299393133
senate,2,stable_bayesian_blend_25,0.5374022111825616,1.365739626761889,-0.9440054587461214,False,2026,4138.48,26199.1,1,1,-0.940134098417875,-0.34180444316737035,-0.19213926665271508,0.11566804316679397,stable_bayesian_blend_25__finance_log10__a20__b0.1__cap1,-0.8283374155793275
senate,3,stable_bayesian_blend_25,-37.87304138366992,-37.71958219015087,-0.4034964963017486,False,2026,5394.110000000001,10374.13,1,1,-0.2802809901010239,-0.08608743151944315,-0.046169024480509746,0.25003730278269404,stable_bayesian_blend_25__finance_log10__a20__b0.1__cap1,-0.1534591935190548
senate,6,stable_bayesian_blend_25,-51.104640062181645,-51.33435722894423,0.0666908345839942,False,2026,1474.18,13281.73,1,1,-0.7075696391187066,-0.20651633917349987,-0.11007351983722011,0.16302633217858997,stable_bayesian_blend_25__finance_log10__a20__b0.1__cap1,0.22971716676258325
senate,7,stable_bayesian_blend_25,-9.90219396076554,-9.453156895869265,-0.736700921366884,False,2026,7174.19,8895.32,1,1,-0.09550659693110075,-0.02965905801696142,-0.015931599086041776,0.2876638564706063,stable_bayesian_blend_25__finance_log10__a20__b0.1__cap1,-0.4490370648962756
senate,8,stable_bayesian_blend_25,-51.90677633932282,-51.84573512309653,-0.0815955898406457,False,2026,0.0,30845.56,1,1,-1.4072130320742668,-0.48051766257494355,-0.2688475104291739,0.020554373614362877,stable_bayesian_blend_25__finance_log10__a20__b0.1__cap1,-0.06104121622628611
senate,11,stable_bayesian_blend_25,-48.06401636171541,-48.05910770915243,-0.0364869156817633,False,2026,2900.73,39916.99,1,1,-1.3530775268550999,-0.5304697729948512,-0.3072845811050975,0.031578263118781535,stable_bayesian_blend_25__finance_log10__a20__b0.1__cap1,-0.004908652562981786
senate,13,stable_bayesian_blend_25,-48.5341795839809,-48.03819977698762,-0.1296755752197071,False,2026,2488.98,330979.88,1,1,-3.306976817139798,-1.9821433225307525,-1.4363061262760417,-0.3663042317735786,stable_bayesian_blend_25__finance_log10__a20__b0.1__cap1,-0.49597980699328303
senate,14,stable_bayesian_blend_25,-41.93112030187414,-41.55322693125855,-0.4601841073816999,False,2026,0.0,20163.32,1,1,-1.1040415236629946,-0.33880266192669656,-0.1836816314729341,0.08229073676611005,stable_bayesian_blend_25__finance_log10__a20__b0.1__cap1,-0.37789337061558825
senate,16,stable_bayesian_blend_25,-22.764180396342443,-22.20548101233912,-0.8929784441488415,False,2026,1427.17,0.0,1,1,0.13340876010546263,0.028143626595408328,0.01417081799509372,0.33427906014551634,stable_bayesian_blend_25__finance_log10__a20__b0.1__cap1,-0.5586993840033223
senate,22,stable_bayesian_blend_25,-56.2155589902396,-56.92023492844067,0.7943896282221345,False,2026,2270.5,76134.44,1,1,-1.9487113237661915,-0.8809161638599278,-0.5436263032539382,-0.08971369002106676,stable_bayesian_blend_25__finance_log10__a20__b0.1__cap1,0.7046759382010706
senate,23,stable_bayesian_blend_25,12.281034205925334,9.392740797125253,1.888293408800081,False,2026,59160.42,0.0,1,0,1.9338436406770982,0.7807955379677998,0.46474243842113816,1.0,stable_bayesian_blend_25__finance_log10__a20__b0.1__cap1,2.888293408800081
senate,28,stable_bayesian_blend_25,9.813054345200394,7.768603045891093,1.782492050818008,False,2026,0.0,2482.41,1,1,-0.22173536027845697,-0.04845506040939058,-0.024520988107634898,0.26195924849129465,stable_bayesian_blend_25__finance_log10__a20__b0.1__cap1,2.0444512993093005
senate,29,stable_bayesian_blend_25,-56.30143222877768,-56.59198046403853,-0.0478876807205068,False,2026,0.0,0.0,0,1,0.0,0.0,0.0,0.33843591598136485,stable_bayesian_blend_25__finance_log10__a20__b0.1__cap1,0.29054823526085016
senate,32,stable_bayesian_blend_25,-52.409334820204116,-51.41751877474897,-0.4843228825253831,False,2026,1291.86,606711.73,1,1,-4.000319590253643,-2.549713089952201,-1.9426167931868132,-0.5074931629297631,stable_bayesian_blend_25__finance_log10__a20__b0.1__cap1,-0.9918160454551455
house,2,stable_bayesian_blend_25,-62.387748979464355,-63.44556506213457,0.0013671065135838,False,2026,2130.07,0.0,1,0,0.19310240076142027,0.04171893614782096,0.02107701100264089,1.0564489761566318,stable_bayesian_blend_25__finance_log10__a20__b0.1__cap2,1.0578160826702145
house,4,stable_bayesian_blend_25,-30.738263554550244,-30.168234192443013,-0.7613519330348275,False,2026,0.0,7658.18,1,1,-0.5686140391133083,-0.14250912194124715,-0.07379102193030607,0.1913225709275978,stable_bayesian_blend_25__finance_log10__a20__b0.1__cap2,-0.5700293621072312
house,5,stable_bayesian_blend_25,-42.25343492038759,-42.22783247880138,-0.3236129482906804,False,2026,1966.32,2513.31,1,1,-0.04469684076366534,-0.010470844844913348,-0.005350081127631662,0.29801050670447077,stable_bayesian_blend_25__finance_log10__a20__b0.1__cap2,-0.025602441586208613
house,8,stable_bayesian_blend_25,-27.306137822689482,-27.045765902606977,-0.279053406643122,False,2026,0.0,38077.65,0,1,-1.570232319166513,-0.5661958063397082,-0.3226460220828485,0.018681486560616366,stable_bayesian_blend_25__finance_log10__a20__b0.1__cap2,-0.2603719200825054
house,10,stable_bayesian_blend_25,7.597340539192699,5.179921085962886,0.9462637485376416,False,2026,82963.44,0.0,1,0,2.2296212045883923,0.9780511977871461,0.6041161654735981,1.471155704692172,stable_bayesian_blend_25__finance_log10__a20__b0.1__cap2,2.4174194532298134
house,15,stable_bayesian_blend_25,-13.973409230787027,-13.49899760982322,-0.6748468438362849,False,2026,3556.6600000000003,12890.96,1,1,-0.5238641333087624,-0.16066227427849852,-0.08630349456205647,0.20043522287247695,stable_bayesian_blend_25__finance_log10__a20__b0.1__cap2,-0.4744116209638065
house,16,stable_bayesian_blend_25,-72.31377807698492,-72.98027779212242,0.4969815051262003,False,2026,1358.78,12324.41,1,1,-0.6756896854821661,-0.1935172576531,-0.10272470269303795,0.16951821001130638,stable_bayesian_blend_25__finance_log10__a20__b0.1__cap2,0.6664997151375047
house,19,stable_bayesian_blend_25,37.77845583272028,36.191402249555054,1.050736064234826,False,2026,20841.49,7.08,1,1,1.1255680189258501,0.348280250604135,0.18923870331475076,0.5363175189304062,stable_bayesian_blend_25__finance_log10__a20__b0.1__cap2,1.587053583165229
house,20,stable_bayesian_blend_25,-24.50510672597936,-22.96397059610957,-1.130233222004577,False,2026,0.0,386389.23,0,1,-3.6798115395669573,-2.1665115690328327,-1.5818390021489854,-0.41090290786521244,stable_bayesian_blend_25__finance_log10__a20__b0.1__cap2,-1.5411361298697912
house,21,stable_bayesian_blend_25,-16.75995494803138,-16.342279964211833,-0.6317441362038849,False,2026,2993.67,10519.46,1,1,-0.45691138836775264,-0.13279249375310215,-0.07052408401935421,0.21406915238434,stable_bayesian_blend_25__finance_log10__a20__b0.1__cap2,-0.4176749838195448
house,25,stable_bayesian_blend_25,-3.293626608969584,-2.465418547051442,-1.078267770923656,False,2026,3969.71,8486.9,1,1,-0.28017095886459525,-0.08037983427690244,-0.0425298216441331,0.2500597090055142,stable_bayesian_blend_25__finance_log10__a20__b0.1__cap2,-0.8282080619181418
house,28,stable_bayesian_blend_25,-24.58721572225165,-24.862708072052687,-0.1425268290889327,False,2026,12418.47,3003.91,1,1,0.544635091204571,0.16349554075177486,0.08746129912914563,0.4180191788899703,stable_bayesian_blend_25__finance_log10__a20__b0.1__cap2,0.27549234980103776
