scenario,cycle,chamber,district,polling_federal_margin,generic_downballot_lag,incumbency_adjustment,fundraising_adjustment,expected_cmo_adjustment,adjustment_weight,predicted_dem_margin,dem_win_probability,finance_complete,finance_model_applied,model_used,fundraising_treatment,dem_fundraising,rep_fundraising,fundraising_gap_log50,fundraising_gap_structural_expectation,fundraising_gap_residualized,fundraising_gap_within_cycle_expectation,fundraising_gap_within_cycle_residualized,dem_finance_status,rep_finance_status,incumbency_balance,current_national_poll_margin,current_national_pollsters,poll_average_as_of,source_scenario,polling_error_adjustment,environment_baseline_margin,headline_dem_margin,selected_model
environment_rep_favorable,2026,house,99,37.56468037576528,2.3186339238809865,9.215757354528472,0.0,11.534391278409458,1.0,46.89522212639935,0.9997748662834272,False,False,polling_federal_plus_incumbency,within_cycle_orthogonal,148550.0,,,,,,,single_official_state_record_with_activity,unverified_live_summary_zero,1,7.554772105617104,6,2026-08-17,uniform_polling_federal_within_cycle_orthogonal,-2.2038495277753904,37.56468037576528,49.099071654174736,post2016_polling_cmo_within_cycle_finance
environment_rep_favorable,2026,house,101,-20.402616793423974,1.8580715582535217,-8.70411237227359,-4.518995021244222,-11.36503583526429,1.0,-33.97150215646366,0.0009889834206516536,True,True,polling_federal_plus_incumbency_within_cycle_orthogonal_fundraising,within_cycle_orthogonal,15578.11,417073.9,-1.9632455380218856,-0.8627216157044741,-1.1005239223174117,-1.3793455001185675,-0.5839000379033181,single_official_state_record_with_activity,single_official_state_record_with_activity,-1,7.554772105617104,6,2026-08-17,uniform_polling_federal_within_cycle_orthogonal,-2.2038495277753904,-20.402616793423974,-31.767652628688264,post2016_polling_cmo_within_cycle_finance
environment_rep_favorable,2026,senate,2,8.635744978521801,3.05972879437574,0.0,-7.404117675089419,-4.344388880713679,1.0,2.0875065700327315,0.6342927629152679,True,True,polling_federal_plus_incumbency_within_cycle_orthogonal_fundraising,within_cycle_orthogonal,3831.8,315575.0,-1.915607085881125,-0.7368349132930184,-1.1787721725881064,-0.9589199085770416,-0.9566871773040834,single_official_state_record_with_activity,single_official_state_record_with_activity,0,7.554772105617104,6,2026-08-17,uniform_polling_federal_within_cycle_orthogonal,-2.2038495277753904,8.635744978521801,4.291356097808122,post2016_polling_cmo_within_cycle_finance
environment_rep_favorable,2026,senate,3,-31.468395546383977,3.05972879437574,-8.70411237227359,-0.2094901007035732,-5.853873678601423,1.0,-39.52611875276079,0.0004982399631156693,True,True,polling_federal_plus_incumbency_within_cycle_orthogonal_fundraising,within_cycle_orthogonal,10529.07,428330.21,-2.067177564384179,-1.7107751880355493,-0.3564023763486297,-2.0401093164294584,-0.0270682479547206,single_official_state_record_with_activity,single_official_state_record_with_activity,-1,7.554772105617104,6,2026-08-17,uniform_polling_federal_within_cycle_orthogonal,-2.2038495277753904,-31.468395546383977,-37.3222692249854,post2016_polling_cmo_within_cycle_finance
environment_rep_favorable,2026,senate,6,-45.19274391279242,3.05972879437574,-8.70411237227359,4.352424876632028,-1.2919587012658216,1.0,-48.68855214183363,0.0001886585459184209,True,True,polling_federal_plus_incumbency_within_cycle_orthogonal_fundraising,within_cycle_orthogonal,3199.3,196602.0,-1.533730462631141,-1.864119845982658,0.330389383351517,-2.09610794667118,0.5623774840400386,single_official_state_record_with_activity,single_official_state_record_with_activity,-1,7.554772105617104,6,2026-08-17,uniform_polling_federal_within_cycle_orthogonal,-2.2038495277753904,-45.19274391279242,-46.48470261405824,post2016_polling_cmo_within_cycle_finance
environment_rep_favorable,2026,senate,7,-3.1539400970675,3.05972879437574,-8.70411237227359,0.923566727881699,-4.720816850016151,1.0,-10.07860647485904,0.07000803100907829,True,True,polling_federal_plus_incumbency_within_cycle_orthogonal_fundraising,within_cycle_orthogonal,19146.16,370509.84,-1.80524535473717,-1.394412591435976,-0.4108327633011941,-1.9245795529120309,0.1193341981748608,single_official_state_record_with_activity,single_official_state_record_with_activity,-1,7.554772105617104,6,2026-08-17,uniform_polling_federal_within_cycle_orthogonal,-2.2038495277753904,-3.1539400970675,-7.87475694708365,post2016_polling_cmo_within_cycle_finance
environment_rep_favorable,2026,senate,8,-45.81210896795049,3.05972879437574,-8.70411237227359,-1.303260892557172,-6.947644470455022,1.0,-54.96360296618091,0.00010607531979245786,True,True,polling_federal_plus_incumbency_within_cycle_orthogonal_fundraising,within_cycle_orthogonal,4962.1,480422.31,-2.267029643790203,-1.8710401251822204,-0.3959895186079825,-2.098635104521044,-0.1683945392691592,single_official_state_record_with_activity,single_official_state_record_with_activity,-1,7.554772105617104,6,2026-08-17,uniform_polling_federal_within_cycle_orthogonal,-2.2038495277753904,-45.81210896795049,-52.75975343840552,post2016_polling_cmo_within_cycle_finance
environment_rep_favorable,2026,senate,11,-41.61054702088961,3.05972879437574,-8.70411237227359,0.3396034462384119,-5.304780131659438,1.0,-49.11917668032444,0.00018097447342455835,True,True,polling_federal_plus_incumbency_within_cycle_orthogonal_fundraising,within_cycle_orthogonal,3888.93,363450.0,-2.037611511680605,-1.8240953040209775,-0.2135162076596273,-2.0814917249135263,0.0438802132329212,single_official_state_record_with_activity,single_official_state_record_with_activity,-1,7.554772105617104,6,2026-08-17,uniform_polling_federal_within_cycle_orthogonal,-2.2038495277753904,-41.61054702088961,-46.915327152549054,post2016_polling_cmo_within_cycle_finance
environment_rep_favorable,2026,senate,13,-39.81264869598151,3.05972879437574,-8.70411237227359,-3.5442488171258955,-9.188632395023744,1.0,-51.205130618780636,0.000148624463388313,True,True,polling_federal_plus_incumbency_within_cycle_orthogonal_fundraising,within_cycle_orthogonal,2492.34,610354.0,-2.532108800674736,-1.8040070567471396,-0.7281017439275965,-2.074155868899032,-0.4579529317757043,single_official_state_record_with_activity,single_official_state_record_with_activity,-1,7.554772105617104,6,2026-08-17,uniform_polling_federal_within_cycle_orthogonal,-2.2038495277753904,-39.81264869598151,-49.00128109100525,post2016_polling_cmo_within_cycle_finance
environment_rep_favorable,2026,senate,14,-35.341967969232115,3.05972879437574,-8.70411237227359,0.4204030289711946,-5.223980548926655,1.0,-42.76979804593416,0.0003461777689587732,True,True,polling_federal_plus_incumbency_within_cycle_orthogonal_fundraising,within_cycle_orthogonal,9933.03,393555.02,-2.001594080502062,-1.7540553221706494,-0.2475387583314123,-2.055914420178684,0.054320339676622,single_official_state_record_with_activity,single_official_state_record_with_activity,-1,7.554772105617104,6,2026-08-17,uniform_polling_federal_within_cycle_orthogonal,-2.2038495277753904,-35.341967969232115,-40.56594851815877,post2016_polling_cmo_within_cycle_finance
environment_rep_favorable,2026,senate,16,-16.545254522097324,3.05972879437574,-8.70411237227359,-3.320420907224777,-8.964804485122627,1.0,-27.71390853499534,0.002399618625565212,True,True,polling_federal_plus_incumbency_within_cycle_orthogonal_fundraising,within_cycle_orthogonal,56.19,506350.0,-2.4082514181660897,-1.54403620016005,-0.8642152180060396,-1.979219324864578,-0.4290320933015117,single_official_state_record_with_activity,single_official_state_record_with_activity,-1,7.554772105617104,6,2026-08-17,uniform_polling_federal_within_cycle_orthogonal,-2.2038495277753904,-16.545254522097324,-25.51005900721995,post2016_polling_cmo_within_cycle_finance
environment_rep_favorable,2026,senate,22,-51.39273691794112,3.05972879437574,0.0,2.558146205586458,5.617874999962198,1.0,-47.978711445754314,0.00020218888732645245,True,True,polling_federal_plus_incumbency_within_cycle_orthogonal_fundraising,within_cycle_orthogonal,4781.96,100050.0,-1.0076076292099516,-1.4681190457592133,0.4605114165492616,-1.3381460917181265,0.3305384625081748,single_official_state_record_with_activity,single_official_state_record_with_activity,0,7.554772105617104,6,2026-08-17,uniform_polling_federal_within_cycle_orthogonal,-2.2038495277753904,-51.39273691794112,-45.774861917978924,post2016_polling_cmo_within_cycle_finance
environment_rep_favorable,2026,senate,23,14.494271214911876,2.4710876980975867,9.21575735452847,0.0,11.686845052626058,1.0,23.97726673976254,0.995630305819311,False,False,polling_federal_plus_incumbency,within_cycle_orthogonal,171490.0,,,,,,,single_official_state_record_with_activity,unverified_live_summary_zero,1,7.554772105617104,6,2026-08-17,uniform_polling_federal_within_cycle_orthogonal,-2.2038495277753904,14.494271214911876,26.18111626753793,post2016_polling_cmo_within_cycle_finance
environment_rep_favorable,2026,senate,25,-20.21558906028612,3.05972879437574,-8.70411237227359,-3.720335259852943,-9.364718837750791,1.0,-31.784157425812307,0.0013279406842651668,True,True,polling_federal_plus_incumbency_within_cycle_orthogonal_fundraising,within_cycle_orthogonal,18000.0,757875.5,-2.4749002573143897,-1.5850455201863172,-0.8898547371280725,-1.9941951693404087,-0.4807050879739809,single_official_state_record_with_activity,single_official_state_record_with_activity,-1,7.554772105617104,6,2026-08-17,uniform_polling_federal_within_cycle_orthogonal,-2.2038495277753904,-20.21558906028612,-29.580307898036917,post2016_polling_cmo_within_cycle_finance
environment_rep_favorable,2026,senate,28,12.76995464420967,3.05972879437574,8.704112372273592,10.213705442200864,21.9775466088502,1.0,32.54365172528448,0.9988032965630324,True,True,polling_federal_plus_incumbency_within_cycle_orthogonal_fundraising,within_cycle_orthogonal,226600.0,31235.99,1.2252140436579355,-0.1963690107056465,1.421583054363582,-0.0945003987785142,1.31971444243645,single_official_state_record_with_activity,single_official_state_record_with_activity,1,7.554772105617104,6,2026-08-17,uniform_polling_federal_within_cycle_orthogonal,-2.2038495277753904,12.76995464420967,34.747501253059866,post2016_polling_cmo_within_cycle_finance
environment_rep_favorable,2026,senate,29,-50.27004247506444,3.05972879437574,-8.70411237227359,-4.067244631053628,-9.711628208951478,1.0,-62.18552021179131,5.863865437108985e-05,True,True,polling_federal_plus_incumbency_within_cycle_orthogonal_fundraising,within_cycle_orthogonal,1430.18,672400.0,-2.642353842419295,-1.920849432739038,-0.7215044096802572,-2.116824541530532,-0.5255293008887638,single_official_state_record_with_activity,single_official_state_record_with_activity,-1,7.554772105617104,6,2026-08-17,uniform_polling_federal_within_cycle_orthogonal,-2.2038495277753904,-50.27004247506444,-59.98167068401592,post2016_polling_cmo_within_cycle_finance
environment_rep_favorable,2026,senate,32,-45.65301687245227,3.05972879437574,-8.70411237227359,-5.449905840424856,-11.094289418322706,1.0,-58.95115581855036,7.58352720673398e-05,True,True,polling_federal_plus_incumbency_within_cycle_orthogonal_fundraising,within_cycle_orthogonal,3094.85,825022.04,-2.8021691378847744,-1.869262560061098,-0.9329065778236764,-2.097985970646536,-0.7041831672382388,single_official_state_record_with_activity,single_official_state_record_with_activity,-1,7.554772105617104,6,2026-08-17,uniform_polling_federal_within_cycle_orthogonal,-2.2038495277753904,-45.65301687245227,-56.74730629077497,post2016_polling_cmo_within_cycle_finance
