candidate_effect_id,partial_pooled_effect,appearances,attribution_reliability
ALNAME-LARRY-B-CAGLE,-0.23930243995723274,1,0.3333333333333333
ALNAME-LARRY-DIXON,0.33782058509251617,1,0.3333333333333333
ALNAME-LARRY-GREENWOOD,-0.8249654495934597,1,0.3333333333333333
ALNAME-LARRY-MEANS,0.38529737985976187,2,0.5
ALNAME-LARRY-STUTTS,-0.2947673050682822,2,0.5
ALNAME-LEA-FITE,0.5802562567633688,1,0.3333333333333333
ALNAME-LEE-CURT,0.6439982404934106,1,0.3333333333333333
ALNAME-LESLEY-VANCE,1.8728384896370593,3,0.6
ALNAME-LETSON-JOHN-JODY,1.666373722269558,1,0.3333333333333333
ALNAME-LINDA-COLEMAN,-0.20640201748623868,1,0.3333333333333333
ALNAME-LINDA-MEIGS,0.35802033942496136,1,0.3333333333333333
ALNAME-LINDSEY-DECKARD,0.2699576039412399,1,0.3333333333333333
ALNAME-LINDSEY-PAT,0.20814958040679757,1,0.3333333333333333
ALNAME-LITTLE-BENJAMIN-L,-0.40393662500060235,1,0.3333333333333333
ALNAME-LITTLE-T-D-TED,1.7249344556531998,1,0.3333333333333333
ALNAME-LITTLE-ZEB,0.9750801862438188,1,0.3333333333333333
ALNAME-LONNIE-C-ROBINSON,-2.188488034306309,1,0.3333333333333333
ALNAME-LORA-KAY-MORROW,-0.5423570943751505,1,0.3333333333333333
ALNAME-LORETTA-G-GRANT,0.8419894482410799,1,0.3333333333333333
ALNAME-LOUISE-ALEXANDER,-0.6561996972321146,1,0.3333333333333333
ALNAME-LOVE-BEVERLY-RAY,0.22274924758909262,1,0.3333333333333333
ALNAME-LOVE-JAY,0.20164234500214398,1,0.3333333333333333
ALNAME-LOWELL-BARRON,0.27892458944173365,1,0.3333333333333333
ALNAME-LOWELL-R-BARRON,-0.7587345255396558,1,0.3333333333333333
ALNAME-LYNN-GREER,0.16490988175634125,3,0.6
ALNAME-M-BENJAMIN-ABERNATHY-I,-0.735048956871435,1,0.3333333333333333
ALNAME-MAC-BUTTRAM,-0.9443348251668835,1,0.3333333333333333
ALNAME-MARC-KEAHEY,1.0155868600339246,1,0.3333333333333333
ALNAME-MARCEL-BLACK,0.5161687847727882,1,0.3333333333333333
ALNAME-MARGIE-WILCOX,0.8532863790687913,1,0.3333333333333333
ALNAME-MARK-CARLTON,0.023966813422934125,1,0.3333333333333333
ALNAME-MARK-M-TUGGLE,0.6119944323192079,2,0.5
ALNAME-MARSH-DEL,0.7545200674432002,1,0.3333333333333333
ALNAME-MARTIN-JAMES-M-JIMMY,1.396456861463492,1,0.3333333333333333
ALNAME-MARY-SUE-MCCLURKIN,0.2347195403601244,1,0.3333333333333333
ALNAME-MARY-WYNNE-KLING,-0.2122220735659705,1,0.3333333333333333
ALNAME-MATT-FRIDY,0.505649230286893,1,0.3333333333333333
ALNAME-MATT-SIMPSON,0.4159552401609955,1,0.3333333333333333
ALNAME-MAURICE-HORSEY,-0.4159552401609955,1,0.3333333333333333
ALNAME-MAZE-DENNIS-E,-0.3264004885182874,1,0.3333333333333333
ALNAME-MCCLAIN-E-B,-0.3188529156869179,1,0.3333333333333333
ALNAME-MCCLAMMY-THAD,0.01459350965934773,1,0.3333333333333333
ALNAME-MCCLENDON-JIM,0.9863742095082544,1,0.3333333333333333
ALNAME-MCDANIEL-FRANK,0.9105179342465788,1,0.3333333333333333
ALNAME-MCKINZIE-MACK,-0.8894447674646143,1,0.3333333333333333
ALNAME-MCNATT-WILLIAM-DALE,-1.1606593038642103,1,0.3333333333333333
ALNAME-MEANS-LARRY,0.9926984310990791,1,0.3333333333333333
ALNAME-MEL-GLENN,0.20640201748623868,1,0.3333333333333333
ALNAME-MELTON-BRYANT,0.3892436064734674,1,0.3333333333333333
ALNAME-MERRILL-JOHN-H,-0.1305746041626509,1,0.3333333333333333
ALNAME-MERRITT-CAROTHERS,-0.802660405574391,1,0.3333333333333333
ALNAME-MERVIN-DUDLEY,-0.7145916622248922,1,0.3333333333333333
ALNAME-MICHAEL-J-GLADDEN,-0.37504033279803456,1,0.3333333333333333
ALNAME-MICHAEL-J-HOLDEN,0.12484743320604717,1,0.3333333333333333
ALNAME-MICHAEL-ROBINSON,-0.46407656831430644,1,0.3333333333333333
