cycle,chamber,district,D,R,context_cmo,candidate_pair_component,unattributed_race_residual
2010,senate,35,ALNAME-SCOTT-A-BUZBEE,ALNAME-BEN-BROOKS,-13.365379306986235,-1.1710480870106328,-12.194331219975602
2014,house,1,ALNAME-GREG-BURDINE,ALNAME-PHILLIP-PETTUS,-0.3850231425266828,0.35613553994973063,-0.7411586824764134
2014,house,2,ALNAME-ANDREW-ANDY-BETTERTON,ALNAME-LYNN-GREER,4.291190133887657,0.04728535708384915,4.243904776803808
2014,house,3,ALNAME-MARCEL-BLACK,ALNAME-FRED-JOLY,11.355713265001341,1.0323375695455763,10.323375695455765
2014,house,5,ALNAME-HENRY-A-WHITE,ALNAME-DAN-WILLIAMS,18.023202533878255,1.7877634369322155,16.23543909694604
2014,house,7,ALNAME-JOHN-JODY-LETSON,ALNAME-KEN-JOHNSON,13.368279644349208,1.1044548349110834,12.263824809438125
2014,house,8,ALNAME-REX-CHEATHAM,ALNAME-TERRI-COLLINS,-0.9687746687985026,-0.7580773526521701,-0.21069731614633247
2014,house,10,UNRESOLVED-AL-2014-house-10-D-MEANS,ALNAME-MIKE-BALL,-57.135190668818595,-5.252451910121426,-51.88273875869717
2014,house,16,ALNAME-DANIEL-H-BOMAN,ALNAME-KYLE-SOUTH,-22.71675077122371,-2.536629480746781,-20.180121290476926
2014,house,17,ALNAME-DON-BARNWELL,ALNAME-MIKE-MILLICAN,-8.381079703637777,-1.8970372321388378,-6.484042471498939
2014,house,18,ALNAME-JOHNNY-MACK-MORROW,ALNAME-GERRY-WALLACE,24.488162843452997,2.5997037216164864,21.88845912183651
2014,house,21,ALNAME-C-TERRY-JONES,ALNAME-JIM-PATTERSON,-2.673183634025577,-0.0013066063316474197,-2.671877027693929
2014,house,22,ALNAME-DENNIS-W-STEPHENS,ALNAME-RITCHIE-WHORTON,-11.8389473805845,-1.0762679436894997,-10.762679436895
2014,house,23,ALNAME-JOHN-ROBINSON,ALNAME-JAMES-T-TOMMY-HANES,1.566312002229802,0.14239200020270926,1.4239200020270928
2014,house,24,UNRESOLVED-AL-2014-house-24-D-BEDDINGFIELD,UNRESOLVED-AL-2014-house-24-R-LEDBETTER,3.398515474526672,0.30895595222969735,3.0895595222969745
2014,house,27,ALNAME-JEFF-MCLAUGHLIN,ALNAME-WILL-AINSWORTH,23.225678293719216,3.1671691674069207,20.058509126312295
2014,house,28,ALNAME-CRAIG-FORD,ALNAME-DOUG-SHERROD,10.17869521026401,1.7570557636827628,8.421639446581247
2014,house,29,ALNAME-MICHAEL-J-GLADDEN,ALNAME-BECKY-NORDGREN,-9.00490020365477,-1.5040935476940787,-7.500806655960692
2014,house,33,ALNAME-ANTHONY-ZACHERO,ALNAME-RON-JOHNSON,-37.701084800696194,-5.773558502907073,-31.92752629778912
2014,house,37,ALNAME-JOSH-BURNS,ALNAME-BOB-FINCHER,5.38067685139826,0.11154944082687762,5.269127410571382
2014,house,39,ALNAME-RICHARD-LINDSEY,ALNAME-HEATH-JONES,42.16877570599354,5.031221973222481,37.13755373277106
2014,house,40,UNRESOLVED-AL-2014-house-40-D-COPELAND,UNRESOLVED-AL-2014-house-40-R-BROWN,-21.73440779761189,-1.9758552543283532,-19.758552543283535
2014,house,47,ALNAME-SALVATORE-BAMBINELLI,ALNAME-JACK-WILLIAMS-HOUSE-47,-5.300663037569841,-0.4818784579608945,-4.818784579608947
2014,house,52,ALNAME-JOHN-W-ROGERS,ALNAME-PHILLIP-BAHAKEL,2.551286940574194,0.23193517641583575,2.319351764158358
2014,house,53,ALNAME-ANTHONY-DANIELS,ALNAME-CHRISTOPHER-HORN,10.997984164854017,0.9998167422594559,9.99816742259456
2014,house,56,ALNAME-LOUISE-ALEXANDER,ALNAME-DARIUS-FOSTER,-14.436393339106523,-1.3123993944642292,-13.123993944642294
2014,house,69,ALNAME-KELVIN-J-LAWRENCE,ALNAME-LORETTA-G-GRANT,-18.52376786130376,-1.6839788964821598,-16.8397889648216
2014,house,74,ALNAME-ZACK-BUCKNER,ALNAME-DIMITRI-POLIZOS,-19.050934161170375,-2.4837886890781378,-16.567145472092236
2014,house,77,ALNAME-JOHN-KNIGHT,ALNAME-DAVID-GRIMES,14.43816929036398,1.4327640183250419,13.005405272038939
2014,house,78,ALNAME-ALVIN-HOLMES,ALNAME-TIJUANNA-ADETUNJI,-15.285428787593368,-1.3895844352357605,-13.895844352357607
2014,house,79,ALNAME-SHIRLEY-SCOTT-HARRIS,ALNAME-MIKE-HUBBARD,10.914960088061722,1.4398173533835734,9.47514273467815
2014,house,80,ALNAME-TILLMAN-PUGH,ALNAME-LESLEY-VANCE,-14.30477464316408,-2.464835449328822,-11.839939193835258
2014,house,81,ALNAME-DYLAN-V-OLIVER,ALNAME-MARK-M-TUGGLE,-10.000391859370268,-1.0590609764644965,-8.94133088290577
2014,house,83,ALNAME-GEORGE-TOOTIE-BANDY,ALNAME-GARY-HEAD,-3.9384532335875875,-0.35804120305341697,-3.5804120305341707
2014,house,84,ALNAME-BERRY-FORTE,ALNAME-JERRY-A-MCGILVRAY,-10.400075123401432,-1.3240384548176816,-9.07603666858375
2014,house,85,ALNAME-DEXTER-GRIMSLEY,ALNAME-BOBBY-LEWIS,25.176000838999066,1.8725285253862698,23.303472313612797
2014,house,89,ALNAME-JOEL-LEE-WILLIAMS,ALNAME-ALAN-C-BOOTHE,9.302394728675322,0.5633421016827123,8.73905262699261
2014,house,90,ALNAME-WALTON-HICKMAN,ALNAME-CHRIS-SELLS,-10.23011746494029,-1.8751399367258461,-8.354977528214445
2014,house,93,ALNAME-JENNIFER-MARSDEN,ALNAME-STEVE-CLOUSE,-23.19478376350319,-4.050115120979149,-19.14466864252404
2014,house,98,ALNAME-NAPOLEON-BRACY,ALNAME-WAYNE-E-BIGGS,-9.528912479122745,-1.1675016012423312,-8.361410877880413
2014,house,103,ALNAME-BARBARA-A-DRUMMOND,ALNAME-RALPH-CARMICHAEL,-2.224246163933074,-0.20220419672118853,-2.0220419672118854
2014,senate,1,ALNAME-MIKE-CURTIS,ALNAME-TIM-MELSON,-6.6205094906918625,-0.9990572331992665,-5.621452257492596
2014,senate,4,ALNAME-ANGELO-DOC-MANCUSO,ALNAME-PAUL-BUSSMAN,-15.893148857532907,-1.483145144555797,-14.41000371297711
2014,senate,6,ALNAME-ROGER-BEDFORD,ALNAME-LARRY-STUTTS,-1.4685593454982218,0.8532507417928508,-2.3218100872910723
2014,senate,7,ALNAME-BRYAN-BENNETT,ALNAME-PAUL-L-SANFORD,-9.48146629669036,-1.1240078841508432,-8.357458412539517
2014,senate,8,ALNAME-HORACE-CLEMMONS,ALNAME-STEVE-LIVINGSTON,-15.986256586989242,-1.453296053362658,-14.532960533626584
2014,senate,10,ALNAME-LARRY-MEANS,ALNAME-PHIL-WILLIAMS-SENATE-10,7.4381541662681325,0.7705947597195237,6.667559406548609
2014,senate,11,ALNAME-RON-CRUMPTON,ALNAME-JIM-MCCLENDON,-19.56702041397824,-2.5462366711720037,-17.020783742806238
2014,senate,12,ALNAME-TAYLOR-STEWART,ALNAME-DEL-MARSH,4.106370438976567,-0.18691752044624868,4.293287959422816
2014,senate,13,ALNAME-DARRELL-TURNER,ALNAME-GERALD-DIAL,-7.4768696511457335,-1.0661344423434813,-6.410735208802253
2014,senate,16,ALNAME-CINDY-BELL,ALNAME-J-T-JABO-WAGGONER,-0.08725650781490657,0.07976395355207977,-0.16702046136698634
2014,senate,21,ALNAME-PHIL-POOLE,ALNAME-GERALD-ALLEN,-2.2048884830550968,1.3728968426596244,-3.5777853257147214
2014,senate,22,ALNAME-SUSAN-SMITH,ALNAME-GREG-ALBRITTON,-7.626285180284334,-0.6932986527531212,-6.932986527531213
2014,senate,27,ALNAME-HAYLEE-MOSS,ALNAME-TOM-WHATLEY,-15.69805761946209,-1.8364153912891692,-13.861642228172922
2014,senate,28,ALNAME-BILLY-BEASLEY,ALNAME-JOHN-SAVAGE,14.183147813721448,1.5377129100325113,12.645434903688937
2014,senate,31,ALNAME-LARRY-GREENWOOD,ALNAME-JIMMY-W-HOLLEY,-19.9129205000095,-3.4136115081403036,-16.499308991869196
2014,senate,35,ALNAME-BEAU-DOOLITTLE,ALNAME-BILL-HIGHTOWER,-16.029024293332625,-1.457184026666602,-14.571840266666023
2018,house,2,ALNAME-LORA-KAY-MORROW,ALNAME-LYNN-GREER,-11.5544088636345,-0.7072669761314917,-10.847141887503009
2018,house,3,ALNAME-CHAD-YOUNG,ALNAME-ANDREW-SORRELL,-4.068637882901541,-0.3698761711728673,-3.6987617117286735
2018,house,4,ALNAME-JO-ANN-CUMMINGS,ALNAME-PARKER-DUNCAN-MOORE,-14.339852510594426,-1.3036229555085839,-13.036229555085843
2018,house,5,ALNAME-BRIAN-D-WILLIAMS,ALNAME-DANNY-F-CRAWFORD,-17.639073305218577,-1.603552118656234,-16.03552118656234
2018,house,7,ALNAME-KENNETH-A-BRACKINS,ALNAME-PRONCEY-ROBERTSON,-13.27118038535206,-1.2064709441229144,-12.064709441229146
2018,house,8,ALNAME-BILLY-JACKSON,ALNAME-TERRI-COLLINS,-12.872063604274153,-1.3249006352938677,-11.547162968980285
2018,house,10,ALNAME-J-B-KING,ALNAME-MIKE-BALL,-4.006053691472491,-2.7224930064382784,-1.283560685034213
2018,house,15,ALNAME-SUZANNA-COLEMAN,ALNAME-ALLEN-FARLEY,-8.499415779629118,-0.7726741617844651,-7.726741617844652
2018,house,18,ALNAME-EDDIE-BRITTON,ALNAME-JAMIE-KIEL,-16.68892985255662,-1.5171754411415106,-15.171754411415108
2018,house,20,ALNAME-LINDA-MEIGS,ALNAME-HOWARD-SANDERFORD,7.876447467349152,0.7160406788499227,7.1604067884992295
2018,house,21,ALNAME-TERRY-JONES,ALNAME-REX-REYNOLDS,-10.839698910896313,-0.9854271737178465,-9.854271737178466
2018,house,27,ALNAME-BILL-JONES,ALNAME-WES-KITCHENS,-17.60741893567797,-1.600674448697997,-16.006744486979972
2018,house,28,ALNAME-KYLE-PIERCE,ALNAME-GIL-F-ISBELL,-15.910253843416006,-1.4463867130378185,-14.463867130378187
2018,house,29,ALNAME-JARED-MILLICAN,ALNAME-BECKY-NORDGREN,-13.685925964435384,-1.7269995363026793,-11.958926428132704
2018,house,30,ALNAME-JARED-VAUGHN,ALNAME-B-CRAIG-LIPSCOMB,-18.225783390068216,-1.6568893990971103,-16.568893990971105
2018,house,32,ALNAME-BARBARA-BIGSBY-BOYD,ALNAME-JAMES-ALLEN-LLOYD,-9.158951211018394,-0.7173419581694289,-8.441609252848965
2018,house,33,ALNAME-SCOTT-BREWER,ALNAME-RON-JOHNSON,-21.255472356233955,-4.990434100789823,-16.265038255444132
2018,house,36,ALNAME-NICKI-ARNOLD-SWINDLE,ALNAME-RANDY-WOOD,-21.185881052641932,-3.0591015599542435,-18.12677949268769
2018,house,37,ALNAME-CHARLOTTE-A-CLARK-FRIESON,ALNAME-BOB-FINCHER,-20.99729822281895,-1.144544610326323,-19.852753612492627
2018,house,38,ALNAME-BRIAN-MCGEE,ALNAME-DEBBIE-HAMBY-WOOD,-13.772123476610638,-1.2520112251464215,-12.520112251464216
2018,house,40,ALNAME-PAMELA-JEAN-HOWARD,ALNAME-KOVEN-K-L-BROWN,-15.328575983787658,-1.3935069076170596,-13.935069076170599
2018,house,41,ALNAME-EMILY-ANNE-MARCUM,ALNAME-CORLEY-ELLIS,-13.691462315008515,-1.2446783922735012,-12.446783922735014
2018,house,43,ALNAME-CARIN-MAYO,ALNAME-ARNOLD-G-MOONEY,0.9083989165522297,0.08258171968656633,0.8258171968656633
2018,house,45,ALNAME-JENN-GRAY,ALNAME-DICKIE-DRAKE,-0.7217416748685714,-0.06561287953350647,-0.656128795335065
2018,house,46,ALNAME-FELICIA-STEWART,ALNAME-DAVID-FAULKNER,12.200748940220166,1.1091589945654694,11.091589945654697
2018,house,47,ALNAME-JIM-TOOMEY,ALNAME-DAVID-WHEELER,8.926626360121192,0.8115114872837446,8.115114872837447
2018,house,48,ALNAME-ALLI-SUMMERFORD,ALNAME-JIM-CARNS,16.530448320976575,1.5027680291796883,15.027680291796887
2018,house,51,ALNAME-VERONICA-R-JOHNSON,ALNAME-ALLEN-TREADAWAY,-20.678461875316806,-1.8798601704833455,-18.79860170483346
2018,house,61,ALNAME-THOMAS-TOMMY-HYCHE,ALNAME-RODNEY-SULLIVAN,-3.441408169798205,-0.31285528816347313,-3.128552881634732
2018,house,62,ALNAME-WILL-BENTON,ALNAME-RICH-WINGO,-25.052367368380555,-2.2774879425800503,-22.774879425800506
2018,house,64,ALNAME-AMBER-SELMAN-LYNN,ALNAME-HARRY-SHIVER,-15.71887340928997,-1.5513812792047528,-14.167492130085217
2018,house,65,ALNAME-ELAINE-BEECH,ALNAME-BRETT-EASTERBROOK,6.757815028104211,0.6143468207367464,6.143468207367465
2018,house,66,ALNAME-SUSAN-E-SMITH,ALNAME-ALAN-BAKER,-18.770265556188974,-1.8254872329132477,-16.944778323275727
2018,house,73,ALNAME-JACK-JACOBS,ALNAME-MATT-FRIDY,-11.124283066311648,-1.011298460573786,-10.112984605737863
2018,house,74,ALNAME-RAYFORD-MACK,ALNAME-DIMITRI-POLIZOS,-19.02398839472073,-2.4825055573424404,-16.54148283737829
2018,house,79,ALNAME-MARY-WYNNE-KLING,ALNAME-JOE-LOVVORN,-4.668885618451352,-0.424444147131941,-4.244441471319411
2018,house,80,ALNAME-CHRISTOPHER-F-APOSTLE-DAVIS,ALNAME-CHRIS-E-BLACKSHEAR,-25.440050984523012,-2.31273190768391,-23.1273190768391
2018,house,81,ALNAME-JEREMY-J-J-JEFFCOAT,ALNAME-ED-OLIVER,-15.171754786672217,-1.3792504351520196,-13.792504351520197
2018,house,83,ALNAME-JEREMY-MR-EYG-GRAY,ALNAME-MICHAEL-J-HOLDEN,-2.7466435305330386,-0.24969486641209435,-2.496948664120944
2018,house,85,ALNAME-DEXTER-GRIMSLEY,ALNAME-J-RON-WILSON,6.549266796948124,0.9855411900505104,5.563725606897613
2018,house,86,ALNAME-KRISTY-M-KIRKLAND,ALNAME-PAUL-W-LEE,-23.0705980682828,-2.097327097116618,-20.97327097116618
2018,house,88,ALNAME-CORY-CREEL,ALNAME-WILL-DISMUKES,-15.871266303087356,-1.4428423911897594,-14.428423911897596
2018,house,89,ALNAME-JOEL-LEE-WILLIAMS,ALNAME-WES-ALLEN,-6.395436911014439,-0.18417369068346678,-6.211263220330972
2018,house,90,ALNAME-JOANNE-WHETSTONE,ALNAME-CHRIS-SELLS,-23.28987692230756,-2.4970332442195255,-20.792843678088033
2018,house,94,ALNAME-DANIELLE-MASHBURN-MYRICK,ALNAME-JOE-FAUST,0.9209108612199088,-0.6698735358872073,1.5907843971071163
2018,house,96,ALNAME-MAURICE-HORSEY,ALNAME-MATT-SIMPSON,-9.151015283541902,-0.831910480321991,-8.319104803219911
2018,house,97,ALNAME-ADLINE-C-CLARKE,ALNAME-STEPHEN-MCNAIR,-10.71033915497102,-0.9736671959064561,-9.736671959064564
2018,house,99,ALNAME-SAM-JONES,ALNAME-CHARLES-W-TALBERT,-8.605907255013761,-0.7823552050012509,-7.823552050012511
2018,house,104,ALNAME-ARLENE-CUNNINGHAM-EASLEY,ALNAME-MARGIE-WILCOX,-18.772300339513414,-1.7065727581375827,-17.065727581375832
2018,senate,1,ALNAME-CAROLINE-SELF,ALNAME-TIM-MELSON,-13.528680199904397,-1.4854005753318815,-12.043279624572515
2018,senate,2,ALNAME-AMY-WASYLUKA,ALNAME-TOM-BUTLER,-0.9757732485814063,-1.9034385224170953,0.927665273835689
2018,senate,6,ALNAME-JOHNNY-MACK-MORROW,ALNAME-LARRY-STUTTS,10.01720425924966,1.8000480705929434,8.217156188656716
2018,senate,7,ALNAME-DEBORAH-BARROS,ALNAME-SAM-GIVHAN,-9.261604002386527,-0.8419640002169568,-8.41964000216957
2018,senate,11,ALNAME-CARL-CARTER,ALNAME-JIM-MCCLENDON,-19.42252171875068,-2.5393557809230725,-16.883165937827606
2018,senate,12,ALNAME-JIM-WILLIAMS,ALNAME-DEL-MARSH,-12.304564015999834,-0.9683905897308394,-11.336173426268994
2018,senate,13,ALNAME-DARRELL-TURNER,ALNAME-RANDY-PRICE,-17.607708364311474,-1.8920978153375092,-15.715610548973965
2018,senate,14,ALNAME-JERRY-MCDONALD,ALNAME-CAM-WARD,-16.362478256539898,-1.4874980233218087,-14.87498023321809
2018,senate,16,ALNAME-LINDSEY-DECKARD,ALNAME-J-T-JABO-WAGGONER,5.757224659386466,0.358072580561669,5.399152078824797
2018,senate,21,ALNAME-RICK-BURNHAM,ALNAME-GERALD-ALLEN,-5.647064322798364,-1.019197158721505,-4.627867164076859
2018,senate,25,ALNAME-DAVID-A-SADLER,ALNAME-WILL-BARFOOT,-11.701631392682865,-1.0637846720620785,-10.637846720620786
2018,senate,26,ALNAME-DAVID-COACH-BURKETTE,ALNAME-D-J-JOHNSON,11.600499653797314,1.0545908776179374,10.545908776179377
2018,senate,27,ALNAME-NANCY-CARLTON-BENDINGER,ALNAME-TOM-WHATLEY,-8.008760770616956,-1.47025839848702,-6.538502372129936
2018,senate,32,ALNAME-JASON-FISHER,ALNAME-CHRIS-ELLIOTT,-8.66119530697187,-0.7873813915428971,-7.873813915428972
2018,senate,35,ALNAME-TOM-HOLMES,ALNAME-DAVID-SESSIONS,-16.81387617372973,-1.5285341976117934,-15.285341976117937
2022,house,3,UNRESOLVED-AL-2022-house-3-D-GSL003DTHO,UNRESOLVED-AL-2022-house-3-R-GSL003RUND,-5.909736108354831,-0.5372487371231665,-5.372487371231665
2022,house,7,UNRESOLVED-AL-2022-house-7-D-GSL007DJON,UNRESOLVED-AL-2022-house-7-R-GSL007RYAR,-11.387940650375668,-1.0352673318523333,-10.352673318523335
2022,house,10,UNRESOLVED-AL-2022-house-10-D-GSL010DLAN,UNRESOLVED-AL-2022-house-10-R-GSL010RCOL,9.673764690815691,0.8794331537105171,8.794331537105174
2022,house,12,UNRESOLVED-AL-2022-house-12-D-GSL012DFIE,UNRESOLVED-AL-2022-house-12-R-GSL012RHAR,-0.24143657135309127,-0.021948779213917385,-0.21948779213917388
2022,house,15,UNRESOLVED-AL-2022-house-15-D-GSL015DROU,UNRESOLVED-AL-2022-house-15-R-GSL015RHUL,-3.3141997346947463,-0.3012908849722496,-3.0129088497224967
2022,house,25,UNRESOLVED-AL-2022-house-25-D-GSL025DHAG,UNRESOLVED-AL-2022-house-25-R-GSL025RRIG,13.19276340497592,1.1993421277250835,11.993421277250837
2022,house,26,UNRESOLVED-AL-2022-house-26-D-GSL026DALF,UNRESOLVED-AL-2022-house-26-R-GSL026RCOL,-8.548354698930751,-0.77712315444825,-7.771231544482501
2022,house,27,UNRESOLVED-AL-2022-house-27-D-GSL027DNEU,UNRESOLVED-AL-2022-house-27-R-GSL027RKIT,-9.785524142280877,-0.8895931038437159,-8.895931038437162
2022,house,32,UNRESOLVED-AL-2022-house-32-D-GSL032DBOY,UNRESOLVED-AL-2022-house-32-R-GSL032RJAC,-4.368377366695523,-0.39712521515413834,-3.971252151541384
2022,house,33,UNRESOLVED-AL-2022-house-33-D-GSL033DCRU,UNRESOLVED-AL-2022-house-33-R-GSL033RROB,-17.365980448508303,-1.5787254953189362,-15.787254953189366
2022,house,40,UNRESOLVED-AL-2022-house-40-D-GSL040DHOW,UNRESOLVED-AL-2022-house-40-R-GSL040RROB,-8.995635823025552,-0.8177850748205046,-8.177850748205048
2022,house,41,UNRESOLVED-AL-2022-house-41-D-GSL041DNEL,UNRESOLVED-AL-2022-house-41-R-GSL041RELL,-9.450833745665193,-0.859166704151381,-8.591667041513812
2022,house,43,UNRESOLVED-AL-2022-house-43-D-GSL043DCLE,UNRESOLVED-AL-2022-house-43-R-GSL043RMOO,12.953922418854773,1.1776293108049791,11.776293108049794
2022,house,47,UNRESOLVED-AL-2022-house-47-D-GSL047DCOL,UNRESOLVED-AL-2022-house-47-R-GSL047RSHA,-15.333423997511101,-1.3939476361373724,-13.939476361373728
2022,house,57,UNRESOLVED-AL-2022-house-57-D-GSL057DSEL,UNRESOLVED-AL-2022-house-57-R-GSL057RBAU,-11.028677258554072,-1.0026070235049154,-10.026070235049158
2022,house,62,UNRESOLVED-AL-2022-house-62-D-GSL062DCEP,UNRESOLVED-AL-2022-house-62-R-GSL062RLAM,-13.88480001282808,-1.2622545466207342,-12.622545466207345
2022,house,63,UNRESOLVED-AL-2022-house-63-D-GSL063DADA,UNRESOLVED-AL-2022-house-63-R-GSL063RALM,8.085553915423525,0.7350503559475929,7.350503559475932
2022,house,65,UNRESOLVED-AL-2022-house-65-D-GSL065DCAS,UNRESOLVED-AL-2022-house-65-R-GSL065REAS,-19.0215097782605,-1.7292281616600453,-17.292281616600455
2022,house,68,UNRESOLVED-AL-2022-house-68-D-GSL068DJAC,UNRESOLVED-AL-2022-house-68-R-GSL068RKEL,-14.747617940416648,-1.3406925400378769,-13.406925400378771
2022,house,69,UNRESOLVED-AL-2022-house-69-D-GSL069DLAW,UNRESOLVED-AL-2022-house-69-R-GSL069RMAD,-6.266263536439883,-0.5696603214945347,-5.696603214945348
2022,house,74,UNRESOLVED-AL-2022-house-74-D-GSL074DENS,UNRESOLVED-AL-2022-house-74-R-GSL074RMEA,2.501971601519127,0.22745196377446603,2.2745196377446613
2022,house,82,UNRESOLVED-AL-2022-house-82-D-GSL082DWAR,UNRESOLVED-AL-2022-house-82-R-GSL082RPIE,28.044094175689928,2.549463106880902,25.494631068809024
2022,house,85,UNRESOLVED-AL-2022-house-85-D-GSL085DGRI,UNRESOLVED-AL-2022-house-85-R-GSL085RREH,14.460415731583517,1.314583248325774,13.145832483257742
2022,house,92,UNRESOLVED-AL-2022-house-92-D-GSL092DHUB,UNRESOLVED-AL-2022-house-92-R-GSL092RHAM,-12.296630794036368,-1.1178755267305787,-11.178755267305789
2022,house,95,UNRESOLVED-AL-2022-house-95-D-GSL095DBRA,UNRESOLVED-AL-2022-house-95-R-GSL095RHOL,-2.341090095998908,-0.21282637236353702,-2.1282637236353708
2022,senate,2,UNRESOLVED-AL-2022-senate-2-D-GSU02DLEW,UNRESOLVED-AL-2022-senate-2-R-GSU02RBUT,6.466972600435568,0.5879066000395969,5.879066000395971
2022,senate,7,UNRESOLVED-AL-2022-senate-7-D-GSU07DWIL,UNRESOLVED-AL-2022-senate-7-R-GSU07RGIV,2.304328992894341,0.2094844538994855,2.0948445389948556
2022,senate,12,UNRESOLVED-AL-2022-senate-12-D-GSU12DMCC,UNRESOLVED-AL-2022-senate-12-R-GSU12RKEL,-11.327097114482683,-1.0297361013166073,-10.297361013166075
2022,senate,21,UNRESOLVED-AL-2022-senate-21-D-GSU21DWAR,UNRESOLVED-AL-2022-senate-21-R-GSU21RALL,-0.6807233926614771,-0.06188394478740699,-0.6188394478740701
2022,senate,23,UNRESOLVED-AL-2022-senate-23-D-GSU23DSTE,UNRESOLVED-AL-2022-senate-23-R-GSU23RNIM,-9.408843160016945,-0.8553493781833584,-8.553493781833586
2022,senate,27,UNRESOLVED-AL-2022-senate-27-D-GSU27DREE,UNRESOLVED-AL-2022-senate-27-R-GSU27RHOV,-1.411641834372105,-0.12833107585200954,-1.2833107585200956
2022,senate,29,UNRESOLVED-AL-2022-senate-29-D-GSU29DMAT,UNRESOLVED-AL-2022-senate-29-R-GSU29RCHE,-11.548458180773252,-1.04985983461575,-10.498598346157502
2022,senate,33,UNRESOLVED-AL-2022-senate-33-D-GSU33DFIG,UNRESOLVED-AL-2022-senate-33-R-GSU33RRIE,3.2407330969479347,0.2946120997225395,2.946120997225395
