state_code,cycle,chamber,district,nonwhite_share,college_share,white_college_share,white_college_rate_within_white,acs_vintage,demographics_source,demographic_run_id,code_version
AR,2018,lower,71,0.2610692030173828,0.25990315617525234,0.2457266203838749,0.3102991012229262,2018,ACS 2018 5-year direct SLD tabulation,ACS-SLD-V4-D94C8B457EF0D8DBF33E,88878b973fdac3cee95a8d8648da321e38e0021c
AR,2018,lower,72,0.3177620131173873,0.2703707815275311,0.21963809946714033,0.31164842088682365,2018,ACS 2018 5-year direct SLD tabulation,ACS-SLD-V4-D94C8B457EF0D8DBF33E,88878b973fdac3cee95a8d8648da321e38e0021c
AR,2018,lower,73,0.2057650471356055,0.14209985395142533,0.1257099583491102,0.15005165289256198,2018,ACS 2018 5-year direct SLD tabulation,ACS-SLD-V4-D94C8B457EF0D8DBF33E,88878b973fdac3cee95a8d8648da321e38e0021c
AR,2018,lower,74,0.09129684167766827,0.12413185953242688,0.11782255697936027,0.12686292063826426,2018,ACS 2018 5-year direct SLD tabulation,ACS-SLD-V4-D94C8B457EF0D8DBF33E,88878b973fdac3cee95a8d8648da321e38e0021c
AR,2018,lower,75,0.08636711854245083,0.17988975292843784,0.17063687370804212,0.18324524312896406,2018,ACS 2018 5-year direct SLD tabulation,ACS-SLD-V4-D94C8B457EF0D8DBF33E,88878b973fdac3cee95a8d8648da321e38e0021c
AR,2018,lower,76,0.31884577763286603,0.2648373597108617,0.22569906790945407,0.3029684008937121,2018,ACS 2018 5-year direct SLD tabulation,ACS-SLD-V4-D94C8B457EF0D8DBF33E,88878b973fdac3cee95a8d8648da321e38e0021c
AR,2018,lower,77,0.2754722231885066,0.2297029702970297,0.19880145909327776,0.2536906503524405,2018,ACS 2018 5-year direct SLD tabulation,ACS-SLD-V4-D94C8B457EF0D8DBF33E,88878b973fdac3cee95a8d8648da321e38e0021c
AR,2018,lower,78,0.6115202152517171,0.09058521200794299,0.05419927578553907,0.11475207122542352,2018,ACS 2018 5-year direct SLD tabulation,ACS-SLD-V4-D94C8B457EF0D8DBF33E,88878b973fdac3cee95a8d8648da321e38e0021c
AR,2018,lower,79,0.2278843306905287,0.17511379327980361,0.14990027105814965,0.18520156704157714,2018,ACS 2018 5-year direct SLD tabulation,ACS-SLD-V4-D94C8B457EF0D8DBF33E,88878b973fdac3cee95a8d8648da321e38e0021c
AR,2018,lower,80,0.12059902806704359,0.22464271536323938,0.2000793965859468,0.22119815668202766,2018,ACS 2018 5-year direct SLD tabulation,ACS-SLD-V4-D94C8B457EF0D8DBF33E,88878b973fdac3cee95a8d8648da321e38e0021c
AR,2018,lower,81,0.06542567752532169,0.15714990138067061,0.1495069033530572,0.15755560174599875,2018,ACS 2018 5-year direct SLD tabulation,ACS-SLD-V4-D94C8B457EF0D8DBF33E,88878b973fdac3cee95a8d8648da321e38e0021c
AR,2018,lower,82,0.0897724871451715,0.11590641478523524,0.11411457533405008,0.1217966231353478,2018,ACS 2018 5-year direct SLD tabulation,ACS-SLD-V4-D94C8B457EF0D8DBF33E,88878b973fdac3cee95a8d8648da321e38e0021c
AR,2018,lower,83,0.04753438078304728,0.14605725765946762,0.13842290306378705,0.1436763632572203,2018,ACS 2018 5-year direct SLD tabulation,ACS-SLD-V4-D94C8B457EF0D8DBF33E,88878b973fdac3cee95a8d8648da321e38e0021c
AR,2018,lower,84,0.1518531845987765,0.4791526714138564,0.4390702673653097,0.4940536182221326,2018,ACS 2018 5-year direct SLD tabulation,ACS-SLD-V4-D94C8B457EF0D8DBF33E,88878b973fdac3cee95a8d8648da321e38e0021c
AR,2018,lower,85,0.18442496450398171,0.4137634190804132,0.36383431233542635,0.42502218278615794,2018,ACS 2018 5-year direct SLD tabulation,ACS-SLD-V4-D94C8B457EF0D8DBF33E,88878b973fdac3cee95a8d8648da321e38e0021c
AR,2018,lower,86,0.26109109334534397,0.47862595419847326,0.40069974554707377,0.5268043823701597,2018,ACS 2018 5-year direct SLD tabulation,ACS-SLD-V4-D94C8B457EF0D8DBF33E,88878b973fdac3cee95a8d8648da321e38e0021c
AR,2018,lower,87,0.3261684143259651,0.25551645425147423,0.21167015408027393,0.28319653877966533,2018,ACS 2018 5-year direct SLD tabulation,ACS-SLD-V4-D94C8B457EF0D8DBF33E,88878b973fdac3cee95a8d8648da321e38e0021c
AR,2018,lower,88,0.421389751552795,0.31936067551266584,0.2622637716123844,0.39701742372365517,2018,ACS 2018 5-year direct SLD tabulation,ACS-SLD-V4-D94C8B457EF0D8DBF33E,88878b973fdac3cee95a8d8648da321e38e0021c
AR,2018,lower,89,0.6578599338743614,0.10198808205452724,0.08637873754152824,0.1973018549747049,2018,ACS 2018 5-year direct SLD tabulation,ACS-SLD-V4-D94C8B457EF0D8DBF33E,88878b973fdac3cee95a8d8648da321e38e0021c
AR,2018,lower,90,0.314836763279819,0.39966911924768167,0.3316208803169489,0.4520743070805389,2018,ACS 2018 5-year direct SLD tabulation,ACS-SLD-V4-D94C8B457EF0D8DBF33E,88878b973fdac3cee95a8d8648da321e38e0021c
AR,2018,lower,91,0.18935535794390057,0.3954625380623579,0.32246858515246385,0.3913088732760864,2018,ACS 2018 5-year direct SLD tabulation,ACS-SLD-V4-D94C8B457EF0D8DBF33E,88878b973fdac3cee95a8d8648da321e38e0021c
AR,2018,lower,92,0.129532887300278,0.3082824025289779,0.28927291886195994,0.31818814038666604,2018,ACS 2018 5-year direct SLD tabulation,ACS-SLD-V4-D94C8B457EF0D8DBF33E,88878b973fdac3cee95a8d8648da321e38e0021c
AR,2018,lower,93,0.26486764745725977,0.49753040302162455,0.33266924002822396,0.44671719986623565,2018,ACS 2018 5-year direct SLD tabulation,ACS-SLD-V4-D94C8B457EF0D8DBF33E,88878b973fdac3cee95a8d8648da321e38e0021c
AR,2018,lower,94,0.41001936410768947,0.2180951917934756,0.16685303126063494,0.25405285365312014,2018,ACS 2018 5-year direct SLD tabulation,ACS-SLD-V4-D94C8B457EF0D8DBF33E,88878b973fdac3cee95a8d8648da321e38e0021c
AR,2018,lower,95,0.14652788566102226,0.26843523126797864,0.23839094105291997,0.27146051058077264,2018,ACS 2018 5-year direct SLD tabulation,ACS-SLD-V4-D94C8B457EF0D8DBF33E,88878b973fdac3cee95a8d8648da321e38e0021c
AR,2018,lower,96,0.32056751034853226,0.20095516298047944,0.1779570640330134,0.23644652538196156,2018,ACS 2018 5-year direct SLD tabulation,ACS-SLD-V4-D94C8B457EF0D8DBF33E,88878b973fdac3cee95a8d8648da321e38e0021c
AR,2018,lower,97,0.1871382054992764,0.24148687288796464,0.21133350662854172,0.2440342188203512,2018,ACS 2018 5-year direct SLD tabulation,ACS-SLD-V4-D94C8B457EF0D8DBF33E,88878b973fdac3cee95a8d8648da321e38e0021c
AR,2018,lower,98,0.12846433054038464,0.17528398960827263,0.16219245071570476,0.18067298416841626,2018,ACS 2018 5-year direct SLD tabulation,ACS-SLD-V4-D94C8B457EF0D8DBF33E,88878b973fdac3cee95a8d8648da321e38e0021c
AR,2018,lower,99,0.059761642325709574,0.15787752814237002,0.15465458452052874,0.16218466813617438,2018,ACS 2018 5-year direct SLD tabulation,ACS-SLD-V4-D94C8B457EF0D8DBF33E,88878b973fdac3cee95a8d8648da321e38e0021c
AR,2018,lower,100,0.05047297297297293,0.18318880996993334,0.17412523421499848,0.18216630196936542,2018,ACS 2018 5-year direct SLD tabulation,ACS-SLD-V4-D94C8B457EF0D8DBF33E,88878b973fdac3cee95a8d8648da321e38e0021c
AR,2018,upper,1,0.22973022238425078,0.45556865225390986,0.3446268399264029,0.4388614314479224,2018,ACS 2018 5-year direct SLD tabulation,ACS-SLD-V4-D94C8B457EF0D8DBF33E,88878b973fdac3cee95a8d8648da321e38e0021c
AR,2018,upper,2,0.16549284131865227,0.26241598665598276,0.2372651305784043,0.2690239560928577,2018,ACS 2018 5-year direct SLD tabulation,ACS-SLD-V4-D94C8B457EF0D8DBF33E,88878b973fdac3cee95a8d8648da321e38e0021c
AR,2018,upper,3,0.34061502819425626,0.2064792869780018,0.18020829856127116,0.24826967738968475,2018,ACS 2018 5-year direct SLD tabulation,ACS-SLD-V4-D94C8B457EF0D8DBF33E,88878b973fdac3cee95a8d8648da321e38e0021c
AR,2018,upper,4,0.2197147364830292,0.45385621410565025,0.39507951250023693,0.479602402153655,2018,ACS 2018 5-year direct SLD tabulation,ACS-SLD-V4-D94C8B457EF0D8DBF33E,88878b973fdac3cee95a8d8648da321e38e0021c
AR,2018,upper,5,0.10874416472660164,0.16238287630018053,0.15194704719332933,0.1647835328336503,2018,ACS 2018 5-year direct SLD tabulation,ACS-SLD-V4-D94C8B457EF0D8DBF33E,88878b973fdac3cee95a8d8648da321e38e0021c
AR,2018,upper,6,0.16564432081820057,0.13505417234699002,0.12694625816172778,0.14535110599930168,2018,ACS 2018 5-year direct SLD tabulation,ACS-SLD-V4-D94C8B457EF0D8DBF33E,88878b973fdac3cee95a8d8648da321e38e0021c
AR,2018,upper,7,0.4371925500154057,0.2581103764859032,0.21946832927957247,0.33732624262847516,2018,ACS 2018 5-year direct SLD tabulation,ACS-SLD-V4-D94C8B457EF0D8DBF33E,88878b973fdac3cee95a8d8648da321e38e0021c
AR,2018,upper,8,0.23712275101567037,0.23665909862881457,0.20741190982712696,0.255883196224168,2018,ACS 2018 5-year direct SLD tabulation,ACS-SLD-V4-D94C8B457EF0D8DBF33E,88878b973fdac3cee95a8d8648da321e38e0021c
AR,2018,upper,9,0.31357559215396,0.1344410330503883,0.11293119017518512,0.15170556552962297,2018,ACS 2018 5-year direct SLD tabulation,ACS-SLD-V4-D94C8B457EF0D8DBF33E,88878b973fdac3cee95a8d8648da321e38e0021c
AR,2018,upper,10,0.24305435078936277,0.14515371554495862,0.1275242946425346,0.15995649908240253,2018,ACS 2018 5-year direct SLD tabulation,ACS-SLD-V4-D94C8B457EF0D8DBF33E,88878b973fdac3cee95a8d8648da321e38e0021c
AR,2018,upper,11,0.33937871229769123,0.1492049741007454,0.12337791253812695,0.173868809929547,2018,ACS 2018 5-year direct SLD tabulation,ACS-SLD-V4-D94C8B457EF0D8DBF33E,88878b973fdac3cee95a8d8648da321e38e0021c
AR,2018,upper,12,0.3467055859092383,0.20075289575289576,0.16086872586872586,0.23504357882266663,2018,ACS 2018 5-year direct SLD tabulation,ACS-SLD-V4-D94C8B457EF0D8DBF33E,88878b973fdac3cee95a8d8648da321e38e0021c
AR,2018,upper,13,0.1611937155625227,0.16490348458260215,0.1488760758753238,0.17301118707271598,2018,ACS 2018 5-year direct SLD tabulation,ACS-SLD-V4-D94C8B457EF0D8DBF33E,88878b973fdac3cee95a8d8648da321e38e0021c
AR,2018,upper,14,0.15957208402627887,0.23417317812151173,0.22114495295806091,0.25065066512434936,2018,ACS 2018 5-year direct SLD tabulation,ACS-SLD-V4-D94C8B457EF0D8DBF33E,88878b973fdac3cee95a8d8648da321e38e0021c
AR,2018,upper,15,0.1483356090211404,0.2708950396622749,0.23882477104824157,0.27401808558426594,2018,ACS 2018 5-year direct SLD tabulation,ACS-SLD-V4-D94C8B457EF0D8DBF33E,88878b973fdac3cee95a8d8648da321e38e0021c
AR,2018,upper,16,0.14708531720499296,0.1978158844765343,0.18564981949458484,0.20850649745575445,2018,ACS 2018 5-year direct SLD tabulation,ACS-SLD-V4-D94C8B457EF0D8DBF33E,88878b973fdac3cee95a8d8648da321e38e0021c
AR,2018,upper,17,0.05723676347555873,0.17497121917208502,0.16921505358909086,0.17750412464068852,2018,ACS 2018 5-year direct SLD tabulation,ACS-SLD-V4-D94C8B457EF0D8DBF33E,88878b973fdac3cee95a8d8648da321e38e0021c
AR,2018,upper,18,0.0571856798186825,0.1469448977237139,0.14040119336069493,0.1473141710767528,2018,ACS 2018 5-year direct SLD tabulation,ACS-SLD-V4-D94C8B457EF0D8DBF33E,88878b973fdac3cee95a8d8648da321e38e0021c
AR,2018,upper,19,0.08204486979104042,0.15380309404261094,0.14706880173700637,0.15715347387119577,2018,ACS 2018 5-year direct SLD tabulation,ACS-SLD-V4-D94C8B457EF0D8DBF33E,88878b973fdac3cee95a8d8648da321e38e0021c
AR,2018,upper,20,0.05622972758409506,0.15201329885482084,0.14808409174866508,0.15415676129212696,2018,ACS 2018 5-year direct SLD tabulation,ACS-SLD-V4-D94C8B457EF0D8DBF33E,88878b973fdac3cee95a8d8648da321e38e0021c
AR,2018,upper,21,0.2595372784009172,0.27974011241169494,0.24252737241960157,0.30071181961553217,2018,ACS 2018 5-year direct SLD tabulation,ACS-SLD-V4-D94C8B457EF0D8DBF33E,88878b973fdac3cee95a8d8648da321e38e0021c
AR,2018,upper,22,0.2834418506166958,0.11819394397881786,0.0979275746053234,0.12818909128814532,2018,ACS 2018 5-year direct SLD tabulation,ACS-SLD-V4-D94C8B457EF0D8DBF33E,88878b973fdac3cee95a8d8648da321e38e0021c
AR,2018,upper,23,0.28981792235934567,0.1183488155620144,0.09334929047700462,0.12565846673144787,2018,ACS 2018 5-year direct SLD tabulation,ACS-SLD-V4-D94C8B457EF0D8DBF33E,88878b973fdac3cee95a8d8648da321e38e0021c
AR,2018,upper,24,0.6119940209267564,0.1532452361831058,0.09396218149959845,0.2124551194750526,2018,ACS 2018 5-year direct SLD tabulation,ACS-SLD-V4-D94C8B457EF0D8DBF33E,88878b973fdac3cee95a8d8648da321e38e0021c
AR,2018,upper,25,0.6250780634825817,0.1427417074057614,0.061209648095026464,0.14655380894800485,2018,ACS 2018 5-year direct SLD tabulation,ACS-SLD-V4-D94C8B457EF0D8DBF33E,88878b973fdac3cee95a8d8648da321e38e0021c
AR,2018,upper,26,0.36066810758271417,0.15608430160218986,0.12689267050783867,0.18760435828498656,2018,ACS 2018 5-year direct SLD tabulation,ACS-SLD-V4-D94C8B457EF0D8DBF33E,88878b973fdac3cee95a8d8648da321e38e0021c
AR,2018,upper,27,0.39069411689718914,0.1936356491381989,0.14130613587761146,0.21656068797445308,2018,ACS 2018 5-year direct SLD tabulation,ACS-SLD-V4-D94C8B457EF0D8DBF33E,88878b973fdac3cee95a8d8648da321e38e0021c
AR,2018,upper,28,0.23079208862264067,0.2072570273746096,0.1844571008634944,0.2321494635590085,2018,ACS 2018 5-year direct SLD tabulation,ACS-SLD-V4-D94C8B457EF0D8DBF33E,88878b973fdac3cee95a8d8648da321e38e0021c
AR,2018,upper,29,0.10020168683535025,0.2148069840403765,0.20195062065202565,0.2195162635529608,2018,ACS 2018 5-year direct SLD tabulation,ACS-SLD-V4-D94C8B457EF0D8DBF33E,88878b973fdac3cee95a8d8648da321e38e0021c
AR,2018,upper,30,0.6715618651082295,0.16700983316335366,0.0806665768660881,0.20642111483159345,2018,ACS 2018 5-year direct SLD tabulation,ACS-SLD-V4-D94C8B457EF0D8DBF33E,88878b973fdac3cee95a8d8648da321e38e0021c
AR,2018,upper,31,0.7741097922848665,0.23656555116643066,0.09927703659536409,0.35008870490833827,2018,ACS 2018 5-year direct SLD tabulation,ACS-SLD-V4-D94C8B457EF0D8DBF33E,88878b973fdac3cee95a8d8648da321e38e0021c
AR,2018,upper,32,0.28369645275487654,0.5557913089246357,0.4641435573538603,0.6190549315549315,2018,ACS 2018 5-year direct SLD tabulation,ACS-SLD-V4-D94C8B457EF0D8DBF33E,88878b973fdac3cee95a8d8648da321e38e0021c
AR,2018,upper,33,0.17399402743331482,0.31154468620751663,0.2651801234789906,0.3088307155322862,2018,ACS 2018 5-year direct SLD tabulation,ACS-SLD-V4-D94C8B457EF0D8DBF33E,88878b973fdac3cee95a8d8648da321e38e0021c
AR,2018,upper,34,0.36248144784351943,0.3104482086643682,0.23438098569263313,0.3346651445966514,2018,ACS 2018 5-year direct SLD tabulation,ACS-SLD-V4-D94C8B457EF0D8DBF33E,88878b973fdac3cee95a8d8648da321e38e0021c
AR,2018,upper,35,0.2406068402608349,0.3311765802722357,0.27480887562931194,0.34536251581759386,2018,ACS 2018 5-year direct SLD tabulation,ACS-SLD-V4-D94C8B457EF0D8DBF33E,88878b973fdac3cee95a8d8648da321e38e0021c
AR,2020,lower,1,0.43217828602920916,0.18480936354046315,0.14572763349575527,0.2353370649793137,2020,ACS 2020 5-year direct SLD tabulation,ACS-SLD-V4-D94C8B457EF0D8DBF33E,88878b973fdac3cee95a8d8648da321e38e0021c
AR,2020,lower,2,0.2025390057176083,0.19366520452922575,0.1751504641436295,0.2123948540326571,2020,ACS 2020 5-year direct SLD tabulation,ACS-SLD-V4-D94C8B457EF0D8DBF33E,88878b973fdac3cee95a8d8648da321e38e0021c
AR,2020,lower,3,0.4199897375751356,0.1421829556055534,0.10947703451681941,0.17164243310677105,2020,ACS 2020 5-year direct SLD tabulation,ACS-SLD-V4-D94C8B457EF0D8DBF33E,88878b973fdac3cee95a8d8648da321e38e0021c
AR,2020,lower,4,0.37623832437022364,0.1358104123103319,0.11575786821081979,0.16884335653397983,2020,ACS 2020 5-year direct SLD tabulation,ACS-SLD-V4-D94C8B457EF0D8DBF33E,88878b973fdac3cee95a8d8648da321e38e0021c
AR,2020,lower,5,0.5921553245734458,0.12945846328324356,0.09050184292599943,0.19892808176492585,2020,ACS 2020 5-year direct SLD tabulation,ACS-SLD-V4-D94C8B457EF0D8DBF33E,88878b973fdac3cee95a8d8648da321e38e0021c
AR,2020,lower,6,0.28366477272727275,0.2282392374567927,0.18351314549073008,0.2426256751142501,2020,ACS 2020 5-year direct SLD tabulation,ACS-SLD-V4-D94C8B457EF0D8DBF33E,88878b973fdac3cee95a8d8648da321e38e0021c
AR,2020,lower,7,0.4662281713977998,0.1701831542615376,0.13288426209430496,0.22842105263157894,2020,ACS 2020 5-year direct SLD tabulation,ACS-SLD-V4-D94C8B457EF0D8DBF33E,88878b973fdac3cee95a8d8648da321e38e0021c
AR,2020,lower,8,0.3947193745851464,0.11327414696759011,0.09353941598031876,0.14560439560439561,2020,ACS 2020 5-year direct SLD tabulation,ACS-SLD-V4-D94C8B457EF0D8DBF33E,88878b973fdac3cee95a8d8648da321e38e0021c
AR,2020,lower,9,0.3411606129398411,0.1828804497602381,0.13630601333847764,0.19455589646762647,2020,ACS 2020 5-year direct SLD tabulation,ACS-SLD-V4-D94C8B457EF0D8DBF33E,88878b973fdac3cee95a8d8648da321e38e0021c
AR,2020,lower,10,0.13835911494027808,0.1611011565401531,0.14041374816745397,0.16214182707379773,2020,ACS 2020 5-year direct SLD tabulation,ACS-SLD-V4-D94C8B457EF0D8DBF33E,88878b973fdac3cee95a8d8648da321e38e0021c
AR,2020,lower,11,0.5585596268627219,0.13752819385807646,0.09704470533803713,0.19966682532127558,2020,ACS 2020 5-year direct SLD tabulation,ACS-SLD-V4-D94C8B457EF0D8DBF33E,88878b973fdac3cee95a8d8648da321e38e0021c
AR,2020,lower,12,0.5870572410700942,0.12397870433820041,0.0846555268567814,0.1864406779661017,2020,ACS 2020 5-year direct SLD tabulation,ACS-SLD-V4-D94C8B457EF0D8DBF33E,88878b973fdac3cee95a8d8648da321e38e0021c
AR,2020,lower,13,0.24895977808599168,0.14887962480458572,0.13507034914017718,0.17250099826966592,2020,ACS 2020 5-year direct SLD tabulation,ACS-SLD-V4-D94C8B457EF0D8DBF33E,88878b973fdac3cee95a8d8648da321e38e0021c
AR,2020,lower,14,0.3025941422594143,0.14954619501978125,0.09634628810798232,0.13317892298784018,2020,ACS 2020 5-year direct SLD tabulation,ACS-SLD-V4-D94C8B457EF0D8DBF33E,88878b973fdac3cee95a8d8648da321e38e0021c
AR,2020,lower,15,0.11387315572337597,0.20544066339687517,0.18117004601304545,0.20007817735090463,2020,ACS 2020 5-year direct SLD tabulation,ACS-SLD-V4-D94C8B457EF0D8DBF33E,88878b973fdac3cee95a8d8648da321e38e0021c
AR,2020,lower,16,0.6695898490551395,0.2344226821283915,0.07618043610941574,0.20102489019033676,2020,ACS 2020 5-year direct SLD tabulation,ACS-SLD-V4-D94C8B457EF0D8DBF33E,88878b973fdac3cee95a8d8648da321e38e0021c
AR,2020,lower,17,0.8230027267917464,0.13434396236278098,0.017446419236800837,0.0767020970985349,2020,ACS 2020 5-year direct SLD tabulation,ACS-SLD-V4-D94C8B457EF0D8DBF33E,88878b973fdac3cee95a8d8648da321e38e0021c
AR,2020,lower,18,0.2604581325511558,0.21613061759405885,0.17796101130344563,0.23030174545968482,2020,ACS 2020 5-year direct SLD tabulation,ACS-SLD-V4-D94C8B457EF0D8DBF33E,88878b973fdac3cee95a8d8648da321e38e0021c
AR,2020,lower,19,0.25622211570369824,0.17235754675946063,0.1524032187907786,0.19419426354440902,2020,ACS 2020 5-year direct SLD tabulation,ACS-SLD-V4-D94C8B457EF0D8DBF33E,88878b973fdac3cee95a8d8648da321e38e0021c
AR,2020,lower,20,0.11660393746381004,0.15251849242691087,0.13968701252956273,0.1538973278633995,2020,ACS 2020 5-year direct SLD tabulation,ACS-SLD-V4-D94C8B457EF0D8DBF33E,88878b973fdac3cee95a8d8648da321e38e0021c
AR,2020,lower,21,0.12191346649959456,0.1590909090909091,0.14411395056556348,0.16022356776897997,2020,ACS 2020 5-year direct SLD tabulation,ACS-SLD-V4-D94C8B457EF0D8DBF33E,88878b973fdac3cee95a8d8648da321e38e0021c
AR,2020,lower,22,0.0857496982941387,0.2786305090325501,0.26871322167812023,0.2886315417256011,2020,ACS 2020 5-year direct SLD tabulation,ACS-SLD-V4-D94C8B457EF0D8DBF33E,88878b973fdac3cee95a8d8648da321e38e0021c
AR,2020,lower,23,0.11899320038854921,0.31702861782017455,0.2941749543332657,0.3243521460860225,2020,ACS 2020 5-year direct SLD tabulation,ACS-SLD-V4-D94C8B457EF0D8DBF33E,88878b973fdac3cee95a8d8648da321e38e0021c
AR,2020,lower,24,0.20201432682299636,0.23851012851230668,0.21681550860379004,0.2568774193548387,2020,ACS 2020 5-year direct SLD tabulation,ACS-SLD-V4-D94C8B457EF0D8DBF33E,88878b973fdac3cee95a8d8648da321e38e0021c
AR,2020,lower,25,0.28976787118389113,0.22037349756630575,0.2061190026820304,0.2644322671084491,2020,ACS 2020 5-year direct SLD tabulation,ACS-SLD-V4-D94C8B457EF0D8DBF33E,88878b973fdac3cee95a8d8648da321e38e0021c
AR,2020,lower,26,0.20747872665016787,0.17634911894273128,0.15602055800293685,0.19062570082978247,2020,ACS 2020 5-year direct SLD tabulation,ACS-SLD-V4-D94C8B457EF0D8DBF33E,88878b973fdac3cee95a8d8648da321e38e0021c
AR,2020,lower,27,0.2337960055269439,0.2348180031814354,0.17951717039393655,0.22579885835343966,2020,ACS 2020 5-year direct SLD tabulation,ACS-SLD-V4-D94C8B457EF0D8DBF33E,88878b973fdac3cee95a8d8648da321e38e0021c
AR,2020,lower,28,0.1843003412969283,0.19999073902574552,0.17730135210224116,0.20952120383036935,2020,ACS 2020 5-year direct SLD tabulation,ACS-SLD-V4-D94C8B457EF0D8DBF33E,88878b973fdac3cee95a8d8648da321e38e0021c
AR,2020,lower,29,0.8046312238659123,0.14630634621774283,0.03931775390408683,0.15522518583296896,2020,ACS 2020 5-year direct SLD tabulation,ACS-SLD-V4-D94C8B457EF0D8DBF33E,88878b973fdac3cee95a8d8648da321e38e0021c
AR,2020,lower,30,0.7178527646944964,0.3224145540136321,0.12720050997891433,0.38652957830427653,2020,ACS 2020 5-year direct SLD tabulation,ACS-SLD-V4-D94C8B457EF0D8DBF33E,88878b973fdac3cee95a8d8648da321e38e0021c
AR,2020,lower,31,0.16777644666090885,0.4460816326530612,0.38248979591836735,0.43984980051631073,2020,ACS 2020 5-year direct SLD tabulation,ACS-SLD-V4-D94C8B457EF0D8DBF33E,88878b973fdac3cee95a8d8648da321e38e0021c
AR,2020,lower,32,0.3144213946513371,0.6395853313239257,0.49586701374617526,0.7157547791694133,2020,ACS 2020 5-year direct SLD tabulation,ACS-SLD-V4-D94C8B457EF0D8DBF33E,88878b973fdac3cee95a8d8648da321e38e0021c
AR,2020,lower,33,0.319098372461472,0.5426197411775942,0.4699393534215176,0.6439180789112086,2020,ACS 2020 5-year direct SLD tabulation,ACS-SLD-V4-D94C8B457EF0D8DBF33E,88878b973fdac3cee95a8d8648da321e38e0021c
AR,2020,lower,34,0.6968952336375692,0.2939059912045234,0.15512022388485922,0.42906793048973146,2020,ACS 2020 5-year direct SLD tabulation,ACS-SLD-V4-D94C8B457EF0D8DBF33E,88878b973fdac3cee95a8d8648da321e38e0021c
AR,2020,lower,35,0.2899557197922972,0.5442025971625306,0.46850593835204957,0.6159547967677259,2020,ACS 2020 5-year direct SLD tabulation,ACS-SLD-V4-D94C8B457EF0D8DBF33E,88878b973fdac3cee95a8d8648da321e38e0021c
AR,2020,lower,36,0.6955199115044248,0.15795811518324607,0.07209424083769633,0.20672571685933044,2020,ACS 2020 5-year direct SLD tabulation,ACS-SLD-V4-D94C8B457EF0D8DBF33E,88878b973fdac3cee95a8d8648da321e38e0021c
AR,2020,lower,37,0.7146948589208684,0.1895806433503621,0.08325380340200977,0.23671189146049482,2020,ACS 2020 5-year direct SLD tabulation,ACS-SLD-V4-D94C8B457EF0D8DBF33E,88878b973fdac3cee95a8d8648da321e38e0021c
AR,2020,lower,38,0.34810084700899946,0.37257957872862946,0.323935014640597,0.435962626326829,2020,ACS 2020 5-year direct SLD tabulation,ACS-SLD-V4-D94C8B457EF0D8DBF33E,88878b973fdac3cee95a8d8648da321e38e0021c
AR,2020,lower,39,0.4027097146151629,0.33610873576668615,0.21909176830640442,0.34657553751957854,2020,ACS 2020 5-year direct SLD tabulation,ACS-SLD-V4-D94C8B457EF0D8DBF33E,88878b973fdac3cee95a8d8648da321e38e0021c
AR,2020,lower,40,0.17143231041025975,0.21299954065227378,0.18736793752870923,0.21706045125585355,2020,ACS 2020 5-year direct SLD tabulation,ACS-SLD-V4-D94C8B457EF0D8DBF33E,88878b973fdac3cee95a8d8648da321e38e0021c
AR,2020,lower,41,0.38550401158231284,0.31039166855331674,0.19945664478152592,0.29605484239532226,2020,ACS 2020 5-year direct SLD tabulation,ACS-SLD-V4-D94C8B457EF0D8DBF33E,88878b973fdac3cee95a8d8648da321e38e0021c
AR,2020,lower,42,0.4914900281925446,0.2151824034334764,0.12414163090128755,0.21374468871235913,2020,ACS 2020 5-year direct SLD tabulation,ACS-SLD-V4-D94C8B457EF0D8DBF33E,88878b973fdac3cee95a8d8648da321e38e0021c
AR,2020,lower,43,0.13731161027025285,0.2231660610821958,0.209614062653442,0.23594760404576356,2020,ACS 2020 5-year direct SLD tabulation,ACS-SLD-V4-D94C8B457EF0D8DBF33E,88878b973fdac3cee95a8d8648da321e38e0021c
AR,2020,lower,44,0.07076913670824159,0.20015691342071257,0.19014214509876315,0.202417215289378,2020,ACS 2020 5-year direct SLD tabulation,ACS-SLD-V4-D94C8B457EF0D8DBF33E,88878b973fdac3cee95a8d8648da321e38e0021c
AR,2020,lower,45,0.10548302872062665,0.17295312814323074,0.16591229128947899,0.18038165017223468,2020,ACS 2020 5-year direct SLD tabulation,ACS-SLD-V4-D94C8B457EF0D8DBF33E,88878b973fdac3cee95a8d8648da321e38e0021c
AR,2020,lower,46,0.19372123602892832,0.31750572082379863,0.2811212814645309,0.331154390457578,2020,ACS 2020 5-year direct SLD tabulation,ACS-SLD-V4-D94C8B457EF0D8DBF33E,88878b973fdac3cee95a8d8648da321e38e0021c
AR,2020,lower,47,0.21878693149327133,0.12044407205697528,0.10766652702136573,0.133298755186722,2020,ACS 2020 5-year direct SLD tabulation,ACS-SLD-V4-D94C8B457EF0D8DBF33E,88878b973fdac3cee95a8d8648da321e38e0021c
AR,2020,lower,48,0.6547113172975713,0.09610474276090618,0.04395067094040311,0.11376740261566587,2020,ACS 2020 5-year direct SLD tabulation,ACS-SLD-V4-D94C8B457EF0D8DBF33E,88878b973fdac3cee95a8d8648da321e38e0021c
