state_code,cycle,chamber,district,pres_2012_dem_margin,pres_2012_source,pres_2016_dem_margin,pres_2016_source,pres_2020_dem_margin,pres_2020_source,older_pres_year,recent_pres_year,current_pres_year,older_pres_margin,recent_pres_margin,current_pres_margin,national_environment_swing,environment_baseline_margin,lag_swing_from_older,lag_swing_from_recent,presidential_context_complete,model_run_id,code_version
LA,2019,lower,68,-24.717145559294654,data/raw/historical_statewide_elections/Daily Kos Elections Statewide Results by LD (public).xlsx,-14.186851211072666,warehouse:fact_southern_presidential_district_result,,,2012,2016,2016,-24.717145559294654,-14.186851211072666,-14.186851211072666,3.214798,-10.972053211072666,13.745092348221988,3.214798,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
LA,2019,lower,70,-20.648268105557662,data/raw/historical_statewide_elections/Daily Kos Elections Statewide Results by LD (public).xlsx,-9.047975772660854,warehouse:fact_southern_presidential_district_result,,,2012,2016,2016,-20.648268105557662,-9.047975772660854,-9.047975772660854,3.214798,-5.833177772660854,14.815090332896808,3.214798,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
LA,2019,lower,71,-69.63381181688908,data/raw/historical_statewide_elections/Daily Kos Elections Statewide Results by LD (public).xlsx,-68.49126937414165,warehouse:fact_southern_presidential_district_result,,,2012,2016,2016,-69.63381181688908,-68.49126937414165,-68.49126937414165,3.214798,-65.27647137414165,4.357340442747429,3.214798000000002,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
LA,2019,lower,74,-61.524071317029666,data/raw/historical_statewide_elections/Daily Kos Elections Statewide Results by LD (public).xlsx,-66.40063348942489,warehouse:fact_southern_presidential_district_result,,,2012,2016,2016,-61.524071317029666,-66.40063348942489,-66.40063348942489,3.214798,-63.18583548942489,-1.6617641723952232,3.214798000000002,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
LA,2019,lower,75,-25.375595053083487,data/raw/historical_statewide_elections/Daily Kos Elections Statewide Results by LD (public).xlsx,-33.346278317152105,warehouse:fact_southern_presidential_district_result,,,2012,2016,2016,-25.375595053083487,-33.346278317152105,-33.346278317152105,3.214798,-30.131480317152104,-4.755885264068617,3.214798000000002,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
LA,2019,lower,82,-44.03708027775434,data/raw/historical_statewide_elections/Daily Kos Elections Statewide Results by LD (public).xlsx,-34.97179656763812,warehouse:fact_southern_presidential_district_result,,,2012,2016,2016,-44.03708027775434,-34.97179656763812,-34.97179656763812,3.214798,-31.75699856763812,12.280081710116221,3.214798000000002,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
LA,2019,lower,94,-27.39792928257386,data/raw/historical_statewide_elections/Daily Kos Elections Statewide Results by LD (public).xlsx,-16.568756219368844,warehouse:fact_southern_presidential_district_result,,,2012,2016,2016,-27.39792928257386,-16.568756219368844,-16.568756219368844,3.214798,-13.353958219368844,14.043971063205015,3.214798,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
LA,2019,lower,95,-72.54093559070678,data/raw/historical_statewide_elections/Daily Kos Elections Statewide Results by LD (public).xlsx,-76.3891333685384,warehouse:fact_southern_presidential_district_result,,,2012,2016,2016,-72.54093559070678,-76.3891333685384,-76.3891333685384,3.214798,-73.1743353685384,-0.6333997778316132,3.214798000000002,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
LA,2019,lower,105,-6.624474749910975,data/raw/historical_statewide_elections/Daily Kos Elections Statewide Results by LD (public).xlsx,-6.838340486409155,warehouse:fact_southern_presidential_district_result,,,2012,2016,2016,-6.624474749910975,-6.838340486409155,-6.838340486409155,3.214798,-3.623542486409155,3.00093226350182,3.214798,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
LA,2019,upper,12,-33.3221650560997,data/raw/historical_statewide_elections/Daily Kos Elections Statewide Results by LD (public).xlsx,-39.87816009000021,warehouse:fact_southern_presidential_district_result,,,2012,2016,2016,-33.3221650560997,-39.87816009000021,-39.87816009000021,3.214798,-36.663362090000206,-3.3411970339005066,3.214798000000002,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
LA,2019,upper,16,-37.48903559237929,data/raw/historical_statewide_elections/Daily Kos Elections Statewide Results by LD (public).xlsx,-26.36225412392843,warehouse:fact_southern_presidential_district_result,,,2012,2016,2016,-37.48903559237929,-26.36225412392843,-26.36225412392843,3.214798,-23.14745612392843,14.34157946845086,3.214798000000002,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
LA,2019,upper,29,25.93575028852625,data/raw/historical_statewide_elections/Daily Kos Elections Statewide Results by LD (public).xlsx,23.969580326303053,warehouse:fact_southern_presidential_district_result,,,2012,2016,2016,25.93575028852625,23.969580326303053,23.969580326303053,3.214798,27.184378326303055,1.248628037776804,3.214798000000002,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
LA,2019,upper,39,45.18198811084583,data/raw/historical_statewide_elections/Daily Kos Elections Statewide Results by LD (public).xlsx,38.966391883322764,warehouse:fact_southern_presidential_district_result,,,2012,2016,2016,45.18198811084583,38.966391883322764,38.966391883322764,3.214798,42.181189883322766,-3.000798227523063,3.214798000000002,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
MO,2018,lower,1,-34.43960826985854,data/raw/historical_statewide_elections/Daily Kos Elections Statewide Results by LD (public).xlsx,-51.142973082645746,warehouse:fact_southern_presidential_district_result,,,2012,2016,2016,-34.43960826985854,-51.142973082645746,-51.142973082645746,6.495625,-44.64734808264575,-10.20773981278721,6.495624999999997,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
MO,2018,lower,3,-24.05546631642052,data/raw/historical_statewide_elections/Daily Kos Elections Statewide Results by LD (public).xlsx,-40.24935741052522,warehouse:fact_southern_presidential_district_result,,,2012,2016,2016,-24.05546631642052,-40.24935741052522,-40.24935741052522,6.495625,-33.75373241052522,-9.698266094104696,6.495625000000004,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
MO,2018,lower,5,-33.19905378077168,data/raw/historical_statewide_elections/Daily Kos Elections Statewide Results by LD (public).xlsx,-53.49142137078544,warehouse:fact_southern_presidential_district_result,,,2012,2016,2016,-33.19905378077168,-53.49142137078544,-53.49142137078544,6.495625,-46.99579637078544,-13.796742590013764,6.495624999999997,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
MO,2018,lower,6,-34.18667256085526,data/raw/historical_statewide_elections/Daily Kos Elections Statewide Results by LD (public).xlsx,-54.06676773059923,warehouse:fact_southern_presidential_district_result,,,2012,2016,2016,-34.18667256085526,-54.06676773059923,-54.06676773059923,6.495625,-47.571142730599234,-13.384470169743977,6.495624999999997,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
MO,2018,lower,7,-34.889229789224686,data/raw/historical_statewide_elections/Daily Kos Elections Statewide Results by LD (public).xlsx,-59.0909001957574,warehouse:fact_southern_presidential_district_result,,,2012,2016,2016,-34.889229789224686,-59.0909001957574,-59.0909001957574,6.495625,-52.595275195757395,-17.70604540653271,6.495625000000004,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
MO,2018,lower,8,-26.50898982356656,data/raw/historical_statewide_elections/Daily Kos Elections Statewide Results by LD (public).xlsx,-49.19081823661136,warehouse:fact_southern_presidential_district_result,,,2012,2016,2016,-26.50898982356656,-49.19081823661136,-49.19081823661136,6.495625,-42.69519323661136,-16.1862034130448,6.495625000000004,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
MO,2018,lower,9,-29.37681963626111,data/raw/historical_statewide_elections/Daily Kos Elections Statewide Results by LD (public).xlsx,-43.03808043556669,warehouse:fact_southern_presidential_district_result,,,2012,2016,2016,-29.37681963626111,-43.03808043556669,-43.03808043556669,6.495625,-36.542455435566694,-7.1656357993055835,6.495624999999997,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
MO,2018,lower,10,3.121931340883768,data/raw/historical_statewide_elections/Daily Kos Elections Statewide Results by LD (public).xlsx,-15.021701760088932,warehouse:fact_southern_presidential_district_result,,,2012,2016,2016,3.121931340883768,-15.021701760088932,-15.021701760088932,6.495625,-8.526076760088932,-11.6480081009727,6.495625,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
MO,2018,lower,11,-10.82754145873706,data/raw/historical_statewide_elections/Daily Kos Elections Statewide Results by LD (public).xlsx,-35.552699010433145,warehouse:fact_southern_presidential_district_result,,,2012,2016,2016,-10.82754145873706,-35.552699010433145,-35.552699010433145,6.495625,-29.057074010433144,-18.22953255169608,6.495625,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
MO,2018,lower,12,-24.181831377942817,data/raw/historical_statewide_elections/Daily Kos Elections Statewide Results by LD (public).xlsx,-33.649185277325074,warehouse:fact_southern_presidential_district_result,,,2012,2016,2016,-24.181831377942817,-33.649185277325074,-33.649185277325074,6.495625,-27.153560277325074,-2.9717288993822564,6.495625,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
MO,2018,lower,13,-19.818612810604318,data/raw/historical_statewide_elections/Daily Kos Elections Statewide Results by LD (public).xlsx,-15.739987811995709,warehouse:fact_southern_presidential_district_result,,,2012,2016,2016,-19.818612810604318,-15.739987811995709,-15.739987811995709,6.495625,-9.244362811995709,10.57424999860861,6.495625,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
MO,2018,lower,14,-3.8924944211367585,data/raw/historical_statewide_elections/Daily Kos Elections Statewide Results by LD (public).xlsx,1.393120166664857,warehouse:fact_southern_presidential_district_result,,,2012,2016,2016,-3.8924944211367585,1.393120166664857,1.393120166664857,6.495625,7.888745166664857,11.781239587801615,6.495625,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
MO,2018,lower,15,1.919928769166023,data/raw/historical_statewide_elections/Daily Kos Elections Statewide Results by LD (public).xlsx,0.8962402197639614,warehouse:fact_southern_presidential_district_result,,,2012,2016,2016,1.919928769166023,0.8962402197639614,0.8962402197639614,6.495625,7.391865219763962,5.471936450597939,6.495625,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
MO,2018,lower,16,-17.495281976175495,data/raw/historical_statewide_elections/Daily Kos Elections Statewide Results by LD (public).xlsx,-13.25732161064276,warehouse:fact_southern_presidential_district_result,,,2012,2016,2016,-17.495281976175495,-13.25732161064276,-13.25732161064276,6.495625,-6.76169661064276,10.733585365532734,6.495625,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
MO,2018,lower,17,-1.8414410824652896,data/raw/historical_statewide_elections/Daily Kos Elections Statewide Results by LD (public).xlsx,-7.286170462139885,warehouse:fact_southern_presidential_district_result,,,2012,2016,2016,-1.8414410824652896,-7.286170462139885,-7.286170462139885,6.495625,-0.7905454621398844,1.0508956203254052,6.495625,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
MO,2018,lower,18,9.70137317572537,data/raw/historical_statewide_elections/Daily Kos Elections Statewide Results by LD (public).xlsx,10.374944068088164,warehouse:fact_southern_presidential_district_result,,,2012,2016,2016,9.70137317572537,10.374944068088164,10.374944068088164,6.495625,16.870569068088166,7.169195892362795,6.495625000000002,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
MO,2018,lower,20,-9.384047412125806,data/raw/historical_statewide_elections/Daily Kos Elections Statewide Results by LD (public).xlsx,-28.077872223745544,warehouse:fact_southern_presidential_district_result,,,2012,2016,2016,-9.384047412125806,-28.077872223745544,-28.077872223745544,6.495625,-21.582247223745544,-12.198199811619737,6.495625,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
MO,2018,lower,23,88.39088516509226,data/raw/historical_statewide_elections/Daily Kos Elections Statewide Results by LD (public).xlsx,83.66294067062566,warehouse:fact_southern_presidential_district_result,,,2012,2016,2016,88.39088516509226,83.66294067062566,83.66294067062566,6.495625,90.15856567062566,1.7676805055334057,6.495625000000004,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
MO,2018,lower,30,-15.25071673329123,data/raw/historical_statewide_elections/Daily Kos Elections Statewide Results by LD (public).xlsx,-9.962712543588,warehouse:fact_southern_presidential_district_result,,,2012,2016,2016,-15.25071673329123,-9.962712543588,-9.962712543588,6.495625,-3.467087543587999,11.78362918970323,6.495625,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
MO,2018,lower,31,-14.465643520635425,data/raw/historical_statewide_elections/Daily Kos Elections Statewide Results by LD (public).xlsx,-20.777423431012696,warehouse:fact_southern_presidential_district_result,,,2012,2016,2016,-14.465643520635425,-20.777423431012696,-20.777423431012696,6.495625,-14.281798431012696,0.1838450896227286,6.495625,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
MO,2018,lower,32,-25.338878187258487,data/raw/historical_statewide_elections/Daily Kos Elections Statewide Results by LD (public).xlsx,-31.999613260628575,warehouse:fact_southern_presidential_district_result,,,2012,2016,2016,-25.338878187258487,-31.999613260628575,-31.999613260628575,6.495625,-25.503988260628574,-0.1651100733700872,6.495625,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
MO,2018,lower,33,-31.41473624494955,data/raw/historical_statewide_elections/Daily Kos Elections Statewide Results by LD (public).xlsx,-45.25198128326176,warehouse:fact_southern_presidential_district_result,,,2012,2016,2016,-31.41473624494955,-45.25198128326176,-45.25198128326176,6.495625,-38.756356283261766,-7.3416200383122145,6.495624999999997,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
MO,2018,lower,34,-21.628326142512567,data/raw/historical_statewide_elections/Daily Kos Elections Statewide Results by LD (public).xlsx,-17.124183006535947,warehouse:fact_southern_presidential_district_result,,,2012,2016,2016,-21.628326142512567,-17.124183006535947,-17.124183006535947,6.495625,-10.628558006535947,10.99976813597662,6.495625,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
MO,2018,lower,35,-6.981513664732091,data/raw/historical_statewide_elections/Daily Kos Elections Statewide Results by LD (public).xlsx,-1.5663107690640075,warehouse:fact_southern_presidential_district_result,,,2012,2016,2016,-6.981513664732091,-1.5663107690640075,-1.5663107690640075,6.495625,4.929314230935993,11.910827895668085,6.495625,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
MO,2018,lower,37,12.344068882231547,data/raw/historical_statewide_elections/Daily Kos Elections Statewide Results by LD (public).xlsx,10.219830151598606,warehouse:fact_southern_presidential_district_result,,,2012,2016,2016,12.344068882231547,10.219830151598606,10.219830151598606,6.495625,16.715455151598604,4.371386269367058,6.495624999999999,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
MO,2018,lower,38,-18.41648033861426,data/raw/historical_statewide_elections/Daily Kos Elections Statewide Results by LD (public).xlsx,-25.590254506668337,warehouse:fact_southern_presidential_district_result,,,2012,2016,2016,-18.41648033861426,-25.590254506668337,-25.590254506668337,6.495625,-19.094629506668337,-0.6781491680540768,6.495625,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
MO,2018,lower,39,-25.153155177173208,data/raw/historical_statewide_elections/Daily Kos Elections Statewide Results by LD (public).xlsx,-48.73705905020445,warehouse:fact_southern_presidential_district_result,,,2012,2016,2016,-25.153155177173208,-48.73705905020445,-48.73705905020445,6.495625,-42.24143405020445,-17.08827887303124,6.495625000000004,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
MO,2018,lower,41,-30.220889308606793,data/raw/historical_statewide_elections/Daily Kos Elections Statewide Results by LD (public).xlsx,-52.79306230435169,warehouse:fact_southern_presidential_district_result,,,2012,2016,2016,-30.220889308606793,-52.79306230435169,-52.79306230435169,6.495625,-46.29743730435169,-16.076547995744896,6.495625000000004,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
MO,2018,lower,42,-31.539909210793972,data/raw/historical_statewide_elections/Daily Kos Elections Statewide Results by LD (public).xlsx,-51.413577532645114,warehouse:fact_southern_presidential_district_result,,,2012,2016,2016,-31.539909210793972,-51.413577532645114,-51.413577532645114,6.495625,-44.91795253264512,-13.378043321851145,6.495624999999997,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
MO,2018,lower,43,-29.87066565315922,data/raw/historical_statewide_elections/Daily Kos Elections Statewide Results by LD (public).xlsx,-48.47176314011141,warehouse:fact_southern_presidential_district_result,,,2012,2016,2016,-29.87066565315922,-48.47176314011141,-48.47176314011141,6.495625,-41.976138140111416,-12.105472486952195,6.495624999999997,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
MO,2018,lower,44,-10.281701151729145,data/raw/historical_statewide_elections/Daily Kos Elections Statewide Results by LD (public).xlsx,-17.224078051258893,warehouse:fact_southern_presidential_district_result,,,2012,2016,2016,-10.281701151729145,-17.224078051258893,-17.224078051258893,6.495625,-10.728453051258892,-0.4467518995297475,6.495625,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
MO,2018,lower,46,16.66630046940654,data/raw/historical_statewide_elections/Daily Kos Elections Statewide Results by LD (public).xlsx,29.51818872638274,warehouse:fact_southern_presidential_district_result,,,2012,2016,2016,16.66630046940654,29.51818872638274,29.51818872638274,6.495625,36.013813726382736,19.347513256976196,6.495624999999997,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
MO,2018,lower,47,-10.472916058460838,data/raw/historical_statewide_elections/Daily Kos Elections Statewide Results by LD (public).xlsx,-10.431020631951451,warehouse:fact_southern_presidential_district_result,,,2012,2016,2016,-10.472916058460838,-10.431020631951451,-10.431020631951451,6.495625,-3.935395631951451,6.537520426509387,6.495625,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
MO,2018,lower,48,-31.1569030646336,data/raw/historical_statewide_elections/Daily Kos Elections Statewide Results by LD (public).xlsx,-49.15779770727672,warehouse:fact_southern_presidential_district_result,,,2012,2016,2016,-31.1569030646336,-49.15779770727672,-49.15779770727672,6.495625,-42.662172707276724,-11.505269642643125,6.495624999999997,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
MO,2018,lower,49,-31.84967207738757,data/raw/historical_statewide_elections/Daily Kos Elections Statewide Results by LD (public).xlsx,-42.21321182166962,warehouse:fact_southern_presidential_district_result,,,2012,2016,2016,-31.84967207738757,-42.21321182166962,-42.21321182166962,6.495625,-35.71758682166961,-3.867914744282043,6.495625000000004,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
MO,2018,lower,50,-22.886213843354767,data/raw/historical_statewide_elections/Daily Kos Elections Statewide Results by LD (public).xlsx,-21.388251787943368,warehouse:fact_southern_presidential_district_result,,,2012,2016,2016,-22.886213843354767,-21.388251787943368,-21.388251787943368,6.495625,-14.892626787943367,7.9935870554114,6.495625,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
MO,2018,lower,51,-18.157858513476175,data/raw/historical_statewide_elections/Daily Kos Elections Statewide Results by LD (public).xlsx,-35.56253016758307,warehouse:fact_southern_presidential_district_result,,,2012,2016,2016,-18.157858513476175,-35.56253016758307,-35.56253016758307,6.495625,-29.06690516758307,-10.909046654106895,6.495625,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
MO,2018,lower,52,-24.097635257293156,data/raw/historical_statewide_elections/Daily Kos Elections Statewide Results by LD (public).xlsx,-44.028285543048675,warehouse:fact_southern_presidential_district_result,,,2012,2016,2016,-24.097635257293156,-44.028285543048675,-44.028285543048675,6.495625,-37.53266054304868,-13.435025285755522,6.495624999999997,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
MO,2018,lower,53,-28.12995289981702,data/raw/historical_statewide_elections/Daily Kos Elections Statewide Results by LD (public).xlsx,-46.771653726662656,warehouse:fact_southern_presidential_district_result,,,2012,2016,2016,-28.12995289981702,-46.771653726662656,-46.771653726662656,6.495625,-40.27602872666266,-12.146075826845639,6.495624999999997,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
MO,2018,lower,54,-28.397902414498752,data/raw/historical_statewide_elections/Daily Kos Elections Statewide Results by LD (public).xlsx,-44.896097106697795,warehouse:fact_southern_presidential_district_result,,,2012,2016,2016,-28.397902414498752,-44.896097106697795,-44.896097106697795,6.495625,-38.40047210669779,-10.002569692199039,6.495625000000004,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
MO,2018,lower,57,-33.026869131804126,data/raw/historical_statewide_elections/Daily Kos Elections Statewide Results by LD (public).xlsx,-54.818237364178245,warehouse:fact_southern_presidential_district_result,,,2012,2016,2016,-33.026869131804126,-54.818237364178245,-54.818237364178245,6.495625,-48.32261236417824,-15.295743232374114,6.495625000000004,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
MO,2018,lower,59,-48.27002282726424,data/raw/historical_statewide_elections/Daily Kos Elections Statewide Results by LD (public).xlsx,-54.9529297950756,warehouse:fact_southern_presidential_district_result,,,2012,2016,2016,-48.27002282726424,-54.9529297950756,-54.9529297950756,6.495625,-48.4573047950756,-0.18728196781135864,6.495624999999997,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
MO,2018,lower,60,-17.951676720311784,data/raw/historical_statewide_elections/Daily Kos Elections Statewide Results by LD (public).xlsx,-19.720706708590765,warehouse:fact_southern_presidential_district_result,,,2012,2016,2016,-17.951676720311784,-19.720706708590765,-19.720706708590765,6.495625,-13.225081708590764,4.72659501172102,6.495625,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
MO,2018,lower,61,-39.768742164534586,data/raw/historical_statewide_elections/Daily Kos Elections Statewide Results by LD (public).xlsx,-55.333288400261246,warehouse:fact_southern_presidential_district_result,,,2012,2016,2016,-39.768742164534586,-55.333288400261246,-55.333288400261246,6.495625,-48.83766340026125,-9.068921235726663,6.495624999999997,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
MO,2018,lower,62,-48.51012901324763,data/raw/historical_statewide_elections/Daily Kos Elections Statewide Results by LD (public).xlsx,-65.15028938475056,warehouse:fact_southern_presidential_district_result,,,2012,2016,2016,-48.51012901324763,-65.15028938475056,-65.15028938475056,6.495625,-58.65466438475056,-10.144535371502933,6.495625000000004,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
MO,2018,lower,63,-26.919212966065416,data/raw/historical_statewide_elections/Daily Kos Elections Statewide Results by LD (public).xlsx,-40.750060012278965,warehouse:fact_southern_presidential_district_result,,,2012,2016,2016,-26.919212966065416,-40.750060012278965,-40.750060012278965,6.495625,-34.25443501227896,-7.335222046213545,6.495625000000004,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
MO,2018,lower,64,-25.462766003444575,data/raw/historical_statewide_elections/Daily Kos Elections Statewide Results by LD (public).xlsx,-41.19293812892674,warehouse:fact_southern_presidential_district_result,,,2012,2016,2016,-25.462766003444575,-41.19293812892674,-41.19293812892674,6.495625,-34.69731312892674,-9.234547125482162,6.495625000000004,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
MO,2018,lower,65,-9.84211925462108,data/raw/historical_statewide_elections/Daily Kos Elections Statewide Results by LD (public).xlsx,-17.030870759304005,warehouse:fact_southern_presidential_district_result,,,2012,2016,2016,-9.84211925462108,-17.030870759304005,-17.030870759304005,6.495625,-10.535245759304004,-0.6931265046829242,6.495625,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
MO,2018,lower,67,65.27582018543288,data/raw/historical_statewide_elections/Daily Kos Elections Statewide Results by LD (public).xlsx,67.52048652270267,warehouse:fact_southern_presidential_district_result,,,2012,2016,2016,65.27582018543288,67.52048652270267,67.52048652270267,6.495625,74.01611152270267,8.740291337269795,6.495625000000004,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
MO,2018,lower,69,22.30602899896995,data/raw/historical_statewide_elections/Daily Kos Elections Statewide Results by LD (public).xlsx,21.46657565588906,warehouse:fact_southern_presidential_district_result,,,2012,2016,2016,22.30602899896995,21.46657565588906,21.46657565588906,6.495625,27.96220065588906,5.65617165691911,6.495625,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
MO,2018,lower,70,-2.526639018781916,data/raw/historical_statewide_elections/Daily Kos Elections Statewide Results by LD (public).xlsx,0.7374205741003993,warehouse:fact_southern_presidential_district_result,,,2012,2016,2016,-2.526639018781916,0.7374205741003993,0.7374205741003993,6.495625,7.2330455741004,9.759684592882316,6.495625,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
MO,2018,lower,72,17.841833262881252,data/raw/historical_statewide_elections/Daily Kos Elections Statewide Results by LD (public).xlsx,11.094573201350922,warehouse:fact_southern_presidential_district_result,,,2012,2016,2016,17.841833262881252,11.094573201350922,11.094573201350922,6.495625,17.590198201350923,-0.25163506153032955,6.495625,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
MO,2018,lower,82,25.243794326241133,data/raw/historical_statewide_elections/Daily Kos Elections Statewide Results by LD (public).xlsx,31.20592800498575,warehouse:fact_southern_presidential_district_result,,,2012,2016,2016,25.243794326241133,31.20592800498575,31.20592800498575,6.495625,37.701553004985755,12.457758678744622,6.495625000000004,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
