state,year,election_date,election_stage,race_id,chamber,district,office,dem_candidate,rep_candidate,dem_votes,rep_votes,dem_candidate_count,rep_candidate_count,candidate_count,winner_name,winner_party,stage_total_votes,source_files,race_index_source,selected_final_stage,is_final_stage
LA,1995,19951021,first_round,8110,house,84,State Representative --  84th Representative District,,,,,3,2,5,N. J. Damico,D,11449.0,data/raw/southern_sos_elections/LA/1995/ByPrecinct_8110.csv,data/raw/southern_sos_elections/LA/1995/ElectionRaces_19951021.htm,runoff,False
LA,1995,19951021,first_round,8111,house,85,State Representative --  85th Representative District,,,,,0,2,2,Joseph F. Toomy,R,10354.0,data/raw/southern_sos_elections/LA/1995/ByPrecinct_8111.csv,data/raw/southern_sos_elections/LA/1995/ElectionRaces_19951021.htm,first_round,True
LA,1995,19951021,first_round,8113,house,87,State Representative --  87th Representative District,,,,,2,0,2,Kyle Mark Green,D,7148.0,data/raw/southern_sos_elections/LA/1995/ByPrecinct_8113.csv,data/raw/southern_sos_elections/LA/1995/ElectionRaces_19951021.htm,first_round,True
LA,1995,19951021,first_round,8114,house,88,State Representative --  88th Representative District,,,,,0,2,2,"""Jim"" Donelon",R,13766.0,data/raw/southern_sos_elections/LA/1995/ByPrecinct_8114.csv,data/raw/southern_sos_elections/LA/1995/ElectionRaces_19951021.htm,first_round,True
LA,1995,19951021,first_round,8115,house,89,State Representative --  89th Representative District,,,,,2,2,4,"""Mitch"" Landrieu",D,11798.0,data/raw/southern_sos_elections/LA/1995/ByPrecinct_8115.csv,data/raw/southern_sos_elections/LA/1995/ElectionRaces_19951021.htm,first_round,True
LA,1995,19951021,first_round,8116,house,90,State Representative --  90th Representative District,,"""Pete"" Schneider",,10991.0,0,1,2,"""Pete"" Schneider",R,13304.0,data/raw/southern_sos_elections/LA/1995/ByPrecinct_8116.csv,data/raw/southern_sos_elections/LA/1995/ElectionRaces_19951021.htm,first_round,True
LA,1995,19951021,first_round,8117,house,91,State Representative --  91st Representative District,,,,,2,0,2,Renee Gill Pratt,D,8836.0,data/raw/southern_sos_elections/LA/1995/ByPrecinct_8117.csv,data/raw/southern_sos_elections/LA/1995/ElectionRaces_19951021.htm,first_round,True
LA,1995,19951021,first_round,8119,house,93,State Representative --  93rd Representative District,,,,,4,0,4,Avery C. Alexander,D,6774.0,data/raw/southern_sos_elections/LA/1995/ByPrecinct_8119.csv,data/raw/southern_sos_elections/LA/1995/ElectionRaces_19951021.htm,runoff,False
LA,1995,19951021,first_round,8121,house,95,State Representative --  95th Representative District,,,,,3,0,3,"Alexander ""Alex"" Heaton",D,8803.0,data/raw/southern_sos_elections/LA/1995/ByPrecinct_8121.csv,data/raw/southern_sos_elections/LA/1995/ElectionRaces_19951021.htm,first_round,True
LA,1995,19951021,first_round,8122,house,96,State Representative --  96th Representative District,,,,,2,0,2,"Edwin R. ""Ed"" Murray",D,7940.0,data/raw/southern_sos_elections/LA/1995/ByPrecinct_8122.csv,data/raw/southern_sos_elections/LA/1995/ElectionRaces_19951021.htm,first_round,True
LA,1995,19951021,first_round,8123,house,97,State Representative --  97th Representative District,,,,,3,0,3,Arthur A. Morrell,D,9965.0,data/raw/southern_sos_elections/LA/1995/ByPrecinct_8123.csv,data/raw/southern_sos_elections/LA/1995/ElectionRaces_19951021.htm,first_round,True
LA,1995,19951021,first_round,8124,house,98,State Representative --  98th Representative District,Norbert Rome,,4139.0,,1,2,3,Garey Forster,R,13700.0,data/raw/southern_sos_elections/LA/1995/ByPrecinct_8124.csv,data/raw/southern_sos_elections/LA/1995/ElectionRaces_19951021.htm,first_round,True
LA,1995,19951021,first_round,8125,house,99,State Representative --  99th Representative District,,,,,2,0,2,Sherman Copelin,D,8916.0,data/raw/southern_sos_elections/LA/1995/ByPrecinct_8125.csv,data/raw/southern_sos_elections/LA/1995/ElectionRaces_19951021.htm,first_round,True
LA,1995,19951021,first_round,8126,house,100,State Representative -- 100th Representative District,,,,,2,0,2,Cynthia Willard-Lewis,D,10514.0,data/raw/southern_sos_elections/LA/1995/ByPrecinct_8126.csv,data/raw/southern_sos_elections/LA/1995/ElectionRaces_19951021.htm,first_round,True
LA,1995,19951021,first_round,8127,house,101,State Representative -- 101st Representative District,,,,,3,0,3,Naomi White-Warren Farve,D,8894.0,data/raw/southern_sos_elections/LA/1995/ByPrecinct_8127.csv,data/raw/southern_sos_elections/LA/1995/ElectionRaces_19951021.htm,first_round,True
LA,1995,19951021,first_round,8128,house,102,State Representative -- 102nd Representative District,,"William ""Van"" Howenstine",,1122.0,3,1,4,Jacquelyn Brechtel Clarkson,D,10328.0,data/raw/southern_sos_elections/LA/1995/ByPrecinct_8128.csv,data/raw/southern_sos_elections/LA/1995/ElectionRaces_19951021.htm,runoff,False
LA,1995,19951021,first_round,8129,house,103,State Representative -- 103rd Representative District,"Kenneth L. Odinet, Sr.","Pamela ""Pam"" Nevle",7889.0,4316.0,1,1,2,"Kenneth L. Odinet, Sr.",D,12205.0,data/raw/southern_sos_elections/LA/1995/ByPrecinct_8129.csv,data/raw/southern_sos_elections/LA/1995/ElectionRaces_19951021.htm,first_round,True
LA,1995,19951021,first_round,8130,house,104,State Representative -- 104th Representative District,"""Tommy"" Warner","Robert ""Bobby"" Gallo",10137.0,5050.0,1,1,2,"""Tommy"" Warner",D,15187.0,data/raw/southern_sos_elections/LA/1995/ByPrecinct_8130.csv,data/raw/southern_sos_elections/LA/1995/ElectionRaces_19951021.htm,first_round,True
LA,1995,19951021,first_round,8131,house,105,State Representative -- 105th Representative District,,,,,4,2,6,"""Benny"" Rousselle",D,13892.0,data/raw/southern_sos_elections/LA/1995/ByPrecinct_8131.csv,data/raw/southern_sos_elections/LA/1995/ElectionRaces_19951021.htm,runoff,False
LA,1995,19951118,runoff,13221,senate,1,State Senator --  1st Senatorial District,"Samuel B. ""Sammy"" Nunez, Jr.",Lynn Dean,20682.0,23939.0,1,1,2,Lynn Dean,R,44621.0,data/raw/southern_sos_elections/LA/1995/ByPrecinct_13221.csv,data/raw/southern_sos_elections/LA/1995/ElectionRaces_19951118.htm,runoff,True
LA,1995,19951118,runoff,13222,senate,11,State Senator -- 11th Senatorial District,,,,,0,2,2,"""Tom"" Schedler",R,41230.0,data/raw/southern_sos_elections/LA/1995/ByPrecinct_13222.csv,data/raw/southern_sos_elections/LA/1995/ElectionRaces_19951118.htm,runoff,True
LA,1995,19951118,runoff,13223,senate,12,State Senator -- 12th Senatorial District,"B. B.  ""Sixty"" Rayburn","""Phil"" Short",20676.0,21222.0,1,1,2,"""Phil"" Short",R,41898.0,data/raw/southern_sos_elections/LA/1995/ByPrecinct_13223.csv,data/raw/southern_sos_elections/LA/1995/ElectionRaces_19951118.htm,runoff,True
LA,1995,19951118,runoff,13224,senate,15,State Senator -- 15th Senatorial District,Wilson Fields,Rhett L. Bergeron,25857.0,16376.0,1,1,2,Wilson Fields,D,42233.0,data/raw/southern_sos_elections/LA/1995/ByPrecinct_13224.csv,data/raw/southern_sos_elections/LA/1995/ElectionRaces_19951118.htm,runoff,True
LA,1995,19951118,runoff,13225,senate,19,State Senator -- 19th Senatorial District,,,,,2,0,2,Ron Landry,D,44207.0,data/raw/southern_sos_elections/LA/1995/ByPrecinct_13225.csv,data/raw/southern_sos_elections/LA/1995/ElectionRaces_19951118.htm,runoff,True
LA,1995,19951118,runoff,13226,senate,20,State Senator -- 20th Senatorial District,,,,,2,0,2,Michael Robichaux,D,34972.0,data/raw/southern_sos_elections/LA/1995/ByPrecinct_13226.csv,data/raw/southern_sos_elections/LA/1995/ElectionRaces_19951118.htm,runoff,True
LA,1995,19951118,runoff,13220,senate,27,State Senator -- 27th Senatorial District,,,,,2,0,2,"""Jim"" Cox",D,34722.0,data/raw/southern_sos_elections/LA/1995/ByPrecinct_13220.csv,data/raw/southern_sos_elections/LA/1995/ElectionRaces_19951118.htm,runoff,True
LA,1995,19951118,runoff,13227,senate,29,State Senator -- 29th Senatorial District,,,,,2,0,2,B. G. Dyess,D,34071.0,data/raw/southern_sos_elections/LA/1995/ByPrecinct_13227.csv,data/raw/southern_sos_elections/LA/1995/ElectionRaces_19951118.htm,runoff,True
LA,1995,19951118,runoff,13228,senate,32,State Senator -- 32nd Senatorial District,,,,,2,0,2,Noble E. Ellington,D,40883.0,data/raw/southern_sos_elections/LA/1995/ByPrecinct_13228.csv,data/raw/southern_sos_elections/LA/1995/ElectionRaces_19951118.htm,runoff,True
LA,1995,19951118,runoff,13212,senate,36,State Senator -- 36th Senatorial District,Foster Campbell,,21652.0,,1,3,4,Foster Campbell,D,31954.0,data/raw/southern_sos_elections/LA/1995/ByPrecinct_13212.csv,data/raw/southern_sos_elections/LA/1995/ElectionRaces_19951118.htm,runoff,True
LA,1995,19951118,runoff,13229,senate,37,State Senator -- 37th Senatorial District,Melissa Scott Flournoy,Max T. Malone,11961.0,17075.0,1,1,2,Max T. Malone,R,29036.0,data/raw/southern_sos_elections/LA/1995/ByPrecinct_13229.csv,data/raw/southern_sos_elections/LA/1995/ElectionRaces_19951118.htm,runoff,True
LA,1995,19951118,runoff,13230,senate,38,State Senator -- 38th Senatorial District,,,,,0,2,2,"""Ron"" Bean",R,32545.0,data/raw/southern_sos_elections/LA/1995/ByPrecinct_13230.csv,data/raw/southern_sos_elections/LA/1995/ElectionRaces_19951118.htm,runoff,True
LA,1995,19951118,runoff,13231,house,3,State Representative --   3rd Representative District,,,,,2,0,2,"Ernest Baylor, Jr.",D,9804.0,data/raw/southern_sos_elections/LA/1995/ByPrecinct_13231.csv,data/raw/southern_sos_elections/LA/1995/ElectionRaces_19951118.htm,runoff,True
LA,1995,19951118,runoff,13232,house,7,State Representative --   7th Representative District,Beverly G. Bruce,Tommy G. Armstrong,7027.0,6235.0,1,1,2,Beverly G. Bruce,D,13262.0,data/raw/southern_sos_elections/LA/1995/ByPrecinct_13232.csv,data/raw/southern_sos_elections/LA/1995/ElectionRaces_19951118.htm,runoff,True
LA,1995,19951118,runoff,13234,house,20,State Representative --  20th Representative District,,,,,2,0,2,Lelon Kenney,D,17367.0,data/raw/southern_sos_elections/LA/1995/ByPrecinct_13234.csv,data/raw/southern_sos_elections/LA/1995/ElectionRaces_19951118.htm,runoff,True
LA,1995,19951118,runoff,13235,house,21,State Representative --  21st Representative District,,,,,2,0,2,"Bryant O. Hammett, Jr.",D,14384.0,data/raw/southern_sos_elections/LA/1995/ByPrecinct_13235.csv,data/raw/southern_sos_elections/LA/1995/ElectionRaces_19951118.htm,runoff,True
LA,1995,19951118,runoff,13236,house,39,State Representative --  39th Representative District,,,,,2,0,2,Clara G. Baudoin,D,16774.0,data/raw/southern_sos_elections/LA/1995/ByPrecinct_13236.csv,data/raw/southern_sos_elections/LA/1995/ElectionRaces_19951118.htm,runoff,True
LA,1995,19951118,runoff,13237,house,41,State Representative --  41st Representative District,"Karl R. Derouen, Jr.",Gregory L. Fruge,7084.0,8341.0,1,1,2,Gregory L. Fruge,R,15425.0,data/raw/southern_sos_elections/LA/1995/ByPrecinct_13237.csv,data/raw/southern_sos_elections/LA/1995/ElectionRaces_19951118.htm,runoff,True
LA,1995,19951118,runoff,13238,house,47,State Representative --  47th Representative District,,,,,2,0,2,"""Mickey"" Frith",D,17876.0,data/raw/southern_sos_elections/LA/1995/ByPrecinct_13238.csv,data/raw/southern_sos_elections/LA/1995/ElectionRaces_19951118.htm,runoff,True
LA,1995,19951118,runoff,13239,house,49,State Representative --  49th Representative District,,,,,2,0,2,Troy Hebert,D,16632.0,data/raw/southern_sos_elections/LA/1995/ByPrecinct_13239.csv,data/raw/southern_sos_elections/LA/1995/ElectionRaces_19951118.htm,runoff,True
LA,1995,19951118,runoff,13240,house,51,State Representative --  51st Representative District,"D. A. ""Butch"" Gautreaux",Joe Harrison,8457.0,3809.0,1,1,2,"D. A. ""Butch"" Gautreaux",D,12266.0,data/raw/southern_sos_elections/LA/1995/ByPrecinct_13240.csv,data/raw/southern_sos_elections/LA/1995/ElectionRaces_19951118.htm,runoff,True
LA,1995,19951118,runoff,13241,house,53,State Representative --  53rd Representative District,"Reggie P. Dupre, Jr.","Matthew ""Matt"" Hagen",6992.0,5581.0,1,1,2,"Reggie P. Dupre, Jr.",D,12573.0,data/raw/southern_sos_elections/LA/1995/ByPrecinct_13241.csv,data/raw/southern_sos_elections/LA/1995/ElectionRaces_19951118.htm,runoff,True
LA,1995,19951118,runoff,13242,house,57,State Representative --  57th Representative District,,,,,2,0,2,"Robert  ""Bobby"" Faucheux, Jr.",D,17267.0,data/raw/southern_sos_elections/LA/1995/ByPrecinct_13242.csv,data/raw/southern_sos_elections/LA/1995/ElectionRaces_19951118.htm,runoff,True
LA,1995,19951118,runoff,13243,house,59,State Representative --  59th Representative District,,,,,2,0,2,"John C. ""Juba"" Diez",D,18997.0,data/raw/southern_sos_elections/LA/1995/ByPrecinct_13243.csv,data/raw/southern_sos_elections/LA/1995/ElectionRaces_19951118.htm,runoff,True
LA,1995,19951118,runoff,13244,house,68,State Representative --  68th Representative District,William Daniel,Sandra Bologna Ribes,9224.0,8973.0,1,1,2,William Daniel,D,18197.0,data/raw/southern_sos_elections/LA/1995/ByPrecinct_13244.csv,data/raw/southern_sos_elections/LA/1995/ElectionRaces_19951118.htm,runoff,True
LA,1995,19951118,runoff,13245,house,72,State Representative --  72nd Representative District,,,,,2,0,2,"Buster J. Guzzardo, Sr.",D,16536.0,data/raw/southern_sos_elections/LA/1995/ByPrecinct_13245.csv,data/raw/southern_sos_elections/LA/1995/ElectionRaces_19951118.htm,runoff,True
LA,1995,19951118,runoff,13246,house,73,State Representative --  73rd Representative District,Dennis P. Hebert,"Henry ""Tank"" Powell",7563.0,7803.0,1,1,2,"Henry ""Tank"" Powell",R,15366.0,data/raw/southern_sos_elections/LA/1995/ByPrecinct_13246.csv,data/raw/southern_sos_elections/LA/1995/ElectionRaces_19951118.htm,runoff,True
LA,1995,19951118,runoff,13247,house,77,State Representative --  77th Representative District,"Jack ""Jay"" Blossman, Jr.",Diane Winston,8800.0,9549.0,1,1,2,Diane Winston,R,18349.0,data/raw/southern_sos_elections/LA/1995/ByPrecinct_13247.csv,data/raw/southern_sos_elections/LA/1995/ElectionRaces_19951118.htm,runoff,True
LA,1995,19951118,runoff,13248,house,78,State Representative --  78th Representative District,"""Eddie"" Schmidt",Shirley D. Bowler,7690.0,8497.0,1,1,2,Shirley D. Bowler,R,16187.0,data/raw/southern_sos_elections/LA/1995/ByPrecinct_13248.csv,data/raw/southern_sos_elections/LA/1995/ElectionRaces_19951118.htm,runoff,True
LA,1995,19951118,runoff,13249,house,84,State Representative --  84th Representative District,,,,,2,0,2,N. J. Damico,D,12561.0,data/raw/southern_sos_elections/LA/1995/ByPrecinct_13249.csv,data/raw/southern_sos_elections/LA/1995/ElectionRaces_19951118.htm,runoff,True
LA,1995,19951118,runoff,13250,house,93,State Representative --  93rd Representative District,,,,,2,0,2,Avery C. Alexander,D,8299.0,data/raw/southern_sos_elections/LA/1995/ByPrecinct_13250.csv,data/raw/southern_sos_elections/LA/1995/ElectionRaces_19951118.htm,runoff,True
LA,1995,19951118,runoff,13251,house,102,State Representative -- 102nd Representative District,,,,,2,0,2,Jacquelyn Brechtel Clarkson,D,11869.0,data/raw/southern_sos_elections/LA/1995/ByPrecinct_13251.csv,data/raw/southern_sos_elections/LA/1995/ElectionRaces_19951118.htm,runoff,True
LA,1995,19951118,runoff,13252,house,105,State Representative -- 105th Representative District,,,,,2,0,2,"""Benny"" Rousselle",D,14444.0,data/raw/southern_sos_elections/LA/1995/ByPrecinct_13252.csv,data/raw/southern_sos_elections/LA/1995/ElectionRaces_19951118.htm,runoff,True
LA,1999,19991023,first_round,19783,senate,1,State Senator --  1st Senatorial District,,Lynn Dean,,14133.0,3,1,4,Lynn Dean,R,35895.0,data/raw/southern_sos_elections/LA/1999/ByPrecinct_19783.csv,data/raw/southern_sos_elections/LA/1999/ElectionRaces_19991023.htm,runoff,False
LA,1999,19991023,first_round,19784,senate,2,State Senator --  2nd Senatorial District,,,,,3,0,4,Jon D. Johnson,D,25057.0,data/raw/southern_sos_elections/LA/1999/ByPrecinct_19784.csv,data/raw/southern_sos_elections/LA/1999/ElectionRaces_19991023.htm,runoff,False
LA,1999,19991023,first_round,19788,senate,6,State Senator --  6th Senatorial District,,,,,0,2,2,"John J. Hainkel, Jr.",R,31245.0,data/raw/southern_sos_elections/LA/1999/ByPrecinct_19788.csv,data/raw/southern_sos_elections/LA/1999/ElectionRaces_19991023.htm,first_round,True
LA,1999,19991023,first_round,19790,senate,8,State Senator --  8th Senatorial District,,,,,3,0,3,J. Chris Ullo,D,25510.0,data/raw/southern_sos_elections/LA/1999/ByPrecinct_19790.csv,data/raw/southern_sos_elections/LA/1999/ElectionRaces_19991023.htm,first_round,True
LA,1999,19991023,first_round,19794,senate,12,State Senator -- 12th Senatorial District,Stanley Middleton,Jerry Thomas,8090.0,26037.0,1,1,2,Jerry Thomas,R,34127.0,data/raw/southern_sos_elections/LA/1999/ByPrecinct_19794.csv,data/raw/southern_sos_elections/LA/1999/ElectionRaces_19991023.htm,first_round,True
LA,1999,19991023,first_round,19795,senate,13,State Senator -- 13th Senatorial District,,,,,0,2,2,"Heulette ""Clo"" Fontenot",R,38889.0,data/raw/southern_sos_elections/LA/1999/ByPrecinct_19795.csv,data/raw/southern_sos_elections/LA/1999/ElectionRaces_19991023.htm,first_round,True
LA,1999,19991023,first_round,19797,senate,15,State Senator -- 15th Senatorial District,Wilson Fields,R.J. Saia,19793.0,10803.0,1,1,2,Wilson Fields,D,30596.0,data/raw/southern_sos_elections/LA/1999/ByPrecinct_19797.csv,data/raw/southern_sos_elections/LA/1999/ElectionRaces_19991023.htm,first_round,True
LA,1999,19991023,first_round,20728,senate,17,State Senator -- 17th Senatorial District,,Tim Johnson,,12502.0,2,1,3,"Robert ""Rob"" Marionneaux, Jr.",D,40041.0,data/raw/southern_sos_elections/LA/1999/ByPrecinct_20728.csv,data/raw/southern_sos_elections/LA/1999/ElectionRaces_19991023.htm,runoff,False
LA,1999,19991023,first_round,20730,senate,19,State Senator -- 19th Senatorial District,,,,,2,0,2,Joel T. Chaisson II,D,39684.0,data/raw/southern_sos_elections/LA/1999/ByPrecinct_20730.csv,data/raw/southern_sos_elections/LA/1999/ElectionRaces_19991023.htm,first_round,True
LA,1999,19991023,first_round,20731,senate,20,State Senator -- 20th Senatorial District,Michael Robichaux,Chris Bollinger,18307.0,14180.0,1,1,2,Michael Robichaux,D,32487.0,data/raw/southern_sos_elections/LA/1999/ByPrecinct_20731.csv,data/raw/southern_sos_elections/LA/1999/ElectionRaces_19991023.htm,first_round,True
LA,1999,19991023,first_round,20732,senate,21,State Senator -- 21st Senatorial District,,,,,3,0,3,"""Butch"" Gautreaux",D,35256.0,data/raw/southern_sos_elections/LA/1999/ByPrecinct_20732.csv,data/raw/southern_sos_elections/LA/1999/ElectionRaces_19991023.htm,first_round,True
