state,year,chamber,district,baseline_dem_margin,baseline_source,baseline_office,baseline_class,baseline_quality,baseline_priority,baseline_coverage,baseline_source_path,strict_baseline_eligible,research_baseline_eligible,baseline_dem_votes,baseline_rep_votes,legislative_turnout,matched_legislative_turnout,split_precinct_fragments,matched_turnout,legislative_dem_check,legislative_rep_check,allocation_measure,matched_measure,cycle,as_of_date,democratic_estimate,republican_estimate,democratic_margin,polling_measure,source_id,source_url,source_local_path,source_sha256,temporal_rule,geographic_scope,validation_status,observation_id,selected
NC,2004,senate,21,9.934236257238586,HEDA context + Klarner outcome; HEDA precinct context allocated to legislative districts,USP,validated_observed_ticket,includes_turnout_share_allocation,3,1.0,data/processed/forecast_calibration/historical_southern_extended_v2_panel.csv,True,True,,,,,,,,,,,,,,,,,,,,,,,,BL-0007155,True
NC,2004,senate,22,-28.99906719054753,HEDA context + Klarner outcome; HEDA precinct context allocated to legislative districts,USP,validated_observed_ticket,whole_precincts,3,1.0,data/processed/forecast_calibration/historical_southern_extended_v2_panel.csv,True,True,,,,,,,,,,,,,,,,,,,,,,,,BL-0007156,True
NC,2004,senate,23,24.55739867092781,HEDA context + Klarner outcome; HEDA precinct context allocated to legislative districts,USP,validated_observed_ticket,whole_precincts,3,1.0,data/processed/forecast_calibration/historical_southern_extended_v2_panel.csv,True,True,,,,,,,,,,,,,,,,,,,,,,,,BL-0007157,True
NC,2004,senate,24,-20.419591450429845,HEDA context + Klarner outcome; HEDA precinct context allocated to legislative districts,USP,validated_observed_ticket,whole_precincts,3,1.0,data/processed/forecast_calibration/historical_southern_extended_v2_panel.csv,True,True,,,,,,,,,,,,,,,,,,,,,,,,BL-0007158,True
NC,2004,senate,27,7.874192381026701,HEDA context + Klarner outcome; HEDA precinct context allocated to legislative districts,USP,validated_observed_ticket,includes_turnout_share_allocation,3,1.0,data/processed/forecast_calibration/historical_southern_extended_v2_panel.csv,True,True,,,,,,,,,,,,,,,,,,,,,,,,BL-0007159,True
NC,2004,senate,29,-43.15650958138005,HEDA context + Klarner outcome; HEDA precinct context allocated to legislative districts,USP,validated_observed_ticket,whole_precincts,3,1.0,data/processed/forecast_calibration/historical_southern_extended_v2_panel.csv,True,True,,,,,,,,,,,,,,,,,,,,,,,,BL-0007160,True
NC,2004,senate,30,-40.459020409413135,HEDA context + Klarner outcome; HEDA precinct context allocated to legislative districts,USP,validated_observed_ticket,whole_precincts,3,1.0,data/processed/forecast_calibration/historical_southern_extended_v2_panel.csv,True,True,,,,,,,,,,,,,,,,,,,,,,,,BL-0007161,True
NC,2004,senate,32,16.393213930653175,HEDA context + Klarner outcome; HEDA precinct context allocated to legislative districts,USP,validated_observed_ticket,includes_turnout_share_allocation,3,1.0,data/processed/forecast_calibration/historical_southern_extended_v2_panel.csv,True,True,,,,,,,,,,,,,,,,,,,,,,,,BL-0007162,True
NC,2004,senate,34,-38.55981246795107,HEDA context + Klarner outcome; HEDA precinct context allocated to legislative districts,USP,validated_observed_ticket,whole_precincts,3,1.0,data/processed/forecast_calibration/historical_southern_extended_v2_panel.csv,True,True,,,,,,,,,,,,,,,,,,,,,,,,BL-0007163,True
NC,2004,senate,40,9.998991419721651,HEDA context + Klarner outcome; HEDA precinct context allocated to legislative districts,USP,validated_observed_ticket,includes_turnout_share_allocation,3,1.0,data/processed/forecast_calibration/historical_southern_extended_v2_panel.csv,True,True,,,,,,,,,,,,,,,,,,,,,,,,BL-0007164,True
NC,2004,senate,41,-36.76164864806894,HEDA context + Klarner outcome; HEDA precinct context allocated to legislative districts,USP,validated_observed_ticket,includes_turnout_share_allocation,3,1.0,data/processed/forecast_calibration/historical_southern_extended_v2_panel.csv,True,True,,,,,,,,,,,,,,,,,,,,,,,,BL-0007165,True
NC,2004,senate,43,-34.243982586115145,HEDA context + Klarner outcome; HEDA precinct context allocated to legislative districts,USP,validated_observed_ticket,includes_turnout_share_allocation,3,1.0,data/processed/forecast_calibration/historical_southern_extended_v2_panel.csv,True,True,,,,,,,,,,,,,,,,,,,,,,,,BL-0007166,True
NC,2004,senate,44,-29.725883399369287,HEDA context + Klarner outcome; HEDA precinct context allocated to legislative districts,USP,validated_observed_ticket,whole_precincts,3,1.0,data/processed/forecast_calibration/historical_southern_extended_v2_panel.csv,True,True,,,,,,,,,,,,,,,,,,,,,,,,BL-0007167,True
NC,2004,senate,45,-27.965246278668623,HEDA context + Klarner outcome; HEDA precinct context allocated to legislative districts,USP,validated_observed_ticket,whole_precincts,3,1.0,data/processed/forecast_calibration/historical_southern_extended_v2_panel.csv,True,True,,,,,,,,,,,,,,,,,,,,,,,,BL-0007168,True
NC,2004,senate,46,-27.14824692642945,HEDA context + Klarner outcome; HEDA precinct context allocated to legislative districts,USP,validated_observed_ticket,whole_precincts,3,1.0,data/processed/forecast_calibration/historical_southern_extended_v2_panel.csv,True,True,,,,,,,,,,,,,,,,,,,,,,,,BL-0007169,True
NC,2004,senate,47,-22.831683012604813,HEDA context + Klarner outcome; HEDA precinct context allocated to legislative districts,USP,validated_observed_ticket,includes_turnout_share_allocation,3,1.0,data/processed/forecast_calibration/historical_southern_extended_v2_panel.csv,True,True,,,,,,,,,,,,,,,,,,,,,,,,BL-0007170,True
NC,2004,senate,48,-22.58504428332649,HEDA context + Klarner outcome; HEDA precinct context allocated to legislative districts,USP,validated_observed_ticket,includes_turnout_share_allocation,3,1.0,data/processed/forecast_calibration/historical_southern_extended_v2_panel.csv,True,True,,,,,,,,,,,,,,,,,,,,,,,,BL-0007171,True
NC,2004,senate,49,4.211665452542582,HEDA context + Klarner outcome; HEDA precinct context allocated to legislative districts,USP,validated_observed_ticket,includes_turnout_share_allocation,3,1.0,data/processed/forecast_calibration/historical_southern_extended_v2_panel.csv,True,True,,,,,,,,,,,,,,,,,,,,,,,,BL-0007172,True
NC,2004,senate,50,-21.816452294995774,HEDA context + Klarner outcome; HEDA precinct context allocated to legislative districts,USP,validated_observed_ticket,includes_turnout_share_allocation,3,1.0,data/processed/forecast_calibration/historical_southern_extended_v2_panel.csv,True,True,,,,,,,,,,,,,,,,,,,,,,,,BL-0007173,True
NC,2010,house,1,-18.30610203401134,HEDA context + Klarner outcome; HEDA precinct context allocated to legislative districts,USS,validated_observed_ticket,whole_precincts,3,1.0,data/processed/forecast_calibration/historical_southern_extended_v2_panel.csv,True,True,,,,,,,,,,,,,,,,,,,,,,,,BL-0007174,True
NC,2010,house,2,-15.7530041224454,HEDA context + Klarner outcome; HEDA precinct context allocated to legislative districts,USS,validated_observed_ticket,whole_precincts,3,1.0,data/processed/forecast_calibration/historical_southern_extended_v2_panel.csv,True,True,,,,,,,,,,,,,,,,,,,,,,,,BL-0007175,True
NC,2010,house,3,-36.34165826666801,HEDA context + Klarner outcome; HEDA precinct context allocated to legislative districts,USS,validated_observed_ticket,includes_turnout_share_allocation,3,1.0,data/processed/forecast_calibration/historical_southern_extended_v2_panel.csv,True,True,,,,,,,,,,,,,,,,,,,,,,,,BL-0007176,True
NC,2010,house,4,-4.337072188668392,HEDA context + Klarner outcome; HEDA precinct context allocated to legislative districts,USS,validated_observed_ticket,whole_precincts,3,1.0,data/processed/forecast_calibration/historical_southern_extended_v2_panel.csv,True,True,,,,,,,,,,,,,,,,,,,,,,,,BL-0007177,True
NC,2010,house,5,11.981704285572238,HEDA context + Klarner outcome; HEDA precinct context allocated to legislative districts,USS,validated_observed_ticket,whole_precincts,3,1.0,data/processed/forecast_calibration/historical_southern_extended_v2_panel.csv,True,True,,,,,,,,,,,,,,,,,,,,,,,,BL-0007178,True
NC,2010,house,6,-22.77663367469409,HEDA context + Klarner outcome; HEDA precinct context allocated to legislative districts,USS,validated_observed_ticket,includes_turnout_share_allocation,3,1.0,data/processed/forecast_calibration/historical_southern_extended_v2_panel.csv,True,True,,,,,,,,,,,,,,,,,,,,,,,,BL-0007179,True
NC,2010,house,9,-12.104846722682009,HEDA context + Klarner outcome; HEDA precinct context allocated to legislative districts,USS,validated_observed_ticket,includes_turnout_share_allocation,3,1.0,data/processed/forecast_calibration/historical_southern_extended_v2_panel.csv,True,True,,,,,,,,,,,,,,,,,,,,,,,,BL-0007180,True
NC,2010,house,10,-26.644704450057763,HEDA context + Klarner outcome; HEDA precinct context allocated to legislative districts,USS,validated_observed_ticket,includes_turnout_share_allocation,3,1.0,data/processed/forecast_calibration/historical_southern_extended_v2_panel.csv,True,True,,,,,,,,,,,,,,,,,,,,,,,,BL-0007181,True
NC,2010,house,12,9.813999068462904,HEDA context + Klarner outcome; HEDA precinct context allocated to legislative districts,USS,validated_observed_ticket,includes_turnout_share_allocation,3,1.0,data/processed/forecast_calibration/historical_southern_extended_v2_panel.csv,True,True,,,,,,,,,,,,,,,,,,,,,,,,BL-0007182,True
NC,2010,house,13,-41.75690102180875,HEDA context + Klarner outcome; HEDA precinct context allocated to legislative districts,USS,validated_observed_ticket,whole_precincts,3,1.0,data/processed/forecast_calibration/historical_southern_extended_v2_panel.csv,True,True,,,,,,,,,,,,,,,,,,,,,,,,BL-0007183,True
NC,2010,house,16,-30.98866744822196,HEDA context + Klarner outcome; HEDA precinct context allocated to legislative districts,USS,validated_observed_ticket,whole_precincts,3,1.0,data/processed/forecast_calibration/historical_southern_extended_v2_panel.csv,True,True,,,,,,,,,,,,,,,,,,,,,,,,BL-0007184,True
NC,2010,house,17,-33.2850450630578,HEDA context + Klarner outcome; HEDA precinct context allocated to legislative districts,USS,validated_observed_ticket,includes_turnout_share_allocation,3,1.0,data/processed/forecast_calibration/historical_southern_extended_v2_panel.csv,True,True,,,,,,,,,,,,,,,,,,,,,,,,BL-0007185,True
NC,2010,house,18,13.334452464887248,HEDA context + Klarner outcome; HEDA precinct context allocated to legislative districts,USS,validated_observed_ticket,whole_precincts,3,1.0,data/processed/forecast_calibration/historical_southern_extended_v2_panel.csv,True,True,,,,,,,,,,,,,,,,,,,,,,,,BL-0007186,True
NC,2010,house,20,-9.156385545204529,HEDA context + Klarner outcome; HEDA precinct context allocated to legislative districts,USS,validated_observed_ticket,includes_turnout_share_allocation,3,1.0,data/processed/forecast_calibration/historical_southern_extended_v2_panel.csv,True,True,,,,,,,,,,,,,,,,,,,,,,,,BL-0007187,True
NC,2010,house,21,17.3933280908044,HEDA context + Klarner outcome; HEDA precinct context allocated to legislative districts,USS,validated_observed_ticket,includes_turnout_share_allocation,3,1.0,data/processed/forecast_calibration/historical_southern_extended_v2_panel.csv,True,True,,,,,,,,,,,,,,,,,,,,,,,,BL-0007188,True
NC,2010,house,22,-7.106022121444515,HEDA context + Klarner outcome; HEDA precinct context allocated to legislative districts,USS,validated_observed_ticket,includes_turnout_share_allocation,3,1.0,data/processed/forecast_calibration/historical_southern_extended_v2_panel.csv,True,True,,,,,,,,,,,,,,,,,,,,,,,,BL-0007189,True
NC,2010,house,23,0.1959212752693917,HEDA context + Klarner outcome; HEDA precinct context allocated to legislative districts,USS,validated_observed_ticket,whole_precincts,3,1.0,data/processed/forecast_calibration/historical_southern_extended_v2_panel.csv,True,True,,,,,,,,,,,,,,,,,,,,,,,,BL-0007190,True
NC,2010,house,24,30.02252713495802,HEDA context + Klarner outcome; HEDA precinct context allocated to legislative districts,USS,validated_observed_ticket,whole_precincts,3,1.0,data/processed/forecast_calibration/historical_southern_extended_v2_panel.csv,True,True,,,,,,,,,,,,,,,,,,,,,,,,BL-0007191,True
NC,2010,house,25,-15.822688580840747,HEDA context + Klarner outcome; HEDA precinct context allocated to legislative districts,USS,validated_observed_ticket,includes_turnout_share_allocation,3,1.0,data/processed/forecast_calibration/historical_southern_extended_v2_panel.csv,True,True,,,,,,,,,,,,,,,,,,,,,,,,BL-0007192,True
NC,2010,house,28,-43.04636536054935,HEDA context + Klarner outcome; HEDA precinct context allocated to legislative districts,USS,validated_observed_ticket,includes_turnout_share_allocation,3,1.0,data/processed/forecast_calibration/historical_southern_extended_v2_panel.csv,True,True,,,,,,,,,,,,,,,,,,,,,,,,BL-0007193,True
NC,2010,house,30,30.482076990041705,HEDA context + Klarner outcome; HEDA precinct context allocated to legislative districts,USS,validated_observed_ticket,includes_turnout_share_allocation,3,1.0,data/processed/forecast_calibration/historical_southern_extended_v2_panel.csv,True,True,,,,,,,,,,,,,,,,,,,,,,,,BL-0007194,True
NC,2010,house,31,53.10847028387993,HEDA context + Klarner outcome; HEDA precinct context allocated to legislative districts,USS,validated_observed_ticket,includes_turnout_share_allocation,3,1.0,data/processed/forecast_calibration/historical_southern_extended_v2_panel.csv,True,True,,,,,,,,,,,,,,,,,,,,,,,,BL-0007195,True
NC,2010,house,33,55.55819772642331,HEDA context + Klarner outcome; HEDA precinct context allocated to legislative districts,USS,validated_observed_ticket,includes_turnout_share_allocation,3,1.0,data/processed/forecast_calibration/historical_southern_extended_v2_panel.csv,True,True,,,,,,,,,,,,,,,,,,,,,,,,BL-0007196,True
NC,2010,house,34,-5.191217100479861,HEDA context + Klarner outcome; HEDA precinct context allocated to legislative districts,USS,validated_observed_ticket,whole_precincts,3,1.0,data/processed/forecast_calibration/historical_southern_extended_v2_panel.csv,True,True,,,,,,,,,,,,,,,,,,,,,,,,BL-0007197,True
NC,2010,house,35,11.300641125445344,HEDA context + Klarner outcome; HEDA precinct context allocated to legislative districts,USS,validated_observed_ticket,includes_turnout_share_allocation,3,1.0,data/processed/forecast_calibration/historical_southern_extended_v2_panel.csv,True,True,,,,,,,,,,,,,,,,,,,,,,,,BL-0007198,True
NC,2010,house,36,-13.663050657118028,HEDA context + Klarner outcome; HEDA precinct context allocated to legislative districts,USS,validated_observed_ticket,includes_turnout_share_allocation,3,1.0,data/processed/forecast_calibration/historical_southern_extended_v2_panel.csv,True,True,,,,,,,,,,,,,,,,,,,,,,,,BL-0007199,True
NC,2010,house,37,-24.17359792144744,HEDA context + Klarner outcome; HEDA precinct context allocated to legislative districts,USS,validated_observed_ticket,includes_turnout_share_allocation,3,1.0,data/processed/forecast_calibration/historical_southern_extended_v2_panel.csv,True,True,,,,,,,,,,,,,,,,,,,,,,,,BL-0007200,True
NC,2010,house,38,26.463746026755555,HEDA context + Klarner outcome; HEDA precinct context allocated to legislative districts,USS,validated_observed_ticket,includes_turnout_share_allocation,3,1.0,data/processed/forecast_calibration/historical_southern_extended_v2_panel.csv,True,True,,,,,,,,,,,,,,,,,,,,,,,,BL-0007201,True
NC,2010,house,39,12.880634590400309,HEDA context + Klarner outcome; HEDA precinct context allocated to legislative districts,USS,validated_observed_ticket,includes_turnout_share_allocation,3,1.0,data/processed/forecast_calibration/historical_southern_extended_v2_panel.csv,True,True,,,,,,,,,,,,,,,,,,,,,,,,BL-0007202,True
NC,2010,house,40,-24.78188391142754,HEDA context + Klarner outcome; HEDA precinct context allocated to legislative districts,USS,validated_observed_ticket,includes_turnout_share_allocation,3,1.0,data/processed/forecast_calibration/historical_southern_extended_v2_panel.csv,True,True,,,,,,,,,,,,,,,,,,,,,,,,BL-0007203,True
NC,2010,house,41,-6.38174691172298,HEDA context + Klarner outcome; HEDA precinct context allocated to legislative districts,USS,validated_observed_ticket,includes_turnout_share_allocation,3,1.0,data/processed/forecast_calibration/historical_southern_extended_v2_panel.csv,True,True,,,,,,,,,,,,,,,,,,,,,,,,BL-0007204,True
NC,2010,house,44,0.665785235281795,HEDA context + Klarner outcome; HEDA precinct context allocated to legislative districts,USS,validated_observed_ticket,includes_turnout_share_allocation,3,1.0,data/processed/forecast_calibration/historical_southern_extended_v2_panel.csv,True,True,,,,,,,,,,,,,,,,,,,,,,,,BL-0007205,True
NC,2010,house,45,-4.884851670978195,HEDA context + Klarner outcome; HEDA precinct context allocated to legislative districts,USS,validated_observed_ticket,includes_turnout_share_allocation,3,1.0,data/processed/forecast_calibration/historical_southern_extended_v2_panel.csv,True,True,,,,,,,,,,,,,,,,,,,,,,,,BL-0007206,True
NC,2010,house,46,-9.918198862057569,HEDA context + Klarner outcome; HEDA precinct context allocated to legislative districts,USS,validated_observed_ticket,includes_turnout_share_allocation,3,1.0,data/processed/forecast_calibration/historical_southern_extended_v2_panel.csv,True,True,,,,,,,,,,,,,,,,,,,,,,,,BL-0007207,True
NC,2010,house,47,3.68003809596655,HEDA context + Klarner outcome; HEDA precinct context allocated to legislative districts,USS,validated_observed_ticket,includes_turnout_share_allocation,3,1.0,data/processed/forecast_calibration/historical_southern_extended_v2_panel.csv,True,True,,,,,,,,,,,,,,,,,,,,,,,,BL-0007208,True
NC,2010,house,48,34.80331168999616,HEDA context + Klarner outcome; HEDA precinct context allocated to legislative districts,USS,validated_observed_ticket,includes_turnout_share_allocation,3,1.0,data/processed/forecast_calibration/historical_southern_extended_v2_panel.csv,True,True,,,,,,,,,,,,,,,,,,,,,,,,BL-0007209,True
NC,2010,house,49,-5.777047213364943,HEDA context + Klarner outcome; HEDA precinct context allocated to legislative districts,USS,validated_observed_ticket,includes_turnout_share_allocation,3,1.0,data/processed/forecast_calibration/historical_southern_extended_v2_panel.csv,True,True,,,,,,,,,,,,,,,,,,,,,,,,BL-0007210,True
NC,2010,house,50,-2.314215897657036,HEDA context + Klarner outcome; HEDA precinct context allocated to legislative districts,USS,validated_observed_ticket,whole_precincts,3,1.0,data/processed/forecast_calibration/historical_southern_extended_v2_panel.csv,True,True,,,,,,,,,,,,,,,,,,,,,,,,BL-0007211,True
NC,2010,house,51,-16.49265768483491,HEDA context + Klarner outcome; HEDA precinct context allocated to legislative districts,USS,validated_observed_ticket,includes_turnout_share_allocation,3,1.0,data/processed/forecast_calibration/historical_southern_extended_v2_panel.csv,True,True,,,,,,,,,,,,,,,,,,,,,,,,BL-0007212,True
NC,2010,house,53,-21.36008947527897,HEDA context + Klarner outcome; HEDA precinct context allocated to legislative districts,USS,validated_observed_ticket,includes_turnout_share_allocation,3,1.0,data/processed/forecast_calibration/historical_southern_extended_v2_panel.csv,True,True,,,,,,,,,,,,,,,,,,,,,,,,BL-0007213,True
NC,2010,house,54,10.472625517771563,HEDA context + Klarner outcome; HEDA precinct context allocated to legislative districts,USS,validated_observed_ticket,includes_turnout_share_allocation,3,1.0,data/processed/forecast_calibration/historical_southern_extended_v2_panel.csv,True,True,,,,,,,,,,,,,,,,,,,,,,,,BL-0007214,True
NC,2010,house,57,7.245769967895483,HEDA context + Klarner outcome; HEDA precinct context allocated to legislative districts,USS,validated_observed_ticket,includes_turnout_share_allocation,3,1.0,data/processed/forecast_calibration/historical_southern_extended_v2_panel.csv,True,True,,,,,,,,,,,,,,,,,,,,,,,,BL-0007215,True
NC,2010,house,58,27.58655786336463,HEDA context + Klarner outcome; HEDA precinct context allocated to legislative districts,USS,validated_observed_ticket,includes_turnout_share_allocation,3,1.0,data/processed/forecast_calibration/historical_southern_extended_v2_panel.csv,True,True,,,,,,,,,,,,,,,,,,,,,,,,BL-0007216,True
NC,2010,house,59,2.735562310030395,HEDA context + Klarner outcome; HEDA precinct context allocated to legislative districts,USS,validated_observed_ticket,whole_precincts,3,1.0,data/processed/forecast_calibration/historical_southern_extended_v2_panel.csv,True,True,,,,,,,,,,,,,,,,,,,,,,,,BL-0007217,True
NC,2010,house,60,33.71193239313272,HEDA context + Klarner outcome; HEDA precinct context allocated to legislative districts,USS,validated_observed_ticket,includes_turnout_share_allocation,3,1.0,data/processed/forecast_calibration/historical_southern_extended_v2_panel.csv,True,True,,,,,,,,,,,,,,,,,,,,,,,,BL-0007218,True
NC,2010,house,63,3.858441877611207,HEDA context + Klarner outcome; HEDA precinct context allocated to legislative districts,USS,validated_observed_ticket,whole_precincts,3,1.0,data/processed/forecast_calibration/historical_southern_extended_v2_panel.csv,True,True,,,,,,,,,,,,,,,,,,,,,,,,BL-0007219,True
NC,2010,house,66,2.828215909756677,HEDA context + Klarner outcome; HEDA precinct context allocated to legislative districts,USS,validated_observed_ticket,includes_turnout_share_allocation,3,1.0,data/processed/forecast_calibration/historical_southern_extended_v2_panel.csv,True,True,,,,,,,,,,,,,,,,,,,,,,,,BL-0007220,True
NC,2010,house,67,-45.09431771664439,HEDA context + Klarner outcome; HEDA precinct context allocated to legislative districts,USS,validated_observed_ticket,includes_turnout_share_allocation,3,1.0,data/processed/forecast_calibration/historical_southern_extended_v2_panel.csv,True,True,,,,,,,,,,,,,,,,,,,,,,,,BL-0007221,True
NC,2010,house,69,-0.2550720903075328,HEDA context + Klarner outcome; HEDA precinct context allocated to legislative districts,USS,validated_observed_ticket,includes_turnout_share_allocation,3,1.0,data/processed/forecast_calibration/historical_southern_extended_v2_panel.csv,True,True,,,,,,,,,,,,,,,,,,,,,,,,BL-0007222,True
NC,2010,house,72,34.39259974418788,HEDA context + Klarner outcome; HEDA precinct context allocated to legislative districts,USS,validated_observed_ticket,includes_turnout_share_allocation,3,1.0,data/processed/forecast_calibration/historical_southern_extended_v2_panel.csv,True,True,,,,,,,,,,,,,,,,,,,,,,,,BL-0007223,True
NC,2010,house,74,-26.367611054522765,HEDA context + Klarner outcome; HEDA precinct context allocated to legislative districts,USS,validated_observed_ticket,includes_turnout_share_allocation,3,1.0,data/processed/forecast_calibration/historical_southern_extended_v2_panel.csv,True,True,,,,,,,,,,,,,,,,,,,,,,,,BL-0007224,True
NC,2010,house,77,-11.108253234489949,HEDA context + Klarner outcome; HEDA precinct context allocated to legislative districts,USS,validated_observed_ticket,includes_turnout_share_allocation,3,1.0,data/processed/forecast_calibration/historical_southern_extended_v2_panel.csv,True,True,,,,,,,,,,,,,,,,,,,,,,,,BL-0007225,True
NC,2010,house,81,-18.22973563015317,HEDA context + Klarner outcome; HEDA precinct context allocated to legislative districts,USS,validated_observed_ticket,includes_turnout_share_allocation,3,1.0,data/processed/forecast_calibration/historical_southern_extended_v2_panel.csv,True,True,,,,,,,,,,,,,,,,,,,,,,,,BL-0007226,True
NC,2010,house,85,-38.98935466994932,HEDA context + Klarner outcome; HEDA precinct context allocated to legislative districts,USS,validated_observed_ticket,includes_turnout_share_allocation,3,1.0,data/processed/forecast_calibration/historical_southern_extended_v2_panel.csv,True,True,,,,,,,,,,,,,,,,,,,,,,,,BL-0007227,True
NC,2010,house,86,-16.479936695834276,HEDA context + Klarner outcome; HEDA precinct context allocated to legislative districts,USS,validated_observed_ticket,includes_turnout_share_allocation,3,1.0,data/processed/forecast_calibration/historical_southern_extended_v2_panel.csv,True,True,,,,,,,,,,,,,,,,,,,,,,,,BL-0007228,True
NC,2010,house,88,-29.691063729388592,HEDA context + Klarner outcome; HEDA precinct context allocated to legislative districts,USS,validated_observed_ticket,includes_turnout_share_allocation,3,1.0,data/processed/forecast_calibration/historical_southern_extended_v2_panel.csv,True,True,,,,,,,,,,,,,,,,,,,,,,,,BL-0007229,True
NC,2010,house,90,-31.95661001218168,HEDA context + Klarner outcome; HEDA precinct context allocated to legislative districts,USS,validated_observed_ticket,whole_precincts,3,1.0,data/processed/forecast_calibration/historical_southern_extended_v2_panel.csv,True,True,,,,,,,,,,,,,,,,,,,,,,,,BL-0007230,True
NC,2010,house,91,-45.43729901507984,HEDA context + Klarner outcome; HEDA precinct context allocated to legislative districts,USS,validated_observed_ticket,includes_turnout_share_allocation,3,1.0,data/processed/forecast_calibration/historical_southern_extended_v2_panel.csv,True,True,,,,,,,,,,,,,,,,,,,,,,,,BL-0007231,True
NC,2010,house,93,-19.02515110157925,HEDA context + Klarner outcome; HEDA precinct context allocated to legislative districts,USS,validated_observed_ticket,whole_precincts,3,1.0,data/processed/forecast_calibration/historical_southern_extended_v2_panel.csv,True,True,,,,,,,,,,,,,,,,,,,,,,,,BL-0007232,True
NC,2010,house,94,-40.388287714831314,HEDA context + Klarner outcome; HEDA precinct context allocated to legislative districts,USS,validated_observed_ticket,whole_precincts,3,1.0,data/processed/forecast_calibration/historical_southern_extended_v2_panel.csv,True,True,,,,,,,,,,,,,,,,,,,,,,,,BL-0007233,True
NC,2010,house,96,-39.43126681591878,HEDA context + Klarner outcome; HEDA precinct context allocated to legislative districts,USS,validated_observed_ticket,includes_turnout_share_allocation,3,1.0,data/processed/forecast_calibration/historical_southern_extended_v2_panel.csv,True,True,,,,,,,,,,,,,,,,,,,,,,,,BL-0007234,True
NC,2010,house,99,44.98160783105468,HEDA context + Klarner outcome; HEDA precinct context allocated to legislative districts,USS,validated_observed_ticket,includes_turnout_share_allocation,3,1.0,data/processed/forecast_calibration/historical_southern_extended_v2_panel.csv,True,True,,,,,,,,,,,,,,,,,,,,,,,,BL-0007235,True
NC,2010,house,101,48.57794536334906,HEDA context + Klarner outcome; HEDA precinct context allocated to legislative districts,USS,validated_observed_ticket,includes_turnout_share_allocation,3,1.0,data/processed/forecast_calibration/historical_southern_extended_v2_panel.csv,True,True,,,,,,,,,,,,,,,,,,,,,,,,BL-0007236,True
NC,2010,house,103,-11.186817490326469,HEDA context + Klarner outcome; HEDA precinct context allocated to legislative districts,USS,validated_observed_ticket,includes_turnout_share_allocation,3,1.0,data/processed/forecast_calibration/historical_southern_extended_v2_panel.csv,True,True,,,,,,,,,,,,,,,,,,,,,,,,BL-0007237,True
NC,2010,house,104,-30.293894340243675,HEDA context + Klarner outcome; HEDA precinct context allocated to legislative districts,USS,validated_observed_ticket,includes_turnout_share_allocation,3,1.0,data/processed/forecast_calibration/historical_southern_extended_v2_panel.csv,True,True,,,,,,,,,,,,,,,,,,,,,,,,BL-0007238,True
NC,2010,house,106,15.050173926119124,HEDA context + Klarner outcome; HEDA precinct context allocated to legislative districts,USS,validated_observed_ticket,includes_turnout_share_allocation,3,1.0,data/processed/forecast_calibration/historical_southern_extended_v2_panel.csv,True,True,,,,,,,,,,,,,,,,,,,,,,,,BL-0007239,True
NC,2010,house,107,34.84308883357015,HEDA context + Klarner outcome; HEDA precinct context allocated to legislative districts,USS,validated_observed_ticket,includes_turnout_share_allocation,3,1.0,data/processed/forecast_calibration/historical_southern_extended_v2_panel.csv,True,True,,,,,,,,,,,,,,,,,,,,,,,,BL-0007240,True
NC,2010,house,110,-38.28993842074761,HEDA context + Klarner outcome; HEDA precinct context allocated to legislative districts,USS,validated_observed_ticket,includes_turnout_share_allocation,3,1.0,data/processed/forecast_calibration/historical_southern_extended_v2_panel.csv,True,True,,,,,,,,,,,,,,,,,,,,,,,,BL-0007241,True
NC,2010,house,111,-17.09798967173985,HEDA context + Klarner outcome; HEDA precinct context allocated to legislative districts,USS,validated_observed_ticket,includes_turnout_share_allocation,3,1.0,data/processed/forecast_calibration/historical_southern_extended_v2_panel.csv,True,True,,,,,,,,,,,,,,,,,,,,,,,,BL-0007242,True
NC,2010,house,112,-37.21044365920691,HEDA context + Klarner outcome; HEDA precinct context allocated to legislative districts,USS,validated_observed_ticket,whole_precincts,3,1.0,data/processed/forecast_calibration/historical_southern_extended_v2_panel.csv,True,True,,,,,,,,,,,,,,,,,,,,,,,,BL-0007243,True
NC,2010,house,114,15.324724841402658,HEDA context + Klarner outcome; HEDA precinct context allocated to legislative districts,USS,validated_observed_ticket,includes_turnout_share_allocation,3,1.0,data/processed/forecast_calibration/historical_southern_extended_v2_panel.csv,True,True,,,,,,,,,,,,,,,,,,,,,,,,BL-0007244,True
NC,2010,house,115,9.456512730210887,HEDA context + Klarner outcome; HEDA precinct context allocated to legislative districts,USS,validated_observed_ticket,includes_turnout_share_allocation,3,1.0,data/processed/forecast_calibration/historical_southern_extended_v2_panel.csv,True,True,,,,,,,,,,,,,,,,,,,,,,,,BL-0007245,True
NC,2010,house,116,-15.092195813023576,HEDA context + Klarner outcome; HEDA precinct context allocated to legislative districts,USS,validated_observed_ticket,includes_turnout_share_allocation,3,1.0,data/processed/forecast_calibration/historical_southern_extended_v2_panel.csv,True,True,,,,,,,,,,,,,,,,,,,,,,,,BL-0007246,True
