canonical_candidate_id,cycle,observed_issues,scored_issues,evidence_records,source_types,ideology_v3_scored_family_count,ideology_v3_model_eligible
AL-2006-house-33-D-CLARA-L-CURTIS,2006,0.0,0.0,0.0,0.0,0,False
AL-2006-house-33-R-RON-JOHNSON,2006,2.0,2.0,2.0,1.0,0,False
AL-2006-house-34-D-JEREMY-P-SHERER,2006,0.0,0.0,0.0,0.0,0,False
AL-2006-house-34-R-ELWYN-THOMAS,2006,2.0,2.0,2.0,1.0,0,False
AL-2006-house-35-D-STEVE-HURST,2006,4.0,4.0,4.0,1.0,0,False
AL-2006-house-35-R-LONNIE-C-ROBINSON,2006,21.0,17.0,59.0,1.0,3,True
AL-2006-house-36-R-RANDY-WOOD,2006,2.0,2.0,2.0,1.0,0,False
AL-2006-house-37-D-RICHARD-LAIRD,2006,2.0,1.0,3.0,1.0,0,False
AL-2006-house-37-R-PETE-WARD,2006,18.0,13.0,51.0,1.0,2,True
AL-2006-house-38-D-MARK-CARLTON,2006,0.0,0.0,0.0,0.0,0,False
AL-2006-house-38-R-DUWAYNE-BRIDGES,2006,16.0,11.0,36.0,2.0,2,True
AL-2006-house-39-D-RICHARD-J-LINDSEY,2006,2.0,2.0,2.0,1.0,0,False
AL-2006-house-40-D-LEA-FITE,2006,3.0,3.0,3.0,1.0,0,False
AL-2006-house-40-R-TOM-SHELTON,2006,18.0,13.0,52.0,1.0,2,True
AL-2006-house-41-R-MIKE-HILL,2006,2.0,2.0,3.0,1.0,0,False
AL-2006-house-42-D-JAMES-M-JIMMY-MARTIN,2006,2.0,1.0,2.0,1.0,0,False
AL-2006-house-42-R-ALLEN-CATON,2006,0.0,0.0,0.0,0.0,0,False
AL-2006-house-43-R-MARY-SUE-MCCLURKIN,2006,18.0,11.0,45.0,2.0,2,True
AL-2006-house-44-D-JONATHAN-BARBEE,2006,18.0,15.0,48.0,1.0,2,True
AL-2006-house-44-R-ARTHUR-PAYNE,2006,3.0,3.0,3.0,1.0,0,False
AL-2006-house-45-D-PAT-SEWELL,2006,0.0,0.0,0.0,0.0,0,False
AL-2006-house-45-R-OWEN-DRAKE,2006,0.0,0.0,0.0,0.0,0,False
AL-2006-house-46-R-PAUL-DEMARCO,2006,2.0,2.0,2.0,1.0,0,False
AL-2006-house-47-R-JACK-WILLIAMS,2006,2.0,2.0,2.0,1.0,0,False
AL-2006-house-48-R-J-GREGORY-GREG-CANFIELD,2006,0.0,0.0,0.0,0.0,0,False
AL-2006-house-49-R-CAM-WARD,2006,2.0,2.0,2.0,1.0,0,False
AL-2006-house-50-R-JIM-MCCLENDON,2006,2.0,1.0,2.0,1.0,0,False
AL-2006-house-51-R-ALLEN-TREADAWAY,2006,18.0,12.0,50.0,1.0,2,True
AL-2006-house-52-D-JOHN-W-ROGERS-JR,2006,2.0,2.0,2.0,1.0,0,False
AL-2006-house-53-D-DEMETRIUS-C-NEWTON,2006,2.0,2.0,3.0,1.0,0,False
AL-2006-house-54-D-PATRICIA-TODD,2006,18.0,17.0,47.0,1.0,3,True
AL-2006-house-55-D-RODERICK-ROD-SCOTT,2006,0.0,0.0,0.0,0.0,0,False
AL-2006-house-56-D-PRISCILLA-DUNN,2006,2.0,2.0,2.0,1.0,0,False
AL-2006-house-57-D-MERIKA-COLEMAN,2006,2.0,2.0,2.0,1.0,0,False
AL-2006-house-58-D-OLIVER-ROBINSON,2006,2.0,2.0,2.0,1.0,0,False
AL-2006-house-58-R-RICHARD-RUTLEDGE,2006,18.0,14.0,48.0,1.0,2,True
AL-2006-house-59-D-MARY-MOORE,2006,1.0,1.0,1.0,1.0,0,False
AL-2006-house-60-D-EARL-F-HILLIARD-JR,2006,0.0,0.0,0.0,0.0,0,False
AL-2006-house-61-D-ALAN-HARPER,2006,0.0,0.0,0.0,0.0,0,False
AL-2006-house-61-R-FRANK-CHANDLER,2006,0.0,0.0,0.0,0.0,0,False
AL-2006-house-62-D-ANN-SKELTON,2006,1.0,1.0,1.0,1.0,0,False
AL-2006-house-62-R-GERALD-ALLEN,2006,18.0,13.0,48.0,2.0,2,True
AL-2006-house-63-R-ROBERT-J-BENTLEY,2006,2.0,1.0,2.0,1.0,0,False
AL-2006-house-64-D-ELLIOT-D-DICK-WEAVER,2006,0.0,0.0,0.0,0.0,0,False
AL-2006-house-64-R-HARRY-SHIVER,2006,0.0,0.0,0.0,0.0,0,False
AL-2006-house-65-D-GEORGE-M-MARC-KEAHEY,2006,0.0,0.0,0.0,0.0,0,False
AL-2006-house-65-R-NICK-WILLIAMS,2006,4.0,4.0,4.0,1.0,0,False
AL-2006-house-66-D-F-P-SKIPPY-WHITE,2006,10.0,8.0,13.0,1.0,1,False
AL-2006-house-66-R-ALAN-BAKER,2006,0.0,0.0,0.0,0.0,0,False
AL-2006-house-67-D-YUSUF-SALAAM,2006,2.0,2.0,2.0,1.0,0,False
AL-2006-house-68-D-THOMAS-E-JACKSON,2006,2.0,2.0,2.0,1.0,0,False
AL-2006-house-69-D-JAMES-LOUIS-THOMAS,2006,0.0,0.0,0.0,0.0,0,False
AL-2006-house-70-D-CHRISTOPHER-JOHN-ENGLAND,2006,0.0,0.0,0.0,0.0,0,False
AL-2006-house-71-D-ARTIS-A-J-MCCAMPBELL,2006,0.0,0.0,0.0,0.0,0,False
AL-2006-house-72-D-RALPH-A-HOWARD,2006,1.0,0.0,1.0,1.0,0,False
AL-2006-house-73-D-LARRY-A-GREWELLE,2006,17.0,16.0,48.0,1.0,3,True
AL-2006-house-73-R-DAVID-GRIMES,2006,2.0,2.0,2.0,1.0,0,False
AL-2006-house-74-R-JAY-LOVE,2006,2.0,2.0,2.0,1.0,0,False
AL-2006-house-75-R-GREG-WREN,2006,0.0,0.0,0.0,0.0,0,False
AL-2006-house-76-D-THAD-MCCLAMMY,2006,2.0,1.0,2.0,1.0,0,False
AL-2006-house-77-D-JOHN-KNIGHT,2006,2.0,2.0,2.0,1.0,0,False
AL-2006-house-78-D-ALVIN-HOLMES,2006,2.0,1.0,2.0,1.0,0,False
AL-2006-house-79-D-CAROLYN-ELLIS,2006,0.0,0.0,0.0,0.0,0,False
AL-2006-house-79-R-MIKE-HUBBARD,2006,18.0,15.0,54.0,2.0,2,True
AL-2006-house-80-D-LESLEY-VANCE,2006,3.0,3.0,3.0,1.0,0,False
AL-2006-house-80-R-CINDY-DUNN-IRVIN,2006,14.0,11.0,25.0,1.0,1,False
AL-2006-house-81-D-BETTY-CAROL-GRAHAM,2006,0.0,0.0,0.0,0.0,0,False
AL-2006-house-82-D-PEBBLIN-W-WARREN,2006,1.0,0.0,1.0,1.0,0,False
AL-2006-house-83-D-GEORGE-TOOTIE-BANDY,2006,0.0,0.0,0.0,0.0,0,False
AL-2006-house-84-D-WILLIAM-M-BILLY-BEASLEY,2006,2.0,1.0,2.0,1.0,0,False
AL-2006-house-85-D-BAKER,2006,2.0,1.0,2.0,1.0,0,False
AL-2006-house-85-R-RALEY,2006,17.0,10.0,51.0,1.0,2,True
AL-2006-house-87-R-WARREN-HARRIS-BECK,2006,0.0,0.0,0.0,0.0,0,False
AL-2006-house-88-D-M-BENJAMIN-ABERNATHY-I,2006,0.0,0.0,0.0,0.0,0,False
AL-2006-house-88-R-H-MAC-GIPSON,2006,16.0,13.0,38.0,3.0,2,True
AL-2006-house-89-D-ALAN-C-BOOTHE,2006,2.0,2.0,2.0,1.0,0,False
AL-2006-house-90-D-CHARLES-NEWTON,2006,2.0,2.0,2.0,1.0,0,False
AL-2006-house-91-D-TERRY-SPICER,2006,3.0,3.0,3.0,1.0,0,False
AL-2006-house-91-R-RICKY-E-SNELLGROVE,2006,0.0,0.0,0.0,0.0,0,False
AL-2006-house-92-D-SETH-HAMMETT,2006,5.0,4.0,5.0,1.0,0,False
AL-2006-house-92-R-WILLIAM-E-BLOCKER,2006,18.0,12.0,44.0,1.0,2,True
AL-2006-house-93-D-JOHN-WILLIAMS,2006,21.0,18.0,57.0,1.0,3,True
AL-2006-house-93-R-STEVE-CLOUSE,2006,2.0,2.0,2.0,1.0,0,False
AL-2006-house-94-D-GENE-PONDER,2006,19.0,13.0,46.0,1.0,3,True
AL-2006-house-94-R-JOE-FAUST,2006,2.0,2.0,2.0,1.0,0,False
AL-2006-house-95-D-FRANK-CAMP,2006,16.0,15.0,44.0,1.0,3,True
AL-2006-house-95-R-STEVE-MCMILLAN,2006,2.0,2.0,2.0,1.0,0,False
AL-2006-house-96-R-RANDY-DAVIS,2006,2.0,2.0,2.0,1.0,0,False
AL-2006-house-97-D-YVONNE-KENNEDY,2006,2.0,2.0,2.0,1.0,0,False
AL-2006-house-98-D-JAMES-O-GORDON,2006,0.0,0.0,0.0,0.0,0,False
AL-2006-house-99-D-JAMES-E-BUSKEY,2006,2.0,2.0,2.0,1.0,0,False
AL-2006-house-100-R-VICTOR-GASTON,2006,2.0,2.0,2.0,1.0,0,False
AL-2006-house-101-D-AMY-BECKERLE-SMITH,2006,18.0,15.0,49.0,1.0,3,True
AL-2006-house-101-R-JAMIE-ISON,2006,2.0,2.0,2.0,1.0,0,False
AL-2006-house-102-D-GARY-JOHNSON,2006,18.0,16.0,43.0,1.0,2,True
AL-2006-house-102-R-CHAD-FINCHER,2006,0.0,0.0,0.0,0.0,0,False
AL-2006-house-103-D-JOSEPH-C-MITCHELL,2006,2.0,2.0,3.0,1.0,0,False
AL-2006-house-104-R-JIM-BARTON,2006,2.0,2.0,2.0,1.0,0,False
AL-2006-house-105-R-SPENCER-COLLIER,2006,2.0,2.0,2.0,1.0,0,False
AL-2006-senate-2-D-TOM-BUTLER,2006,3.0,3.0,3.0,1.0,0,False
AL-2006-senate-2-R-JIM-BURDEN,2006,0.0,0.0,0.0,0.0,0,False
AL-2006-senate-3-D-BOBBY-DAY,2006,0.0,0.0,0.0,0.0,0,False
AL-2006-senate-3-R-ARTHUR-ORR,2006,0.0,0.0,0.0,0.0,0,False
AL-2006-senate-4-D-ZEB-LITTLE,2006,3.0,2.0,4.0,1.0,0,False
AL-2006-senate-4-R-HAROLD-SACHS,2006,0.0,0.0,0.0,0.0,0,False
AL-2006-senate-5-D-LARRY-B-CAGLE,2006,0.0,0.0,0.0,0.0,0,False
AL-2006-senate-5-R-CHARLES-BISHOP,2006,1.0,1.0,1.0,1.0,0,False
AL-2006-senate-6-D-ROGER-BEDFORD-JR,2006,2.0,2.0,3.0,1.0,0,False
AL-2006-senate-7-D-PARKER-GRIFFITH,2006,3.0,3.0,3.0,1.0,0,False
AL-2006-senate-7-R-CHERYL-BASWELL-GUTHRIE,2006,0.0,0.0,0.0,0.0,0,False
AL-2006-senate-8-D-LOWELL-R-BARRON,2006,3.0,3.0,4.0,1.0,0,False
AL-2006-senate-8-R-DON-STOUT,2006,0.0,0.0,0.0,0.0,0,False
AL-2006-senate-9-D-HINTON-HITCHEM,2006,3.0,3.0,3.0,1.0,0,False
AL-2006-senate-9-R-BILL-INGRAM,2006,20.0,15.0,58.0,1.0,3,True
AL-2006-senate-10-D-LARRY-MEANS,2006,3.0,3.0,3.0,1.0,0,False
AL-2006-senate-11-D-JIM-PREUITT,2006,4.0,4.0,5.0,2.0,1,False
AL-2006-senate-11-R-JIM-HETHCOX,2006,6.0,3.0,12.0,1.0,1,False
AL-2006-senate-12-R-DEL-MARSH,2006,2.0,2.0,2.0,1.0,0,False
AL-2006-senate-13-D-KIM-S-BENEFIELD,2006,0.0,0.0,0.0,0.0,0,False
AL-2006-senate-13-R-JIM-C-INGRAM,2006,0.0,0.0,0.0,0.0,0,False
AL-2006-senate-14-R-HANK-ERWIN,2006,2.0,2.0,2.0,1.0,0,False
AL-2006-senate-15-R-STEVE-FRENCH,2006,2.0,2.0,2.0,1.0,0,False
AL-2006-senate-16-D-RUSS-PARKER,2006,18.0,15.0,49.0,1.0,3,True
AL-2006-senate-16-R-J-T-JABO-WAGGONER,2006,2.0,2.0,2.0,1.0,0,False
AL-2006-senate-17-R-SCOTT-BEASON,2006,2.0,1.0,3.0,1.0,0,False
AL-2006-senate-18-D-RODGER-M-SMITHERMAN,2006,3.0,3.0,3.0,1.0,0,False
AL-2006-senate-18-R-STANLEY-NANCE,2006,10.0,5.0,13.0,1.0,3,True
AL-2006-senate-19-D-E-B-MCCLAIN,2006,0.0,0.0,0.0,0.0,0,False
AL-2006-senate-20-D-LINDA-COLEMAN,2006,1.0,1.0,1.0,1.0,0,False
AL-2006-senate-20-R-MEL-GLENN,2006,0.0,0.0,0.0,0.0,0,False
AL-2006-senate-21-D-PHIL-POOLE,2006,2.0,2.0,2.0,1.0,0,False
AL-2006-senate-21-R-JOE-NATHAN-SAXTON-SR,2006,0.0,0.0,0.0,0.0,0,False
AL-2006-senate-22-D-PAT-LINDSEY,2006,0.0,0.0,0.0,0.0,0,False
AL-2006-senate-22-R-JOHN-MCMILLAN,2006,2.0,2.0,3.0,2.0,0,False
AL-2006-senate-23-D-HANK-SANDERS,2006,2.0,1.0,2.0,1.0,0,False
AL-2006-senate-23-R-BOB-DUKE,2006,0.0,0.0,0.0,0.0,0,False
AL-2006-senate-24-D-BOBBY-D-SINGLETON,2006,2.0,2.0,2.0,1.0,0,False
AL-2006-senate-25-D-MIKE-CHAPPELL,2006,0.0,0.0,0.0,0.0,0,False
AL-2006-senate-25-R-LARRY-DIXON,2006,2.0,2.0,3.0,1.0,0,False
AL-2006-senate-26-D-QUINTON-T-ROSS-JR,2006,2.0,2.0,2.0,1.0,0,False
AL-2006-senate-27-D-T-D-TED-LITTLE,2006,17.0,15.0,50.0,2.0,2,True
AL-2006-senate-27-R-PEGGY-MARTIN,2006,19.0,15.0,47.0,1.0,2,True
AL-2006-senate-28-D-MYRON-C-PENN,2006,1.0,1.0,1.0,1.0,0,False
AL-2006-senate-29-D-RONNIE-HELMS,2006,0.0,0.0,0.0,0.0,0,False
AL-2006-senate-29-R-HARRI-ANNE-SMITH,2006,2.0,2.0,2.0,1.0,0,False
AL-2006-senate-30-D-WALKING-WENDELL-MITCHELL,2006,4.0,3.0,4.0,1.0,0,False
AL-2006-senate-30-R-JOAN-REYNOLDS,2006,1.0,1.0,1.0,1.0,0,False
AL-2006-senate-31-D-JIMMY-W-HOLLEY,2006,3.0,3.0,4.0,1.0,0,False
AL-2006-senate-31-R-DWIGHT-ADAMS,2006,1.0,1.0,1.0,1.0,0,False
AL-2006-senate-32-R-BRADLEY-BYRNE,2006,2.0,2.0,2.0,1.0,0,False
AL-2006-senate-33-D-VIVIAN-DAVIS-FIGURES,2006,2.0,2.0,2.0,1.0,0,False
AL-2006-senate-33-R-JEFFERY-JONES,2006,0.0,0.0,0.0,0.0,0,False
AL-2006-senate-34-R-RUSTY-GLOVER,2006,1.0,1.0,1.0,1.0,0,False
AL-2006-senate-35-D-GARY-TANNER,2006,2.0,1.0,2.0,1.0,0,False
AL-2006-senate-35-R-BEN-BROOKS,2006,0.0,0.0,0.0,0.0,0,False
AL-2010-house-1-D-GREG-BURDINE,2010,0.0,0.0,0.0,0.0,0,False
AL-2010-house-1-R-QUINTON-HANSON,2010,3.0,2.0,3.0,1.0,0,False
AL-2010-house-2-D-MIKE-CURTIS,2010,2.0,1.0,2.0,1.0,0,False
AL-2010-house-2-R-LYNN-GREER,2010,2.0,2.0,2.0,1.0,0,False
AL-2010-house-3-D-MARCEL-BLACK,2010,2.0,1.0,2.0,1.0,0,False
AL-2010-house-4-D-VAUGHN-GOODWIN,2010,2.0,1.0,2.0,1.0,0,False
AL-2010-house-4-R-MICKY-HAMMON,2010,2.0,2.0,2.0,1.0,0,False
AL-2010-house-5-D-HENRY-A-WHITE,2010,2.0,1.0,2.0,1.0,0,False
AL-2010-house-5-R-DAN-WILLIAMS,2010,1.0,1.0,1.0,1.0,0,False
AL-2010-house-6-R-PHIL-WILLIAMS,2010,5.0,5.0,10.0,1.0,0,False
AL-2010-house-7-D-JOHN-JODY-LETSON,2010,2.0,1.0,2.0,1.0,0,False
AL-2010-house-7-R-KEN-JOHNSON,2010,1.0,1.0,1.0,1.0,0,False
AL-2010-house-8-D-DRAMA-BRELAND,2010,1.0,0.0,1.0,1.0,0,False
AL-2010-house-8-R-TERRI-COLLINS,2010,1.0,1.0,1.0,1.0,0,False
AL-2010-house-9-D-KATHY-WHITE-GOODWIN,2010,1.0,0.0,1.0,1.0,0,False
AL-2010-house-9-R-ED-HENRY,2010,21.0,14.0,56.0,2.0,4,True
AL-2010-house-10-R-MIKE-BALL,2010,2.0,2.0,2.0,1.0,0,False
AL-2010-house-11-R-JEREMY-H-ODEN,2010,2.0,2.0,2.0,1.0,0,False
AL-2010-house-12-D-JAMES-C-FIELDS-JR,2010,2.0,1.0,2.0,1.0,0,False
AL-2010-house-12-R-MAC-BUTTRAM,2010,2.0,2.0,2.0,1.0,0,False
AL-2010-house-13-D-TOMMY-SHERER,2010,9.0,6.0,15.0,1.0,0,False
AL-2010-house-13-R-BILL-ROBERTS,2010,1.0,1.0,1.0,1.0,0,False
AL-2010-house-14-D-KEN-GUIN,2010,26.0,21.0,73.0,3.0,5,True
AL-2010-house-14-R-RICHARD-BAUGHN,2010,1.0,1.0,1.0,1.0,0,False
AL-2010-house-15-R-ALLEN-FARLEY,2010,1.0,1.0,1.0,1.0,0,False
AL-2010-house-16-D-WILLIAM-E-THIGPEN-SR,2010,6.0,4.0,7.0,2.0,0,False
AL-2010-house-16-R-DANIEL-H-BOMAN,2010,1.0,1.0,1.0,1.0,0,False
AL-2010-house-17-D-MIKE-MILLICAN,2010,4.0,4.0,9.0,1.0,0,False
AL-2010-house-18-D-JOHNNY-MACK-MORROW,2010,2.0,1.0,2.0,1.0,0,False
AL-2010-house-19-D-LAURA-HALL,2010,2.0,2.0,2.0,1.0,0,False
AL-2010-house-20-R-HOWARD-SANDERFORD,2010,2.0,2.0,2.0,1.0,0,False
AL-2010-house-21-D-RANDY-HINSHAW,2010,4.0,1.0,5.0,2.0,0,False
AL-2010-house-21-R-JIM-PATTERSON,2010,22.0,16.0,57.0,2.0,5,True
AL-2010-house-22-D-BUTCH-TAYLOR,2010,4.0,1.0,5.0,2.0,0,False
AL-2010-house-22-R-WAYNE-JOHNSON,2010,1.0,1.0,1.0,1.0,0,False
AL-2010-house-23-D-JOHN-ROBINSON,2010,2.0,1.0,2.0,1.0,0,False
AL-2010-house-24-D-NATHANIEL-LEDBETTER,2010,1.0,1.0,1.0,1.0,0,False
AL-2010-house-24-R-TODD-GREESON,2010,4.0,4.0,4.0,1.0,0,False
AL-2010-house-25-R-MAC-MCCUTCHEON,2010,6.0,6.0,12.0,1.0,0,False
AL-2010-house-26-D-RANDALL-WHITE,2010,2.0,1.0,2.0,1.0,0,False
AL-2010-house-26-R-KERRY-RICH,2010,1.0,1.0,1.0,1.0,0,False
AL-2010-house-27-D-JEFF-MCLAUGHLIN,2010,7.0,6.0,14.0,2.0,0,False
AL-2010-house-27-R-WES-LONG,2010,5.0,5.0,5.0,1.0,0,False
AL-2010-house-28-D-CRAIG-FORD,2010,2.0,1.0,2.0,1.0,0,False
AL-2010-house-29-D-JOHN-G-JACK-PAGE-III,2010,6.0,3.0,7.0,2.0,0,False
AL-2010-house-29-R-BECKY-NORDGREN,2010,1.0,1.0,1.0,1.0,0,False
AL-2010-house-30-D-WALLY-BURNS,2010,23.0,17.0,59.0,2.0,5,True
AL-2010-house-30-R-BLAINE-GALLIHER,2010,4.0,2.0,6.0,2.0,0,False
AL-2010-house-31-R-BARRY-MASK,2010,6.0,6.0,13.0,2.0,0,False
AL-2010-house-32-D-BARBARA-BIGSBY-BOYD,2010,3.0,3.0,3.0,1.0,0,False
AL-2010-house-32-R-RON-STRUZIK,2010,23.0,18.0,58.0,1.0,5,True
AL-2010-house-33-R-RON-JOHNSON,2010,2.0,2.0,2.0,1.0,0,False
AL-2010-house-34-R-ELWYN-THOMAS,2010,3.0,2.0,5.0,2.0,0,False
AL-2010-house-35-D-STEVE-HURST,2010,3.0,2.0,3.0,1.0,0,False
AL-2010-house-35-R-STEVEN-M-DEAN,2010,1.0,1.0,1.0,1.0,0,False
AL-2010-house-36-D-GARRY-BEARDEN,2010,2.0,1.0,2.0,1.0,0,False
AL-2010-house-36-R-RANDY-WOOD,2010,4.0,4.0,4.0,1.0,0,False
AL-2010-house-37-D-RICHARD-LAIRD,2010,28.0,21.0,77.0,3.0,5,True
AL-2010-house-37-R-BOB-FINCHER,2010,1.0,1.0,1.0,1.0,0,False
AL-2010-house-38-D-HUEY-P-LONG,2010,2.0,1.0,2.0,1.0,0,False
AL-2010-house-38-R-DUWAYNE-BRIDGES,2010,3.0,2.0,5.0,2.0,0,False
AL-2010-house-39-D-RICHARD-LINDSEY,2010,5.0,4.0,5.0,1.0,0,False
AL-2010-house-39-R-TIM-SPRAYBERRY,2010,1.0,1.0,1.0,1.0,0,False
AL-2010-house-40-D-RICKY-WHALEY,2010,2.0,1.0,2.0,1.0,0,False
AL-2010-house-40-R-K-L-KOVEN-BROWN,2010,23.0,14.0,59.0,2.0,5,True
AL-2010-house-41-R-MIKE-HILL,2010,2.0,2.0,2.0,1.0,0,False
AL-2010-house-42-D-JAMES-M-JIMMY-MARTIN,2010,1.0,1.0,1.0,1.0,0,False
AL-2010-house-42-R-KURT-WALLACE,2010,1.0,1.0,1.0,1.0,0,False
AL-2010-house-43-D-VIRGINIA-SWEET,2010,2.0,1.0,2.0,1.0,0,False
AL-2010-house-43-R-MARY-SUE-MCCLURKIN,2010,3.0,2.0,5.0,2.0,0,False
AL-2010-house-44-R-ARTHUR-PAYNE,2010,2.0,2.0,3.0,2.0,0,False
AL-2010-house-45-D-CHARLENE-CANNON,2010,23.0,16.0,59.0,2.0,5,True
AL-2010-house-45-R-OWEN-DRAKE,2010,4.0,2.0,5.0,2.0,0,False
AL-2010-house-46-R-PAUL-DEMARCO,2010,2.0,2.0,2.0,1.0,0,False
AL-2010-house-47-R-JACK-WILLIAMS,2010,2.0,2.0,2.0,1.0,0,False
AL-2010-house-48-R-GREG-CANFIELD,2010,23.0,15.0,62.0,3.0,5,True
AL-2010-house-49-R-APRIL-WEAVER,2010,0.0,0.0,0.0,0.0,0,False
AL-2010-house-50-R-JIM-MCCLENDON,2010,2.0,2.0,2.0,1.0,0,False
AL-2010-house-51-R-ALLEN-TREADAWAY,2010,6.0,6.0,11.0,1.0,0,False
AL-2010-house-52-D-JOHN-W-ROGERS-JR,2010,2.0,1.0,2.0,1.0,0,False
AL-2010-house-53-D-DEMETRIUS-C-NEWTON,2010,3.0,1.0,4.0,2.0,0,False
AL-2010-house-54-D-PATRICIA-TODD,2010,2.0,1.0,2.0,1.0,0,False
AL-2010-house-55-D-ROD-SCOTT,2010,2.0,1.0,2.0,1.0,0,False
AL-2010-house-56-D-LAWRENCE-MCADORY,2010,5.0,5.0,10.0,1.0,0,False
AL-2010-house-57-D-MERIKA-COLEMAN,2010,2.0,1.0,2.0,1.0,0,False
AL-2010-house-58-D-OLIVER-ROBINSON,2010,2.0,1.0,2.0,1.0,0,False
AL-2010-house-59-D-MARY-MOORE,2010,2.0,1.0,2.0,1.0,0,False
AL-2010-house-60-D-JUANDALYNN-LEE-LEE-GIVAN,2010,0.0,0.0,0.0,0.0,0,False
AL-2010-house-61-D-ALAN-HARPER,2010,2.0,1.0,2.0,1.0,0,False
AL-2010-house-61-R-FRANK-CHANDLER,2010,2.0,2.0,2.0,1.0,0,False
AL-2010-house-62-R-JOHN-MERRILL,2010,22.0,16.0,58.0,2.0,5,True
AL-2010-house-63-D-SUSAN-PACE-HAMILL,2010,2.0,1.0,2.0,1.0,0,False
AL-2010-house-63-R-BILL-POOLE,2010,0.0,0.0,0.0,0.0,0,False
AL-2010-house-64-R-HARRY-SHIVER,2010,2.0,2.0,2.0,1.0,0,False
AL-2010-house-65-D-ELAINE-BEECH,2010,5.0,5.0,11.0,1.0,0,False
AL-2010-house-66-R-ALAN-BAKER,2010,2.0,2.0,2.0,1.0,0,False
AL-2010-house-67-D-DARRIO-MELTON,2010,0.0,0.0,0.0,0.0,0,False
AL-2010-house-68-D-THOMAS-E-ACTION-JACKSON,2010,0.0,0.0,0.0,0.0,0,False
AL-2010-house-69-D-DAVID-COLSTON,2010,0.0,0.0,0.0,0.0,0,False
AL-2010-house-70-D-CHRISTOPHER-JOHN-ENGLAND,2010,0.0,0.0,0.0,0.0,0,False
AL-2010-house-71-D-ARTIS-A-J-MCCAMPBELL,2010,2.0,1.0,2.0,1.0,0,False
AL-2010-house-72-D-RALPH-A-HOWARD,2010,2.0,2.0,2.0,1.0,0,False
AL-2010-house-73-D-JOSEPH-LISTER-JOE-HUBBARD,2010,21.0,14.0,46.0,2.0,5,True
AL-2010-house-73-R-DAVID-GRIMES,2010,4.0,4.0,4.0,1.0,0,False
AL-2010-house-74-R-JAY-LOVE,2010,2.0,2.0,2.0,1.0,0,False
AL-2010-house-75-D-GLENN-L-ALLEN,2010,0.0,0.0,0.0,0.0,0,False
AL-2010-house-75-R-GREG-WREN,2010,2.0,2.0,2.0,1.0,0,False
AL-2010-house-76-D-THAD-MCCLAMMY,2010,2.0,1.0,2.0,1.0,0,False
AL-2010-house-77-D-JOHN-KNIGHT,2010,6.0,5.0,9.0,1.0,0,False
AL-2010-house-78-D-ALVIN-HOLMES,2010,2.0,1.0,2.0,1.0,0,False
AL-2010-house-79-R-MIKE-HUBBARD,2010,2.0,2.0,2.0,1.0,0,False
AL-2010-house-80-D-LESLEY-VANCE,2010,2.0,2.0,2.0,1.0,0,False
AL-2010-house-80-R-MERVIN-DUDLEY,2010,1.0,1.0,1.0,1.0,0,False
AL-2010-house-81-D-BETTY-CAROL-GRAHAM,2010,2.0,2.0,2.0,1.0,0,False
AL-2010-house-81-R-MARK-M-TUGGLE,2010,1.0,1.0,1.0,1.0,0,False
AL-2010-house-82-D-PEBBLIN-W-WARREN,2010,2.0,1.0,2.0,1.0,0,False
AL-2010-house-83-D-GEORGE-TOOTIE-BANDY,2010,0.0,0.0,0.0,0.0,0,False
AL-2010-house-84-D-BERRY-FORTE,2010,0.0,0.0,0.0,0.0,0,False
AL-2010-house-84-R-JOYCE-L-PERRIN,2010,3.0,3.0,3.0,1.0,0,False
AL-2010-house-85-D-DEXTER-GRIMSLEY,2010,0.0,0.0,0.0,0.0,0,False
AL-2010-house-85-R-JODY-SINGLETON,2010,2.0,1.0,2.0,1.0,0,False
AL-2010-house-86-D-MERRITT-CAROTHERS,2010,3.0,1.0,3.0,1.0,0,False
AL-2010-house-86-R-PAUL-LEE,2010,0.0,0.0,0.0,0.0,0,False
AL-2010-house-87-R-DONNIE-CHESTEEN,2010,1.0,1.0,1.0,1.0,0,False
AL-2010-house-88-R-PAUL-BECKMAN,2010,0.0,0.0,0.0,0.0,0,False
AL-2010-house-89-D-ALAN-C-BOOTHE,2010,2.0,1.0,2.0,1.0,0,False
AL-2010-house-90-D-CHARLES-NEWTON,2010,2.0,1.0,2.0,1.0,0,False
AL-2010-house-90-R-JERRY-HARTIN,2010,1.0,1.0,1.0,1.0,0,False
AL-2010-house-91-D-TERRY-SPICER,2010,24.0,19.0,63.0,3.0,5,True
AL-2010-house-91-R-BARRY-MOORE,2010,1.0,1.0,1.0,1.0,0,False
AL-2010-house-92-D-DAVID-S-DARBY,2010,2.0,1.0,2.0,1.0,0,False
AL-2010-house-92-R-MIKE-JONES-JR,2010,2.0,2.0,2.0,1.0,0,False
AL-2010-house-93-D-RONNIE-HELMS,2010,2.0,0.0,2.0,1.0,0,False
AL-2010-house-93-R-STEVE-CLOUSE,2010,2.0,2.0,2.0,1.0,0,False
AL-2010-house-94-R-JOE-FAUST,2010,6.0,6.0,12.0,1.0,0,False
AL-2010-house-95-R-STEVE-MCMILLAN,2010,6.0,6.0,12.0,1.0,0,False
