result_unit_id,county,result_precinct,result_precinct_norm,result_match_norm,source_file,source_layout,is_non_geographic,vtd_geoid,vtd_code,vtd_name,vtd_name_norm,match_method,match_score,score_margin,candidate_count,candidate_2_name,candidate_2_score,candidate_3_name,candidate_3_score,accepted_match,needs_review,review_reason,accepted_units_for_vtd,relationship_note
531,CLAY,BLUFF SPRINGS FIRE,BLUFF SPRINGS FIRE,BLUFF SPRINGS FIRE,2012General-PrecinctLevel.zip,normalized_2012,False,010271401,1401,Bluff Springs Fire Dept.,BLUFF SPRINGS FIRE DEPARTMENT,review,90.0,4.5,1,BARFIELD VOLUNTEER FIRE DEPARTMENT,85.5,HIGHLAND COPPERMINE FIRE DEPARTMENT,85.5,False,True,low_or_ambiguous_score,,
532,CLAY,ASHLAND NG ARMORY,ASHLAND NG ARMORY,ASHLAND NG ARMORY,2012General-PrecinctLevel.zip,normalized_2012,False,010271801,1801,Ashland Guard Armory,ASHLAND GUARD ARMORY,review,86.49,0.99,3,LINEVILLE NAT L GUARD ARMORY,85.5,ASHLAND NAT L GUARD ARMORY,85.5,False,True,low_or_ambiguous_score,,
533,CLAY,ABSENTEE,ABSENTEE,ABSENTEE,2012General-PrecinctLevel.zip,normalized_2012,True,,,,,non_geographic,,,0,,,,,False,False,,,
534,CLAY,PROVISIONAL,PROVISIONAL,PROVISIONAL,2012General-PrecinctLevel.zip,normalized_2012,True,,,,,non_geographic,,,0,,,,,False,False,,,
535,CLEBURNE,BORDEN SPRINGS VOL. FIRE,BORDEN SPRINGS VOLUNTEER FIRE,BORDEN SPRINGS VOLUNTEER FIRE,2012General-PrecinctLevel.zip,normalized_2012,False,010290010,0010,Borden Springs,BORDEN SPRINGS,fuzzy_medium,90.0,39.81,1,RANBURNE FIRE DEPARTMENT,50.19,PLAINVIEW FIRE DEPARTMENT,49.26,True,False,,1,
536,CLEBURNE,OAK LEVEL VOL. FIRE DEPT.,OAK LEVEL VOLUNTEER FIRE DEPARTMENT,OAK LEVEL VOLUNTEER FIRE DEPARTMENT,2012General-PrecinctLevel.zip,normalized_2012,False,010290020,0020,Oak Level,OAK LEVEL,fuzzy_medium,90.0,16.92,1,RANBURNE FIRE DEPARTMENT,73.08,PLAINVIEW FIRE DEPARTMENT,71.25,True,False,,1,
537,CLEBURNE,MUSCADINE,MUSCADINE,MUSCADINE,2012General-PrecinctLevel.zip,normalized_2012,False,010290030,0030,Muscadine,MUSCADINE,exact_normalized,100.0,100.0,1,RANBURNE FIRE DEPARTMENT,73.08,PLAINVIEW FIRE DEPARTMENT,71.25,True,False,,1,
538,CLEBURNE,EDWARDSVILLE,EDWARDSVILLE,EDWARDSVILLE,2012General-PrecinctLevel.zip,normalized_2012,False,010290040,0040,Edwardsville City Hall Voting District,EDWARDSVILLE CITY HALL,fuzzy_medium,90.0,42.0,1,BEASON S MILL,48.0,BELLS MILL,45.45,True,False,,1,
539,CLEBURNE,PLAINVIEW COMMUNITY CTR.,PLAINVIEW COMMUNITY CENTER,PLAINVIEW COMMUNITY CENTER,2012General-PrecinctLevel.zip,normalized_2012,False,010290050,0050,Plainview Fire Department Voting District,PLAINVIEW FIRE DEPARTMENT,review,58.82,2.82,1,HEFLIN RECREATION CENTER,56.0,BUD BLAKE S GUY CAVENDER S,46.15,False,True,low_or_ambiguous_score,,
540,CLEBURNE,HEFLIN RECREATIONAL CTR.,HEFLIN RECREATIONAL CENTER,HEFLIN RECREATIONAL CENTER,2012General-PrecinctLevel.zip,normalized_2012,False,010290060,0060,Heflin Recreation Center Voting District,HEFLIN RECREATION CENTER,fuzzy_high,96.0,48.94,1,PLAINVIEW FIRE DEPARTMENT,47.06,HIGHTOWER,45.0,True,False,,1,
541,CLEBURNE,TURKEY HEAVEN VFD,TURKEY HEAVEN VOLUNTEER FIRE DEPARTMENT,TURKEY HEAVEN VOLUNTEER FIRE DEPARTMENT,2012General-PrecinctLevel.zip,normalized_2012,False,010290140,0140,Ranburne Fire Dept. Voting District,RANBURNE FIRE DEPARTMENT,review,85.5,0.0,2,PLAINVIEW FIRE DEPARTMENT,85.5,OAK LEVEL,50.0,False,True,low_or_ambiguous_score,,
542,CLEBURNE,HOPEWELL,HOPEWELL,HOPEWELL,2012General-PrecinctLevel.zip,normalized_2012,False,010290080,0080,Hopewell Voting District,HOPEWELL,exact_normalized,100.0,100.0,1,PLAINVIEW FIRE DEPARTMENT,85.5,OAK LEVEL,50.0,True,False,,1,
543,CLEBURNE,GREENS CHAPEL,GREENS CHAPEL,GREENS CHAPEL,2012General-PrecinctLevel.zip,normalized_2012,False,010290080,0080,Hopewell Voting District,HOPEWELL,review,55.38,6.92,1,HEFLIN RECREATION CENTER,48.46,FRUITHURST CITY HALL,48.46,False,True,low_or_ambiguous_score,,
544,CLEBURNE,MICAVILLE FIRE DEPT.,MICAVILLE FIRE DEPARTMENT,MICAVILLE FIRE DEPARTMENT,2012General-PrecinctLevel.zip,normalized_2012,False,010290050,0050,Plainview Fire Department Voting District,PLAINVIEW FIRE DEPARTMENT,review,80.0,6.53,1,RANBURNE FIRE DEPARTMENT,73.47,BELLS MILL,51.3,False,True,low_or_ambiguous_score,,
545,CLEBURNE,CHULAFINNEE,CHULAFINNEE,CHULAFINNEE,2012General-PrecinctLevel.zip,normalized_2012,False,010290120,0120,Chulafinnee/Abel,CHULAFINNEE ABEL,fuzzy_high,95.0,45.0,1,MUSCADINE,50.0,PLAINVIEW FIRE DEPARTMENT,47.37,True,False,,2,many_result_units_to_one_vtd
546,CLEBURNE,ABEL,ABEL,ABEL,2012General-PrecinctLevel.zip,normalized_2012,False,010290120,0120,Chulafinnee/Abel,CHULAFINNEE ABEL,fuzzy_medium,90.0,12.86,1,BELLS MILL,77.14,OAK LEVEL,60.0,True,False,,2,many_result_units_to_one_vtd
547,CLEBURNE,RANBURNE RESCUE SQUAD,RANBURNE RESCUE SQUAD,RANBURNE RESCUE SQUAD,2012General-PrecinctLevel.zip,normalized_2012,False,010290140,0140,Ranburne Fire Dept. Voting District,RANBURNE FIRE DEPARTMENT,review,57.78,12.78,1,MUSCADINE,45.0,BORDEN SPRINGS,41.54,False,True,low_or_ambiguous_score,,
548,CLEBURNE,FRUITHURST,FRUITHURST,FRUITHURST,2012General-PrecinctLevel.zip,normalized_2012,False,010290150,0150,Fruithurst City Hall Voting District,FRUITHURST CITY HALL,fuzzy_medium,90.0,56.25,1,RANBURNE FIRE DEPARTMENT,33.75,PLAINVIEW FIRE DEPARTMENT,33.75,True,False,,1,
549,CLEBURNE,ABSENTEE,ABSENTEE,ABSENTEE,2012General-PrecinctLevel.zip,normalized_2012,True,,,,,non_geographic,,,0,,,,,False,False,,,
550,CLEBURNE,PROVISIONAL,PROVISIONAL,PROVISIONAL,2012General-PrecinctLevel.zip,normalized_2012,True,,,,,non_geographic,,,0,,,,,False,False,,,
551,COFFEE,KINSTON CITY HALL,KINSTON CITY HALL,KINSTON CITY HALL,2012General-PrecinctLevel.zip,normalized_2012,False,0103118,18,Kinston,KINSTON,review,90.0,4.5,1,OLD NAT L GUARD ARMORY N B CITY HALL,85.5,ZION CHAPEL,57.27,False,True,low_or_ambiguous_score,,
552,COFFEE,BASIN,BASIN,BASIN,2012General-PrecinctLevel.zip,normalized_2012,False,0103120,20,Basin,BASIN,exact_normalized,100.0,100.0,1,OLD NAT L GUARD ARMORY N B CITY HALL,85.5,ZION CHAPEL,57.27,True,False,,1,
553,COFFEE,ELBA NATIONAL GUARD,ELBA NATIONAL GUARD,ELBA NATIONAL GUARD,2012General-PrecinctLevel.zip,normalized_2012,False,010316-1,6-1,Elba National Guard Armory,ELBA NATIONAL GUARD ARMORY,fuzzy_high,95.0,9.5,1,OLD NAT L GUARD ARMORY N B CITY HALL,85.5,ELBA RECREATION CENTER,58.54,True,False,,1,
554,COFFEE,PINE LEVEL SR. CTR.,PINE LEVEL SR CENTER,PINE LEVEL SR CENTER,2012General-PrecinctLevel.zip,normalized_2012,False,0103119,19,Pine Level,PINE LEVEL,fuzzy_medium,90.0,34.19,1,ENTERPRISE CIVIC CENTER,55.81,ENTERPRISE RECREATION CENTER,55.42,True,False,,1,
555,COFFEE,NEWBIA,NEWBIA,NEWBIA,2012General-PrecinctLevel.zip,normalized_2012,False,010314,4,Newbia,NEWBIA,exact_normalized,100.0,100.0,1,ENTERPRISE CIVIC CENTER,55.81,ENTERPRISE RECREATION CENTER,55.42,True,False,,1,
556,COFFEE,BLUFF SPRINGS,BLUFF SPRINGS,BLUFF SPRINGS,2012General-PrecinctLevel.zip,normalized_2012,False,010315,5,Bluff Springs,BLUFF SPRINGS,exact_normalized,100.0,100.0,1,ENTERPRISE CIVIC CENTER,55.81,ENTERPRISE RECREATION CENTER,55.42,True,False,,1,
557,COFFEE,ZION CHAPEL SR. CTR.,ZION CHAPEL SR CENTER,ZION CHAPEL SR CENTER,2012General-PrecinctLevel.zip,normalized_2012,False,0103115,15,Zion Chapel,ZION CHAPEL,fuzzy_medium,90.0,28.14,1,ELBA RECREATION CENTER,61.86,JOHN S CHAPEL CHURCH,58.54,True,False,,2,many_result_units_to_one_vtd
558,COFFEE,LEE COMMUNITY,LEE COMMUNITY,LEE COMMUNITY,2012General-PrecinctLevel.zip,normalized_2012,False,010313,3,Lee Community,LEE COMMUNITY,exact_normalized,100.0,100.0,1,ELBA RECREATION CENTER,61.86,JOHN S CHAPEL CHURCH,58.54,True,False,,1,
559,COFFEE,WISE MILL CHURCH,WISE MILL CHURCH,WISE MILL CHURCH,2012General-PrecinctLevel.zip,normalized_2012,False,0103121,21,Wise Mill,WISE MILL,fuzzy_medium,90.0,15.0,1,WISE MILL SCHOOL,75.0,HERITAGE CHURCH,58.06,True,False,,1,
560,COFFEE,VICTORIA,VICTORIA,VICTORIA,2012General-PrecinctLevel.zip,normalized_2012,False,0103110-1,10-1,Victoria,VICTORIA,exact_normalized,100.0,100.0,1,WISE MILL SCHOOL,75.0,HERITAGE CHURCH,58.06,True,False,,1,
561,COFFEE,FARM CTR. COMM. ROOM,FARM CENTER COMMUNITY ROOM,FARM CENTER COMMUNITY ROOM,2012General-PrecinctLevel.zip,normalized_2012,False,0103114-1,14-1,Ino Community,INO COMMUNITY,review,85.5,0.0,2,LEE COMMUNITY,85.5,N BROCKTON COMMUNITY RM,65.31,False,True,low_or_ambiguous_score,,
562,COFFEE,CHESTNUT GROVE,CHESTNUT GROVE,CHESTNUT GROVE,2012General-PrecinctLevel.zip,normalized_2012,False,0103110-2,10-2,Chestnut Grove,CHESTNUT GROVE,exact_normalized,100.0,100.0,1,LEE COMMUNITY,85.5,N BROCKTON COMMUNITY RM,65.31,True,False,,1,
563,COFFEE,FRISCO,FRISCO,FRISCO,2012General-PrecinctLevel.zip,normalized_2012,False,0103111,11,Frisco,FRISCO,exact_normalized,100.0,100.0,1,LEE COMMUNITY,85.5,N BROCKTON COMMUNITY RM,65.31,True,False,,1,
564,COFFEE,EANON,EANON,EANON,2012General-PrecinctLevel.zip,normalized_2012,False,0103112,12,Eanon,EANON,exact_normalized,100.0,100.0,1,LEE COMMUNITY,85.5,N BROCKTON COMMUNITY RM,65.31,True,False,,1,
565,COFFEE,HERITAGE UMC,HERITAGE UMC,HERITAGE UMC,2012General-PrecinctLevel.zip,normalized_2012,False,0103117-2,17-2,Heritage Church,HERITAGE CHURCH,review,81.48,21.48,1,YMCA,60.0,ENTERPRISE CIVIC CENTER,45.0,False,True,low_or_ambiguous_score,,
566,COFFEE,ELBA REC CENTER,ELBA RECREATION CENTER,ELBA RECREATION CENTER,2012General-PrecinctLevel.zip,normalized_2012,False,010316-3,6-3,Elba Rec Center,ELBA RECREATION CENTER,exact_normalized,100.0,100.0,1,YMCA,60.0,ENTERPRISE CIVIC CENTER,45.0,True,False,,1,
567,COFFEE,DAMASCUS,DAMASCUS,DAMASCUS,2012General-PrecinctLevel.zip,normalized_2012,False,0103116,16,Damascus,DAMASCUS,exact_normalized,100.0,100.0,1,YMCA,60.0,ENTERPRISE CIVIC CENTER,45.0,True,False,,1,
568,COFFEE,PLEASANT RIDGE,PLEASANT RIDGE,PLEASANT RIDGE,2012General-PrecinctLevel.zip,normalized_2012,False,010317-2,7-2,Pleasant Ridge,PLEASANT RIDGE,exact_normalized,100.0,100.0,1,YMCA,60.0,ENTERPRISE CIVIC CENTER,45.0,True,False,,1,
569,COFFEE,INO,INO,INO,2012General-PrecinctLevel.zip,normalized_2012,False,0103114-1,14-1,Ino Community,INO COMMUNITY,fuzzy_medium,90.0,18.0,1,BASIN,72.0,KINSTON,60.0,True,False,,1,
570,COFFEE,GOODMAN,GOODMAN,GOODMAN,2012General-PrecinctLevel.zip,normalized_2012,False,010317-1,7-1,Goodman,GOODMAN,exact_normalized,100.0,100.0,1,BASIN,72.0,KINSTON,60.0,True,False,,1,
571,COFFEE,HOLLEY'S STORE,HOLLEY S STORE,HOLLEY S STORE,2012General-PrecinctLevel.zip,normalized_2012,False,0103114-2,14-2,Holly's Store,HOLLY S STORE,fuzzy_high,96.3,22.22,1,PERRY S STORE,74.07,DANLEY S CROSS ROADS,47.06,True,False,,1,
572,COFFEE,IAM DISTRICT 75 HALL,IAM DISTRICT 75 HALL,IAM DISTRICT 75 HALL,2012General-PrecinctLevel.zip,normalized_2012,False,010319-5,9-5,Old Nat'l Guard Armory/N.B. City Hall,OLD NAT L GUARD ARMORY N B CITY HALL,review,85.5,38.86,1,ZION CHAPEL,46.64,WISE MILL,45.6,False,True,low_or_ambiguous_score,,
573,COFFEE,MT PLEASANT SR. CTR.,MOUNT PLEASANT SR CENTER,MOUNT PLEASANT SR CENTER,2012General-PrecinctLevel.zip,normalized_2012,False,010318-1,8-1,Mt Pleasant,MOUNT PLEASANT,review,90.0,4.5,1,PLEASANT RIDGE,85.5,BASIN,54.0,False,True,low_or_ambiguous_score,,
574,COFFEE,COOL SPRINGS,COOL SPRINGS,COOL SPRINGS,2012General-PrecinctLevel.zip,normalized_2012,False,010318-2,8-2,Cool Springs Volunteer Fire Dept.,COOL SPRINGS VOLUNTEER FIRE DEPARTMENT,fuzzy_medium,90.0,18.0,1,BLUFF SPRINGS,72.0,BASIN,54.0,True,False,,1,
575,COFFEE,ELBA ZION CHAPEL,ELBA ZION CHAPEL,ELBA ZION CHAPEL,2012General-PrecinctLevel.zip,normalized_2012,False,0103115,15,Zion Chapel,ZION CHAPEL,fuzzy_high,95.0,9.5,1,ELBA NATIONAL GUARD ARMORY,85.5,ELBA RECREATION CENTER,57.89,True,False,,2,many_result_units_to_one_vtd
576,COFFEE,NEW BROCKTON SR. CTR.,NEW BROCKTON SR CENTER,NEW BROCKTON SR CENTER,2012General-PrecinctLevel.zip,normalized_2012,False,010319-1,9-1,N. Brockton Community Rm,N BROCKTON COMMUNITY RM,review,67.56,2.1,1,NEWBIA,65.45,ELBA RECREATION CENTER,63.64,False,True,low_or_ambiguous_score,,
577,COFFEE,JOHNS CHAPEL AME,JOHNS CHAPEL AME,JOHNS CHAPEL AME,2012General-PrecinctLevel.zip,normalized_2012,False,0103117-5,17-5,John's Chapel Church,JOHN S CHAPEL CHURCH,review,72.22,5.16,1,ZION CHAPEL,67.06,YMCA,45.0,False,True,low_or_ambiguous_score,,
578,COFFEE,YMCA,YMCA,YMCA,2012General-PrecinctLevel.zip,normalized_2012,False,0103117-6,17-6,YMCA,YMCA,exact_normalized,100.0,100.0,1,ZION CHAPEL,67.06,YMCA,45.0,True,False,,1,
579,COFFEE,ENTERPRISE REC. CENTER,ENTERPRISE RECREATION CENTER,ENTERPRISE RECREATION CENTER,2012General-PrecinctLevel.zip,normalized_2012,False,0103117-7,17-7,Enterprise Rec Center,ENTERPRISE RECREATION CENTER,exact_normalized,100.0,100.0,1,ZION CHAPEL,67.06,YMCA,45.0,True,False,,1,
580,COFFEE,ABSENTEE,ABSENTEE,ABSENTEE,2012General-PrecinctLevel.zip,normalized_2012,True,,,,,non_geographic,,,0,,,,,False,False,,,
581,COFFEE,PROVISONAL,PROVISONAL,PROVISONAL,2012General-PrecinctLevel.zip,normalized_2012,False,0103111,11,Frisco,FRISCO,review,60.0,3.0,1,ELBA NATIONAL GUARD ARMORY,57.0,COOL SPRINGS VOLUNTEER FIRE DEPARTMENT,54.0,False,True,low_or_ambiguous_score,,
582,COLBERT,EAST COLBERT SENIOR CENTER,EAST COLBERT SENIOR CENTER,EAST COLBERT SENIOR CENTER,2012General-PrecinctLevel.zip,normalized_2012,False,0103318,18,Colbert Heights,COLBERT HEIGHTS,review,85.5,35.5,1,ROCK CREEK,50.0,LOCUST SHORES,46.64,False,True,low_or_ambiguous_score,,
583,COLBERT,HATTON BAPTIST CHURCH,HATTON BAPTIST CHURCH,HATTON BAPTIST CHURCH,2012General-PrecinctLevel.zip,normalized_2012,False,010331,1,Hatton,HATTON,fuzzy_medium,90.0,27.82,1,BARTON,62.18,LEIGHTON,51.43,True,False,,1,
584,COLBERT,TUSCUMBIA CALVARY BAPTIST,TUSCUMBIA CALVARY BAPTIST,TUSCUMBIA CALVARY BAPTIST,2012General-PrecinctLevel.zip,normalized_2012,False,010332,2,Tuscumbia,TUSCUMBIA,fuzzy_medium,90.0,38.7,1,BARTON,51.3,HATTON,45.0,True,False,,2,many_result_units_to_one_vtd
585,COLBERT,COLBERT CO. BOARD OF ED.,COLBERT COUNTY BOARD OF ED,COLBERT COUNTY BOARD OF ED,2012General-PrecinctLevel.zip,normalized_2012,False,0103318,18,Colbert Heights,COLBERT HEIGHTS,review,85.5,34.2,1,BARTON,51.3,LEIGHTON,45.0,False,True,low_or_ambiguous_score,,
586,COLBERT,TUSCUMBIA MULTI-PURPOSE,TUSCUMBIA MULTI PURPOSE,TUSCUMBIA MULTI PURPOSE,2012General-PrecinctLevel.zip,normalized_2012,False,010332,2,Tuscumbia,TUSCUMBIA,fuzzy_medium,90.0,48.46,1,CHEROKEE,41.54,MUSCLE SHOALS,41.54,True,False,,2,many_result_units_to_one_vtd
587,COLBERT,HOPE HAVEN SCHOOL,HOPE HAVEN SCHOOL,HOPE HAVEN SCHOOL,2012General-PrecinctLevel.zip,normalized_2012,False,0103312,12,Littleville School,LITTLEVILLE SCHOOL,review,57.14,10.51,1,HATTON,46.64,CHEROKEE,45.0,False,True,low_or_ambiguous_score,,
588,COLBERT,WESTSIDE BAPTIST,WESTSIDE BAPTIST,WESTSIDE BAPTIST,2012General-PrecinctLevel.zip,normalized_2012,False,010333,3,Barton,BARTON,review,51.3,6.3,1,HATTON,45.0,NEW BETHEL FIRE DEPARTMENT,42.86,False,True,low_or_ambiguous_score,,
589,COLBERT,BARTON FIRST BAPTIST,BARTON FIRST BAPTIST,BARTON FIRST BAPTIST,2012General-PrecinctLevel.zip,normalized_2012,False,010333,3,Barton,BARTON,fuzzy_medium,90.0,30.0,1,HATTON,60.0,LAGRANGE FIRE DEPARTMENT,50.0,True,False,,1,
590,COLBERT,CHEROKEE LIONS DEN,CHEROKEE LIONS DEN,CHEROKEE LIONS DEN,2012General-PrecinctLevel.zip,normalized_2012,False,010334,4,Cherokee,CHEROKEE,fuzzy_medium,90.0,36.56,1,ROCK CREEK,53.44,LEIGHTON,52.62,True,False,,2,many_result_units_to_one_vtd
591,COLBERT,CHEROKEE WATER/GAS DEPT,CHEROKEE WATER GAS DEPARTMENT,CHEROKEE WATER GAS DEPARTMENT,2012General-PrecinctLevel.zip,normalized_2012,False,010334,4,Cherokee,CHEROKEE,fuzzy_medium,90.0,29.06,1,LAGRANGE FIRE DEPARTMENT,60.94,BARTON,60.0,True,False,,2,many_result_units_to_one_vtd
592,COLBERT,MARGERUM METHODIST CHURCH,MARGERUM METHODIST CHURCH,MARGERUM METHODIST CHURCH,2012General-PrecinctLevel.zip,normalized_2012,False,010336,6,Margerum,MARGERUM,fuzzy_medium,90.0,46.8,1,LOCUST SHORES,43.2,CHEROKEE,42.75,True,False,,1,
593,COLBERT,MYNOT CHURCH OF CHRIST,MYNOT CHURCH OF CHRIST,MYNOT CHURCH OF CHRIST,2012General-PrecinctLevel.zip,normalized_2012,False,010334,4,Cherokee,CHEROKEE,review,46.64,1.64,2,ROCK CREEK,45.0,LOCUST SHORES,42.75,False,True,low_or_ambiguous_score,,
594,COLBERT,SRYGLEY CHURCH OF CHRIST,SRYGLEY CHURCH OF CHRIST,SRYGLEY CHURCH OF CHRIST,2012General-PrecinctLevel.zip,normalized_2012,False,010334,4,Cherokee,CHEROKEE,review,46.64,1.64,2,ROCK CREEK,45.0,LOCUST SHORES,42.75,False,True,low_or_ambiguous_score,,
595,COLBERT,NEW BETHEL FIRE DEPARTMENT,NEW BETHEL FIRE DEPARTMENT,NEW BETHEL FIRE DEPARTMENT,2012General-PrecinctLevel.zip,normalized_2012,False,010339,9,New Bethel Fire Dept.,NEW BETHEL FIRE DEPARTMENT,exact_normalized,100.0,100.0,1,ROCK CREEK,45.0,LOCUST SHORES,42.75,True,False,,1,
596,COLBERT,LA GRANGE FIRE DEPTARTMENT,LA GRANGE FIRE DEPTARTMENT,LA GRANGE FIRE DEPTARTMENT,2012General-PrecinctLevel.zip,normalized_2012,False,0103310,10,Lagrange Fire Dept.,LAGRANGE FIRE DEPARTMENT,fuzzy_high,96.0,23.27,1,SPRING VALLEY FIRE DEPARTMENT,72.73,HWY 247 FIRE DEPARTMENT,69.39,True,False,,1,
597,COLBERT,LEIGHTON CIVIC CENTER,LEIGHTON CIVIC CENTER,LEIGHTON CIVIC CENTER,2012General-PrecinctLevel.zip,normalized_2012,False,0103311,11,Leighton,LEIGHTON,fuzzy_medium,90.0,21.6,1,HATTON,68.4,BARTON,57.0,True,False,,2,many_result_units_to_one_vtd
598,COLBERT,LEIGHTON CITY HALL,LEIGHTON CITY HALL,LEIGHTON CITY HALL,2012General-PrecinctLevel.zip,normalized_2012,False,0103311,11,Leighton,LEIGHTON,fuzzy_medium,90.0,21.6,1,HATTON,68.4,BARTON,57.0,True,False,,2,many_result_units_to_one_vtd
599,COLBERT,LITTLEVILLE CITY HALL,LITTLEVILLE CITY HALL,LITTLEVILLE CITY HALL,2012General-PrecinctLevel.zip,normalized_2012,False,0103312,12,Littleville School,LITTLEVILLE SCHOOL,review,76.92,27.83,1,LEIGHTON,49.09,MUSCLE SHOALS,43.2,False,True,low_or_ambiguous_score,,
600,COLBERT,PRIDE MISSIONARY BAPTIST,PRIDE MISSIONARY BAPTIST,PRIDE MISSIONARY BAPTIST,2012General-PrecinctLevel.zip,normalized_2012,False,010333,3,Barton,BARTON,review,51.3,6.3,1,HATTON,45.0,SPRING VALLEY FIRE DEPARTMENT,41.51,False,True,low_or_ambiguous_score,,
601,COLBERT,SPRING VALLEY CHURCH OF GOD,SPRING VALLEY CHURCH OF GOD,SPRING VALLEY CHURCH OF GOD,2012General-PrecinctLevel.zip,normalized_2012,False,0103314,14,Spring Valley Fire Dept.,SPRING VALLEY FIRE DEPARTMENT,review,61.75,16.75,1,CHEROKEE,45.0,LITTLEVILLE SCHOOL,44.44,False,True,low_or_ambiguous_score,,
602,COLBERT,COUNTY HIGHWAY DEPARTMENT,COUNTY HIGHWAY DEPARTMENT,COUNTY HIGHWAY DEPARTMENT,2012General-PrecinctLevel.zip,normalized_2012,False,010338,8,Hwy. 247 Fire Dept.,HWY 247 FIRE DEPARTMENT,review,63.33,3.33,1,BARTON,60.0,NEW BETHEL FIRE DEPARTMENT,58.82,False,True,low_or_ambiguous_score,,
603,COLBERT,CAVE SPRINGS MIS. BAPTIST,CAVE SPRINGS MIS BAPTIST,CAVE SPRINGS MIS BAPTIST,2012General-PrecinctLevel.zip,normalized_2012,False,010333,3,Barton,BARTON,review,51.3,6.02,1,SPRING VALLEY FIRE DEPARTMENT,45.28,HATTON,45.0,False,True,low_or_ambiguous_score,,
604,COLBERT,ALLSBORO CUMBERLAND PRES.,ALLSBORO CUMBERLAND PRES,ALLSBORO CUMBERLAND PRES,2012General-PrecinctLevel.zip,normalized_2012,False,0103315,15,Allsboro-Harris Store,ALLSBORO HARRIS STORE,review,57.78,7.78,1,TUSCUMBIA,50.0,ROCK CREEK,45.0,False,True,low_or_ambiguous_score,,
605,COLBERT,SHEFFIELD BOARD OF ED BLDG.,SHEFFIELD BOARD OF ED BUILDING,SHEFFIELD BOARD OF ED BUILDING,2012General-PrecinctLevel.zip,normalized_2012,False,0103316,16,Sheffield,SHEFFIELD,fuzzy_medium,90.0,38.7,1,BARTON,51.3,LEIGHTON,41.54,True,False,,5,many_result_units_to_one_vtd
606,COLBERT,SHEFFIELD FIRE STN 2ND ST,SHEFFIELD FIRE STN 2ND SAINT,SHEFFIELD FIRE STN 2ND SAINT,2012General-PrecinctLevel.zip,normalized_2012,False,0103316,16,Sheffield,SHEFFIELD,fuzzy_medium,90.0,41.85,1,NEW BETHEL FIRE DEPARTMENT,48.15,SPRING VALLEY FIRE DEPARTMENT,45.61,True,False,,5,many_result_units_to_one_vtd
607,COLBERT,SHEFFIELD MICHAEL CENTER,SHEFFIELD MICHAEL CENTER,SHEFFIELD MICHAEL CENTER,2012General-PrecinctLevel.zip,normalized_2012,False,0103316,16,Sheffield,SHEFFIELD,fuzzy_medium,90.0,45.0,1,CHEROKEE,45.0,ROCK CREEK,42.75,True,False,,5,many_result_units_to_one_vtd
608,COLBERT,SHEFFIELD RECREATION CENTER,SHEFFIELD RECREATION CENTER,SHEFFIELD RECREATION CENTER,2012General-PrecinctLevel.zip,normalized_2012,False,0103316,16,Sheffield,SHEFFIELD,fuzzy_medium,90.0,30.0,1,BARTON,60.0,HATTON,60.0,True,False,,5,many_result_units_to_one_vtd
609,COLBERT,SHEFFIELD FIRE MONTGOMERY,SHEFFIELD FIRE MONTGOMERY,SHEFFIELD FIRE MONTGOMERY,2012General-PrecinctLevel.zip,normalized_2012,False,0103316,16,Sheffield,SHEFFIELD,fuzzy_medium,90.0,42.94,1,NEW BETHEL FIRE DEPARTMENT,47.06,MARGERUM,45.0,True,False,,5,many_result_units_to_one_vtd
610,COLBERT,TREE HOUSE SCHOOL,TREE HOUSE SCHOOL,TREE HOUSE SCHOOL,2012General-PrecinctLevel.zip,normalized_2012,False,0103312,12,Littleville School,LITTLEVILLE SCHOOL,review,57.14,0.14,2,LOCUST SHORES,57.0,MUSCLE SHOALS,53.33,False,True,low_or_ambiguous_score,,
611,COLBERT,FIRST SOUTHERN BAPTIST CHURCH,FIRST SOUTHERN BAPTIST CHURCH,FIRST SOUTHERN BAPTIST CHURCH,2012General-PrecinctLevel.zip,normalized_2012,False,010333,3,Barton,BARTON,review,51.3,6.3,1,HATTON,45.0,LOCUST SHORES,43.2,False,True,low_or_ambiguous_score,,
612,COLBERT,GATMAN PARK & REC. CENTER,GATMAN PARK AND RECREATION CENTER,GATMAN PARK AND RECREATION CENTER,2012General-PrecinctLevel.zip,normalized_2012,False,010333,3,Barton,BARTON,review,62.18,0.0,2,HATTON,62.18,LEIGHTON,48.86,False,True,low_or_ambiguous_score,,
613,COLBERT,WOODWARD AVE. BAPTIST CHURCH,WOODWARD AVE BAPTIST CHURCH,WOODWARD AVE BAPTIST CHURCH,2012General-PrecinctLevel.zip,normalized_2012,False,010333,3,Barton,BARTON,review,45.0,0.0,2,HATTON,45.0,LOCUST SHORES,40.91,False,True,low_or_ambiguous_score,,
614,COLBERT,PLUMBER STEAMFITTER UNION,PLUMBER STEAMFITTER UNION,PLUMBER STEAMFITTER UNION,2012General-PrecinctLevel.zip,normalized_2012,False,0103311,11,Leighton,LEIGHTON,review,49.09,1.09,2,COLBERT HEIGHTS,48.0,BARTON,45.0,False,True,low_or_ambiguous_score,,
