result_unit_id,county,result_precinct,result_precinct_norm,result_match_norm,source_file,source_layout,is_non_geographic,vtd_geoid,vtd_code,vtd_name,vtd_name_norm,match_method,match_score,score_margin,candidate_count,candidate_2_name,candidate_2_score,candidate_3_name,candidate_3_score,accepted_match,needs_review,review_reason,accepted_units_for_vtd,relationship_note,house_inferred_districts,senate_inferred_districts,house_spatial_districts,senate_spatial_districts,house_district_compatible,senate_district_compatible,district_validation,validated_match,accepted_conflict
61,BALDWIN,SPANISH FT EAST PT,SPANISH FT EAST PT,SPANISH FT EAST PT,2014-General-Baldwin.xlsx,contest_rows,False,01003000046,000046,Spanish Fort Church of Christ,SPANISH FORT CHURCH OF CHRIST,review,85.5,0.0,3,SPANISH FORT COMMUNITY CENTER,85.5,SPANISH FORT NEW LIFE ASSEMBLY,85.5,False,True,low_or_ambiguous_score,,,96,22;32,96,32,True,True,compatible,False,False
62,BALDWIN,SPANISH FT VFD,SPANISH FT VOLUNTEER FIRE DEPARTMENT,SPANISH FT VOLUNTEER FIRE DEPARTMENT,2014-General-Baldwin.xlsx,contest_rows,False,01003000027,000027,Seminole Fire House,SEMINOLE FIRE HOUSE,review,85.5,0.68,2,RABUN VOLUNTEER FIRE DEPARTMENT,84.82,LOTTIE VOLUNTEER FIRE DEPARTMENT,83.33,False,True,low_or_ambiguous_score,,,96,32,66,22,False,False,conflict,False,False
63,BALDWIN,STAPLETON VFD,STAPLETON VOLUNTEER FIRE DEPARTMENT,STAPLETON VOLUNTEER FIRE DEPARTMENT,2014-General-Baldwin.xlsx,contest_rows,False,01003000018,000018,Stapleton VFD,STAPLETON VOLUNTEER FIRE DEPARTMENT,exact_normalized,100.0,100.0,1,RABUN VOLUNTEER FIRE DEPARTMENT,84.82,LOTTIE VOLUNTEER FIRE DEPARTMENT,83.33,True,False,,1,,64,22,64,22,True,True,compatible,True,False
64,BALDWIN,STOCKTON CIVIC BUILDING,STOCKTON CIVIC BUILDING,STOCKTON CIVIC BUILDING,2014-General-Baldwin.xlsx,contest_rows,False,01003000012,000012,Stockton Civic Bldg,STOCKTON CIVIC BUILDING,exact_normalized,100.0,100.0,1,RABUN VOLUNTEER FIRE DEPARTMENT,84.82,LOTTIE VOLUNTEER FIRE DEPARTMENT,83.33,True,False,,1,,64,22,64,22,True,True,compatible,True,False
65,BALDWIN,SUMMERDALE COMM_,SUMMERDALE COMMUNITY,SUMMERDALE COMMUNITY,2014-General-Baldwin.xlsx,contest_rows,False,01003000031,000031,Summerdale Comm Ctr,SUMMERDALE COMMUNITY CENTER,fuzzy_high,95.0,35.43,1,SILVERHILL COMMUNITY CENTER,59.57,VAUGHN COMMUNITY CENTER,58.97,True,False,,1,,66;94,22;32,66;94,22;32,True,True,compatible,True,False
66,BALDWIN,TENSAW VFD,TENSAW VOLUNTEER FIRE DEPARTMENT,TENSAW VOLUNTEER FIRE DEPARTMENT,2014-General-Baldwin.xlsx,contest_rows,False,01003000002,000002,Tensaw VFD,TENSAW VOLUNTEER FIRE DEPARTMENT,exact_normalized,100.0,100.0,1,SILVERHILL COMMUNITY CENTER,59.57,VAUGHN COMMUNITY CENTER,58.97,True,False,,1,,64;68,22,64;68,22,True,True,compatible,True,False
67,BALDWIN,VAUGHN COMM_ CENTER,VAUGHN COMMUNITY CENTER,VAUGHN COMMUNITY CENTER,2014-General-Baldwin.xlsx,contest_rows,False,01003000003,000003,Vaughn Comm Ctr,VAUGHN COMMUNITY CENTER,exact_normalized,100.0,100.0,1,SILVERHILL COMMUNITY CENTER,59.57,VAUGHN COMMUNITY CENTER,58.97,True,False,,1,,64;68,22,64;68,22,True,True,compatible,True,False
68,BALDWIN,WHITEHOUSE FORK,WHITEHOUSE FORK,WHITEHOUSE FORK,2014-General-Baldwin.xlsx,contest_rows,False,01003000017,000017,White House Fork VFD,WHITE HOUSE FORK VOLUNTEER FIRE DEPARTMENT,review,85.5,40.79,1,SEMINOLE FIRE HOUSE,44.71,LOTTIE VOLUNTEER FIRE DEPARTMENT,42.0,False,True,low_or_ambiguous_score,,,64,22,64,22,True,True,compatible,False,False
69,BARBOUR,ABSENTEE,ABSENTEE,ABSENTEE,2014-General-Barbour.xlsx,contest_rows,True,,,,,non_geographic,,,0,,,,,False,False,,,,84,28,,,False,False,conflict,False,False
70,BARBOUR,BAKERHILL TOWN HALL,BAKERHILL TOWN HALL,BAKERHILL TOWN HALL,2014-General-Barbour.xlsx,contest_rows,False,01005000001,000001,Baker Hill Town Hall,BAKER HILL TOWN HALL,fuzzy_high,97.44,43.78,1,BLUE SPRINGS CITY HALL,53.66,LOUISVILLE CITY HALL,51.28,True,False,,1,,84,28,84,28,True,True,compatible,True,False
71,BARBOUR,BEVILL CENTER,BEVILL CENTER,BEVILL CENTER,2014-General-Barbour.xlsx,contest_rows,False,01005000004,000004,Bevill Ctr,BEVILL CENTER,exact_normalized,100.0,100.0,1,BLUE SPRINGS CITY HALL,53.66,LOUISVILLE CITY HALL,51.28,True,False,,1,,84,28,84,28,True,True,compatible,True,False
72,BARBOUR,BLUE SPRINGS CITY HALL,BLUE SPRINGS CITY HALL,BLUE SPRINGS CITY HALL,2014-General-Barbour.xlsx,contest_rows,False,0100500010A,00010A,Blue Springs City Hall,BLUE SPRINGS CITY HALL,exact_normalized,100.0,100.0,1,BLUE SPRINGS CITY HALL,53.66,LOUISVILLE CITY HALL,51.28,True,False,,1,,84,28,84,28,True,True,compatible,True,False
73,BARBOUR,CLAYTON COURTHOUSE,CLAYTON COURTHOUSE,CLAYTON COURTHOUSE,2014-General-Barbour.xlsx,contest_rows,False,01005000006,000006,Clayton Courthouse,CLAYTON COURTHOUSE,exact_normalized,100.0,100.0,1,BLUE SPRINGS CITY HALL,53.66,LOUISVILLE CITY HALL,51.28,True,False,,1,,84,28,84,28,True,True,compatible,True,False
74,BARBOUR,CLIO CITY HALL,CLIO CITY HALL,CLIO CITY HALL,2014-General-Barbour.xlsx,contest_rows,False,01005000003,000003,Clio City Hall,CLIO CITY HALL,exact_normalized,100.0,100.0,1,BLUE SPRINGS CITY HALL,53.66,LOUISVILLE CITY HALL,51.28,True,False,,1,,84,28,84,28,True,True,compatible,True,False
75,BARBOUR,ELAMVILLE VOL_ FIRE,ELAMVILLE VOLUNTEER FIRE,ELAMVILLE VOLUNTEER FIRE,2014-General-Barbour.xlsx,contest_rows,False,01005000002,000002,Elamville VFD,ELAMVILLE VOLUNTEER FIRE DEPARTMENT,fuzzy_high,95.0,9.5,1,SPRINGHILL VOLUNTEER FIRE DEPARTMENT,85.5,GREEN S CROSSROADS VOLUNTEER FIRE DEPARTMENT,85.5,True,False,,1,,84,28,84,28,True,True,compatible,True,False
76,BARBOUR,EUFAULA COMMUNITY CENTER,EUFAULA COMMUNITY CENTER,EUFAULA COMMUNITY CENTER,2014-General-Barbour.xlsx,contest_rows,False,01005000007,000007,Eufaula Comm Ctr,EUFAULA COMMUNITY CENTER,exact_normalized,100.0,100.0,1,SPRINGHILL VOLUNTEER FIRE DEPARTMENT,85.5,GREEN S CROSSROADS VOLUNTEER FIRE DEPARTMENT,85.5,True,False,,1,,84,28,84,28,True,True,compatible,True,False
77,BARBOUR,EUFAULA WATER BOARD,EUFAULA WATER BOARD,EUFAULA WATER BOARD,2014-General-Barbour.xlsx,contest_rows,False,010050005-4,0005-4,Eufaula Water Board,EUFAULA WATER BOARD,exact_normalized,100.0,100.0,1,SPRINGHILL VOLUNTEER FIRE DEPARTMENT,85.5,GREEN S CROSSROADS VOLUNTEER FIRE DEPARTMENT,85.5,True,False,,1,,84,28,84,28,True,True,compatible,True,False
78,BARBOUR,FELLOWSHIP BAPTIST,FELLOWSHIP BAPTIST,FELLOWSHIP BAPTIST,2014-General-Barbour.xlsx,contest_rows,False,010050005-1,0005-1,Fellowship Baptist,FELLOWSHIP BAPTIST,exact_normalized,100.0,100.0,1,SPRINGHILL VOLUNTEER FIRE DEPARTMENT,85.5,GREEN S CROSSROADS VOLUNTEER FIRE DEPARTMENT,85.5,True,False,,1,,84,28,84,28,True,True,compatible,True,False
79,BARBOUR,GREENS CROSSROADS,GREENS CROSSROADS,GREENS CROSSROADS,2014-General-Barbour.xlsx,contest_rows,False,0100500008A,00008A,Green's Crossroads VFD,GREEN S CROSSROADS VOLUNTEER FIRE DEPARTMENT,review,85.5,45.5,1,CLAYTON COURTHOUSE,40.0,MOUNT ANDREW COMMUNITY CENTER,38.0,False,True,low_or_ambiguous_score,,,84,28,84,28,True,True,compatible,False,False
80,BARBOUR,LOUISVILLE CITY HALL,LOUISVILLE CITY HALL,LOUISVILLE CITY HALL,2014-General-Barbour.xlsx,contest_rows,False,01005000009,000009,Louisville City Hall,LOUISVILLE CITY HALL,exact_normalized,100.0,100.0,1,CLAYTON COURTHOUSE,40.0,MOUNT ANDREW COMMUNITY CENTER,38.0,True,False,,1,,84,28,84,28,True,True,compatible,True,False
81,BARBOUR,MCCOO SCHOOL,MCCOO SCHOOL,MCCOO SCHOOL,2014-General-Barbour.xlsx,contest_rows,False,010050005-3,0005-3,McCoo School,MCCOO SCHOOL,exact_normalized,100.0,100.0,1,CLAYTON COURTHOUSE,40.0,MOUNT ANDREW COMMUNITY CENTER,38.0,True,False,,1,,84,28,84,28,True,True,compatible,True,False
82,BARBOUR,MT_ ANDREW COMMUNITY CENTER,MOUNT ANDREW COMMUNITY CENTER,MOUNT ANDREW COMMUNITY CENTER,2014-General-Barbour.xlsx,contest_rows,False,01005000008,000008,Mt Andrew Comm Ctr,MOUNT ANDREW COMMUNITY CENTER,exact_normalized,100.0,100.0,1,CLAYTON COURTHOUSE,40.0,MOUNT ANDREW COMMUNITY CENTER,38.0,True,False,,1,,84,28,84,28,True,True,compatible,True,False
83,BARBOUR,PROVISIONAL,PROVISIONAL,PROVISIONAL,2014-General-Barbour.xlsx,contest_rows,True,,,,,non_geographic,,,0,,,,,False,False,,,,84,28,,,False,False,conflict,False,False
84,BARBOUR,SANFORD AVENUE GYM,SANFORD AVENUE GYM,SANFORD AVENUE GYM,2014-General-Barbour.xlsx,contest_rows,False,010050005-2,0005-2,Sanford Gym,SANFORD GYM,review,85.5,45.5,1,GREEN S CROSSROADS VOLUNTEER FIRE DEPARTMENT,40.0,MOUNT ANDREW COMMUNITY CENTER,37.06,False,True,low_or_ambiguous_score,,,84,28,84,28,True,True,compatible,False,False
85,BARBOUR,SPRINGHILL VFD,SPRINGHILL VOLUNTEER FIRE DEPARTMENT,SPRINGHILL VOLUNTEER FIRE DEPARTMENT,2014-General-Barbour.xlsx,contest_rows,False,01005000011,000011,Springhill VFD,SPRINGHILL VOLUNTEER FIRE DEPARTMENT,exact_normalized,100.0,100.0,1,GREEN S CROSSROADS VOLUNTEER FIRE DEPARTMENT,40.0,MOUNT ANDREW COMMUNITY CENTER,37.06,True,False,,1,,84,28,84,28,True,True,compatible,True,False
86,BARBOUR,TEXASVILLE COMMUNITY CENTER,TEXASVILLE COMMUNITY CENTER,TEXASVILLE COMMUNITY CENTER,2014-General-Barbour.xlsx,contest_rows,False,01005000010,000010,Texasville Comm Ctr,TEXASVILLE COMMUNITY CENTER,exact_normalized,100.0,100.0,1,GREEN S CROSSROADS VOLUNTEER FIRE DEPARTMENT,40.0,MOUNT ANDREW COMMUNITY CENTER,37.06,True,False,,1,,84,28,84,28,True,True,compatible,True,False
87,BIBB,GREENPOND FIRE DEPT,GREENPOND FIRE DEPARTMENT,GREENPOND FIRE DEPARTMENT,2014-General-Bibb.xlsx,precinct_rows,False,01007000001,000001,Green Pond FD,GREEN POND FIRE DEPARTMENT,fuzzy_high,98.04,17.19,1,EOLINE FIRE DEPARTMENT,80.85,BRENT NG ARMORY,46.04,True,False,,1,,49,14,49,14,True,True,compatible,True,False
88,BIBB,ALTERNATIVE SCHOOL,ALTERNATIVE SCHOOL,ALTERNATIVE SCHOOL,2014-General-Bibb.xlsx,precinct_rows,False,01007000002,000002,Alternative School,ALTERNATIVE SCHOOL,exact_normalized,100.0,100.0,1,EOLINE FIRE DEPARTMENT,80.85,BRENT NG ARMORY,46.04,True,False,,1,,49,14,49,14,True,True,compatible,True,False
89,BIBB,EOLINE FIRE DEPT,EOLINE FIRE DEPARTMENT,EOLINE FIRE DEPARTMENT,2014-General-Bibb.xlsx,precinct_rows,False,01007000003,000003,Eoline FD,EOLINE FIRE DEPARTMENT,exact_normalized,100.0,100.0,1,EOLINE FIRE DEPARTMENT,80.85,BRENT NG ARMORY,46.04,True,False,,1,,49;72,14,49;72,14,True,True,compatible,True,False
90,BIBB,BRENT CITY HALL,BRENT CITY HALL,BRENT CITY HALL,2014-General-Bibb.xlsx,precinct_rows,False,01007000004,000004,Brent City Hall,BRENT CITY HALL,exact_normalized,100.0,100.0,1,EOLINE FIRE DEPARTMENT,80.85,BRENT NG ARMORY,46.04,True,False,,1,,49;72,14,72,14,True,True,compatible,True,False
91,BIBB,CENTREVILLE ROCK BUILDING,CENTREVILLE ROCK BUILDING,CENTREVILLE ROCK BUILDING,2014-General-Bibb.xlsx,precinct_rows,False,01007000005,000005,Centreville Rock Bldg,CENTREVILLE ROCK BUILDING,exact_normalized,100.0,100.0,1,EOLINE FIRE DEPARTMENT,80.85,BRENT NG ARMORY,46.04,True,False,,1,,49;72,14,49;72,14,True,True,compatible,True,False
92,BIBB,SIX MILE COMMUNITY CENTER,SIX MILE COMMUNITY CENTER,SIX MILE COMMUNITY CENTER,2014-General-Bibb.xlsx,precinct_rows,False,01007000006,000006,Six Mile Comm Ctr,SIX MILE COMMUNITY CENTER,exact_normalized,100.0,100.0,1,EOLINE FIRE DEPARTMENT,80.85,BRENT NG ARMORY,46.04,True,False,,1,,49,14,49,14,True,True,compatible,True,False
93,BIBB,LAWLEY COMMUNITY CENTER,LAWLEY COMMUNITY CENTER,LAWLEY COMMUNITY CENTER,2014-General-Bibb.xlsx,precinct_rows,False,01007000007,000007,Lawley Comm Ctr,LAWLEY COMMUNITY CENTER,exact_normalized,100.0,100.0,1,EOLINE FIRE DEPARTMENT,80.85,BRENT NG ARMORY,46.04,True,False,,1,,49,14,49,14,True,True,compatible,True,False
94,BIBB,NATIONAL GUARD ARMORY,NATIONAL GUARD ARMORY,NATIONAL GUARD ARMORY,2014-General-Bibb.xlsx,precinct_rows,False,01007000009,000009,Brent NG Armory,BRENT NG ARMORY,review,61.11,20.69,1,GREEN POND FIRE DEPARTMENT,40.43,ALTERNATIVE SCHOOL,38.97,False,True,low_or_ambiguous_score,,,49;72,14,49;72,14,True,True,compatible,False,False
95,BIBB,ABSENTEE,ABSENTEE,ABSENTEE,2014-General-Bibb.xlsx,precinct_rows,True,,,,,non_geographic,,,0,,,,,False,False,,,,49;72,14,,,False,False,conflict,False,False
96,BIBB,PROVISIONAL,PROVISIONAL,PROVISIONAL,2014-General-Bibb.xlsx,precinct_rows,True,,,,,non_geographic,,,0,,,,,False,False,,,,,,,,,,no_election_evidence,False,False
97,BIBB,CALCULATED TOTALS,CALCULATED TOTALS,CALCULATED TOTALS,2014-General-Bibb.xlsx,precinct_rows,True,,,,,non_geographic,,,0,,,,,False,False,,,,,,,,,,no_election_evidence,False,False
98,BIBB,REPORTED TOTALS,REPORTED TOTALS,REPORTED TOTALS,2014-General-Bibb.xlsx,precinct_rows,True,,,,,non_geographic,,,0,,,,,False,False,,,,,,,,,,no_election_evidence,False,False
99,BLOUNT,MT. HIGH,MOUNT HIGH,MOUNT HIGH,2014-General-Blount.xlsx,precinct_rows,False,01009000001,000001,Mt High,MOUNT HIGH,exact_normalized,100.0,100.0,1,GREEN POND FIRE DEPARTMENT,40.43,ALTERNATIVE SCHOOL,38.97,True,False,,1,,13,17,13,17,True,True,compatible,True,False
100,BLOUNT,SMOKE RISE,SMOKE RISE,SMOKE RISE,2014-General-Blount.xlsx,precinct_rows,False,01009000002,000002,Smoke Rise,SMOKE RISE,exact_normalized,100.0,100.0,1,GREEN POND FIRE DEPARTMENT,40.43,ALTERNATIVE SCHOOL,38.97,True,False,,1,,13,17,13;34,17,True,True,compatible,True,False
101,BLOUNT,BLOUNT SPRINGS,BLOUNT SPRINGS,BLOUNT SPRINGS,2014-General-Blount.xlsx,precinct_rows,False,01009000003,000003,Blount Springs,BLOUNT SPRINGS,exact_normalized,100.0,100.0,1,GREEN POND FIRE DEPARTMENT,40.43,ALTERNATIVE SCHOOL,38.97,True,False,,1,,,17,34,17,,True,compatible,True,False
102,BLOUNT,HAYDEN,HAYDEN,HAYDEN,2014-General-Blount.xlsx,precinct_rows,False,01009000004,000004,Hayden,HAYDEN,exact_normalized,100.0,100.0,1,GREEN POND FIRE DEPARTMENT,40.43,ALTERNATIVE SCHOOL,38.97,True,False,,1,,,17,34,17,,True,compatible,True,False
103,BLOUNT,SUGAR CREEK BANGOR,SUGAR CREEK BANGOR,SUGAR CREEK BANGOR,2014-General-Blount.xlsx,precinct_rows,False,01009000005,000005,Sugar Creek,SUGAR CREEK,fuzzy_medium,90.0,36.0,1,SUSAN MOORE,54.0,CLEVELAND,50.0,True,False,,1,,,17,34,17,,True,compatible,True,False
104,BLOUNT,NECTAR,NECTAR,NECTAR,2014-General-Blount.xlsx,precinct_rows,False,01009000006,000006,Nectar,NECTAR,exact_normalized,100.0,100.0,1,SUSAN MOORE,54.0,CLEVELAND,50.0,True,False,,1,,11,17,11,17,True,True,compatible,True,False
105,BLOUNT,BLOUNTSVILLE,BLOUNTSVILLE,BLOUNTSVILLE,2014-General-Blount.xlsx,precinct_rows,False,01009000007,000007,Blountsville,BLOUNTSVILLE,exact_normalized,100.0,100.0,1,SUSAN MOORE,54.0,CLEVELAND,50.0,True,False,,1,,11,9;17,11,9;17,True,True,compatible,True,False
106,BLOUNT,SUMMIT,SUMMIT,SUMMIT,2014-General-Blount.xlsx,precinct_rows,False,01009000008,000008,Summit,SUMMIT,exact_normalized,100.0,100.0,1,SUSAN MOORE,54.0,CLEVELAND,50.0,True,False,,1,,,9,27,9,,True,compatible,True,False
107,BLOUNT,ROYAL,ROYAL,ROYAL,2014-General-Blount.xlsx,precinct_rows,False,01009000009,000009,Royal,ROYAL,exact_normalized,100.0,100.0,1,SUSAN MOORE,54.0,CLEVELAND,50.0,True,False,,1,,11,9,11,9;17,True,True,compatible,True,False
108,BLOUNT,BROOKSVILLE,BROOKSVILLE,BROOKSVILLE,2014-General-Blount.xlsx,precinct_rows,False,01009000010,000010,Brooksville,BROOKSVILLE,exact_normalized,100.0,100.0,1,SUSAN MOORE,54.0,CLEVELAND,50.0,True,False,,1,,11,9,11,9,True,True,compatible,True,False
109,BLOUNT,SNEAD,SNEAD,SNEAD,2014-General-Blount.xlsx,precinct_rows,False,01009000011,000011,Snead Comm Ctr,SNEAD COMMUNITY CENTER,fuzzy_medium,90.0,35.45,1,NECTAR,54.55,CLEVELAND,54.0,True,False,,1,,11,9,11;34,9,True,True,compatible,True,False
110,BLOUNT,SUSAN MOORE,SUSAN MOORE,SUSAN MOORE,2014-General-Blount.xlsx,precinct_rows,False,01009000012,000012,Susan Moore,SUSAN MOORE,exact_normalized,100.0,100.0,1,NECTAR,54.55,CLEVELAND,54.0,True,False,,1,,11,9,11;34,9,True,True,compatible,True,False
111,BLOUNT,MURPHREE VALLEY,MURPHREE VALLEY,MURPHREE VALLEY,2014-General-Blount.xlsx,precinct_rows,False,01009000013,000013,Murphree Valley,MURPHREE VALLEY,exact_normalized,100.0,100.0,1,NECTAR,54.55,CLEVELAND,54.0,True,False,,1,,,17,34,17,,True,compatible,True,False
112,BLOUNT,ST. MOUNTAIN,SAINT MOUNTAIN,SAINT MOUNTAIN,2014-General-Blount.xlsx,precinct_rows,False,01009000014,000014,Straight Mountain,STRAIGHT MOUNTAIN,review,83.87,2.39,1,PINE MOUNTAIN,81.48,ROSA,60.0,False,True,low_or_ambiguous_score,,,,17,34,17,,True,compatible,False,False
113,BLOUNT,HOLLY SPRINGS,HOLLY SPRINGS,HOLLY SPRINGS,2014-General-Blount.xlsx,precinct_rows,False,01009000015,000015,Holly Springs,HOLLY SPRINGS,exact_normalized,100.0,100.0,1,PINE MOUNTAIN,81.48,ROSA,60.0,True,False,,1,,,17,34,17,,True,compatible,True,False
114,BLOUNT,CLEVELAND,CLEVELAND,CLEVELAND,2014-General-Blount.xlsx,precinct_rows,False,01009000016,000016,Cleveland,CLEVELAND,exact_normalized,100.0,100.0,1,PINE MOUNTAIN,81.48,ROSA,60.0,True,False,,1,,11,17,11,17,True,True,compatible,True,False
115,BLOUNT,LOCUST FORK,LOCUST FORK,LOCUST FORK,2014-General-Blount.xlsx,precinct_rows,False,01009000017,000017,Locust Fork,LOCUST FORK,exact_normalized,100.0,100.0,1,PINE MOUNTAIN,81.48,ROSA,60.0,True,False,,1,,,17,34,17,,True,compatible,True,False
116,BLOUNT,DALLAS-SELFVILLE,DALLAS SELFVILLE,DALLAS SELFVILLE,2014-General-Blount.xlsx,precinct_rows,False,01009000018,000018,Dallas/Selfville,DALLAS SELFVILLE,exact_normalized,100.0,100.0,1,PINE MOUNTAIN,81.48,ROSA,60.0,True,False,,1,,,17,34,17,,True,compatible,True,False
117,BLOUNT,REMLAP,REMLAP,REMLAP,2014-General-Blount.xlsx,precinct_rows,False,01009000019,000019,Remlap,REMLAP,exact_normalized,100.0,100.0,1,PINE MOUNTAIN,81.48,ROSA,60.0,True,False,,1,,,17,34,17,,True,compatible,True,False
118,BLOUNT,PINE MOUNTAIN,PINE MOUNTAIN,PINE MOUNTAIN,2014-General-Blount.xlsx,precinct_rows,False,01009000020,000020,Pine Mountain,PINE MOUNTAIN,exact_normalized,100.0,100.0,1,PINE MOUNTAIN,81.48,ROSA,60.0,True,False,,1,,,17,34,17,,True,compatible,True,False
119,BLOUNT,ALLGOOD TOWN HALL,ALLGOOD TOWN HALL,ALLGOOD TOWN HALL,2014-General-Blount.xlsx,precinct_rows,False,01009000021,000021,Allgood Town Hall,ALLGOOD TOWN HALL,exact_normalized,100.0,100.0,1,PINE MOUNTAIN,81.48,ROSA,60.0,True,False,,1,,,17,34,17,,True,compatible,True,False
120,BLOUNT,ONEONTA,ONEONTA,ONEONTA,2014-General-Blount.xlsx,precinct_rows,False,01009000022,000022,Oneonta,ONEONTA,exact_normalized,100.0,100.0,1,PINE MOUNTAIN,81.48,ROSA,60.0,True,False,,1,,,17,11;34,17,,True,compatible,True,False
121,BLOUNT,ROSA,ROSA,ROSA,2014-General-Blount.xlsx,precinct_rows,False,01009000023,000023,Rosa,ROSA,exact_normalized,100.0,100.0,1,PINE MOUNTAIN,81.48,ROSA,60.0,True,False,,1,,11,17,11,17,True,True,compatible,True,False
122,BLOUNT,ROCK SPRINGS,ROCK SPRINGS,ROCK SPRINGS,2014-General-Blount.xlsx,precinct_rows,False,01009000024,000024,Rock Springs,ROCK SPRINGS,exact_normalized,100.0,100.0,1,PINE MOUNTAIN,81.48,ROSA,60.0,True,False,,1,,,9,27,9,,True,compatible,True,False
123,BLOUNT,ABSENTEE,ABSENTEE,ABSENTEE,2014-General-Blount.xlsx,precinct_rows,True,,,,,non_geographic,,,0,,,,,False,False,,,,11;13,9;17,,,False,False,conflict,False,False
124,BLOUNT,PROFESSIONAL,PROFESSIONAL,PROFESSIONAL,2014-General-Blount.xlsx,precinct_rows,False,01009000009,000009,Royal,ROYAL,review,60.0,7.37,1,ONEONTA,52.63,ROSA,51.43,False,True,low_or_ambiguous_score,,,11,9;17,11,9;17,True,True,compatible,False,False
125,BLOUNT,CALCULATED TOTALS,CALCULATED TOTALS,CALCULATED TOTALS,2014-General-Blount.xlsx,precinct_rows,True,,,,,non_geographic,,,0,,,,,False,False,,,,,,,,,,no_election_evidence,False,False
126,BLOUNT,REPORTED TOTALS,REPORTED TOTALS,REPORTED TOTALS,2014-General-Blount.xlsx,precinct_rows,True,,,,,non_geographic,,,0,,,,,False,False,,,,,,,,,,no_election_evidence,False,False
127,BULLOCK,ABERFOIL,ABERFOIL,ABERFOIL,2014-General-Bullock.xlsx,contest_rows,False,010110004-1,0004-1,Aberfoil,ABERFOIL,exact_normalized,100.0,100.0,1,ONEONTA,52.63,ROSA,51.43,True,False,,1,,84,28,84,28,True,True,compatible,True,False
128,BULLOCK,ABSENTEE,ABSENTEE,ABSENTEE,2014-General-Bullock.xlsx,contest_rows,True,,,,,non_geographic,,,0,,,,,False,False,,,,84,28,,,False,False,conflict,False,False
129,BULLOCK,CORINTH,CORINTH,CORINTH,2014-General-Bullock.xlsx,contest_rows,False,010110006-2,0006-2,Corinth,CORINTH,exact_normalized,100.0,100.0,1,ONEONTA,52.63,ROSA,51.43,True,False,,1,,84,28,84,28,True,True,compatible,True,False
130,BULLOCK,CORNERSTONE,CORNERSTONE,CORNERSTONE,2014-General-Bullock.xlsx,contest_rows,False,01011000009,000009,Cornerstone,CORNERSTONE,exact_normalized,100.0,100.0,1,ONEONTA,52.63,ROSA,51.43,True,False,,1,,84,28,84,28,True,True,compatible,True,False
131,BULLOCK,FITZPATRICK,FITZPATRICK,FITZPATRICK,2014-General-Bullock.xlsx,contest_rows,False,010110008-1,0008-1,Fitzpatrick,FITZPATRICK,exact_normalized,100.0,100.0,1,ONEONTA,52.63,ROSA,51.43,True,False,,1,,84,28,84,28,True,True,compatible,True,False
132,BULLOCK,GUERRYTON/SEHOY PLANT RD,GUERRYTON SEHOY PLANT RD,GUERRYTON SEHOY PLANT RD,2014-General-Bullock.xlsx,contest_rows,False,010110002-1,0002-1,Guerryton,GUERRYTON,fuzzy_medium,90.0,40.91,1,CORNERSTONE,49.09,SARDIS,45.0,True,False,,1,,84,28,84,28,True,True,compatible,True,False
133,BULLOCK,INDIAN CREEK,INDIAN CREEK,INDIAN CREEK,2014-General-Bullock.xlsx,contest_rows,False,01011000005,000005,Indian Creek,INDIAN CREEK,exact_normalized,100.0,100.0,1,CORNERSTONE,49.09,SARDIS,45.0,True,False,,1,,84,28,84,28,True,True,compatible,True,False
134,BULLOCK,INVERNESS,INVERNESS,INVERNESS,2014-General-Bullock.xlsx,contest_rows,False,01011000007,000007,Inverness,INVERNESS,exact_normalized,100.0,100.0,1,CORNERSTONE,49.09,SARDIS,45.0,True,False,,1,,84,28,84,28,True,True,compatible,True,False
135,BULLOCK,MIDWAY,MIDWAY,MIDWAY,2014-General-Bullock.xlsx,contest_rows,False,010110001-1,0001-1,Midway,MIDWAY,exact_normalized,100.0,100.0,1,CORNERSTONE,49.09,SARDIS,45.0,True,False,,1,,84,28,84,28,True,True,compatible,True,False
136,BULLOCK,PEACHBURG,PEACHBURG,PEACHBURG,2014-General-Bullock.xlsx,contest_rows,False,010110002-2,0002-2,Peachburg,PEACHBURG,exact_normalized,100.0,100.0,1,CORNERSTONE,49.09,SARDIS,45.0,True,False,,1,,84,28,84,28,True,True,compatible,True,False
137,BULLOCK,PEROTE,PEROTE,PEROTE,2014-General-Bullock.xlsx,contest_rows,False,010110006-1,0006-1,Perote,PEROTE,exact_normalized,100.0,100.0,1,CORNERSTONE,49.09,SARDIS,45.0,True,False,,1,,84,28,84,28,True,True,compatible,True,False
138,BULLOCK,POST OAK,POST OAK,POST OAK,2014-General-Bullock.xlsx,contest_rows,False,01011000010,000010,Post Oak,POST OAK,exact_normalized,100.0,100.0,1,CORNERSTONE,49.09,SARDIS,45.0,True,False,,1,,84,28,84,28,True,True,compatible,True,False
139,BULLOCK,PROVISIONAL,PROVISIONAL,PROVISIONAL,2014-General-Bullock.xlsx,contest_rows,True,,,,,non_geographic,,,0,,,,,False,False,,,,84,28,,,False,False,conflict,False,False
140,BULLOCK,SARDIS,SARDIS,SARDIS,2014-General-Bullock.xlsx,contest_rows,False,010110004-2,0004-2,Sardis,SARDIS,exact_normalized,100.0,100.0,1,CORNERSTONE,49.09,SARDIS,45.0,True,False,,1,,84,28,84,28,True,True,compatible,True,False
