roster_id,build_run_id,incumbency_evidence_id,cycle,state_code,chamber,district,incumbent_name,party_family,incumbent_ran,open_seat,dem_incumbent,rep_incumbent,incumbency_balance,existing_roster_status,comparison_status,review_status,resolution_rationale,evidence_method,evidence_url
AL26INC-E7BA46D242666532EBFF,RUN-504CE4C4DF904D88A5A40D268F3FCEAB,INCEV-D4D88D3A26A778725657,2026,AL,lower,60,Juandalynn Givan,democratic,0,1,0,0,0,open,agrees,approved,Populated workbook and existing candidate-derived race roster agree.,Current roster; incumbent identity from ElectIndex/MultiState aggregation; Ballotpedia/Wikipedia links supplied for audit,https://raw.githubusercontent.com/ElectIndex/26_us_forecast_data/main/leg_races_2026.csv
AL26INC-816B30D9D27205C100C0,RUN-504CE4C4DF904D88A5A40D268F3FCEAB,INCEV-48A73958E28ACA6C11B6,2026,AL,lower,61,Ron Bolton,republican,1,0,0,1,-1,incumbent_running,agrees,approved,Populated workbook and existing candidate-derived race roster agree.,Current roster; incumbent identity from ElectIndex/MultiState aggregation; Ballotpedia/Wikipedia links supplied for audit,https://raw.githubusercontent.com/ElectIndex/26_us_forecast_data/main/leg_races_2026.csv
AL26INC-D1F1EF301E76C514EF9B,RUN-504CE4C4DF904D88A5A40D268F3FCEAB,INCEV-A98113D0884424B17D29,2026,AL,lower,62,Bill Lamb,republican,1,0,0,1,-1,incumbent_running,agrees,approved,Populated workbook and existing candidate-derived race roster agree.,Current roster; incumbent identity from ElectIndex/MultiState aggregation; Ballotpedia/Wikipedia links supplied for audit,https://raw.githubusercontent.com/ElectIndex/26_us_forecast_data/main/leg_races_2026.csv
AL26INC-DFDF1DE806BE0A88DD7A,RUN-504CE4C4DF904D88A5A40D268F3FCEAB,INCEV-C951DCD496F601C61B7E,2026,AL,lower,63,Norman Crow,republican,1,0,0,1,-1,incumbent_running,agrees,approved,Populated workbook and existing candidate-derived race roster agree.,Current roster; incumbent identity from ElectIndex/MultiState aggregation; Ballotpedia/Wikipedia links supplied for audit,https://raw.githubusercontent.com/ElectIndex/26_us_forecast_data/main/leg_races_2026.csv
AL26INC-2F45BB676F3202D7766D,RUN-504CE4C4DF904D88A5A40D268F3FCEAB,INCEV-8A9997184E00A88BE026,2026,AL,lower,64,Donna Givens,republican,1,0,0,1,-1,incumbent_running,agrees,approved,Populated workbook and existing candidate-derived race roster agree.,Current roster; incumbent identity from ElectIndex/MultiState aggregation; Ballotpedia/Wikipedia links supplied for audit,https://raw.githubusercontent.com/ElectIndex/26_us_forecast_data/main/leg_races_2026.csv
AL26INC-6917815A50E8CA093DD1,RUN-504CE4C4DF904D88A5A40D268F3FCEAB,INCEV-9AC17DAC7333D1DE94DB,2026,AL,lower,65,Brett Easterbrook,republican,0,1,0,0,0,open,agrees,approved,Populated workbook and existing candidate-derived race roster agree.,Current roster; incumbent identity from ElectIndex/MultiState aggregation; Ballotpedia/Wikipedia links supplied for audit,https://raw.githubusercontent.com/ElectIndex/26_us_forecast_data/main/leg_races_2026.csv
AL26INC-1F2755A8CFD82736B78B,RUN-504CE4C4DF904D88A5A40D268F3FCEAB,INCEV-9AD5E87B5D96BBA069D5,2026,AL,lower,66,Alan Baker,republican,1,0,0,1,-1,incumbent_running,agrees,approved,Populated workbook and existing candidate-derived race roster agree.,Current roster; incumbent identity from ElectIndex/MultiState aggregation; Ballotpedia/Wikipedia links supplied for audit,https://raw.githubusercontent.com/ElectIndex/26_us_forecast_data/main/leg_races_2026.csv
AL26INC-DC3CCD98E05858B4347B,RUN-504CE4C4DF904D88A5A40D268F3FCEAB,INCEV-4EA10D7275EDD3B980BA,2026,AL,lower,67,Prince Chestnut,democratic,1,0,1,0,1,incumbent_running,agrees,approved,Populated workbook and existing candidate-derived race roster agree.,Current roster; incumbent identity from ElectIndex/MultiState aggregation; Ballotpedia/Wikipedia links supplied for audit,https://raw.githubusercontent.com/ElectIndex/26_us_forecast_data/main/leg_races_2026.csv
AL26INC-ADEECFC04C22C7900774,RUN-504CE4C4DF904D88A5A40D268F3FCEAB,INCEV-F8D46D0E834DCC62F50E,2026,AL,lower,68,Thomas Jackson,democratic,1,0,1,0,1,incumbent_running,agrees,approved,Populated workbook and existing candidate-derived race roster agree.,Current roster; incumbent identity from ElectIndex/MultiState aggregation; Ballotpedia/Wikipedia links supplied for audit,https://raw.githubusercontent.com/ElectIndex/26_us_forecast_data/main/leg_races_2026.csv
AL26INC-0C76DF11F6B8CF324C06,RUN-504CE4C4DF904D88A5A40D268F3FCEAB,INCEV-CF2838571104CFA13FCC,2026,AL,lower,69,Kelvin Lawrence,democratic,1,0,1,0,1,incumbent_running,agrees,approved,Populated workbook and existing candidate-derived race roster agree.,Current roster; incumbent identity from ElectIndex/MultiState aggregation; Ballotpedia/Wikipedia links supplied for audit,https://raw.githubusercontent.com/ElectIndex/26_us_forecast_data/main/leg_races_2026.csv
AL26INC-FC6D30D1BA72041005EB,RUN-504CE4C4DF904D88A5A40D268F3FCEAB,INCEV-F57F95B38FCC123BAE6E,2026,AL,lower,70,Chris England,democratic,1,0,1,0,1,incumbent_running,agrees,approved,Populated workbook and existing candidate-derived race roster agree.,Current roster; incumbent identity from ElectIndex/MultiState aggregation; Ballotpedia/Wikipedia links supplied for audit,https://raw.githubusercontent.com/ElectIndex/26_us_forecast_data/main/leg_races_2026.csv
AL26INC-8B96365F3E7B53F1CF62,RUN-504CE4C4DF904D88A5A40D268F3FCEAB,INCEV-B553032C1C60CCA40752,2026,AL,lower,71,A.J. McCampbell,democratic,1,0,1,0,1,incumbent_running,agrees,approved,Populated workbook and existing candidate-derived race roster agree.,Current roster; incumbent identity from ElectIndex/MultiState aggregation; Ballotpedia/Wikipedia links supplied for audit,https://raw.githubusercontent.com/ElectIndex/26_us_forecast_data/main/leg_races_2026.csv
AL26INC-BD167BF59723C7BCEF81,RUN-504CE4C4DF904D88A5A40D268F3FCEAB,INCEV-2B2F0C7B50605678F37A,2026,AL,lower,72,Curtis Travis,democratic,1,0,1,0,1,incumbent_running,agrees,approved,Populated workbook and existing candidate-derived race roster agree.,Current roster; incumbent identity from ElectIndex/MultiState aggregation; Ballotpedia/Wikipedia links supplied for audit,https://raw.githubusercontent.com/ElectIndex/26_us_forecast_data/main/leg_races_2026.csv
AL26INC-70A45682CED73C398297,RUN-504CE4C4DF904D88A5A40D268F3FCEAB,INCEV-23579327F81E86C67B67,2026,AL,lower,73,Kenneth Paschal,republican,1,0,0,1,-1,incumbent_running,agrees,approved,Populated workbook and existing candidate-derived race roster agree.,Current roster; incumbent identity from ElectIndex/MultiState aggregation; Ballotpedia/Wikipedia links supplied for audit,https://raw.githubusercontent.com/ElectIndex/26_us_forecast_data/main/leg_races_2026.csv
AL26INC-EDB99DAB3CC315A252CE,RUN-504CE4C4DF904D88A5A40D268F3FCEAB,INCEV-110519BA5669B3463B0D,2026,AL,lower,74,Phillip Ensler,democratic,0,1,0,0,0,open,agrees,approved,Populated workbook and existing candidate-derived race roster agree.,Current roster; incumbent identity from ElectIndex/MultiState aggregation; Ballotpedia/Wikipedia links supplied for audit,https://raw.githubusercontent.com/ElectIndex/26_us_forecast_data/main/leg_races_2026.csv
AL26INC-242DA86D7AD00F72D35F,RUN-504CE4C4DF904D88A5A40D268F3FCEAB,INCEV-C285EE91E11C7BC585DC,2026,AL,lower,75,Reed Ingram,republican,1,0,0,1,-1,incumbent_running,agrees,approved,Populated workbook and existing candidate-derived race roster agree.,Current roster; incumbent identity from ElectIndex/MultiState aggregation; Ballotpedia/Wikipedia links supplied for audit,https://raw.githubusercontent.com/ElectIndex/26_us_forecast_data/main/leg_races_2026.csv
AL26INC-5A4740979A4153BE7B0F,RUN-504CE4C4DF904D88A5A40D268F3FCEAB,INCEV-DD00534F008ED45B7436,2026,AL,lower,76,Penni McClammy,democratic,1,0,1,0,1,incumbent_running,agrees,approved,Populated workbook and existing candidate-derived race roster agree.,Current roster; incumbent identity from ElectIndex/MultiState aggregation; Ballotpedia/Wikipedia links supplied for audit,https://raw.githubusercontent.com/ElectIndex/26_us_forecast_data/main/leg_races_2026.csv
AL26INC-3CE1B5079E47F709EAD2,RUN-504CE4C4DF904D88A5A40D268F3FCEAB,INCEV-45716F07DF66B53EBA06,2026,AL,lower,77,TaShina Morris,democratic,1,0,1,0,1,incumbent_running,agrees,approved,Populated workbook and existing candidate-derived race roster agree.,Current roster; incumbent identity from ElectIndex/MultiState aggregation; Ballotpedia/Wikipedia links supplied for audit,https://raw.githubusercontent.com/ElectIndex/26_us_forecast_data/main/leg_races_2026.csv
AL26INC-9432AB6572E15BCDC28F,RUN-504CE4C4DF904D88A5A40D268F3FCEAB,INCEV-474BB5650DF000659C00,2026,AL,lower,78,Kenyatté Hassell,democratic,1,0,1,0,1,incumbent_running,agrees,approved,Populated workbook and existing candidate-derived race roster agree.,Current roster; incumbent identity from ElectIndex/MultiState aggregation; Ballotpedia/Wikipedia links supplied for audit,https://raw.githubusercontent.com/ElectIndex/26_us_forecast_data/main/leg_races_2026.csv
AL26INC-72F156BB2D6D813A629A,RUN-504CE4C4DF904D88A5A40D268F3FCEAB,INCEV-0A71C4AD3416BB893B74,2026,AL,lower,79,Joe Lovvorn,republican,1,0,0,1,-1,incumbent_running,agrees,approved,Populated workbook and existing candidate-derived race roster agree.,Current roster; incumbent identity from ElectIndex/MultiState aggregation; Ballotpedia/Wikipedia links supplied for audit,https://raw.githubusercontent.com/ElectIndex/26_us_forecast_data/main/leg_races_2026.csv
AL26INC-7FC575FD16EA5A3B21C3,RUN-504CE4C4DF904D88A5A40D268F3FCEAB,INCEV-E704CB5D510ACFEC8D5B,2026,AL,lower,80,Chris Blackshear,republican,1,0,0,1,-1,incumbent_running,agrees,approved,Populated workbook and existing candidate-derived race roster agree.,Current roster; incumbent identity from ElectIndex/MultiState aggregation; Ballotpedia/Wikipedia links supplied for audit,https://raw.githubusercontent.com/ElectIndex/26_us_forecast_data/main/leg_races_2026.csv
AL26INC-62D8CA215185CA399209,RUN-504CE4C4DF904D88A5A40D268F3FCEAB,INCEV-A88ED5CDD1274267B28E,2026,AL,lower,81,Ed Oliver,republican,1,0,0,1,-1,incumbent_running,agrees,approved,Populated workbook and existing candidate-derived race roster agree.,Current roster; incumbent identity from ElectIndex/MultiState aggregation; Ballotpedia/Wikipedia links supplied for audit,https://raw.githubusercontent.com/ElectIndex/26_us_forecast_data/main/leg_races_2026.csv
AL26INC-930AEFD163A258502C81,RUN-504CE4C4DF904D88A5A40D268F3FCEAB,INCEV-E050C320521FED76013F,2026,AL,lower,82,Pebblin Warren,democratic,1,0,1,0,1,incumbent_running,agrees,approved,Populated workbook and existing candidate-derived race roster agree.,Current roster; incumbent identity from ElectIndex/MultiState aggregation; Ballotpedia/Wikipedia links supplied for audit,https://raw.githubusercontent.com/ElectIndex/26_us_forecast_data/main/leg_races_2026.csv
AL26INC-0F2422B407E35B09E281,RUN-504CE4C4DF904D88A5A40D268F3FCEAB,INCEV-F09893428141968D142F,2026,AL,lower,83,Jeremy Gray,democratic,1,0,1,0,1,incumbent_running,agrees,approved,Populated workbook and existing candidate-derived race roster agree.,Current roster; incumbent identity from ElectIndex/MultiState aggregation; Ballotpedia/Wikipedia links supplied for audit,https://raw.githubusercontent.com/ElectIndex/26_us_forecast_data/main/leg_races_2026.csv
AL26INC-F6A80BC522F22E078004,RUN-504CE4C4DF904D88A5A40D268F3FCEAB,INCEV-9922EDE340DCC011924B,2026,AL,lower,84,Berry Forte,democratic,1,0,1,0,1,incumbent_running,agrees,approved,Populated workbook and existing candidate-derived race roster agree.,Current roster; incumbent identity from ElectIndex/MultiState aggregation; Ballotpedia/Wikipedia links supplied for audit,https://raw.githubusercontent.com/ElectIndex/26_us_forecast_data/main/leg_races_2026.csv
AL26INC-5DF51516228809B00123,RUN-504CE4C4DF904D88A5A40D268F3FCEAB,INCEV-70A2C8A811CD8A8E73D2,2026,AL,lower,85,Rick Rehm,republican,1,0,0,1,-1,incumbent_running,agrees,approved,Populated workbook and existing candidate-derived race roster agree.,Current roster; incumbent identity from ElectIndex/MultiState aggregation; Ballotpedia/Wikipedia links supplied for audit,https://raw.githubusercontent.com/ElectIndex/26_us_forecast_data/main/leg_races_2026.csv
AL26INC-893473452911C37B126F,RUN-504CE4C4DF904D88A5A40D268F3FCEAB,INCEV-C88772C2FDC99D068AC5,2026,AL,lower,86,Paul Lee,republican,1,0,0,1,-1,incumbent_running,agrees,approved,Populated workbook and existing candidate-derived race roster agree.,Current roster; incumbent identity from ElectIndex/MultiState aggregation; Ballotpedia/Wikipedia links supplied for audit,https://raw.githubusercontent.com/ElectIndex/26_us_forecast_data/main/leg_races_2026.csv
AL26INC-D63C9893711A77BD39B5,RUN-504CE4C4DF904D88A5A40D268F3FCEAB,INCEV-A7A8451B144AA2C6135F,2026,AL,lower,87,Jeff Sorrells,republican,1,0,0,1,-1,incumbent_running,agrees,approved,Populated workbook and existing candidate-derived race roster agree.,Current roster; incumbent identity from ElectIndex/MultiState aggregation; Ballotpedia/Wikipedia links supplied for audit,https://raw.githubusercontent.com/ElectIndex/26_us_forecast_data/main/leg_races_2026.csv
AL26INC-97FDAF0EB78BD931E51B,RUN-504CE4C4DF904D88A5A40D268F3FCEAB,INCEV-03A0E09913A85C67B2CE,2026,AL,lower,88,Jerry Starnes,republican,1,0,0,1,-1,incumbent_running,agrees,approved,Populated workbook and existing candidate-derived race roster agree.,Current roster; incumbent identity from ElectIndex/MultiState aggregation; Ballotpedia/Wikipedia links supplied for audit,https://raw.githubusercontent.com/ElectIndex/26_us_forecast_data/main/leg_races_2026.csv
AL26INC-90A7500CE8C2C51EF077,RUN-504CE4C4DF904D88A5A40D268F3FCEAB,INCEV-0AEEFE4C4EC76DD47DB9,2026,AL,lower,89,Marcus Paramore,republican,1,0,0,1,-1,incumbent_running,agrees,approved,Populated workbook and existing candidate-derived race roster agree.,Current roster; incumbent identity from ElectIndex/MultiState aggregation; Ballotpedia/Wikipedia links supplied for audit,https://raw.githubusercontent.com/ElectIndex/26_us_forecast_data/main/leg_races_2026.csv
AL26INC-CBFE7B1485BA1E44B6C1,RUN-504CE4C4DF904D88A5A40D268F3FCEAB,INCEV-CCF7A895656787314B4A,2026,AL,lower,90,Chris Sells,republican,1,0,0,1,-1,incumbent_running,agrees,approved,Populated workbook and existing candidate-derived race roster agree.,Current roster; incumbent identity from ElectIndex/MultiState aggregation; Ballotpedia/Wikipedia links supplied for audit,https://raw.githubusercontent.com/ElectIndex/26_us_forecast_data/main/leg_races_2026.csv
AL26INC-263BD370854B26F95EC5,RUN-504CE4C4DF904D88A5A40D268F3FCEAB,INCEV-4F07C190CBC44A7930D3,2026,AL,lower,91,Rhett Marques,republican,0,1,0,0,0,open,agrees,approved,Populated workbook and existing candidate-derived race roster agree.,Current roster; incumbent identity from ElectIndex/MultiState aggregation; Ballotpedia/Wikipedia links supplied for audit,https://raw.githubusercontent.com/ElectIndex/26_us_forecast_data/main/leg_races_2026.csv
AL26INC-3925E8D280ED2A58FBAC,RUN-504CE4C4DF904D88A5A40D268F3FCEAB,INCEV-67209CD63344512618CE,2026,AL,lower,92,Matthew Hammett,republican,1,0,0,1,-1,incumbent_running,agrees,approved,Populated workbook and existing candidate-derived race roster agree.,Current roster; incumbent identity from ElectIndex/MultiState aggregation; Ballotpedia/Wikipedia links supplied for audit,https://raw.githubusercontent.com/ElectIndex/26_us_forecast_data/main/leg_races_2026.csv
AL26INC-3857867747D1C40ED9D0,RUN-504CE4C4DF904D88A5A40D268F3FCEAB,INCEV-67143195513065EDBE04,2026,AL,lower,93,Steve Clouse,republican,1,0,0,1,-1,incumbent_running,agrees,approved,Populated workbook and existing candidate-derived race roster agree.,Current roster; incumbent identity from ElectIndex/MultiState aggregation; Ballotpedia/Wikipedia links supplied for audit,https://raw.githubusercontent.com/ElectIndex/26_us_forecast_data/main/leg_races_2026.csv
AL26INC-0406932B06ADD1B04432,RUN-504CE4C4DF904D88A5A40D268F3FCEAB,INCEV-87987D815B640AC4269A,2026,AL,lower,94,Jennifer Fidler,republican,1,0,0,1,-1,incumbent_running,agrees,approved,Populated workbook and existing candidate-derived race roster agree.,Current roster; incumbent identity from ElectIndex/MultiState aggregation; Ballotpedia/Wikipedia links supplied for audit,https://raw.githubusercontent.com/ElectIndex/26_us_forecast_data/main/leg_races_2026.csv
AL26INC-ADC4B7776A928E0F8F45,RUN-504CE4C4DF904D88A5A40D268F3FCEAB,INCEV-CDF59B10BA28D510A432,2026,AL,lower,95,Frances Holk-Jones,republican,1,0,0,1,-1,incumbent_running,agrees,approved,Populated workbook and existing candidate-derived race roster agree.,Current roster; incumbent identity from ElectIndex/MultiState aggregation; Ballotpedia/Wikipedia links supplied for audit,https://raw.githubusercontent.com/ElectIndex/26_us_forecast_data/main/leg_races_2026.csv
AL26INC-8B4F9DFB8868A022C26A,RUN-504CE4C4DF904D88A5A40D268F3FCEAB,INCEV-3902E4C2390D5A99FE32,2026,AL,lower,96,Matt Simpson,republican,0,1,0,0,0,open,agrees,approved,Populated workbook and existing candidate-derived race roster agree.,Current roster; incumbent identity from ElectIndex/MultiState aggregation; Ballotpedia/Wikipedia links supplied for audit,https://raw.githubusercontent.com/ElectIndex/26_us_forecast_data/main/leg_races_2026.csv
AL26INC-3F4289B3F01DE60F6C42,RUN-504CE4C4DF904D88A5A40D268F3FCEAB,INCEV-F5688452F9149694BAF0,2026,AL,lower,97,Adline Clarke,democratic,1,0,1,0,1,incumbent_running,agrees,approved,Populated workbook and existing candidate-derived race roster agree.,Current roster; incumbent identity from ElectIndex/MultiState aggregation; Ballotpedia/Wikipedia links supplied for audit,https://raw.githubusercontent.com/ElectIndex/26_us_forecast_data/main/leg_races_2026.csv
AL26INC-AF7A684F136BB812AD0D,RUN-504CE4C4DF904D88A5A40D268F3FCEAB,INCEV-BB1D29C85E3B2EBEC0CB,2026,AL,lower,98,Napoleon Bracy,democratic,1,0,1,0,1,incumbent_running,agrees,approved,Populated workbook and existing candidate-derived race roster agree.,Current roster; incumbent identity from ElectIndex/MultiState aggregation; Ballotpedia/Wikipedia links supplied for audit,https://raw.githubusercontent.com/ElectIndex/26_us_forecast_data/main/leg_races_2026.csv
AL26INC-293D4780DEF3919F2781,RUN-504CE4C4DF904D88A5A40D268F3FCEAB,INCEV-8CF4441EC7F249294C3C,2026,AL,lower,99,Sam Jones,democratic,1,0,1,0,1,incumbent_running,agrees,approved,Populated workbook and existing candidate-derived race roster agree.,Current roster; incumbent identity from ElectIndex/MultiState aggregation; Ballotpedia/Wikipedia links supplied for audit,https://raw.githubusercontent.com/ElectIndex/26_us_forecast_data/main/leg_races_2026.csv
AL26INC-240C62DC8F61C6407CA8,RUN-504CE4C4DF904D88A5A40D268F3FCEAB,INCEV-6F4A48566BB5A59B6B9F,2026,AL,lower,100,Mark Shirey,republican,1,0,0,1,-1,incumbent_running,agrees,approved,Populated workbook and existing candidate-derived race roster agree.,Current roster; incumbent identity from ElectIndex/MultiState aggregation; Ballotpedia/Wikipedia links supplied for audit,https://raw.githubusercontent.com/ElectIndex/26_us_forecast_data/main/leg_races_2026.csv
AL26INC-2957963D5CC67B97D6B2,RUN-504CE4C4DF904D88A5A40D268F3FCEAB,INCEV-B9605C7D0F40233557A9,2026,AL,lower,101,Chris Pringle,republican,1,0,0,1,-1,incumbent_running,agrees,approved,Populated workbook and existing candidate-derived race roster agree.,Current roster; incumbent identity from ElectIndex/MultiState aggregation; Ballotpedia/Wikipedia links supplied for audit,https://raw.githubusercontent.com/ElectIndex/26_us_forecast_data/main/leg_races_2026.csv
AL26INC-ADD636731808A4E9CBBB,RUN-504CE4C4DF904D88A5A40D268F3FCEAB,INCEV-3B2F9FD9C024E9FE0445,2026,AL,lower,102,Shane Stringer,republican,1,0,0,1,-1,incumbent_running,agrees,approved,Populated workbook and existing candidate-derived race roster agree.,Current roster; incumbent identity from ElectIndex/MultiState aggregation; Ballotpedia/Wikipedia links supplied for audit,https://raw.githubusercontent.com/ElectIndex/26_us_forecast_data/main/leg_races_2026.csv
AL26INC-5B48B4A11FE90F7E7268,RUN-504CE4C4DF904D88A5A40D268F3FCEAB,INCEV-16E56921BC216D5D07A8,2026,AL,lower,103,Barbara Drummond,democratic,1,0,1,0,1,incumbent_running,agrees,approved,Populated workbook and existing candidate-derived race roster agree.,Current roster; incumbent identity from ElectIndex/MultiState aggregation; Ballotpedia/Wikipedia links supplied for audit,https://raw.githubusercontent.com/ElectIndex/26_us_forecast_data/main/leg_races_2026.csv
AL26INC-50C40DA3A3EB7607E4B3,RUN-504CE4C4DF904D88A5A40D268F3FCEAB,INCEV-CE5D571F424E72471CF8,2026,AL,lower,104,Margie Wilcox,republican,1,0,0,1,-1,incumbent_running,agrees,approved,Populated workbook and existing candidate-derived race roster agree.,Current roster; incumbent identity from ElectIndex/MultiState aggregation; Ballotpedia/Wikipedia links supplied for audit,https://raw.githubusercontent.com/ElectIndex/26_us_forecast_data/main/leg_races_2026.csv
AL26INC-A4332A669540426FE3B9,RUN-504CE4C4DF904D88A5A40D268F3FCEAB,INCEV-E81E3B9AB67A8F4661FE,2026,AL,lower,105,Chip Brown,republican,1,0,0,1,-1,incumbent_running,agrees,approved,Populated workbook and existing candidate-derived race roster agree.,Current roster; incumbent identity from ElectIndex/MultiState aggregation; Ballotpedia/Wikipedia links supplied for audit,https://raw.githubusercontent.com/ElectIndex/26_us_forecast_data/main/leg_races_2026.csv
AL26INC-7FEA367B0D7753D7CE30,RUN-504CE4C4DF904D88A5A40D268F3FCEAB,INCEV-F9E2B321A8209573F1E3,2026,AL,upper,1,Tim Melson,republican,1,0,0,1,-1,incumbent_running,agrees,approved,Populated workbook and existing candidate-derived race roster agree.,Current roster; incumbent identity from ElectIndex/MultiState aggregation; Ballotpedia/Wikipedia links supplied for audit,https://raw.githubusercontent.com/ElectIndex/26_us_forecast_data/main/leg_races_2026.csv
AL26INC-A4AFFD378AAD0AFD6C42,RUN-504CE4C4DF904D88A5A40D268F3FCEAB,INCEV-EB46507CA19FE91FDA29,2026,AL,upper,2,Tom Butler,republican,0,1,0,0,0,open,agrees,approved,Populated workbook and existing candidate-derived race roster agree.,Current roster; incumbent identity from ElectIndex/MultiState aggregation; Ballotpedia/Wikipedia links supplied for audit,https://raw.githubusercontent.com/ElectIndex/26_us_forecast_data/main/leg_races_2026.csv
AL26INC-0940E8E4E0D664A42800,RUN-504CE4C4DF904D88A5A40D268F3FCEAB,INCEV-F7FEBED6D575A97303EB,2026,AL,upper,3,Arthur Orr,republican,1,0,0,1,-1,incumbent_running,agrees,approved,Populated workbook and existing candidate-derived race roster agree.,Current roster; incumbent identity from ElectIndex/MultiState aggregation; Ballotpedia/Wikipedia links supplied for audit,https://raw.githubusercontent.com/ElectIndex/26_us_forecast_data/main/leg_races_2026.csv
AL26INC-5980336178552B2BA548,RUN-504CE4C4DF904D88A5A40D268F3FCEAB,INCEV-DB0CC06D8C2F4A500B3E,2026,AL,upper,4,Garlan Gudger,republican,1,0,0,1,-1,incumbent_running,agrees,approved,Populated workbook and existing candidate-derived race roster agree.,Current roster; incumbent identity from ElectIndex/MultiState aggregation; Ballotpedia/Wikipedia links supplied for audit,https://raw.githubusercontent.com/ElectIndex/26_us_forecast_data/main/leg_races_2026.csv
AL26INC-BC607CA1A190204F63A4,RUN-504CE4C4DF904D88A5A40D268F3FCEAB,INCEV-4DBA03E1C5F331EC2856,2026,AL,upper,5,Matt Woods,republican,1,0,0,1,-1,incumbent_running,agrees,approved,Populated workbook and existing candidate-derived race roster agree.,Current roster; incumbent identity from ElectIndex/MultiState aggregation; Ballotpedia/Wikipedia links supplied for audit,https://raw.githubusercontent.com/ElectIndex/26_us_forecast_data/main/leg_races_2026.csv
AL26INC-1AFE181E22BA11CFFD0B,RUN-504CE4C4DF904D88A5A40D268F3FCEAB,INCEV-5249545D547B95796881,2026,AL,upper,6,Larry Stutts,republican,1,0,0,1,-1,incumbent_running,agrees,approved,Populated workbook and existing candidate-derived race roster agree.,Current roster; incumbent identity from ElectIndex/MultiState aggregation; Ballotpedia/Wikipedia links supplied for audit,https://raw.githubusercontent.com/ElectIndex/26_us_forecast_data/main/leg_races_2026.csv
AL26INC-10404521F139ABDFBBD7,RUN-504CE4C4DF904D88A5A40D268F3FCEAB,INCEV-FA405E296D465E4AD364,2026,AL,upper,7,Sam Givhan,republican,1,0,0,1,-1,incumbent_running,agrees,approved,Populated workbook and existing candidate-derived race roster agree.,Current roster; incumbent identity from ElectIndex/MultiState aggregation; Ballotpedia/Wikipedia links supplied for audit,https://raw.githubusercontent.com/ElectIndex/26_us_forecast_data/main/leg_races_2026.csv
AL26INC-AD983FE84AF54F80FDC6,RUN-504CE4C4DF904D88A5A40D268F3FCEAB,INCEV-6EAC88B8161013FD4C1A,2026,AL,upper,8,Steve Livingston,republican,1,0,0,1,-1,incumbent_running,agrees,approved,Populated workbook and existing candidate-derived race roster agree.,Current roster; incumbent identity from ElectIndex/MultiState aggregation; Ballotpedia/Wikipedia links supplied for audit,https://raw.githubusercontent.com/ElectIndex/26_us_forecast_data/main/leg_races_2026.csv
AL26INC-1A4A57111613CFEA9839,RUN-504CE4C4DF904D88A5A40D268F3FCEAB,INCEV-3AFC7427AD379DB7850F,2026,AL,upper,9,Wes Kitchens,republican,1,0,0,1,-1,open,workbook_supported_correction,proposed,"Populated workbook identifies Wes Kitchens as running, while the existing candidate-derived race roster reports open; retain correction for review.",Current roster; incumbent identity from ElectIndex/MultiState aggregation; Ballotpedia/Wikipedia links supplied for audit,https://raw.githubusercontent.com/ElectIndex/26_us_forecast_data/main/leg_races_2026.csv
AL26INC-D8FF52D3570CEE56A45B,RUN-504CE4C4DF904D88A5A40D268F3FCEAB,INCEV-13CF31CEEDA1E29FA680,2026,AL,upper,10,Andrew Jones,republican,1,0,0,1,-1,incumbent_running,agrees,approved,Populated workbook and existing candidate-derived race roster agree.,Current roster; incumbent identity from ElectIndex/MultiState aggregation; Ballotpedia/Wikipedia links supplied for audit,https://raw.githubusercontent.com/ElectIndex/26_us_forecast_data/main/leg_races_2026.csv
AL26INC-9DF360A41DCC89E33D58,RUN-504CE4C4DF904D88A5A40D268F3FCEAB,INCEV-CE4B2D5E926AE51F52FC,2026,AL,upper,11,Lance Bell,republican,1,0,0,1,-1,incumbent_running,agrees,approved,Populated workbook and existing candidate-derived race roster agree.,Current roster; incumbent identity from ElectIndex/MultiState aggregation; Ballotpedia/Wikipedia links supplied for audit,https://raw.githubusercontent.com/ElectIndex/26_us_forecast_data/main/leg_races_2026.csv
AL26INC-1C3760D83F8A2C805D11,RUN-504CE4C4DF904D88A5A40D268F3FCEAB,INCEV-E547CA22CB45E14A5243,2026,AL,upper,12,Keith Kelley,republican,1,0,0,1,-1,incumbent_running,agrees,approved,Populated workbook and existing candidate-derived race roster agree.,Current roster; incumbent identity from ElectIndex/MultiState aggregation; Ballotpedia/Wikipedia links supplied for audit,https://raw.githubusercontent.com/ElectIndex/26_us_forecast_data/main/leg_races_2026.csv
AL26INC-597F027B9615E985C39F,RUN-504CE4C4DF904D88A5A40D268F3FCEAB,INCEV-21BD841EFC70ED76C391,2026,AL,upper,13,Randy Price,republican,1,0,0,1,-1,incumbent_running,agrees,approved,Populated workbook and existing candidate-derived race roster agree.,Current roster; incumbent identity from ElectIndex/MultiState aggregation; Ballotpedia/Wikipedia links supplied for audit,https://raw.githubusercontent.com/ElectIndex/26_us_forecast_data/main/leg_races_2026.csv
