state,year,chamber,district,dem_votes,rep_votes,dem_margin
MO,2006,house,3,7304.0,6417.0,6.464543400626776
MO,2006,house,4,4661.0,8176.0,-27.38178702188985
MO,2006,house,5,6652.0,6942.0,-2.1332941003383845
MO,2006,house,6,10240.0,2123.0,65.65558521394483
MO,2006,house,7,4471.0,8436.0,-30.719764468892848
MO,2006,house,8,6734.0,6482.0,1.9067796610169492
MO,2006,house,9,7931.0,6041.0,13.527054108216433
MO,2006,house,10,7165.0,4478.0,23.078244438718542
MO,2006,house,11,7954.0,6851.0,7.450185748058089
MO,2006,house,12,6674.0,9122.0,-15.497594327677893
MO,2006,house,13,,16406.0,
MO,2006,house,14,5778.0,8838.0,-20.935960591133004
MO,2006,house,15,6630.0,6907.0,-2.046243628573539
MO,2006,house,16,6478.0,8034.0,-10.722160970231533
MO,2006,house,17,7501.0,7796.0,-1.928482709027914
MO,2006,house,18,5840.0,6534.0,-5.60853402295135
MO,2006,house,19,6848.0,9447.0,-15.949677815280761
MO,2006,house,20,4764.0,7391.0,-21.612505141916905
MO,2006,house,21,6468.0,7084.0,-4.545454545454546
MO,2006,house,22,5695.0,6554.0,-7.012817372846763
MO,2006,house,23,11316.0,4150.0,46.333893702314754
MO,2006,house,24,8765.0,8976.0,-1.1893354376867145
MO,2006,house,25,8671.0,,
MO,2006,house,26,10791.0,,
MO,2006,house,27,6993.0,3304.0,35.825968728755946
MO,2006,house,28,,11351.0,
MO,2006,house,29,9661.0,3088.0,51.55698486155777
MO,2006,house,30,6905.0,8948.0,-12.887150697028954
MO,2006,house,31,8439.0,,
MO,2006,house,32,9272.0,6150.0,20.243807547659188
MO,2006,house,33,6833.0,6980.0,-1.064214870049953
MO,2006,house,34,5511.0,8029.0,-18.59675036927622
MO,2006,house,35,7843.0,11010.0,-16.798387524531904
MO,2006,house,36,4759.0,7572.0,-22.81242397210283
MO,2006,house,37,6956.0,,
MO,2006,house,38,5960.0,7480.0,-11.30952380952381
MO,2006,house,39,9753.0,2183.0,63.421581769437
MO,2006,house,40,3962.0,,
MO,2006,house,41,5855.0,,
MO,2006,house,42,8516.0,,
MO,2006,house,43,8359.0,,
MO,2006,house,44,11237.0,,
MO,2006,house,45,8681.0,,
MO,2006,house,46,8378.0,6032.0,16.280360860513532
MO,2006,house,47,7354.0,7732.0,-2.5056343629855493
MO,2006,house,48,7000.0,7646.0,-4.410760617233374
MO,2006,house,49,10576.0,,
MO,2006,house,50,8182.0,,
MO,2006,house,51,7793.0,,
MO,2006,house,52,10424.0,5322.0,32.40187984249968
MO,2006,house,53,7883.0,4298.0,29.43108119202036
MO,2006,house,54,6078.0,9184.0,-20.351199056480148
MO,2006,house,55,5269.0,8649.0,-24.285098433683
MO,2006,house,56,,13916.0,
MO,2006,house,57,6899.0,,
MO,2006,house,58,7213.0,,
MO,2006,house,59,5780.0,,
MO,2006,house,60,7611.0,,
MO,2006,house,61,7618.0,,
MO,2006,house,62,4019.0,9710.0,-41.452400029135404
MO,2006,house,63,7755.0,,
MO,2006,house,64,9090.0,,
MO,2006,house,65,10895.0,,
MO,2006,house,66,9502.0,,
MO,2006,house,67,7309.0,,
MO,2006,house,68,3144.0,7721.0,-42.1260929590428
MO,2006,house,69,7455.0,,
MO,2006,house,70,8508.0,,
MO,2006,house,71,8639.0,,
MO,2006,house,72,10403.0,,
MO,2006,house,73,9907.0,4247.0,39.988695775045926
MO,2006,house,74,12469.0,,
MO,2006,house,75,10848.0,,
MO,2006,house,76,9230.0,,
MO,2006,house,77,8254.0,,
MO,2006,house,78,9632.0,,
MO,2006,house,79,9148.0,4174.0,37.336736225791924
MO,2006,house,80,9802.0,,
MO,2006,house,81,9532.0,,
MO,2006,house,82,10035.0,5577.0,28.554957724827055
MO,2006,house,83,10460.0,,
MO,2006,house,84,,13555.0,
MO,2006,house,85,6870.0,7438.0,-3.969807100922561
MO,2006,house,86,7449.0,9597.0,-12.601196761703626
MO,2006,house,87,8199.0,9986.0,-9.826780313445147
MO,2006,house,88,,12350.0,
MO,2006,house,89,,12688.0,
MO,2006,house,90,6066.0,4777.0,11.887853914968183
MO,2006,house,91,8513.0,8762.0,-1.4413892908827786
MO,2006,house,92,6874.0,8695.0,-11.696319609480378
MO,2006,house,93,7239.0,7808.0,-3.781484681331827
MO,2006,house,94,8760.0,9184.0,-2.362906821221578
MO,2006,house,95,6764.0,10248.0,-20.479661415471433
MO,2006,house,96,7967.0,3596.0,37.80160857908847
MO,2006,house,97,5698.0,9359.0,-24.31427243142724
MO,2006,house,98,5585.0,7470.0,-14.438912294140176
MO,2006,house,99,5360.0,9643.0,-28.54762380857162
MO,2006,house,100,13003.0,,
MO,2006,house,101,7964.0,3963.0,33.54573656409826
MO,2006,house,102,7473.0,5062.0,19.234144395692063
MO,2006,house,103,10949.0,,
MO,2006,house,104,8076.0,4236.0,31.189083820662766
MO,2006,house,105,6830.0,5426.0,11.455613577023499
MO,2006,house,106,,9265.0,
MO,2006,house,107,9283.0,,
MO,2006,house,108,7661.0,1661.0,64.36387041407423
MO,2006,house,109,,12718.0,
MO,2006,house,110,10166.0,,
MO,2006,house,111,5405.0,7078.0,-13.402227028759112
MO,2006,house,112,5652.0,8516.0,-20.214568040654996
MO,2006,house,113,5513.0,7141.0,-12.865497076023392
MO,2006,house,114,4221.0,11061.0,-44.7585394581861
MO,2006,house,115,3957.0,9150.0,-39.62005035477226
MO,2006,house,116,,11866.0,
MO,2006,house,117,3767.0,8695.0,-39.54421441181191
MO,2006,house,118,4651.0,7320.0,-22.295547573302148
MO,2006,house,119,,10162.0,
MO,2006,house,120,6352.0,8051.0,-11.796153579115462
MO,2006,house,121,2708.0,6405.0,-40.56841874245583
MO,2006,house,122,6139.0,7948.0,-12.841627032015333
MO,2006,house,123,,11342.0,
MO,2006,house,124,8071.0,8043.0,0.1737619461337967
MO,2006,house,125,5131.0,7679.0,-19.89071038251366
MO,2006,house,126,4179.0,9709.0,-39.818548387096776
MO,2006,house,127,3683.0,8173.0,-37.87112010796221
MO,2006,house,128,,9266.0,
MO,2006,house,129,,8260.0,
MO,2006,house,130,3088.0,8110.0,-44.84729415967137
MO,2006,house,131,3409.0,7768.0,-38.99973159166145
MO,2006,house,132,5924.0,6503.0,-4.659209785145248
MO,2006,house,133,,10831.0,
MO,2006,house,134,5538.0,10492.0,-30.90455396132252
MO,2006,house,135,7890.0,9865.0,-11.123627147282455
MO,2006,house,136,6040.0,7678.0,-11.940516110220148
MO,2006,house,137,4567.0,3600.0,11.84033304763071
MO,2006,house,138,7172.0,5256.0,15.416800772449308
MO,2006,house,139,6693.0,8370.0,-11.133240390360486
MO,2006,house,140,4805.0,8953.0,-30.149731065561856
MO,2006,house,141,4885.0,10773.0,-37.60378081491889
MO,2006,house,142,,13614.0,
MO,2006,house,143,4181.0,8445.0,-33.771582448914934
MO,2006,house,144,,11235.0,
MO,2006,house,145,,11887.0,
MO,2006,house,146,3419.0,9502.0,-47.0783995046823
MO,2006,house,147,3896.0,6309.0,-23.645271925526703
MO,2006,house,148,2920.0,6088.0,-35.16873889875666
MO,2006,house,149,5369.0,7106.0,-13.923847695390782
MO,2006,house,150,4105.0,8119.0,-32.837041884816756
MO,2006,house,151,3422.0,8279.0,-41.50927271173404
MO,2006,house,152,10918.0,,
MO,2006,house,153,5787.0,6466.0,-5.5415000408063335
MO,2006,house,154,2802.0,7781.0,-47.04715109137295
MO,2006,house,155,,12463.0,
MO,2006,house,156,5774.0,7503.0,-13.02252014762371
MO,2006,house,157,,12605.0,
MO,2006,house,158,4251.0,7364.0,-26.80154972018941
MO,2006,house,159,5513.0,7230.0,-13.47406419210547
MO,2006,house,160,4676.0,6500.0,-16.32068718682892
MO,2006,house,161,5501.0,5349.0,1.400921658986175
MO,2006,house,162,6702.0,,
MO,2006,house,163,5451.0,3852.0,17.188003869719445
MO,2006,senate,2,37650.0,44785.0,-8.65530417905016
MO,2006,senate,4,40966.0,,
MO,2006,senate,6,20862.0,44103.0,-35.774647887323944
MO,2006,senate,8,31120.0,43860.0,-16.99119765270739
MO,2006,senate,10,37563.0,14536.0,44.198545077640645
MO,2006,senate,12,25136.0,36481.0,-18.412126523524353
MO,2006,senate,14,42489.0,,
MO,2006,senate,16,30435.0,27607.0,4.872333827228559
MO,2006,senate,18,28795.0,26953.0,3.304154409126785
MO,2006,senate,20,28352.0,51495.0,-28.984182248550354
MO,2006,senate,22,34682.0,22675.0,20.933800582317765
MO,2006,senate,24,41173.0,26738.0,21.255761216886807
MO,2006,senate,26,25556.0,44346.0,-26.880489828617208
MO,2006,senate,28,,36426.0,
MO,2006,senate,30,26934.0,36370.0,-14.90585113105017
MO,2006,senate,32,,35240.0,
MO,2006,senate,34,24961.0,36645.0,-18.96568516053631
MO,2008,house,1,6046.0,9439.0,-21.91152728446884
MO,2008,house,2,8626.0,7169.0,9.224438113327002
MO,2008,house,3,6025.0,9924.0,-24.44667377265032
MO,2008,house,4,4975.0,11266.0,-38.73529955052029
MO,2008,house,5,7255.0,9602.0,-13.922999347452096
MO,2008,house,6,14614.0,,
MO,2008,house,7,7509.0,7937.0,-2.770943933704519
MO,2008,house,8,8655.0,7327.0,8.309348016518584
MO,2008,house,9,14451.0,,
MO,2008,house,10,8332.0,6160.0,14.987579354126414
MO,2008,house,11,11653.0,8874.0,13.538266673162177
MO,2008,house,12,8493.0,12838.0,-20.3694154048099
MO,2008,house,13,13703.0,19170.0,-16.630669546436284
MO,2008,house,14,7219.0,11952.0,-24.688331333785406
MO,2008,house,15,7848.0,11230.0,-17.727225076003773
MO,2008,house,16,9171.0,10366.0,-6.116599273173978
MO,2008,house,17,10950.0,10877.0,0.33444816053511706
MO,2008,house,18,5750.0,9165.0,-22.896413007039893
MO,2008,house,19,9140.0,13401.0,-18.90333170666785
MO,2008,house,20,6008.0,10228.0,-25.99162355259916
MO,2008,house,21,7897.0,10123.0,-12.352941176470589
MO,2008,house,22,7361.0,7961.0,-3.915937867119175
MO,2008,house,23,16884.0,,
MO,2008,house,24,12507.0,12091.0,1.6911944060492723
MO,2008,house,25,11686.0,6364.0,29.484764542936286
MO,2008,house,26,13211.0,,
MO,2008,house,27,11926.0,,
MO,2008,house,28,8209.0,10246.0,-11.037659170956381
MO,2008,house,29,14235.0,,
MO,2008,house,30,7982.0,13478.0,-25.61043802423113
MO,2008,house,31,12347.0,,
MO,2008,house,32,18031.0,,
MO,2008,house,33,8323.0,9442.0,-6.298902336054039
MO,2008,house,34,7055.0,11186.0,-22.646784715750233
MO,2008,house,35,11075.0,16825.0,-20.60931899641577
MO,2008,house,36,6278.0,9617.0,-21.00660585089651
MO,2008,house,37,13929.0,,
MO,2008,house,38,8574.0,12083.0,-16.986977779929322
MO,2008,house,39,13887.0,,
MO,2008,house,40,6654.0,,
MO,2008,house,41,10519.0,,
MO,2008,house,42,13851.0,,
MO,2008,house,43,14165.0,,
MO,2008,house,44,16082.0,,
MO,2008,house,45,11470.0,5370.0,36.22327790973872
MO,2008,house,46,16869.0,,
MO,2008,house,47,8630.0,12610.0,-18.738229755178907
MO,2008,house,48,8078.0,11170.0,-16.064006650041563
MO,2008,house,49,12715.0,,
MO,2008,house,50,13421.0,,
MO,2008,house,51,9647.0,,
MO,2008,house,52,12559.0,7191.0,27.179746835443037
MO,2008,house,53,10220.0,5976.0,26.204000987898247
MO,2008,house,54,7630.0,12934.0,-25.79264734487454
MO,2008,house,55,6838.0,12685.0,-29.949290580341135
MO,2008,house,56,8508.0,14220.0,-25.131995776135163
MO,2008,house,57,13773.0,,
MO,2008,house,58,13648.0,,
MO,2008,house,59,10654.0,,
MO,2008,house,60,14776.0,,
MO,2008,house,61,14233.0,,
MO,2008,house,62,5127.0,13944.0,-46.23249960673274
MO,2008,house,63,13056.0,,
MO,2008,house,64,13983.0,,
MO,2008,house,65,14429.0,,
MO,2008,house,66,10006.0,4606.0,36.95592663564194
MO,2008,house,67,11598.0,,
MO,2008,house,68,,12505.0,
MO,2008,house,69,12950.0,,
MO,2008,house,70,14498.0,,
MO,2008,house,71,13992.0,,
MO,2008,house,72,16147.0,,
MO,2008,house,73,12811.0,5728.0,38.20594422568639
MO,2008,house,74,17411.0,,
MO,2008,house,75,13962.0,,
MO,2008,house,76,11937.0,,
MO,2008,house,77,11502.0,,
MO,2008,house,78,8960.0,6304.0,17.40041928721174
MO,2008,house,79,14046.0,,
MO,2008,house,80,15925.0,,
MO,2008,house,81,15486.0,,
MO,2008,house,82,11475.0,7745.0,19.406867845993755
MO,2008,house,83,14176.0,,
MO,2008,house,84,,17067.0,
MO,2008,house,85,9326.0,7798.0,8.923148797010045
MO,2008,house,86,8478.0,11691.0,-15.930388219544845
MO,2008,house,87,8352.0,12572.0,-20.168227872299752
MO,2008,house,88,,14814.0,
MO,2008,house,89,5370.0,14247.0,-45.25156751796911
MO,2008,house,90,12612.0,,
MO,2008,house,91,10734.0,10155.0,2.7717937670544304
MO,2008,house,92,6711.0,11004.0,-24.233700254022015
MO,2008,house,93,8583.0,10857.0,-11.697530864197532
MO,2008,house,94,9828.0,11623.0,-8.36790825602536
MO,2008,house,95,7944.0,11882.0,-19.862806415817612
MO,2008,house,96,10215.0,4258.0,41.15940026255787
MO,2008,house,97,8435.0,10848.0,-12.513613027018618
MO,2008,house,98,6909.0,10356.0,-19.96524761077324
MO,2008,house,99,6487.0,13378.0,-34.68915177447772
MO,2008,house,100,12959.0,6514.0,33.097108817336824
MO,2008,house,101,14065.0,,
MO,2008,house,102,14458.0,,
MO,2008,house,103,15759.0,,
MO,2008,house,104,13834.0,,
MO,2008,house,105,13035.0,,
MO,2008,house,106,,12769.0,
MO,2008,house,107,7700.0,7170.0,3.5642232683254877
MO,2008,house,108,11167.0,,
MO,2008,house,109,8312.0,11099.0,-14.357838339086085
MO,2008,house,110,13715.0,,
MO,2008,house,111,7019.0,9108.0,-12.953432132448688
MO,2008,house,112,4043.0,12849.0,-52.13118636040729
MO,2008,house,113,6316.0,10086.0,-22.98500182904524
MO,2008,house,114,5028.0,14016.0,-47.19596723377442
MO,2008,house,115,,14501.0,
MO,2008,house,116,,15276.0,
MO,2008,house,117,,13405.0,
MO,2008,house,118,6533.0,8709.0,-14.276341687442592
MO,2008,house,119,,15314.0,
MO,2008,house,120,8540.0,8893.0,-2.0248953134859176
MO,2008,house,121,6886.0,7008.0,-0.8780768677126818
MO,2008,house,122,8365.0,10906.0,-13.185615691972394
MO,2008,house,123,9058.0,11643.0,-12.487319453166513
MO,2008,house,124,12193.0,8668.0,16.897560040266526
MO,2008,house,125,6123.0,9429.0,-21.257716049382715
MO,2008,house,126,5654.0,11419.0,-33.76676623909096
MO,2008,house,127,,14190.0,
MO,2008,house,128,,13613.0,
MO,2008,house,129,,11984.0,
MO,2008,house,130,,13045.0,
MO,2008,house,131,,13041.0,
MO,2008,house,132,6931.0,8739.0,-11.537970644543714
MO,2008,house,133,,14325.0,
MO,2008,house,134,,20349.0,
MO,2008,house,135,9597.0,12324.0,-12.440125906664841
MO,2008,house,136,8047.0,11060.0,-15.769089862354111
MO,2008,house,137,7250.0,3867.0,30.430871638031842
MO,2008,house,138,10033.0,6216.0,23.490676349313805
MO,2008,house,139,6057.0,13611.0,-38.40756558877364
MO,2008,house,140,,15685.0,
MO,2008,house,141,5890.0,15745.0,-45.55119020106309
MO,2008,house,142,,19517.0,
MO,2008,house,143,5457.0,11418.0,-35.324444444444445
MO,2008,house,144,4312.0,11509.0,-45.49017129132166
MO,2008,house,145,,15844.0,
MO,2008,house,146,,15037.0,
MO,2008,house,147,,10566.0,
MO,2008,house,148,,11073.0,
MO,2008,house,149,6013.0,9456.0,-22.257418061930313
MO,2008,house,150,4544.0,10589.0,-39.94581378444459
MO,2008,house,151,,10448.0,
MO,2008,house,152,10528.0,3949.0,45.444498169510254
MO,2008,house,153,,12640.0,
MO,2008,house,154,,10277.0,
MO,2008,house,155,7932.0,12684.0,-23.050058207217695
MO,2008,house,156,6987.0,8261.0,-8.355194123819517
MO,2008,house,157,,15335.0,
MO,2008,house,158,,11392.0,
MO,2008,house,159,6283.0,10179.0,-23.666626169359738
MO,2008,house,160,,12557.0,
MO,2008,house,161,11913.0,,
MO,2008,house,162,10232.0,,
MO,2008,house,163,9173.0,,
MO,2008,senate,1,44146.0,44216.0,-0.07921957402503338
MO,2008,senate,3,29917.0,42551.0,-17.433901860131368
MO,2008,senate,5,57796.0,,
MO,2008,senate,7,34347.0,54702.0,-22.858201664252267
MO,2008,senate,9,59589.0,,
MO,2008,senate,11,62128.0,,
MO,2008,senate,13,70933.0,,
MO,2008,senate,15,42469.0,51366.0,-9.48153674002238
MO,2008,senate,17,44578.0,50451.0,-6.180218670090183
MO,2008,senate,19,42732.0,44265.0,-1.7621297286113313
MO,2008,senate,21,26643.0,47285.0,-27.921761714100207
MO,2008,senate,23,33613.0,50821.0,-20.380415472440014
MO,2008,senate,25,22952.0,43232.0,-30.641846972077843
MO,2008,senate,27,27308.0,49059.0,-28.482197807953696
MO,2008,senate,29,,67612.0,
MO,2008,senate,31,36658.0,49059.0,-14.46737519978534
MO,2008,senate,33,25997.0,53529.0,-34.62012423609889
MO,2010,house,1,4796.0,7467.0,-21.780967136915926
MO,2010,house,2,4423.0,6794.0,-21.137559062137825
MO,2010,house,3,,10213.0,
MO,2010,house,4,1934.0,9442.0,-65.9985935302391
MO,2010,house,5,4672.0,7172.0,-21.10773387369132
MO,2010,house,6,4892.0,6564.0,-14.594972067039107
MO,2010,house,7,2858.0,8389.0,-49.17755846003379
MO,2010,house,8,7444.0,5067.0,18.999280633042922
MO,2010,house,9,9362.0,,
MO,2010,house,10,4307.0,5865.0,-15.316555249705072
MO,2010,house,11,8259.0,6527.0,11.7137833085351
MO,2010,house,12,4744.0,9800.0,-34.763476347634764
MO,2010,house,13,7743.0,16214.0,-35.359185206828904
MO,2010,house,14,4542.0,8886.0,-32.350312779267206
MO,2010,house,15,4404.0,7632.0,-26.819541375872383
MO,2010,house,16,4414.0,8776.0,-33.070507960576194
MO,2010,house,17,6456.0,8104.0,-11.31868131868132
MO,2010,house,18,3337.0,7165.0,-36.45019996191202
MO,2010,house,19,5185.0,10474.0,-33.776103199438026
MO,2010,house,20,,9838.0,
MO,2010,house,21,5019.0,7133.0,-17.3963133640553
MO,2010,house,22,3380.0,7813.0,-39.60511033681765
MO,2010,house,23,9373.0,4415.0,35.95880475776037
MO,2010,house,24,9412.0,7426.0,11.794749970305261
MO,2010,house,25,5975.0,,
MO,2010,house,26,9271.0,,
MO,2010,house,27,4922.0,3211.0,21.03774744866593
MO,2010,house,28,4609.0,7967.0,-26.701653944020357
MO,2010,house,29,3908.0,6942.0,-27.963133640552996
MO,2010,house,30,6044.0,8888.0,-19.046343423519957
MO,2010,house,31,4669.0,4437.0,2.5477707006369426
MO,2010,house,32,7267.0,7441.0,-1.1830296437313026
MO,2010,house,33,4204.0,7853.0,-30.264576594509414
MO,2010,house,34,5457.0,6551.0,-9.110592938041306
MO,2010,house,35,5997.0,13656.0,-38.97114944283315
MO,2010,house,36,3680.0,7160.0,-32.103321033210335
MO,2010,house,37,6785.0,,
MO,2010,house,38,3979.0,9133.0,-39.307504575960955
MO,2010,house,39,8314.0,,
MO,2010,house,40,2373.0,,
MO,2010,house,41,5002.0,,
MO,2010,house,42,7441.0,,
MO,2010,house,43,7621.0,,
MO,2010,house,44,8922.0,3892.0,39.25394100202903
MO,2010,house,45,6595.0,4348.0,20.53367449511103
MO,2010,house,46,8418.0,5044.0,25.06314069231912
MO,2010,house,47,,10984.0,
MO,2010,house,48,5769.0,6882.0,-8.797723500118568
MO,2010,house,49,7350.0,,
MO,2010,house,50,7484.0,,
MO,2010,house,51,3683.0,2765.0,14.23697270471464
MO,2010,house,52,5290.0,8123.0,-21.121300231119065
MO,2010,house,53,4214.0,5291.0,-11.33087848500789
MO,2010,house,54,4926.0,8738.0,-27.898126463700233
MO,2010,house,55,4251.0,7744.0,-29.120466861192163
MO,2010,house,56,5986.0,10370.0,-26.803619466862312
MO,2010,house,57,7385.0,,
MO,2010,house,58,7383.0,,
MO,2010,house,59,6133.0,,
MO,2010,house,60,8023.0,,
MO,2010,house,61,7804.0,,
MO,2010,house,62,,12348.0,
MO,2010,house,63,8242.0,,
MO,2010,house,64,7210.0,2005.0,56.483993488876834
MO,2010,house,65,9309.0,,
MO,2010,house,66,5687.0,3816.0,19.688519414921604
MO,2010,house,67,6260.0,1370.0,64.08912188728702
MO,2010,house,68,,9364.0,
MO,2010,house,69,6261.0,,
MO,2010,house,70,8287.0,,
MO,2010,house,71,8050.0,,
MO,2010,house,72,9744.0,,
MO,2010,house,73,7728.0,4851.0,22.871452420701168
MO,2010,house,74,10557.0,3616.0,48.973400127002044
MO,2010,house,75,6864.0,4108.0,25.118483412322274
MO,2010,house,76,7668.0,,
MO,2010,house,77,5107.0,3060.0,25.064283090486104
MO,2010,house,78,5864.0,4034.0,18.488583552232775
MO,2010,house,79,6010.0,5192.0,7.302267452240671
MO,2010,house,80,10095.0,,
MO,2010,house,81,9938.0,,
MO,2010,house,82,9947.0,,
MO,2010,house,83,7435.0,3947.0,30.6448778773502
MO,2010,house,84,,12571.0,
MO,2010,house,85,5824.0,6482.0,-5.346985210466439
MO,2010,house,86,,11809.0,
MO,2010,house,87,,12479.0,
MO,2010,house,88,,10582.0,
MO,2010,house,89,,12190.0,
MO,2010,house,90,4727.0,4980.0,-2.6063665396105904
MO,2010,house,91,8103.0,7418.0,4.413375426841054
MO,2010,house,92,,10499.0,
MO,2010,house,93,,10719.0,
MO,2010,house,94,7267.0,9326.0,-12.408847104200566
MO,2010,house,95,5385.0,9870.0,-29.400196656833824
MO,2010,house,96,5655.0,4062.0,16.39394874961408
MO,2010,house,97,4880.0,9072.0,-30.045871559633028
MO,2010,house,98,4603.0,7050.0,-20.998884407448724
MO,2010,house,99,,12030.0,
MO,2010,house,100,5072.0,9593.0,-30.828503239004434
MO,2010,house,101,5968.0,4626.0,12.667547668491599
MO,2010,house,102,4964.0,5928.0,-8.850532500918105
MO,2010,house,103,6228.0,5763.0,3.8779084313234926
MO,2010,house,104,7933.0,,
MO,2010,house,105,4944.0,6450.0,-13.217482885729332
MO,2010,house,106,,8394.0,
MO,2010,house,107,5836.0,3471.0,25.41098098205652
MO,2010,house,108,5398.0,2914.0,29.884504331087584
MO,2010,house,109,,12015.0,
MO,2010,house,110,6089.0,4750.0,12.353538149275764
MO,2010,house,111,3353.0,8554.0,-43.68018812463257
MO,2010,house,112,4170.0,9210.0,-37.66816143497758
MO,2010,house,113,4369.0,7744.0,-27.862626929744902
MO,2010,house,114,,11276.0,
MO,2010,house,115,,9789.0,
MO,2010,house,116,4151.0,9271.0,-38.14632692594248
MO,2010,house,117,,8401.0,
MO,2010,house,118,3092.0,7057.0,-39.06788846191743
MO,2010,house,119,3953.0,9006.0,-38.99220618874913
MO,2010,house,120,3391.0,9382.0,-46.903624833633444
MO,2010,house,121,3480.0,5292.0,-20.656634746922023
MO,2010,house,122,4733.0,9543.0,-33.69291117960213
MO,2010,house,123,4091.0,10268.0,-43.01831603872136
MO,2010,house,124,7335.0,8100.0,-4.956268221574344
MO,2010,house,125,,9800.0,
MO,2010,house,126,,11376.0,
MO,2010,house,127,,10006.0,
MO,2010,house,128,,8939.0,
MO,2010,house,129,2629.0,6341.0,-41.382385730211816
MO,2010,house,130,,9264.0,
MO,2010,house,131,,8986.0,
MO,2010,house,132,,10242.0,
MO,2010,house,133,,10744.0,
MO,2010,house,134,,13928.0,
MO,2010,house,135,,13317.0,
MO,2010,house,136,3372.0,8381.0,-42.618905811282225
MO,2010,house,137,2792.0,3086.0,-5.001701258931609
MO,2010,house,138,4704.0,4604.0,1.0743446497636442
MO,2010,house,139,,12134.0,
MO,2010,house,140,3313.0,9030.0,-46.317750951956576
MO,2010,house,141,3595.0,11895.0,-53.58295674628793
MO,2010,house,142,,13603.0,
MO,2010,house,143,,9128.0,
MO,2010,house,144,,10620.0,
MO,2010,house,145,,11230.0,
MO,2010,house,146,,11264.0,
MO,2010,house,147,,8143.0,
MO,2010,house,148,,7963.0,
MO,2010,house,149,3926.0,7370.0,-30.488668555240793
MO,2010,house,150,,9807.0,
MO,2010,house,151,,9338.0,
MO,2010,house,152,4869.0,6302.0,-12.827857846208934
MO,2010,house,153,3856.0,6393.0,-24.75363450092692
MO,2010,house,154,3011.0,6935.0,-39.453046450834506
MO,2010,house,155,5439.0,10394.0,-31.295395692540897
MO,2010,house,156,,9162.0,
MO,2010,house,157,,10985.0,
MO,2010,house,158,,8742.0,
MO,2010,house,159,3741.0,8847.0,-40.56244041944709
MO,2010,house,160,,8450.0,
MO,2010,house,161,4902.0,3929.0,11.018004755973276
MO,2010,house,162,4955.0,,
MO,2010,house,163,3613.0,4368.0,-9.459967422628743
MO,2010,senate,2,23331.0,57542.0,-42.30212802789559
MO,2010,senate,4,35663.0,,
MO,2010,senate,6,,52402.0,
MO,2010,senate,8,,50615.0,
MO,2010,senate,10,33634.0,,
MO,2010,senate,12,,46748.0,
MO,2010,senate,14,38197.0,,
MO,2010,senate,16,22760.0,31792.0,-16.556679865082856
MO,2010,senate,18,21813.0,30532.0,-16.656796255611805
MO,2010,senate,20,17175.0,60614.0,-55.842085641928804
MO,2010,senate,22,27380.0,24701.0,5.143910447188034
MO,2010,senate,24,30493.0,30619.0,-0.206178819217175
MO,2010,senate,26,19063.0,42112.0,-37.677155700858194
MO,2010,senate,28,,47380.0,
MO,2010,senate,30,18272.0,33715.0,-29.705503298901647
MO,2010,senate,32,,45190.0,
MO,2010,senate,34,23483.0,31743.0,-14.956723282511861
MO,2012,house,1,,13831.0,
MO,2012,house,2,,10831.0,
MO,2012,house,3,6159.0,8300.0,-14.80738640293243
MO,2012,house,4,,12799.0,
MO,2012,house,5,7139.0,9089.0,-12.016268178456988
MO,2012,house,6,5559.0,10171.0,-29.319771137952955
MO,2012,house,7,5758.0,8630.0,-19.961078676675008
MO,2012,house,8,6224.0,10486.0,-25.505685218432077
MO,2012,house,9,,15130.0,
MO,2012,house,10,10244.0,,
MO,2012,house,11,,13316.0,
MO,2012,house,12,168.0,15565.0,-97.86436153308333
MO,2012,house,13,7216.0,11712.0,-23.753169907016062
MO,2012,house,14,7799.0,9663.0,-10.674607719619745
MO,2012,house,15,9294.0,7251.0,12.348141432456936
MO,2012,house,16,7138.0,11290.0,-22.53093119166486
MO,2012,house,17,8500.0,8713.0,-1.237436821007378
MO,2012,house,18,12694.0,,
MO,2012,house,19,6570.0,,
MO,2012,house,20,7692.0,7514.0,1.1705905563593317
MO,2012,house,21,8691.0,6264.0,16.228686058174524
MO,2012,house,22,14180.0,,
MO,2012,house,23,10667.0,,
MO,2012,house,24,13323.0,2733.0,65.95665171898355
MO,2012,house,25,13110.0,7685.0,26.088001923539313
MO,2012,house,26,16205.0,,
MO,2012,house,27,13500.0,,
MO,2012,house,28,9119.0,7198.0,11.772997487283202
MO,2012,house,29,8180.0,9096.0,-5.302153276221348
MO,2012,house,30,7306.0,11335.0,-21.61364733651628
MO,2012,house,31,7382.0,9505.0,-12.5718007935098
MO,2012,house,32,5443.0,11015.0,-33.8558755620367
MO,2012,house,33,5814.0,10193.0,-27.35678140813394
MO,2012,house,34,,14828.0,
MO,2012,house,35,,14230.0,
MO,2012,house,36,13762.0,,
MO,2012,house,37,9813.0,7110.0,15.972345328842405
MO,2012,house,38,6997.0,10215.0,-18.6962584243551
MO,2012,house,39,6878.0,8723.0,-11.826164989423756
MO,2012,house,40,7417.0,7999.0,-3.775298391281785
MO,2012,house,41,9589.0,6857.0,16.61194211358385
MO,2012,house,42,,14452.0,
MO,2012,house,43,4959.0,8702.0,-27.399165507649514
MO,2012,house,44,7676.0,7996.0,-2.041858090862685
