acs_vintage,block_group_geoid,tract_geoid,method,white_nh_college,white_nh_noncollege,black_college,black_noncollege,other_college,other_noncollege,block_group_education_total_college,block_group_education_total_noncollege,modeled_adult25_total,constraint_error
2022,010770109022,01077010902,tract_joint_controls_bg_marginals_ipf,114.54827713260391,616.9590023543866,4.451722867396088,156.08932048961702,0.0,37.95167715599637,119.0,811.0,929.9999999999999,-1.1368683772161603e-13
2022,010770109023,01077010902,tract_joint_controls_bg_marginals_ipf,230.9999999999729,411.11026935734446,2.7081206327663382e-11,3.137557380333734e-10,0.0,40.88973064234177,231.0,452.0,683.0,0.0
2022,010770110001,01077011000,tract_joint_controls_bg_marginals_ipf,70.5425027932601,355.2820142473142,94.15709707183993,267.42934914350343,1.3004001348999852,36.288636609182426,166.0,659.0,824.9999999999999,-1.1368683772161603e-13
2022,010770110002,01077011000,tract_joint_controls_bg_marginals_ipf,101.70574809946793,266.27506199832175,156.84290292796945,231.57065085591285,17.451348972562617,253.15428714576547,276.0,751.0,1027.0,0.0
2022,010770110003,01077011000,tract_joint_controls_bg_marginals_ipf,131.751749107272,715.4429237543642,1.9062092401351856e-10,5.837445273159058e-10,1.248250892537398,37.557076245052066,133.0,753.0,886.0,0.0
2022,010770111011,01077011101,tract_joint_controls_bg_marginals_ipf,191.23010796195098,1108.0248832149127,9.982586535850537e-11,4.683058512033484e-10,41.76989203794921,156.97511678461882,233.0,1265.0,1498.0,0.0
2022,010770111012,01077011101,tract_joint_controls_bg_marginals_ipf,76.9278644352809,464.9090598073657,4.572369595014032,22.372726749194637,3.4997659697050634,13.718213443439724,85.0,501.0,586.0,0.0
2022,010770111013,01077011101,tract_joint_controls_bg_marginals_ipf,311.3392183462189,775.7814405476461,15.278093695732451,30.822508495291636,11.382687958048638,18.39605095706227,338.0,825.0,1162.9999999999998,-2.2737367544323206e-13
2022,010770111014,01077011101,tract_joint_controls_bg_marginals_ipf,561.5028092565492,601.2846164300754,25.14953670915369,21.804764755045426,24.347654034297083,16.910618814879168,611.0,640.0,1251.0,0.0
2022,010770111021,01077011102,tract_joint_controls_bg_marginals_ipf,137.67916798651433,386.37817708755,94.14260122808098,62.65853090722224,2.1782307854047045,12.963292005227725,234.0,462.0,695.9999999999999,-1.1368683772161603e-13
2022,010770111022,01077011102,tract_joint_controls_bg_marginals_ipf,234.800216689171,558.0642688019233,19.201491252550312,10.823565260775611,2.9982920582786865,15.112165937301166,257.0,584.0,841.0,0.0
2022,010770111023,01077011102,tract_joint_controls_bg_marginals_ipf,753.5206153243147,619.5575541105268,2.655907519368715,0.5179038320021422,41.823477156316606,72.9245420574711,798.0,693.0,1491.0,0.0
2022,010770112001,01077011200,tract_joint_controls_bg_marginals_ipf,249.16967983428952,341.5602762665164,99.05695998113463,345.84592435422724,12.77336018457583,9.593799379256408,361.0,697.0,1057.9999999999998,-2.2737367544323206e-13
2022,010770112002,01077011200,tract_joint_controls_bg_marginals_ipf,98.11557056748433,520.1298754933155,9.734409055019697,131.434374470561,0.15002037749597538,0.4357500361235461,108.0,652.0,760.0,0.0
2022,010770112003,01077011200,tract_joint_controls_bg_marginals_ipf,143.71474959822612,967.3098482401681,1.2086309638456825,20.71970117521182,1.0766194379281946,3.970450584620047,146.0,992.0,1138.0,0.0
2022,010770113001,01077011300,tract_joint_controls_bg_marginals_ipf,63.56288731101275,662.8868961522328,0.0,0.0,0.43711268898725436,10.113103847767224,64.0,673.0,737.0,0.0
2022,010770113002,01077011300,tract_joint_controls_bg_marginals_ipf,77.43711268898726,675.1131038477672,0.0,0.0,0.5628873110127457,10.886896152232776,78.0,686.0,764.0,0.0
2022,010770114011,01077011401,tract_joint_controls_bg_marginals_ipf,129.0,965.7487735156158,0.0,1.0281260492978072e-09,0.0,10.251226483356215,129.0,976.0,1105.0000000000002,2.2737367544323206e-13
2022,010770114012,01077011401,tract_joint_controls_bg_marginals_ipf,141.0,659.2512264843843,0.0,9.999999998971873,0.0,85.74877351664378,141.0,755.0,896.0,0.0
2022,010770114021,01077011402,tract_joint_controls_bg_marginals_ipf,222.33295401535025,725.5174602468304,0.0,0.0,2.6670459846497594,5.482539753169568,225.0,731.0,956.0000000000001,1.1368683772161603e-13
2022,010770114022,01077011402,tract_joint_controls_bg_marginals_ipf,201.66704598464975,1012.4825397531695,0.0,0.0,9.332954015350241,29.51746024683043,211.0,1042.0,1253.0,0.0
2022,010770115021,01077011502,tract_joint_controls_bg_marginals_ipf,299.8868497807274,603.6501924975634,0.0,1.3874214996139157e-09,4.113150219272621,50.34980750104923,304.0,654.0,958.0,0.0
2022,010770115022,01077011502,tract_joint_controls_bg_marginals_ipf,235.2506098494608,605.0011226071364,0.0,1.4057683175664032e-09,2.7493901505392038,42.99887739145784,238.0,648.0,886.0,0.0
2022,010770115023,01077011502,tract_joint_controls_bg_marginals_ipf,456.6264551328821,439.8551900102667,0.0,7.809047846444942,6.3735448671179045,37.335762143288335,463.0,485.0,948.0,0.0
2022,010770115024,01077011502,tract_joint_controls_bg_marginals_ipf,300.23608523692974,453.49349488503356,0.0,5.190952150761867,7.763914763070271,71.31555296420458,308.0,530.0,838.0,0.0
2022,010770115031,01077011503,tract_joint_controls_bg_marginals_ipf,709.6086912466146,982.2117633378597,14.391308752878869,24.78823666195825,5.064630247357885e-10,1.8202085282835948e-10,724.0,1007.0,1730.9999999999998,-2.2737367544323206e-13
2022,010770115032,01077011503,tract_joint_controls_bg_marginals_ipf,130.39130875338535,334.7882366621402,27.608691247121136,88.21176333804175,11.999999999493538,7.9999999998179785,170.0,431.0,600.9999999999999,-1.1368683772161603e-13
2022,010770115041,01077011504,tract_joint_controls_bg_marginals_ipf,31.90576735523582,706.3501031260681,2.09423264476417,121.55793037013673,0.0,39.0919665037953,34.0,867.0,901.0000000000002,2.2737367544323206e-13
2022,010770115042,01077011504,tract_joint_controls_bg_marginals_ipf,823.2567400791719,1043.0027167437859,16.743259920828045,55.615739636256784,0.0,16.3815436199574,840.0,1115.0,1955.0000000000002,2.2737367544323206e-13
2022,010770115043,01077011504,tract_joint_controls_bg_marginals_ipf,130.83749256559219,249.64718013014627,5.162507434407784,25.826329993606507,0.0,8.526489876247298,136.0,284.0,420.00000000000006,5.684341886080802e-14
2022,010770116021,01077011602,tract_joint_controls_bg_marginals_ipf,8.999999999876152,201.0,0.0,0.0,1.2384732388220632e-10,0.0,9.0,201.0,209.99999999999997,-2.842170943040401e-14
2022,010770116022,01077011602,tract_joint_controls_bg_marginals_ipf,83.99999999976748,1038.0,0.0,0.0,2.3251455724627966e-10,0.0,84.0,1038.0,1122.0,0.0
2022,010770116023,01077011602,tract_joint_controls_bg_marginals_ipf,268.0000000007103,746.0,0.0,0.0,14.999999999289667,0.0,283.0,746.0,1029.0,0.0
2022,010770116024,01077011602,tract_joint_controls_bg_marginals_ipf,57.99999999964603,564.0,0.0,0.0,3.5397166706842664e-10,0.0,58.0,564.0,622.0,0.0
2022,010770116031,01077011603,tract_joint_controls_bg_marginals_ipf,323.81031930435006,711.8466335557001,0.0,7.214210747871372e-10,6.189680695649944,21.153366443578374,330.0,733.0,1063.0,0.0
2022,010770116032,01077011603,tract_joint_controls_bg_marginals_ipf,476.23465887320475,1088.5141686563375,0.0,8.345048787976658e-10,5.765341126795228,20.485831342828078,482.0,1109.0,1591.0,0.0
2022,010770116033,01077011603,tract_joint_controls_bg_marginals_ipf,122.85629499741188,601.7316941456527,0.0,6.489263837885743,6.14370500258813,46.77904201646169,129.0,655.0,784.0,0.0
2022,010770116034,01077011603,tract_joint_controls_bg_marginals_ipf,253.0987268250333,485.90750364230985,0.0,4.510736160558332,7.901273174966698,23.58176019713186,261.0,514.0,775.0,0.0
2022,010770116051,01077011605,tract_joint_controls_bg_marginals_ipf,361.1573968518726,592.5473340250942,45.42120710842484,85.55702526839723,30.42139603970257,72.8956407065086,437.0,751.0,1188.0,0.0
2022,010770116052,01077011605,tract_joint_controls_bg_marginals_ipf,131.84260314812738,463.45266597490587,3.5787928915751612,14.44297473160278,1.5786039602974284,8.104359293491394,137.0,486.0,623.0,0.0
2022,010770116061,01077011606,tract_joint_controls_bg_marginals_ipf,279.77153544844487,1058.8695679658963,0.0,107.99999999916162,23.22846455155514,9.13043203494208,303.0,1176.0,1479.0,0.0
2022,010770116062,01077011606,tract_joint_controls_bg_marginals_ipf,439.22846455155513,608.1304320341036,0.0,8.383841704697481e-10,200.77153544844487,28.869567965057918,640.0,637.0,1277.0,0.0
2022,010770117001,01077011700,tract_joint_controls_bg_marginals_ipf,71.13569399065791,442.33898809624543,0.0,4.71667750998281e-10,6.864306009342085,6.661011903282771,78.0,449.0,526.9999999999999,-1.1368683772161603e-13
2022,010770117002,01077011700,tract_joint_controls_bg_marginals_ipf,282.34686211559995,989.7955324119494,0.0,13.999999998638293,18.65313788440006,10.204467589412308,301.0,1014.0,1315.0,0.0
2022,010770117003,01077011700,tract_joint_controls_bg_marginals_ipf,113.51744389424195,648.8654794924763,0.0,4.28799560394275e-10,12.482556105758047,11.1345205070948,126.0,660.0,785.9999999999999,-1.1368683772161603e-13
2022,010770117004,01077011700,tract_joint_controls_bg_marginals_ipf,231.9999999995002,624.9999999993286,0.0,4.6124010425714947e-10,4.998059651961071e-10,2.101209685395996e-10,232.0,625.0,856.9999999999999,-1.1368683772161603e-13
2022,010770118011,01077011801,tract_joint_controls_bg_marginals_ipf,187.45289586940206,556.3597494047701,0.0,4.986814090690759,8.547104130597948,33.653436504539,196.0,595.0,791.0,0.0
2022,010770118012,01077011801,tract_joint_controls_bg_marginals_ipf,267.9999999999186,1146.9868140912115,0.0,84.01318590832622,8.142374005149333e-11,4.6229750857796214e-10,268.0,1231.0,1499.0,0.0
2022,010770118013,01077011801,tract_joint_controls_bg_marginals_ipf,182.54710413067937,674.6534365040183,0.0,9.830236829988538e-10,9.452895869320631,46.3465634949987,192.0,721.0,913.0,0.0
2022,010770118021,01077011802,tract_joint_controls_bg_marginals_ipf,241.4300456805341,352.6972227694911,29.983252085482526,88.33206591951502,8.586702233983383,25.970711310993924,280.0,467.0,747.0,0.0
2022,010770118022,01077011802,tract_joint_controls_bg_marginals_ipf,333.85855182339566,823.9447084479926,17.321691266206365,86.2094324130106,6.819756910397958,34.845859138996786,358.0,945.0,1303.0,0.0
2022,010770118023,01077011802,tract_joint_controls_bg_marginals_ipf,231.7114024960702,698.3580687825164,3.6950566483111125,22.458501667474355,2.593540855618658,16.183429550009286,238.0,737.0,975.0000000000001,1.1368683772161603e-13
2022,010799791001,01079979100,tract_joint_controls_bg_marginals_ipf,6.509594596339875,87.59205175063164,83.49040540393284,496.4079482496332,39.99999999972729,74.99999999973515,130.0,659.0,789.0,0.0
2022,010799791002,01079979100,tract_joint_controls_bg_marginals_ipf,33.49040540366013,233.40794824936836,38.50959459606715,118.5920517503668,2.7271488817099474e-10,2.64846720288717e-10,72.0,352.0,424.0,0.0
2022,010799792011,01079979201,tract_joint_controls_bg_marginals_ipf,15.003273843051966,313.7227074646721,8.996726156948036,280.6142138428449,0.0,22.663078692482998,24.0,617.0,641.0,0.0
2022,010799792012,01079979201,tract_joint_controls_bg_marginals_ipf,22.996726156948032,254.27729253532786,25.003273843051968,412.3857861571551,0.0,12.336921307517006,48.0,679.0,727.0,0.0
2022,010799792021,01079979202,tract_joint_controls_bg_marginals_ipf,59.84255481965881,207.4007024524146,15.799286349856237,114.42239686364472,11.358158830484948,11.176900683940683,87.0,333.0,420.00000000000006,5.684341886080802e-14
2022,010799792022,01079979202,tract_joint_controls_bg_marginals_ipf,6.400378481433525,119.35151065692868,2.719779306639953,105.98133916110079,17.879842211926523,94.66715018197054,27.0,320.0,347.00000000000006,5.684341886080802e-14
2022,010799792023,01079979202,tract_joint_controls_bg_marginals_ipf,87.75706669890766,556.2477868906567,5.480934343503813,72.59626397525452,51.76199895758853,93.15594913408879,145.0,722.0,867.0,0.0
2022,010799793001,01079979300,tract_joint_controls_bg_marginals_ipf,38.76517245612476,332.88302040038735,0.0,7.450696357506465e-10,18.23482754387524,62.11697959886759,57.0,395.0,452.0,0.0
2022,010799793002,01079979300,tract_joint_controls_bg_marginals_ipf,324.06336780584746,417.27473463999536,0.0,2.7932332854857815,42.936632194152544,21.932032074518887,367.0,442.0,809.0000000000002,2.2737367544323206e-13
2022,010799793003,01079979300,tract_joint_controls_bg_marginals_ipf,52.27078009431793,304.1534132670155,0.0,9.206766712828125,55.72921990568208,128.63982002015635,108.0,442.0,550.0,0.0
2022,010799793004,01079979300,tract_joint_controls_bg_marginals_ipf,79.90067964370986,793.6888316926019,0.0,9.41023774247103e-10,35.09932035629013,138.3111683064572,115.0,932.0,1047.0,0.0
2022,010799794001,01079979400,tract_joint_controls_bg_marginals_ipf,52.650895711090065,637.7020979441486,4.805432742352843,75.27849698106971,4.543671546557092,116.01940507478179,62.0,829.0,891.0,0.0
2022,010799794002,01079979400,tract_joint_controls_bg_marginals_ipf,112.52343040334301,305.2906518300606,35.793121563102645,125.60197610710875,10.683448033554347,61.107372062830656,159.0,492.0,651.0,0.0
2022,010799794003,01079979400,tract_joint_controls_bg_marginals_ipf,37.57129619537106,501.0248809637423,4.1504906060661915,71.58613329944247,5.278213198562749,148.38898573681524,47.0,721.0,768.0000000000001,1.1368683772161603e-13
2022,010799794004,01079979400,tract_joint_controls_bg_marginals_ipf,92.25437769019587,639.9823692620486,26.250955088478317,235.5333936123791,2.494667221325813,36.484237125572335,121.0,912.0,1033.0,0.0
2022,010799795011,01079979501,tract_joint_controls_bg_marginals_ipf,135.70524606000885,327.22973838550615,8.554032966763106e-09,0.0,22.294753931437132,83.77026161449386,158.0,411.0,569.0000000000001,1.1368683772161603e-13
2022,010799795012,01079979501,tract_joint_controls_bg_marginals_ipf,40.29475393999117,1071.7702616144938,20.999999991445968,0.0,0.7052460685628675,29.229738385506142,62.0,1101.0,1163.0,0.0
2022,010799795021,01079979502,tract_joint_controls_bg_marginals_ipf,57.885069497631804,420.4370759079923,0.0,0.0,3.1149305023681926,76.56292409200765,61.0,497.0,558.0,0.0
2022,010799795022,01079979502,tract_joint_controls_bg_marginals_ipf,0.0,810.7747837867144,0.0,0.0,0.0,37.225216213285634,0.0,848.0,848.0,0.0
2022,010799795023,01079979502,tract_joint_controls_bg_marginals_ipf,358.11493050236817,764.7881403052933,0.0,0.0,8.885069497631807,64.21185969470672,367.0,829.0,1195.9999999999998,-2.2737367544323206e-13
2022,010799796001,01079979600,tract_joint_controls_bg_marginals_ipf,17.78848276634537,579.8931100334318,0.0,1.119111031211225e-09,3.211517233654628,55.10688996544917,21.0,635.0,656.0,0.0
2022,010799796002,01079979600,tract_joint_controls_bg_marginals_ipf,228.8513680596734,630.5610353610526,0.0,9.958679800432255e-10,76.14863194032662,110.43896463795143,305.0,741.0,1046.0,0.0
2022,010799796003,01079979600,tract_joint_controls_bg_marginals_ipf,67.85090721578433,729.0981611492685,0.0,1.0360213727623786e-09,26.14909278421566,147.9018388496954,94.0,877.0,971.0,0.0
2022,010799796004,01079979600,tract_joint_controls_bg_marginals_ipf,207.5092419581969,570.447693456247,0.0,66.999999996849,69.49075804180309,100.55230654690399,277.0,738.0,1014.9999999999999,-1.1368683772161603e-13
2022,010799797001,01079979700,tract_joint_controls_bg_marginals_ipf,62.01816842249079,448.1777287354024,10.99999999987869,53.99999999928939,6.981831577630514,14.822271265308208,80.0,517.0,597.0,0.0
2022,010799797002,01079979700,tract_joint_controls_bg_marginals_ipf,76.98183157750921,663.8222712645976,1.2130956708876952e-10,7.106051840253767e-10,19.018168422369484,48.17772873469179,96.0,712.0,808.0,0.0
2022,010799798001,01079979800,tract_joint_controls_bg_marginals_ipf,191.80728657254008,629.6243994330827,0.0,39.999999997250406,61.19271342745991,82.37560056966689,253.0,752.0,1004.9999999999999,-1.1368683772161603e-13
2022,010799798002,01079979800,tract_joint_controls_bg_marginals_ipf,43.874430777440836,622.8049962570126,0.0,1.4514876566519145e-09,3.1255692225591662,18.195003741535903,47.0,641.0,687.9999999999999,-1.1368683772161603e-13
2022,010799798003,01079979800,tract_joint_controls_bg_marginals_ipf,147.31828265001906,487.57060430990464,0.0,1.2981041101251681e-09,35.681717349980936,48.429395688797214,183.0,536.0,718.9999999999998,-2.2737367544323206e-13
2022,010799799001,01079979900,tract_joint_controls_bg_marginals_ipf,57.69670694457116,415.63584214677843,0.0,8.078384000923686,15.303293055428837,94.28577385229785,73.0,518.0,591.0,0.0
2022,010799799002,01079979900,tract_joint_controls_bg_marginals_ipf,54.30329305542884,523.3641578532215,0.0,10.921615999076314,4.696706944571163,38.71422614770216,59.0,573.0,632.0,0.0
2022,010810402011,01081040201,tract_joint_controls_bg_marginals_ipf,137.64610230050127,119.56042455699246,11.7454119681954,37.13721816693149,114.60848573130332,51.30235727607605,264.0,208.0,472.0,0.0
2022,010810402012,01081040201,tract_joint_controls_bg_marginals_ipf,126.4130241848273,44.78176675555808,78.92819146122312,101.77922472898757,62.65878435394959,11.43900851545436,268.0,158.0,426.0,0.0
2022,010810402013,01081040201,tract_joint_controls_bg_marginals_ipf,126.94087351467144,314.65780868744946,6.326396570581475,57.08355710408095,30.732729914747093,39.258634208469594,164.0,411.0,575.0000000000001,1.1368683772161603e-13
2022,010810402021,01081040202,tract_joint_controls_bg_marginals_ipf,390.006662984394,235.00206139815214,1.2231909396190062,6.25450405027087,38.77014607598698,42.743434551576975,430.0,284.0,714.0,0.0
2022,010810402022,01081040202,tract_joint_controls_bg_marginals_ipf,218.31868358942077,117.7220541163862,6.98996073230678,31.984579165301312,29.69135567827246,29.29336671831248,255.0,179.0,434.0,0.0
2022,010810402023,01081040202,tract_joint_controls_bg_marginals_ipf,474.6746534261852,127.27588448546166,58.78684832807422,133.76091678442782,32.53849824574056,15.963198730110546,566.0,277.0,843.0000000000001,1.1368683772161603e-13
2022,010810403001,01081040300,tract_joint_controls_bg_marginals_ipf,178.94197280156231,104.12012849205692,27.602878997052983,31.278706235540053,27.455148201384713,70.60116527240301,234.0,206.0,439.99999999999994,-5.684341886080802e-14
2022,010810403002,01081040300,tract_joint_controls_bg_marginals_ipf,460.38598680603354,205.20699430308562,5.11732132160062e-10,4.442062614917406e-10,47.61401319345476,93.79300569647016,508.0,299.0,806.9999999999999,-1.1368683772161603e-13
2022,010810403003,01081040300,tract_joint_controls_bg_marginals_ipf,55.67204039240418,91.67287720485744,7.397121002435289,23.721293764015744,3.93083860516053,28.605829031126817,67.0,144.0,210.99999999999997,-2.842170943040401e-14
2022,010810404011,01081040401,tract_joint_controls_bg_marginals_ipf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,010810404012,01081040401,tract_joint_controls_bg_marginals_ipf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,010810404013,01081040401,tract_joint_controls_bg_marginals_ipf,70.18313050430038,0.0,1.599369548801652,0.0,7.2174999468979735,0.0,79.0,0.0,79.0,0.0
2022,010810404014,01081040401,tract_joint_controls_bg_marginals_ipf,128.81686949569962,137.0,20.40063045119835,21.0,56.78250005310203,166.0,206.0,324.0,530.0,0.0
2022,010810404021,01081040402,tract_joint_controls_bg_marginals_ipf,688.3852677499344,90.44452933635465,155.61473225006563,48.593595284221315,0.0,16.96187537942403,844.0,156.0,1000.0000000000001,1.1368683772161603e-13
2022,010810404022,01081040402,tract_joint_controls_bg_marginals_ipf,402.61473225006563,323.55547066364534,37.385267749934386,71.40640471577868,0.0,57.03812462057597,440.0,452.0,892.0,0.0
2022,010810404031,01081040403,tract_joint_controls_bg_marginals_ipf,789.0,175.0,47.0,41.0,91.0,0.0,927.0,216.0,1143.0,0.0
2022,010810405011,01081040501,tract_joint_controls_bg_marginals_ipf,466.75665974661683,63.98502808659931,2.5616065814615288e-11,7.111539752539694e-11,188.24334025335747,12.014971913329576,655.0,76.0,730.9999999999999,-1.1368683772161603e-13
2022,010810405012,01081040501,tract_joint_controls_bg_marginals_ipf,762.4531994982985,201.82658112376407,0.1855160846596962,0.9945121930699542,66.36128441704172,8.17890668316596,829.0,211.0,1040.0,0.0
2022,010810405013,01081040501,tract_joint_controls_bg_marginals_ipf,174.11262897343846,90.30840004237263,8.53940751892108,89.69928566781914,99.34796350764047,23.992314289808245,282.0,204.0,486.0,0.0
2022,010810405014,01081040501,tract_joint_controls_bg_marginals_ipf,676.8903939352074,280.21993323660695,0.27507639637255477,2.306202138914777,12.83452966842007,2.4738646244782627,690.0,285.0,974.9999999999999,-1.1368683772161603e-13
2022,010810405015,01081040501,tract_joint_controls_bg_marginals_ipf,1052.7871178464386,308.66005751065705,2.1053928537049885e-11,1.2500759070861216e-10,266.2128821535403,36.33994248921796,1319.0,345.0,1664.0,0.0
2022,010810405021,01081040502,tract_joint_controls_bg_marginals_ipf,522.4933387976025,203.49648628008626,7.1485066172337275,12.775564508764935,13.358154585163811,4.727949211148802,543.0,221.0,764.0,0.0
2022,010810405022,01081040502,tract_joint_controls_bg_marginals_ipf,667.5066612023975,521.5035137199137,202.85149338276628,727.2244354912351,342.6418454148362,243.2720507888512,1213.0,1492.0,2705.0,0.0
2022,010810406021,01081040602,tract_joint_controls_bg_marginals_ipf,2.2489994831895613e-10,2.771063765314815e-10,55.999999999587445,452.9999999996195,1.8765754091628102e-10,1.0339437298321764e-10,56.0,453.0,508.99999999999994,-5.684341886080802e-14
2022,010810406022,01081040602,tract_joint_controls_bg_marginals_ipf,45.246443982773656,26.690104757509054,49.634955412106635,192.22349657659984,4.11860060511971,1.0863986658910827,99.0,220.0,319.0,0.0
2022,010810406023,01081040602,tract_joint_controls_bg_marginals_ipf,1165.2026979890363,193.55332444346215,65.6297439606396,71.5736021084999,402.16755805032403,29.873073448037903,1633.0,295.0,1928.0,0.0
2022,010810406024,01081040602,tract_joint_controls_bg_marginals_ipf,815.5508580279652,304.7565707987516,120.73530062766632,296.2029013152807,203.71384134436855,34.04052788596762,1140.0,635.0,1775.0,0.0
2022,010810406031,01081040603,tract_joint_controls_bg_marginals_ipf,5.999999999988703,0.0,1.1297106669696344e-11,0.0,0.0,0.0,6.0,0.0,6.0,0.0
2022,010810406032,01081040603,tract_joint_controls_bg_marginals_ipf,29.000000000011294,116.0,18.999999999988702,299.0,0.0,121.0,48.0,536.0,584.0,0.0
2022,010810406051,01081040605,tract_joint_controls_bg_marginals_ipf,199.00000000011627,264.36224128808266,68.99999999988373,34.99999999996162,0.0,32.63775871195573,268.0,332.0,600.0,0.0
2022,010810406052,01081040605,tract_joint_controls_bg_marginals_ipf,46.999999999883734,40.63775871191735,1.1626769368499914e-10,3.838517739551385e-11,0.0,5.362241288044263,47.0,46.0,93.0,0.0
2022,010810406061,01081040606,tract_joint_controls_bg_marginals_ipf,98.79396046661972,19.96765212522157,23.85568199295836,0.0,23.350357540421914,3.0323478747784294,146.0,23.0,169.0,0.0
2022,010810406062,01081040606,tract_joint_controls_bg_marginals_ipf,145.7252133221007,52.85564336808884,2.514435376569387e-10,0.0,69.27478667764784,16.14435663191116,215.0,69.0,284.0,0.0
2022,010810406063,01081040606,tract_joint_controls_bg_marginals_ipf,120.48082621127956,146.1767045066896,12.144318006790197,0.0,111.37485578193024,86.82329549331041,244.0,233.0,477.0,0.0
2022,010810406071,01081040607,tract_joint_controls_bg_marginals_ipf,272.0,429.0,0.0,185.0,4.0,0.0,276.0,614.0,890.0,0.0
2022,010810407001,01081040700,tract_joint_controls_bg_marginals_ipf,18.0,65.61760914756685,0.0,11.702384094758315,10.0,3.680006757674839,28.0,81.0,109.0,0.0
2022,010810407002,01081040700,tract_joint_controls_bg_marginals_ipf,0.0,12.38239085243315,0.0,4.2976159052416865,0.0,1.3199932423251608,0.0,18.0,18.0,0.0
2022,010810408011,01081040801,tract_joint_controls_bg_marginals_ipf,140.0,236.0,0.0,0.0,16.0,3.0,156.0,239.0,395.0,0.0
2022,010810408021,01081040802,tract_joint_controls_bg_marginals_ipf,35.859118700097866,37.046172828172814,20.775975465012543,0.0,30.36490583488959,29.953827171827182,87.0,67.0,154.0,0.0
2022,010810408022,01081040802,tract_joint_controls_bg_marginals_ipf,63.14088129990213,17.953827171827186,64.22402453498745,0.0,29.63509416511041,8.046172828172816,157.0,26.0,183.0,0.0
2022,010810409011,01081040901,tract_joint_controls_bg_marginals_ipf,469.07281380071345,66.60893890416794,10.842202811917563,22.93244362344021,78.08498338736905,23.458617472391857,558.0,113.0,671.0000000000002,2.2737367544323206e-13
2022,010810409012,01081040901,tract_joint_controls_bg_marginals_ipf,822.7424225109309,205.58425581996136,72.94827486948623,271.50731970489267,26.30930261958293,13.908424475145965,922.0,491.0,1413.0000000000002,2.2737367544323206e-13
2022,010810409013,01081040901,tract_joint_controls_bg_marginals_ipf,442.18476368835576,100.80680527587072,35.20952231859621,119.5602366716671,9.605713993048024,4.632958052462182,487.0,225.0,711.9999999999999,-1.1368683772161603e-13
2022,010810409031,01081040903,tract_joint_controls_bg_marginals_ipf,130.3539116023451,289.0513251704634,159.3722787750397,115.67980117954131,118.27380962261522,128.26887364999533,408.0,533.0,941.0000000000001,1.1368683772161603e-13
2022,010810409032,01081040903,tract_joint_controls_bg_marginals_ipf,4.646088397654903,27.9486748295366,62.62772122496032,123.3201988204587,7.7261903773847855,22.731126350004686,75.0,174.0,249.0,0.0
2022,010810409041,01081040904,tract_joint_controls_bg_marginals_ipf,285.91430348508,150.3178953636248,126.17623067892805,370.15636210515396,42.90946583599199,17.52574253122126,455.0,538.0,993.0000000000001,1.1368683772161603e-13
2022,010810409042,01081040904,tract_joint_controls_bg_marginals_ipf,328.0700088143706,135.86215540040007,51.76924615851255,119.62905602349356,219.1607450271168,70.5087885761064,599.0,326.0,925.0000000000001,1.1368683772161603e-13
2022,010810409043,01081040904,tract_joint_controls_bg_marginals_ipf,264.0156877005494,223.81994923597514,15.05452316255942,71.21458187135251,204.92978913689117,134.96546889267233,484.0,430.0,914.0,0.0
2022,010810410011,01081041001,tract_joint_controls_bg_marginals_ipf,374.0172361531606,88.84027419935846,5.8513489790064055,1.1561648374414655,43.131414867833065,8.00356096320008,423.0,98.0,521.0,0.0
2022,010810410012,01081041001,tract_joint_controls_bg_marginals_ipf,314.5763217803781,98.36075150276348,10.223106122404573,2.65903564976421,12.200572097217279,2.980212847472312,337.0,104.0,441.00000000000006,5.684341886080802e-14
2022,010810410013,01081041001,tract_joint_controls_bg_marginals_ipf,797.3231576032632,195.44969829561455,43.93592856085198,8.959131653412104,206.7409138358849,39.59117005097333,1048.0,244.0,1292.0,0.0
2022,010810410014,01081041001,tract_joint_controls_bg_marginals_ipf,932.0832844631983,717.3492760022634,154.98961633773706,99.22566785938223,216.92709919906483,130.42505613835428,1304.0,947.0,2251.0,0.0
2022,010810410021,01081041002,tract_joint_controls_bg_marginals_ipf,61.32441803269362,21.135973943723943,1.6755819651557242,28.86402605586602,2.1506589031708713e-09,4.100407936383648e-10,63.0,50.0,113.00000000000001,1.4210854715202004e-14
2022,010810410022,01081041002,tract_joint_controls_bg_marginals_ipf,3.303268202246306,47.47889702018806,0.4434026233574132,318.5352092505974,21.25332917439628,168.9858937292145,25.0,535.0,560.0,0.0
2022,010810410023,01081041002,tract_joint_controls_bg_marginals_ipf,243.59940032251487,419.74274380625025,7.9082734445549026,681.0689183329455,6.492326232930243,6.188337860804348,258.0,1107.0,1365.0,0.0
2022,010810410024,01081041002,tract_joint_controls_bg_marginals_ipf,245.77291344254525,402.64238522983777,1.97274196693196,161.5318463605912,175.2543445905228,158.8257684095711,423.0,723.0,1146.0,0.0
2022,010810411011,01081041101,tract_joint_controls_bg_marginals_ipf,210.0,665.0,35.0,461.0,82.0,203.0,327.0,1329.0,1656.0,0.0
