state,year,election_date,election_stage,race_id,chamber,district,office,candidate_name,party,party_label,candidate_votes,source_file,race_index_source,selected_final_stage,is_final_stage
LA,1999,19991023,first_round,20731,senate,20,State Senator -- 20th Senatorial District,Chris Bollinger,R,REP,14180,data/raw/southern_sos_elections/LA/1999/ByPrecinct_20731.csv,data/raw/southern_sos_elections/LA/1999/ElectionRaces_19991023.htm,first_round,True
LA,1999,19991023,first_round,20731,senate,20,State Senator -- 20th Senatorial District,Michael Robichaux,D,DEM,18307,data/raw/southern_sos_elections/LA/1999/ByPrecinct_20731.csv,data/raw/southern_sos_elections/LA/1999/ElectionRaces_19991023.htm,first_round,True
LA,1999,19991023,first_round,20732,senate,21,State Senator -- 21st Senatorial District,George E. Adams,D,DEM,2495,data/raw/southern_sos_elections/LA/1999/ByPrecinct_20732.csv,data/raw/southern_sos_elections/LA/1999/ElectionRaces_19991023.htm,first_round,True
LA,1999,19991023,first_round,20732,senate,21,State Senator -- 21st Senatorial District,"""Mike"" Domino",D,DEM,11756,data/raw/southern_sos_elections/LA/1999/ByPrecinct_20732.csv,data/raw/southern_sos_elections/LA/1999/ElectionRaces_19991023.htm,first_round,True
LA,1999,19991023,first_round,20732,senate,21,State Senator -- 21st Senatorial District,"""Butch"" Gautreaux",D,DEM,21005,data/raw/southern_sos_elections/LA/1999/ByPrecinct_20732.csv,data/raw/southern_sos_elections/LA/1999/ElectionRaces_19991023.htm,first_round,True
LA,1999,19991023,first_round,20734,senate,23,State Senator -- 23rd Senatorial District,"""Max"" Jordan",R,REP,12347,data/raw/southern_sos_elections/LA/1999/ByPrecinct_20734.csv,data/raw/southern_sos_elections/LA/1999/ElectionRaces_19991023.htm,first_round,True
LA,1999,19991023,first_round,20734,senate,23,State Senator -- 23rd Senatorial District,"""Mike"" Michot",R,REP,25699,data/raw/southern_sos_elections/LA/1999/ByPrecinct_20734.csv,data/raw/southern_sos_elections/LA/1999/ElectionRaces_19991023.htm,first_round,True
LA,1999,19991023,first_round,20735,senate,24,State Senator -- 24th Senatorial District,"Donald ""Don"" Cravins",D,DEM,22332,data/raw/southern_sos_elections/LA/1999/ByPrecinct_20735.csv,data/raw/southern_sos_elections/LA/1999/ElectionRaces_19991023.htm,first_round,True
LA,1999,19991023,first_round,20735,senate,24,State Senator -- 24th Senatorial District,Dwayne Hargroder,D,DEM,12736,data/raw/southern_sos_elections/LA/1999/ByPrecinct_20735.csv,data/raw/southern_sos_elections/LA/1999/ElectionRaces_19991023.htm,first_round,True
LA,1999,19991023,first_round,20737,senate,26,State Senator -- 26th Senatorial District,Lauri B. Hebert,D,DEM,11705,data/raw/southern_sos_elections/LA/1999/ByPrecinct_20737.csv,data/raw/southern_sos_elections/LA/1999/ElectionRaces_19991023.htm,first_round,True
LA,1999,19991023,first_round,20737,senate,26,State Senator -- 26th Senatorial District,Fred Hoyt,D,DEM,24827,data/raw/southern_sos_elections/LA/1999/ByPrecinct_20737.csv,data/raw/southern_sos_elections/LA/1999/ElectionRaces_19991023.htm,first_round,True
LA,1999,19991023,first_round,20738,senate,27,State Senator -- 27th Senatorial District,Anita Fields,D,DEM,4240,data/raw/southern_sos_elections/LA/1999/ByPrecinct_20738.csv,data/raw/southern_sos_elections/LA/1999/ElectionRaces_19991023.htm,first_round,True
LA,1999,19991023,first_round,20738,senate,27,State Senator -- 27th Senatorial District,"Thimothy ""Thimco"" Francis, Sr.",O,OTH,1522,data/raw/southern_sos_elections/LA/1999/ByPrecinct_20738.csv,data/raw/southern_sos_elections/LA/1999/ElectionRaces_19991023.htm,first_round,True
LA,1999,19991023,first_round,20738,senate,27,State Senator -- 27th Senatorial District,Willie Landry Mount,D,DEM,23271,data/raw/southern_sos_elections/LA/1999/ByPrecinct_20738.csv,data/raw/southern_sos_elections/LA/1999/ElectionRaces_19991023.htm,first_round,True
LA,1999,19991023,first_round,20740,senate,29,State Senator -- 29th Senatorial District,Jerry M. Guillory,D,DEM,1212,data/raw/southern_sos_elections/LA/1999/ByPrecinct_20740.csv,data/raw/southern_sos_elections/LA/1999/ElectionRaces_19991023.htm,first_round,True
LA,1999,19991023,first_round,20740,senate,29,State Senator -- 29th Senatorial District,Joe McPherson,D,DEM,13820,data/raw/southern_sos_elections/LA/1999/ByPrecinct_20740.csv,data/raw/southern_sos_elections/LA/1999/ElectionRaces_19991023.htm,first_round,True
LA,1999,19991023,first_round,20740,senate,29,State Senator -- 29th Senatorial District,Randy Wiggins,R,REP,12393,data/raw/southern_sos_elections/LA/1999/ByPrecinct_20740.csv,data/raw/southern_sos_elections/LA/1999/ElectionRaces_19991023.htm,first_round,True
LA,1999,19991023,first_round,20742,senate,31,State Senator -- 31st Senatorial District,James Haley,D,DEM,10899,data/raw/southern_sos_elections/LA/1999/ByPrecinct_20742.csv,data/raw/southern_sos_elections/LA/1999/ElectionRaces_19991023.htm,first_round,True
LA,1999,19991023,first_round,20742,senate,31,State Senator -- 31st Senatorial District,"Kenneth M. ""Mike"" Smith",D,DEM,23283,data/raw/southern_sos_elections/LA/1999/ByPrecinct_20742.csv,data/raw/southern_sos_elections/LA/1999/ElectionRaces_19991023.htm,first_round,True
LA,1999,19991023,first_round,20743,senate,32,State Senator -- 32nd Senatorial District,Noble Ellington,D,DEM,27001,data/raw/southern_sos_elections/LA/1999/ByPrecinct_20743.csv,data/raw/southern_sos_elections/LA/1999/ElectionRaces_19991023.htm,first_round,True
LA,1999,19991023,first_round,20743,senate,32,State Senator -- 32nd Senatorial District,Larry Minton,R,REP,11954,data/raw/southern_sos_elections/LA/1999/ByPrecinct_20743.csv,data/raw/southern_sos_elections/LA/1999/ElectionRaces_19991023.htm,first_round,True
LA,1999,19991023,first_round,19799,senate,33,State Senator -- 33rd Senatorial District,Robert J. Barham,D,DEM,27499,data/raw/southern_sos_elections/LA/1999/ByPrecinct_19799.csv,data/raw/southern_sos_elections/LA/1999/ElectionRaces_19991023.htm,first_round,True
LA,1999,19991023,first_round,19799,senate,33,State Senator -- 33rd Senatorial District,Colvin L. Wines,O,OTH,2685,data/raw/southern_sos_elections/LA/1999/ByPrecinct_19799.csv,data/raw/southern_sos_elections/LA/1999/ElectionRaces_19991023.htm,first_round,True
LA,1999,19991023,first_round,19801,senate,35,State Senator -- 35th Senatorial District,Bobby Dowling,R,REP,5376,data/raw/southern_sos_elections/LA/1999/ByPrecinct_19801.csv,data/raw/southern_sos_elections/LA/1999/ElectionRaces_19991023.htm,first_round,True
LA,1999,19991023,first_round,19801,senate,35,State Senator -- 35th Senatorial District,Tim Johnson,R,REP,8080,data/raw/southern_sos_elections/LA/1999/ByPrecinct_19801.csv,data/raw/southern_sos_elections/LA/1999/ElectionRaces_19991023.htm,first_round,True
LA,1999,19991023,first_round,19801,senate,35,State Senator -- 35th Senatorial District,Bill Jones,D,DEM,16853,data/raw/southern_sos_elections/LA/1999/ByPrecinct_19801.csv,data/raw/southern_sos_elections/LA/1999/ElectionRaces_19991023.htm,first_round,True
LA,1999,19991023,first_round,19802,senate,36,State Senator -- 36th Senatorial District,"Foster L. Campbell, Jr.",D,DEM,21686,data/raw/southern_sos_elections/LA/1999/ByPrecinct_19802.csv,data/raw/southern_sos_elections/LA/1999/ElectionRaces_19991023.htm,first_round,True
LA,1999,19991023,first_round,19802,senate,36,State Senator -- 36th Senatorial District,Russ McInnis,R,REP,7296,data/raw/southern_sos_elections/LA/1999/ByPrecinct_19802.csv,data/raw/southern_sos_elections/LA/1999/ElectionRaces_19991023.htm,first_round,True
LA,1999,19991023,first_round,19803,senate,37,State Senator -- 37th Senatorial District,"Robert E. ""Bob"" Barton",R,REP,5966,data/raw/southern_sos_elections/LA/1999/ByPrecinct_19803.csv,data/raw/southern_sos_elections/LA/1999/ElectionRaces_19991023.htm,runoff,False
LA,1999,19991023,first_round,19803,senate,37,State Senator -- 37th Senatorial District,Max T. Malone,R,REP,8830,data/raw/southern_sos_elections/LA/1999/ByPrecinct_19803.csv,data/raw/southern_sos_elections/LA/1999/ElectionRaces_19991023.htm,runoff,False
LA,1999,19991023,first_round,19803,senate,37,State Senator -- 37th Senatorial District,"Donald ""Don"" M. Pierson, Jr.",D,DEM,6973,data/raw/southern_sos_elections/LA/1999/ByPrecinct_19803.csv,data/raw/southern_sos_elections/LA/1999/ElectionRaces_19991023.htm,runoff,False
LA,1999,19991023,first_round,19804,senate,38,State Senator -- 38th Senatorial District,"""Ron"" Bean",R,REP,17866,data/raw/southern_sos_elections/LA/1999/ByPrecinct_19804.csv,data/raw/southern_sos_elections/LA/1999/ElectionRaces_19991023.htm,first_round,True
LA,1999,19991023,first_round,19804,senate,38,State Senator -- 38th Senatorial District,"""Dan"" Perkins",R,REP,7368,data/raw/southern_sos_elections/LA/1999/ByPrecinct_19804.csv,data/raw/southern_sos_elections/LA/1999/ElectionRaces_19991023.htm,first_round,True
LA,1999,19991023,first_round,19765,house,2,State Representative --   2nd Representative District,Willie Bradford,D,DEM,2033,data/raw/southern_sos_elections/LA/1999/ByPrecinct_19765.csv,data/raw/southern_sos_elections/LA/1999/ElectionRaces_19991023.htm,runoff,False
LA,1999,19991023,first_round,19765,house,2,State Representative --   2nd Representative District,Robert E. Hayden,D,DEM,258,data/raw/southern_sos_elections/LA/1999/ByPrecinct_19765.csv,data/raw/southern_sos_elections/LA/1999/ElectionRaces_19991023.htm,runoff,False
LA,1999,19991023,first_round,19765,house,2,State Representative --   2nd Representative District,Lydia P. Jackson,D,DEM,2282,data/raw/southern_sos_elections/LA/1999/ByPrecinct_19765.csv,data/raw/southern_sos_elections/LA/1999/ElectionRaces_19991023.htm,runoff,False
LA,1999,19991023,first_round,19765,house,2,State Representative --   2nd Representative District,"""Bubba"" Williams",D,DEM,339,data/raw/southern_sos_elections/LA/1999/ByPrecinct_19765.csv,data/raw/southern_sos_elections/LA/1999/ElectionRaces_19991023.htm,runoff,False
LA,1999,19991023,first_round,19765,house,2,State Representative --   2nd Representative District,Michael D. Williams,D,DEM,1132,data/raw/southern_sos_elections/LA/1999/ByPrecinct_19765.csv,data/raw/southern_sos_elections/LA/1999/ElectionRaces_19991023.htm,runoff,False
LA,1999,19991023,first_round,19766,house,3,State Representative --   3rd Representative District,"Ernest Baylor, Jr.",D,DEM,5429,data/raw/southern_sos_elections/LA/1999/ByPrecinct_19766.csv,data/raw/southern_sos_elections/LA/1999/ElectionRaces_19991023.htm,first_round,True
LA,1999,19991023,first_round,19766,house,3,State Representative --   3rd Representative District,Mark Bolding,R,REP,684,data/raw/southern_sos_elections/LA/1999/ByPrecinct_19766.csv,data/raw/southern_sos_elections/LA/1999/ElectionRaces_19991023.htm,first_round,True
LA,1999,19991023,first_round,19774,house,11,State Representative --  11th Representative District,Douglas R. Sapp,D,DEM,2075,data/raw/southern_sos_elections/LA/1999/ByPrecinct_19774.csv,data/raw/southern_sos_elections/LA/1999/ElectionRaces_19991023.htm,first_round,True
LA,1999,19991023,first_round,19774,house,11,State Representative --  11th Representative District,Pinkie Carolyn Wilkerson,D,DEM,8363,data/raw/southern_sos_elections/LA/1999/ByPrecinct_19774.csv,data/raw/southern_sos_elections/LA/1999/ElectionRaces_19991023.htm,first_round,True
LA,1999,19991023,first_round,19778,house,15,State Representative --  15th Representative District,Royce Calhoun,D,DEM,4441,data/raw/southern_sos_elections/LA/1999/ByPrecinct_19778.csv,data/raw/southern_sos_elections/LA/1999/ElectionRaces_19991023.htm,first_round,True
LA,1999,19991023,first_round,19778,house,15,State Representative --  15th Representative District,"""Mike"" Walsworth",R,REP,9060,data/raw/southern_sos_elections/LA/1999/ByPrecinct_19778.csv,data/raw/southern_sos_elections/LA/1999/ElectionRaces_19991023.htm,first_round,True
LA,1999,19991023,first_round,19779,house,16,State Representative --  16th Representative District,"""Tony"" Cain",R,REP,3010,data/raw/southern_sos_elections/LA/1999/ByPrecinct_19779.csv,data/raw/southern_sos_elections/LA/1999/ElectionRaces_19991023.htm,first_round,True
LA,1999,19991023,first_round,19779,house,16,State Representative --  16th Representative District,"""Chuck"" James",O,OTH,403,data/raw/southern_sos_elections/LA/1999/ByPrecinct_19779.csv,data/raw/southern_sos_elections/LA/1999/ElectionRaces_19991023.htm,first_round,True
LA,1999,19991023,first_round,19779,house,16,State Representative --  16th Representative District,Kay Kellogg Katz,R,REP,6039,data/raw/southern_sos_elections/LA/1999/ByPrecinct_19779.csv,data/raw/southern_sos_elections/LA/1999/ElectionRaces_19991023.htm,first_round,True
LA,1999,19991023,first_round,19779,house,16,State Representative --  16th Representative District,"""Dan"" Street",D,DEM,2944,data/raw/southern_sos_elections/LA/1999/ByPrecinct_19779.csv,data/raw/southern_sos_elections/LA/1999/ElectionRaces_19991023.htm,first_round,True
LA,1999,19991023,first_round,19781,house,18,State Representative --  18th Representative District,"Donald ""Don"" Cazayoux, Jr.",D,DEM,8206,data/raw/southern_sos_elections/LA/1999/ByPrecinct_19781.csv,data/raw/southern_sos_elections/LA/1999/ElectionRaces_19991023.htm,first_round,True
LA,1999,19991023,first_round,19781,house,18,State Representative --  18th Representative District,"""Matt"" Jewell",D,DEM,3613,data/raw/southern_sos_elections/LA/1999/ByPrecinct_19781.csv,data/raw/southern_sos_elections/LA/1999/ElectionRaces_19991023.htm,first_round,True
LA,1999,19991023,first_round,19781,house,18,State Representative --  18th Representative District,Warren C. Pourciau,D,DEM,3481,data/raw/southern_sos_elections/LA/1999/ByPrecinct_19781.csv,data/raw/southern_sos_elections/LA/1999/ElectionRaces_19991023.htm,first_round,True
LA,1999,19991023,first_round,19782,house,19,State Representative --  19th Representative District,David L. Barton,D,DEM,3302,data/raw/southern_sos_elections/LA/1999/ByPrecinct_19782.csv,data/raw/southern_sos_elections/LA/1999/ElectionRaces_19991023.htm,first_round,True
LA,1999,19991023,first_round,19782,house,19,State Representative --  19th Representative District,Francis C. Thompson,D,DEM,10737,data/raw/southern_sos_elections/LA/1999/ByPrecinct_19782.csv,data/raw/southern_sos_elections/LA/1999/ElectionRaces_19991023.htm,first_round,True
LA,1999,19991023,first_round,19807,house,20,State Representative --  20th Representative District,Roger Beall,D,DEM,4846,data/raw/southern_sos_elections/LA/1999/ByPrecinct_19807.csv,data/raw/southern_sos_elections/LA/1999/ElectionRaces_19991023.htm,first_round,True
LA,1999,19991023,first_round,19807,house,20,State Representative --  20th Representative District,Lelon Kenney,D,DEM,10812,data/raw/southern_sos_elections/LA/1999/ByPrecinct_19807.csv,data/raw/southern_sos_elections/LA/1999/ElectionRaces_19991023.htm,first_round,True
LA,1999,19991023,first_round,19808,house,21,State Representative --  21st Representative District,"Sammy Davis, Jr.",D,DEM,4269,data/raw/southern_sos_elections/LA/1999/ByPrecinct_19808.csv,data/raw/southern_sos_elections/LA/1999/ElectionRaces_19991023.htm,first_round,True
LA,1999,19991023,first_round,19808,house,21,State Representative --  21st Representative District,"Bryant O. Hammett, Jr.",D,DEM,9315,data/raw/southern_sos_elections/LA/1999/ByPrecinct_19808.csv,data/raw/southern_sos_elections/LA/1999/ElectionRaces_19991023.htm,first_round,True
LA,1999,19991023,first_round,19809,house,22,State Representative --  22nd Representative District,Ira Preuett,R,REP,6823,data/raw/southern_sos_elections/LA/1999/ByPrecinct_19809.csv,data/raw/southern_sos_elections/LA/1999/ElectionRaces_19991023.htm,first_round,True
LA,1999,19991023,first_round,19809,house,22,State Representative --  22nd Representative District,Tommy Wright,D,DEM,7487,data/raw/southern_sos_elections/LA/1999/ByPrecinct_19809.csv,data/raw/southern_sos_elections/LA/1999/ElectionRaces_19991023.htm,first_round,True
LA,1999,19991023,first_round,19810,house,23,State Representative --  23rd Representative District,"Jimmy D. Long, Sr.",D,DEM,7447,data/raw/southern_sos_elections/LA/1999/ByPrecinct_19810.csv,data/raw/southern_sos_elections/LA/1999/ElectionRaces_19991023.htm,first_round,True
LA,1999,19991023,first_round,19810,house,23,State Representative --  23rd Representative District,T. Taylor Townsend,D,DEM,7643,data/raw/southern_sos_elections/LA/1999/ByPrecinct_19810.csv,data/raw/southern_sos_elections/LA/1999/ElectionRaces_19991023.htm,first_round,True
LA,1999,19991023,first_round,19812,house,25,State Representative --  25th Representative District,"""Charlie"" DeWitt",D,DEM,9642,data/raw/southern_sos_elections/LA/1999/ByPrecinct_19812.csv,data/raw/southern_sos_elections/LA/1999/ElectionRaces_19991023.htm,first_round,True
LA,1999,19991023,first_round,19812,house,25,State Representative --  25th Representative District,Kenneth C. Doyle,D,DEM,1286,data/raw/southern_sos_elections/LA/1999/ByPrecinct_19812.csv,data/raw/southern_sos_elections/LA/1999/ElectionRaces_19991023.htm,first_round,True
LA,1999,19991023,first_round,19812,house,25,State Representative --  25th Representative District,Larry M. Paige,D,DEM,1293,data/raw/southern_sos_elections/LA/1999/ByPrecinct_19812.csv,data/raw/southern_sos_elections/LA/1999/ElectionRaces_19991023.htm,first_round,True
LA,1999,19991023,first_round,19813,house,26,State Representative --  26th Representative District,Tracy Andrus,D,DEM,572,data/raw/southern_sos_elections/LA/1999/ByPrecinct_19813.csv,data/raw/southern_sos_elections/LA/1999/ElectionRaces_19991023.htm,first_round,True
LA,1999,19991023,first_round,19813,house,26,State Representative --  26th Representative District,"Israel ""Bo"" Curtis",D,DEM,4473,data/raw/southern_sos_elections/LA/1999/ByPrecinct_19813.csv,data/raw/southern_sos_elections/LA/1999/ElectionRaces_19991023.htm,first_round,True
LA,1999,19991023,first_round,19813,house,26,State Representative --  26th Representative District,"Noland J. ""Jimbo"" Hammond",D,DEM,1340,data/raw/southern_sos_elections/LA/1999/ByPrecinct_19813.csv,data/raw/southern_sos_elections/LA/1999/ElectionRaces_19991023.htm,first_round,True
LA,1999,19991023,first_round,19813,house,26,State Representative --  26th Representative District,Mary L. Wardsworth,D,DEM,713,data/raw/southern_sos_elections/LA/1999/ByPrecinct_19813.csv,data/raw/southern_sos_elections/LA/1999/ElectionRaces_19991023.htm,first_round,True
LA,1999,19991023,first_round,19814,house,27,State Representative --  27th Representative District,Rick Farrar,D,DEM,4088,data/raw/southern_sos_elections/LA/1999/ByPrecinct_19814.csv,data/raw/southern_sos_elections/LA/1999/ElectionRaces_19991023.htm,runoff,False
LA,1999,19991023,first_round,19814,house,27,State Representative --  27th Representative District,"""Pete"" Ferrington",D,DEM,2208,data/raw/southern_sos_elections/LA/1999/ByPrecinct_19814.csv,data/raw/southern_sos_elections/LA/1999/ElectionRaces_19991023.htm,runoff,False
LA,1999,19991023,first_round,19814,house,27,State Representative --  27th Representative District,Randy Tannehill,R,REP,4442,data/raw/southern_sos_elections/LA/1999/ByPrecinct_19814.csv,data/raw/southern_sos_elections/LA/1999/ElectionRaces_19991023.htm,runoff,False
LA,1999,19991023,first_round,19817,house,30,State Representative --  30th Representative District,Lester P. Kees,R,REP,3589,data/raw/southern_sos_elections/LA/1999/ByPrecinct_19817.csv,data/raw/southern_sos_elections/LA/1999/ElectionRaces_19991023.htm,first_round,True
LA,1999,19991023,first_round,19817,house,30,State Representative --  30th Representative District,John Smith,D,DEM,8497,data/raw/southern_sos_elections/LA/1999/ByPrecinct_19817.csv,data/raw/southern_sos_elections/LA/1999/ElectionRaces_19991023.htm,first_round,True
LA,1999,19991023,first_round,19817,house,30,State Representative --  30th Representative District,Bleu Walker,D,DEM,1047,data/raw/southern_sos_elections/LA/1999/ByPrecinct_19817.csv,data/raw/southern_sos_elections/LA/1999/ElectionRaces_19991023.htm,first_round,True
LA,1999,19991023,first_round,19820,house,33,State Representative --  33rd Representative District,"Richard ""R.D."" Boykin",O,OTH,1306,data/raw/southern_sos_elections/LA/1999/ByPrecinct_19820.csv,data/raw/southern_sos_elections/LA/1999/ElectionRaces_19991023.htm,first_round,True
LA,1999,19991023,first_round,19820,house,33,State Representative --  33rd Representative District,Ronnie Johns,D,DEM,10801,data/raw/southern_sos_elections/LA/1999/ByPrecinct_19820.csv,data/raw/southern_sos_elections/LA/1999/ElectionRaces_19991023.htm,first_round,True
LA,1999,19991023,first_round,19821,house,34,State Representative --  34th Representative District,"""Ron"" Ceasar",O,OTH,467,data/raw/southern_sos_elections/LA/1999/ByPrecinct_19821.csv,data/raw/southern_sos_elections/LA/1999/ElectionRaces_19991023.htm,first_round,True
LA,1999,19991023,first_round,19821,house,34,State Representative --  34th Representative District,Elcie Joseph Guillory,D,DEM,7682,data/raw/southern_sos_elections/LA/1999/ByPrecinct_19821.csv,data/raw/southern_sos_elections/LA/1999/ElectionRaces_19991023.htm,first_round,True
LA,1999,19991023,first_round,19821,house,34,State Representative --  34th Representative District,Donald Jackson,O,OTH,687,data/raw/southern_sos_elections/LA/1999/ByPrecinct_19821.csv,data/raw/southern_sos_elections/LA/1999/ElectionRaces_19991023.htm,first_round,True
LA,1999,19991023,first_round,19821,house,34,State Representative --  34th Representative District,Robert L. Simpson,D,DEM,931,data/raw/southern_sos_elections/LA/1999/ByPrecinct_19821.csv,data/raw/southern_sos_elections/LA/1999/ElectionRaces_19991023.htm,first_round,True
LA,1999,19991023,first_round,19826,house,39,State Representative --  39th Representative District,Tommy Angelle,D,DEM,4770,data/raw/southern_sos_elections/LA/1999/ByPrecinct_19826.csv,data/raw/southern_sos_elections/LA/1999/ElectionRaces_19991023.htm,runoff,False
LA,1999,19991023,first_round,19826,house,39,State Representative --  39th Representative District,Clara Guilbeau Baudoin,D,DEM,6137,data/raw/southern_sos_elections/LA/1999/ByPrecinct_19826.csv,data/raw/southern_sos_elections/LA/1999/ElectionRaces_19991023.htm,runoff,False
LA,1999,19991023,first_round,19826,house,39,State Representative --  39th Representative District,John Earl Guidry,D,DEM,4198,data/raw/southern_sos_elections/LA/1999/ByPrecinct_19826.csv,data/raw/southern_sos_elections/LA/1999/ElectionRaces_19991023.htm,runoff,False
LA,1999,19991023,first_round,19827,house,40,State Representative --  40th Representative District,Charles I. Hudson,D,DEM,11118,data/raw/southern_sos_elections/LA/1999/ByPrecinct_19827.csv,data/raw/southern_sos_elections/LA/1999/ElectionRaces_19991023.htm,first_round,True
LA,1999,19991023,first_round,19827,house,40,State Representative --  40th Representative District,Ollie Mae Jackson,R,REP,1185,data/raw/southern_sos_elections/LA/1999/ByPrecinct_19827.csv,data/raw/southern_sos_elections/LA/1999/ElectionRaces_19991023.htm,first_round,True
LA,1999,19991023,first_round,19827,house,40,State Representative --  40th Representative District,Michael W. Levier,D,DEM,2001,data/raw/southern_sos_elections/LA/1999/ByPrecinct_19827.csv,data/raw/southern_sos_elections/LA/1999/ElectionRaces_19991023.htm,first_round,True
LA,1999,19991023,first_round,19828,house,41,State Representative --  41st Representative District,Glen Bihm,D,DEM,5400,data/raw/southern_sos_elections/LA/1999/ByPrecinct_19828.csv,data/raw/southern_sos_elections/LA/1999/ElectionRaces_19991023.htm,first_round,True
LA,1999,19991023,first_round,19828,house,41,State Representative --  41st Representative District,Greg Fruge,R,REP,7524,data/raw/southern_sos_elections/LA/1999/ByPrecinct_19828.csv,data/raw/southern_sos_elections/LA/1999/ElectionRaces_19991023.htm,first_round,True
LA,1999,19991023,first_round,19830,house,43,State Representative --  43rd Representative District,"""Ernie"" Alexander",R,REP,7647,data/raw/southern_sos_elections/LA/1999/ByPrecinct_19830.csv,data/raw/southern_sos_elections/LA/1999/ElectionRaces_19991023.htm,runoff,False
LA,1999,19991023,first_round,19830,house,43,State Representative --  43rd Representative District,"""Ken"" Bouillion",D,DEM,3835,data/raw/southern_sos_elections/LA/1999/ByPrecinct_19830.csv,data/raw/southern_sos_elections/LA/1999/ElectionRaces_19991023.htm,runoff,False
LA,1999,19991023,first_round,19830,house,43,State Representative --  43rd Representative District,"Ross Little, Jr.",R,REP,5005,data/raw/southern_sos_elections/LA/1999/ByPrecinct_19830.csv,data/raw/southern_sos_elections/LA/1999/ElectionRaces_19991023.htm,runoff,False
LA,1999,19991023,first_round,19834,house,47,State Representative --  47th Representative District,"""Mickey"" Frith",D,DEM,9200,data/raw/southern_sos_elections/LA/1999/ByPrecinct_19834.csv,data/raw/southern_sos_elections/LA/1999/ElectionRaces_19991023.htm,first_round,True
LA,1999,19991023,first_round,19834,house,47,State Representative --  47th Representative District,"""Troy"" Theriot",D,DEM,6262,data/raw/southern_sos_elections/LA/1999/ByPrecinct_19834.csv,data/raw/southern_sos_elections/LA/1999/ElectionRaces_19991023.htm,first_round,True
LA,1999,19991023,first_round,19836,house,49,State Representative --  49th Representative District,Troy Hebert,D,DEM,9380,data/raw/southern_sos_elections/LA/1999/ByPrecinct_19836.csv,data/raw/southern_sos_elections/LA/1999/ElectionRaces_19991023.htm,first_round,True
LA,1999,19991023,first_round,19836,house,49,State Representative --  49th Representative District,Ricky D. Luquette,R,REP,5358,data/raw/southern_sos_elections/LA/1999/ByPrecinct_19836.csv,data/raw/southern_sos_elections/LA/1999/ElectionRaces_19991023.htm,first_round,True
LA,1999,19991023,first_round,19838,house,51,State Representative --  51st Representative District,"R. L. ""Bobby"" Adams",D,DEM,1033,data/raw/southern_sos_elections/LA/1999/ByPrecinct_19838.csv,data/raw/southern_sos_elections/LA/1999/ElectionRaces_19991023.htm,runoff,False
LA,1999,19991023,first_round,19838,house,51,State Representative --  51st Representative District,"""Joey"" Aucoin",D,DEM,762,data/raw/southern_sos_elections/LA/1999/ByPrecinct_19838.csv,data/raw/southern_sos_elections/LA/1999/ElectionRaces_19991023.htm,runoff,False
LA,1999,19991023,first_round,19838,house,51,State Representative --  51st Representative District,Carla Blanchard Dartez,D,DEM,4175,data/raw/southern_sos_elections/LA/1999/ByPrecinct_19838.csv,data/raw/southern_sos_elections/LA/1999/ElectionRaces_19991023.htm,runoff,False
LA,1999,19991023,first_round,19838,house,51,State Representative --  51st Representative District,Michael J. McIntire,D,DEM,2478,data/raw/southern_sos_elections/LA/1999/ByPrecinct_19838.csv,data/raw/southern_sos_elections/LA/1999/ElectionRaces_19991023.htm,runoff,False
LA,1999,19991023,first_round,19838,house,51,State Representative --  51st Representative District,Kevin J. Voisin,D,DEM,2405,data/raw/southern_sos_elections/LA/1999/ByPrecinct_19838.csv,data/raw/southern_sos_elections/LA/1999/ElectionRaces_19991023.htm,runoff,False
LA,1999,19991023,first_round,19841,house,54,State Representative --  54th Representative District,"Loulan Pitre, Jr.",R,REP,7187,data/raw/southern_sos_elections/LA/1999/ByPrecinct_19841.csv,data/raw/southern_sos_elections/LA/1999/ElectionRaces_19991023.htm,first_round,True
LA,1999,19991023,first_round,19841,house,54,State Representative --  54th Representative District,Mitch Theriot,D,DEM,6768,data/raw/southern_sos_elections/LA/1999/ByPrecinct_19841.csv,data/raw/southern_sos_elections/LA/1999/ElectionRaces_19991023.htm,first_round,True
LA,1999,19991023,first_round,19842,house,55,State Representative --  55th Representative District,Percy Chiasson,D,DEM,1928,data/raw/southern_sos_elections/LA/1999/ByPrecinct_19842.csv,data/raw/southern_sos_elections/LA/1999/ElectionRaces_19991023.htm,first_round,True
LA,1999,19991023,first_round,19842,house,55,State Representative --  55th Representative District,"Warren Triche, Jr.",D,DEM,9701,data/raw/southern_sos_elections/LA/1999/ByPrecinct_19842.csv,data/raw/southern_sos_elections/LA/1999/ElectionRaces_19991023.htm,first_round,True
LA,1999,19991023,first_round,19843,house,56,State Representative --  56th Representative District,Brian Champagne,D,DEM,4719,data/raw/southern_sos_elections/LA/1999/ByPrecinct_19843.csv,data/raw/southern_sos_elections/LA/1999/ElectionRaces_19991023.htm,runoff,False
LA,1999,19991023,first_round,19843,house,56,State Representative --  56th Representative District,"""Bill"" Gallardo",R,REP,812,data/raw/southern_sos_elections/LA/1999/ByPrecinct_19843.csv,data/raw/southern_sos_elections/LA/1999/ElectionRaces_19991023.htm,runoff,False
